""	"A"	"AAL"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"APTV"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBOE"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CE"	"CF"	"CHD"	"CHRW"	"CHTR"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"ENPH"	"EOG"	"EPAM"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FANG"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FLT"	"FMC"	"FRT"	"FSLR"	"FTNT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GM"	"GNRC"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HCA"	"HD"	"HES"	"HIG"	"HII"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMI"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYB"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"META"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPC"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NOW"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"NXPI"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PANW"	"PARA"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PSX"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRGP"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSLA"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"XYL"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	1	0.208125581138887	0.0324855111195279	0.36213259970226	0.346482750535662	0.344865663357577	0.262419568270658	0.451474884434053	0.191808418551139	0.391856992559943	0.276842539827884	0.325743397379552	0.251586658838096	0.364901768687991	0.289177929280925	0.382109557495735	0.357063627416952	0.374855406421979	0.158410603516408	0.247834951144435	0.314446391425022	0.228451067299222	0.4462669123168	0.367236296102201	0.173614710926519	0.442454571432499	0.253640541624476	0.509286999410444	0.263539477874761	0.396117742002167	0.389711852905486	0.437565216279031	0.357340012721601	0.351741461981751	0.393717884487295	0.38794632217787	0.449295102377187	0.376691030629458	0.328117012098505	0.139091430366012	0.253134783436897	0.384067948761893	0.416972554203885	0.269187048724178	0.266678583829809	0.478525456944919	0.282530578147078	0.350681454820264	0.386809444291003	0.428203721253728	0.292737495650502	0.222343985512754	0.217784315509883	0.383453032788332	0.416479034005665	0.238379336054127	0.285190129594116	0.378042952786819	0.498449554343092	0.423080431566133	0.483250655842229	0.328247855401372	0.285815414199262	0.512005197505021	0.267324943318117	0.249898421792529	0.463969516266301	0.35223221130027	0.385537164214354	0.444693050747552	0.198434410635359	0.281135583635519	0.284183397180965	0.468850418299484	0.321434751674241	0.425638154792746	0.25609761645776	0.225473184461385	0.230034291017251	0.29672126617306	0.257276814859881	0.247497932700509	0.249331236232371	0.258688111275006	0.286174829080752	0.477008766863387	0.287987940214259	0.261224349911775	0.40379573491738	0.288974284958678	0.36496946681154	0.194377167035347	0.419006365154054	0.311615059907937	0.235556264404924	0.258673995826101	0.360648636691574	0.227156377887129	0.335575528576278	0.269112757938911	0.309864971325989	0.235241307305442	0.316991158518789	0.232161732462873	0.410652096917828	0.307389409532301	0.255180797998631	0.236649925589518	0.349942403695559	0.357713287092444	0.23683305406022	0.33900606909626	0.340915381579667	0.355298282442457	0.268566100302905	0.286124441401654	0.419697114541561	0.253593062734734	0.475196220195541	0.244465970200555	0.145483093158776	0.258440467252588	0.475162016278094	0.352151004251488	0.253105764970679	0.255197899871028	0.388994977180439	0.323114624071665	0.254694589324131	0.262004968151572	0.272556285096891	0.241264432846518	0.312688405650933	0.145414342901475	0.224985212641231	0.252965717344609	0.44741851261433	0.214852067012385	0.335977796562277	0.314975707966203	0.201617527349688	0.387945061606632	0.291221239791305	0.414386127108534	0.494279346771277	0.196989313255871	0.378183204147782	0.327437061225567	0.346989222353706	0.263047179344006	0.286083773870724	0.353399666195718	0.336850308480593	0.47187873852659	0.251650688764893	0.128528212783196	0.148825019214675	0.37547916663944	0.276113366316406	0.354262820876769	0.378302292175434	0.26463840257475	0.332239395672909	0.386191626636964	0.219938258189494	0.351350790395009	0.12028856746963	0.261847673686301	0.424741297601109	0.431914662411671	0.471326973171278	0.406116146216607	0.193832530267548	0.460305871656591	0.336789423348617	0.162896787725193	0.187483618772547	0.433235006854433	0.418989834612348	0.214808407184903	0.340618265299674	0.172803156578837	0.466592956407977	0.378828532069359	0.455581809968847	0.299028871063081	0.260829107073717	0.351925203318693	0.237509716240857	0.312314422476662	0.495427663772367	0.344416679015482	0.359813052253963	0.283914248290055	0.415507189523292	0.210222109095401	0.326944276782536	0.314012152491975	0.452075120242417	0.385895109731408	0.232915146978363	0.443647106519505	0.0463208891706811	0.34392977686537	0.405199904751065	0.501226610051897	0.306203868762763	0.0782239664052897	0.279243806188431	0.203603539484988	0.349195096271852	0.277226251622429	0.457884848110471	0.446897031414963	0.286575889265019	0.229451808791784	0.295104832469923	0.304048949980705	0.383226489077907	0.344589584995091	0.265568729204529	0.0764957365987371	0.383816084706548	0.544206600768037	0.475381311319085	0.455577971294808	0.422594813780815	0.390455775809281	0.438857401575554	0.365692999384001	0.247904092950395	0.458865999387381	0.262347363987923	0.233619510419857	0.385027145551964	0.354479823708699	0.45512457898588	0.209194699945734	0.281052003093476	0.420919397870585	0.257611666484262	0.304499449644293	0.521658238152534	0.200653008926059	0.306950672219002	0.14510710698717	0.278185771221565	0.367512352826079	0.293789229243729	0.312015969067501	0.349070375434217	0.351199038253362	0.424582121187867	0.349742393923766	0.420948530838963	0.365619030590476	0.20826384401195	0.419903781462382	0.216939641257219	0.435137280763432	0.346827683402029	0.227488846543937	0.356398726161609	0.300143381937536	0.358612940753035	0.281468879088785	0.372863493188218	0.41879590338358	0.191236912090119	0.404723235006296	0.389549162558448	0.256608445362667	0.33505466948536	0.359737164456355	0.520680592456048	0.450679324630012	0.119560494597404	0.341255742788155	0.296398917283522	0.291541709332559	0.188869603611446	0.336765753014279	0.238855296601117	0.347257723494188	0.41669935551705	0.452604929409718	0.120608622061528	0.297298621694698	0.354383146962259	0.526392698211779	0.272293758223848	0.25259006208619	0.459431736931504	0.261994687202012	0.0892771784174619	0.221907188751903	0.323677722033725	0.309174363837687	0.336558460083048	0.213648487182989	0.232301462655499	0.401171690174252	0.259198575737564	0.458841918335727	0.418795043312721	0.317616915647367	0.295546063358738	0.460346440080374	0.311017023515127	0.434355061316755	0.23600628732036	0.334779785719044	0.307518895040497	0.33661080494968	0.269836649890777	0.380554901720873	0.242491624566818	0.360633344541905	0.344620668970063	0.466630958161856	0.209671390717723	0.210091711339498	0.264372681260051	0.161855834996673	0.332044936601175	0.42988114528309	0.263169549225104	0.394380965816605	0.485386989803485	0.317816311527039	0.305294270645545	0.408230446648625	0.299243690330919	0.401523756739511	0.491281959569985	0.291418407048478	0.17574323439	0.397839237935015	0.399948965470614	0.235553621266781	0.384169137662926	0.355726676730308	0.253798601979294	0.362362535550006	0.440678420165948	0.321876420419542	0.308962633551499	0.372740563165679	0.352256427670028	0.240438778165269	0.409915688113356	0.377805908336578	0.455971724303822	0.292439854201236	0.113992586316427	0.426295096235708	0.365253598460079	0.465176661818541	0.348123266720481	0.310205816628454	0.430568906028378	0.541066237368571	0.277026993582514	0.356243637967773	0.415960137612526	0.364035452953596	0.360113009421652	0.264419795239076	0.384962018661474	0.466446173212966	0.300454593869711	0.28118787548238	0.332974552304844	0.286261194405198	0.340731884075044	0.396083979190126	0.301529346273047	0.463823266475479	0.28966551221062	0.116576720530802	0.323188340456368	0.311382928220682	0.408787765724159	0.118123264798069	0.27232705452385	0.284850537411382	0.291927886536661	0.431869727764543	0.378687119774828	0.468303230578718	0.457213705340338	0.434953523604854	0.261783342174451	0.23870143068974	0.382794020737991	0.489386235414832	0.0606274939645753	0.283534088293339	0.325371073407931	0.361935549077744	0.507341988361952	0.419528521864183	0.342400438149494	0.165367085382269	0.293203442533507	0.472836075433113	0.275469564565823	0.434792886560275	0.373491158566644	0.409803804644309	0.2297581094838	0.274930581193142	0.239186768534899	0.0608357612943673	0.185815161033809	0.375996998762242	0.367356919215077	0.384810462066783	0.424288820362667	0.370020920932843	0.248709944452835	0.220813452392353	0.378393538254999	0.293214720246097	0.328089416391005	0.204301874997107	0.202483711719274	0.189283235831997	0.458621083658163	0.528768595899502	0.263452169535166	0.384161879587759	0.33145612799651	0.313347028435002	0.253786540613244	0.437006651372039	0.324805191736072	0.426631127772865	0.31742840253012	0.205251392413569	0.416705431332815	0.30966598430604	0.381062210560426	0.402611913278432	0.29983532988613	0.408513697758826	0.438223402781199	0.323620503473302	0.267304427346133	0.355237666109542	0.332939221227281	0.393501750161855
"AAL"	0.208125581138887	1	0.116827347166171	0.142687584573548	0.241802910070785	0.185717516170841	0.233762241369748	0.229282214693998	0.223770325195664	0.202662349919975	0.224947807921773	0.115345853615396	0.171179102047097	0.190277459473708	0.164584888034498	0.232233401103569	0.222321390002752	0.20289903380343	0.0417450251138398	0.285573447830984	0.127759007843745	0.53682261366711	0.275298605058046	0.257183047222467	0.146214422496191	0.279016326507662	0.0888715170318234	0.297426242102092	0.0982258002375277	0.204159620967616	0.174401493666271	0.11963361863449	0.291277080386451	0.170283129486465	0.224693042547125	0.268178447979042	0.206622623843923	0.225706007618491	0.20889544397566	0.119413493441434	0.0917419316896453	0.171915663305995	0.24489394883283	0.0920660825886255	0.106197712651446	0.214242422763918	0.074373815845323	0.185520235089426	0.278809003874754	0.218266096397024	0.157202696169187	0.0996983566562217	0.162999977057182	0.207862969689153	0.288343128173821	0.0702765729192845	0.0858183177870409	0.115667407741349	0.347354947135377	0.230436697028168	0.303677037414059	0.14812408946961	0.195718605664443	0.263297015788376	0.230107202715003	0.115653185846507	0.227898212390489	0.219531489661702	0.131379860203778	0.296507967613359	0.0988170750556655	0.106257980505832	0.203140294115782	0.233977749849043	0.228595949021297	0.286690817986634	0.0973289477937256	0.223514044027142	0.00456871481645213	0.226496509619807	0.134467590033861	0.220058373735023	0.0971927592503395	0.198003664759441	0.177824466428502	0.315051109669619	0.194251270997467	0.184826209131372	0.260380229240763	0.175220850864974	0.163557802593417	0.10039041113225	0.251146657595315	0.141433660666227	0.116888143248904	0.114649984361756	0.238444234055375	0.188645365939333	0.135496121864191	0.210218114511452	0.127855632162697	0.0728557857369591	0.178890972050913	0.0122264222733245	0.246174261539776	0.202427306699533	0.108098653255672	0.210499016224878	0.297300667841829	0.219319733361871	0.141931132814261	0.14309676099272	0.190697816691102	0.152680298354435	0.107228674917833	0.641232066274792	0.274203889134706	0.158273784078722	0.273571656923579	0.185223494443143	0.0721636138701208	0.232733748676274	0.245021299076923	0.256869228257787	0.000613794609949628	0.188092670865088	0.269878878057548	0.337856250186356	0.202938577141947	0.0919691164640931	0.111823184539966	0.197176150899633	0.232936524459766	0.0404207308808687	0.134750432559642	0.211909387078973	0.255725726914029	0.0999005664522153	0.208698622799597	0.0803837241650483	0.138090883189319	0.16770097261967	0.146738162618196	0.281557108128911	0.295029323072424	0.128071417472831	0.118156961251974	0.136491323021141	0.211463621338055	0.108716341150576	0.175984370799182	0.207721195602013	0.123634645936769	0.29645083281996	0.115493828536013	-0.00378677929784822	0.101594472705486	0.215035471875397	0.0655974807309269	0.0987774718035724	0.30349527618773	0.151556809725366	0.2087280713415	0.280303211319572	0.136582797701236	0.230397160910095	0.125588008493552	0.205195512141142	0.262245275238187	0.269856816909907	0.241758168861793	0.259619622659188	0.0921075463151868	0.220884351950996	0.173164940320763	0.142748208808118	0.11632165624208	0.238928482603443	0.295700101845087	0.0239312737082958	0.218663933065314	0.154363223414236	0.278121175528738	0.288040232393078	0.343217678634257	0.261848004617588	0.165951523146389	0.24107203597674	0.178274638455988	0.281253588020953	0.258738109906154	0.26982224852822	0.119162517716692	0.0622474996747953	0.300710289933994	0.227797313442236	0.160875466615224	0.0975828090004082	0.268532835239485	0.234334285140919	0.0226003304770405	0.298018375083404	0.0877867914877569	0.186134990609196	0.200537304621376	0.270716311656176	0.213746261288228	0.0661043829321647	0.246292948569453	0.236395786178637	0.225433983554299	0.125731140467235	0.283948856780618	0.344846476600742	0.255901968824694	0.161008513198788	0.161168289946482	0.267314922258904	0.258143670605412	0.23470427506938	0.120576336243535	-0.0108607007296984	0.182101326110211	0.257041237024333	0.202642879905663	0.283479462298933	0.228711839410943	0.222559482257639	0.308565116330978	0.172637244663696	0.133186511857339	0.248324285860259	0.160026630592387	0.154945506240136	0.279302741475295	0.18962691451668	0.218244541421816	0.166998934895244	0.215527182389859	0.191624009609594	0.197753871149327	0.216325309971822	0.27523446100363	0.186598123591181	0.277798412549724	0.038942805785656	0.197102724320975	0.225284905687588	0.100097911993759	0.239761240959075	0.187166957966846	0.200902299493295	0.25319637966616	0.492947911714195	0.285528137603777	0.245265568526071	0.137666654790525	0.291775293991121	0.059220828418723	0.305780003268344	0.311321359662184	0.189402619752221	0.138108504532976	0.205502537384468	0.258667755768313	0.165379564203562	0.182615403291873	0.347085980348325	0.189605785771317	0.320007762361636	0.321698416428937	0.190452240451968	0.157272233492121	0.300650931108555	0.291374017437885	0.248238778781756	0.130612439567126	0.204051654533321	0.177281956229028	0.197605159859501	0.142306752537329	0.140944548074609	0.116549543590263	0.177922332160197	0.287182446011341	0.247680158020544	0.0605779071676825	0.117682253385067	0.262980782080858	0.256828439561493	0.121942198550383	0.229673504684888	0.259336669021894	0.167977332334382	0.146687332656573	0.158892349443528	0.141588841939052	0.151782676166133	0.215486302142517	0.128863865900706	0.143760733385203	0.305576676832453	0.16931803526848	0.246775912300133	0.271127569732648	0.196390090711107	0.30122694250613	0.200859176634839	0.147091578249191	0.189653674149295	0.177760254097123	0.271783922858254	0.182184950578069	0.199910718486101	0.100580489549671	0.150489861986526	0.0979146519930772	0.257448670569343	0.165881250103975	0.230268516580704	0.136788638226014	0.0923720835558297	0.149853067810402	0.0927721498674191	0.120376820485578	0.335760039468807	0.177717702118182	0.234260917793525	0.262937774262922	0.272535255625906	0.220451888684078	0.18586133747683	0.165570314512604	0.257196111565222	0.305557520506843	0.1419502193846	0.148717977120903	0.208714769672619	0.255621004332171	0.114742115721565	0.315954454085139	0.157300183860927	0.250815747468797	0.239725050456445	0.33136030229368	0.126435535470521	0.154212154179029	0.266890307283386	0.176619801540009	0.150443316458127	0.268897557271714	0.257036441611854	0.262678430466129	0.203908823045282	0.209341679328913	0.28443137064526	0.243161080800077	0.247679009088618	0.130513420370052	0.195613744550862	0.230710147446683	0.190386859968942	0.129440420883597	0.245388813132754	0.30305188063659	0.232734719818201	0.309620504075563	0.247115481023998	0.0854946879335678	0.193456041319271	0.0663038961822461	0.0977193068419582	0.185918508407482	0.172662075531077	0.129992482242421	0.234938464971589	0.268430628224805	0.285821000164502	0.252010664425751	0.0263421773452094	0.210161217248856	0.171979919706803	0.152384606037885	0.244319475059267	0.154374536228821	0.134459828740541	0.202118643990144	0.277775328058122	0.174073818799274	0.30263400105162	0.226771713971831	0.250910167617945	0.146377123676234	0.073358514450907	0.127516192805755	0.233939917755803	-0.00473340125314837	0.0573375281759014	0.272266494602573	0.254169115977548	0.270707970804118	0.342191749926978	0.194352733200916	0.0884637513519164	0.076172636794989	0.271950510277381	0.220469766307797	0.242349736686181	0.184439772667339	0.349298123054191	0.591022358827197	0.126736667805495	0.247454738542407	0.142598717440717	0.0821834828590915	0.229638674446048	0.210313537702201	0.327596814674377	0.222973607962057	0.251102643490754	0.183083398427772	0.206520640834464	0.312998984108814	0.132624278279166	0.220799901080253	0.0814126745980363	0.125388852756859	0.163317685591364	0.233952841373898	0.180364279319156	0.177356049397546	0.225751923139312	0.258705354095947	0.145099048077765	0.133444931488464	0.201108490820854	0.274616478940601	0.161388135141703	0.150665945361879	0.163604484208968	0.234665824574638	0.133599821943732	0.228396169610043	0.32038306114378	0.13363694269973	0.175374985450009	0.255395855605833	0.190148446344753	0.251593095626112	0.146498043989823	0.201068456597059	0.236000692212931
"AAPL"	0.0324855111195279	0.116827347166171	1	-0.0290658562755853	0.0716849850488173	0.0373530985321529	0.0190395185568982	0.201499561130393	-0.0315404050984048	0.0754022349500575	0.0864901002324897	0.0010120832116158	0.0474903080397199	0.132752190086878	0.135193347253343	0.14756357629185	0.0546582404465648	0.123217734247748	-0.0458400555377197	0.176898289669305	0.094327806501082	0.131112904254975	0.101619710107657	0.210630645067421	0.10567036960307	0.0617845045682526	-0.0231435165527802	0.145515974497776	0.00940517859933832	-0.0202127605128985	0.129028210604097	0.149242921219101	0.137519468548158	0.0366515407813481	0.0587723264411288	0.150934855280771	0.187960685653568	0.0314429055519442	0.0782766827292002	0.104300120403795	0.0199130515530755	0.233865209646594	0.0635717965046444	0.0138269263351172	0.074222378107167	0.12724273317408	0.0615610249828519	0.0101326813885638	0.203369512087015	0.118771921592422	0.0456278009991975	0.0565386742960699	0.0672200027651336	0.0651942589474462	0.15202199770489	-0.0536062182852725	0.0131511592745668	0.0620041989951096	0.101451521141904	0.102424709628133	0.149013243549139	-0.0706187152864256	0.0818631399361491	0.0976447655535876	0.162930440548688	0.0346859838844131	0.158888525845905	0.0422148260741668	-0.0223141637629317	0.0848780534699153	-0.0383910798550717	0.0878438936661064	0.219969855732903	0.0781957408077531	0.0920605264866332	0.0410860102582934	0.0810149796029896	0.108035550777556	0.112866076390566	0.227608183296286	0.112238508332667	0.0271408129853365	0.0248515826463462	0.0584852058393383	0.0432382950256642	0.113140435135366	0.0198392852843087	0.0193247064438671	0.101368307777698	0.043888643986853	0.0881311162730703	0.00758539388529581	0.169579204414445	-0.0333552456327625	0.0685137197483443	0.0340783287830746	0.135304572249974	0.118036730796978	0.145713405924345	0.00796845519683797	-0.0257025851158683	-0.0230109435951954	0.194111422138302	0.00427007884575907	0.034445869397999	0.0518231541014818	0.0738191492716962	0.0522720832682605	0.13568680305461	0.152016690321712	0.0563282558360059	0.126063180213584	0.0800578490305632	0.130027830706362	-0.0799243181861566	0.0768545079576717	0.0483217808426509	0.211111249874781	0.10464373508003	-0.00260072098943977	0.0724894211544917	0.145921884123094	0.160801316108381	0.0535554320140391	-0.0609469793064294	-0.0247447478660793	0.232074827676725	0.211751577343104	0.115189219051331	-0.0693533411615012	-0.0315804977296016	0.0151231953759265	0.250561823645489	-0.003275938311787	0.0724733244937516	0.0909107378497114	0.0456711376803746	-0.0101152262176833	-0.00794664415128093	0.0589938120865021	-0.00254673218324048	0.0611911790672485	-0.0302862285094796	0.0679159352107409	0.169161832132389	0.0687115730105146	0.12943540023827	0.0765281820134017	0.0862111475708889	0.00460628137881652	0.0458782274095741	0.00607635558746465	0.0393480936133963	0.0962139048728744	0.00677703498483649	-0.0320412666108887	-0.044402158432061	0.129246691158011	-0.00960828313230594	0.0462737062742388	0.192137611119456	0.108694675301769	0.00153042925078565	0.155172273082552	0.0266420340671741	0.104026934846298	-0.0448804520457702	0.0793338688217956	0.115145419998583	0.162930948436153	0.0801838195972421	0.14904091937263	0.085954749724652	0.052276387039836	0.0415600611541468	0.0731753009868192	0.0341706442039693	0.145311067429095	0.114261092115272	-0.0174801082952342	0.0179106226000683	-0.00155227043256698	0.0361029774488636	0.18725495907782	0.169263615346722	0.166095129272313	0.0874325156204781	0.0932029538826587	0.0711391442069031	0.104475080749916	0.184062899583736	0.00840357058414642	0.140706342631467	0.160109656711229	0.176702363598959	0.0604896535609852	0.0354645226240985	0.071709412040494	0.166889910223834	0.103750041571414	0.0631211301812801	0.0933789990834053	0.178567070734609	0.044813220878505	0.0473876290154562	0.104772432741243	0.0504957976605882	-0.0601521716258625	0.165378588783032	0.10887519083939	0.0414532387960312	0.0677198323249862	0.13969756138658	0.139783737613474	0.110351099950586	0.0222279305877332	0.16028831914666	0.107555394963737	0.0929290668372113	0.0720217721107475	0.11585336548926	-0.0061271749815	0.0223672204790116	0.149236780497528	0.143324692287401	0.106056921383295	-0.00621008287416277	0.160596894888366	0.173286768212086	-0.0470501234442545	0.108895763359614	0.102193567661597	-0.0315481319721312	0.0347324627125779	0.154332184087827	0.0309950019062629	0.109810070888376	0.00657700772732887	0.0817058741959698	0.0738559561926765	0.0336057201974604	0.138090433543235	0.155957915666439	-0.101981674549347	0.0944759640602529	-0.0250587447860739	0.0996565653750818	0.122633254504892	0.0227193952489474	0.120947293903756	0.0360282418326285	0.129515945040873	0.167049375851027	0.0932470871910903	0.147045595411071	0.103414362805781	0.0327079928443047	0.099620854885781	0.0513933008074852	0.0930631710238033	0.0605235420055275	0.0286956180690938	0.186140845828639	0.00786820060104737	0.101547044015738	0.042980391676984	0.080608862721805	0.17435979318502	0.1098128449072	0.184929006912626	0.108306014737543	0.188844891449656	0.0941191800556537	0.0766051424945975	0.147916454920708	0.13111218604197	-0.00533458350536274	0.0316470076895808	0.000554856719875161	0.0315304992570608	0.0783381585177664	0.15687241808966	-0.0372994963178139	0.146770923440947	0.141214885258696	0.203029108823515	0.0603387936844902	0.095467352504918	0.108791163485578	0.200783146258454	0.099554908626099	0.0623132934839795	0.121350484894216	0.018474617509068	0.165129406886593	-0.154463454300668	-0.00777225980063499	-0.0120331253751838	0.164394436753685	0.0667658089007513	0.00541433797220825	0.103538302118473	0.0908076866394429	0.0583670172669777	0.0485634715673374	0.0901508889906758	-0.003592754676906	0.2357663441801	-0.0232608715977089	0.108255480452215	0.0124646365660325	0.0328448694818764	0.191831915085645	0.10537530810605	0.0254254819437084	0.0608944946104063	0.0590689152209006	0.129032503143892	0.0995859106984989	0.0842667647242237	-0.0381552851525128	-0.0379098426826505	-0.0467625660513528	-0.0382660163258477	-0.0440325399278754	0.12728589108936	0.0317421514147242	0.0521745009556088	0.100659800396483	0.144843080386143	0.0553560137677671	0.0246744056247317	0.0410199863897805	0.0770461821711769	0.13824160237942	0.00195507813739931	0.0171547079777922	0.114855652531735	0.0344215858983029	-0.0141644148125355	0.155516623943756	0.00238791805691881	0.142384038511023	0.239800157898082	0.0612957198669268	0.141713746503198	0.224232806877094	0.154797173586956	0.0804245488566892	0.0643129506847943	0.123148732831688	0.11144095057351	-0.00420791243275687	0.0561357058312293	0.0323757735227016	0.137206905119803	0.0431231729841631	0.0310951377306519	-0.0247586441712584	0.128349786133861	0.0854698130201662	0.0587360716027164	0.0316902051338615	0.071700192239194	0.0704389181399365	0.146930252499025	0.0169413501441437	0.0637431908548631	0.191353447405292	0.0866159234055177	0.0266141240821913	-0.012629852830654	0.00239354141683925	0.0747394277734253	-0.0407638572396504	0.0703648434691292	0.151579813269033	0.0795085567332892	0.0925197444799996	0.0983292553684932	0.111574733974637	0.261314067612696	-0.0291654423830304	-0.000655712143967057	0.0563146984593101	0.0266681752752037	0.0477137700474082	0.108605279334139	-0.00379964108129117	0.21421214765046	0.251044687846187	0.114975486565474	0.0836500753911103	-0.0241164388076666	0.0206586488984644	0.10385650559826	-0.00982410224229158	0.0176651081182226	0.150259422110209	0.0727956681342137	0.0633546477462147	0.123370259540297	0.026600562798142	0.0395141993238818	0.013827356315957	0.137982017453043	0.135803133070706	0.204537917662132	0.151548685812626	0.172179908362341	0.0154346350359311	0.0451698689869735	0.136178109987025	-0.0332765504542401	0.0409254183075481	0.146386740926464	0.0933573346758318	0.183973048146911	0.0418810600278843	0.0378837353837252	0.131640394731468	0.13009762659576	0.118280090303933	0.0145740740053006	0.0970202053073343	0.0256065982578246	-0.0759744480567478	0.0485881262672354	0.0672063801459987	0.108648848586794	0.0857438071613459	0.114383601722849	0.133558835353065	-0.0218607080084763	-0.0168896970701155	0.0750051335576456	0.0444975946273476	0.126588162505935	0.160210209535296	-0.0038856936680341	0.168909727788818	0.00965301019877327	0.0605578839599826	0.229212625806209	-0.0242041899227365	0.0310746244760882	0.0235295025991412	0.082789535463991	0.0382694565044297	0.0617352278543063	0.149680368054397	0.102143779881494
