""	"A"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVY"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CCI"	"CCL"	"CDNS"	"CHD"	"CHRW"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DD"	"DE"	"DGX"	"DHI"	"DHR"	"DIS"	"DLTR"	"DOV"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FMC"	"FRT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LEN"	"LH"	"LHX"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOS"	"MRK"	"MRO"	"MS"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDSN"	"NEE"	"NEM"	"NI"	"NKE"	"NOC"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PNC"	"PNR"	"PNW"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDY"	"TECH"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TPR"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UDR"	"UHS"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"VFC"	"VLO"	"VMC"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	1	0.446293994733051	0.152737071125806	0.0853014453226487	0.328379030949887	0.474034048983702	0.624233967000359	0.144722349792555	0.33345297255941	0.318400817427034	0.251194323464416	0.280531919336147	0.125287267876811	0.301080539083201	0.400261879459263	0.282599172540468	0.441779381072018	0.335539259513393	0.16539640289769	0.386024762736307	0.352763916209777	0.564842449379844	0.446239810322303	0.400046784707941	0.293769455750342	0.260733320207854	0.265729552781641	0.319352015930614	0.135814059838581	0.261678212199136	0.31515873500957	0.377090211454148	0.425755034444156	0.150113084180024	0.374426007331043	0.410524276604836	0.176289698882932	0.421529856732512	0.10419708712116	0.506147091004462	0.165370948516979	0.319929346427308	0.425725249062089	0.203801457357677	0.195988552830964	0.320828546736086	0.316021104306374	0.180517992762958	0.539484197770823	0.021376599556582	0.356923081823648	0.106620513747937	0.462751013872952	0.361077082582635	0.22661247831053	0.350982696512763	0.167594465596784	0.2191161734156	0.140936639315027	0.309106973959595	0.195398206545279	0.50700805371161	0.129465357552042	0.211693498015983	0.45057496698842	0.328888149389977	0.357507770331457	0.400792698684542	0.434838152264762	0.191870102936851	0.309014070076212	0.224007490046936	0.463436955119024	0.131926459967939	0.0864068527818266	0.43898181118766	0.32058371790464	0.418108630924513	0.210955790700299	0.0604267436276422	0.148392644408636	0.330945831511222	0.159568905690071	0.355051923051584	0.00324648346496452	0.341474264373533	0.222618633967192	0.153899627223872	0.172029136874421	0.0741215214511314	0.514621398696514	0.240638561477398	0.30018238710042	0.444910212306686	0.289570623501892	0.29913276792072	0.274583329592286	0.362192060797936	0.242478585083518	0.403785820356157	0.369227315453796	0.105571418754469	0.317861981705418	0.430586530878257	0.468659141510816	0.274099202001855	0.497968289947755	0.154547503405817	0.279637920792914	0.201254699035702	0.0190623294827147	0.291517718974651	0.379201395711187	0.405007721377432	0.313632345206669	0.241645342399691	0.337053570148554	0.289816808618883	0.192509542229753	0.177154908873505	0.0218159415726854	0.397558348015564	0.416320995779433	0.368228795111324	0.0724265260225485	0.292658650588462	0.229853371733051	0.309602602189371	0.26247710800503	0.435199571284772	0.185997204343432	0.1893183872946	0.241365889538538	0.401123617661493	0.417266533447065	0.232744461396941	0.184619209377168	0.318154135799197	0.287090351373932	0.170151969413385	0.397386972994066	0.387477549331946	0.266827850837887	0.182444421717488	0.361847178001011	0.259370203207506	0.241984087774614	0.185329018196328	0.495347585932876	0.446085426919705	0.270047708971239	0.138292982790876	0.41478303799435	0.322937768218679	0.387654127285948	0.226055903644503	0.321862947403248	0.509713665888452	0.368667152660331	0.206081052478312	0.358199959978477	0.398220634766392	0.212845367199116	0.313436141921764	0.388507749223619	0.112204936542425	0.38751678813768	0.508244539604506	0.143017180349474	0.120637381816126	0.312551496378336	-0.0559417996590676	0.0736666811471393	0.491450256252149	0.427361971405293	0.225068861861164	0.342814653664954	0.152383569948465	0.215293354554606	0.300776643737804	0.544501166567411	0.353598982178263	0.404519177602397	0.339064033452693	0.310053530986153	0.209214767231639	0.284808172578769	0.450277589490107	0.440997871575959	0.307429644837143	0.357310729930271	0.318597581730902	0.337320710787753	0.317288533036871	0.441459623799951	0.50997907712699	0.124861463872513	0.418309240545941	0.187038539247513	0.611425077970324	0.218326656023775	0.251566772452528	0.190825826022871	0.254024722097453	0.330810131326972	0.275361742826275	0.140185329510002	0.39023396042227	0.393245840086637	0.125245454986186	0.280544925639746	0.283159219245737	0.636174104710008	0.388853601281974	0.11541413742941	0.418383003585737	0.229765706788228	0.218930923762669	0.513759131490278	0.164340407466492	0.197354867262816	-0.0271997705687005	0.323364770396917	0.353417197211887	0.379486869578278	0.325438475555664	0.10180543400999	0.314722820800271	0.390930006891577	0.369665136644989	0.154710983545017	0.0410118604023194	0.284140630913845	0.366511561387596	0.367169139781117	0.517373683935814	0.509832155897116	0.491369926136354	0.383022764731982	0.341245097744517	0.510127355881053	0.399472393652366	0.259974569793143	-0.139469039882805	0.314884692076843	0.317013142619504	0.117899977383694	0.362610094086735	0.505449404158745	0.48772903777403	0.319967236857034	0.474060033295869	0.326233037570975	0.174265155192185	0.12357120022481	0.342598545867336	0.37828166538658	0.180319008742426	0.430079663313187	0.249374291323713	0.339630336886052	0.458903581507586	0.438899889061033	0.320771634799664	0.112843084569637	0.30558285243485	0.184334985803396	0.347463106118618	0.260286905971391	0.122169681881115	0.370528006232589	0.476858665106632	0.309319438015084	0.313622453049245	0.0915723253998579	0.408646411634185	0.265354089857449	0.285921806115855	0.168349324712599	0.369176916295189	0.26692644908338	0.289851810958597	0.159106825006714	0.373714815234305	0.163715434459711	0.290323884170207	0.474317818742643	0.38782929814825	0.270563381153432	0.361475372525128	0.372664208971617	0.445628501182971	0.503693513539325	0.167598527736466	0.21154815792249	0.434502036810056	0.428862160285548	0.407859356581815	0.251735526006403	0.167821803428692	0.432065470507441	0.201341231360272	0.286913137529921	0.29172195178637	0.551079239327806	0.151976896462486	0.332416272452854	0.103926065845551	0.324367015159595	0.357457167877844	0.40778645778055	0.200527687961718	0.210919830532644	0.312433907404862	0.261902074317261	0.155141051805886	0.313988640988712	0.481600631855475	0.0740535947791157	0.354574275266468	0.374364566956212	0.263720731591499	0.209194310590697	0.43802624432166	0.0951673271832487	0.319295995222738	0.326614807179838	0.580901450785453	0.481815026992858	0.412320072050597	0.362627102011957	0.229130620943659	0.330823219969983	0.307458172389519	0.428378093784428	0.551637728005335	0.394054523361433	0.216222705706162	0.180813115577829	0.42851265789447	0.220836814952687	0.590506910835313	0.378201272344681	0.117970306937414	0.0647000363456118	0.0759268830687094	0.0498588574230602	0.36811827120871	0.275923751771689	0.335390555455533	0.465545129176391	0.299191987755253	0.280559776558974	0.3425556459758	0.395960004429642	0.399989660789943	0.0949876372851041	0.427363358343628	0.280254716344128	0.320553833541477	0.1747572805363	0.380495769386128	0.162919034755027	0.197873339042432	0.325578087279561	0.365233547320494	0.208146295072857	0.193568657443832	0.319907833332587	0.297415028093867	0.218516737835913	0.383439636293833	0.253814453482899	0.403043606479707	0.176246976333593	0.116242455903119	0.0809302727164973	0.357497973564795	0.353404015032223
"AAPL"	0.446293994733051	1	0.28302202097625	0.226894945987118	0.285253475704168	0.438691349744671	0.600414679435464	0.208152251762609	0.343069148129076	0.369087805472842	0.227007244286783	0.250326312929816	0.190193464676953	0.307660213588048	0.361563972011465	0.26060281668747	0.433442838511736	0.451666240524156	0.121636490654907	0.301566813327661	0.281333237815845	0.586367216490215	0.442656184135049	0.362846086691149	0.329641292106535	0.198964618093989	0.289665179330202	0.219719928056443	0.187842603302814	0.220181612165399	0.234455497678945	0.346562289758794	0.27877686440008	0.213985763849923	0.324350857262454	0.356637037424261	0.189677379271873	0.364048679662225	0.0910577208043364	0.419607000279196	0.226419624147863	0.334464067574909	0.412589027025825	0.227015296872441	0.173656631987718	0.298950184202154	0.311237250181146	0.280084403145763	0.479173533598992	0.120776150014965	0.364521141618217	0.0581028508552192	0.387595436276365	0.252700244720681	0.189288079740599	0.162141976230714	0.144370232207796	0.196757739988982	0.109435484202663	0.337028454580621	0.176152526388053	0.456902117466059	0.11153893751529	0.215482463636355	0.393723449030323	0.296940063182818	0.183923455050962	0.378455546761325	0.430386836531286	0.166465788667731	0.345774205153186	0.09892225336042	0.419605531687674	0.174341435449005	0.194659078536534	0.415513254906751	0.323301147874278	0.42225680286825	0.241474468474654	0.123704818577862	0.124113887202054	0.418995311824291	0.167706969033277	0.291137008296461	0.0772792064804706	0.426568852875023	0.205147686527894	0.206817206462307	0.249588483980171	0.134898541576633	0.555749825485329	0.272593660582149	0.340837386701413	0.528297400940028	0.353472124381898	0.311808082181623	0.311164172178139	0.299057946366255	0.280364068756531	0.399630539491256	0.286325750444831	0.155481496283485	0.268289792683047	0.386482907721924	0.466935980160146	0.288359704054692	0.419964305850101	0.147184983303962	0.215768432835319	0.236273753051953	0.00306861121562386	0.259311392372655	0.393695180826225	0.428691360728394	0.273337545250107	0.276169284025108	0.309268616641041	0.249787945881894	0.222397249087105	0.152714188370658	0.0486831148916248	0.283699295934013	0.405177534451265	0.269642636472575	0.0411282893742121	0.340518681931572	0.240416060836729	0.246276660442644	0.198665662176137	0.402768057909509	0.161106252747302	0.165044228650629	0.218163243480341	0.321396302992315	0.337061143713294	0.275475327108098	0.186551244504947	0.339193146064938	0.272576415634361	0.170222301903225	0.3613531514724	0.45640520682992	0.267353951081736	0.159440266554485	0.396513265853646	0.137799719747705	0.273560067536569	0.192153877304361	0.423482191335678	0.451627035804503	0.317049568926767	0.134138054797172	0.404317235084366	0.303516504488902	0.319847913760237	0.230033732906815	0.245847980934934	0.448578923080356	0.345463137333847	0.262592985758787	0.247562642133974	0.352210376975496	0.347286592606282	0.28574552713446	0.340413953608064	0.165600948910874	0.381085226201089	0.577969453697158	0.224982979207284	0.183135093319808	0.282905385169719	0.0171729756419262	0.031271448343368	0.387611648470626	0.48871782819189	0.332167095525335	0.275546135619772	0.200095173491515	0.130981511444261	0.322189906305524	0.602741991037688	0.40620271933188	0.356956755464586	0.398993214982979	0.234906838228993	0.212670900153363	0.294210585904924	0.410732845225057	0.384542027913052	0.330938128652226	0.243543092475931	0.21655695802672	0.266519054415259	0.202409271143201	0.454626168184867	0.421504844587248	0.113586626204625	0.415572755545346	0.17860437927319	0.603360834127267	0.190182048037213	0.204328686597474	0.251992520775655	0.155323694929323	0.318858408143159	0.236550315183345	0.082681261614931	0.426538010936101	0.311391139863361	0.121735433197229	0.239616256812099	0.360632367950891	0.597464925830091	0.291052315096129	0.135500644496031	0.324525595483928	0.260994744602095	0.144522266674825	0.555137829359813	0.205703528594567	0.139485969389024	0.061910823791434	0.206840366870555	0.280603333021624	0.316224065510894	0.250483901755556	0.194646375198605	0.209207191666629	0.39737056153202	0.34806312795089	0.099531123980984	0.0229410125914359	0.21508146266315	0.314164333641702	0.259144400083444	0.492298694430595	0.557866035981452	0.410711439584458	0.307404015748634	0.319387299858679	0.508913654089923	0.386004080386971	0.318780964090091	-0.0802961778890211	0.330638109534012	0.326427851888315	0.107950286662887	0.333575289317957	0.538532443847557	0.436847588100724	0.233664562988257	0.546031606689851	0.308107608581273	0.237703343144168	-0.00961983834389481	0.392871671115612	0.428673962751961	0.103046754478747	0.391853124484913	0.254686239460191	0.326279453096537	0.45888808441209	0.469416760524613	0.245289887842805	0.0216687994132337	0.35516337386501	0.121096744195743	0.291897674054259	0.191215209151458	0.192659492515141	0.338695407285636	0.423965584244798	0.259777413964034	0.192633187582302	0.140150744569427	0.39541086054463	0.164742690663598	0.289754506487267	0.172588247464078	0.30230977227492	0.246502938358285	0.287746427632134	0.143366835035021	0.275935514371976	0.0866425770569832	0.195369886248803	0.500562273634931	0.314359226507519	0.274882536584608	0.367858888051421	0.447406657808748	0.338027105766284	0.479041667701158	0.1540639321933	0.302530028722503	0.356661976629625	0.474091067690351	0.320032823931278	0.249201437632367	0.204175685475195	0.360886869430475	0.13931451664418	0.123268064473427	0.414357525568023	0.46908406729142	0.128307443130749	0.324711964676077	0.15917922663639	0.325210825334804	0.359207207605033	0.40963995636931	0.230549865725569	0.191125629205891	0.353561288846095	0.246204464614295	0.227099020100699	0.304037728670505	0.430146732170611	0.0820354400014439	0.317332992449702	0.37462118596159	0.188613441092836	0.291830362054715	0.408105192295023	0.207444391476555	0.246237588554426	0.317076880564995	0.566221933968823	0.467037322106099	0.399539332654958	0.419927931123003	0.241400704777763	0.400068671909002	0.262400386649726	0.281678658111981	0.477079934688656	0.348119613108878	0.204741102755852	0.143447168105944	0.392864338469203	0.293423591476287	0.556105362447807	0.344206368024899	0.122008141418667	0.2019269887687	0.0665155668249453	0.0409335289962504	0.264222004697597	0.209333543753941	0.294995863652382	0.428950009796397	0.332892256991422	0.194472981861359	0.35994841120239	0.398370883729108	0.355678103792068	0.0366772182872911	0.437928923547656	0.319311394464165	0.310509349634264	0.19617492694011	0.318562281610016	0.226742924598932	0.239877682404897	0.379929374471605	0.385723345686788	0.232273704590459	0.127106365130209	0.42218304573841	0.148256619612613	0.137546525887628	0.350292212846881	0.269418248580685	0.366325985217181	0.121605529600579	0.0231626117102248	0.129623754010785	0.40963138924067	0.334833744309068
"ABT"	0.152737071125806	0.28302202097625	1	0.0626918741038092	0.13945980263329	0.21998975335476	0.260185285775072	0.243904625083867	0.212426125577649	0.160201165557368	0.163716426475122	0.123226773951676	0.0617536631178941	0.185699037465436	0.343606803671525	0.259769918444018	0.0745168997928905	0.309876411753268	0.188275762516491	0.257380072419225	0.247947769334175	0.216810092983074	0.152122627629329	0.285136578733452	0.309428134782833	0.146499667759908	0.0398880052905271	0.0875307206803493	0.209023685877411	0.13795667198415	0.248797467077198	0.295065099679873	0.260330300533139	0.198812498198528	0.198566614032392	0.185393531770443	0.131151185548955	0.264370724751062	0.0854034820986812	0.287032985204322	0.176898345302999	0.308244521756951	0.24913469393915	0.138095903011438	0.344133631872316	0.154420042950752	0.15676320945123	0.350106375208787	0.300741053256718	0.192614857472056	0.382897222652449	0.0967480906937654	0.202208838015077	0.148545737732094	0.151820396634318	0.331357628272881	0.0925478475536164	0.219512091426593	0.224548509233439	0.184029158165809	0.0514734074132909	0.278533321665798	0.164639616035242	0.293913427593021	0.244920178645424	0.275131871198495	0.0483956801827762	0.272846730516487	0.195994378288268	0.114921213230494	0.275547313355834	0.103871389686672	0.306655977837535	0.192576721945914	0.244365174912623	0.228447001633828	0.20777749186171	0.269264489905584	0.265461977233128	0.0705570668827844	0.0200674633701674	0.132583376030551	0.230434275865684	0.260311733774696	0.224326992699541	0.222692293079988	0.183182973025886	0.0329750038547364	0.142852235045923	0.143892990554528	0.208842476626013	0.162827248078576	0.277734768754011	0.319822385768625	0.288570980450094	0.193041213995262	0.24505067184288	0.245389013298022	0.13869016829236	0.365843138879912	0.163638325936632	0.190540379583389	0.234513775901893	0.25274761508078	0.278937541596134	0.205661922150418	0.200147838556659	0.152172388911228	0.1130698476069	0.123182022770904	0.115544026290382	0.224499009032797	0.188237233527726	0.168720508374951	0.302157166836342	0.202831119508069	0.283083783803242	0.260323846896787	0.148760984219352	0.0861156602053323	0.185813180944659	0.244113269495122	0.303468963659448	0.229321855045004	0.0376726918569076	0.113833750302312	0.171359607990686	0.135034395704857	0.0991674220774102	0.255041335770308	0.0966690925739197	0.186915193928437	0.182188454470348	0.20805040279786	0.230012621363357	0.214930250875891	0.138655047345553	0.260673506591898	0.0816960495182165	0.147075311163812	0.182130135140703	0.24659884999808	0.173613146749092	0.086550648474614	0.230319390106748	0.198632278384281	0.179458313585415	0.138721428816382	0.368795002714022	0.242991863908497	0.269558438904033	0.200527923994229	0.282958716169685	0.139608649968339	0.226860829668796	0.180106811894014	0.10149415829152	0.291074339464818	0.296325678629003	0.24943487456827	0.259338702600497	0.242721203372963	0.238431598705432	0.240752270560884	0.312565536851974	0.107832126733914	0.31650106272545	0.249386393630016	0.335948716707178	0.222782302023077	0.08570382244302	0.134975123745251	0.0836010605811697	0.306719424817908	0.261532708437772	0.235792464227689	0.212392098459484	0.188330096821232	0.162298829849122	0.22749272442457	0.225844481808304	0.229237476570093	0.227024456359107	0.185628904135735	0.213076074233945	0.0748155405531098	0.256504044044619	0.287735315167168	0.249484277221338	0.258196477842488	0.124441194525032	0.138841566901125	0.160280560148743	0.345511488022488	0.211952985150885	0.248065861219642	0.227931323844496	0.310991324751736	0.121386439284242	0.227655801865909	0.231702496161447	0.118362866427767	0.25257458416004	0.124825215791469	0.267959420045733	0.216167923193723	0.164451978040937	0.181798479829273	0.402430507707228	0.187665990162743	0.200942098817573	0.166478901486841	0.222646937006552	0.273475351424558	0.22448512823205	0.15208872242117	0.255449826745821	0.0240449043771603	0.293744976024363	0.313267018273552	0.0516158577698808	0.0479975107231703	0.281855622247058	0.272868129001124	0.223304128558327	0.165025702291346	0.277621359431083	0.238770649909415	0.327905765899322	0.247062720605812	-0.0623733425971576	0.0747932441601393	0.238533144399647	0.452569160848489	0.25693953063324	0.294861725316249	0.25537585609919	0.157164859547664	0.220095653776344	0.0968381578664041	0.165981014526805	0.300390847012768	0.165493841322649	0.0203319635000717	0.214315241591437	0.163339619661776	0.155516219309129	0.218644928567505	0.248112813121711	0.284791356663089	0.21834327538511	0.132057248083278	0.169460520598292	0.0993018246431528	0.114018406726325	0.280271600247191	0.214412111102204	0.0647515371725681	0.212660216015129	0.197484048943215	0.31385993789321	0.247639863993259	0.21651077884949	0.252893151280828	-0.00380496384053371	0.196191796361172	0.26317736636611	0.400946932230412	0.0832344682587982	0.250332590502499	0.312319954669519	0.263302233063344	0.2707301836646	0.250476280635528	0.111360702138767	0.249134945729637	0.17095190077086	0.182677798910087	0.186078937895274	0.223914975330087	0.211431819465272	0.152139670101367	0.0722108516998799	0.19522272880718	0.0722384924108492	0.212367448397756	0.133360821878097	0.249844874383653	0.0912896879583527	0.328669013771711	0.337282327231457	0.212041817257634	0.276197978688117	0.158615336344751	0.227371359078099	0.207551820781418	0.228062316387816	0.167141986810364	0.180100046709797	0.215264677636664	0.343322342418036	0.0571282477493621	0.0626013047624128	0.23619479669357	0.312390305953267	0.101679452740137	0.221053608608154	0.0805211798802255	0.247555597187239	0.269206394609799	0.228029046675105	0.153989115335606	0.0851240601062105	0.30176814004178	0.235246839317522	0.214586989327341	0.109260823659329	0.32417045184125	0.227950491831042	0.220778556485655	0.133921246665395	0.307812134030618	0.238800062560608	0.279397107008825	0.184644020280715	0.208114565183322	0.287865414453701	0.167131784798402	0.309127356429242	0.288273360816911	0.18128615731056	0.19106070890496	0.244728194522686	0.207242827350838	0.15714383901814	0.301114039973784	0.203352237537412	0.114009318609336	0.208070428140802	0.25681562801623	0.0823321603201276	0.211088297080368	0.303514068541857	0.126051573807339	0.199086270768823	0.0504120741862231	0.13406265548025	0.220801306924842	0.0959212343455962	0.123205983813951	0.26212842482493	0.197605795934724	0.209921552937635	0.309493069985177	0.132053112452586	0.296724016438368	0.115095379708815	0.255116449635184	0.269270052433564	0.175123971775501	0.259631995823161	0.157868396366402	0.196526756952579	0.18885093687929	0.23559546959375	0.284608926079371	0.210631982337166	0.137213800187768	0.2192095740932	0.130872785451356	0.0847336450723731	0.243660148277879	0.152741535105196	0.360088809885387	0.277472092751207	0.118973249445697	0.331536719552163	0.21618627504099	0.187732947153283
