""	"A"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVY"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CCI"	"CCL"	"CDNS"	"CHD"	"CHRW"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DD"	"DE"	"DGX"	"DHI"	"DHR"	"DIS"	"DLTR"	"DOV"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"F"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FMC"	"FRT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LEN"	"LH"	"LHX"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOS"	"MRK"	"MRO"	"MS"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PNC"	"PNR"	"PNW"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDY"	"TECH"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TPR"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UDR"	"UHS"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"VFC"	"VLO"	"VMC"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WDC"	"WEC"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	0	77.4349507856214	52.9401289155619	57.5485685025034	13.2743803879461	120.004394746456	152.434950229585	32.0640087145679	62.9239106718839	46.1819323809684	51.6489412550619	39.4662177198811	314.443628281596	60.334862530617	52.6185677565553	61.4998548592507	362.504966639811	57.3167126823532	1024.70688000965	22.5796413965723	49.367258715712	71.9850594802145	116.639664569388	30.8014100574162	105.142223767921	495.943421983127	372.571198852421	191.641530637441	76.4640338797964	42.1374768616596	62.7112191855985	41.481405849517	85.5534922145485	37.088999658462	50.577186040091	53.830735407564	39.6112001166324	95.4000684265401	1747.58492418996	48.5358044484613	47.2742486276828	24.8597731380577	59.2787065497287	74.4007883664586	66.3957169981852	31.1720251056206	251.42964261461	68.1036069711285	44.6790258887799	65.2609630163643	63.5060461660145	68.8440685057978	42.8767028027752	265.976180515995	59.713325166578	51.3568120773869	48.9679287078958	79.9824036133062	89.2333606422651	73.1556820257754	56.0043589785013	55.6116140316047	64.559824631362	70.3321066529141	111.497026335944	35.0343600688684	411.769451085896	55.3669026737332	21.6453767099946	39.4627346127529	56.7598007635929	60.9117463041386	48.6845755504651	73.9415750679754	60.8708965038355	33.1980265911489	85.2436413213614	134.869377687951	100.820404853531	173.123873755209	24.5284702888611	44.2519504667793	177.40097695692	126.512636640368	51.9649662916218	63.00113017446	76.2579706578372	40.130227850893	82.7090076930417	44.4799402401146	99.2842281131935	102.421726819766	166.950841095863	50.5053841226916	77.7972766073774	55.4859085959905	61.7975744169201	36.4444803290977	42.758296741735	59.9705765232132	58.2295385431452	19.4944796964827	45.8713501815084	236.713540825073	38.2157741322363	52.1290420518081	50.485991532889	22.7017807762823	69.2105649980137	105.532565695685	62.7606089969378	22.9678301254285	64.5317812421087	177.952469634295	164.257264563422	62.2507160971268	67.6295054035623	60.0660500642305	77.5878944040418	126.546853069401	79.3927115873988	60.9081046957843	58.9257384954162	35.130640209654	62.0998414214653	171.59108912215	49.1217554123706	58.5887421422098	29.5130706875421	54.64120287097	27.6164704092452	52.683606617082	72.0936861187783	40.8346719663631	57.7591984545584	23.06680080988	206.505749293642	114.273313765351	44.8392501157543	66.2109756670036	192.676800954932	42.8950561601596	88.7670309042768	39.4597894218434	60.2656125023453	78.0402278767788	71.598371315879	41.5152636519925	60.6069363558796	62.0234952942894	162.76509163249	69.5600211802301	44.02097724205	463.77780125224	59.10886103898	22.5880589782802	119.552417486312	53.7311269719896	72.8618909540687	66.6574144265621	173.358602381558	51.7719046217714	70.0449520335016	77.153828016728	18.6746615563727	21.3964053363171	32.1096445273282	36.7545081536647	54.4479479575205	31.5097648555714	16.5835791799127	44.8304048194326	165.907110057884	25.9405230393975	54.1439089631307	48.7705511171684	28.9477432620369	81.401275047723	58.229082928669	69.6526193922639	169.509755434883	76.345096178401	50.6670630737318	54.9894269768445	72.7449833696996	40.3330770951688	22.6711165513711	33.5500116573568	31.5396103562467	60.6844344935587	113.719597250149	11.9380391922884	85.6071469110795	90.8275169050279	325.146986579856	100.02574158848	55.6846704413018	42.514539200698	95.9427377874922	84.71593535876	47.3009403277055	131.652156226008	52.1015762670581	28.1127068570782	71.5604308456664	145.223579161667	86.6574253936985	57.7397608571304	53.3699805867494	93.4777991377387	68.2979818780065	67.6067893569766	280.03552348527	52.4155253740933	59.9304464773003	41.7534827494764	29.6327566603861	61.1463954115426	33.7386506345628	53.8192254167228	75.2239824829485	113.83010617458	70.4581742676108	46.3761251835501	42.2827269405315	25.4583387183754	50.7568739617688	27.8387250695089	63.1470942793106	42.1032138875955	42.9791256025745	24.1033835136333	144.557396121536	88.8208340287298	76.4842025326677	39.9399952272794	59.1808373342342	37.6526576281648	51.7573461752521	41.7148720544809	32.286403216179	128.631277980603	40.5560196678821	57.7343765885465	31.2154902556771	538.885977562775	53.054684380062	71.9456439855552	72.8520654507281	68.7004805020256	202.342013915759	31.4606132482334	36.6879464659608	115.365204714182	69.8037919382064	54.7734298692408	104.749626744332	49.5852225584678	21.6003306099865	315.409616250333	65.9883807074794	96.915134960689	55.8227961862183	35.9317699632679	161.827902558249	124.093340581484	35.8039292940221	85.4336386253368	46.5562270939999	62.9256116761724	52.0205343823504	54.6061924381148	115.280662055857	33.644810782231	110.246419833725	47.9471322053043	46.4928789851291	54.7678283102574	49.9840792108753	46.927780261972	76.2235335283191	31.0949097112668	56.4232203720151	32.3850226304459	38.9897822197471	33.4982547659186	140.222892014284	65.3757500318826	27.6924165772289	127.957087500932	46.5326848834003	317.774947952517	50.2878495343715	22.8898918596294	26.8595239085716	44.671596590213	81.0176429492378	65.9924356628035	94.4370435172852	10.663024673373	21.1606763224297	43.0535440812162	38.8698610217809	203.804540796639	1526.77289158155	87.7452583690829	45.1019914544337	55.0372393458736	39.8215224972995	42.1144749781086	42.1978989593621	53.9006280556162	50.5130684146476	65.8600225416316	68.1860526217474	54.9439176012651	92.8790605303539	47.2441838816097	20.5784996107139	168.034662720146	48.222794233387	80.104803072187	76.5860186710864	41.1990579627247	32.6510330353242	74.295483928574	85.3575591059656	57.6201423498952	20.2202299947159	40.0499465444775	51.2466179005394	38.0031822089021	52.4169494601484	46.8319722032779	34.7162235171601	190.336005542384	306.545022563288	95.0681948858456	48.1127317201248	137.884109374009	24.8969932509364	27.4024071596623	45.8017064209163	107.814320704811	35.5583564652006	76.4392832307715	47.2023996983078	38.0658914731414	55.5405922311095	55.4512844562937	44.0891653258399	51.4264949205925	37.6042453708717	49.2849849387779	56.9298637266842	22.2308569439515	146.238794124584	118.353753007399	140.333552238686	86.6456238003348	27.5862665084522	63.7232473191837	49.4093733828703	170.274801766926	38.521474726161	42.1330737207273	40.3152061255126	27.9059705050761	526.247567724542	58.8788905490523	68.8672411810088	18.0631808400235	41.6065017198153	108.924921007487	95.426704945009	56.9053788981028	36.5137392914826	40.2552196667503	64.9766496761621	187.00057673899	112.75397449009
"AAPL"	77.4349507856214	0	88.8597922884249	70.570993133142	77.8258910205135	30.903191234693	48.9986140390149	85.585646356874	148.24092666536	56.6259963335118	83.5546375954876	96.5575844425316	211.484539511673	84.0833750989361	115.549550581228	137.042831395973	306.685187774879	125.245449521503	913.470607991996	88.0088263629741	103.444958019714	21.5898955453569	106.226089272082	89.9465343835691	35.7000590958332	385.807234601551	257.985309075331	80.9742820794508	59.5351847296927	50.3180056097455	43.7185106443919	85.6570729081253	19.6379466613581	55.2896591409923	86.2091877852969	24.9219466242484	43.8408084997339	157.40532529504	1648.55681990875	29.9832937586833	45.5869731076734	94.3292720553883	62.4987014751076	107.093833508114	143.559681513815	59.8478971887854	142.842416734683	45.5754293578489	25.2441839438318	47.6054381077491	102.827836842181	37.474826026072	30.4912344783948	187.740214018576	45.1782652783104	67.3690858519926	103.170829747974	122.512961835463	18.030746083399	21.5284218567901	37.4977846210374	23.7282873119501	129.09407659442	113.072747805146	29.9832215635671	38.99625977931	308.601382507229	21.1627018701656	80.4894236343178	64.3613295433278	44.87421116056	56.4343615654994	91.7963384004412	90.1709962027626	83.024641091113	64.4812364261653	42.3015604526304	37.6704864552097	37.287976267915	284.06417047279	55.0755954850539	124.538496099865	76.0433882568713	37.1520427958695	54.4774603177493	74.0137731011453	56.5478095917052	82.2866774724992	185.898398177424	40.5104908086401	200.941410471111	25.6360969969579	74.074091607932	74.7248948169839	174.819620972351	81.5614000790845	61.0038875332291	35.7886359387634	64.2841281211772	64.3046445428345	110.482498179271	62.303619895431	78.6209509920193	133.47873528687	63.1726710875328	27.6948168414491	28.6992674934575	49.3671039967622	134.796372695834	173.244954950961	150.094246851692	54.6499408892253	80.0362234092578	66.8849766049041	56.0911862229456	91.0903105052368	117.499250492257	110.588653059214	19.7618094200634	35.4618201961516	21.2315281245007	62.2543631774759	137.45590250669	80.3015173372453	96.3850679444731	173.561982261379	47.5069085599373	56.5713861072726	51.9342469584107	34.183853029805	60.259458784168	52.5995013620112	69.1894002959974	56.4847731881596	79.8765934010973	50.2559261041041	115.785558399071	27.6578342675207	38.2249110960365	96.7215105823058	86.6192916295254	96.3324044625835	29.4497494440397	37.4852054356409	125.126089820422	186.324158205695	25.6061582170469	137.378979343373	50.4859452015597	36.2998246366828	61.8971593381302	111.643146848618	69.3293311493335	349.401197389951	90.4076585541261	63.0777533437743	49.4226088748698	25.1084572995123	140.894939398704	35.7009407038052	65.3064606069783	69.6292856745722	18.5544003414928	157.5768645853	72.8192472819313	111.891471162152	48.4539338872124	56.3797661579064	101.91736849189	40.9756661289115	81.4293465433941	78.2234471009181	81.9955091119464	50.5252485776926	71.6878006512267	39.2835393601393	70.6061673820429	144.965471053253	143.862287605248	147.258191779231	69.525682494216	144.908539801585	71.0840361783428	153.848039280075	75.1669915236822	87.7560188223948	93.9530873540339	85.5647468901819	85.8351136215813	35.9987595278567	44.8959621833368	73.5900333247875	26.6161481089546	125.108497400657	216.041965055002	20.823077780712	111.479925798504	81.0931357431026	24.220628349459	12.8363326970894	74.3815213664996	66.3583442573412	100.757393181908	75.7397162623101	111.105173711226	59.6010057973477	35.6714159612278	34.7167837566352	104.555143574453	181.339383063211	21.7709671982015	20.3245881191036	173.140949459214	43.9138896136684	21.849192506524	35.9457951723444	52.4015107265135	26.7770595836304	97.7045543529384	51.5706068906347	26.3126390930098	209.181904635914	95.4301934773492	85.2406469692493	122.697104780497	68.5167378447057	49.4825419570696	40.3261707326172	96.0634974782231	55.6990037228237	55.6857616017481	81.9884360000398	221.503303363528	125.777568674498	22.903165359689	39.1236027623877	105.396450285121	42.9862811893638	67.626802953233	57.2667752503136	44.6634572199386	222.504362168873	86.5852797314121	85.2166030828904	38.7187359381426	423.497786333201	107.674488122493	32.9525282705765	138.813273946925	110.468134559691	98.103658134067	41.6604693914291	43.6182814323075	62.6853422928729	14.7614798030904	54.3221175386863	32.4820271285317	85.5580163247538	70.7095525193563	243.68061099697	78.9660666803612	19.3438971858252	38.2666435489062	44.2103041095674	55.1636261351886	42.5265549561657	41.0801312281514	28.1048168019316	83.1317477548096	90.2352013686775	94.8597435889049	82.7366423080681	37.6614353800826	107.642589787817	43.9338805804744	91.5685512942748	60.6511977629904	40.9682431943432	54.6133755058748	79.2882827524464	39.030988285682	76.0605186963091	50.6064029847332	64.2092968286987	45.0211180949683	77.4379125435222	78.6825379975736	101.54934352822	76.9803312012755	57.6527336535731	56.7596346596181	382.693950084755	82.3149189116133	36.6839252899585	56.7731816019509	29.9720371328198	14.7775421349396	31.8063554984592	96.7267159330178	67.8279308298283	83.0964164653032	73.0389413110912	32.4284927837789	102.131506144135	1407.11751425369	30.1946540597045	139.703773662799	25.2988860481486	85.6263089391731	99.5851767509302	64.7226733530731	97.1041242115311	28.8426052523473	86.763835576607	23.9034970129252	45.5251030738387	138.444918835159	38.3393864386453	59.349424188481	87.9445560259987	36.5112516901693	181.933397567802	165.896212007523	70.4022944957857	88.6553314325026	156.073292277684	170.08044283253	140.135575876663	100.41523812405	34.564101520114	117.360581024052	99.4669679469248	32.7476357289663	107.113277280836	85.6990869605956	87.1396054786417	198.445546706049	18.9812005532427	90.0412339171148	76.4312862081273	105.594491394084	40.08812020599	38.94694782769	43.7390526800412	127.730747823398	63.5357922530137	59.4134732777705	110.157247589381	41.8633043204633	105.153410254802	93.3528203017404	29.8806173319532	46.7512626212336	84.084349444703	91.6369255417058	86.1055825531226	61.1199794998611	209.495610382498	43.9395051819878	138.826436624321	99.512623226978	17.0604898791286	79.3318854016602	70.6323873359988	45.6395875351612	64.7226652691284	26.6878072497443	58.8714300212501	419.034562323068	77.8888710384231	27.4657364896514	59.5498358517947	53.689304885009	48.2456018288301	25.3528523374387	85.0517919899043	64.9545275124435	33.7907379161953	47.1913518589971	100.655623404004	22.036923782064
"ABT"	52.9401289155619	88.8597922884249	0	12.431253330411	36.2133183792614	125.966567303967	160.301282175737	12.7329622998853	49.4627126901681	41.1374071768415	5.50007314916151	10.045045553654	322.117860289763	19.8354873280688	21.2971553034248	31.8334079647842	398.613231844325	26.7924679174384	1025.89904995758	44.9196133236117	11.073603548882	90.0798139555726	141.291821547882	20.3488729184853	88.5474133053171	506.841383683998	378.585474411684	197.900095023015	35.0784282498383	24.055046650776	57.6330811082853	11.6690206122703	96.0109081440407	31.124986476264	5.98382362457549	58.5531651238104	36.1742955798498	61.2022620131538	1756.26168107374	44.4416224333419	33.1003600850887	18.1528668885553	19.0547706659379	23.3794124591253	55.5346465006145	24.7532090425241	261.137827086682	47.0088830212232	55.9518395828827	39.8050854554099	13.0600759973459	65.383670602515	46.190840270903	270.254997279681	47.8928980518323	13.8672946105155	9.09044250671259	20.6268466975777	102.466478526357	87.7579563659391	45.4965006549526	57.4157584979817	32.5012909685444	23.2859364252316	120.265105104618	40.1334801949851	422.907880582215	69.3051770310946	27.111654221379	21.1662724776666	34.8978208482475	33.3317978532565	10.2885081716764	15.0132400547479	16.4317735041379	16.7333839204255	73.7934322740025	141.924331428081	127.560614931946	179.093365354855	44.2992160257308	25.7074043127082	186.802529873792	131.061933282608	30.7356110672109	15.8885391099142	34.0028782965303	9.76215620763312	85.6512451153857	46.337845704691	102.142374065084	111.231767475029	175.637701601736	9.25135686615684	73.6917092270949	4.88893797199475	106.127104739083	46.7047602796609	15.0553346834012	16.9868579000983	15.3225388357263	37.2412091926949	7.62474080160271	245.013484729222	24.0027728050297	51.9817395813947	66.9964290398526	41.9373258101101	44.1113267230401	72.754728845378	45.0557438017221	62.2627395536561	12.2099802776685	184.002299826677	172.159235304756	7.42669485873097	18.3533859400835	16.2161182578719	83.3075959735539	134.878309158314	81.8027329942894	14.8455095315048	40.8507870720777	11.3427947878907	9.27572569031984	247.862905962318	34.073348149531	30.1912806924389	30.4849766759558	48.4289291672028	29.510322191203	28.1384859601987	16.17441079323	24.8013442661087	16.3143225771648	40.0140464278595	218.427718713338	119.447572840298	39.1559013054771	9.13944602355566	203.177400218446	15.4120039362058	69.045742581063	37.2250106098106	28.6612956713072	86.1808223012491	77.5733893693786	41.1627280722419	33.7189236936474	73.4118082061878	171.581396835797	17.1707699874243	19.2937805267999	468.614660119072	4.99409406617952	28.4723530889808	122.104993073842	56.414804471781	44.2653775953125	54.3144138012127	182.886026174077	14.3950388442774	75.6079897154886	57.632867595429	25.8206696693756	46.1087055621762	25.1436572918721	20.2930189463345	10.1632938918204	50.4911026951071	28.0602679741359	11.3834440551732	182.877375996169	42.4704187430704	14.6200272526474	51.6758486725573	15.8332569715458	43.6450218285419	85.8718550767575	58.3784382995661	177.816195035807	50.0571735835181	16.9733840285463	53.4579314376662	19.7210940906913	18.198649086829	55.0694273784388	12.5095474262942	39.2918658858699	52.7828266080181	133.106424670675	30.822375222817	110.484859203039	32.7218883065117	336.434460002181	111.552555167509	13.3309987696141	9.36610266167005	103.980840154426	94.9332769823293	7.62003973010626	161.535301190323	7.99173171087817	18.3537687180703	23.4793252076286	152.420599771393	92.7627203263863	61.4616942786895	11.0090974757873	80.9371884674862	78.7718532037353	77.221703924338	290.324705771205	33.0531704290691	68.7367671979864	45.389660482889	29.3238349335147	87.8128786563399	34.3516112177843	29.6876685101209	76.3703487497709	106.668373768819	17.613553183589	8.983681713516	28.2175130548724	30.3363002478855	30.5115571479889	43.8665241596705	13.9618357614177	36.8196491610862	68.4123441648741	25.3835755400693	119.261933656379	32.272269007209	80.2785756026357	42.8851439367295	18.9042786061505	54.157915058695	15.7562145200818	17.1738869585115	43.8461797986435	124.849635028195	18.4968582021618	5.96532648336265	62.6171325095884	542.732121890529	10.0876681490995	69.6338326033378	42.7073866295953	12.535375695946	209.443018339291	38.1861481732107	27.5382151792724	113.002761078437	76.1587202269775	27.9648552602088	119.657218923828	5.40891409892952	17.7395479400877	346.545999946703	14.5528430127832	105.50653365537	50.4075782253096	39.7205127806959	170.518519991864	138.660717558431	41.2460776330334	86.2180305437392	9.88123393950712	6.97558026873951	7.110567045257	10.0113477620157	120.540465742784	25.0058590651472	118.306039368444	10.9392363430746	27.8898054586345	45.2958264373598	24.4815837146029	4.04381826651295	94.325382857814	17.2832198448094	28.4483200053121	19.7689832710453	42.4442158493477	16.7072297215556	160.745196854539	13.0458263499342	29.6530629878937	153.983811029462	28.3752284461483	290.31224546123	9.15276508802287	44.5928128295501	32.2419239355692	39.2007016946263	76.9120944091812	77.8434986954609	53.646791352334	42.3357544701157	24.6374317253493	10.7616369822239	51.3376452541089	212.749359869568	1527.98974772391	94.94347146126	49.329877511991	58.9626340474961	14.2634137474009	13.2633129555889	13.0765263378981	3.79697872988307	53.0660990975685	9.92983971449954	75.4395804029118	34.5812750920553	47.7316271059235	65.616575614041	35.6273937017213	184.719249883242	43.5457775848623	81.9586646241389	81.3398531763673	18.5095711611977	11.5471645189903	55.3007441824484	72.2891395509992	38.688764466341	30.7199001838287	67.3824622322515	23.4177293886498	16.3089109363834	44.2857139403097	17.5004153876868	9.74921181836432	196.803886961266	316.25399278365	106.215713903171	5.45903818051416	160.5178877243	44.549222403108	50.1384769642012	40.9060207207377	113.708095087354	48.4678256491926	113.745033428531	21.4765664106371	26.0555843029503	33.0071124838928	11.21373526788	10.4858012815517	84.5495048068315	31.2366459189666	12.6070307243924	16.9012805957022	20.9309389282118	158.953412607626	109.35275168244	147.389761447142	41.7913398233688	21.6624559186867	72.8716795383966	11.5496182568605	171.288498281674	31.4546913333027	19.13050449793	49.9006371862395	22.1460585143106	529.476002303757	18.7551450142122	58.2437519104094	49.0060598464735	29.2504902465585	108.994295425449	101.625578623379	7.62649456176876	20.7938383278963	44.5859369443349	67.4861254827487	191.304666082305	122.172316673933
