""	"A"	"AAL"	"AAPL"	"ABBV"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"ALLE"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANET"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"APTV"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BKR"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBOE"	"CBRE"	"CCI"	"CCL"	"CDAY"	"CDNS"	"CDW"	"CE"	"CF"	"CFG"	"CHD"	"CHRW"	"CHTR"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTLT"	"CTRA"	"CTSH"	"CVS"	"CVX"	"CZR"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"ENPH"	"EOG"	"EPAM"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"ETSY"	"EVRG"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FANG"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FLT"	"FMC"	"FRT"	"FSLR"	"FTNT"	"FTV"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GM"	"GNRC"	"GOOG"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HCA"	"HD"	"HES"	"HIG"	"HII"	"HLT"	"HOLX"	"HON"	"HPE"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"INVH"	"IP"	"IPG"	"IQV"	"IR"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KEYS"	"KHC"	"KIM"	"KLAC"	"KMB"	"KMI"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LIN"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LW"	"LYB"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"META"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPC"	"MPWR"	"MRK"	"MRNA"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTCH"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NOW"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"NWS"	"NWSA"	"NXPI"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PANW"	"PARA"	"PAYC"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PSX"	"PTC"	"PWR"	"PXD"	"PYPL"	"QCOM"	"QRVO"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEDG"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYF"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRGP"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSLA"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VICI"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WRK"	"WST"	"WTW"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"XYL"	"YUM"	"ZBH"	"ZBRA"	"ZION"	"ZTS"
"A"	0	60.7519972177347	84.6572515632659	101.238650453039	22.1269694704943	110.156849076417	76.9550294602466	39.0577164527781	48.7693085032545	21.9020437117625	44.8596206800328	30.8383988939344	25.6501615211874	39.3649741201832	19.4121363397097	24.7252397457549	80.0090536993135	73.3450817068276	38.6398595615222	82.1794050293112	63.8045269006715	61.2795477605924	23.5862838014963	51.3129758464692	67.1473427297609	111.626763111931	151.494498250627	64.5961253870489	34.3182064915434	90.8168809653612	78.5848752362437	26.4143522863661	46.6053569602583	117.656780729259	63.7062033936625	11.739223490611	53.3616703953708	88.6817787184506	16.8245354145994	75.3303081624407	68.1255234324944	27.9138051566136	29.2889811714507	34.1020291172984	8.77906393697355	56.8272779513946	66.0656868731177	85.6428732666251	48.4811724938186	62.4378705693596	14.6880755876141	26.2405166328851	124.42168807438	39.0580488118399	91.2186966338151	68.0708802425102	10.7229899989236	38.1570079963972	31.3838118626805	123.769933718606	86.2817928922127	26.7598921641735	18.0701868706974	14.6881740936725	16.6594989477655	46.6894320872452	63.8645406965933	28.2317533652899	63.3898381969046	20.6384868340442	9.91541769577454	163.179940729425	22.3078384175222	71.7217380014254	72.1349111582045	10.4610090326472	15.4449619947553	32.4555032616353	38.3695584852364	55.3495757579326	45.6230724298376	34.6522265759777	126.17762412744	150.67613714918	106.583328263193	45.6403565478088	34.2761136425156	25.3379583921156	33.7952235057787	34.2470074120115	108.771441701683	84.3732165459677	93.987759745261	32.250800698661	35.9003318187708	25.3528239255419	55.6719791737376	38.3585052590394	233.465911663789	37.4635814576353	40.6550035077405	69.5190725237788	22.9652777857861	29.6086748331751	30.208351196757	39.4212317195331	21.7464448846737	83.562855163152	72.3051489134999	170.645552235875	40.8731970832824	15.4058989765744	6.71529298710962	34.4153907310109	190.884936649166	19.1392239550691	122.065203556659	165.710116654405	66.7102836051758	28.6089216403208	59.9974751390211	13.0906637480532	45.823860248605	18.3220223674925	24.6785695878679	146.455063203628	12.6943787070559	85.5974254453362	74.8545607483901	43.2767872478402	91.6056594591747	75.2319138717423	49.1233897287516	20.721606810009	25.2780015110884	97.622524955487	23.8040696013051	28.9636686680107	24.5686639655432	20.2890769987221	21.7636376550129	40.1213496832658	52.7424351268305	11.478194509102	83.744958553659	64.355056479105	27.4737020601692	114.930013843563	33.0354281939777	33.9668777949096	96.0270359497184	22.5685703982263	18.841616873991	7.53903132638865	922.535794456729	53.8254823809203	163.082777820465	132.485921120912	46.2980478687894	142.933941542501	44.7744397754092	49.6369435824576	30.2049242470427	65.0389168775813	59.5862915152314	24.8326735727669	74.8576948240481	20.014308659729	9.62005534867354	38.4908563152382	46.7156044572257	44.9326127320485	38.2256927905585	44.1912757195718	22.2799928854518	74.9405835694374	29.1366496712953	42.2808696593113	80.4678158712126	75.5501211337868	204.096685300184	52.4120358156926	22.5148087810118	133.835946365287	134.206724894423	16.8881935597706	79.0522014138223	21.1478786721511	20.6163550181399	21.555047604647	56.5389393073312	17.3643203622701	20.9157162379098	91.9986270443911	42.4987619492473	30.7466131377524	15.8484747579411	138.800072487838	12.4458682653469	11.2593552214032	9.3057456225458	151.054858588537	76.3266246966906	36.05082745328	16.8791639807151	81.1628148437411	61.2103124369581	18.3476870362102	17.4669384767833	50.430999133167	147.628651950981	65.8027755700452	18.9075405582688	64.4839692148021	19.1051479403644	58.4249088045624	9.89312611963311	52.2075063579196	36.4394663069062	30.8115635729322	11.7222157690472	89.8087356480586	42.2506865655851	124.876834907442	38.2892048151978	41.567366588458	93.0391137529346	50.3199069841855	55.6152279092886	38.9262091076843	48.142099552751	6.77880069490835	70.202997248074	100.734103635281	7.55882583047279	13.4160245328189	42.9014354841219	137.873588873248	16.8547870588687	5.23367029124994	18.5382216291485	37.518857291523	25.2280453711527	116.662504985796	15.9165009316398	98.177256648452	13.9618422231287	16.684450623054	52.9162398736267	35.8262996617233	22.9120109977255	17.3059310338213	25.9249207743798	113.154980684088	163.568603026772	81.0831979874415	151.505986594008	35.3386378318804	87.3369962313212	89.3336740001606	28.7435744737946	69.1517805553244	24.0027413861282	150.020710083061	77.2747263522771	62.6065963860486	116.47715144215	43.4200767913939	33.7480143302782	24.6177504025912	102.966901049181	40.6339527988909	11.7016378394115	160.979668220286	12.5018858085788	13.1706317690757	45.8353178057301	25.4843325831754	76.7952229969042	101.607031947343	74.2356015918425	27.8510948655042	98.4347579948418	36.1055337145227	36.9416342588283	41.1725123896816	123.240108385758	76.981439390216	32.3665500050616	23.8800451172164	96.1980504941294	21.6757873851334	23.9856240936972	29.6933178778709	155.308453166256	99.635103596153	48.0716114581372	56.521057002726	27.5307633839347	31.9514555625358	25.5286491222574	123.712403174298	39.2607989346787	36.1803300126876	17.0276546221749	51.9247688635791	55.9935348295571	12.2968542024317	153.878489240836	78.6660646995151	98.9103319462089	11.3027241598665	172.158534682355	47.2939954094268	56.4498554543683	35.8948656871251	26.1048710386531	55.3971160705726	25.989898874428	45.3433137419371	23.0603191150697	17.7776992347169	89.1417688694808	108.533872228464	45.2508575874624	46.1891169362178	36.9333503691893	12.9219670264108	13.5075593194984	46.5295787906998	100.019739647645	22.0201702375119	19.7738520813614	88.6277649938224	27.5027516201402	61.3924272582598	72.0646498640376	19.4554453933007	19.8219599281997	31.4116275683676	13.5284916362968	101.105677876861	14.3473236153125	41.6654901513181	236.335045874258	66.3287354227002	40.770720118561	391.475207807371	39.8613502744147	22.3320995894635	39.9074753037892	68.249969649318	44.4850185442731	57.9674964958373	62.7396052604622	18.6572934620536	74.4783632788134	37.9301906414641	103.832092940501	41.0631951559827	32.2790534144894	14.5254635917272	19.546538276337	182.870673523571	66.2105363241199	17.6238162356734	10.8726430608819	17.9403171830266	44.5751431229621	30.065100835457	65.3729107472134	39.5410917658101	28.9819718711949	45.8314736967729	78.8605866195878	43.5168044366027	19.9349293903989	22.6341528835332	79.0631393134767	14.3497158199894	22.2257752004967	9.28852364464839	23.7550886343235	46.3115456436242	8.79554968640481	30.5467859970258	69.466368093965	49.2366759619435	37.2960065543908	51.3377480450757	9.73331037623125	105.474755203553	76.5282318903325	22.5179580830273	256.304595064535	36.5527174678768	64.9307997293136	42.6328775341126	20.2039626821075	11.4301505149565	144.659877776969	82.523666278374	40.5548356718754	106.586242524275	64.4206291057271	74.844029490971	19.7821893826088	28.4192486776005	60.3493854248657	32.1484101012823	20.1628373523167	34.5145905861566	136.432722260855	58.8639398052124	37.9596122451109	59.4968105035849	32.1729111137278	140.594193863804	102.142042878972	99.3672588139891	29.731162869813	186.796990402263	23.7245311256341	51.0944871011354	118.113532761014	37.3636096261783	47.1935690572641	32.7987929792802	104.935938239878	11.126527898426	26.4844057910366	33.5064126819001	36.4022019047763	34.0653389151159	134.001486932394	148.274129888934	76.0434388615205	43.0454401419516	45.5743298089248	22.9710899035423	68.6199571627426	26.4027484252894	32.062728565501	24.0325945550875	92.3111794329493	34.2154434374312	33.6840764662913	19.9408911332578	30.3820389576214	31.4802155886851	65.9997224135573	51.6374519632719	40.1749148708547	14.2190377223175	92.2682098945368	82.5178537775742	64.426482098841	11.2956594501416	41.6312161309975	18.4968688481399	28.4279435393317	12.2074871754991	104.653982297015	16.5039306393546	72.4984388426748	58.6931512754805	47.9086262019378	11.151425910765	68.1341994451553	55.881497743533	33.3549503925678	43.4967535483455	91.753615037386	29.9827906618466	85.0855875291748	41.6906080018712	39.3249080487438	25.6133895943075	46.5461977166462	13.0950546070254	114.381585933949	19.2777213372268	41.0867717013013	47.1399118093459	46.2100963824172	8.96078726626351	82.0319988243645
"AAL"	60.7519972177347	0	159.585633755625	37.1716041689207	74.4529622141483	186.695699826667	153.673996175554	114.447093292659	125.962957092388	31.6426161441869	121.707981689001	105.239521981013	87.3942859435491	107.854462122022	96.4309422666389	81.0833980985437	142.747583195971	133.21395563003	97.6144283308777	154.005262378983	9.07973688401102	76.9616395381633	41.7967956489626	123.273653664468	138.619306918508	186.169667496125	230.402008943967	141.281718106079	52.0709999348083	170.039298791233	156.630048139763	91.9126873112281	67.7746062124532	200.518476531574	138.792450464214	64.7571468201867	33.0212186534467	162.504909327799	89.2385590782692	151.579038028385	144.704804396767	86.1259120811827	49.1328295355099	103.197934512617	69.0543939942915	134.684565972168	141.879736187584	155.525646080698	120.056538102004	134.880897372956	60.3531570476995	97.1516970454948	204.149478386576	114.868968424237	27.9701842622244	144.743705254269	58.7985696793409	27.1260743774181	40.4423955129875	50.6535429272749	166.296582523529	24.282670973722	50.693328816094	50.7078084493488	78.3765790995251	44.202531993715	127.053028602788	35.7888831896301	121.982458148664	73.0523759929995	55.3660587704752	237.728860597844	97.448361767869	148.426783340696	140.439001133812	47.3086859306538	33.6517315094272	88.4863611133679	81.4498819296882	133.322954119661	119.157785486643	17.6922550008982	209.620103271017	230.042791509437	182.691204090926	112.656077030848	46.2206893487824	96.1879358518476	68.2736478808391	20.7237612275038	186.373353525999	29.062748380999	159.172665803825	98.0257635095191	29.5549657407357	28.3986804525732	127.463354241361	60.1567588406873	317.663300631476	112.693524578188	107.719493875569	18.8193343305662	31.9893128388549	94.3651267325593	96.3629066220481	13.1907170575631	63.7112657541114	154.728664876516	140.695020447227	247.61940423559	109.334378760446	89.943854578948	61.1016552244302	90.9103436528064	272.151102590445	82.3426866409793	195.958775062604	243.568084611266	24.8435413970947	23.6422083673185	48.0121341727079	66.7240999897127	116.388203128928	69.6998926080986	70.6046513830273	65.9177438785963	47.8768850833259	160.570000567965	136.892651949191	104.072647472568	165.380797027931	153.900921280569	107.312868100141	76.1502418405356	68.1175079579035	177.749727677844	39.2238806179422	93.0443898864749	88.9258960388099	51.9707632142682	60.5814371744681	56.78958905354	110.121581195034	83.0751895588225	162.561105718134	138.851237944184	90.7391826050852	192.867152892726	84.5907147888294	95.8491812049891	176.45618936408	33.4954143455949	26.2698071153982	67.8930234356804	1007.64716564638	8.88520437968018	246.113957214986	216.426507992774	113.992906580458	69.2660280867921	108.49913254887	122.098013425962	105.884645853372	130.678206291812	79.3380508950861	66.2593642784176	145.451086220937	46.8359222362686	50.2733838165808	54.083145079911	109.643271324554	115.512580814197	23.7371287369682	121.245615170458	30.1510086499584	150.645246040413	17.8091459382288	106.338193873909	9.6656213483122	150.448724079401	284.643369920284	113.655310925973	88.1035001166025	214.269442544388	213.886763715328	73.574438083741	154.809859413078	85.7017367594565	62.5951199078553	73.496621614576	134.703161850557	90.2048631052083	40.901431783556	170.847378804424	110.575185438899	20.0880827686324	62.9185643595922	196.210340820449	74.2823907492071	71.3040341696538	43.7353697570096	231.500457975476	157.570776955821	108.097367746993	38.4265295196935	21.5245967692494	118.587092845659	82.474373274555	33.0209363744213	114.073915549731	225.549965145175	133.3510250085	79.0850886299561	140.031014555024	83.397800890946	133.794130404181	71.335784015266	12.9706987057255	32.77935562158	41.7981171315385	50.5844993058538	150.702713927085	37.5887614654559	192.884226306209	116.004529619995	89.5952423832202	164.985886136551	125.528210905126	12.9013930197541	26.4331419987597	128.363313565897	56.3227134195024	149.13122166392	175.718501737878	51.5904820855332	44.9464342083559	118.671821687251	216.591320400094	37.8045983688143	54.588572740315	78.1225703372436	108.393420142025	64.1317343675023	192.497298706523	61.9201308632044	174.055112431957	67.1076226598265	45.1521454577933	10.9727363936081	97.429776911612	57.3531627159408	61.0013967765793	91.7158940909331	192.017140563874	77.6629315187389	158.041448873408	230.01450105944	93.4348637102587	165.314312647635	145.314594613471	67.6975798796682	27.9329841526616	63.2871360269921	231.129325321831	153.136818984531	139.755167893639	192.244997280552	111.066646383465	104.979909420763	29.0012082668851	176.757886989235	108.06846329783	76.8477297919699	238.841385678665	67.6988803115675	78.1536168289606	43.7294399174926	97.5959555059985	154.394942253127	181.749496937376	143.009071567707	99.1301201186683	176.675667644656	82.7161520969914	108.935822783727	98.06307065376	202.971429891818	155.942856365504	77.5792605510599	82.8226007070836	173.70276651679	78.4185431443201	57.3396293566793	79.9726791013355	226.546206543471	174.216479301573	122.771486730881	12.3541117395457	91.8583907094211	26.3211816286564	45.3365379886496	41.1863694529819	23.421437020812	104.949415520485	63.1757120765037	55.3416661520847	16.7241188706136	64.6580270576405	235.80686131177	151.123640518032	177.504182832268	69.4540463842371	251.20211300026	126.478187395739	125.515709460205	95.9709223817028	92.1008064622137	120.579189568839	63.0523148898116	93.4950484951604	73.2371253290902	87.224018052012	159.388317646273	191.121442279983	23.3389679276522	122.418909542849	22.632052515747	67.3080461321605	34.2103062942707	116.594914801769	172.605447142411	78.4688197559546	76.4838489828522	165.997424050279	90.4808229770386	133.24314832826	151.936956194069	52.1634650473021	82.5912142608762	102.61404947758	74.0173059528995	30.2690211083799	78.6036038684343	27.8180310361648	320.741944229886	142.50149418569	117.914979577853	304.68666316449	104.320924985592	87.3214319776472	103.880333969388	13.1536200050037	115.149565773697	126.469563020739	139.679993309676	86.2607873252934	135.359021788262	108.438432472259	183.738352765537	116.828053592055	92.9527029648808	38.1163768142144	66.4356918599577	255.409905430272	130.331614765693	76.408880288201	76.9699005039824	78.123639729118	88.871619758195	87.9717527541331	13.4527385056718	115.786462314255	24.8312299591301	121.765137095952	133.336180699603	109.828589422324	88.566315940653	78.4251923393554	21.6941646487742	75.4180435537367	27.0082950554241	65.0912311781568	34.5414461665541	82.4629337224785	66.6501376604872	21.6246084913234	148.139975507141	116.22501518718	100.270684149567	126.721070280815	70.3290004311963	181.279672930429	144.486442996705	26.903715749106	323.4214108903	99.8205661719538	128.7443945911	103.885730667671	36.1373412513217	52.8724574051298	222.783507583326	159.385732794193	13.5656981108893	183.930224030668	139.369365605739	149.031261158567	32.6445816427765	33.382405601405	136.887576698292	84.7494636348208	83.5250149144623	105.051865672338	214.506679105912	136.795489520117	100.744540234757	124.22630656134	19.793882160313	222.569765751776	172.387695213012	178.287154895116	93.4015387429589	266.190913091041	88.3543062359233	120.835568766126	192.382083110812	112.431599348134	122.899754702426	94.4073750490008	25.5166221364574	56.9008156513533	100.683225832339	96.8178421429476	99.2032559421173	91.5577463437976	67.1121913613365	228.973846509609	150.218519609103	71.1917275067836	116.552769379946	30.7637072355906	137.23585293308	32.8407875935288	98.6001604402975	85.0453991905148	88.276827538799	27.9139281811642	106.597764465544	77.59194285972	94.128781077741	94.0900700592463	140.777972203117	130.815069935671	113.488532746847	71.5774975945647	166.144222185347	160.133964932041	141.425596737389	57.5394475419494	74.2451155589523	49.776058040496	21.406312880723	76.4953258419214	27.8080374128762	75.3039408806897	140.577544771115	129.422803332999	110.298925807151	50.8109272407596	145.589950722201	128.585404591233	92.2337625730044	100.547848777715	164.007315513549	24.6116556685239	152.384388673756	113.34444425435	113.822259853621	90.7217056550745	118.207892021721	57.3808744567641	192.108149090777	84.4057627863269	89.7041019653884	122.766293458731	124.879487739565	68.9855779145747	154.567790003333
