""	"A"	"AAL"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CE"	"CF"	"CHD"	"CHRW"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FMC"	"FRT"	"FSLR"	"FTNT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PARA"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	1	0.379917180785769	0.509208217969166	0.483498022263405	0.509461303493396	0.505768889060935	0.416880685622503	0.623697670855674	0.415461106928336	0.666842803861702	0.568808680387926	0.496724842177495	0.461025908633117	0.537613252908825	0.56178041906628	0.449878733776527	0.476784385478202	0.482330515222459	0.458343616558148	0.68125746386817	0.429060612612513	0.518326417784789	0.573953820716524	0.667853445753328	0.596469506601768	0.56843535637838	0.389667108248371	0.547379091357827	0.491505396499951	0.478407448182312	0.587962235764227	0.553656073105877	0.435159998733403	0.600113204973153	0.562204093503375	0.690882759601702	0.549850597343404	0.599800685599465	0.316554961066219	0.534718067254655	0.485154466410158	0.561627680531991	0.42173104551254	0.329485626076075	0.576265894347808	0.429845478022722	0.573899459683592	0.531269464456427	0.554231426711188	0.283086368833975	0.605273870765322	0.465825431846538	0.593945377196548	0.625831006355243	0.322794682280018	0.397769570173496	0.57678744390255	0.560265918830567	0.432346011093763	0.505602153992534	0.350953549131102	0.427863129755995	0.518139860343027	0.506128018294804	0.445694824674924	0.55170366629414	0.549943678754446	0.577011020436058	0.490714072354004	0.470295193191479	0.505744342376365	0.629195420039701	0.425664713496045	0.581829100541601	0.535219151488663	0.621880074220136	0.545552989140485	0.633204898441752	0.314268914389486	0.358554130005288	0.563376977783964	0.47756520509208	0.611364283571875	0.318929452759631	0.449970810187341	0.456876225189958	0.495662774177905	0.501646477011173	0.346387328495961	0.586796657802892	0.460568375361823	0.367396386889928	0.555123209278745	0.509323942088451	0.387581039772801	0.600644085274533	0.45598813246357	0.386865970818727	0.393367252908238	0.447085777667535	0.561077518225929	0.311174167858732	0.460503360222889	0.489950325275959	0.594037155438064	0.593777637267526	0.620192461877051	0.44651179103893	0.551250120117419	0.562638657005774	0.620365052365228	0.539140096782396	0.446555462465153	0.586450235135385	0.577374636305788	0.538800244453761	0.25804792920498	0.4832507402026	0.476149038784098	0.670897785133923	0.601258911064826	0.401858190819549	0.228199568960024	0.631912192663223	0.381723151958208	0.492271816999618	0.52907375030743	0.441093012928931	0.397993385035017	0.570527880952732	0.338747816487862	0.466462560509181	0.484012196457766	0.548112678169736	0.555153136637519	0.573363983244451	0.422283725953128	0.546266532392188	0.495348216506965	0.428963105559167	0.603197628739851	0.614541102431319	0.464369299769207	0.32231402739459	0.585256265525989	0.518443085435551	0.552770174985987	0.560030259530039	0.647719101165748	0.48996260519535	0.363246415323361	0.448809248092686	0.579282373142407	0.507597066629181	0.504687983701276	0.513589526743678	0.553923854546443	0.530651659429044	0.589439224280446	0.602781671390139	0.408032780242078	0.495928153568687	0.622671565853874	0.463674589407981	0.381476492726182	0.460217590723663	0.568398045423338	0.55951787445934	0.423876837494368	0.335229528693917	0.678594465014066	0.564307271114752	0.478356963675468	0.33672786388122	0.34829583817135	0.601232309661569	0.597204986413267	0.531119352115652	0.561431235972652	0.468697585017361	0.426869862020469	0.355651177497202	0.525512159814807	0.471757505881267	0.488144905741795	0.405086307341049	0.542470785621545	0.628612858824933	0.554856833993038	0.319016783841089	0.669382674298061	0.47517095990595	0.329083139051623	0.587243799800951	0.61513009856124	0.286621723997056	0.434174799736483	0.55333650674121	0.581669108825968	0.523214918369422	0.453823577465922	0.711329701568746	0.657735631038674	0.317590083436518	0.412803587340328	0.640265129415255	0.444406155633675	0.50786330227531	0.551343725823149	0.464228433022462	0.395440054959707	0.48564823059	0.665866472402637	0.602415787028922	0.609603443128735	0.581385443598296	0.518970636261552	0.672171713906624	0.497069370241163	0.566246629790047	0.478020398256316	0.30544863990229	0.312300192772475	0.427786259433603	0.570045654492031	0.676104908402858	0.375517260460466	0.498730984570517	0.438093860046305	0.286015290141398	0.65491708414448	0.463800797923337	0.479797079958303	0.478256903545773	0.596520509129257	0.617150908960447	0.376039055954527	0.555586020367715	0.565812766485231	0.554497203541022	0.627568476840178	0.513070457627232	0.483519975703417	0.509146245602769	0.414885586326802	0.558214190619352	0.605693200128916	0.556116203585626	0.462193549123383	0.660972828770359	0.432238472578693	0.401881483641032	0.414966627968492	0.489117490377675	0.542827450307018	0.428860592667035	0.595558697375327	0.52596800830152	0.459682151960453	0.533673907383502	0.619288235582024	0.584782058919122	0.352172585167591	0.485095611321247	0.341675345546392	0.317521831949481	0.434678992353589	0.454454532384421	0.560918573935722	0.483061287499009	0.487919454078939	0.547874119468673	0.468836760537846	0.487624960764833	0.611836217620591	0.598124127193388	0.565444524968796	0.618975105458249	0.404081254118879	0.258747152492679	0.110416276596678	0.566936534338301	0.551634043862385	0.641075222577928	0.335085446589388	0.60837957891165	0.470669743679702	0.447632511181938	0.553928894349888	0.546876081882687	0.519217295283531	0.489086471684961	0.472776027418698	0.622707287854237	0.678137577465712	0.610183768770177	0.558952467801226	0.451886782392743	0.528797912972091	0.60699580772599	0.644623117417314	0.631356458793876	0.448858563950515	0.52226264978601	0.48354749243413	0.385352999341006	0.4420376693517	0.600094328190832	0.458842604034885	0.558389626520245	0.593338615001849	0.494450775397633	0.503321823053049	0.575865113029183	0.523058762979325	0.473260359076592	0.651007753730102	0.510155193093501	0.429916893089761	0.500852427592235	0.568470157629987	0.327312347899193	0.58217071421746	0.589428031759317	0.626754110854568	0.387030777751435	0.54938387825793	0.458749461396605	0.62597304468863	0.558673594538381	0.378427661098055	0.414933895356889	0.54530818196127	0.593081272998751	0.532118303280888	0.35153693556471	0.665364139019426	0.593319303562654	0.626895740469279	0.434939077528641	0.566147694476346	0.638505349207788	0.621843902075395	0.509654307218908	0.57950191900947	0.490929361733325	0.644754494143037	0.396838800364559	0.35792324926327	0.550769108089589	0.63640422723134	0.597409184772905	0.426305623581394	0.57765813219478	0.453718905082313	0.489368362076397	0.5291082860967	0.554092979144764	0.532070102977548	0.468917541786036	0.531604744892541	0.605310161851443	0.645356490486953	0.549870943842738	0.443946164187945	0.459831105485439	0.458591875214371	0.562880973425186	0.637691930442813	0.542248468145952	0.632128652819377	0.59159680317183	0.500924334961773	0.595670063439404	0.466084054444	0.493326489571378	0.585773153467664	0.422776309614728	0.513985880619933	0.590715332511997	0.658443628863415	0.486225981810918	0.500709111915703	0.243328284424221	0.594880849924398	0.391627104832541	0.624194895369705	0.501210698904371	0.394368388266136	0.442380793908155	0.5616943615027	0.352567136377469	0.412564132163888	0.377098613772542	0.588361297886631	0.591639121045887	0.51360419663043	0.524333702567305	0.396627294109123	0.615531070030762	0.534881010247076	0.558759181392734	0.242138898532466	0.451148695247796	0.424271608353641	0.555124454220771	0.436325735445785	0.595004332138358	0.675309042248679	0.43392025820765	0.534130645646143	0.506808613739265	0.510094378711832	0.477906029281999	0.551228189080201	0.55083112752541	0.596518887355679	0.542101714214087	0.292544519335604	0.53788151694172	0.580463183235643	0.539411088978255	0.506905058556283	0.525740241835784	0.586531208379858	0.59628073859841	0.629989091636628	0.446157537423988	0.568188612347725	0.442941795869175
"AAL"	0.379917180785769	1	0.263747044939666	0.351975964852449	0.429949013267665	0.216724022214533	0.313719699857876	0.328539376334629	0.327877788694624	0.354215133637176	0.380077174982765	0.255994388129552	0.271778897012619	0.317382032268523	0.323307225725531	0.218462309611058	0.364895734552466	0.226967692083312	0.267841496015124	0.45290711375119	0.230594925878105	0.519369848114371	0.341517987096377	0.315859028969357	0.307049393422652	0.400775314852749	0.246917243366515	0.356581585400088	0.344016552583792	0.294634807892093	0.293719040838443	0.343815888672936	0.259314419466205	0.367070994145605	0.301272624586703	0.381082962969748	0.356210257837765	0.287928786230682	0.166202442744303	0.324754961697265	0.25915782529951	0.277596927097591	0.17432879086898	0.215363776726736	0.40965959686806	0.21890428617646	0.354846603875644	0.379473032252555	0.377512303881934	0.21609985848179	0.255026254812466	0.28803223365638	0.329083524355038	0.389214768478106	0.235234256808674	0.279598801627737	0.260701256757351	0.370489963304779	0.176611518617635	0.288843830609953	0.176429780735134	0.254508961478549	0.374954554344633	0.285918556107955	0.173256600446112	0.35733079059849	0.333607456686516	0.361363163953101	0.33339408449694	0.350664603927358	0.347704264154763	0.349290721127804	0.236655893985527	0.410501264711378	0.368705862287111	0.387457323556322	0.200146550290916	0.381713761726205	0.250693391357092	0.264021329192728	0.312891810709229	0.299162754831875	0.359587565906133	0.253057444799894	0.318881738529663	0.263444641441555	0.364429651169661	0.243917013845841	0.201039263600986	0.395944866468516	0.231558213586275	0.164621476814988	0.34772853586659	0.404382442935592	0.314973828306925	0.379441342672604	0.19067361726056	0.103296618801297	0.237344917876206	0.239021728734402	0.310417331207241	0.225437266902862	0.336529505258846	0.253341828357937	0.259184937748855	0.415565491850922	0.357763046472598	0.319688314750564	0.332889083410672	0.377559777105324	0.335224581998473	0.275488616685081	0.611336214373703	0.365222657657891	0.323579857960055	0.41161196502777	0.153755523944064	0.203132457287885	0.319914435687456	0.327316000523852	0.361645415863204	0.338753791185014	0.104646052844766	0.359226900741355	0.280322646687538	0.248236789952439	0.29623186607645	0.30374780052275	0.212843398128996	0.359933609023465	0.196198776453881	0.160545918388843	0.256351065707942	0.370893059347485	0.322307027176451	0.347420227762697	0.31443186821294	0.32983825562775	0.226211265223818	0.231917511056983	0.422456179627007	0.411200827958699	0.310094239693441	0.169178834886879	0.339555126819058	0.300642008501645	0.300911605685876	0.333196631731765	0.407540461076067	0.236461370681464	0.128870383934261	0.248942038356358	0.315766963658254	0.321235022746788	0.269198384831491	0.299354451320271	0.241669985486906	0.294179369261425	0.346022480131653	0.34958937282087	0.278430277193316	0.324463081940036	0.304682901486536	0.306127005139217	0.324471427500113	0.33442269193521	0.361052134578058	0.395584180218387	0.230272166118298	0.23605789018579	0.378189077409298	0.343909960596665	0.209804809168932	0.24592242972548	0.216562791844436	0.360649995619491	0.268519456314565	0.28958135219794	0.362955253221836	0.215311242226483	0.22429765136374	0.32564849229148	0.310557036087568	0.258892338045404	0.280945047038825	0.284531005042118	0.307949680237082	0.379581960568161	0.444766145285636	0.207784724941018	0.365997865338434	0.356317003789569	0.233918660923901	0.274340559160013	0.333566734258284	0.17067687793851	0.359151285875637	0.259424483808064	0.297911396457837	0.322050233330828	0.231208902055631	0.348624849220031	0.343387729344297	0.250244693349856	0.413229193740687	0.336667147332686	0.284057443857323	0.37282520822981	0.276386045854625	0.281178491309505	0.270795330509787	0.366907959517307	0.329496186262073	0.354350490297752	0.284272076940343	0.335705115214021	0.303407312375066	0.359326152321269	0.303267206363376	0.341104096816929	0.403646239083348	0.156894245053821	0.256608138047995	0.277240478403253	0.324165417861012	0.311364409622411	0.232538742914364	0.199538254807031	0.268954060901423	0.207478264092233	0.416077087198886	0.18916204691321	0.309577845057867	0.22840027817978	0.309862238141492	0.415952734372374	0.183447466626099	0.277001156044858	0.322393828787201	0.308123493745107	0.360218719498676	0.549237200152708	0.40041151335636	0.277611164641013	0.282037557671717	0.334927289406484	0.338715522874728	0.302658020305444	0.217484895236722	0.376473745824325	0.269153901004473	0.236337165718251	0.3776984038734	0.303390361378249	0.420462999561729	0.330679140322494	0.36788947456218	0.241919614645419	0.251396958904231	0.210564487307479	0.339612982708242	0.326517372461997	0.186759752611771	0.283999155360868	0.243247387335035	0.324229593203102	0.292364030822578	0.357179380754356	0.311870068415152	0.394750288927246	0.253579616238191	0.291571184396339	0.243848136983331	0.297341478402494	0.288701492282264	0.302734831527021	0.331761537545062	0.35586874522043	0.186182948340159	0.148447593123649	0.124926375629385	0.327026416485536	0.323968599026225	0.385628521665446	0.280067264214836	0.362109625651934	0.280556673860819	0.338456042786591	0.284400976878559	0.270857401926205	0.261190153249157	0.31659558184044	0.287807279523596	0.345973712866241	0.376609691243631	0.334995619908951	0.231338333097769	0.263074652672174	0.320686017470331	0.370837200021474	0.375151903116442	0.332655453303888	0.246333786497437	0.327885048807775	0.316970407358468	0.294261764304448	0.315529421977953	0.367055711021581	0.30393002647639	0.335117355214321	0.359999830512786	0.335642490704251	0.348366185680306	0.387268972679542	0.29865870753511	0.367215544954558	0.362598678897672	0.28471122481413	0.18162881301803	0.190711177627574	0.399330377655938	0.140540389054685	0.3860728904805	0.330854146517042	0.310359491812687	0.343437308611584	0.347101263706137	0.199305488509709	0.410125217978077	0.325566914776319	0.246714743347507	0.316774959935313	0.187861146295143	0.328008308093158	0.320172200822295	0.148362568732776	0.374463500688408	0.314059086306038	0.373558292679476	0.274543247705734	0.356140781483795	0.312533410510171	0.381220208339356	0.367845603169263	0.313030734548337	0.261080640232852	0.291010256607499	0.211744840850595	0.248222716273031	0.30076916087848	0.36663678025151	0.331573419008095	0.228061204066573	0.376535655716112	0.2337916820497	0.275252048620262	0.301298303347528	0.338675869014568	0.393849106144961	0.165590587251733	0.293127723283184	0.380635653631811	0.408153926140943	0.328376432103534	0.338987684466317	0.332503570844174	0.1705595447997	0.298859483286946	0.27811600195397	0.308740192807182	0.281279881540582	0.297497015977025	0.301054123981289	0.287885418717986	0.251827843339072	0.35442263342449	0.335492329689055	0.217863296070916	0.326294680651671	0.346642660671477	0.354470207347182	0.282078103751175	0.21368129230307	0.272892559097924	0.245642459043105	0.243218937947768	0.271144292811898	0.205296754524955	0.213338299362767	0.694838791079261	0.336980756920298	0.254175425001396	0.313053689888271	0.2602383246419	0.387432399477223	0.349145551949318	0.359208256033488	0.392109719501219	0.330767517394274	0.359676901082418	0.31914243397041	0.268158535158263	0.0442244298994657	0.271270269207314	0.306850475603558	0.359326148507846	0.311774500312601	0.299328468570284	0.405652952998287	0.246113862343433	0.392266113400055	0.257995615582046	0.28740209794174	0.342331201220932	0.415581407214209	0.339493017095869	0.361149043009758	0.329101213727253	0.121567168444265	0.277392275155708	0.314878843536107	0.230987577365913	0.374633878353027	0.292782579322116	0.361178122227726	0.384418460043279	0.310287331158945	0.273409617734063	0.244921408439268	0.325498899370431
"AAPL"	0.509208217969166	0.263747044939666	1	0.369605144334494	0.401623590399267	0.376709083052679	0.301601529246402	0.43713923396558	0.329513707715308	0.562446507557936	0.46312725211402	0.411171488043651	0.403285008903392	0.496638889814547	0.519789505800188	0.296385298739224	0.404794939259701	0.363685303576843	0.413776855339344	0.522796354937533	0.350203803950349	0.422807963447389	0.464348032243208	0.540737241615319	0.496064879208539	0.508647412428781	0.335861891042538	0.449944244436706	0.452838357842113	0.495610195078185	0.492622723331665	0.420494335823956	0.429962470313964	0.512550820024448	0.491424772085618	0.483876325653949	0.423414652217592	0.475622064919734	0.2982684269546	0.450808403165686	0.288763013160229	0.493871243822745	0.321922743848694	0.265456629443048	0.476786870784468	0.356285056279432	0.533791634513678	0.435913777942615	0.466111216644493	0.122053124807647	0.457781890385434	0.433237751966488	0.413323886316958	0.534168485064753	0.268531571475554	0.285606606405676	0.433885964321028	0.44915534411363	0.332773198543041	0.334850207657574	0.34067008046786	0.330089906833745	0.391314178284789	0.326664192704801	0.259751940592257	0.343060194565544	0.421054803571829	0.467705200612569	0.344029560656823	0.436645245600219	0.388190827822206	0.535309168878191	0.405474859383763	0.472410814817597	0.431812354879432	0.525052323051547	0.399662213092786	0.567557199483391	0.370943614933984	0.335771852770857	0.406889250495495	0.339971217935324	0.515882765878474	0.311109025973044	0.326958778532184	0.424025925206211	0.397103511216151	0.45063762779166	0.332721130118764	0.505473166375015	0.401155172023001	0.214175090677925	0.457222135178763	0.411387434181772	0.271855380865801	0.53143586324246	0.382479211815888	0.293680395109741	0.294824820854662	0.40282909399966	0.447908630892394	0.231695896175392	0.411287482958823	0.455808348145926	0.467623310210177	0.53087411335759	0.489824371679213	0.398010347991033	0.499203221593651	0.406282779515914	0.51241608852591	0.414878593636612	0.294992822959217	0.535065003543451	0.525519146479789	0.489092949838961	0.273489982744618	0.333016101787126	0.39509476641689	0.567611621067818	0.458066128245463	0.326510308680142	0.183157071654525	0.519195558274909	0.247262912623637	0.359067062959268	0.460137242559574	0.328313668093961	0.322220876241207	0.501076796185641	0.29797187543128	0.365440039335991	0.377123001498261	0.460939943837186	0.447236274946889	0.435924615853949	0.329867616403937	0.448530791683872	0.332105692334143	0.363817919187611	0.564479970682542	0.453275750978061	0.418549557664186	0.250225763238064	0.497943878751684	0.431360721291089	0.439219372321242	0.459338839108062	0.547072697836556	0.401803987836354	0.240758848692871	0.390422584052166	0.469553167176909	0.393345910120793	0.496988368947409	0.452699705822652	0.491727685719458	0.471046569078697	0.509208664766795	0.455674135473707	0.334980427698601	0.453760093116735	0.505263939958737	0.386364505993147	0.340544703513811	0.406037280932534	0.494787670700991	0.473323689942302	0.373614280964622	0.21776160419307	0.532245627653066	0.471618629733257	0.363706929590455	0.12741179283377	0.297855156167526	0.509738904738187	0.52865881866848	0.556501060064644	0.486141737575915	0.373640459709674	0.366908700071922	0.338610922859666	0.452388889244062	0.398310683860975	0.361152704033612	0.444850545747617	0.392451371458808	0.537560466471028	0.470037790393221	0.287790326590474	0.571053870190707	0.495124096619696	0.247758509006873	0.425453925562022	0.557083412041478	0.30094288565076	0.371644951315537	0.472297786089677	0.526522851258245	0.474529572190137	0.393735547975393	0.577332785215671	0.515620445842165	0.241447217671208	0.398888560503803	0.470454434273792	0.403063293512973	0.466095963293933	0.390451531645251	0.29823909455487	0.393199347340966	0.320255239986517	0.52802435041231	0.462762076029633	0.462561843153161	0.484564357841434	0.492115364311759	0.55169263457004	0.421695780647167	0.347798636990727	0.424823551547825	0.288981607718456	0.22789293548578	0.4027743622655	0.460174174728633	0.560305953631477	0.324746706072436	0.416174169360831	0.350978909870335	0.289197521328386	0.573859029582805	0.400203136282762	0.408609662181779	0.342815645877267	0.532384113840843	0.529252161131076	0.402578448527355	0.489515182223309	0.473843648534192	0.387606257139497	0.478481152497612	0.411798632003329	0.438692730833556	0.455286588238648	0.390215102359532	0.478995007600636	0.524899283995939	0.392808992708768	0.425369115973495	0.507749347838008	0.347913199997483	0.291338945245876	0.296299666844514	0.440491572290829	0.441189122732702	0.439302069065138	0.440092962682046	0.441023274925309	0.409516167149985	0.409445354543586	0.421517417020101	0.551649076712059	0.268834247592795	0.454760886728293	0.324140943159058	0.348471380701982	0.296214272252626	0.323685147853732	0.466396762869705	0.487606656538202	0.446892383263925	0.49072300363398	0.359471825766949	0.415602992282613	0.432734393746474	0.484812799404218	0.516925856500501	0.557708936694878	0.333535168494586	0.329150241118271	0.192263924141707	0.47822421750914	0.478369632404316	0.539373738485645	0.319304728374671	0.550311940147969	0.497127407295876	0.388012298367495	0.472163056059998	0.364941276956959	0.426634574173165	0.450338176125135	0.348844391595479	0.513954579012267	0.482350105012745	0.462216532580794	0.439345959044585	0.342443183742748	0.388616742743727	0.503976439370333	0.489919705494597	0.544227842875692	0.342692808263827	0.430544668983448	0.438998632937086	0.413134097887741	0.441137188000522	0.513768229039309	0.397096879605435	0.508743844570215	0.597675085064083	0.41167947879485	0.494323858577432	0.431485104605756	0.428446494514928	0.412714176377702	0.561262922693715	0.435200037657943	0.313157919701014	0.418432300499798	0.545428292288187	0.309399591920568	0.517207772346949	0.491501460423261	0.491684226139842	0.344265189643295	0.510071732495351	0.271274968154429	0.498726385521835	0.469213338818784	0.358287275444293	0.315653920524186	0.505985978494246	0.476423511498379	0.472314992424855	0.290880081785811	0.562631755953146	0.482619119082613	0.550231159989042	0.36262222650056	0.434708016144914	0.62054104944705	0.397849856419033	0.412487030709133	0.506038561005447	0.453337222285863	0.523209382619404	0.349173005238839	0.297203631338175	0.437498137114925	0.455874736590814	0.474735485674403	0.348410309954931	0.477818709616862	0.347630022276497	0.37474647796224	0.376276629382682	0.425668966677036	0.448226044005347	0.41738717801671	0.428605945686064	0.477069860478882	0.472229132603185	0.43455579270846	0.442430843282741	0.383947258736606	0.39689955030872	0.443398965055281	0.545103261849705	0.360825816077833	0.432090980700676	0.506677339077143	0.394171695871419	0.399662507647654	0.436018001383029	0.421117653053496	0.382431501170256	0.346674001384333	0.464912202639397	0.47013738141335	0.548653329294798	0.452899313795441	0.424089965119314	0.262755072282231	0.482684809358543	0.387722011218372	0.455725033556686	0.448890849873161	0.319995329597218	0.363252323229527	0.449281373916173	0.243995464302262	0.421710873937575	0.342458398535171	0.492433557517015	0.454548736365747	0.478304087288699	0.38906504498932	0.339563886601757	0.511487463263414	0.41896677330977	0.431343446272922	0.150463863447316	0.475367917442368	0.338015151742849	0.469445768593965	0.331485816935373	0.457050576404723	0.484378091918785	0.270558173006517	0.404855171436408	0.424138609048453	0.419585879801979	0.428861024677789	0.422066673776709	0.46898905528021	0.47823172939235	0.454421405114012	0.280848698024232	0.469859130896035	0.426750779903838	0.440037976936016	0.497558130238203	0.414620209924117	0.472194536054485	0.504973435431439	0.51318088453674	0.423818959385901	0.458283437493556	0.362626592114066
