""	"MMM"	"AOS"	"ABT"	"ATVI"	"ADM"	"ADBE"	"ADP"	"AES"	"AFL"	"APD"	"AKAM"	"ALK"	"ALB"	"ARE"	"LNT"	"ALL"	"MO"	"AMZN"	"AMD"	"AEE"	"AEP"	"AXP"	"AIG"	"AMT"	"AME"	"AMGN"	"APH"	"ADI"	"ANSS"	"AON"	"APA"	"AAPL"	"AMAT"	"ACGL"	"AJG"	"T"	"ATO"	"ADSK"	"AZO"	"AVB"	"AVY"	"BALL"	"BAC"	"BBWI"	"BAX"	"BDX"	"WRB"	"BRK.B"	"BBY"	"BIO"	"TECH"	"BIIB"	"BLK"	"BK"	"BA"	"BKNG"	"BWA"	"BXP"	"BSX"	"BMY"	"BRO"	"CHRW"	"CDNS"	"CPT"	"CPB"	"COF"	"CAH"	"KMX"	"CCL"	"CAT"	"COR"	"CNP"	"SCHW"	"CVX"	"CB"	"CHD"	"CI"	"CINF"	"CTAS"	"CSCO"	"C"	"CLX"	"CMS"	"KO"	"CTSH"	"CL"	"CMCSA"	"CMA"	"CAG"	"COP"	"ED"	"STZ"	"COO"	"CPRT"	"GLW"	"CSGP"	"COST"	"CTRA"	"CCI"	"CSX"	"CMI"	"CVS"	"DHI"	"DHR"	"DRI"	"DVA"	"DE"	"XRAY"	"DVN"	"DIS"	"DLTR"	"D"	"DOV"	"DTE"	"DUK"	"DD"	"EMN"	"ETN"	"EBAY"	"ECL"	"EIX"	"EA"	"LLY"	"EMR"	"ETR"	"EOG"	"EQT"	"EFX"	"EQR"	"ESS"	"EL"	"EG"	"ES"	"EXC"	"EXPD"	"XOM"	"FFIV"	"FDS"	"FICO"	"FAST"	"FRT"	"FDX"	"FITB"	"FE"	"FI"	"FMC"	"F"	"BEN"	"FCX"	"IT"	"GEN"	"GD"	"GE"	"GIS"	"GPC"	"GILD"	"GL"	"GS"	"HAL"	"HIG"	"HAS"	"PEAK"	"HSIC"	"HSY"	"HES"	"HOLX"	"HD"	"HON"	"HRL"	"HST"	"HWM"	"HPQ"	"HUM"	"HBAN"	"IBM"	"IEX"	"IDXX"	"ITW"	"INCY"	"INTC"	"IFF"	"IP"	"IPG"	"INTU"	"IVZ"	"IRM"	"JBHT"	"JKHY"	"J"	"JNJ"	"JCI"	"JPM"	"JNPR"	"K"	"KEY"	"KMB"	"KIM"	"KLAC"	"KR"	"LHX"	"LH"	"LRCX"	"LEN"	"LMT"	"L"	"LOW"	"MTB"	"MRO"	"MAR"	"MMC"	"MLM"	"MAS"	"MKC"	"MCD"	"MCK"	"MDT"	"MRK"	"MTD"	"MGM"	"MCHP"	"MU"	"MSFT"	"MAA"	"MHK"	"TAP"	"MNST"	"MCO"	"MS"	"MOS"	"MSI"	"NTAP"	"NEM"	"NEE"	"NKE"	"NI"	"NDSN"	"NSC"	"NTRS"	"NOC"	"NUE"	"NVDA"	"NVR"	"ORLY"	"OXY"	"ODFL"	"OMC"	"OKE"	"ORCL"	"PCAR"	"PH"	"PAYX"	"PNR"	"PEP"	"PFE"	"PCG"	"PNW"	"PXD"	"PNC"	"POOL"	"PPG"	"PPL"	"PG"	"PGR"	"PLD"	"PEG"	"PTC"	"PSA"	"PHM"	"PWR"	"QCOM"	"DGX"	"RL"	"RJF"	"RTX"	"O"	"REG"	"REGN"	"RF"	"RSG"	"RMD"	"RVTY"	"RHI"	"ROK"	"ROL"	"ROP"	"ROST"	"RCL"	"SBAC"	"SLB"	"SEE"	"SRE"	"SHW"	"SPG"	"SWKS"	"SJM"	"SNA"	"SO"	"LUV"	"SWK"	"SBUX"	"STT"	"STLD"	"STE"	"SYK"	"SNPS"	"SYY"	"TROW"	"TTWO"	"TGT"	"TFX"	"TER"	"TXN"	"TXT"	"TMO"	"TJX"	"TSCO"	"TT"	"TRV"	"TRMB"	"TFC"	"TYL"	"TSN"	"USB"	"UDR"	"UNP"	"URI"	"UNH"	"UHS"	"VLO"	"VTR"	"VRSN"	"VZ"	"VRTX"	"VFC"	"VMC"	"WAB"	"WBA"	"WMT"	"WM"	"WAT"	"WEC"	"WFC"	"WST"	"WDC"	"WY"	"WHR"	"WMB"	"GWW"	"XEL"	"YUM"	"ZBRA"	"ZION"	"UPS"	"A"	"TDY"	"PKG"	"EW"	"MET"	"ON"	"ISRG"	"CRL"	"ILMN"	"EQIX"	"TPR"	"GRMN"	"SPGI"	"WELL"	"GPN"	"ALGN"	"AXON"	"MDLZ"	"FIS"	"ACN"	"ZBH"	"BG"	"PFG"	"ELV"	"CNC"	"PRU"	"NFLX"	"NDAQ"	"WYNN"	"CME"	"STX"	"MOH"	"LKQ"	"NRG"	"AIZ"	"CBRE"	"CRM"	"DPZ"	"EXR"	"GOOGL"	"DLR"	"MKTX"	"MPWR"	"LVS"	"CE"	"DXCM"	"WBD"	"EXPE"	"CF"	"AMP"	"AAL"	"ICE"	"LYV"	"PARA"	"CMG"	"UAL"	"TDG"	"MA"	"LDOS"	"FSLR"
"MMM"	1	0.135634774445818	0.18036903021568	0.245301895985596	0.0410930146064467	0.138291698273562	0.286849469190438	0.0577630733915204	0.177065924052726	0.349477239133368	0.231727758175874	0.243965045714281	0.133444463718347	0.210002253169062	0.11006084325341	0.229564160841373	0.175604213706851	0.24136013814641	0.136086735159677	0.127100743127037	0.133384286768324	0.274860453709702	0.317518483121855	0.309117071312218	0.288924492111822	0.177485104564596	0.224827228532801	0.212519119586191	0.13686952516167	0.175287097438014	0.195549509927237	0.267507144834015	0.305779398535292	0.0346911943405695	0.137141313552063	0.119132617013303	0.251730052490719	0.340093910828038	0.119596058712224	0.223106489060569	0.376607822161371	0.225006776071982	0.308482075407322	0.248383980648071	0.157589710647085	0.243204932995587	0.220400010347529	0.0989940938310255	0.309661405210209	0.187336875768411	0.247371669070056	0.237363860021415	0.181208067318918	0.201645956329584	0.220240904251302	0.219704852665789	0.320599995456824	0.171033357645033	0.0509596794703973	0.234359688091453	0.122387006201473	0.248046638946378	0.270740875466147	0.203617451167697	0.172790686488585	0.227217853996946	0.140103968413617	0.202165540523531	0.203824119194872	0.187543182934819	0.0865039540426689	0.170752022946439	0.381777113901581	0.190256552860072	0.102430583213693	0.0989234218164431	0.0518021125773026	0.234416085665335	0.234550246835999	0.199938294510244	0.293987689400463	0.0739748952175856	0.0567472565571732	0.304728757802411	0.370732337454386	0.152708305204142	0.24652740557119	0.170584913257799	0.0579106262203058	0.185340729246925	0.151578769268741	0.129564497504421	0.13624243554656	0.108541380556023	0.280520759554992	0.194168066976705	0.223872496726477	0.21539247670537	0.180353274928756	0.271787742086299	0.267380059361375	0.0862391577369048	0.185695017372348	0.420140471089659	0.255799493858929	0.104735585477964	0.302745806940632	0.293096330960361	0.154055574809993	0.151100742683752	0.15281225636173	0.211901012152723	0.379348889288412	0.15173880642785	0.189355037236899	0.364678816220737	0.262628822665621	0.300698308732088	0.199109127473961	0.227215587778256	0.139725042445258	0.0815044816273208	0.289641992208713	0.300952148780085	0.118769284559448	0.20823195741337	0.164652503180403	0.245338660089846	0.2119856224109	0.212272838472917	0.146861148119556	0.187536329200676	0.139848205257858	0.193532850022584	0.25896284914574	0.257775553800485	0.167521909499806	0.196999924695762	0.163562933300423	0.26825264471967	0.192425250772904	0.311399745591131	0.332733399743051	0.225179240532428	0.266075047906444	0.259813862443156	0.0245391418132075	0.360998913821299	0.208586398717416	0.149864940132503	0.141071879249893	0.171044010315874	0.334738044077268	0.011914500953896	0.301509000212096	0.168200907271394	0.256443973790519	0.304343720477351	0.221732432320216	0.29135539686076	0.217929333823831	0.178533367965281	0.155338699334246	0.191090401059773	0.163899678764893	0.077996904447115	0.20501796526428	0.318815233601252	0.0690673305119026	0.161432394855173	0.259085040860362	0.173491768135156	0.0348784681723961	0.238926441378326	0.358936956000548	0.2482463837185	0.122592614446063	0.282210411704845	0.1707376647896	0.262768265903695	0.249472427951548	0.228710624612573	0.225395469024822	0.135159680536522	0.265831628530529	0.0593825362054669	0.205907543456178	0.269708904574641	0.253761973881822	0.249956274690892	0.252338652041604	0.317031279083453	0.157761043559245	0.181039327757575	0.211609106533314	0.260543766388293	NA	0.307671449199474	0.123712656635842	0.275780277392878	0.145318661416951	0.222909548076752	0.195146817278017	0.187712259361904	0.275466192288524	0.263806644024428	0.250772696688696	0.171166479569599	0.24515928775355	0.209579806928736	0.253517213925046	0.294979112613465	0.105726719635181	0.232505566078456	0.0790427345203619	0.126335146981174	0.0876029697904718	0.232005135505497	0.219141794242999	0.168664750273244	0.171138026743068	0.0989301274878707	0.220725318198279	0.232423752201048	0.133811180690817	0.115407996917023	0.201940842092481	0.2916749967552	0.150318260694431	0.256987044385833	0.272540600313687	0.189226329662192	0.0983977406526824	0.228187651922445	0.177140701355658	0.293927637682493	0.214266960097355	0.261043891189357	0.200265190162124	0.219318989183884	0.248446221620137	0.193463973418259	0.182037018288793	0.205912939583915	0.256464612154018	0.287279357730986	0.0850191126958912	0.178795086114578	0.319188332933776	0.207688593339218	0.212241018379924	0.222410071816789	0.195485243090361	0.15209094967082	0.106457849777016	0.108411984262237	0.137159948571267	0.227034257794698	0.134518071908231	0.28009652335839	0.132341031595794	0.111204301033782	0.206918882917573	0.209396561458545	0.11987287016245	0.198434557010254	0.251704217364183	0.216652171977055	0.322614536293607	0.340502494396626	0.060713546288344	0.175878227622035	0.324331391082995	0.282642140845604	0.223029933293438	0.193589915041838	0.191184835154902	0.233721246749543	0.233020499183084	0.124173164297092	0.12373464437486	NA	0.212759450333941	0.277166698102524	0.199490703118507	0.289511967019362	0.165232335877598	0.210667719165171	0.182650213834348	0.220570988704242	0.23759053224929	0.170774698724624	0.25955002309853	0.228375552860939	0.0527923887450316	0.309114300496022	0.134921788091329	0.132629627312857	0.263003973603752	0.285943341430476	0.291292963271345	0.264754735841406	0.273492699916113	0.207719343956262	0.229570715395454	0.13644131269361	0.297333726971874	0.150931066506587	0.230560098177737	0.180196694254214	0.293523424000662	0.261075364471954	0.216496565372971	0.156726198608528	0.158517288161832	0.20687286241874	0.281878282964402	0.277866376489428	0.0653707627619541	0.273212313977151	0.288247643589512	0.247704738281178	0.33852469598979	0.258400024151962	0.275540539430037	0.215976258290823	0.0651876729262095	0.100962278940758	0.142055355466034	0.291039852488558	0.251728189437099	0.262922036752604	0.121607748124479	0.106352239612402	0.245781166570974	0.327272186747539	0.126627966710888	0.257631773337517	0.171482821243491	0.2907769133753	0.187822501161015	0.219515109998119	0.249734073894092	0.188368750742505	0.218666818078923	0.214381095473919	0.182965302150211	0.236866342404735	0.177127925788983	0.193898381998996	0.201566087105551	0.186057351521009	0.441347098244185	0.253239897807668	0.228586664526163	0.197877645214978	0.150273662823316	0.296190596095112	0.112493097715664	0.178676959708018	0.124820916056341	0.136200762948577	0.220034513205514	0.260635076010616	0.275900886511084	NA	NA	0.23004883100702	0.0960767195135698	0.130623711377095	0.0378704282511794	0.211572340271635	0.111349470820413	0.175377174126068	0.0633051506918392	0.345618905403675	0.100496122832256	0.00202606990704893	0.266846735622953	0.226601002917196	0.260115274468479	0.122328764521848	0.258581691923435	0.188590411104022	0.141565291332736	0.270442860631081	0.0563243597784714	0.148395265681373	0.193423221943778	0.160670593328174	0.260942188910705	0.250577037841034	0.310781760024829	0.132403547676397	0.198318193335596	0.130060520627866	0.165262075403724	0.172197347211541	0.0788023996875823	0.24007863050925	0.0955170928516386	0.194755775189891	0.311832580303999	0.211190736772525	0.170292690771212	0.0879003577064588	NA	NA	NA	NA	NA	NA	NA
"AOS"	0.135634774445818	1	0.0837374877988984	0.196295660575312	0.138471092043657	0.152407556950783	0.117481817131732	0.048117480553375	0.128288759047761	0.247284455094705	0.234240420150134	0.201014788811574	0.255310788626473	0.237511930303601	0.0906931402610353	0.127114341144743	0.0806671606611507	0.2582319647581	0.263633754038161	0.0886302884230954	0.0597457678280372	0.223240384714717	0.234222489762771	0.196422457238906	0.286032346690862	0.0950273703939243	0.19000285254622	0.256550680606261	0.222893363540273	0.210842550107777	0.137336716892108	0.114541851504127	0.247011575538116	0.177642945476599	0.0916889850404135	0.134726681200991	0.22297861850409	0.207193218121897	0.143747382662651	0.240305794154754	0.221260770639159	0.326210795373573	0.202021306013979	0.230712235455596	-0.011226167107754	0.174100720273888	0.22015168998806	0.0282963022759298	0.388855464004791	0.150691526445136	0.277618343257509	0.208436702567678	0.238610887374602	0.293794041213691	0.185434739395064	0.168360798815614	0.263814533013416	0.231610568698345	0.0602701869164335	0.172263316640233	0.202750385358324	0.265376117281822	0.219853193596785	0.212276879686653	0.068863635618	0.377605666667449	0.122469672803694	0.199915075832236	0.134733035107642	0.255212501497462	0.136913790344747	0.13244025828928	0.243183139438969	0.0809717020696873	0.138339609875675	0.125787741562423	0.114508542290583	0.128313057111227	0.220265017243133	0.188328002760618	0.174280920645029	0.176603763372351	0.0555135020166254	0.113793991565476	0.305385454144483	0.0327625032721302	0.168027632061335	0.213884667596559	0.0129766483314123	0.164703155068047	0.0738271580507257	0.0809001815055447	0.133725465634494	0.190965067303142	0.263021599073854	0.070816472921742	0.271935329118344	0.19814378885487	0.108464322475271	0.255304855527916	0.299116478647563	0.118824298850494	0.300160874843745	0.336692593009138	0.250392070296428	0.180608457589329	0.326104210103653	0.213075239059862	0.127982629543323	0.170667835203177	0.220217001965092	0.0354050503661721	0.305208798819482	0.0359220213308811	0.0726399662729878	0.252440988721951	0.211046322626467	0.347718936952419	0.163823595202268	0.239137469626314	0.109276904607966	0.113910308688581	0.201396539634749	0.257571583660662	0.00745186860904081	0.168913759906477	0.135797908123465	0.11336914583145	0.190318408546053	0.203284428405662	0.115760318898838	0.176993186111881	0.117029203274356	0.117435839518812	0.326745456547133	0.0917002069929152	0.288945175259842	0.179975869618818	0.265973631010905	0.216908986198077	0.178536400150924	0.276874608479275	0.172408129833673	0.0857657960196391	0.144022044810984	0.189930033169708	0.032961388764132	0.339189886284633	0.177746382928683	0.0799818454742643	0.0794902374468074	0.200452617936497	0.108748664305627	0.0597538269580488	0.218161712057115	0.167400345932121	0.108226862450727	0.369758091682712	0.218823858591068	0.232859678565122	0.109561468609897	0.167415800636891	0.0919558321567298	0.0362935976834272	0.136706698520008	0.224161870002308	0.282536065305499	0.229963853467732	0.175844394322324	0.179450210222189	0.21255186188988	0.138823319688673	0.0750287342065816	0.15001522700776	0.181116013050424	0.277802936140415	0.111541169829123	0.242184324571958	0.154129821421016	0.160559184551448	0.114334653799464	0.237359952036812	0.116249512512071	0.163326220026356	0.184629124348933	0.00883785356503299	0.252444043234511	0.281797630253787	0.248120325648298	-0.0850583765431437	0.206815247610476	0.283954087025963	0.190763607276351	0.0465306487883994	0.283433284019761	0.148375495572359	NA	0.333686189342855	0.0567575251099383	0.271614078710439	0.119052321299772	0.288362112218196	0.308514497867096	0.193211851377679	0.120612606527624	0.279829761808662	0.314366395332225	0.1608966641458	0.238953714945172	0.0632897015987228	0.308450293283961	0.333471539477422	0.0182752794242942	0.289395920463327	0.113619799467473	0.0593202166241509	0.118842093969741	0.262021841153275	0.221513265963717	0.288938737393441	0.244930708054519	0.008950473859882	0.237218092090476	0.268411268427072	0.0982985334473889	0.126763656520724	0.209311777480085	0.316110429900736	0.189774613223065	0.218277160255138	0.224955459953872	0.166033445158808	0.0618635034379336	0.163848428662627	0.127910260756077	0.335667933135126	0.164504650856508	0.194960329481307	0.223092107424171	0.277984633483472	0.34550322031656	0.286714786959587	0.153045179025022	0.215067897935429	0.316292353408409	0.0554514369698717	0.118892451381037	0.184824972688974	0.265176344060583	0.328573205594312	0.127469784575202	0.311976048978548	-0.0139501300747228	0.0636718161862361	0.142044897067652	0.0212986211427341	0.118199899728233	0.239454584628675	0.251038342558362	0.306621731760248	0.122526588911555	0.128554475843523	0.183803177294249	0.233185620133739	0.0750858266018577	0.225091575430694	0.20021237057034	0.298592987134476	0.249104098088431	0.318735381411668	-0.0182306986456464	0.319371086141697	0.353080180803123	0.259251338251081	0.208981915387479	0.233835070370095	0.198468419508872	0.153621636105587	0.326381372676012	0.139205273373563	0.148557026346248	NA	0.322450291096592	0.262495501074132	0.151940149422353	0.21603824778274	0.167925475375159	0.297860288131389	0.151511966067151	0.309099338451153	0.0996157366592878	0.137167238238703	0.195020525473115	0.300065250100191	0.0632798654283759	0.223474232577719	0.10293055732297	0.310496067951662	0.302433069581431	0.288350632381285	0.276816701177058	0.251880473564355	0.315623105206375	0.0855589421921125	0.0943332318704498	0.12380294943066	0.288343619560771	0.155841391099891	0.206827609231107	0.20431333871232	0.301902062718271	0.249843119470216	0.30086161597339	0.128334169720759	0.211522387033732	0.245806580770254	0.236600763867304	0.218832460232411	0.157069295236174	0.147531437631881	0.224151903828999	0.0470197476225088	0.190364219917804	0.247016423939213	0.210573757614606	0.250846596793202	0.146396312018225	0.110407336338227	0.176876703261777	0.0687007473243771	0.266409561195514	0.202964550907	0.236033531242377	0.199814891209782	0.303065848490469	0.220731096068807	0.141652413804195	0.175605393454678	0.256617023241339	0.206179885762851	0.14843370130705	0.189812194178279	0.247675844707456	0.318014461780968	0.287561937193569	0.257451249511402	0.132543985049145	0.139981095430845	0.0757804400071642	0.18549354444111	0.235254349376327	0.12752372534972	0.271086062349088	0.196381415688846	0.324086260208674	0.33583141943556	0.129924441263805	0.200164885294188	0.278411102241415	0.184293415180644	0.154280369295688	0.124757608499269	0.176103258906955	0.295311878368963	0.237409150375886	NA	NA	0.180702567551607	0.154997228304732	0.251306328691765	0.0294201200164547	0.191529329158049	0.205068729204045	0.0367074310316167	0.0115676327921712	0.211004188976938	0.0962597281594133	0.0631514150655174	0.190249284139529	0.0241904681043833	0.25937206137142	0.237324045982168	0.270164075952025	0.304781918919033	0.00927286111097838	0.182630116260697	0.113325905866241	0.114929950882369	0.240697433848436	0.206934861972539	0.338077355378447	0.176351909929048	0.0917528102437692	0.176171176553597	0.214695259903495	0.184692827976047	0.307579628174223	0.182825426301456	0.0870194710775174	0.133594050598023	0.0500753648239188	0.215943887537701	0.241895639577069	0.172077325517675	0.0328180629096465	0.18005166911461	NA	NA	NA	NA	NA	NA	NA
"ABT"	0.18036903021568	0.0837374877988984	1	0.247558936265639	0.109803033705362	0.116142595672378	0.129643906183429	0.0967897057930549	0.283833657945949	0.279179912982399	0.137875952185113	0.257241825090071	0.133299683277046	0.292169295462343	0.231143452818788	0.27345137601162	0.213109446349912	0.262074673218983	0.127293583252652	0.182440009773172	0.160606839206158	0.363122539908543	0.247003183695776	0.268332327094182	0.181571929335888	0.171635833209519	0.258808591143364	0.255906073886061	0.239237354767497	0.207015238925319	0.0172447196254646	0.132918900033659	0.302882470175878	0.141907774172917	0.165582253936344	0.262420016748086	0.169925452736117	0.217188283237551	0.146072371537713	0.278254361656421	0.313265160899591	0.0887728851635943	0.350605359398381	0.250804069835496	0.294539475549798	0.355275144430204	0.208376419060315	0.0615885588726022	0.236540822258035	0.173288570359111	0.264506319169132	0.269248476147167	0.249312275263555	0.355325585389453	0.177766586726835	0.23100638852781	0.181349263290201	0.250712468758354	0.145847485771308	0.306533713623929	0.302371709157001	0.191963759965276	0.224572646195427	0.243641283918053	0.163281003423884	0.098206187512831	0.373082366856369	0.155599709306281	0.213444015800435	0.201456986889887	0.288945802123721	0.243409301157779	0.363040912967641	0.0395821824255661	0.163437228180084	0.251529125011896	0.105009742108843	0.328256192050897	0.206628287508201	0.159480483278503	0.321883984696037	0.219752219950505	0.124377334244972	0.383582232474046	0.260840744446897	0.24822509718555	0.244530455533931	0.331243858291277	0.122451554527206	0.0887023875968555	0.278097988644934	0.176590766312213	0.223540204489709	0.170429254345348	0.257493594386377	0.248872502297038	0.29809034722393	0.116230489174238	0.180828208571349	0.30848206869106	0.15934904759326	0.218099344705555	0.239552610344401	0.252238932344861	0.217721278754994	0.121545132791497	0.165543536142364	0.224611655113224	0.0590982448091883	0.129233113048122	0.205457841591827	0.149805118396373	0.291514539207396	0.24813318150076	0.254968793097562	0.224561521032472	0.230794868006197	0.168766395658843	0.154825089816975	0.166610749008012	0.170424148510261	0.178821487132736	0.381509671686149	0.269217048453041	0.173061338493797	0.0702168394256191	0.0806313698756978	0.270333131569005	0.259702152297057	0.213672248834289	0.240820073857614	0.162567457102402	0.33280446676856	0.186589342208293	0.187912207775288	0.0816105693516961	0.0959106660089045	0.21468625888049	0.0652634745704798	0.338121607971957	0.241237443336973	0.306381263497258	0.351732597410533	0.209268872606092	0.153355663562508	0.221185296007469	0.175304017867585	0.331396459756309	0.111537899299499	0.193055721116598	0.161578155017085	0.152733425827642	0.329082988959558	0.124934404532863	0.300130538950411	0.359308521369744	0.3572090471644	0.29757049802623	0.0286357591734091	0.269810872361765	0.160149372399453	0.29008025870147	0.216732336946005	0.104589886812581	0.0942503933351321	0.160417521127264	0.252147345813922	0.272177452509074	0.135564430485354	0.177363285898982	0.207007755112102	0.207515777283521	0.140875752604782	0.371149395953524	0.31133805182113	0.221480335965138	0.239845557675838	0.175372171799904	0.102538108779862	0.284421500047687	0.153344033936167	0.224872274991064	0.233352469572225	0.209528834102626	0.180814201643889	0.123809655240725	0.145572524425081	0.187335781532908	0.209627680543748	0.352425912046242	0.25194382982999	0.458056895311255	-0.0579202477508565	0.26069166866212	0.349432886075039	0.215391307229585	NA	0.319757265044284	0.225583570550814	0.284299573914413	0.199463191317284	0.225164636045224	0.24268083370319	0.270738801696181	0.195952957972783	0.26964810329489	0.486020974608519	0.0878881277339549	0.273744341162943	0.128973036319001	0.246730042143714	0.207273644978142	0.179604365895853	0.188948760223048	0.304876940513439	0.0281381090308461	0.366284345772011	0.21581678166237	0.246960993782467	0.277906552164743	0.250297072970938	0.106754459038719	0.208113973448352	0.238822693496953	0.163602972467796	0.152916231587634	0.169728205583119	0.370621926597158	0.171123075511563	0.24231417788644	0.234814982092542	0.0835245001829659	0.181477016089807	0.108468694235033	0.245180036981648	0.271105020925427	0.280215746605027	0.346349506241285	0.257534475854791	0.149238746416163	0.242792850801566	0.287709089139859	0.116661179411591	0.113236401138464	0.222848486290527	0.0443925243690605	0.163426102284431	0.0780465971399691	0.202668321327824	0.266532774564262	0.101805295651707	0.122921883997209	0.208726040984886	0.187135061484179	0.179549038738899	0.19426610106642	0.00587020719633537	0.205469836733874	0.218969448799261	0.34948076965948	0.227550908887534	0.218085579343337	0.186414034701587	0.291640514498141	0.19256394754532	0.147640141386652	0.252128506087794	0.208065905271674	0.237188909161998	0.232335889918948	0.200345388758344	0.265074122302129	0.328809631127747	0.284909380432103	0.291413577710568	0.267327908112569	0.319452780349551	0.306333750742522	0.291276117893966	0.127322262576996	0.187477085699853	NA	0.257411731600496	0.264255721122645	0.230357485114686	0.193052461577639	0.184054631795087	0.248070806805235	0.059469211010317	0.276984377208899	0.279592237444012	0.223510974181869	0.260342532478501	0.0978958597712487	0.146814011022884	0.212175186092197	0.282763015894208	0.259017388149639	0.0378394895329766	0.141019763234918	0.404295373528657	0.162397593624615	0.370366554968161	0.284216643376181	0.180678425483868	0.157080553362739	0.362808512355454	0.0987179016354728	0.173679575454123	0.0760781357894708	0.259320137188715	0.238863539278181	0.362636628368067	0.241472599651193	0.342131584464706	0.14106229253242	0.185275303386075	0.225876648161903	0.234238005492742	0.418574758206274	0.176263085926996	0.0968406575573959	0.34109280956452	0.219613414807276	0.227110762339332	0.272707593518448	0.173197809219476	0.10840669005838	0.0769381756661734	0.262801740494334	0.196702651049376	0.30432403606469	0.275789326926134	0.251966325933606	0.207611864334577	0.134793391115781	0.271938161354034	0.29274916032294	0.278503825461874	0.062960943530112	0.35347491164263	0.409133611818184	0.168380076473958	0.280741112833976	0.210874447350694	0.134051687096992	0.0530959106119935	0.17223646630789	0.301391689704794	0.196825972145638	0.167036652967879	0.403839348804929	0.224001127998836	0.241483136998943	0.300721226533593	0.272608505300385	0.161428274892705	0.314309113855531	0.232119108588876	0.255308428699716	0.211093044335725	0.181688669377289	0.277544517658905	0.273004945878206	0.128033157477211	NA	NA	0.150531999786217	0.132363718503435	0.252100701892637	0.127682690363731	0.182349660663427	0.236549762778201	0.138254743448634	0.0125231194375999	0.327150411115427	0.135647892101553	0.046017075918028	0.254417411657143	0.0264123637017026	0.245449742705023	0.200153610324105	0.204340823392926	0.230494164105886	0.115926971324022	0.264101806026903	0.15360809482007	0.191251487528797	0.124703192202442	0.161076384085018	0.280190341809156	0.239615117788998	0.166484370223205	0.170264701681164	0.208813083783814	0.0835109375089998	0.123588747097485	0.151971450422761	0.132249910332969	0.215911312842579	0.0764405581300336	0.290077870577583	0.258626405242496	0.143199364896223	0.218365928885019	-0.0391586593449653	NA	NA	NA	NA	NA	NA	NA
