""	"A"	"AAL"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CE"	"CF"	"CHD"	"CHRW"	"CI"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FMC"	"FRT"	"FSLR"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PARA"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VLO"	"VMC"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	1	0.377266354398941	0.5167392185668	0.205783776923694	0.448717535867593	0.435386560214162	0.580720790700451	0.521561559037589	0.438564253816498	0.511069664406107	0.502247022185097	0.492696524557992	0.399055687789435	0.574416922504401	0.494352094957873	0.186067358456196	0.525449271906465	0.307113940980543	0.414672875993439	0.660230532501266	0.333429420927067	0.401235052348984	0.470206651087357	0.575781970971253	0.453607445286284	0.522119564043801	0.34361554878032	0.507486172900015	0.536860685393995	0.283162271841308	0.461964943828674	0.278676428167425	0.577423801678874	0.626916608466242	0.510292914983371	0.599600582260371	0.527126823997745	0.561933305705983	0.363207830058642	0.500564905705432	0.567501291647627	0.227418811561706	0.556657065247928	0.552987121794306	0.286530366641321	0.550769771046135	0.3808521480176	0.526654038225103	0.168640325260299	0.47327099705091	0.509082242231175	0.267955848550673	0.572710926576698	0.527060540739832	0.442653163215618	0.452774737771581	0.426517199174433	0.364698038710406	0.511624746677298	0.350221781953529	0.452845251040501	0.487718970481843	0.443044684861006	0.488187037539949	0.556726164409592	0.443179612711603	0.535094477668804	0.378412648196318	0.464927218799065	0.431423519676614	0.617885790933304	0.452916064197147	0.566729891875084	0.572848623497936	0.587456942269879	0.516935158904274	0.591764454272171	0.373878243050143	0.280557970774169	0.547804339610195	0.425603999345251	0.332333012107486	0.322598750376755	0.41908647859186	0.561157475665498	0.426342111170379	0.404604918106061	0.604870703775029	0.500179702929656	0.332292685688066	0.402146477022163	0.496224195899844	0.381185265207221	0.556922384884957	0.367999365918104	0.438849925397303	0.330560240674577	0.418991798268146	0.520692005387775	0.462204250260706	0.500965581796393	0.660179741952912	0.497817027765214	0.554195783342637	0.505172193777868	0.622202197946889	0.56418293389701	0.174050258980582	0.620549849640401	0.485337082018336	0.39842175824537	0.670245485576794	0.667954965681361	0.512665914540151	0.300642602382587	0.508146057238592	0.519307190278205	0.616121746382237	0.468440157237371	0.122342770658623	0.67459833070699	0.418621460390728	0.389130022529909	0.488245634935371	0.404109147386489	0.286087448389868	0.538592098114263	0.455844370839999	0.475589225161203	0.533138070680828	0.521907600122923	0.428085470195973	0.57910519515995	0.401278534061782	0.526653940146126	0.486885944691933	0.401984273190328	0.653817927938515	0.678218211017426	0.542131503885542	0.574519398537737	0.498676779050859	0.6538983361533	0.426259601429674	0.477234548311109	0.648929411230742	0.457016333633968	0.312119176275855	0.490687490965587	0.555060325882036	0.540955686960472	0.568518815357494	0.378528382753215	0.527411840789903	0.548372538047572	0.47384763190707	0.578490341812122	0.492203868416161	0.498829522832888	0.559445080711014	0.492046979274509	0.422725636284045	0.425010247804748	0.655765414150462	0.504900975782783	0.316230649445786	0.538308743510005	0.505543989598972	0.446480660350976	0.362691136262897	0.206700729320797	0.564203212665865	0.631007643574583	0.530570667485101	0.577407724683345	0.540918438825119	0.359792427860579	0.504317903728698	0.586004539437021	0.579181925198369	0.438839136624437	0.380167915796536	0.57431993499053	0.554231020381407	0.498895224936199	0.522697194460902	0.663865797139028	0.558305648821054	0.336918699550611	0.508201860681479	0.559996433636705	0.33921075721419	0.305267286562381	0.608790548656824	0.50696330774055	0.354345013876402	0.454656022307064	0.612904130689148	0.58022491479102	0.428887101351176	0.402227866986993	0.592594624691588	0.455442607421284	0.529315328377618	0.506013808356732	0.469102027197057	0.435073371118968	0.394596968297642	0.592106611106868	0.549553357541244	0.522003559802905	0.469279779491418	0.579934606240606	0.582605036102074	0.424993018298822	0.566220846690004	0.473668687155363	0.362746498638786	0.337559676567417	0.372509526503708	0.5182392395642	0.602349824492404	0.438916136535581	0.492651735963247	0.394166609116029	0.222983979474168	0.611712717232784	0.445180645711391	0.511068149912551	0.245526658771414	0.392876744531386	0.432926715225358	0.410983250101278	0.374431779994405	0.476502183983432	0.519084055040411	0.552858391708103	0.469753171080363	0.422737127444581	0.48250625217749	0.395475620894456	0.442078368478028	0.558863702736262	0.588101346166731	0.349555468999239	0.5861114218596	0.296016090948564	0.399937142195178	0.342067126687711	0.340917658488961	0.567611978158162	0.408540086199925	0.549753572286355	0.301444260575921	0.499863919337497	0.534065046158835	0.362639444301552	0.585756594891941	0.381129059297474	0.305109943457711	0.428659531429733	0.457078332923121	0.474220699379341	0.28940988076754	0.674563721177724	0.531604049326547	0.436873494261823	0.455619795911087	0.412867535015224	0.411982911786909	0.487341115829655	0.569336355958789	0.441981726734262	0.679023908190414	0.430407708080715	0.23040235619762	0.328023937294094	0.59841134739481	0.430761284873442	0.512153749814313	0.423044496538912	0.532631502251509	0.515266930977938	0.447435903134994	0.585221588702606	0.526017401882251	0.49821968936218	0.449756012418175	0.399106441834847	0.622490680899654	0.60147355429996	0.612107687907874	0.559715761586146	0.304781463075659	0.640854652276286	0.563032813299651	0.517696866428543	0.633084804681594	0.33867726937267	0.488705144308387	0.561947997265026	0.403490059940757	0.340937806266309	0.539351034714463	0.447567050478574	0.542595518197151	0.564833319240535	0.487653008115661	0.556884251403171	0.539617427380736	0.346181106924129	0.382807061854061	0.709770644967243	0.455449779109992	0.484930658007126	0.502370689388465	0.655373847702967	0.431784227947878	0.554431110884534	0.474516912196032	0.522383800772049	0.548947824693873	0.606735132596047	0.605358715934275	0.559558681588322	0.501704232080552	0.476665892196875	0.386655518739618	0.579015125600304	0.517905928265247	0.527059147024003	0.387899313591473	0.649775097022284	0.565819441705483	0.342001601990587	0.4962587549324	0.599600281130857	0.576792751660094	0.584046188528574	0.486786369555216	0.487842979647918	0.580083843765266	0.470670444027768	0.373484697156766	0.622677338994375	0.551347083417164	0.567860604953555	0.271714455822402	0.525157938387327	0.491956046263495	0.53449972928653	0.411353227099268	0.600502493442075	0.448761627368704	0.516146258540061	0.371752361485521	0.560517482380595	0.424038539722723	0.476033479967975	0.510895009071999	0.4713587693855	0.283641159815628	0.418570708076155	0.509599501645047	0.375747982839749	0.622811475176216	0.610736651483422	0.425922823789905	0.320628011772297	0.542896580003486	0.427653509910561	0.51798819496974	0.323382657914139	0.513972858229852	0.500372754599128	0.467272941467204	0.397239728313663	0.430666887610288	0.398741090708453	0.552046276104436	0.272198422427762	0.545706503502484	0.480055288086154	0.318043029475388	0.386566022009116	0.469251401576897	0.454868925537762	0.341391271284616	0.256033114300616	0.535689057764342	0.601228034788121	0.524179121302818	0.408083839658032	0.360599265567107	0.456759946198605	0.47716051341105	0.514929908202827	0.425816515770396	0.456865561541062	0.465542138807582	0.425625667718193	0.570109711780842	0.543886438279768	0.401293994410156	0.458459298249759	0.553433322981992	0.376758635789144	0.438056366031891	0.400839228836523	0.55811117045401	0.44317304354856	0.673702248200233	0.23580256342076	0.367302675810635	0.527675091903724	0.557499158509857	0.544240348256295	0.421972840730144	0.578453531606358	0.519603309739292	0.438307734506918	0.443657819663427	0.505259946825421	0.43784599785833
"AAL"	0.377266354398941	1	0.336667836760046	0.157877273427218	0.387046104086865	0.280019889596681	0.374811611923841	0.362488024240741	0.163469338583505	0.329404849342033	0.346804587924677	0.30228790219854	0.289046511028343	0.387070718970481	0.385414678158812	0.265614996199667	0.473480825956625	0.2349564180724	0.293323291337395	0.456328263805021	0.315961983643279	0.600103610700741	0.433766180707772	0.330640625764958	0.349749830402846	0.330698255333479	0.259094016033768	0.387638127517606	0.331566681437024	0.168694159772359	0.331779566985737	0.228720716730489	0.443121828006113	0.311701185504333	0.36701939295441	0.398405790720422	0.378032831396461	0.343595852830752	0.19692361720137	0.464606114945459	0.445494169824895	0.11976715478492	0.406549611172685	0.368491810262404	0.212977655682242	0.416407197689547	0.342321794421294	0.342942175783082	0.178652079896597	0.367332851536306	0.375190940077895	0.159181985546182	0.390712359653766	0.20776785154144	0.214738793697759	0.344916270262048	0.35220266554575	0.213896361528206	0.393095621986797	0.286006733673557	0.314932567001435	0.35686886775365	0.355351862159211	0.220789009559369	0.347463431393179	0.247439081452941	0.473498779232386	0.347053959047783	0.335633886347034	0.201648152552537	0.397767845015539	0.351302153042133	0.428565674130423	0.388574753623776	0.444249832279653	0.293767720643535	0.368074314671247	0.275998249124852	0.266571714621024	0.384584686176575	0.284313943294251	0.259207119681698	0.306952295041673	0.443487898019728	0.427031597820757	0.32667425888049	0.367167363782636	0.376224645277189	0.375189870076207	0.200114763886452	0.283594051714325	0.348587325136521	0.293163654434442	0.333246512586394	0.230589883003367	0.338975638297453	0.211728792495344	0.225619958054766	0.47824363779503	0.192947451583811	0.362613248566324	0.41151324872461	0.377276562945231	0.369384301793112	0.403622389457517	0.29578406992778	0.414848946081644	0.216108735960453	0.403402813561545	0.310506320195156	0.747812448076674	0.408539080622763	0.397781420485401	0.452081221716633	0.213903750726929	0.421936815886142	0.363958078731098	0.419489222374398	0.424029541687412	0.160358314549483	0.437309650892211	0.33891347082869	0.363206674707803	0.334468540314174	0.269164386223309	0.149685545278561	0.309044371646492	0.298852560503961	0.245463555416239	0.388946615837593	0.392838530956609	0.333256584602756	0.390228305235846	0.337866421602433	0.353133794894558	0.29552404094336	0.281972614874944	0.465267346225573	0.425461345647289	0.355531135595861	0.396423924854715	0.460826848093232	0.401867390741763	0.283868525745873	0.439238640479899	0.379369775781996	0.237060819427877	0.199733605390054	0.269050178240999	0.400455356878622	0.328012736504629	0.452758304674012	0.270644012789593	0.34135365801907	0.269530473158575	0.300916809584306	0.373446971783567	0.257987024421094	0.338548703493011	0.36541949128606	0.414528183626549	0.34079918800439	0.426249684878069	0.368730468781444	0.42807245856395	0.241153583536364	0.346796135796808	0.390254209295758	0.314350222051055	0.177487041035158	0.111020571875513	0.44422560162537	0.436764761052496	0.368815785387247	0.430560573971765	0.318031327717746	0.260804259501502	0.378637545042179	0.387797259831349	0.297680511438334	0.34470703413885	0.290304273907376	0.407776471320784	0.249031399651956	0.468405624427334	0.314343389900601	0.443467677335869	0.408869343248891	0.173028939067848	0.287460644742106	0.52185410594895	0.266122966216544	0.140317302974881	0.38731906161254	0.293988098515197	0.237937469747624	0.310785006981411	0.396465601913285	0.29910230545359	0.181751223651874	0.348867109372237	0.335522935842825	0.280358453649178	0.418793665267134	0.344263067536311	0.337222878586625	0.405536454789708	0.361197173551715	0.396800495731031	0.437545149956817	0.343509643483949	0.349188993536382	0.360310218137115	0.342962517508808	0.309533969344457	0.384500755571868	0.403566937078288	0.210000211731784	0.322558496365267	0.331194632234239	0.479214852523689	0.445273029222196	0.280859349900608	0.366075391926827	0.232092043536052	0.170658978185723	0.426094125436034	0.224702746419153	0.446457744243048	0.203917156090636	0.312530489302154	0.28674362187771	0.32541313451493	0.19959651443945	0.349633003725301	0.459288503650973	0.388337757809188	0.588195431923399	0.386760973080579	0.411921375671778	0.267713921155186	0.4678900312596	0.488090907232498	0.475283605281813	0.25088167385695	0.361178597244836	0.0818799591692514	0.310750226596165	0.260201988193691	0.193630224004636	0.452649829285867	0.438938050836066	0.468127721135867	0.13814146729802	0.381626686123348	0.456252940427292	0.334361882369652	0.411108826787326	0.210136261658823	0.143740944416279	0.245323116742253	0.22131979002249	0.334387895788938	0.179521935518509	0.439127775488493	0.337983620462693	0.308707785402351	0.20418173740061	0.322803925759418	0.398361111931625	0.269772486659161	0.398411426367343	0.426227068358701	0.428860465522672	0.223497931795276	0.0318442575662932	0.0440951623669703	0.37754657703579	0.337526367129348	0.252537031839465	0.248063354178991	0.349976453694508	0.354425876116607	0.383312104293596	0.363532969527217	0.443088353679521	0.462813277505373	0.42463426551918	0.252651428207142	0.402571725392579	0.382395304529412	0.357320166487102	0.286325890774647	0.258406681544589	0.319495554319134	0.436952230223345	0.342634267238324	0.366967758245841	0.218209658544634	0.429153966043026	0.310034118122175	0.326049866789627	0.238601844199552	0.426224523730688	0.329404430246417	0.462540095308545	0.412692971489169	0.434626166424156	0.361532362946151	0.487918067959882	0.216984136236568	0.280472108264544	0.378067176347846	0.317014979569572	0.305365465393471	0.412695496200723	0.442498857707925	0.219691766572233	0.434901945779375	0.440401640455763	0.327971661351003	0.365556509950196	0.345035077139511	0.323810477631913	0.428177727838863	0.441393415046697	0.349760595208605	0.368457411998662	0.443486066429776	0.359035892735945	0.4238678515085	0.205773025395984	0.441289572986727	0.384154271748908	0.265720759356176	0.350079937096516	0.440202495684324	0.387397062918073	0.407853725482799	0.349450531763322	0.375452148370094	0.426044949434288	0.318040983222625	0.230448981265411	0.329673371195431	0.483826786082783	0.310301426524982	0.209189722318112	0.430101370581496	0.283240023559691	0.402021112306625	0.144629834427704	0.314405964359994	0.352681139862288	0.241934669744371	0.23023382798802	0.404973431346941	0.379431249061448	0.249576081850183	0.337834282120113	0.374672859603837	0.191899317392907	0.309646785486494	0.31055554679046	0.21295755087394	0.402395846235972	0.429900446602212	0.388062041260273	0.280650501755966	0.367023881939916	0.280437247647003	0.28835688966058	0.214497202284885	0.380857329531233	0.365262152664779	0.403358153157566	0.29471678491298	0.329623152076403	0.291501701232831	0.44161850518586	0.142101906774318	0.339967907609492	0.339548442431878	0.221613266658521	0.762995805428101	0.468248764092426	0.262072879499532	0.288247111678869	0.176014406367856	0.31899816042122	0.385198301896808	0.396291031023623	0.354083806344655	0.166690316788215	0.383671590214362	0.401402836001648	0.466784345433537	0.21935299239577	0.212270740543476	0.413115431876954	0.298132413371117	0.304327588842837	0.22763985885849	0.277920465930152	0.332477547230325	0.288728339194995	0.323216647937444	0.423109756273442	0.374977977135935	0.367959195670006	0.300990298377268	0.376352475867143	0.107497915186299	0.334182656091183	0.334067612534608	0.458263260161187	0.4631468981378	0.29786742495266	0.345412835979443	0.357542101170336	0.384532737904297	0.305761484160242	0.341647429678268	0.313413888899118
"AAPL"	0.5167392185668	0.336667836760046	1	0.191327543523065	0.409990896009867	0.367407876391615	0.470643600280395	0.471905892627138	0.37928275973201	0.47370706319929	0.44917570576902	0.388321000403126	0.336540424831533	0.422539029730776	0.476811553755909	0.244112012663506	0.514796481361886	0.260574562614343	0.403109517126127	0.540363524564093	0.200572643897072	0.28590789469288	0.490818209709219	0.534726849088262	0.40448773518603	0.430105006066753	0.307229104034432	0.532552769885321	0.517105218628282	0.372625992724305	0.434793223431098	0.275089522926442	0.515809571378995	0.522397997494109	0.456741538990142	0.478721102180759	0.521405801816935	0.410522638921794	0.350216365334227	0.46671317529015	0.474782922027098	0.154863295221622	0.436168963961331	0.539186168506951	0.261089905983784	0.428534851777538	0.455415122586529	0.496545517734827	0.173088657351714	0.440956687147128	0.461369361136189	0.107820794157043	0.638097850635371	0.352797264408544	0.242811622468713	0.305539475118336	0.581106085993609	0.367043956547064	0.613980163250677	0.345230429171021	0.386153582918723	0.453396834868301	0.37177324143133	0.15087004292888	0.496792749082406	0.409447289696164	0.532257802639088	0.380973600407415	0.332435756822339	0.31732612387313	0.507775122625569	0.459214335314193	0.502322276878709	0.550650270580912	0.521521148974344	0.410103663951179	0.448359226066939	0.36246540262207	0.301081085453757	0.490007278336028	0.370657603923586	0.276228514421658	0.37405983122183	0.556431211744579	0.442703016268999	0.522238675587609	0.416346202441821	0.548788474007463	0.439628627675534	0.212421290662593	0.319883678410027	0.475105220344974	0.343488571387937	0.512745328592059	0.30943476623101	0.446354902543643	0.261628774368692	0.335995676357359	0.480289723815035	0.305483212194227	0.51486047448493	0.610738818056137	0.443009685545631	0.48880451386337	0.421748592842691	0.513119433206899	0.539039596077471	0.236336953274768	0.470615611660596	0.39829364140818	0.325105447140862	0.557926313995775	0.566665150962691	0.506963035856471	0.284118899162295	0.464766518538881	0.51950024365826	0.455496725633253	0.444337625404644	0.151385708381169	0.566839411690371	0.357136717500161	0.455028094819074	0.446693537133416	0.420154705591731	0.126273332326428	0.478641399323382	0.35613391477135	0.430820119866535	0.502435920986942	0.4537313013789	0.382176522932425	0.527502813476078	0.350358559042617	0.401143298162002	0.442338045926703	0.334302844947815	0.528288276409893	0.576523395019315	0.491915208668047	0.562444952010139	0.457877532807467	0.540849781233458	0.300424778811272	0.430658350745684	0.527977629341929	0.34154907664874	0.217040412459884	0.354584201345598	0.464402450033326	0.55656519215256	0.522936081230521	0.395071899864231	0.525547893771919	0.556243319378839	0.410451850368895	0.502604808104271	0.37233216439369	0.42138942787279	0.533533288301655	0.415836085124906	0.410501856867632	0.42363251315374	0.505021461495534	0.486747260076223	0.281465329846398	0.446804905662699	0.48208440700958	0.429598057984844	0.311280823049288	0.119303696517391	0.492569981975335	0.543087940801917	0.665471611657248	0.501402657815997	0.451473165788856	0.392998716985699	0.602229088792485	0.526564000409085	0.48231224652269	0.417205253240618	0.380195470367454	0.491834455166379	0.4936810889295	0.483526879357111	0.317049976869363	0.483238078515018	0.557470937985497	0.223102133306414	0.444313174503264	0.518954418117246	0.338390218551681	0.304453651858974	0.533320403090367	0.57561098758809	0.436984278198401	0.324973605706172	0.49749383938276	0.488244611974964	0.31427115588394	0.300238496019991	0.541199642300911	0.433370053070592	0.468374224233707	0.39052735989811	0.427999388881128	0.339235555186522	0.341659919754533	0.547871642978369	0.571697614775497	0.451700759873375	0.488125736165384	0.472087837747344	0.485962779404628	0.377951888759444	0.522776435406097	0.568792512520323	0.292385332149015	0.334357954393201	0.495049560757861	0.503715526008713	0.544950232660257	0.329341040928921	0.533980558329687	0.243571378844393	0.247804055304583	0.570044817484962	0.368949686486771	0.488770540131181	0.230061381628584	0.320571835756569	0.406203050745769	0.298104286066599	0.259292341336291	0.396959189564701	0.465521834073334	0.481869910550792	0.440425577389819	0.45373776182084	0.429269765762607	0.485680066001678	0.42623923624798	0.541997733856802	0.474874047354279	0.416898736078922	0.554663207320313	0.177749930308825	0.368670458845206	0.285058527075849	0.249048836850196	0.526008395996651	0.422640107697503	0.43426530272809	0.250992135103303	0.44008979910275	0.538730509485821	0.331702261300953	0.528998902391466	0.373405527484708	0.251190191573543	0.323910820657682	0.407342841104971	0.444449799816231	0.223553140206472	0.563720647616676	0.565620664979073	0.301887259296065	0.400338763078698	0.372170688845193	0.534273650960624	0.293053483849408	0.560844625609608	0.581078133163667	0.587417954852226	0.345038720237644	0.163634739708317	0.338775435359249	0.41321015504256	0.499573809328518	0.418137975830782	0.301411289067615	0.444506472057021	0.481518033795305	0.487622952829505	0.532876030075766	0.515214657066445	0.473296980576825	0.443640300149963	0.373057340078975	0.537024779443479	0.521477738188646	0.529033272330939	0.507220602822324	0.336447851319939	0.546156483896615	0.450751183584983	0.465508762198258	0.627676019904886	0.289114072499143	0.490374699243431	0.415710506615461	0.267588937722605	0.283109419504466	0.518359328063803	0.413268338530215	0.532717921782599	0.534855248200373	0.423558865821417	0.371283551460852	0.536060376527222	0.276054565800774	0.463419350064679	0.555189154327883	0.400059169968114	0.247752351636884	0.465740339544793	0.539978167770369	0.354626644766817	0.537251665815964	0.511358623620268	0.447878627363336	0.513795140212218	0.518081621263557	0.550142363364407	0.496601243452897	0.491659577626264	0.371759568673285	0.438323633579333	0.424958598652467	0.530590826159634	0.542706696052342	0.223834581587284	0.548447570329653	0.467115744164686	0.417032646765077	0.411782999283749	0.516545207243307	0.380111476135797	0.557044749569416	0.521787562772761	0.507206920127867	0.531863978236264	0.299615305104059	0.311059570121841	0.513135842805743	0.483793077560528	0.480655032937746	0.296342908301507	0.542220267295017	0.369454216443478	0.464226881978835	0.295974966343257	0.504716770455153	0.450225715381531	0.479498753623055	0.336069251444151	0.477967672365925	0.473965448629951	0.345694728395924	0.449068924544749	0.436900811799877	0.306523692248139	0.319970698940551	0.378245314005396	0.226820649639641	0.52716609632709	0.627070433289575	0.437941100973323	0.31007458276281	0.43987173579922	0.461198324182901	0.33141047218398	0.268306188706536	0.455203186160301	0.483157120418497	0.562048828122728	0.410859884581444	0.461594225798987	0.338722019289276	0.480078924929296	0.322460832575722	0.483608372970385	0.330704850393635	0.34170914581879	0.304709448141424	0.375295174000338	0.335744493848747	0.379129088195859	0.270156605199708	0.511040911018012	0.503417223739657	0.407780253731967	0.471095296731136	0.389486172606317	0.480027672611666	0.402110850303691	0.499892361336261	0.429357161670829	0.335582952238751	0.475448547946044	0.330338959013307	0.489102769593516	0.284293467741233	0.412302527605429	0.438047028741379	0.495974587851308	0.320701129580634	0.424732353033805	0.454351875487444	0.475735509931595	0.438697722912619	0.532220754553708	0.214746350129995	0.40601247007376	0.417791930846486	0.527938218678791	0.537332505942359	0.385462957985913	0.448679532787761	0.393114285944324	0.527586283671844	0.333114255231851	0.392761101095156	0.450804015120467
