""	"A"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVY"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CHD"	"CHRW"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DD"	"DE"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXR"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FMC"	"FRT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPWR"	"MRK"	"MRO"	"MS"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PNC"	"PNR"	"PNW"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDY"	"TECH"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TPR"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UDR"	"UHS"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"VFC"	"VLO"	"VMC"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	1	0.319110585439916	0.162193819931976	0.186654750323638	0.249572515354253	0.211054691967296	0.325845193044281	0.115939853376851	0.184507536165684	0.236545771807489	0.240271934390067	0.259786190718701	0.208172479505396	0.175025713316331	0.140985483120155	0.215872624168378	0.196473334459342	0.16694036565996	0.197591225277356	0.217597740823396	0.282470269671766	0.224912422114193	0.370540330212866	0.269540191434544	0.261237775208873	0.211261682170814	0.162961788714154	0.317771577491697	0.270461693740029	0.154968318317651	0.244529145757546	0.113519398669408	0.271266681452646	0.336415053018471	0.342432211602358	0.250929623724185	0.22449358083785	0.28360608521759	0.23642496651722	0.150759462777204	0.226915358988061	0.159208861439793	0.233368160112376	0.27930368785138	0.257432891637848	0.162397404925618	0.189116625866826	0.238100146952155	0.22791027340836	0.216051250995685	0.0823317653679268	0.0872691345662948	0.186736021851374	0.273196012901844	0.0757990380000008	0.202106119637615	0.122532450025329	0.025979595477372	0.178814724252505	0.129211340349956	0.279649284884751	0.197838303353508	0.209577826568781	0.214086645405122	0.219759590306372	0.283463684728008	0.237736650581722	0.180901881738535	0.12608815763017	0.203763240789562	0.311990652809107	0.18608915314835	0.26811836415826	0.225834100388236	0.298748861483144	0.194747199111304	0.186250333352884	0.259075620184501	0.200681223179371	0.0478875857374943	0.288421619551861	0.239939133134679	0.184946987436944	0.229920681925708	0.159702289666329	0.124653282125262	0.119683341393659	0.192704161798406	0.197891513597591	0.118553904819029	0.314322882166052	0.208328773689983	0.150622041946928	0.151189773901158	0.308431383657436	0.257245198080672	0.283340386310806	0.28319841001626	0.173282664632477	0.23686842655034	0.250562815589944	0.185005926461128	0.236694316250285	0.227514003761982	0.258304486599283	0.176043562806109	0.227624232363773	0.244124475338926	0.338788423782243	0.259494577908487	0.244024097574141	0.310877322618888	0.0982615037144703	0.170051258841318	0.266849597061988	0.293835594708089	0.190097170937792	0.117738923782867	0.249259933005745	0.172744239828064	0.191485305253524	0.286496472581191	0.197190954993191	0.258889917354977	0.213122165641765	0.153894223207959	0.18118389336293	0.234487701992588	0.333616855420867	0.156988361685492	0.133557343397038	0.30648591727675	0.244159934156836	0.231346046878911	0.266186299821597	0.330917596232588	0.206431990784766	0.138117118565285	0.235531313639194	0.289883971192771	0.218900168170028	0.234407652234279	0.181262029802886	0.214541837213297	0.27037852674915	0.16155302440428	0.24340053222085	0.0909619788689609	0.23821071345097	0.25760616050949	0.241895098253186	0.213576589931665	0.270366640462791	0.259880610270833	0.305819801878677	0.302357908382274	0.106937272701158	0.251313750357893	0.144250491070644	0.317705588253224	0.257805268502972	0.122972816576715	0.300594653110665	0.166887791971542	0.257930826459118	0.291783488653994	0.2513534347947	0.160018702066772	0.292861102028355	0.331048052134335	0.2993451309945	0.130839354873398	0.254224108080215	0.233787792924328	0.26759455606011	0.179370532764383	0.18732184611922	0.216436388092259	0.196577292828815	0.191669241559563	0.155592699326541	0.208920139138494	0.232213114668882	0.254768577404118	0.264771287357565	0.306171714630481	0.216515949923297	0.126197638533907	0.401026610401576	0.275891142983908	0.272002070352402	0.203293396414131	0.0698775232181347	0.167656180421093	0.256175971403067	0.268523642814968	0.141239738235383	0.260294642285028	0.286753010415849	0.184610847206718	0.283774336876535	0.235916067729691	0.271875482569527	0.296708411505176	0.0764211993621361	0.288094895265964	0.277104637142339	0.359691636606006	0.275319169437949	0.106053740981568	0.195608656899175	0.172927111853745	0.316516203556908	0.217869798999295	0.194762766686475	0.263357418951614	0.286648774547545	0.11955956422287	0.172199247093329	0.215028621507316	0.265814885432643	0.379137821452957	0.209873811015392	0.252535543722381	0.325113310327802	0.213003372922366	0.25235535531562	0.222724669515496	0.266301858242466	0.139407631122822	0.212823736667906	0.0899693364402391	0.0717345289446316	0.174252915379899	0.233514168880838	0.263307209814277	0.0877383900364459	0.188021438711652	0.217913696644508	0.223945938959128	0.238372084085018	0.17712422274982	0.152608485820004	0.0851950809351452	0.0764315956533351	0.0332420896566127	0.081149218364077	0.157046383702807	0.215029926664091	0.333854868010822	0.338320185013437	0.301359006875773	0.304392686172411	0.400496492163539	0.0517939406388477	0.284999087839472	0.237061505942272	0.0585418193808915	0.109788400639175	0.255344168672933	0.213122726750147	0.289417150098084	0.132734034489939	0.229124643273712	0.383019665931486	0.276603426381645	0.213832347412261	0.378666926065983	0.195651465767461	0.340152281263715	0.264535401129502	0.234854822163977	0.292502443570677	0.324571518492341	0.191484361362186	0.260540835018122	0.147081622771497	0.225290889098227	0.352051186210443	0.228459806937482	0.318492779806322	0.258996227713738	0.15018042754259	0.165407097697632	0.21459935858852	0.228930260672248	0.28115491972735	0.272044650000121	0.245167052977371	0.102385554494756	0.217540229271886	0.330314549601945	0.221367198623378	0.281702637367692	0.191625254032742	0.309004527358275	0.271322910441121	0.21556827458071	0.298922030360902	0.316751160513471	0.262775723460474	0.200646330770254	0.263372558493162	0.164697121607734	0.277003195527107	0.247272287487425	0.337746130280262	0.260261658806298	0.26592607359781	0.14237625515287	0.113854026411516	0.231456430321152	0.266564864773518	0.300691631865935	0.166140956437302	0.201396809876241	0.313919442754577	0.23329629911179	0.134232217284538	0.271037413743369	0.247894500843709	0.24443384660707	0.231495106401247	0.264079889647705	0.11849040023443	0.2634043367654	0.246215242565714	0.264466285411186	0.273759439022914	0.281322741201877	0.295147053145834	0.235551669988683	0.249779439103095	0.289789344468929	0.213846336654505	0.0784244068586292	0.239606344592043	0.338506528281595	0.217379459767797	0.238741776909008	0.224508884463433	0.166118552201065	0.208676676467941	0.274106335883776	0.461212541338597	0.324639104211696	0.335021444825911	0.243485200142267	0.127112757480302	0.28452487731402	0.178412010462095	0.139813890614701	0.28444790686811	0.242940927359912	0.194711206840012	0.148127579521807	0.323598117501756	0.225283877059055	0.340415444167649	0.264531109542618	0.291366528033209	0.326913431179629	0.126780290675507	0.124407842319985	0.277450322261736	0.206971421122594	0.245638278055833	0.266011673260806	0.244091569432454	0.139350111426441	0.186542699801574	0.269993660025394	0.230727151824605	0.242103000624591	0.169293127181562	0.201539813646423	0.201809767314443	0.141293591960424	0.18637784287393	0.300436821278553	0.22489686371334	0.246813599769771	0.177178096674904	0.215768945560467	0.17271852684725	0.24349446099506	0.265206881898009	0.28427051007563	0.159182646995003	0.22066159077174	0.264022615402916	0.197283176849968	0.192009406833145	0.185469950288577	0.1408785868871	0.175833380543038	0.242709075158102
"AAPL"	0.319110585439916	1	0.133699480947112	0.165474226373324	0.228699971779532	0.300892969777063	0.323353582905172	0.0785694052800713	0.196261003632182	0.18912545130905	0.150370934081077	0.15707996733859	0.0904381632335778	0.14659634768357	0.155184280926274	0.218900425728163	0.153484526113632	0.265869655091411	0.283279607485363	0.0804139227893177	0.164868444299992	0.231887034671115	0.343762133955368	0.430156035966664	0.295226684892117	0.192405457787415	0.121043518802738	0.271215898638349	0.300244548433009	0.160063095979368	0.182036172947419	0.192956112990751	0.350263784495092	0.175747652020166	0.210995307236261	0.235800498814061	0.176901021620536	0.200384481479799	0.21109723801849	0.124144497257483	0.271051743617196	0.212546302059222	0.101306399823619	0.227291247860421	0.261018443493613	0.106083993717762	0.305716295563291	0.268643880763763	0.261522829295401	0.246717394677505	0.129883388411489	0.1340212731398	0.196130494672561	0.324929515582559	0.254496617750017	0.098377054412328	0.172044887284998	0.143706037512041	0.193391780839297	0.25456179578212	0.267448684961798	0.177146124744083	0.217865381973836	0.11097587045663	0.158539632280719	0.332612923993984	0.190076931800775	0.208294979945243	-0.0547407509455461	0.340614689811191	0.132962751724109	0.214737172572758	0.226411303579889	0.14847148786394	0.230028014396571	0.14667025348775	0.178182635058973	0.179914624860057	0.247252094641273	0.155787139893196	0.232319400820459	0.154489354369889	0.235576886603403	0.154951448861149	0.153446511124398	0.121625013358928	0.210155448582582	0.0506271607309068	0.178513411391199	0.172482356741494	0.293109663140037	0.14636396206717	0.178634402733744	0.259258140854238	0.216791826774524	0.154373141980754	0.234863841848608	0.264000265705348	0.151929639318577	0.302129154844654	0.158976429757753	0.244677018608207	0.131118986458817	0.271324605420592	0.292088574708222	0.203789584024566	0.315001419763926	0.223149841777308	0.308274950925467	0.200756638212779	0.171340588461346	0.345015314448847	0.120483352737834	0.178429364594815	0.218187881908975	0.213479131733271	0.20609150360882	0.150427191421454	0.243525815125492	0.176119971721006	0.186807441479886	0.149060832617487	0.133756151469007	0.195394072648922	0.123279474346185	0.0447347680638577	0.190381953058433	0.21592263245943	0.342266639379537	0.196150706397049	0.259806245332361	0.182275492118983	0.138459038947832	0.170860673278351	0.19697512731405	0.298216380335723	0.205839239432914	0.215677957469599	0.175982753048071	0.279487579703674	0.133858768187029	0.22978456778077	0.223275525689759	0.239142557626234	0.19998171233649	0.201833074928322	0.0786387815289667	0.265142961678367	0.223617142991153	0.250624466263529	0.187193569675547	0.160037774025606	0.263497215059112	0.165206604141677	0.150653995115067	0.253458446831599	0.182413112436086	0.294722673071259	0.210589398456738	0.235897131621836	0.191898923814033	0.239722890832196	0.270984196599454	0.184006924425937	0.311609732247513	0.330434031118469	0.207041296325754	0.227024836347198	0.282989983660611	0.213273690152954	0.277856999314948	0.194000919131561	0.204247293046382	0.189465785534269	0.254821252431913	0.0963180471564326	0.128062042206116	0.208540874645589	0.167102855852305	0.172901426713697	0.154874993985024	0.354368590754889	0.308329871290794	0.281968451967017	0.203526171339187	0.24451449657422	0.139947001790022	0.237608573475104	0.35572564028774	0.137822893586246	0.314465884751426	0.10810217940001	0.0879839968698126	0.213440454006554	0.229263416967213	0.266200495426281	0.18569186405725	0.266876732003524	0.299609364913778	0.215292539034717	0.230646485694579	0.158693946757194	0.245519109995417	0.29663705824319	0.0521520142873117	0.274498594438696	0.176611922984136	0.397047497768491	0.181378107347146	0.199755504559813	0.198313260478309	0.207610540688012	0.236640732991187	0.292849094300984	0.216387184469808	0.159516472221585	0.263151746419766	0.123898336357622	0.171665903042825	0.15101781000991	0.309558853171374	0.351185122259929	0.220235362712891	0.219861115970106	0.180474499974056	0.248895337381691	0.232520034515295	0.273341291889337	0.294031243479259	0.125237691952647	0.207626933154212	0.166541914105987	0.0959243896588567	0.258505973127433	0.234045358938384	0.271801877557452	0.147189945290638	0.0797747915183493	0.241709811430136	0.321582339394857	0.19697675565855	0.217739366241255	0.228594641337633	0.116486643257785	0.192912072799837	0.150253333196078	0.0702521149708576	0.147625265136202	0.232995379101609	0.280201338326762	0.352889926333526	0.290124065654899	0.0988966275056957	0.351526975426448	-0.000534466856983066	0.177974586144308	0.162013557507131	0.0551185409707612	0.0957833271101591	0.114996295483009	0.263243214672252	0.202123787854797	0.116285603783396	0.183864678578056	0.294466721107726	0.275536173497952	0.311247912928811	0.293660170406693	0.232530185109771	0.283988751528253	0.209332320963266	0.165547708741713	0.20384856856725	0.300436855430007	0.151223975456457	0.25598581017265	0.177682560788251	0.110095188841181	0.344178580632354	0.114896308180394	0.198267320069042	0.207469112487121	0.165907176850097	0.0669845440326267	0.236191696023353	0.20456868655757	0.147239207677794	0.260206374538875	0.328197255268383	0.222261433571848	0.246807916513398	0.217878466479173	0.225810851728131	0.177267678024317	0.21757226163906	0.359621357338317	0.155396802497477	0.210214875507053	0.183587878287876	0.234726286526238	0.299563365267399	0.140211303980394	0.252558639901864	0.254312599650133	0.165082225791972	0.185600735238407	0.215188696241729	0.24190541878189	0.253529202505048	0.250373225478867	0.153485862738402	0.273013438454967	0.305953579820207	0.283592710709835	0.188558252223244	0.231327165711534	0.292224926528738	0.258339478251038	0.111049921397017	0.262916407546591	0.248214578235421	0.271059250776053	0.174011772065257	0.16714771700445	0.16168808787158	0.28587981099211	0.27622127927257	0.218428607930403	0.19477018079493	0.263250857243475	0.171208602008127	0.3012258601738	0.302999603984184	0.244273260056327	0.156714669275278	0.180684698329412	0.196485459726328	0.19859461213466	0.0892835550982555	0.173089545766887	0.205968701906829	0.0987517202831905	0.20167600677287	0.13420264213075	0.355178401540877	0.273216698511352	0.234777794541748	0.291608408286547	0.216128797263959	0.155639586109083	0.285759981085507	0.151895483299439	0.318796795867704	0.150104201069133	0.259087395155715	0.177167731028341	0.353730085322479	0.222525249152109	0.317503390770528	0.334866574687742	0.215151850964527	0.229190441926924	0.0581386104126641	0.187505359365371	0.171785737350026	0.241238054362276	0.121993422641883	0.260057963030407	0.226674274225382	0.168162504593729	0.257327619640058	0.240476301869704	0.109935703615183	0.153864941362302	0.166004124051838	0.224754434146635	0.107972826355628	0.180342008656649	0.181306850749739	0.117709107832409	0.166584507250297	0.237684824476641	0.289717298354779	0.155426402119063	0.212386578188864	0.284385977198695	0.267976595076019	0.192516814399984	0.224122024177643	0.280718635399668	0.189887656970915	0.275968970842723	0.145452972991855	0.0934431375784076	0.0383855134266611	0.188351968406027	0.242959679625399
"ABT"	0.162193819931976	0.133699480947112	1	0.170306671227587	0.1092775298397	0.096054741809096	0.151325344505548	0.0451202582164705	0.131534505475529	0.099249370184997	0.26043815210235	0.22219693224362	0.192542464694967	0.193477960204323	0.167495727799726	0.118154300730746	0.21302896935647	0.00125108851097771	0.190412530149128	0.153462044710151	0.189843693354342	0.217477237604924	0.132518285576118	0.16928336995916	0.162905951951899	0.23642506894203	0.175953188414468	0.117339854848222	0.197491223425066	0.159906719515399	0.0680500049537991	-0.0539614715307836	0.231706235211641	0.0880075014525118	0.273787173009838	0.168569356539604	0.0505055904076757	0.268709857003352	0.102440036094249	0.0625446612745299	0.264795773037465	0.163105784308479	0.134702114147133	0.210206293897926	0.153140597900793	0.307836591734219	0.136304572230175	0.185228526411824	0.25246736742377	0.221628009115108	0.129022986228043	0.151784363318906	0.214132776351049	0.305461139781309	0.0636236858074996	0.186621237721081	0.374157224968714	0.129991854047457	0.223393246547921	0.271661811863426	0.120767801352666	0.223876309047484	0.278877898407282	0.220246659573546	0.296142950052211	0.184586947629794	0.293476033657069	0.133625542421945	0.0194374684060611	0.24252924824468	0.0941842364431417	0.197744059210313	0.228803075412733	0.258482394153988	0.25070476046023	0.2934307963991	0.228322713440722	0.193622642588331	0.180780173632129	0.055293998694587	0.120787371427064	0.189553346432522	0.0787338086393446	0.0792156142478632	0.138338236338104	0.115936343839243	-0.00718872196761327	0.185121443163056	0.288502033034969	0.149790843006088	0.184762443540207	0.243157682019264	0.1436649069086	-0.064167489758812	0.163725577831741	0.179116400797664	0.198283079493023	0.26632472705383	-0.0124401542869559	0.0980435369158249	0.222546130881193	0.0261691923059027	0.132415089228525	0.185828442264796	0.157770195383496	0.205573236081423	0.168783626874915	0.159100401421765	0.199544490308867	0.205089212141285	0.16272927743466	0.156659666061246	0.0291811131058231	0.220767284189926	0.253406814021896	0.11594113229649	0.268599832556265	-0.0236499951142886	0.0682963542486426	0.143082152183495	0.205776428494261	0.258771592863493	0.0954721185200227	0.110695838920045	0.0945403065623726	0.137051571940799	0.220169670214433	0.210763866195442	0.245314827248948	-0.0142362192764455	0.0690542185402225	0.300324343124778	0.0601774676114497	0.0829870855586492	0.272142546918024	0.198164676249989	0.0978537269081097	0.178331142766319	0.138616173147745	0.104926690934894	0.167175570247411	0.198841600809868	0.187169743944288	0.0412638647111848	0.0715168823377853	0.150545622164837	0.165734348073958	-0.0768363054498678	0.294896925826649	0.119895248718049	0.139300565180516	0.227586359536407	0.199852804645451	0.301533286201121	0.176144834098443	0.288365871118867	0.108929551425974	0.186904611266943	0.221141763077951	0.252603267098846	0.0898056456827359	-0.0148585402526869	0.315580639151211	0.090330034388857	0.13409714558323	0.219115691405758	0.105774677197007	-0.0759477063898449	0.217799077056562	0.301129631684883	0.260607534795785	-0.0370489975144686	0.275843979787281	0.199445466224041	0.0709454141071744	0.0454700207766555	0.142666580107426	0.19511620228511	0.271246882263072	0.207077351143833	0.204512770959289	0.166443816500653	0.0425530118674819	0.180999482790451	0.158063226770919	0.185328606962828	0.134099188746479	0.138530929113173	0.21188704529863	0.188448540691743	0.106744781892194	0.0976972041598699	0.0787876096053848	0.180391984151347	0.130295967085819	0.230337551697251	0.0867171294246935	0.130000413856306	0.201343410223211	0.0466257311826093	0.202387961527449	0.422115556159403	0.0880904780696608	0.312661381061171	0.259509396563091	0.30673525219514	0.274546669192072	0.0814426321596076	0.239472780839103	0.164685785225402	0.165368003503777	0.134001760022162	0.169970977298371	0.19578477210208	0.188863446633673	0.0484504287374532	0.189757901169341	0.370406047468913	0.141023295620107	0.126461765576338	0.242857908512844	0.132384579060963	0.210201355184138	0.152444064556046	0.324928058362802	0.262277338637132	0.0937542709824329	0.174785641562519	0.140449841628861	0.0911256205684814	0.187311962880807	0.047344032750858	0.306643323587197	0.17855447164431	0.257925850513603	0.171851982095927	0.0449486498227749	0.108916358582699	0.179636794522567	0.12836011353524	0.235577670480845	0.117950267166114	0.152449295980334	0.0413191076512091	0.111110321661864	0.0771139794179919	0.14529117786237	-0.0187467977030612	0.162436616354508	0.19285379949795	0.19184768034453	0.323655481078928	0.06862878673544	0.154728599669118	-0.0452983557454289	0.214832130425367	0.179013370231256	-0.0113417949128365	0.19441690736923	0.171048298597764	0.121228160758304	0.200651386355146	-0.0306301286655831	0.138654876520247	0.144667473633247	0.304519516035567	0.146088242859694	0.0332849299426502	0.0885369451256013	0.313246599257846	0.0865122518864642	0.0225143407132075	0.136103180851374	0.099970264158257	0.0297035797788313	0.235600239039738	-0.0207267118434758	0.143703108874005	0.236997014694813	0.0625177264630299	0.255587395896279	0.149590574374299	0.205123391773453	0.216940399074296	0.277681107856011	0.31808677470663	0.250298945253797	0.155571793061821	0.195404941424826	0.127486896723235	0.199448039729009	0.198922566279634	0.113594127565902	0.187204029988844	0.116793457366201	0.202023838362748	0.13031473017256	0.231386656828838	0.216694180880553	0.189354486856027	0.11690081070055	-0.0684839675070015	0.16669051312112	0.172471144433087	0.21059765494359	0.14357832462837	0.340863216605065	0.0439842687923681	0.137043235198618	0.13599768816381	0.11958284239888	0.0209599997612767	0.245360921341875	0.187938345172618	0.209623627211869	0.144764702497138	0.202185514328013	0.127624460948783	0.0879806812670544	0.228223373811506	0.193723381917919	0.21462092072361	0.186592958939929	0.192663719291478	0.00342179318780879	0.274446256879882	0.182225354850396	0.218735428081196	0.275352162805049	0.273710260590113	0.115087516822261	0.246645652980365	0.173754619818595	0.249890314756767	0.0116064301260221	0.144582744794474	0.128802781242003	0.0960295481041325	0.189356519153626	0.273681430432114	0.204885595072722	0.0865281019545661	0.200226187060766	0.200200239785485	0.12877455006214	0.315116715718172	0.184579121441614	0.209523109441253	0.193267729290573	0.155532875928089	0.188930610943469	-0.0497507335994335	0.272635013760536	0.203354348951926	0.0833530787498952	0.355034233832709	0.289730963546954	0.0732567507838966	0.0844689356393454	0.148076519947111	0.201003434704893	0.248981000566275	0.140489074969015	0.267861620482939	0.214900947136874	0.187282331906508	0.180160421469634	0.335886708728017	0.110744986308339	-0.0586634103762024	0.168243943952075	0.152965177754603	0.181605570512079	0.224182662442568	0.151295931203662	0.274941198009484	0.0910628668348369	0.314440048877904	0.0907974903300861	0.197979631368843	0.248808515580085	0.294309300673517	0.135199864900599	0.145639211834844	-0.0286695425659215	0.229689458153517	0.25603472862505	0.237221709054266	0.154125848784695	0.191291589083866	0.198636518254844	0.0429103703202519	0.292643937719084	0.239626410953904	0.244002603891852	0.115694099061493	0.158928911937689
