""	"A"	"AAL"	"AAPL"	"ABBV"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"ALLE"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANET"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"APTV"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBOE"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CDW"	"CE"	"CF"	"CFG"	"CHD"	"CHRW"	"CHTR"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTLT"	"CTRA"	"CTSH"	"CVS"	"CVX"	"CZR"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"ENPH"	"EOG"	"EPAM"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"ETSY"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FANG"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FLT"	"FMC"	"FRT"	"FSLR"	"FTNT"	"FTV"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GM"	"GNRC"	"GOOG"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HCA"	"HD"	"HES"	"HIG"	"HII"	"HLT"	"HOLX"	"HON"	"HPE"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IQV"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KEYS"	"KHC"	"KIM"	"KLAC"	"KMB"	"KMI"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LW"	"LYB"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"META"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPC"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTCH"	"MTD"	"MU"	"NCLH"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NOW"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"NWS"	"NWSA"	"NXPI"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PANW"	"PARA"	"PAYC"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PSX"	"PTC"	"PWR"	"PXD"	"PYPL"	"QCOM"	"QRVO"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEDG"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYF"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRGP"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSLA"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WRK"	"WST"	"WTW"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"XYL"	"YUM"	"ZBH"	"ZBRA"	"ZION"	"ZTS"
"A"	0	127.471229261718	9.1406371982716	34.480336444885	5.87609774273303	85.3189341892225	76.1720559003775	25.2820775299021	67.4504353106484	161.371216551745	113.675340485024	19.5975630822028	81.3570571599063	66.1481116129047	145.304402353077	67.5396806517852	154.574801133131	100.403384547486	62.7787593314471	225.784217441504	12.4122602576862	134.748675471107	163.259389708343	33.5423544315457	27.1134864513308	19.3321425400199	132.967953710107	9.73612895511646	51.9522219857403	19.3468977013644	16.0608186428148	11.3551783176301	111.96374262349	9.90296353805395	40.6353172062648	47.6195610788911	256.869909162186	118.472467643808	56.8846924523436	9.30028419822155	94.6318687371425	65.7772097300659	88.2601504947897	107.769760864839	11.1432392968741	11.7245629473811	70.5561217803444	140.096878049029	58.3502888106343	233.392936478639	44.2381014803157	74.8299792096579	105.198893563343	4.66052192329091	260.285640617223	25.2569787230112	42.1004680828986	89.1310047301869	125.28788305305	121.27575762188	31.5213693044804	101.608914467953	40.0159407387488	69.8953664782991	138.589185571332	54.2175554360684	96.963952889824	126.243331830971	29.8462433404608	56.0108280375716	32.6395393184191	130.250629777296	77.4973277224775	161.562884231736	138.219561120294	31.6849948005958	91.494686095583	20.8471819725385	55.2548398911915	49.4045323178062	27.73265700462	29.695958671969	40.5079049634463	29.6283506843771	124.357451352798	120.001429783802	75.63346134172	118.892148946689	50.5297012857544	6.92977966936291	145.748573421484	77.4358446999003	71.4799285896013	97.5092156362516	76.7009315559645	77.5145329332847	144.443407109317	46.3604799437588	67.4642099149643	33.0509881682822	53.3453726539105	137.433961404683	22.2892323867003	154.261034260775	87.877226866416	93.8750989806503	187.126417145566	48.8547846527412	109.102451881734	9.21071840567565	6.77014043066301	75.8756565130003	15.7087011615976	30.6217914540111	60.5992561179679	14.7674862552857	108.611464750409	43.462629416694	137.118208592678	152.249181432464	35.5275734847761	115.05393863489	123.251425025187	110.266511516394	37.6172596186904	176.236844730915	117.16951115081	81.0452426682952	27.2821985661299	82.6989092276562	124.213459426435	50.6910528760973	102.644217898359	60.467097375985	51.5175062176354	56.9046673993772	84.9603218322638	79.8764075090937	140.062887181952	225.33650983357	129.039189456052	18.1756628371252	47.8878503104151	83.0365264897702	71.703890824835	96.3105554425701	79.8296015229498	86.1416188279296	14.0579090064244	9.86337709955903	71.8646138162442	80.782257698574	144.897961935989	160.574613498851	12.1399153607647	30.0708436430467	120.177270551887	174.801632277164	76.5272915772928	93.3490206122433	63.9673751439181	89.4096371594034	51.9002084352775	66.4817172159175	98.2727223409999	91.6547343866735	45.7737453299273	116.987925206907	134.645021059337	143.059089885391	131.86245693329	129.299979602117	101.103884475815	73.4204815343873	118.322998882022	190.60980695243	61.9490822716545	57.2875359498669	55.71140779708	135.934544045749	95.3867254594405	22.2749944668325	169.642498547834	48.0446971229187	32.3595518334378	31.4356357426506	60.6806613083288	218.740510691329	40.3966061416891	125.35596748641	167.527324683378	97.3602627130182	33.7206062209537	85.1506353539308	134.119579082504	38.1570988497212	42.0490786769875	150.276633686918	6.89607201226356	79.308939889713	146.389932903401	196.854222370227	204.488307251988	52.8420729088421	123.010903518606	88.4827872673007	46.5760724581884	259.792296664766	84.3384677391422	63.0530828625087	68.2896890458435	119.661320825708	46.3284192846326	121.232857096327	10.4836864498704	143.005378280898	87.3095700002577	134.879982723575	104.092423249389	64.2852601295494	54.1451111149086	153.021829494056	68.2418536748911	35.8916715775602	15.3547864862493	56.6767136852138	35.9646374628056	84.1511023139649	102.209697863084	40.7584709860983	112.773896368006	149.058640532537	47.3712172030283	56.2790414399563	50.7564793537629	63.7359329031763	44.8378834203135	72.4475321811836	136.577953295593	130.966706100308	134.600699273832	56.8627506693319	61.7150329443988	136.736257683462	93.7404348710587	161.06509271523	122.610685773554	130.733479547211	90.5156073665566	140.931054824733	224.000109582401	26.7096941235936	91.5287872927839	156.920478018613	125.197016228444	91.0786518040127	250.947183200889	125.756284950278	83.3048695811882	26.5501649708041	61.7671274343249	46.9908400994252	86.6695569130536	72.0627729498876	51.9288809067851	82.4124929802257	75.2304537857901	53.7562488107151	66.558586819899	54.492999226347	29.2732507892578	91.4530845313932	17.1100362557594	15.7549007216477	99.8105402026682	17.7171167181539	43.8295094597743	16.9440447028047	9.14101905391729	98.9432665257774	10.2529136017274	145.440262725653	61.7039939246009	91.8297803700719	11.8537853834055	98.6616352608251	29.1744010387884	103.342435913675	41.9478279019029	147.392995676506	54.236574562681	49.3256649760553	52.9317774939116	111.193547349249	69.1947045854489	210.611732792096	90.0634748654865	22.124848202712	101.694410368098	224.825708426519	86.3738034436784	14.2766512470865	46.4576780005034	109.404082607078	117.448280946967	53.5281602677242	12.1717869702725	46.1092018233811	30.50568325798	93.1841882370806	89.2531507020209	35.2126004902737	118.821093298649	8.76841911382599	55.2908859109976	87.6931222920417	61.3474027747487	26.4408953391212	141.651318070544	65.2002699430763	39.6632860358678	121.371262183937	141.293508423536	48.819706188636	74.3925052902869	44.6874700218149	42.5622232254329	79.711363725164	126.270802028315	54.546646043936	159.767882122801	165.318369127184	19.9163178992648	26.8688115533145	220.228972458003	176.7975414642	130.719374935102	142.34481191478	48.5722020371375	127.141551738736	102.497902627886	101.362279699595	121.983199289975	102.106302374561	87.5022500554787	99.0300635282534	71.8555221695539	94.8211134867053	10.4643666799059	41.667385914984	28.0093892209869	14.3287953856767	73.2885506643276	41.2184783982544	85.2252734860961	53.1381977599063	75.3141864553988	27.666302742699	79.5268034907549	61.9828388629878	75.841523716047	108.40766254295	151.496812012293	136.087450643183	37.9618159633208	127.341530291795	184.530717178387	48.6476526874194	193.877053065677	27.7809840081368	8.4162435519053	154.266617046179	66.5424638001847	117.796160743349	132.595009174826	62.1651690953651	174.170997524791	30.6442147017665	17.1307449449479	20.4116829851437	12.4760188462206	143.467953864604	76.204328813031	93.9470237384005	20.3739223485775	6.29530451074146	114.810983685556	96.9125288624423	184.376399618554	136.803261541897	8.14860270351309	155.510081162507	208.496419356988	161.618580405663	8.47296511700076	116.056017265374	161.454600968281	12.3171384574567	66.6547137931451	38.1927352822459	134.706112983963	66.6490698730409	132.222007806252	22.6493709697662	11.5563523408105	26.6865532313424	189.599382434882	46.3787201458944	141.392008898073	168.311852496254	171.709370166991	104.124515338567	47.3852777415408	73.2323275191002	47.1560651768883	16.1218300713532	138.043684184188	8.82327754972929	225.032470099731	139.183541564176	21.3843534736564	94.6365504536215	49.6421088115236	183.297480388213	34.7058877834032	90.4597141321525	119.146930546395	216.731272061937	46.1778256298799	94.9805704621455	56.3792142201721	123.555430489554	47.1172615517508	123.564782426418	53.8329127163943	162.573371283659	105.110940981322	102.629212814644	138.931460582198	47.2078755633633	93.006624440167	140.798386057774	58.7644967926568	117.857610556504	11.8680270693482	66.6845370047456	106.634941926391	146.652262836146	117.750785962192	8.22179421790935	146.918502757508	103.875683636097	170.726638745256	152.028787759528	7.36426378745788	153.262616071298	188.068311004385	35.1774012003799	87.3195402150917	95.4276805267137	128.849371053747	142.223544098857	97.1516514526884	155.889164096751	52.4345840340753	114.928854484452	75.0145157025465	96.2551334263616	42.8848583617271	69.4200784209187	64.9767301074619	52.9330040527783	173.564822348693	99.6012754888609	57.5278391150718	56.829950132683	66.018965432579	56.3908893606868	120.752719739256	60.279684402361
"AAL"	127.471229261718	0	130.064425828053	90.2630841185173	116.456693705476	31.1464182461544	39.6906546796311	170.186773177241	44.9185841624898	26.4788631583597	13.2939926399669	149.506016376102	38.5500995891758	50.9717163477137	14.5916426758795	48.1421420917657	15.3046495286567	14.7497257006341	51.8978817051166	79.73306875662	135.756927551582	273.502734134244	38.054727517812	77.5840980515965	87.8619830765183	152.914448579953	40.210826820146	106.637966923057	62.241462838068	97.2900432345371	100.943191366925	114.170308382763	251.351565006999	127.774368403532	69.5123391042138	60.0656796715458	100.996164832034	14.4971248252671	58.7854932386276	111.211166841167	23.2879663725935	49.973708069359	234.4223804559	20.282859255134	140.923792195727	125.613052678545	45.6435509964674	9.92776990593318	54.5623700522629	82.6981783678789	172.752286716037	35.518865853373	12.9798073363341	133.589914726959	104.159347215695	87.3799928997545	70.4549466275066	19.6011773427125	23.7302617031458	17.3166780111763	71.9840596589975	17.3085205683579	82.0321454196877	40.7286582027078	16.3466778655967	56.9170370788848	23.5765109919447	16.4845554434483	84.4229632031442	49.9115478177263	80.2857030598643	18.5618607712524	35.4864444885312	32.5111130385629	33.5386081813694	87.8866330312848	24.4433437409219	120.074415890532	52.0006504119595	63.6417987118777	87.4566140308529	175.274760136155	67.0520677354571	83.3796741434861	28.0889076671518	11.9458150014966	41.0940228034597	27.2455166065374	63.5020332245576	115.956206776087	12.0390582482574	37.8946854208347	45.1473632300618	16.8736747837612	35.3909227232148	37.8114459980404	67.7914030249715	60.4965115765326	49.1866841972791	177.797478984953	64.927128962112	14.0446254171201	105.289769064272	19.6247951971959	32.7125960533422	26.7487670261542	48.6198321807576	64.6993414719185	17.31339751979	106.231752762882	133.166957760252	41.8239696131206	145.246988000976	152.143126719909	51.2659707947043	102.22137471099	19.4083070923746	68.1656114990635	17.4298215381964	16.514389804902	107.172290679277	16.7603108016622	4.59659388843537	29.0098717697493	68.5237846720856	32.4350980589181	16.7335715763833	37.0894718622608	147.142924534276	37.3446497316588	20.2463823353017	58.4479235923214	35.6143259776358	49.7072926142144	59.0274647434627	49.9713327742812	34.182231334876	39.4618697880079	20.7803010541652	78.3864414311518	86.9180415186127	126.328023134677	61.028608619619	33.5732218075125	45.0162448069694	46.7666960421175	34.8635678809176	37.8768823214829	127.442217708994	121.950350500639	40.8717385026316	31.710650713178	119.846773805338	21.4924875051264	112.168799849322	81.5944204457462	13.276635863676	29.8204270554385	41.503210015506	25.9968048637972	44.6181008919884	32.8142654512767	63.5222626365497	41.8154411913273	24.703481747849	24.0118249275961	69.5009596694091	13.7876139610797	14.4458939694636	22.8830117146093	24.8363711795854	22.3129795707171	25.2437557233493	34.4407802793207	19.4590165769488	48.3002594586326	50.9788295288116	52.8696161335986	57.6456335078267	13.856211652271	29.7266509854519	149.325814662538	25.6671020209072	110.577557459927	98.2629800269073	80.638709997079	51.2907055466194	73.0637344963382	91.4951400585483	15.9066614895616	28.0657106674481	24.7090280161148	78.804905086441	33.861839038361	34.713342263507	71.3641116658838	67.4957439852022	17.3393747694518	117.004083055944	36.8116158100411	15.7642900457778	67.487007663242	58.5195742248652	96.2676456305614	9.85838194383626	34.0289558628241	63.2613810055898	104.543075819565	30.6212025337698	53.9146099982127	43.4545587196811	19.9426350179204	67.3495954613458	13.3288642476242	111.870111144988	17.9717581096531	45.7796747023392	10.6219047478556	18.580770157728	44.7195405168248	139.206389253668	29.3728448774445	42.7353425275035	120.253541890482	94.0022308388664	57.7108791458459	181.001451507101	72.2338484793113	28.9246730531702	66.7197739400696	8.79191785023691	31.0156852430176	62.6039891557368	61.3879101271725	196.109702358796	47.1802920840203	63.4236614606506	31.9938627792892	17.0703952377506	18.6421644630513	15.4786067046062	55.4579478241017	51.4199971037433	12.7626890529077	24.278716993389	29.1943605736034	17.8210038094674	6.86956549052801	23.6662250039401	26.0331326967689	73.6403314245766	92.1899895797716	35.2350320738291	31.8665303854493	13.7445018596165	27.9911967311261	100.374530525671	10.4788185551963	34.6661248723795	86.6558395455781	50.4558966654492	68.3490489911047	30.4270116181947	42.6710339160274	63.1986654018334	37.5470608005327	40.2120125119068	197.084688961273	35.2734681030131	55.007142540482	81.6530878263615	37.2266161758992	148.12216933718	96.4262429253762	22.1680176181289	101.109380231869	62.9126154727189	97.4774304757466	106.16344103055	16.1330470530969	145.124841438414	15.0663534482071	53.4430594974091	33.4267141098166	154.258897655438	16.9588199321425	86.7279936999464	19.39048250441	102.66805290247	15.4288734302271	57.7749763045781	62.2641680837417	60.0469612230447	21.0415393724838	43.0515951929302	76.1476732522594	25.0025587594426	83.4729095003837	28.4636106159252	76.3289079338503	25.8097535300971	152.594662057021	65.4543598353299	15.7513514876516	9.81263918787993	77.1667683198612	140.937686223386	175.290293859227	87.6177818004908	26.4458630691909	26.0329196078636	78.6968786830881	14.9369596003524	128.129503699188	58.8194893564856	28.5181534629086	52.6556681762011	165.9223760373	284.295576806455	44.9010204174505	78.3079901488749	8.48093747759832	13.0795959439255	144.586278062766	218.978186952723	63.6245381347952	66.1760597495433	39.1431247018229	17.8455146155558	53.8666642825083	19.6937248337046	29.9190858772498	104.580675523676	87.4033653412909	75.5548908001241	27.3546628464839	17.8716497322075	25.1171015422702	190.221281970615	14.8149707469575	17.815806440538	43.7348672059541	23.7683061399654	26.7332706329653	31.911316280364	25.4712782147166	39.0014801564374	27.9548541872749	111.106124906953	67.6157695298619	163.748418178796	94.8219275986834	45.4947193350328	89.967665136623	27.8827412173352	55.8799511945756	42.8443155332329	135.160044837357	39.4837459175992	50.1879149575188	44.7634678659622	13.7825772152322	18.7477569855224	17.9627282594279	74.9333436042623	19.9944382901719	52.662456607683	174.963400087055	45.8180937773897	120.493502772937	146.992534470296	18.3138427488168	43.8909144922241	14.3464190415087	12.3635583500968	46.5896036878529	33.1381032642402	81.5033065614669	96.3735580879496	90.6699794013761	102.18063041138	26.1217190981168	39.2377261582672	20.5793674649864	89.2361721898662	130.91835723081	14.8674518096193	18.5681297135231	321.239390738449	10.8478361540447	114.858956951998	35.6452420738662	61.7063981795323	24.3019171983469	124.120975273584	17.4463869746253	22.6718292761302	149.478955263913	49.4478412173427	71.7819539128675	9.19473818830368	42.3725352633365	44.0345154465544	90.0002016811358	102.569423886166	138.678131762736	45.5618942221096	66.2659717205252	12.9318103701566	27.9689242226922	37.4428125899139	16.6894204699252	66.1099875131893	39.5248181644242	63.9915038398887	145.222950888639	11.8338300083667	130.964822636054	71.7166455816537	21.1616924063164	88.549941908715	27.3563275285307	68.0920035999692	55.5682889700637	74.4326228814393	39.2983495852742	10.6164558099043	68.08794355564	175.571063982962	30.8720903792358	49.8828641555698	269.230809235877	63.7688881658833	12.5060418622655	56.1012564832885	27.7223438672865	17.960003995181	29.5329764002974	50.1809067558501	64.5705875749168	24.2079232995774	11.8557270787628	62.9461753891962	12.2189392759967	106.780854715702	52.073620943757	26.1978572314952	11.0011055193899	14.1092468251583	110.743750909298	293.571278176945	18.8401792863246	24.1289086411562	17.331027725554	123.672532828524	31.1243580155895	57.7294373457834	83.7626897649538	33.4638417017249	25.374001559623	12.843774088663	11.2542885301106	26.8732493624223	14.654989671866	58.4017512344169	13.8631931950416	34.2597677188932	19.2025628336302	69.1467579511823	45.7473343549621	207.692628252563	63.0043182275929	24.0289884160697	22.906892406779	58.7813177260969	54.2124052486445	48.2178398680184	48.7686284108284	9.77187160797652	49.3480251266156
"AAPL"	9.1406371982716	130.064425828053	0	45.5363115357516	13.6977749362608	86.347803416435	76.4613222884067	23.1105417302708	66.3326816154373	162.720041604476	114.905243314318	26.9558514254569	80.338422299934	64.9721625304363	145.367137091412	67.6404318681284	156.603061104672	100.261158188292	63.9465912306798	228.116043396302	14.7321659596024	142.621901755173	164.845451244316	33.2530128649244	28.0907843920872	19.8466038390764	132.710874163167	14.1437497555252	51.4162090955625	20.779978790494	17.6099576523854	11.2368744755269	111.661071004116	11.6170786904842	45.1456264926107	50.2406302291825	259.467346109543	119.783468906135	57.4774863128731	15.7396417038606	93.5985173098708	65.0133674408323	82.9649850167713	107.556224212763	6.0665163906293	19.629084318797	71.1454264271404	140.808870722289	61.2436979540764	232.837240670293	55.1271171558853	75.6498426507823	108.066848857973	9.37751209049476	262.685907822135	21.964124267646	42.9763714397603	92.4887567840279	124.087900632598	124.274931189748	33.2916566670144	102.445291377818	34.2540642267511	72.1813971457909	139.536707631321	54.8663483220547	97.3097192429289	126.829383929313	32.0112219564061	57.8696332716404	35.574924974701	131.680636642983	80.0409684677878	161.165689762279	139.967006779767	37.8215159156177	91.9242751464388	31.095043889127	55.963401172486	48.2674705792884	28.2625672931663	29.5460730188186	41.4130675700613	31.7480954305744	125.409949809582	123.084371674683	76.2816389991002	120.140874533402	50.0787892464513	12.549621472664	146.58414022514	77.3676625038783	69.2037049601747	100.396675290911	76.3653587898405	78.794252453443	141.143753929089	49.5924465235025	66.9137894485969	37.9168059848988	51.4695405756379	138.988475549641	25.13412665533	155.818760689852	87.6300084640865	93.7534454587885	184.943161146621	47.7823429146595	110.03624543018	18.2589702838446	3.71199783989275	74.3439325184746	23.7496907550814	25.3418837320523	62.507953899035	25.5953535449057	108.3764764709	44.128415424146	138.32275368009	152.945634219407	42.8120900688779	113.831190063966	125.651287868914	111.243181648987	37.1620484858641	178.220313225139	116.62202087254	80.7309862753903	28.1437133022027	83.7343959754565	124.123490492922	51.5829728254043	102.204083901114	62.0194705566065	53.4225544104501	55.8598318245667	84.6285828755821	79.3762985789121	143.147071940056	227.133201903657	116.025894084007	25.3727967092592	49.5210805954131	82.4324164949984	71.6003886512882	95.0127636672305	79.5373816531501	85.2157778457902	22.711514349988	10.1298950377552	75.1002637237913	82.9266490740818	139.738490416801	163.353531740269	14.6160065594678	29.954858150463	121.092636198059	177.842261505262	76.3042248862383	94.4438444051905	67.723120842002	88.5084005530588	54.9168500126471	68.4641497122108	98.1947950346511	94.625512685999	46.8396300212272	116.927127639446	137.264819964587	144.855264422857	133.40285526926	127.628661179801	103.298994308398	76.6525411766811	117.986659829768	190.557753593008	63.1533321135258	57.637817776016	56.3897061783077	136.570082985853	95.1347911046129	27.894400347325	170.301172388997	53.0735157648289	22.2145174342854	33.1343584346926	62.7597114249656	221.665108687142	30.3092331031516	127.985007692041	166.938236188289	97.679184898814	35.5652742716497	89.3761585633945	136.501708271829	38.0689172189926	42.1273766365677	154.367654013977	10.7266149389038	79.5106801445361	147.466001952513	199.362853535443	208.082866790834	44.8510218302804	126.891393541282	85.7394044193104	46.6399203263006	262.044384603721	84.4480659265704	63.4944378522043	68.8529193721064	120.471837554595	46.4375297299203	121.405972337122	9.49899641254288	141.009661341706	90.0496198894332	137.119916278779	103.777628309566	64.1855328028252	42.9217755785937	154.862783966555	69.9607448177894	25.7414727187837	23.8670357847121	55.2007195972934	31.2596661913773	73.5898573317782	104.651766992025	41.2329685899012	116.3590433167	151.044715805583	49.1052433291815	55.1485562614725	55.4642294695732	66.3599263429349	47.5621526869438	76.127003245306	138.989069061601	133.636714666546	138.259529109362	56.0028708168401	63.3177776841037	136.605041164981	94.8250914533787	160.098651698947	123.059586503684	133.254207564486	91.2865430011143	139.453721562455	225.150389597517	21.8391929784223	89.2811919439438	159.979117875498	127.575704342223	91.6413940764423	250.831846994946	125.697783863397	83.1745290650888	21.0881171284879	63.3028604193447	47.6789799396992	87.5914052787826	72.1144251257422	51.3729718512899	81.7543875753428	71.1601522147439	55.2161669639321	68.7496212456914	56.6698995798061	29.2338907436599	94.116773053412	28.4642781717908	22.887230192566	100.234321614065	20.5699445338623	46.236357344646	19.9224321043078	13.8407910655592	101.25768564271	15.509543645672	143.700161467475	61.5869062364428	95.1166218045043	10.4847499778467	100.968733128108	27.1234042170208	103.919860508844	30.8140722349599	150.256516138253	55.964066725186	50.8783279445935	54.2178449351662	111.499437505511	74.0548572766052	212.202787983289	92.0356980476359	28.8083803170676	104.524760277583	225.98990130723	88.5219755362463	15.8325658642634	47.7737157946725	109.905938719226	118.862999034994	61.6071039328196	21.5443701098889	49.7708550691905	27.2657509606163	93.3752349444101	85.5269229107804	34.2397028059958	119.823193027816	11.558025192717	55.0394670570202	85.8341370892571	61.5846920283523	31.9304319776263	137.995100864103	66.1955246539159	36.2941047284919	124.16049235977	143.643948383406	60.0358732998881	77.009029714218	44.1114573270439	42.1498832179317	79.4668558466632	128.042662556752	58.5978517982925	160.727698146454	165.329438830044	22.757184287467	30.1705354713342	219.79304423017	178.295973321237	126.94200039748	142.391782257077	49.4408876188063	128.520858424602	106.576687895049	101.957807176019	123.04552218871	100.217071074313	86.5149864252331	99.8217826918861	73.1081471571526	95.5050317335964	15.4436198512568	42.4176507210766	27.4664183347974	23.0744087002017	74.4749664176121	33.8223729264782	86.6927486839075	55.522134559092	74.3879035493942	38.721149572635	79.9745324593871	65.0135242596092	75.6891241674874	109.343872053468	150.939896077039	137.667520021292	36.5134189042444	129.027753926868	186.115263934691	59.4489349320629	193.51357243519	16.3071411882065	10.5565547166063	153.953383040215	71.2893442760168	117.886717085578	135.688742994469	64.6463383956178	173.516060482779	31.4720252616568	21.9968545516646	23.5915176298065	16.3494254745086	143.839514294534	77.167813231879	93.5175751604034	27.129106537553	10.6983185770203	115.508073302568	100.159096176615	190.715083461982	138.10161013851	13.2870793013749	153.675816135415	209.839510517361	161.780507537196	5.96098345888525	116.339086579252	162.415274619469	13.7577366270666	66.0718938546516	42.0048662257988	136.119101348286	69.6764605948996	123.175371860986	27.0960774335624	17.7775003792489	16.1875992290167	190.591594075089	46.7759714895336	141.444932450967	168.365372294185	171.911732030972	105.571019244371	51.0032356428914	72.4879186920885	49.3162301600239	12.5769728483467	138.368741220873	14.5415215468819	226.5135716791	138.433762237197	24.8398204994303	94.2262436021628	47.8637593488333	184.689753673842	37.2348922075369	92.2943213110027	118.934858352993	216.31118466628	45.3934064769156	96.8969841059975	59.7771758038672	127.118343327222	49.1723103774975	124.872475849618	54.7712664340277	163.681493973939	106.124534858725	102.283383916334	138.357231553465	46.807755261542	95.0592900067037	142.156216423147	56.2896434318464	119.070126540363	14.3337567064035	67.5754772993175	108.120462531175	148.747352871534	118.721085901698	15.1390113730134	145.421754098988	105.784289715311	171.025586799736	157.602313789036	10.4568300211769	152.284178644039	189.315879646463	30.2566181813485	87.2554891107913	96.9298811326464	130.671246339074	146.965053205511	97.4174425925349	157.656421834526	52.6990961858306	115.752921955441	77.1297967720709	99.1578618147499	44.3709629368448	70.6442902547278	66.685788789912	52.4672961018271	175.415243694572	100.957392155887	58.4586733944888	57.8391023157519	66.6497785064872	57.2501217927545	121.659519345469	60.7708340653315
