""	"A"	"AAL"	"AAPL"	"ABBV"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"ALLE"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"APTV"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBOE"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CDW"	"CE"	"CF"	"CHD"	"CHRW"	"CHTR"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"ENPH"	"EOG"	"EPAM"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FANG"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FLT"	"FMC"	"FRT"	"FSLR"	"FTNT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GM"	"GNRC"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HCA"	"HD"	"HES"	"HIG"	"HII"	"HLT"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IQV"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMI"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYB"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"META"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPC"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NCLH"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NOW"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"NWS"	"NWSA"	"NXPI"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PANW"	"PARA"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PSX"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRGP"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSLA"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"XYL"	"YUM"	"ZBH"	"ZBRA"	"ZION"	"ZTS"
"A"	1	0.386695523083883	0.287297675314919	0.400629875011608	0.402792605545928	0.350873772411937	0.460731253862903	0.333839299995484	0.451645426876889	0.246219571837757	0.510901094117887	0.471367601969516	0.0681880111685913	0.0704992760536155	0.193358466483354	0.409101330889139	0.513546448331015	0.478222259098305	0.448269893397838	0.402038359386354	0.406252092256201	0.423584019239526	0.383209435396355	0.386426131220142	0.448098999418336	0.404470158251639	0.262029040401702	0.504325221112715	0.423235896075819	0.548062869570448	0.361463871064515	0.419823128338908	0.454500353752964	0.390323708250147	0.450187088692884	0.262757808396364	0.402337137874965	0.524591955095055	0.465793910457339	0.117944003922569	0.240617520045228	0.301644839546327	0.100525635053306	0.529605488036198	0.401911311424554	0.176985965383776	0.350163717827139	0.44329070675458	0.373976243296309	0.401009690573196	0.417405715928631	0.370691743983952	0.373811776849083	0.303010616133286	0.152504527385026	0.365790416634345	0.518062391189779	0.241043362992745	0.387482816637405	0.485098295814471	0.446196526947849	0.441827582861818	0.528340274054096	0.318536178896423	0.482604430786365	0.439310096501467	0.389471266820038	0.330482443805187	0.441334346518029	0.476507920199009	0.226359183408674	0.413373957990072	0.156364091467961	0.392066951406815	0.432716848154422	0.336275721842344	0.265025445078256	0.305928016751262	0.287333114587988	0.370271806909088	0.400046769070324	0.445218785667123	0.433653107510421	0.274506445290166	0.220769497853363	0.321436002902982	0.276839194963037	0.299372259415594	0.414765135130976	0.263972748262233	0.0368063185134605	0.407476146158273	0.401574959108745	0.356170743214771	0.251700490560968	0.49187338212012	0.0740730769613934	0.195066268667945	0.182200445733821	0.451480121303194	0.430928046573719	0.288393296406272	0.360006375436102	0.264521052320322	0.119996527177756	0.420834176321602	0.210537910312009	0.37147610255776	0.431108700561784	0.33619891882588	0.382553857806106	0.460768238269553	0.429551406259137	0.235914893010226	0.349444823141123	0.383926062091515	0.358465159494226	0.173964477367773	0.417384564688624	0.42817719006991	0.329116306063013	0.44433603249231	0.210771517699109	0.277504062188298	0.329886051580443	0.562965177034194	0.475911083266257	0.170678651713918	0.360053745716026	0.483551751571368	0.26738947768039	0.243796529627847	0.0544515011617142	-0.0181432073520678	0.340212591628181	0.414774890657387	0.269524868771957	0.266888856188956	0.245742236534453	0.416762066661013	-0.0122617436117189	0.485046145041734	0.365720009937275	0.0947997595300374	0.353218008531614	0.285006564449333	0.381935564274737	0.537206288536003	0.337186667299399	0.364950217772569	0.262921415385482	0.356699277479073	0.200136827742085	0.217211792058787	0.052331262856956	0.282694155597989	0.365002180110897	0.0313690250131099	0.246122277110775	0.0680231590724487	0.323077569509166	0.418362044783044	0.30072732485986	0.322124971825915	0.336463417202752	0.367187533502569	0.261922857432221	0.419085507234242	0.44539384365652	0.043286218083332	0.354356942902032	0.510287229286571	0.324537388201101	0.517167403723557	0.471525798556621	0.497535850243251	0.321168494223883	0.221028633697676	0.349440210410398	0.453592924711342	0.42291320535903	0.439381346722911	0.159789377816554	0.315612012843938	0.22249325422987	0.521561579772573	0.429894703145141	0.357311986899154	0.2240856555055	0.449405228910349	0.471562198290266	0.43330550033609	0.316255915470779	0.490654209566262	0.405998497846898	0.392470554396928	0.263191255134881	0.469894521259948	0.296636321296434	0.311397347724819	0.331446883906739	0.472515647900763	0.475290259852953	0.387091604575821	0.396875140182462	0.579039684437745	0.353673767030361	0.236389055049708	0.504817383182924	0.413483445665137	0.274815433723898	0.159555515602896	0.388489933467358	0.274213280129863	0.326482770380316	0.350610627138083	0.557092110750249	0.444460822303515	0.404656454569299	0.389592418878841	0.341928709347621	0.403004022779613	0.291588869212219	0.492198516517904	0.325662549576761	0.170571645682407	0.245773599462975	0.436364981408625	0.538969687942154	0.507306666991955	0.429422717711366	0.403835544357852	0.445970854457088	0.487527072835832	0.382383434837458	0.26684814540992	0.470855896565055	0.230691858544491	0.227770426336268	0.511224094661051	0.228590761727109	0.408130908350603	0.228383656919031	0.289914198414347	0.336766593457554	0.134207466993198	0.23704424960784	0.4386199717171	0.223912936089762	0.349324388899845	0.268220574395101	0.412631773609447	0.298213372429618	0.323300725735317	0.350760045479539	0.167266821200954	0.303017004174983	0.413495300908581	0.411781905471018	0.348467021573551	0.317688721812529	0.356442507985587	0.415101814194255	0.201311687846552	0.375741948509778	0.402956922212798	0.183083863266578	0.479324075807197	0.39234034989523	0.509486874124893	0.313306718297395	0.368705401130959	0.531378336205878	0.420579522913042	0.37021848777286	0.45520596073889	0.276243599468631	0.361806243582291	0.327859296528755	0.459307754817645	0.45970980822001	0.318806244041711	0.203410558547225	0.257599276982111	0.339938950505887	0.236005077755286	0.438675541916944	0.321595544521848	0.358846046483306	0.424260540710235	0.417874616225453	0.318663215235494	0.340190656311749	0.451063221905685	0.584626429977188	0.4579190924738	0.333453758279377	0.388084034273184	0.491409272269128	0.15863224688865	0.0124146684937534	0.23670071167834	0.252182078263251	0.385945981914205	0.414001948130165	0.385325168484671	0.190640302992208	0.441369826027576	0.374773436926516	0.47012917775686	0.334451838643834	0.367913937749718	0.210867258677387	0.399819458885199	0.417881667407355	0.403942995672247	0.0632900803283066	0.449641241552403	0.370249966109191	0.391350585408349	0.408489207345923	0.437557386336235	0.324375449363392	0.21072916665075	0.404280339363311	0.393094427457092	0.446360391141268	0.431209910398598	0.137914474613753	-0.0164407635345392	0.110027961131818	0.285036815575138	0.367024888327615	0.473344838633546	0.131185113072248	0.315075634682172	0.473995215360284	0.373234056829589	0.370710719935482	0.401318257397677	0.201555150731631	0.418235496913227	0.452975648351946	0.159619030202492	0.441994819087906	0.170409367676394	0.44903154140097	0.0880263367330432	0.491482502991529	0.2702280912812	0.320431143802342	0.469227091260586	0.47144154391693	0.334669509251418	0.328271370249877	0.418405018320133	0.246638494949257	0.393296600026558	0.484926918530474	0.46634244883974	0.519587828995247	0.327435188833497	0.253516352005949	0.475814456696129	0.420843821899382	0.49487661268064	0.25769951909136	0.328419666075318	0.470752469528606	0.605152239934831	0.270894867446814	0.340824294809657	0.548394635885191	0.48532081532633	0.313020048292682	0.435482215301512	0.297631429818975	0.441271361076657	0.441800653358886	-0.0171169209149861	0.264246649033849	0.533431100532158	0.241533192402992	0.33437545201	0.284860853224058	0.48710865728418	0.368728653847297	0.442202417322784	0.454495755718491	0.470075520785814	0.425580484467844	0.363424072573883	0.229506624654205	0.347103478545881	0.438887676407212	0.46611435221147	0.309977110227236	0.388269155496551	0.380494058424995	0.451951939097551	0.464474407145167	0.259136739947495	0.290025673686843	0.550551459920998	0.246839904223571	0.173160394847317	0.237047837444195	0.348211550068491	0.496650032648853	0.237258411454986	0.300145197974162	0.346880602000671	0.113288686496764	0.5392725311597	0.225528758024713	0.483929686699998	0.427883581941004	0.300725083861513	0.34727975371221	0.201342540654671	0.291570416114508	0.267524835113561	0.26268250737584	0.442954608878999	0.447955244847032	0.496943890139573	0.443122437714309	0.393941665854216	0.502929159867271	0.275413422719797	0.367302488781365	0.379740875782666	0.359079300464326	0.306775514469638	0.0627983674477027	0.306724364638499	0.500608670060976	0.460224567645795	0.317757362866168	0.315474359967414	0.425892781590206	0.0682542145383275	0.0035334133829845	0.537946704395457	0.296380672881618	0.341690337477795	0.287751867400195	0.201342350631986	0.280297967787862	0.464519682108648	0.301883610940095	0.320981604155582	0.0961471588350413	0.296519676624596	0.511034215896456	0.417046076378148	0.44144342213368	0.410849808522035	0.366198169395079	0.417756881391306	0.257576314898139
"AAL"	0.386695523083883	1	0.0796468490045179	0.273648812410079	0.226463042613391	0.316329467624204	0.337249704187518	0.312334325597073	0.281488250797845	0.188280127005597	0.432525502049432	0.287173979738301	0.0920650825295187	0.122386616258076	0.148192781494252	0.309532009020167	0.390559915202538	0.429487736505962	0.366705851671586	0.292121595223308	0.273791413873983	0.338700126124596	0.624307568365347	0.360997199876563	0.403987514681188	0.29392931561042	0.0496403382888819	0.34783912190236	0.324292582043453	0.418419230881874	0.279967467849246	0.299504110798207	0.268299331666034	0.361244041455726	0.305212106141607	0.0717469378214662	0.361391182717204	0.362109789551559	0.368672626672003	0.109643640405258	0.170925794224474	0.267503835681128	0.0612472057052251	0.353322592206065	0.348489457907143	0.164057121120159	0.285974700962879	0.429204594610324	0.319609450028924	0.327380208809284	0.356209653984891	0.318639730360997	0.278947384270384	0.272751092141057	0.0898875028349994	0.254666992990219	0.374361019051372	0.177330923521933	0.391854586235019	0.298226558076504	0.291327668557514	0.350952906432594	0.390042945088623	0.298979081533172	0.397337799247659	0.319632818946095	0.262622050982377	0.281115092523892	0.331856777750645	0.396256335157298	0.180782707410882	0.335565332241855	0.151634522947754	0.353365825646336	0.20059496311316	0.362252343124122	0.181499475344946	0.372974326236361	0.223436894651765	0.385100585506384	0.310763809208334	0.379946483242213	0.252226496926719	0.222967233217786	0.271643372284206	0.230793969507995	0.173761868032904	0.262290720839198	0.278814261121153	0.236430064580959	0.0978743692859791	0.257580797828601	0.258298480829948	0.285956664481869	0.230742159072358	0.358517108250129	0.110386741887552	0.162925437673909	0.105509135422212	0.374687446514168	0.32352822424421	0.0507748528696767	0.342238093544222	0.261889695345918	0.147291790424218	0.297160866994644	0.170374906528707	0.196709866219775	0.347384918809459	0.246689313500796	0.354162139131452	0.210342533954306	0.278088548554147	0.0564399183450334	0.229120532813221	0.295690959939765	0.0675639512855688	0.127253061935243	0.778994305123488	0.322108452930195	0.214893433105113	0.398037433584224	0.258471966042624	0.178244440220162	0.375624373311892	0.440851988350298	0.401022798789368	0.140651828903175	0.217129168822565	0.237264352280794	0.306166579670285	0.263935252690839	0.11092864721853	0.063233154736097	0.257116415729099	0.131654715807069	0.266600727365618	0.265012829446283	0.170400405552374	0.199497930399947	0.0444666446983291	0.328140634841503	0.345869057779861	0.124467852569242	0.277818316994972	0.245017943376825	0.272409294968206	0.30689563345559	0.242581627805592	0.107502653351284	0.222880991814865	0.30147761992846	0.139321796841382	0.12862331743454	0.0693920640623741	0.214431173415835	0.287531255331503	0.1250497068736	0.154760983677469	0.132540055815545	0.349450742815378	0.408671849005118	0.218027027261938	0.319482946244288	0.0271332961374747	0.288668237083077	0.0287717789964558	0.205317511238948	0.378016591392021	0.00574146917593904	0.269467910925367	0.391974824671494	0.1961392056278	0.411513941147033	0.342500737858111	0.330961434135296	0.272461739393631	0.219197183906148	0.212233843295061	0.289537438550226	0.367902036530955	0.284216661112272	0.166248459517352	0.309260338303738	0.267137281299444	0.393450610568005	0.266894599604619	0.34311693657663	0.127048112302179	0.351921882711017	0.33434915044923	0.383541965049737	0.138175178348072	0.36449014565326	0.291876784774193	0.233204066661488	0.177094896900273	0.336787877353808	0.176141926561609	0.247640469536688	0.0809604703340437	0.422420798183094	0.366438399695412	0.325363940114083	0.398887525550038	0.424414156786425	0.241700498116028	0.213472814834088	0.408727763245445	0.365937075187542	0.237590196636301	0.192781973905748	0.328010815012083	0.107416322206515	0.23260600270239	0.232361954829194	0.41979450729515	0.362873260151973	0.408583144082878	0.324568931709402	0.241451456520367	0.326591200529312	0.265662528370918	0.325088767226936	0.237229408384642	0.177301239109231	0.165023666803264	0.387949283888961	0.420616754434636	0.355132866077064	0.25739487656766	0.356103465478506	0.27970634663134	0.360135677754153	0.320579704482939	0.134581414207783	0.359673793667251	0.178442799506866	0.214023010291041	0.394603741851533	0.260651546947404	0.335012472798132	0.27901525533606	0.193460785913105	0.33596229741704	0.0517549220107615	0.270650036997335	0.296689022541641	0.231483721798931	0.302190147296772	0.173053992553806	0.371045999842528	0.248520577118337	0.33023226937129	0.299365413026494	0.177384405898735	0.195542409237959	0.30908174337986	0.715157663893508	0.29218727553824	0.121490830684004	0.357326277989561	0.420549849960046	0.166215646769168	0.391632483239233	0.35157553263976	0.189383021376992	0.303924371899115	0.401824273375716	0.412505687465487	0.227112008101738	0.373059020614982	0.41284155774661	0.370822072428641	0.322909351708026	0.387553797658775	0.236540984869157	0.304797012891397	0.256882693153402	0.432250117795503	0.38788384910387	0.173331657386073	0.157144479818816	0.243792063609295	0.203293979515205	0.115043996273464	0.308315389964112	0.267476785528081	0.0451094725155768	0.301168054920162	0.258294033669342	0.194288770372137	0.283202531754491	0.274177233337096	0.355427794780746	0.315516353602272	0.345551209500681	0.274177895052839	0.317360810082996	0.153965179973026	-0.0308816345191996	0.218712212105922	0.183917812738732	0.293084683950533	0.386958288809718	0.309453018896446	0.105876425878732	0.23128787276679	0.163742037749027	0.337710938199913	0.238967030056428	0.282811210139136	0.273223440226015	0.259253090658	0.25184103885778	0.352704380748307	0.0906581062731714	0.434256744777835	0.144128937234089	0.345095945462007	0.28828934639321	0.277842993357826	0.324706900719719	0.0621722319423119	0.352262430184469	0.282788821100245	0.336648308989844	0.329533074641087	0.158915681561915	0.0507188250695787	0.0708153803775924	0.158312412747134	0.278747017331846	0.369900602173729	0.176621007892469	0.276246868996472	0.359692838323119	0.369129759282727	0.330131754642324	0.272190580537665	0.102184671042808	0.330561085602781	0.281225820948784	0.128441792758335	0.20191224489331	0.217802821208089	0.340207103527072	0.0929814519597966	0.398091903849799	0.248400600428789	0.2071207374418	0.343968129319895	0.19268440921292	0.077841117361754	0.27237023951477	0.392184208736968	0.232689275413809	0.279469183442615	0.402414709151304	0.361556207396104	0.365594379016075	0.264177586691709	0.125578492042932	0.335627069801714	0.294966442513317	0.308858452237466	0.255437597215389	0.223886106669462	0.369288919983576	0.43514468173862	0.232635772258421	0.28482359765355	0.391373900846773	0.349192904513957	0.28866952678452	0.27219686634503	0.103529413301795	0.337536290890099	0.279252997028193	0.0381606210747718	0.261372642695459	0.388907928727044	0.184898813411351	0.22361420770571	0.121671368742265	0.386213610892752	0.200748741378176	0.304927535363012	0.327274176967277	0.387902007255037	0.314983437779126	0.26775236614578	0.101811673925373	0.296919095023031	0.381082412220559	0.310875137201805	0.301422478203108	0.276004218679308	0.265586759966701	0.35267900423248	0.304990543777381	0.205973514007928	0.283717422930222	0.380539766616922	0.225295613607462	0.0489230851808201	0.118492151063927	0.221725096582174	0.38195877704054	0.280828208228013	0.237395150056042	0.279175944527152	0.176781750336348	0.434435001733873	0.219763795879129	0.320301130509081	0.379190725450779	0.207142578712638	0.712547210850643	0.185494138738457	0.20579900250258	0.068419016382594	0.226782030463	0.302516016269029	0.451032361602857	0.345728128386605	0.363208105343836	0.377313074448178	0.379036207536916	0.179978870600339	0.318625709188382	0.290912506544103	0.156234821025441	0.163241623105407	0.0348490324629709	0.174358422826417	0.366870389400669	0.322899143705533	0.280665975421546	0.228567355138858	0.202278789145194	0.109431269992666	0.0683631512070434	0.374632169238846	0.33730268187965	0.225351910175666	0.206205957137771	0.237031186827644	0.347463414025646	0.301108188543116	0.253671361504527	0.250230587104278	0.138885214330921	0.090519072102698	0.376270814061034	0.315290409008339	0.286918162757686	0.28779429179523	0.294704609940704	0.27824720592788	0.188987268636196
"AAPL"	0.287297675314919	0.0796468490045179	1	0.205478287014888	0.233596098474664	0.206710052188834	0.270017120320283	0.179793588665076	0.243257261032552	0.190665800486	0.266908344841539	0.231545709197183	0.0666485358189195	0.130389818561292	0.140696225733231	0.176171917549888	0.323871722417675	0.258581305548621	0.226794119870857	0.256521094641256	0.377435375490457	0.17355376928827	0.203452222110423	0.166337216815544	0.140728842225447	0.286535721654134	0.147059555061827	0.298940708608812	0.242767937103691	0.307943685612997	0.224412049997925	0.231166320432092	0.297628303622943	0.183335037945465	0.321934237823816	0.165055917231378	0.245550722593336	0.309785147078812	0.251135718044983	0.0750751825465322	0.13401122789427	0.188805260384156	0.13976595153112	0.256102824936549	0.185230859635536	0.157111359200913	0.191656199471128	0.295001898007575	0.205632844574627	0.25760264363409	0.182909760308203	0.230859081512277	0.238714483856166	0.221314798789941	0.199396158496646	0.224817684299995	0.219944613954807	0.110015750537462	0.186499660743139	0.200672875700379	0.229286218524116	0.287097782361147	0.301258776838266	0.106691883928957	0.35782847205971	0.277681674583978	0.196426527868413	0.262167305802134	0.243683061591683	0.169502635684032	0.198768610690374	0.241432239329663	0.165667625939308	0.181227319645232	0.261689941135129	0.240961905911978	0.136738469199621	0.193694007282168	0.178436425506755	0.222902766747005	0.20463620386129	0.236171976158413	0.291998562147226	0.149392054184679	0.218620948575756	0.151870389639796	0.275443925469033	0.203319934204099	0.250747421193082	0.250139509886522	0.128972539864449	0.225548043567789	0.261785470328382	0.230783578679482	0.109671639120876	0.251077157084034	0.076476242922436	0.205993649631658	0.205247023949984	0.261084913781263	0.287333147197574	0.21178131514976	0.161019426187737	0.202092268560022	0.222952231981218	0.280877922441427	0.161592816891687	0.135508602005891	0.198494889538756	0.271103068822671	0.148805321906269	0.253127304710048	0.252053579777627	0.186708424540253	0.212059230919746	0.242541814005349	0.192422468503745	0.179707112684661	0.203059515118206	0.233469275335254	0.111029714412932	0.185519433684874	0.160622495778423	0.168536921811523	0.203571285575936	0.276606403538453	0.272786926989765	0.193728254523234	0.208254946334802	0.261325683201495	0.120036799010696	0.142705817611902	0.113225554397291	0.0700959840521557	0.208837120332717	0.181070220193081	0.168313256476233	0.102204576558605	0.226538736336024	0.25799332660278	0.0877333727947833	0.220119514239998	0.201420543077582	0.121092322204842	0.171140659574623	0.20868721594204	0.20347638244634	0.294109044981922	0.128604825667244	0.0980377120064113	0.107700847970954	0.254632772433087	0.155919511770387	0.217293698347591	0.112099017576504	0.201601545455205	0.228331593251585	0.0905803999711799	0.189467758790689	0.112548531379168	0.228017553826965	0.213580003319056	0.196243443685277	0.281131068398834	0.167291276621312	0.237970456435707	0.204819231246392	0.265657641203603	0.183323457026792	0.128630477711539	0.238829287024818	0.276117291742016	0.263470471597957	0.252636463710437	0.268968283526767	0.216989738966146	0.191346349526407	0.196603856268018	0.174435071404836	0.27314975780656	0.276061759264907	0.340886695458102	0.0741685017096001	0.166305508263763	0.229149692301836	0.27353264910718	0.407643323327749	0.190790875033313	0.184308603499284	0.270749498050873	0.264588344799862	0.244012913999362	0.171815710723127	0.240389257649623	0.245707555535474	0.218032305190613	0.178720864739947	0.257945217448272	0.106611512978123	0.313070945158484	0.149601828228356	0.261742956076595	0.301740308808218	0.276149361533087	0.283450603734172	0.329492069748097	0.217330762844624	0.241420630085076	0.225389382868017	0.255425258551113	0.099108676336261	0.162862122548604	0.212498667584958	0.195842909972242	0.188250008635851	0.214369624627192	0.325000302615708	0.219999862035169	0.20496365812849	0.179704172321647	0.221886538920632	0.249911119513038	0.246995909159752	0.210364410229377	0.154903282454309	0.192664598781469	0.231686739553692	0.215122548029364	0.294610079986981	0.328975132069589	0.202082870844785	0.159787632482365	0.204123593229433	0.290852637130893	0.250523624492867	0.153241470757121	0.303637687951421	0.215722699963074	0.187358446880864	0.252745861909753	0.210878907562878	0.272375630860828	0.161514513908011	0.211906490667472	0.122738416687358	0.124647800358619	0.119365465833231	0.272906142967761	0.118772759528439	0.243805657785056	0.14949208429413	0.163262472883335	0.136908407187947	0.136878085591466	0.213369797686091	0.142775455308376	0.289072817108335	0.378873014514095	0.165374314401329	0.191987846826334	0.210128756035009	0.191048333694748	0.210702950464031	0.184018091691028	0.234189997493871	0.277496449933389	0.248190064930976	0.219646840150687	0.194094019267116	0.322803252003144	0.269424083092692	0.239221644324329	0.341757861574107	0.260161516516877	0.196617519128045	0.265664751029099	0.263531037040646	0.157973431743054	0.155919551574746	0.28700379392606	0.325587484385527	0.161519921747754	0.282700538329744	0.210120358378824	0.288406257317965	0.103888627450234	0.299070120257121	0.161487929594539	0.158924173187307	0.241303336711231	0.24407962589114	0.225671036408697	0.223440380279459	0.262928436539851	0.240050095948863	0.267540546764676	0.268729768640315	0.227349111390467	0.293743341132617	0.0753882787044636	-0.0107255934450274	0.154919403477694	0.154014475817772	0.199262775478803	0.273237490246364	0.166928709573	0.187579616064442	0.248016298598918	0.258046760548721	0.28091166853128	0.164665095251024	0.247530706770112	0.176833241564354	0.286381589142704	0.280998812079907	0.291043267244075	0.0457480164029532	0.268484675094607	0.168894744666676	0.179686612304338	0.139737553300221	0.286421934372907	0.268233288720794	0.17923804342343	0.217078286776597	0.202582029070548	0.20012106947818	0.284762556628436	0.160803423163444	-0.0148319679798504	0.108333179364374	0.22730165064441	0.272225417142689	0.284426695245864	0.230277068495523	0.240617557332587	0.32216476656059	0.246205131043305	0.171945645755498	0.239811012175256	0.20753299490018	0.23285003114079	0.23983688718795	0.161289151538609	0.259470468453045	0.172041277405067	0.274829164687337	0.0834435957970018	0.280730240706854	0.211186414596586	0.186724325065509	0.37811994353146	0.232150440977929	0.183174334466158	0.240758365463125	0.191541104485006	0.200377509585914	0.217344507654173	0.264796416136258	0.382831883065257	0.221699377411158	0.23761045502474	0.212777800490795	0.248179861928024	0.312325917050486	0.334651108367504	0.183539110209827	0.219237015944476	0.227766506792076	0.170108424498754	0.266469690864161	0.2568585364972	0.267808802350933	0.207794016207361	0.177371843842571	0.245457315988986	0.196826961400602	0.230139449344358	0.198334079019224	0.0966559603961871	0.218253352590088	0.277099881081617	0.230326575511772	0.218565732604194	0.105723725594794	0.239143842273669	0.419748730288283	0.188744380484272	0.336473209282007	0.287140903154993	0.26061772958098	0.2183728698203	0.171298283520502	0.253408106907443	0.226834950250528	0.312824572450445	0.228967750521719	0.214922762670559	0.19272404789624	0.287347824876079	0.229104116297489	0.188513613741688	0.189236327212627	0.174417499362833	0.176738340319298	0.12611644625797	0.148780505334721	0.181730983251041	0.273379954833624	0.239730127668162	0.194514969123132	0.24897846828395	0.0716687297965788	0.308766696582164	0.196431023885365	0.342954240272428	0.31897154414904	0.165956518383682	0.0396889702505984	0.0912020935635541	0.202780845374248	0.0808988385978986	0.217993613162044	0.23149518014316	0.231252991414954	0.273357261973873	0.26460515487647	0.206509549030714	0.193571190679539	0.107494960446215	0.227737607285649	0.25805251133764	0.182447457736785	0.15335824624981	0.0845460142108351	0.157185719484404	0.343900574357343	0.157839303614301	0.238897688613067	0.188513589924566	0.295795151361393	0.0813696632949946	0.0730421618371874	0.27936322093587	0.252367189001627	0.256329918323378	0.151791714361311	0.241863349978526	0.227381194335361	0.252970895493449	0.174044633001882	0.184768013056499	0.124060504971785	0.1754413719396	0.277261909170374	0.229001408914815	0.272002326263507	0.441507951904357	0.153850724955431	0.251689205488764	0.219103048930086
