""	"A"	"AAPL"	"ABT"	"ACGL"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AJG"	"AKAM"	"ALB"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVY"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BXP"	"CAG"	"CAH"	"CAT"	"CB"	"CCI"	"CCL"	"CDNS"	"CHD"	"CHRW"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CMI"	"CMS"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DD"	"DE"	"DGX"	"DHI"	"DHR"	"DIS"	"DLTR"	"DOV"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FITB"	"FMC"	"FRT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GPC"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LEN"	"LH"	"LHX"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOS"	"MRK"	"MRO"	"MS"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDSN"	"NEE"	"NEM"	"NI"	"NKE"	"NOC"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PNC"	"PNR"	"PNW"	"POOL"	"PPG"	"PPL"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SRE"	"STE"	"STLD"	"STT"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDY"	"TECH"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TPR"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UDR"	"UHS"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"VFC"	"VLO"	"VMC"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WDC"	"WEC"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBRA"	"ZION"
"A"	0	287.103784744761	216.93568432464	262.825310913743	14.5344688010571	68.4611379376185	157.314265743445	124.973335491097	271.162850984379	165.733857042353	204.186058297155	66.6275372478551	102.006102299259	122.77138785443	158.872180575991	88.6199499492877	145.606829788912	136.68261309815	139.548791664353	181.389163498999	254.137761324292	231.393946932547	155.969327852707	24.5149654211829	19.156111469835	333.96704406661	221.463435925857	206.234489014357	79.7949330023158	210.223872076346	172.61246158924	237.620374891541	166.418866402286	579.280667357642	193.776711429487	177.777984111782	50.9000450786917	400.333745292468	88.2094225577992	307.815866460385	257.294195104794	243.988693330311	123.308292481486	473.239720561491	194.003921211442	208.268767110604	94.5208580952893	386.195222114323	105.467000664665	629.04359457947	144.765242744021	99.7001590671035	185.554383396697	311.931436388789	343.44016346963	248.419493576447	167.465405942852	128.254016857147	207.58140543408	210.30473256715	123.975043995024	19.1029038297002	116.259079968815	62.5407339299644	236.549646999321	141.126403168924	67.3742799927816	198.618925717264	149.680894718861	204.995440778403	173.22220002011	169.204423462491	195.941571975329	130.596890521156	110.866260844807	113.047276377308	252.511119554547	200.438385825037	241.727312878828	170.030452323179	137.472546028043	261.072540858623	246.261397445174	191.686482568609	18.7442053873586	97.9600853795131	320.861337601541	111.605521266914	98.3247381482639	123.498934243708	61.3990588781694	233.877770897881	175.997762868379	153.231131073036	138.700912612574	116.676227578716	191.026806148168	120.83286602767	131.735359450754	122.051248053387	153.377185843633	276.934737093142	247.588731283069	170.457004770302	217.217653465228	96.4475955244662	259.065254036262	319.230108774549	157.93998635644	223.502443263412	315.037641550837	162.6506810884	63.062661561305	132.291786647224	157.756139394689	85.4582194512373	57.8475160640512	110.595689377452	214.232539384845	201.635990897577	107.96216073594	169.098031696498	173.84743657549	165.573233385056	305.915951799128	120.237779489934	167.820356165364	186.309329042822	228.398290090224	359.741606450509	96.8173728993787	199.259669824947	215.961099279942	118.334739624396	239.459955491631	374.14864379394	183.170462422219	151.82364318255	276.577296970861	196.340435571935	136.639039878489	295.276220093652	217.853244590783	207.692652364475	206.034963877579	79.513633776139	280.366313967651	156.024370497403	98.3681134206108	242.159683257122	132.658595618013	345.769980649355	191.368092998533	169.517448172867	196.144809305416	143.314569169714	209.689573839248	89.3981528878961	70.360840622523	309.279954256356	186.945864480584	132.714283247438	200.576537181114	62.0564360935778	227.553939866545	291.484435247773	226.198650607167	163.237834023955	317.769201597094	18.8716315235925	30.4974059686255	119.518809501812	75.4204230495112	162.96351943397	58.2493172476101	237.596529328684	79.2225850346376	268.519544560307	212.229602111849	48.3452361173973	331.134500391878	176.568101054389	155.183233430892	96.3426131238368	203.586264857105	99.66709582919	150.806638125225	248.524033870728	150.985894301058	238.361426921545	232.170939066371	137.431578682624	968.00679870171	107.369997654565	150.503475830085	228.489327875262	206.889518242988	124.832963068834	154.178495506331	141.396579614803	273.361566442599	199.858597770488	389.761964166008	369.460571734171	97.8605681074892	281.997863856869	172.000408595614	153.497227323337	122.685917804457	262.15202428786	172.565750853193	314.120938715895	88.0176403801151	122.967428260754	157.808601651375	328.885996302447	277.117601240865	212.798451264599	131.994729232973	162.860003886387	149.388521232585	234.945311215937	75.1118694819916	92.1688679795897	221.964884812893	53.7707892117788	358.652790076357	67.2573264456374	227.502330822712	110.455845868148	115.938467869398	175.884677476473	123.917867529838	239.588037399181	143.509442101433	108.456557465192	234.555502759141	332.477060117016	107.807190608322	82.0993726131996	252.429817571646	548.91323013823	302.670213008836	280.440494702215	201.548128052845	110.234543416682	187.687150627605	62.0945028925038	11.1467649343754	180.68684195383	238.498615078644	76.8988885723897	216.396522380321	61.186080125041	315.638183834804	170.404146656601	175.221026314672	150.42714242872	153.733048818068	279.04013073625	177.72009357323	135.41128974787	189.740789528193	219.907606208906	139.955538064499	320.827948481095	173.622276952158	247.207244532241	246.873153381058	180.599694713164	327.07097442416	19.1740576117091	28.1939307934463	119.127233519133	23.1220174326021	57.0323421592483	253.443974547539	64.5714065027359	245.452339853703	139.089816767997	126.911654949134	223.35691351777	284.614380865612	125.743069123776	165.033958067611	265.843210576753	372.748380137683	217.011600326406	127.326630378068	20.4429524135883	32.8326260562334	123.322936604697	5.88379337520365	301.118823586357	142.606587584447	195.551212918832	55.7806174748491	199.209375862878	178.227462911969	430.283944337219	291.988447928427	228.184473810346	206.941011540324	214.426422611388	103.48849868159	320.698590260562	299.335140254432	27.0738804174066	228.016733972185	154.37176050834	147.262771940531	61.3950623288139	38.1046936947082	96.3926751175936	74.1283971330185	184.874239430047	197.335582863875	220.74919134267	270.876362987382	94.2058299912186	191.446074192973	33.8475793441979	102.690309387358	128.139559268654	700.418244325208	123.046118283993	190.767968032238	211.484715234587	28.6336007683114	214.210908188239	244.20507087871	349.034453856271	105.134867071649	203.162997188854	222.193829959402	178.599844998056	387.599759753728	158.986750098056	195.429996615077	193.746027920946	194.189174791564	12.8018825440832	29.2885082160294	608.099225002894	215.530869842758	226.638583016672	24.2481826175414	146.136522346271	317.039353520392	209.232580332194	123.270487006956	305.867100374841	199.65575277388	146.84997488798	176.597001706819	172.61166994445	223.093055675121	222.481213093559	200.055558352379	182.151809239576	235.816701167371	324.381016367158	198.853360568083	138.934207523684
"AAPL"	287.103784744761	0	75.3499637256503	74.7650784638472	294.603471447234	183.094642228448	113.499129752399	152.667994174518	27.7365142291709	123.862706238842	84.3133071191987	253.748402569499	180.323149980912	162.585321062888	142.478073773539	387.927650200645	128.082954728127	119.927429132497	143.0354830941	57.0430891722553	96.1133213320521	58.9775255360927	105.718401450143	327.81400267423	249.140998903619	100.372418811311	83.4805779233429	61.9871991283678	191.641825829972	67.5597877230502	69.5515771905307	68.5370500026222	110.631534742783	240.55800498629	97.4337943385683	97.1162507553517	228.800480993752	196.748823168096	181.040669925275	52.4996403087167	105.402237034956	64.6611914411761	129.382055151	141.526925576936	92.3358764842422	59.0750989311662	167.816942578895	108.339996405548	161.508107756154	304.876797026766	134.03147962674	189.365631647358	99.4689475580669	93.13666017451	88.6938517332158	49.0271961313436	117.870164465493	158.034401094746	81.8125792701704	71.9270308952771	165.509064899909	303.537576563555	139.485133288096	195.932054376557	65.2974725200793	135.81071352638	217.322964284589	92.1757848541941	135.841193934775	87.6449509441252	102.048874188614	97.52348586795	72.8463271476149	146.731146340471	164.550529415376	150.090537131612	61.0119502376984	76.8120268580759	80.2189866572365	92.2119058442014	146.477887326135	92.5734422854673	74.0716832135166	94.1950765121895	333.848866017062	151.748454072841	30.7589016459526	166.927611635037	171.104380482545	109.839333533561	211.154032840696	57.0297313706608	109.551725447993	122.848272256754	136.24891973541	173.967090425835	78.4940012606387	151.916474913831	128.262321017942	114.519334086033	113.678201306498	64.3485258592594	65.5701272170668	110.366116860719	69.6132719497245	171.510139740385	30.5428221176837	57.1197540543099	119.952401920219	86.4398838872057	77.8847755893895	121.652192864703	253.586976303044	145.564100754005	111.517313141386	190.315154102144	219.333733192862	407.693559840328	85.0047284755451	77.7825875829793	176.766797475252	117.800059102109	105.660912109192	120.503170830651	61.5870813079197	161.127719196328	91.2060017068828	73.7880804680635	53.0816604699761	39.1339585685091	160.05586010085	71.5032381474142	99.3849634710963	118.138543197702	47.3158266584044	86.5452913529901	98.8566475381664	117.490010739047	71.5715872526064	101.016049315954	128.812918476178	37.4585278969656	98.5656081116739	88.1531700501557	91.1605718227246	391.746636760177	78.6677559817065	95.1467323107979	164.972468013221	62.4208069682489	118.239704075049	73.0559514929695	97.8096776505503	92.1834970904449	79.6483227714947	136.661920179587	73.9692732419089	166.693893684556	183.811735123918	68.9852891333639	94.8797810462122	130.797864963286	93.0449549281335	226.759604829773	40.6708184547145	27.4766664201192	47.8162305838116	108.911937272815	77.0322741888998	307.874144730084	238.470697491399	121.268617416806	187.378832521837	114.414641566344	206.471567420985	62.8533112646777	178.584784120781	50.9971132720272	56.5129316313222	210.160653439533	45.3273511304708	87.3297007517995	101.372940612616	186.215921789296	97.7248786152836	423.878489112668	102.980622522054	72.7253253227601	126.069261319781	76.4747267847593	26.967201334601	146.100582273367	634.370208217746	174.132145608969	132.712295644707	42.9286186678954	56.3368879319071	170.719874717894	124.090262081607	146.555415980218	76.6409589904149	92.8108562395885	87.1835317670362	53.3839986803222	174.451459909854	73.9256971296428	90.1579612021917	124.086312447569	160.547066226798	44.9669306280718	115.751744773972	74.0826470698695	194.447342502307	154.749256633043	100.114577323681	96.7386997519381	58.6531714615265	59.7626620077748	141.630635678326	111.049334469844	119.542808827645	57.7074501765531	189.755751563988	193.707767049998	60.5330431284754	207.307844175983	40.6104123355297	197.054163278954	65.3838221361886	163.574727234846	118.577407307716	82.9180694608339	168.884633951151	73.7700380496397	137.175621215576	166.730494976587	69.3868577668724	30.3426351784637	432.981080411929	194.87922841257	34.1365717884283	220.63417728898	30.8393307606568	60.050332667754	70.8855385574676	166.669547623981	72.5195414221391	216.278364110864	307.131748465034	112.663778471372	50.6560583484043	199.887690025426	71.4359679004198	317.68666582498	62.4872493422297	119.948358568653	117.573019502883	123.320721830624	128.896242640561	83.076316781442	89.6987316544881	129.312346667266	103.667663678026	78.3773270885261	130.628537265595	59.0511791836527	106.584795043871	49.1850262398548	42.6967566147989	93.331462627269	95.1478890153021	234.627721740684	238.558761139123	138.823194143266	253.136502513198	205.2847989881	61.2447636383565	200.529257178069	46.8598022796241	123.920688662391	132.35522375576	36.1780904900466	56.6689966961257	137.171274343567	109.521835452769	34.3704299780548	99.740144707744	70.7253848075141	137.795309031826	281.67716436029	328.031536674429	136.94653077745	291.823848754206	43.4783475903341	130.27230565283	99.941585138777	216.594952209877	69.7783610178857	63.6363535540462	160.705685211185	59.8037578165034	68.8901272595991	71.0330544414703	52.0716348478667	174.151909756974	64.6956515877496	57.3326319013919	289.599074197885	62.0443793050366	129.269050778055	130.660257537195	230.417787029939	281.754370528129	185.007958295378	167.705736977695	97.025117522961	79.8223473971332	43.7998551748099	48.8040690869426	168.534542764411	64.1862466925107	239.825925444891	168.142522082039	152.609313955368	358.382800257799	134.919184128026	71.1777951932136	78.996370901942	242.652789191757	64.9313956767698	115.846769085897	79.5037393606669	194.832811280003	85.5357059005985	53.1277551956031	97.2675917204238	76.4569195310688	112.015139066249	73.0365344985756	74.4256633126281	84.3190386532938	305.201956005647	335.04372275936	264.00279872093	69.9744650895641	49.6261705614784	333.392183520491	125.990395110686	42.6087957589015	89.1994173761158	160.705475124775	55.224941044186	87.3699386014317	118.248322375908	95.6028610566787	126.990380281136	60.7865118452703	57.8413179858267	91.8374748408817	99.7736203644613	72.9053149271769	62.0353938650732	60.8978597699533	140.276757785319
"ABT"	216.93568432464	75.3499637256503	0	33.7339516588999	216.755680791947	112.202850009897	40.6111818598744	73.624507520643	48.5627616335807	41.2043211638737	21.8583712629462	185.767374833647	99.520637443691	82.7261962435842	50.8803200764227	326.486485938893	54.7399103193321	52.8829514590347	67.2569172285157	61.3911141981673	184.682741255824	18.8135065532007	42.7629965525704	247.600032393617	183.028158941545	96.3214849410672	13.9472117403063	25.6001960705992	109.455834041576	13.6861578996719	23.1896714200415	9.91387874442145	42.4541598159427	340.111036308939	17.6742346545363	29.664837646843	147.229375100927	168.493753881381	102.910049180558	73.5144785834523	37.6389606498374	13.6013325050719	68.8899135380765	241.365960060641	18.1980036253543	42.2949228044741	87.0568923111724	147.493447603502	85.9386801209373	412.152001939267	52.8965250974819	105.442326539246	20.8704788820897	76.1742179711601	108.293878912957	27.3014325369613	40.1652422460486	77.1403301029587	12.2425303727974	14.2081962769274	81.1135254767305	232.553693205592	70.7700501738105	122.604706289366	14.1752438834457	52.3531873481263	139.14854310743	14.8678322838439	57.5269992142273	6.89033661975826	35.111325811412	44.234465764643	25.8196774976462	73.7538255647397	103.036967581907	72.4507198538296	24.2722520850859	15.6511803631437	19.3319710884972	29.3153811435567	69.3610058394836	40.519447994867	16.4772792960375	18.8218196008529	257.167374254159	87.4871710518568	86.6252719865801	84.8270295707249	89.7750409949087	66.0993433363895	139.079796218411	16.5164950209533	36.278020200876	46.5044619141526	58.0855642630545	92.2407351219417	19.2110102703565	71.7645323264052	78.4546142830169	65.4861048124404	43.7874016794566	41.9255362970315	18.6195378090281	40.2332708253501	13.7795955971845	98.2882471037958	35.502809268773	97.7295795674869	45.6054757207737	8.06299234648703	76.1730925029584	37.3363721587026	168.325019522982	68.9973592588847	60.7175324631601	112.133093306032	136.722364072714	349.914115077513	9.52461436911569	24.7662719624138	96.9453494269814	37.2314342817958	27.4014585459955	39.4103843330125	66.4641948808314	86.6380911663435	34.8869068497366	88.6732396173455	12.0864688195729	125.689408911578	85.966682575992	18.4158359318622	12.6301426671489	71.9209463100205	18.0538936518239	134.99480360718	19.0289122940423	66.1407759232295	40.9658911551804	14.2334038277366	59.5943689271898	102.713961041993	36.6581629009403	10.0720362028521	15.1436424884833	324.395742832643	44.9408314752132	47.266576438528	92.9345794455399	20.7428288258781	98.7225443577044	110.047005204762	20.7377434403143	27.9565290166647	43.6060339694168	57.1342813052559	44.9315282517655	99.7213055289241	121.838777263793	69.2919273167622	22.206897908038	66.5759679088671	18.8199299427345	143.205286755348	29.4133099602	61.5569695553817	18.6278050906294	32.1463651571287	84.6462486454866	233.210473791998	169.696748538349	67.2101186692545	118.770882776067	32.8719615119851	130.345813819605	9.22251321916397	106.667286539765	44.3901071874959	17.109433556494	138.059237304954	92.6203220779081	44.9803104395094	37.4073522988807	106.727740988228	10.0282017813341	346.244504701895	60.6313940059016	17.6506477503945	50.1484727380233	13.2801428833643	50.4623848020274	67.2940529929894	732.103762867533	95.1852730898256	50.9170817658147	34.6385010403382	25.1726156531146	81.4000414019774	37.090135391996	64.2214712914951	36.1436574373064	21.1922538237435	150.147110311856	155.882655344931	94.2320442530449	46.6816082670095	46.0050103090544	44.3337933432681	77.3851659265861	47.3357050346708	28.9752539250917	77.2810702393808	115.078376742576	76.6271667703269	41.3815879956123	95.4638472669344	38.478670564603	20.165710162913	61.1931590067053	36.5011911007563	47.5941103139971	13.8152172196554	113.240221741175	111.430892032684	16.850465530841	134.490113677446	126.930142031771	128.340710098184	15.9764776813443	82.9318705693761	88.9026906584894	44.1470243422728	87.17519076243	21.5704821926696	64.1109737579055	89.4698125585343	23.7186235898282	103.360187794927	355.721472833334	114.882508041996	37.6984800771515	315.261832135757	65.6999572508976	44.6805890586611	22.5103017724244	89.0393900764936	28.5934171884728	183.245121265374	235.072414309951	35.941390728287	20.8835961107926	119.02849442232	15.6521864689317	231.043367096614	79.4834605283068	39.0629855556897	32.8549470776702	47.8047112468724	45.7139299122984	50.7463751615971	27.6838287859662	60.558382247224	18.1967431592133	6.18228643505691	56.8174206597454	81.9964428236808	38.1979660123646	20.6274334653694	24.0447039307416	65.2938534870438	89.8134516027053	181.271900584573	161.177762581544	63.8354682431748	173.926086486974	139.451036791358	18.6647799516717	121.557900004573	24.5471981016454	48.3296869985446	70.5909968317925	39.5003531066488	52.5429616548726	61.2963480851446	37.9906900783641	38.2545356014454	138.658549056451	18.2324375213612	69.9912843095568	197.351254140423	260.217566888393	75.9415459630403	212.730291867167	63.9908859257744	56.6083931643385	21.5583328253977	138.730477060498	25.5883047680593	27.9689851285366	195.234120793781	57.164667183754	17.7833789093608	25.9569821364738	40.1921160017521	91.4568384060574	80.6186285472884	59.1644901223003	205.186438848385	9.09141913186406	48.7554313644921	56.0291587709016	148.54785734897	195.556763467663	102.679228130951	104.691936658067	24.6151321512477	22.1168353515362	24.592574614326	36.0536065646703	91.2442229742165	39.6142889627824	165.942575099017	90.0436350556714	70.3495293246406	462.633352923866	76.5451413259895	26.6479135554128	90.3903275278302	165.186956110886	77.2770653379503	64.6762856609855	111.573947902401	111.827812265472	11.4651847893644	18.1218125750354	32.8350743730183	152.192336594596	40.3586844119216	18.154231402219	32.4855988529858	23.0201203800147	228.19800946352	254.616804370289	371.522271406207	18.9481968144777	31.9137768111181	251.029091735378	62.2760716009922	129.840431553579	10.503759843626	81.7441684699238	69.0771548795853	12.9116384669253	69.0074753400102	23.0122185209508	37.0540332002118	10.9723205513378	15.0212025346844	21.2665297478445	28.5983507496066	9.53135369828651	86.8501486198731	19.1917218374656	61.6224948510843
"ACGL"	262.825310913743	74.7650784638472	33.7339516588999	0	265.473505844534	156.514728373621	81.282869609439	119.137211505013	46.0623226810896	88.857284694009	52.4294177660629	224.637138217982	147.526879694964	132.061497862663	98.0503344076605	369.1782695453	98.0634746595506	87.3099326505695	111.151088626227	84.8592767521264	204.639783607096	31.3798072669836	81.9526718808976	297.935030558199	227.167843687051	53.7302899395548	41.1654288077449	50.8724122463871	157.254746652827	41.9509741177754	58.0347424131268	26.1232419371062	80.9890402512191	283.354336684483	57.3223574244949	66.901459983357	196.250654921198	127.136421164482	148.981158319116	46.5802662494386	18.9895492998092	29.511368183983	106.9131968525	184.42266512244	52.9012289478717	60.8048691310653	133.829629397791	95.6237776757638	131.828416604693	377.887266487788	96.6314540318917	155.245251877321	61.600738991514	36.3731322024435	51.7058455973418	34.1081277151477	85.348751836173	125.345052927969	44.2818821278563	45.1876734141872	132.93850336545	275.877152673748	107.961160852633	166.666840953275	33.0225991626449	97.5487997367167	186.023874512157	53.4120110632392	104.670488460542	41.0607148546377	68.1382829340552	75.8716945444108	54.1406794733543	117.057134616634	144.234585650944	118.006167837364	40.0222522476126	49.8803455452479	36.3906460922503	65.3931236639353	115.834092164494	24.7933890393187	30.0373454142184	56.6287489956478	303.294873360188	132.068553106138	65.0829464261223	133.665414086069	137.479134109062	97.7114886589151	182.68379730319	38.0209436628922	75.696861867696	89.5245956253083	101.095996804094	141.299613012272	39.5507111109057	119.776304358358	109.515084875802	98.4578160829382	84.6791834614876	24.0118067005918	40.2049472802038	79.9175308705765	30.535170823834	140.076036054672	41.2721682421765	74.0518303977173	85.9871973892279	39.5505688510521	43.112935143486	86.6936725654713	214.93452990417	114.099987248406	93.2187313248672	159.235068793268	185.835491831211	391.992052531541	41.8898871684088	61.9248938671879	144.569016128154	81.7448495562385	70.9277527221045	84.4712345343831	40.7488320785723	128.851281380207	69.896345127629	106.107776001437	37.5556727025599	100.292845138633	131.117339679642	40.1899006081404	49.8510772646135	97.9332601059887	26.6081380565633	92.533379793368	59.3389112461729	97.0119298983344	26.2982494506748	55.787659288736	99.6404509751375	85.5793790987956	50.1552465087457	41.3905281694542	50.2583968434028	368.555617279277	21.241889573523	80.8992988452748	138.036205323135	24.412780876019	131.228896325729	58.4378454625296	56.4911599585413	65.8709803131116	72.3154510805152	104.467841920945	29.0181076328217	137.404260895519	161.484922245494	39.7877209247697	62.0547443082864	98.2094639598028	54.1029395146535	190.5818800843	49.087267990082	42.3603879399291	39.7003443401845	72.6990369631349	43.4192883019318	280.64099385383	214.240133417519	104.974112349271	160.271843083316	76.7196831648252	174.517532431602	26.7625492754782	148.095316068066	36.1934225012328	41.2609005982562	182.964054062489	58.9169486685918	67.5801575821704	76.61240116606	154.120430692009	49.1518775596781	393.511337642554	93.5360866465829	27.9622094652971	91.6921663093601	29.207508489511	63.5925243440988	109.456949944723	671.318845383452	140.905094299863	99.8675248444495	63.995554059401	46.5426877373577	131.815871601423	85.1166058371772	113.000072673246	17.1501288236449	55.3819060016124	101.561080015641	153.9423464833	141.408468081567	31.2671132395995	70.9016732179422	89.00312704447	125.284871187386	27.2763644276699	73.1706211276057	40.8261055221095	162.652062396513	122.23113495565	75.9816085608351	46.9215001133783	38.4831910040699	48.0438118013317	108.885370565485	78.9545764716776	86.3269010483721	40.1697958647433	157.851343527611	161.190317040969	41.7094697333151	179.767260210088	91.7895890833739	170.162138463321	37.8521525175463	129.882263971415	116.965450175726	73.1772939247008	134.002374015251	40.8365702333162	107.714686369653	134.210363068211	43.7704793065526	85.3620565411697	402.720203293904	163.482098123769	43.5014699692822	261.435033077701	45.8496413525094	35.5675553380289	46.4983178511746	135.216097317263	57.685229975904	216.690921644086	278.865664734084	66.967479617887	42.7086989606926	165.669745332486	26.8470982388209	279.948651931989	46.5589261941192	84.1187242069547	78.0037404904673	92.9870331124375	90.6903931374699	35.9660505286519	62.0473497625957	100.398478616516	56.4405123812197	33.5060654441601	99.2522246083449	52.5916535947202	76.2678744551215	25.196648551541	35.9530015473961	98.2542456293117	38.1925044647294	217.82611050657	208.692622600864	108.515307665772	221.191623409242	177.046136774428	22.4368864532415	166.923756737282	37.4244622603908	93.1366075080773	109.415292142631	57.2854382668174	36.8940249368896	103.076466718037	74.0282179178567	32.6808786304277	78.8303620982454	42.1967427537808	107.584036073707	246.566477761852	303.385297032165	113.043661111093	260.409328681561	41.8572771707956	98.4805908046588	51.4622492704593	185.527159101232	46.4719885203585	59.8880282113727	150.926391040906	38.9573438293195	48.1023510287451	40.7287092621332	62.1100374605696	140.437317045974	53.3370448301354	37.8283320992447	254.427418546678	37.2919695939851	96.1291053078893	98.5104122593067	196.966913648802	246.418593805231	152.365712377668	145.321273441691	61.2006394646699	53.9670050412646	41.2798088832186	25.1519504634057	136.990257761354	62.730673225845	212.740534118725	135.094908548363	120.26531996859	405.057949018566	111.584048614127	59.2025760640445	110.236708331147	211.918945591703	89.5359092465163	46.2630278544694	60.8601296400119	160.038776306194	44.324394618082	42.1637067903345	68.112322323388	110.895999515762	75.9999076701624	52.2294283705437	67.2087787986062	58.1644612692119	276.872485048793	301.788799161998	312.665880871896	45.3385498200363	47.6273513775525	299.222734324143	100.463858632155	109.715130162819	45.958412064796	128.780621806773	42.9203708988672	46.9996039383655	103.073214700885	63.0285533981898	81.4871202112669	34.6385144462643	38.9897479599443	57.2100192739963	66.7455292837106	31.4030492239634	43.2583048848394	40.3754120129184	107.113096385191
