""	"A"	"AAL"	"AAPL"	"ABBV"	"ABNB"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"ALLE"	"AMAT"	"AMCR"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANET"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"APTV"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BKR"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CARR"	"CAT"	"CB"	"CBOE"	"CBRE"	"CCI"	"CCL"	"CDAY"	"CDNS"	"CDW"	"CE"	"CF"	"CFG"	"CHD"	"CHRW"	"CHTR"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTLT"	"CTRA"	"CTSH"	"CTVA"	"CVS"	"CVX"	"CZR"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DOW"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"ENPH"	"EOG"	"EPAM"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"ETSY"	"EVRG"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FANG"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FLT"	"FMC"	"FOX"	"FOXA"	"FRT"	"FSLR"	"FTNT"	"FTV"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GM"	"GNRC"	"GOOG"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HCA"	"HD"	"HES"	"HIG"	"HII"	"HLT"	"HOLX"	"HON"	"HPE"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"INVH"	"IP"	"IPG"	"IQV"	"IR"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KEYS"	"KHC"	"KIM"	"KLAC"	"KMB"	"KMI"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LIN"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LW"	"LYB"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"META"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPC"	"MPWR"	"MRK"	"MRNA"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTCH"	"MTD"	"MU"	"NCLH"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NOW"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"NWS"	"NWSA"	"NXPI"	"O"	"ODFL"	"OGN"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OTIS"	"OXY"	"PANW"	"PARA"	"PAYC"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PSX"	"PTC"	"PWR"	"PXD"	"PYPL"	"QCOM"	"QRVO"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEDG"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYF"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRGP"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSLA"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VICI"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VTRS"	"VZ"	"WAB"	"WAT"	"WBA"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WRK"	"WST"	"WTW"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"XYL"	"YUM"	"ZBH"	"ZBRA"	"ZION"	"ZTS"
"A"	0	37.565103921608	18.9395826176262	125.998090024719	68.4282549469892	15.2772956587199	103.743746329839	30.4086373740235	53.4006420298691	16.7913070071038	182.570764578913	33.4016571494719	34.9538661904222	70.6504192407139	105.917476739697	47.5055295992877	96.8834490604433	59.386709568217	97.6341865347648	71.9555506824977	26.2861048741722	37.9309686468583	161.100512360083	27.8324594209967	109.024922622821	13.0006714943921	57.6905181861325	69.939783705594	90.104584717042	7.87324833662152	118.946208232019	27.0345715819168	25.7274004626026	48.1213028355212	10.4864271360761	61.208748086006	42.0066540468708	35.4422328142166	219.813363544716	9.44226358014363	5.04952080608905	81.0429088605669	32.7649066575553	104.768727892465	139.469634602281	33.753333953373	16.600530541894	7.96709814902836	10.6277861607964	23.1080197138752	47.8099929005542	69.6350325077088	23.0576575772164	20.4459107168737	62.1626120706433	47.7869577034764	96.8207659174537	28.2152465466502	76.1339317830406	14.557508453478	94.5410778667945	29.4069012064065	60.7096563828923	21.4535254382869	23.9960725697786	137.500751440772	19.4384335577691	162.71488079775	14.9389426276389	73.6567056987592	23.142408955623	51.7662425587361	9.62890371351327	31.8324794958044	64.3007248590858	25.9399729960973	78.8141317012834	169.811748462929	17.1795003148486	52.1979347649998	90.0734767733585	27.0091579168113	27.2686854089141	30.3410928564527	118.884263822939	100.562337644345	11.1061572517035	6.27308459012098	50.0912860881447	182.877592907616	26.4756668041248	37.0031250336842	43.3811977805195	52.2876288713865	155.79822833031	64.70163266338	31.5531555474296	11.4110498951159	45.0732091989585	36.3516717965372	41.7233153429325	10.6820192709876	60.3153795127091	73.9935672529795	65.8034640025049	101.521378380406	36.5694605143169	30.6293604097626	251.896800060976	126.543443232784	22.8040831624042	128.866850791557	10.3626729566564	33.0584554204198	74.169093855006	54.9212484966575	20.1271171861455	8.12285196615	17.2836551665899	25.4111582550854	62.3717362871544	253.506453628254	41.7978922700399	164.47427352103	50.9283203082172	229.955615273221	114.643568187118	79.5847395630244	29.3880764379981	17.6607421560016	89.6723555691351	25.7857440588991	58.7281002993632	8.10588158587185	39.5565481677862	10.5657802124524	42.3941694747503	38.8715119669117	80.3168831752518	19.9378338614658	67.3871296844054	50.5901534574568	9.07211769273527	88.3455259770984	72.2110617594533	45.14685261604	225.418570184707	46.685001351573	45.1798586648143	42.2656743246528	42.3505600316801	112.74777496782	44.278725769563	89.8191543546036	46.6948356743488	48.0623434208721	85.9179045876012	35.0566385177361	43.8043473922166	91.4950711343459	218.703673511574	198.076289825926	16.4903635597707	34.3256694157834	323.714920670673	44.4350861042252	38.7980976508044	5.77739060387804	72.2246158481821	152.878392008462	50.039744624417	41.5270006882537	94.9551099553607	13.2765443073484	89.583046768416	22.0054232573594	52.5212662991655	160.654527800698	14.3668661680525	41.8552362825015	8.51073498741467	37.3490344834531	66.3595269494522	54.1053722234692	40.1664247790856	64.5202699921581	44.9975773783273	29.8925614108006	60.5402627617353	93.6693414139364	49.3515931028115	51.9946214080783	15.383265654433	106.668588548973	34.6597188775959	6.62217187155596	122.398164299277	18.708323098682	39.1345975212688	39.2987193882678	120.93341372821	116.765597755662	37.9701622483124	61.3217330267795	96.1752239604388	31.7354336120009	32.1163173683973	92.1804338086441	43.5302220243492	32.2407624264297	8.35404799771679	59.4172203344228	233.159121549334	37.2120928947067	23.7007220175227	17.5780418517436	19.1905032656585	286.833887870072	69.300825199839	145.591814679766	15.799872874729	34.4898195439989	31.0224546911916	40.0976852485666	41.5448994685447	68.3058310001579	69.8417682845027	64.8754142187744	136.959601504301	63.4815245600234	98.103355411979	76.6050905360657	22.4963357725284	75.64318754456	9.7557356734118	28.4988011283309	86.1099304731447	67.9656319876591	57.7633206637153	58.6777186162272	23.818563517364	49.3875475221653	12.8957703626617	19.8349632765439	9.07712779487401	46.8201470737932	58.3115471686533	7.0973296705963	6.32001461821125	21.4401295180729	31.7534561276311	14.1546124760321	27.6346076660858	118.614815683771	81.2830510891275	17.6769961085548	10.6279957537534	115.344102217847	81.0397242163273	30.5841865850622	12.2791709821586	101.652200681744	28.2689271301956	11.6065359912145	31.2164863248904	144.765957886442	59.2419007826454	93.9986960966116	95.8615668232252	77.4453260322095	123.374510811758	38.5067807533118	17.852783733988	105.276971291953	13.6129628585043	11.5318036668268	122.335110896592	170.991889105021	50.7012182003267	11.062369196106	67.2565226980167	37.4851486619158	34.7249825029673	130.681220317292	80.1903805347594	42.1106590262276	33.5668302014058	24.8364462554528	34.9113046454662	24.3968252894523	44.5971177549255	14.170721625686	220.165299725909	20.5264052772537	48.5303464967241	50.160901003526	104.889189072428	146.603934821192	29.8465194882479	64.8325625743304	39.5474762417358	51.9689887132064	11.4361715144935	31.0614187936477	23.3949286947814	35.324044729187	82.0088641577114	59.4396405422145	177.06015122071	277.047038049525	29.4885392074416	158.740130852263	103.117139596422	263.620794717524	14.7645753621118	17.6654853023349	19.9715620269249	7.37061617095082	113.925316913736	123.361029757564	14.3205813944802	59.2334695722765	70.1366066181731	5.95825021438821	11.4270832897706	11.6344226497258	79.8592629567331	180.044342948782	91.4688961896451	49.4482201287072	160.782399563395	52.4877179083712	38.9585128040318	11.067875345034	18.0726815701216	28.6889810208135	93.6170522904193	95.1817142525937	23.0258380621933	22.0833564220063	22.7085037335861	27.6762826655292	44.6573927826984	15.0957145482085	84.81563485085	97.0851584542858	64.245425765887	9.73019917270484	10.1840401700607	55.3191863089853	10.8390736394324	479.056453440345	26.2142376322642	66.873100929555	23.8273889451526	24.586995221414	75.3631540058217	67.0386088600486	29.8085612985973	57.1547921770137	67.6429197000917	12.9787958747772	80.1727833264265	27.9554313202172	133.588878579883	11.8055368218897	24.8327916760454	80.8726128411541	31.8364513909172	85.865451653732	21.1900065662644	50.0061359905655	88.7267117144397	12.2392867757891	58.581775836867	24.4216840420607	41.05211599572	48.3534988893545	32.1040464221204	172.814954968106	20.293833121179	101.281358261321	213.40278698863	152.783040795723	35.5248604108318	61.6630979610039	85.1667664185259	16.3391697605096	80.4080750606398	52.7396134989007	47.5852526473846	69.4055132184809	12.7198770756042	14.1230228342497	37.1712371773567	78.7976908285136	15.9008661258849	13.8648234077424	46.8861013687093	111.921470908932	32.1417539200902	23.2527969120047	18.0207558656803	18.2842632490403	28.1568589055945	40.5592916358386	41.462916918004	81.7280420213608	206.289712362366	70.1838917300897	10.5028383212285	90.4358280445138	29.0889441739369	19.923005735079	152.00990075395	35.3845858026962	165.486924505101	18.7734856455028	63.3939431568762	46.4424291809688	95.7802967326133	52.6035876153406	26.7332843497438	17.0118764580347	85.9681903802318	79.4807621864297	129.217908401406	32.799238354283	29.0329840761483	48.6405058430293	15.5562858932654	97.166482476014	31.3901226273964	43.9265008532259	51.542843637315	9.05422987046573	10.6818680717392	130.015434669784	9.68114453058247	186.651599197234	34.890330865826	63.2970630957161	117.924455331353	10.9705334096227	61.0579460466642	64.4232589530944	13.3983302469488	47.1493929216333	20.2131662792438	9.58235613417865	49.7145434018673	25.8537495332856	32.2414056813115	38.6951806420482	39.9790580228531	74.9644645031306	32.3523652782272	21.940056174451	19.3978354919562	31.4332072275476	36.1060109229304	79.0635277592148	79.8357517731141	259.665258236383	6.58560526304582	13.9366098664118	21.8502418957649	175.32139480157	69.5180152241934	30.4485907182595	55.5622287548656	51.6923182468576	13.3163267819335	21.890963505143	59.3420018252236	73.4871383230917	59.4775452736076	42.0173317671546	40.3230469343182	46.6834980959398	192.139728666908	41.9601034182043	168.668118863555	54.9619341162817	63.9077595298318	29.0935687094258	38.5347482887011	24.7510965361463	87.352958613271	297.466673397362	63.7208331826255	14.3364185876083	8.83102081548527	33.5850542615354	107.523968488037	35.5988606629957	43.8327886872764
"AAL"	37.565103921608	0	27.3894905170056	136.094275531236	27.7070415291815	17.5342225134997	115.420150111981	18.7415184055823	33.1527063575983	41.539739082748	191.079647970209	69.0709465549172	25.1372089227799	84.0634914819998	118.425440182177	78.7634360005774	109.221105051261	71.4192573184793	90.8247186611777	94.007970953185	12.0857942520346	66.7265807465976	134.980078040028	23.3374199773799	119.373175342814	18.4773612870962	33.0977137235118	88.1513918232691	65.9773862263588	38.4964139547266	132.249404004539	51.9988960281409	27.2049730072394	22.4179179692261	24.3270892725486	36.9995183258413	64.6435184837554	20.6137291379347	228.657688219477	46.03602919994	36.9324109995458	54.4300537001541	12.0569851873713	116.704500518558	149.182310852329	15.324858630682	16.651275656734	33.088162247139	23.5748727538111	43.32160539177	55.6521495582092	95.0326338591586	22.3393778046697	16.3646693955014	26.6292690261756	11.8745090198251	67.1650825639842	12.2516163290511	85.5253119165533	20.2576208016941	103.12261648749	66.8968133815907	39.6171050764436	18.7211827809252	13.3232012284118	146.765308610903	22.6080533376232	170.40683975299	35.5699934005549	83.4547746424647	36.3625362893654	69.6955664136555	27.2754449755817	9.64058458497804	17.9029835255112	24.0039548075487	92.7658457961295	180.166788538151	22.0910711280732	66.6837426444289	99.8633731196778	62.6549731433926	15.1696490737964	17.9100531145059	75.7808588059303	73.5522484067437	41.1818173069917	34.4347373188418	13.9550883255913	195.168823729175	30.7109832515277	25.8963074682072	58.6676516237033	26.7282589020305	167.797826109778	68.920669964908	57.2111434764027	30.312790031051	38.995398261399	11.607751334361	36.0672194416473	33.6222392537419	84.6728505157755	86.384970389298	82.2511427793601	114.649719247181	7.84082781311534	10.9199276952916	262.797071348321	136.626288153388	41.12049633404	138.023673606043	25.1586866104272	10.4959273904823	44.5445451818408	32.6554434836735	15.4794695029908	50.9942893395629	25.9205978957104	61.0034354359512	47.7155798526708	260.029230740768	11.0582578519378	174.556631582511	67.3410701456472	239.476606851957	88.1773967838569	71.2476886893124	17.3338203866354	17.7987201635925	102.072037538427	33.9492428589778	86.8980325522535	36.5305497487588	35.2097956585372	28.1836280358911	18.1428711731117	18.2106944814025	94.414168977416	16.5442876906681	69.2917760850441	34.0546298930786	42.3529537249207	100.438776459208	85.4811023436776	17.2376636267604	233.625523889351	33.4435853300963	66.1961632999926	16.0547891798339	24.3889882610371	126.178096418201	27.0649031421472	100.904096079969	65.0165273426215	31.4282738291979	99.066121617906	9.33812604657889	61.2356601911198	128.245906225599	228.767299072117	174.333604221013	17.2325045379612	18.4764690629623	334.497718399352	61.7499871079212	12.4839617188974	38.3272979687704	86.6092196671613	130.105151075085	66.0026018075393	18.2995091960338	106.486528894938	24.3686973131209	45.1485955122114	19.0181464315397	29.7076893761299	167.056002959137	20.1202687968164	24.4778893472119	41.91020434687	24.9764272004773	79.8253049198819	26.2046664693361	62.3213793844121	93.3561111566769	23.4404169865258	23.1750699151562	49.3014983949986	105.953605950913	51.3413220294176	51.0357998629309	14.6941510683436	147.705934594616	13.4963012379468	36.3700131709982	132.376470223062	19.3480504598	42.5996216082439	78.0663321318674	132.931544114146	126.156294922058	49.2099173088077	36.0986083947909	71.9714149906806	12.0957706534196	12.0520445747924	119.2549300775	29.5766812423165	12.6227439552308	41.5469437644566	83.9270539074072	242.333512233528	16.9535745845252	50.2272598731167	24.0737150077231	24.4940789949793	293.953175910484	81.518201910229	155.998560002438	21.0702413163969	55.0661123170031	57.0531269301864	50.5149992259269	16.3669582200772	80.0620606663574	82.466037275146	73.8036203844881	146.384621806883	92.4952051183767	109.622238582585	92.729327367574	15.2915347941396	50.820536479955	53.5104787454266	13.8254993593901	50.074388995125	85.0257522966434	18.3270975983083	34.8636473419737	17.0392805258226	32.7297386000104	21.008426922505	15.7668827135517	28.9195779468611	68.0694148624982	36.5500979981223	44.5586524747506	35.2181718309472	12.2331234813176	43.5037447892564	35.7926446329661	27.8297476890008	130.30284400624	94.7255696305043	29.9227654205637	22.861836665709	127.216323888041	92.8361378806945	21.0580829960324	38.3480307848456	110.554927611078	37.9759137077437	23.5633368935411	56.3866871716645	152.644766580032	42.4625279431065	103.466372511428	107.133969715356	85.6161230035472	136.511310428902	32.1009954674988	15.7008709583168	116.232027833594	39.2518270871671	43.4773489361152	141.252835213813	180.517504252283	65.1431254925986	22.5494871856003	43.7261601906072	30.9416947966719	61.8144128407686	149.58452417494	87.6046799160355	15.1433734269625	49.6148307677283	11.0269424353241	47.4264927101408	18.7207694787824	72.688926319315	20.2746790692838	230.47335892489	14.3248947532909	67.7396355130796	40.2980545528087	113.699126705438	115.16834823004	10.6223856578791	37.8182957600939	40.2494392092425	30.703120402912	19.6663073034794	59.9063217373599	13.3400377458541	71.0281361251276	89.0235500027877	81.2501897184498	186.293791629235	284.305040648163	15.6143082248194	169.470971461933	80.508299151167	270.162305847458	39.3371444197129	23.2187546269158	13.668526357149	47.5180485074596	120.278255058912	96.8012770222634	23.4396726541382	30.0959642696918	26.1438613611504	45.927846541736	46.9442950705452	47.8586461044128	41.1561904727241	154.794385153136	103.093987961945	26.8224930044681	173.329239281698	30.9981266159138	54.7737266220028	25.2971860301061	12.3299401087222	17.0205339252993	107.899694807744	67.4386769290585	22.3871384786421	15.2981787763622	14.8880862690722	16.1442009448647	63.1327374407996	21.6128018272186	84.0880855069676	108.219682310063	76.0955450892468	37.3887336981461	35.2611390427694	85.2601986594021	36.2926506261674	486.720320390759	32.4503445945205	27.9786377562891	26.7332392763144	45.0999148887907	91.3173437376362	89.1285348357217	9.02490454943896	65.978592896929	86.8361139831425	33.8863819356006	98.0407779412254	44.8440384462382	143.775347305623	39.3449027368127	21.5885288595328	87.7489581023646	9.30558785189195	95.5289466046785	27.0479222010564	27.9549180239672	102.690751565457	42.783974553674	36.6035268247041	20.7260890903504	64.3518710298407	60.9279571418493	39.5224292947022	180.342529241073	54.3001244303074	123.539334895669	222.510161517498	122.329156640792	19.1630457675277	37.6380156260528	38.2037586486652	28.7188365731092	96.8326888264845	69.6055422458904	11.3023077509612	85.7530741056019	19.4031950715194	36.5909593654174	27.9054542113555	100.258269368404	31.2438032786569	25.0205068866012	73.1271031708498	121.651679038762	15.6855041252389	18.9127853645121	37.764866640032	39.9624391717368	38.2089198705233	19.0315951277146	22.4135789018327	96.0479635194936	215.104671547452	87.0769334772915	36.6780710991583	103.957388797256	17.6698269698851	16.26618074634	162.412211728582	19.219066197595	179.797569626444	20.4578207895994	38.8985798243668	68.8949139616121	67.3005962040714	26.1036799344095	12.8951567860331	26.5213976141703	95.0446996884249	91.9846145372817	137.615639170379	53.9484533769387	41.8970554048706	26.1628693339114	18.9675095140032	70.7032316552804	27.7030123573644	13.4633155014736	10.0662644312959	48.1349158186745	26.7268182721287	142.924236778175	23.5363737361761	195.126194520144	19.6759912939312	38.1868351196968	126.892683775032	33.3783588992764	33.3107142974138	40.9957648786604	37.3992424064513	25.4216494597678	43.9165722693952	32.0830968880827	28.3720914158458	19.4410642691437	11.1071820074368	40.2412137692212	69.1186687902631	93.069205990317	41.7984976323673	38.0924152724524	42.0128773756498	26.8492760670566	55.6854410890122	52.6524465313354	104.669798732975	267.982474854546	24.8711591057346	23.4275815852711	20.276314594168	185.312290935091	68.1126903323711	24.5111437033017	40.410388644166	70.856206672085	36.0452769474763	13.5854887380161	29.3126858769898	88.3642803546365	46.220908162298	54.8224038796569	18.7791001835543	73.3093781593224	199.947361700311	62.1593635757829	177.375687698878	37.3188514519802	38.6031706835256	55.4430642386105	30.6960446471064	20.6815455359197	99.1454931455136	304.753867934299	30.489515651885	43.8434546925899	42.3193688640743	51.4481972305977	78.7863535034879	31.8719451768246	25.0201259621072
