""	"A"	"AAL"	"AAPL"	"ABBV"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"ALLE"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANET"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"APTV"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBOE"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CDW"	"CE"	"CF"	"CFG"	"CHD"	"CHRW"	"CHTR"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTLT"	"CTRA"	"CTSH"	"CVS"	"CVX"	"CZR"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"ENPH"	"EOG"	"EPAM"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FANG"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FLT"	"FMC"	"FRT"	"FSLR"	"FTNT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GM"	"GNRC"	"GOOG"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HCA"	"HD"	"HES"	"HIG"	"HII"	"HLT"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IQV"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KEYS"	"KIM"	"KLAC"	"KMB"	"KMI"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYB"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"META"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPC"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NCLH"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NOW"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"NWS"	"NWSA"	"NXPI"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PANW"	"PARA"	"PAYC"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PSX"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYF"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRGP"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSLA"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"XYL"	"YUM"	"ZBH"	"ZBRA"	"ZION"	"ZTS"
"A"	1	0.317191495147203	0.486305174001683	0.491636524124805	0.608948736011942	0.448590798156122	0.622108597017236	0.443969937124642	0.470930257555109	0.523340647629641	0.55801973321789	0.464566061522569	0.358462474830928	0.326567241036662	0.396553140357442	0.599420055399425	0.60763899192531	0.506440618550043	0.52430758193438	0.399069921126111	0.423277734556177	0.450004166509594	0.355029595422304	0.447852070799668	0.486059994968569	0.501106374260645	0.324607089053938	0.580190255447276	0.612888477293691	0.605513670936356	0.450406974527439	0.350566101370578	0.221856938148652	0.542774034378402	0.60405077098339	0.496248526657097	0.397044873841014	0.531472426277634	0.591978919775497	0.50946792232366	0.402040837528598	0.33539840571866	0.381541204806631	0.398233526377558	0.409100910422825	0.525300261336022	0.331097940922649	0.247876954997309	0.434496159969072	0.49031719034843	0.541114854111168	0.515005921650659	0.508132461084289	0.47689985451719	0.428803574372762	0.401195184081389	0.607934990246009	0.626042794990295	0.250885731970315	0.351696259384061	0.468451509098908	0.579517924286238	0.398755091721742	0.624191094644089	0.542166729023561	0.524163472676011	0.633398008587015	0.560738594078337	0.52946364388392	0.52311805205035	0.480835514220626	0.446774975133681	0.619729471493749	0.340836444227906	0.577605915273196	0.470004360901232	0.632230338681137	0.226779691173766	0.577564662278166	0.4291416850097	0.520812050015425	0.4234978526098	0.440354841998194	0.446526096467802	0.281502043829417	0.529027436209598	0.565076948261849	0.455563758213021	0.366034477118086	0.353857776159215	0.594715208018648	0.545656687794584	0.49743022415968	0.509637105022835	0.537125702166168	0.45332382850207	0.29613812418156	0.494522954390345	0.339301386826339	0.348695197314722	0.383771419980219	0.456269733903898	0.302211490532673	0.430335747214756	0.405948393462404	0.508332619274485	0.488739276296424	0.588316251729806	0.359635599544906	0.430130549788077	0.416656675036205	0.567901460140327	0.478816255788304	0.461940902757728	0.581573256099982	0.338678044674002	0.374970160309853	0.550321416610679	0.565599943533574	0.50265035613595	0.12430039032782	0.33875283067718	0.343523135689431	0.35471127937249	0.501766374827006	0.530661777706748	0.430124081752055	0.532764140497854	0.474191494503799	0.629272175472869	0.342645206514367	0.308362386357673	0.407780692583928	0.448464383185511	0.348850460727484	0.388406693826475	0.32749738538857	0.311571351518003	0.496251658129815	0.386539426719805	0.370668740553376	0.348000636599998	0.4418434071772	0.510310817064135	0.297578018258196	0.580731391732854	0.450729361448127	0.294133043650294	0.449934320710994	0.417350273220216	0.501853550131896	0.517924433781623	0.199464806540671	0.390845799222442	0.373446870978836	0.470176727655304	0.418116669167806	0.319768199141104	0.311234234928001	0.392287136162219	0.614883079946153	0.320597643029442	0.460573925785569	0.280996740106072	0.479155586427371	0.369335303031909	0.379154910720403	0.539209511399345	0.341562927350086	0.461099648784822	0.377869167532347	0.518457832216878	0.559756173123314	0.284024236657458	0.309618226257202	0.574038258211882	0.53164996846794	0.423349224167251	0.505389039526891	0.466665462670753	0.505653906684848	0.44506642963845	0.372542325481116	0.267513713758406	0.573050142187447	0.583159654115247	0.487925920336151	0.541972260259316	0.516447190760198	0.541941308409546	0.475111500905844	0.474281031465384	0.365213961120806	0.337641522315873	0.342783108170732	0.640040392412794	0.470673337855203	0.313076197024445	0.61524110034588	0.386575916569506	0.374790699354686	0.328306361305117	0.5481525616435	0.408082393128252	0.609288621413467	0.361383284147145	0.515088505847528	0.434901761796148	0.445330026328611	0.400530223255789	0.599053955682101	0.386166160475024	0.477806998806493	0.624244671940593	0.454736402374164	0.404463719929541	0.242435317312289	0.358972405928244	0.516934248667865	0.492271843925496	0.286570596217056	0.649439799248911	0.613889289510781	0.380462982958032	0.314828334928286	0.52196990020661	0.514759398020168	0.567943895301337	0.557084966985954	0.476655599706752	0.322541250717009	0.509344277892677	0.540222609858904	0.654069434173063	0.630478646578173	0.501191549834168	0.473054718364479	0.565374261350213	0.582637803797815	0.639337062067319	0.450884290840531	0.636169841475982	0.412661846357483	0.458488783332659	0.520584551675672	0.370556769126375	0.446150386660852	0.382780367996329	0.506388849088356	0.34598588790007	0.5438223357615	0.476830513204618	0.422250275921768	0.578300761588695	0.547115678191619	0.498631577587878	0.449618666816656	0.497828232068289	0.4321053668406	0.391430830647306	0.581701761840252	0.352350553989248	0.556254115365463	0.478781822145309	0.362934128378012	0.423605412269178	0.435807456191459	0.520407911715523	0.564718202285798	0.383990239995584	0.491784889853861	0.49557558005776	0.49167141341957	0.524767484071162	0.477033057867021	0.550649376512744	0.455910314032313	0.645843595676633	0.568843179209625	0.412970741161207	0.461410007053001	0.525740578921847	0.504775550764744	0.430044283774818	0.419315882561094	0.668368578177707	0.579375597751106	0.2770894344493	0.488603702825835	0.371826651631443	0.363987255154409	0.40571377254741	0.535905169413028	0.482843014664129	0.410918309482894	0.545470831984952	0.536949957703636	0.46637529128103	0.356796131701498	0.551819718662192	0.625710197372304	0.296554671068481	0.457713323004166	0.479979338886087	0.52305856140456	0.396005137581724	0.109159437748809	0.286773577168754	0.357642615097933	0.485413289314624	0.575722414684153	0.399144460243995	0.306007719022273	0.411922803982718	0.360681104585777	0.535224888763202	0.514669472817613	0.358814171520784	0.360099318638316	0.466631276300639	0.492491668218446	0.332970747550144	0.297943990199338	0.451317399166286	0.338489863416742	0.584506754705118	0.351690030538038	0.548161301352872	0.488342211343082	0.408872295901019	0.295076010192899	0.505335001419826	0.29761462884969	0.564731259433863	0.547917700627221	0.334946804724382	0.301897963949143	0.334414511309154	0.537343828117591	0.574280157675699	0.573556737026646	0.502186646818991	0.567184821578141	0.574110104302615	0.465266817281782	0.423816890598501	0.477530748175964	0.495147239303371	0.565408988722195	0.435783607579432	0.317564399486489	0.30557663025491	0.560412722533962	0.613778667214113	0.347732008594153	0.550912827832142	0.421765015065023	0.457819707143057	0.465815056834576	0.266887070122092	0.334843073917932	0.267154952587818	0.43196946152581	0.455899478896898	0.438808329931635	0.504032787829495	0.570110576048844	0.603833094981473	0.314343467168976	0.306315979184418	0.500289053844054	0.379688060117708	0.620809141292929	0.432597978693413	0.491438097321177	0.549846549077296	0.653121773273105	0.37566251706944	0.46704244015812	0.555902256736343	0.462688649027138	0.488623846997767	0.393137789040499	0.43166853901668	0.583885963723215	0.428155581225843	0.277259158914892	0.371306068155509	0.486345754544197	0.371835444175465	0.46010501494389	0.489383147499161	0.614079787404519	0.415077437321652	0.489009449817318	0.522785725350084	0.464842807465394	0.324706559116146	0.4316227877272	0.478321362556496	0.332981316053178	0.397698080846975	0.515193670815694	0.45023278509373	0.554880995708338	0.495220063016341	0.577724287844238	0.438671005081372	0.387807045569633	0.462417431741383	0.724142625685402	0.262300794706704	0.44160165679563	0.351200599364447	0.304142451018756	0.580836489395077	0.569758122052274	0.58743539710477	0.302866730642473	0.400521956369916	0.48192051690609	0.379008680324111	0.510318313963349	0.542452298211828	0.458717852629915	0.28900603469305	0.404967018044644	0.391761622847196	0.452391821554833	0.472488212706149	0.484932211184441	0.552541188109911	0.401537287244791	0.587205577356289	0.493308791162397	0.379827477835091	0.375504365837475	0.446344011916993	0.343232812849282	0.566401304160086	0.483883770285571	0.27566352095568	0.453513904232651	0.523343975164038	0.650310727200084	0.466243247024363	0.342941682726	0.451621985877213	0.351916157618939	0.260823597929247	0.583219228469075	0.399772376081041	0.491012459840033	0.304325681875386	0.427923757001167	0.503889583657679	0.533632056380854	0.536241388113289	0.372308364898641	0.334347055030267	0.507022667506428	0.565327192200719	0.56739897738047	0.33994168182111	0.548377230515592	0.399088626358598	0.498764874115354	0.445228502439838
"AAL"	0.317191495147203	1	0.300699231410665	0.296430223560284	0.364786609371843	0.263068327549078	0.37000945427284	0.287252151543152	0.274620972514188	0.31846889764416	0.470265111392765	0.422593504269467	0.246998830471567	0.302620160113365	0.192570370147369	0.319985961057082	0.299982876270956	0.256567322347179	0.323017352259087	0.31353244991202	0.112278811974546	0.3099384095425	0.675987400789026	0.208805179065606	0.385121651549518	0.368774392835946	0.124282955299259	0.310038795626919	0.437178626071225	0.400801043200387	0.332712850535234	0.196392149052356	0.0878279869631635	0.373924652751397	0.327472164874721	0.279311104439775	0.0723519277710923	0.400673586201001	0.368456375043023	0.31149453707088	0.29310483344741	0.228612144032504	0.263912507599378	0.282075184492415	0.312252836821112	0.300351596899599	0.229898295056938	0.20202980694628	0.243430012530412	0.323762737923547	0.385199443762245	0.257292515873502	0.270903786078955	0.292287073993981	0.270868408026528	0.224704633290515	0.37420229642609	0.329620163462905	0.161773857679533	0.26490470967905	0.181354932956615	0.34890547478691	0.313550068126937	0.385642479971798	0.315087409012995	0.309009492707623	0.41890400133139	0.316346092714598	0.321809759225895	0.32284908271027	0.264827027578343	0.355485910151831	0.349876381227136	0.307866113576424	0.369305256802999	0.175050837092741	0.381386747539303	0.152970617809299	0.341859551134619	0.335615122144093	0.445823829229318	0.299181243038295	0.354430068700114	0.187422615870576	0.13219037189284	0.211622187224542	0.39478722833849	0.349704117052446	0.270170509895038	0.298346189093644	0.394456683591491	0.367446091784844	0.411094385976794	0.182298786448177	0.303677016666857	0.359473571445118	0.211855544748734	0.252532288729325	0.251408760767268	0.284108597007144	0.195362791032326	0.339084722023181	0.207504389807634	0.112787393385548	0.323244417798651	0.373259827434961	0.354993051693561	0.309663608588705	0.25351013763795	0.284132941087699	0.285893062109936	0.34957911661852	0.239235715293561	0.246250919332819	0.441099133575048	0.230654053590979	0.155417882334334	0.419995097780227	0.372811855716197	0.181945156897391	0.0502360218402672	0.261763335622706	0.843407316330765	0.142167281201587	0.240243195484573	0.289769975352092	0.301868384202758	0.307004888938682	0.339932514969312	0.405854589810613	0.310059908248267	0.265710475414252	0.293569571256637	0.124817700628539	0.262058442676741	0.35757707047323	0.224222813399867	0.212598343716587	0.36578879276534	0.10309172504762	0.258588735410933	0.277976503109295	0.375670399309846	0.339101840781935	0.239758179827604	0.35126936295572	0.313517221283728	0.214698594841509	0.268594160137539	0.348746183244532	0.165317346446519	0.231469399851939	0.178924279593032	0.134774713009069	0.180424301958728	0.341990791910894	0.306274179173659	0.0897456371394318	0.217333968705481	0.278016347393662	0.268832389814118	0.209059103299948	0.333929869255495	0.19275603863459	0.395556183664739	0.331754698886852	0.307348939253198	0.37916124496087	0.108128993051185	0.268022222347681	0.105485819220343	0.338117273940332	0.368240192618345	0.249458524036244	0.301127947546282	0.477926950875121	0.34806734878215	0.260615787629391	0.277587579695247	0.295412458636305	0.158442545657632	0.297954281869443	0.157559899454581	0.26998429030539	0.36059885586957	0.228563705636449	0.262082017870518	0.355269855490317	0.371310851869188	0.295615816196503	0.206752675063435	0.360138963953133	0.153576833318912	0.303947515629192	0.314492575151712	0.37460046639517	0.327970483540928	0.162014390043107	0.383515028825597	0.251836864082276	0.11475130621857	0.215322161483897	0.245394511678367	0.232884488049459	0.429303330142445	0.038160400832742	0.297506288681547	0.29629911869705	0.340453338398403	0.271831924986642	0.395986424603276	0.257012505488443	0.249585176715445	0.4173356067076	0.347817963826046	0.209853448239655	0.229799689832994	0.195067192076455	0.290846128082456	0.311504658964625	0.294711660128712	0.270020413596999	0.31969793399097	0.298928998828068	0.344445292290095	0.360891253229651	0.383205022162981	0.357138970604138	0.417226354174724	0.394554911099523	0.314855096396794	0.335641766493469	0.359355653747772	0.32114413358282	0.34724367291563	0.2884353700622	0.387397015797989	0.266089395665701	0.320997916517644	0.350203287887989	0.165075624673158	0.33634541267091	0.351492255852939	0.38285684205294	0.220599216997287	0.255178576482865	0.320548104951691	0.258380934597485	0.374977509257246	0.100928956530247	0.283873889881165	0.400876326862963	0.301123904376693	0.282841350110078	0.341236117911835	0.379979986901856	0.329643536729837	0.274496580503845	0.283256737874281	0.289413730225814	0.426500624415065	0.269785607877522	0.485125128445236	0.370885907989156	0.785410192006438	0.13760638171806	0.115463976718697	0.334816011546985	0.332812356626181	0.286470505886755	0.396509722072587	0.365807563111188	0.287230645929231	0.315509496075332	0.354568854166864	0.374005454316371	0.226375536790805	0.357447474002566	0.280192313726082	0.378631088767326	0.341386183670494	0.366042682687305	0.375946146695766	0.391917387096976	0.272744828367025	0.429572545098144	0.318791740239291	0.243347437576851	0.329189877093714	0.240587836314954	0.226308923952053	0.281501318484847	0.328189393632714	0.268869702252538	0.0414404818508008	0.367819697141273	0.321607676392465	0.359440593642771	0.279455499879123	0.285315458095362	0.336389355886606	0.236578275871545	0.439639464586444	0.338203076596279	0.36920654018832	0.317847266449689	0.0507747959598857	0.220913991022843	0.199157660664498	0.346025090985272	0.358777206022313	0.329129516330434	0.10178562861229	0.242155489683125	0.231902491236403	0.323209497934245	0.279048991218386	0.294577641168704	0.30453767572403	0.232480317909225	0.226006857092146	0.237845163575779	0.237849339460274	0.389458560080748	0.114955460783613	0.36704585004845	0.240579205849302	0.267601241074186	0.342311318506354	0.15505545924405	0.292650983592046	0.289272100962627	0.195199936604972	0.484755342808936	0.376248399882159	0.214601084593231	0.215071443500403	0.213080959325182	0.409137068491761	0.312855138559805	0.295112706995906	0.350142768957766	0.382491661641641	0.243972262303254	0.312662508693813	0.286354813709237	0.325858888649099	0.297991896859994	0.261940580676246	0.166960078515044	0.231420173267578	0.174388533263256	0.361907605729913	0.388346502555804	0.251670131941613	0.357516721212987	0.332066245727463	0.303940138277095	0.241016613231578	0.165912653597889	0.0972455950759992	0.212069038365264	0.351566423444437	0.320332215846602	0.393014428755768	0.198280774046636	0.469454615909268	0.337487300123625	0.0720121099707643	0.180234166828436	0.234945092707964	0.306189822876452	0.285578360202793	0.334479503731807	0.365603396044749	0.342227769586559	0.299304111452065	0.37005213992569	0.436967508541215	0.29319362788641	0.337119381107753	0.394331740560773	0.347846287718466	0.144628332155738	0.361950930066515	0.302935270244348	0.252384796650778	0.312802524420861	0.366186505347943	0.276548155231271	0.340770752271392	0.269258232740302	0.36688934176928	0.188244130996726	0.363284950538159	0.376438388146267	0.393145847817376	0.254401033886138	0.240934807905829	0.198996724930638	0.197953751507161	0.395541889569012	0.316783690505261	0.320957430883272	0.305210067581553	0.296998999640468	0.307780666643058	0.397082196697632	0.301440587584027	0.283333216418341	0.374185645471495	0.167701878454581	0.25860003230972	0.0561221719760981	0.197834327986763	0.39002041508028	0.357333355052847	0.425939201798632	0.150821582553044	0.176806570574549	0.261433787096219	0.246045398210719	0.388773134771424	0.29906840910243	0.357842023870505	0.791455767090547	0.282540898620917	0.257266689437711	0.316147151175313	0.361860575405007	0.310015117816664	0.379445824613983	0.17480242483694	0.338033216708687	0.293540564772076	0.275056639616281	0.277167231565193	0.330789335199085	0.201484776775617	0.272552837549593	0.383383681051451	0.202600943838016	0.244816017664503	0.367171993921459	0.310613080362517	0.332541355982139	0.212934351286847	0.211654361816419	0.258582368980991	0.190280048299573	0.350434527973796	0.386542991390102	0.361015135113082	0.166930323752769	0.296111904852316	0.285267251927182	0.409388116174475	0.286414524790298	0.125391090901074	0.245482171446627	0.179194294193479	0.421862274966351	0.220212754525749	0.182843695434628	0.310838371097016	0.0862261279681756	0.166931634619923	0.254443024875686
