""	"A"	"AAL"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBOE"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CE"	"CF"	"CHD"	"CHRW"	"CHTR"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FLT"	"FMC"	"FRT"	"FSLR"	"FTNT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GM"	"GNRC"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYB"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"NXPI"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PARA"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRGP"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSLA"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	0	99.1701467279142	77.9647837800357	64.7982202768421	69.859355176362	55.7562320637562	15.3570655295855	22.2957698457104	33.6822782647977	54.2739365614935	14.1517061321844	70.1466752570669	66.2808649450669	22.6705241148428	45.0971013208345	153.537456649731	44.8045300608221	53.9445738137873	127.374613093847	8.55282524614105	24.5622238178128	42.8720920180556	23.5298096443492	23.7631550781391	44.3711247758674	23.8066401541183	49.8091004233856	16.787990946164	60.8797638296501	55.9137238084144	43.6278591528353	32.3465698022433	26.6319038392774	17.1665075547604	27.1823517347731	19.0732104480106	18.0761549200195	55.1804366528203	64.1662751680031	57.513565240995	44.2381864482124	47.0894084467851	77.9952534766453	70.4811579887501	51.3859227506791	81.673686692706	33.9047638852221	95.4617883025108	33.5022166873609	44.9139851552306	100.4480726859	41.8014866362911	31.2474932594942	17.3757767514861	21.5212721963737	156.249784085683	17.0327773917062	48.0022362982057	77.2865954866713	21.0898544870095	84.9209979309366	37.0276099321174	34.4583891036186	15.9817979486831	38.4420010568201	21.8553337573152	29.7111746913419	56.7268603471925	69.5678115569453	62.166470959125	52.5178454277711	19.0244747709733	51.5662290886196	61.9782712682958	28.348390876941	50.8714493932246	58.4916954632815	68.1125081489163	19.3445590426968	49.2887060208968	91.5407286914336	32.9322941295847	117.732258059436	80.4526944462762	35.5985919250168	70.2217289679073	51.411233130158	81.8455729205297	36.7700212405895	39.8419788197234	144.155193801363	26.7684874745827	62.9079927463352	91.0838324262921	94.2012188241474	34.3166100498281	86.8562168810839	41.0492556356933	57.3222762961453	62.9844128093143	46.0557926804447	59.8732440580766	54.9960461783059	7.84941060002761	17.7831146292537	62.2108307252441	32.653542725611	27.9211242780621	44.2013267174885	235.761894051984	19.7066199036539	48.7667579822906	54.8681620354369	80.8522959594694	95.8157044791129	21.3032594090188	21.6697003723228	102.578891276549	86.3562939991138	33.4129131278886	34.4562683028522	23.497589019453	20.626941850566	72.4614173677547	113.348381169392	16.9618870189884	228.074155453212	34.5440211679457	66.4893600023864	76.1997238955332	41.4540915045554	17.1427622230186	26.5046004707683	102.02226323846	45.5660395412389	49.7415703950142	82.0546326363863	35.2266393662214	41.0936401145434	53.9520766618581	81.643648610627	80.3543860212726	14.3318281335848	23.4984485246502	33.0104473584282	58.591014621813	48.4382999783293	84.1934096681599	52.6189979347318	67.2151102906343	19.8139374069481	53.1827822233097	15.7263012602445	62.9128739047408	35.5473074793484	63.2390320241435	81.1044894332133	73.0656352153681	77.3351224613291	64.5251420873006	26.8820059909631	24.2650194938862	91.9174582834047	87.9921086591601	28.3393263681812	72.9187648374155	24.0517488799896	45.9499823410981	23.006240562983	30.7285071538715	61.2830017623298	83.4154167949494	77.2587418689329	22.9551408171738	21.6292615843614	25.9347525130954	50.1404284399889	62.7315301064599	31.3658255566229	28.2697835087092	75.7557109269272	79.8358594724117	54.8451091693652	56.4916647623411	21.9756692754694	71.6369698321055	69.0302980306901	74.2298534866223	13.3676571847216	26.4250600855618	35.3319516561456	49.6105838700051	22.6085336172963	39.0945497323854	13.0237206669447	20.7074838909646	61.9237861345989	59.1317136285431	38.404764546944	36.542221109058	92.0384290029909	145.694256867679	27.3306496625578	82.1940524882771	45.0000618005542	44.5092659364999	11.2488532842605	32.7042234765199	46.6272270933387	19.2936234832709	56.7711979858699	38.676980819388	26.9080592869249	13.807813875112	95.6511519639183	168.794068266965	48.6137126764484	14.7884260525896	22.6949933062285	26.4533405734052	32.6221773708137	43.8010358989733	48.1140643410404	56.1937360477989	67.0175931880575	20.0728633742868	48.0915524934977	51.2144610921151	31.6584072729219	21.0967271138687	59.5616089782743	72.0756118535359	25.2425063037189	60.7029934090998	45.3889688976084	29.5556727459436	12.3927320631371	33.524366159137	22.2566192177945	13.3740802614008	61.2525813097632	62.1186874375801	62.0791357964814	63.4045719292468	32.6104442965464	40.9480762308096	59.3193404870301	42.3343685185437	18.0360516368252	37.536340779634	134.992689044274	35.8764241719087	52.6679253772264	26.3103772850087	89.142940846406	32.0547286424311	53.3179594869601	96.5869319204829	66.7849617716386	25.3111718993698	31.1280096120874	53.1868707890185	14.233411522819	49.5518782789165	90.1819002106153	39.1471822547737	50.2380635088202	20.966036139884	176.01453172985	70.5988539030276	61.3474399095292	44.4210908146443	45.7055567194436	49.0555317784842	90.8697490874909	71.7704930769325	36.6682967713858	53.5632106249221	160.870618217811	23.0548430989648	25.7320861092712	53.8659108030337	35.549235644695	16.0369367022654	56.8097433615123	80.5251749117989	88.8197139779011	90.8551119898342	62.0051978573712	25.2151825663341	41.9227254579342	52.0166686892665	46.9005434334778	52.3890352983111	27.0121150223584	34.1646659004743	27.6703742073675	36.8502501202011	45.8630373918274	37.8736960735635	115.563779162752	23.7098839409532	19.9165118761437	21.7646525070276	90.5887800851373	17.837946771647	96.4140626346361	31.0537851468525	58.2507648991305	44.2154275733935	47.4241704609413	56.8984202855247	40.3537764839962	60.5149078294781	33.3629844394215	54.6286481722922	25.8394642702915	19.1228039526315	41.7754105056383	28.8689392585429	9.36170940762525	82.6286866024784	23.5101100919905	24.1245314505264	62.4390148235377	55.4262341342313	74.0404241085518	27.7411184868503	71.0180615371335	13.5674215635718	74.5347505036958	20.565158132386	37.0904336022754	24.4348963738141	44.194589008694	97.4452874542945	18.261510164248	175.875277976196	64.9056725198704	36.9736806702452	21.0274761375686	75.1550073763121	43.8213635778142	26.9372813156077	45.5459121951173	38.2938835701207	100.264146829236	31.2787347775551	23.6397838545849	14.2508299282088	43.7171470387716	82.5192275896969	28.7584581723887	32.0598911240617	42.3087382602076	66.3363272659588	19.6523224379717	17.277302063837	43.5671276088097	78.7212900554477	73.320591445749	62.8688158678774	48.737284519854	30.5308444198634	44.3137086487951	27.4595161661288	29.7099512713077	38.0831968542732	19.6625972518467	61.581488081762	17.6615184989342	36.086048096982	47.1292106090931	43.2198687518267	77.6408695604714	68.8240972796643	44.550443958168	22.6953735116633	27.811186755101	22.5181590005169	46.144559277795	64.8731527334494	99.4875464988468	16.0346635701972	48.331990762096	40.5711213324556	87.3942581437248	36.4547415866878	28.8346203711777	30.0380028119008	108.203093552218	48.303192512032	52.2800827961442	33.0903683257443	56.0404434530176	21.4229013691068	26.6807707251754	93.5616998431916	30.0710560067567	40.2036531768215	8.9024085652447	252.906216884128	114.636199081832	37.068055961745	39.7380847957791	50.2196541900904	40.2654474877524	88.8606789841977	125.824779026029	20.0399914638624	39.7874145231762	63.1693309079004	36.7735006804864	78.0572184701864	41.2144708695738	59.4331451037846	56.3603723097538	25.1854633727539	14.59734829726	38.3392146163988	15.2344360363675	64.9758069859874	48.3491687037402	34.4966498443818	57.4262073355802	21.7443090081143	64.2634123951877	60.0183643208447	66.0174414219799	23.1804403035917	30.0853892577248	89.0159804896062	64.4446466239838	48.9115485302037	28.7833304245909	55.0501025483839	28.2845497568827	17.9942201491721	41.9608142994843
"AAL"	99.1701467279142	0	179.005240050996	173.208073381139	188.132602347288	182.376281611466	99.1694734448032	108.155839315064	135.119403355611	177.060768480245	75.9463649645681	160.060858849079	158.223916677117	105.25498491298	40.5799726514634	31.6287956857884	109.453311275478	136.164738930896	24.9953282406097	112.657304740517	132.410839213625	153.021529347469	79.5837643486238	82.9498503948394	40.2474520693515	132.436261477506	135.341066179433	74.199629366558	133.771200102124	150.110538965749	132.635145987377	149.452157452648	134.855937692709	78.7051794020838	105.608046472231	88.6229168290937	119.380963384627	163.868091274494	107.661264059242	177.407214563038	164.925106176283	34.4166608639274	202.70980220753	99.1956845531295	169.915089562147	170.617662058198	151.455639261905	18.5069285557529	148.071366899231	162.767021521322	228.967111525884	48.1599620978257	106.974275682026	133.539972785474	126.560215876491	287.438490606286	139.925434913176	35.9207561477456	214.716435411317	88.9957358854551	187.833365108252	131.220414975911	106.430760590021	103.980692640719	57.4092453586397	100.32312524594	154.584626268216	185.953166406945	14.5014083904684	177.492276474313	174.216749841066	130.741704854556	153.096028178493	172.439162614892	108.858361283366	105.010494905778	38.8980385666565	199.615700954974	133.47257666576	134.576812713569	218.473541236936	84.9888217681871	256.342471659891	217.227217397946	102.11486801189	167.611084788967	166.303086525584	14.9830653657784	153.989115580394	64.171628354134	282.10405469748	68.9662462946887	165.85142820859	228.636733502818	220.751498024024	160.243374357357	221.593428525547	155.226844354728	188.263513804337	169.802248030291	113.772700647493	191.595384596944	178.795012524977	109.376398376901	98.1145367204682	66.7263875016124	120.894602424244	155.261369651869	157.488656800017	378.007835342568	96.4425892930213	145.295056030389	179.683770711982	197.257919087237	16.8641482598122	125.433559022172	111.272668144603	239.963163126189	176.076114976265	133.004712910963	87.6738830399738	135.793492293411	122.220040661509	202.16168190254	209.78979921802	125.950773850491	358.902911770786	136.619420256785	183.063808543168	176.850994237347	177.863996805368	97.0856732502423	65.6872010730258	238.006317696551	160.876713592343	139.925053333104	185.246718921471	117.522927537996	124.351226121613	128.259806575488	217.329557321189	215.339487209029	139.19480281234	84.5280269740765	151.899909712945	185.340873294587	169.976773329006	202.674454879504	166.700729494974	192.390346825153	85.8760694095135	119.921194171098	102.639678658741	148.093010401915	59.9414671886124	141.022571144033	212.514672444273	21.7623226743605	189.422114671932	28.9814661541343	134.436834337626	83.0006361915196	216.137587752163	32.9426832196019	125.448398716109	208.551370902975	146.667695050475	50.0029373188177	103.671205147011	118.815487591714	171.308393126482	50.2572960393886	211.693897933091	110.873286365399	116.706897298407	141.06817965737	166.881248209769	167.711123071422	137.893037913503	62.0453618427126	16.0666931117135	202.644439531172	100.664614009825	151.677545697982	128.739354208478	185.467748922609	22.5495570243975	171.72284127324	126.946918940515	68.6705794060177	49.1317274074304	141.242893107743	65.0403464563011	37.9410636411939	116.11284329523	126.479261623589	27.7994938229199	180.14634457291	161.810132023587	43.6001779037869	223.984471029734	283.398229984445	60.351951043	207.335890033065	125.039751393915	165.900687432552	123.124435274665	147.058841208986	62.1573885644214	85.2409329862767	149.597813030755	129.373402658984	126.886193944197	92.7534286669448	229.682076370618	308.181501734314	175.782216320998	98.6055386941383	66.2925398858295	78.2653337308347	147.236787243053	165.784532386363	148.756010945158	150.313657614124	30.1268795039887	80.6254775076259	158.74767388165	169.529883688754	60.0397519394266	104.447211099142	162.782469402121	173.386565517246	91.2928523558391	145.274627534324	154.534357999287	134.626986219998	95.5731711931136	77.5661482004915	126.499170607514	89.4158051496561	169.857578571389	167.120405357761	182.582140543101	177.116437797532	96.8517296411676	55.7365223696603	26.7420029684913	87.1940475853183	124.611328893587	49.1712846020976	269.853004631638	134.4563316979	39.4939292756908	54.2775548344333	186.506186735485	139.161142982704	181.393208394321	233.038415953118	173.518797728015	125.921208849244	48.5409761296813	27.4471292329217	97.7623170520073	147.200703557474	207.015551498834	59.3484687369977	166.654485350938	128.945041155653	308.199661339444	181.542962763737	191.03460820477	54.4534714925528	39.9096806388776	112.386398538443	227.746784228355	19.66767376002	72.9151131984181	101.100846606043	74.8498680817937	95.7135305116609	137.075462277915	88.6675297832682	133.688355262163	132.322100042483	169.247236978361	116.807518372014	146.333175232941	212.189625177511	128.57211719295	131.152930137907	168.480490366238	174.756009056429	32.841049787215	39.5250517965495	86.5874070367902	111.584601595835	120.500898420201	109.248683844326	131.037799060449	146.448146910273	252.498812514173	113.636199433342	59.6358156206156	114.469096790642	157.470873636894	101.43787400187	235.321522346403	116.940296122633	29.9777580141383	87.7153946089375	134.382032589645	140.699651344777	134.533763992481	188.644138139722	47.753184713263	132.365975926546	128.340825659917	93.2948283387587	33.2931886536409	134.58930682307	110.209013484679	210.035737766971	87.0075298454087	121.821003791949	167.266826627519	191.900610639433	205.09829270163	127.703866453389	161.807680793831	91.5339700003093	195.855383710127	72.848968174034	111.514261497237	115.759390986509	158.349623643861	8.37349353587663	113.199519649707	310.544938332677	24.0622431225399	65.9594168728601	103.802658441475	196.364169641187	63.0401962789997	136.482626021733	124.146717243263	144.918777884366	231.705728465864	117.386052708222	131.715112500291	82.2827344490765	96.8479387837146	202.987097940774	59.201504740423	55.5496272506559	117.872399456394	190.470709969047	95.4302196486078	110.086636649227	111.393541250453	172.98993165925	195.847802679487	179.292541493762	134.949681022945	75.4738413063374	37.4715519655939	67.4027227114984	89.2972894259966	83.5527590153451	118.396838375094	32.9447593348629	127.698735781616	126.428974882577	146.002836473169	78.9270636966896	201.37163245932	183.043145554805	174.78313049636	93.9808911948731	114.012607808654	93.4902678917326	164.901065417301	79.2177737077882	228.925726095485	114.614576682729	91.4050341657823	132.330920081236	220.680382932121	122.668697861912	72.5727933469798	134.163665325021	243.644487420157	105.478884017155	155.779958236047	40.3763408853044	184.57306097544	106.791247324018	71.2362899125813	221.955128745275	46.2128255567738	142.929597921888	119.694071483324	392.913484972057	251.560380408737	143.365099158217	118.813319695089	122.504419288568	92.6492922311817	203.750998790967	252.93990320508	122.219970969347	49.9772135760763	130.705358790539	152.820351562082	203.833974525614	132.897311186909	154.080099765206	188.197304262413	149.388652642787	118.168324662612	109.485156663936	83.7191302391659	163.918329030314	164.380811850287	72.0482101137023	22.340223747234	103.962032479766	198.15346770172	138.679015692787	194.670427420321	129.717343737518	141.170244455033	228.638344710217	156.867468715233	169.118444937502	138.846403810864	165.20725303657	154.68610584116	105.884740216518	38.1394115780372
"AAPL"	77.9647837800357	179.005240050996	0	15.2273472011509	16.7256253550119	19.2819232762224	69.5682341957077	53.2262980924497	57.0255114692542	19.3517244002922	87.9464430870281	13.1949085510587	17.2524266282713	57.7525754600174	120.022506670263	233.094558235825	51.5451686329617	29.995148798621	207.581575573907	70.627914260858	44.8950766145896	24.4123854908812	83.1808928571096	83.2084414114	114.624540990712	40.7015426620807	34.0787482180916	87.079154158533	28.5358802055275	18.2894843274339	30.7694336746425	41.9198510990968	40.9656840128198	78.2898990109604	56.4590450710844	72.147238173088	49.0303347228541	15.3384723348623	62.2825966941431	14.8658500815794	25.9884768061091	128.832993369502	16.40656853658	73.3896450942153	16.2621821005535	16.5019998295762	38.562535287075	173.429069460091	34.0462213820064	29.4456571250571	39.0556914999013	115.735211738106	61.6396308218644	49.8473700178282	49.5378490678096	92.6221941957046	59.9742498424502	123.072820635371	29.6233843069381	71.4165874403239	14.9565482476047	35.2613689790633	58.96223244679	65.1023915015178	107.27611936401	56.6491880446853	69.8957913477772	22.8447688898548	148.705644751311	13.264072941758	18.7779862571185	49.7025172810628	20.1708287600172	26.0177027829704	116.747188681569	58.6163238691356	135.175131963156	30.0923601512256	49.5002498887552	23.3349904484338	22.4289197780267	78.1405099826509	65.756872334827	39.5809674213481	61.4540585096281	13.15120326763	20.6454770780709	163.781125904492	30.5815986679393	103.549332503112	75.4657474192294	84.1802332516945	11.2981198504726	51.3986053447556	27.8159791085096	52.2336356460702	44.1940802786118	32.1706817617884	25.2820979389556	12.8699679228674	53.6495795205968	23.8460923731782	20.8433620297099	68.8682274251788	56.3867740793787	113.120737643917	42.7820342150396	50.5421618842177	23.9642987635202	171.728253493007	62.9162021159408	27.5809143293747	18.3320818337577	11.0510996111557	177.844766589483	47.3680786095529	61.4340248975953	41.9775649234705	20.3696159544188	39.2796317288412	64.7980628341704	44.9116895144571	56.011617302171	21.7314340168754	36.8692131231276	50.90819296668	155.28312794214	31.587018904172	12.1641499864055	9.8812966632518	48.3328668355486	75.749868872262	95.2870702585689	46.4323717544159	21.1282552766378	30.9946108845245	10.9704859168136	47.5182625131377	42.0617822251661	39.6713888748495	33.0386022713159	45.3769473053178	64.1688878888451	77.0345138306618	49.9476910247775	20.3423069234221	21.0724995887878	15.7051593776638	16.9418236930244	16.1153277676117	70.7925010819056	44.7675424807624	60.7467245237618	20.8222091692928	103.42646114115	28.6466160151421	26.1481129022798	152.512486993478	16.6111886286639	140.332684073249	46.0511380993478	74.6702468250888	22.2829055687145	166.886523501504	44.1879763826666	51.7233689901652	55.8862699999949	113.663125404031	65.1925018270007	43.7996275196923	10.9100914298269	155.569656638517	61.7450014089465	57.1497520736124	55.656135408096	39.5071318335829	19.936981313948	13.4631920673365	41.6612265134635	104.815681432832	156.579358787287	28.9791649176835	61.085999519836	15.7249639461093	46.5457188039109	12.8101320128807	148.057091921073	18.1874327729925	67.4362929562082	96.5220330385897	106.905204859964	27.6080201343523	92.2814281014645	114.692120565139	69.5787588112679	49.4872145383374	135.321593625437	17.3024502502231	31.5368601564253	107.623168700078	23.3724375519838	82.3623833508538	102.626103839936	15.4420237441731	36.4902815152435	25.2425955647129	60.4807534092585	35.5728076988721	128.025049572182	83.9766229270228	18.5050951825421	38.0696794918684	37.8677794621155	82.9839090239883	39.9929147973312	100.308927316421	29.1476283719475	64.4932881918362	90.6427158338715	84.755653238961	33.8365408841715	28.0228259935057	27.502541703411	26.5321829342042	145.472346560693	80.3972917471418	25.7823781944997	20.9603553740664	98.1895043753329	52.0286204626794	26.7171954076569	8.71936832581623	65.7141299026966	27.2960314099499	26.5441585723217	42.1747490285633	75.3206190029716	76.9336842526842	49.5738679189264	77.0477596968127	11.6904287276095	15.6686875252508	21.1148520929825	12.867006352392	69.9334945902894	110.794500019532	139.589646438189	67.9701173324088	60.6560948857208	109.870694895673	65.4128785083483	34.4556096754802	129.3484896546	105.865979474323	15.5844384036666	39.3460416823007	24.7282825285056	56.8472427466102	14.6577270996383	49.1618046092063	103.692204082894	123.083646783393	67.6419799129724	28.0165229971286	15.9279326717478	109.218322802483	17.8974230927274	48.6656340641671	106.890598089517	16.0513536186221	91.4583970915517	104.960786675177	120.448501221373	56.4084837929869	70.5828993628567	145.869311225191	95.3016518811778	64.5593611553302	243.953535579654	65.5267559041326	44.2364825799996	137.662447926284	43.6627934360899	56.8716045410863	14.6704174337741	54.2784346784681	146.027976661772	17.2223840933682	32.3163605929945	43.3894489145977	34.5919218425907	17.7029703523609	123.517275589287	130.795743628455	75.3942468637562	96.1613331348409	53.3541311345682	122.655293443049	34.1349564414783	27.5825017183026	54.662104841392	51.2891575145994	97.8444307090178	49.3991410353717	28.2363336770221	58.0995275633444	53.4320436542708	50.1119906009292	139.292996515136	80.291217555098	27.7615504983484	23.0765129813423	42.5157447035906	26.4978211547359	106.573349654859	35.5919592470299	47.9871018625242	68.0453159844481	122.547677001896	39.2988801138983	64.4347281105722	23.1403886895042	70.5638931286227	45.3968919558299	13.7236026941561	53.8409342104245	25.1091577016278	43.2780314077334	16.029940056738	68.62381446071	12.453868390739	80.4416076513349	54.7583212480432	54.6148036192019	25.383647491926	177.859830634451	50.2660537960331	107.418394990588	139.297804468912	91.439678153256	69.7638909665053	13.1666819694791	105.082614141739	72.2871713549535	32.4694817010604	31.5659843409846	37.6311485056111	48.0595121101518	43.8413390059512	80.4196428395514	65.2186076681261	16.3783578055124	104.664787517918	104.40714180261	47.5592468571243	18.6542403156265	64.6598917779126	54.1347484448941	51.0489152109037	11.5512738288821	13.5552974082366	10.4529389999156	33.608268388654	86.2571309646661	118.778270758864	89.2000194590299	68.6655259816279	85.1087757506136	56.9309709840653	133.547244744124	60.386502099181	46.4845903592931	32.7352330194523	92.9595091516969	15.2702404094025	9.16329747275351	33.608437638239	60.724135650779	76.009294295555	64.8307993188767	22.6026998761462	108.276529040343	28.4735999575247	59.0124842992865	145.329081349379	29.0677130814194	35.9739343023042	63.95592488543	84.766855786514	41.6707530477344	49.6388712983162	55.6281699656819	26.3137205764069	115.39029083563	46.6291891760894	59.6793551272921	93.4367238293422	34.7467750678534	101.700555415719	23.9650993171767	71.6248319522883	189.939459988531	52.3455877892966	28.4299339137089	45.0216999584139	90.3026349325195	66.7951578189296	13.810931792481	51.958329012027	61.5153857808224	111.664818010503	36.9155759747486	31.693566561077	79.4850059767582	30.2384654374098	18.9859150212479	30.0410280868714	50.9300617772009	58.4667851013886	50.8664044225355	79.0810657473996	13.2010987839132	18.6901751396483	88.786170432177	139.488859083394	61.4483882269568	35.8230655920724	29.5348646397515	22.0807742316004	48.4654181341331	70.5429305329427	54.2878458458705	16.2551222239532	25.9767773501596	33.14257208002	16.7479565595449	49.3180433972659	56.9749622252841	116.937166259898
