""	"A"	"AAL"	"AAPL"	"ABBV"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"ALLE"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANET"	"AON"	"AOS"	"APA"	"APD"	"APH"	"APTV"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBOE"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CDW"	"CE"	"CF"	"CFG"	"CHD"	"CHRW"	"CHTR"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTLT"	"CTRA"	"CTSH"	"CVS"	"CVX"	"CZR"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"ENPH"	"EOG"	"EPAM"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"ETSY"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FANG"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FLT"	"FMC"	"FRT"	"FSLR"	"FTNT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GM"	"GNRC"	"GOOG"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HCA"	"HD"	"HES"	"HIG"	"HII"	"HLT"	"HOLX"	"HON"	"HPE"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IQV"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KEYS"	"KHC"	"KIM"	"KLAC"	"KMB"	"KMI"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYB"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"META"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPC"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTCH"	"MTD"	"MU"	"NCLH"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NOW"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"NWS"	"NWSA"	"NXPI"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PANW"	"PARA"	"PAYC"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PSX"	"PTC"	"PWR"	"PXD"	"PYPL"	"QCOM"	"QRVO"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEDG"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYF"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRGP"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSLA"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WRK"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"XYL"	"YUM"	"ZBH"	"ZBRA"	"ZION"	"ZTS"
"A"	1	0.478733319255726	0.361039408975437	0.418965455361695	0.566799960205	0.266097113825446	0.493219200107413	0.508565356476621	0.51413720070383	0.403012805650411	0.483095718535019	0.601762985229613	0.0805517139448548	0.0632949260269628	0.339206653569605	0.478092074644806	0.50441892868423	0.246464938927726	0.558598035532914	0.374935212707544	0.546845668664229	0.543844664996097	0.432269786531879	0.349808646904103	0.641998902972317	0.512978552144678	0.260542189407998	0.515582051690233	0.537379126628136	0.591784169496406	0.388054017550718	0.330763186738601	0.428921204000776	0.480580018098344	0.595598932712706	0.341326060565228	0.519518224124107	0.60806897522938	0.526990670791229	0.283297335630935	0.117222446712654	0.363617826715876	0.224600246843137	0.524043695257592	0.506779811335644	0.056691194493937	0.341934324490858	0.387789315906555	0.237851686981541	0.443716995481907	0.533187909658229	0.394967035584378	0.482885166229198	0.192330928541727	0.220236070790809	0.58740763255985	0.540325900213577	0.290758283009658	0.438065517070297	0.477580783969379	0.565962673701319	0.501620361106253	0.655876029859274	0.196188594017226	0.460347789267058	0.556131940985421	0.406410985953996	0.517277660754403	0.532280017152952	0.425620204857552	0.462561402361693	0.596125355567731	0.194221333023405	0.408158417913279	0.537131528855909	0.418129659628909	0.152471521669705	0.574307525928177	0.228909151361444	0.456836390392647	0.481399000232791	0.409506600526838	0.524490498953155	0.301885564646317	0.493877219909899	0.163810557069897	0.239571614485616	0.385830216053754	0.297361314036104	0.407539325899734	0.308922221905476	0.0258261530113	0.53255683417742	0.396590732971489	0.285470850739585	0.19834712575285	0.442043032586371	-0.0165026748683	0.261612898112954	0.282143149161909	0.507760508605217	0.459775615229234	0.343239571025428	0.287845871649499	0.210996920685431	0.0631890397638812	0.427098103241994	0.261071412868167	0.546905067913118	0.43569460642845	0.476181301480484	0.465068481442356	0.462718369126633	0.40940171573133	0.427316238155931	0.241181350852172	0.332570332568936	0.180906975903288	0.375560030245862	0.226524244665275	0.0984192058743291	0.531325672674644	0.438448478736461	0.329101503695701	0.49642498743085	0.11947575522275	0.525850859140761	0.546458788636402	0.629293822762622	0.488700392446599	0.17281316483932	0.168023806745059	0.453788018858565	0.217933432273361	0.262411868883554	-0.010850307472633	0.0137611495770748	0.420271741562515	0.381785161917399	0.372414537611013	0.348079527649842	0.389295144913524	0.504969457729428	-0.127802443966666	0.553714136633224	0.260487371089093	0.0047595051010466	0.313780890473004	0.36544165608709	0.443005716219096	0.514993916515439	0.191968556990354	0.320604081241287	0.454072343390902	0.341772217268641	0.238859189132566	0.234842147836511	0.0175268128368429	0.207477351587936	0.514824350617281	0.154125528496227	0.38552403761985	0.390261498294801	0.204784839969423	0.375945011790627	0.417219791240371	0.101995918970095	0.465305730521597	0.306337662682635	0.439789238283693	0.418972380134073	0.471662230032836	0.481876311030243	0.116038175267881	0.384051984097793	0.500370027157438	0.47877996756578	0.493279792361214	0.531576505169626	0.527528028670738	0.503714060911561	0.223812160748392	0.266151080393222	0.438029849760415	0.460025879552594	0.505118280796013	0.321830050155511	0.33648281804409	0.212297110289954	0.532677964726109	0.53591879487334	0.480776193561683	0.338155246955445	0.464514918666539	0.454475957865446	0.387227366890765	0.569529134715621	0.419856078729798	0.521235348374512	0.360038927245361	0.444513575632401	0.363541301359942	0.511417873321865	0.43311110130181	0.523540319508103	0.409458139526743	0.361649060870362	0.353503616582359	0.462741499617339	0.532924286734093	0.467465248830297	0.509294328935649	0.464672983578611	0.101842284886606	0.451891713853655	0.412052040852094	0.134958007862046	0.32552687671938	0.449315633601035	0.443099989578483	0.26663814366241	0.434205556456698	0.615340837986095	0.410715119884566	0.458219548475503	0.495268799122789	0.47043649544725	0.512911503970247	0.446246613094105	0.491704053798009	0.536869771493974	0.321460119907812	0.414113127299867	0.465351896725956	0.554366770590966	0.644207653953653	0.536225607353372	0.408037870950664	0.403295445153904	0.484439940739785	0.401842383351803	0.360545553000167	0.558759661676138	0.202176022664125	0.0942321998960576	0.444217008567618	0.528759476933775	0.327615996829464	0.266465923154013	0.346811680220739	0.183225608437703	0.365780290728592	0.468192610497777	0.247289624157066	0.0628093280722087	0.486839719862803	0.404134153878412	0.514889312871441	0.530689614958061	0.497601008062151	0.460595833823049	0.313203857399009	0.0599295838405001	0.0405653965123948	0.412684772350528	0.506297193369341	0.41380889221184	0.29177291004106	0.444332599912324	0.497341965770245	0.580019886052524	0.188612668521476	0.475922522982965	0.635066073905572	0.205496087317654	0.523058362203514	0.357367394251489	0.601052283152921	0.381077164714682	0.494919570542982	0.433161408135569	0.378406424359073	0.530353013455819	0.648186697022952	0.110780014615281	0.335419196722419	0.427004971788781	0.604285697741081	0.540364500778736	0.23994720126397	0.113635222165631	0.27563283786632	0.319508135223948	0.413639660238827	0.513982370242288	0.43220821714007	0.345897642827251	0.577375920078223	0.57672323414374	0.427792779836758	0.388406178301025	0.4910786035675	0.276824408976833	0.695290912344465	0.410418774517281	0.412446388467116	0.350067624377878	0.447008119565047	0.0443140414493834	0.00897290793739528	0.258698464091389	0.081104980640451	0.317983419683818	0.201688047593421	0.467883101001092	0.329135695699599	0.427749278800617	0.334980602150191	0.546060868860434	0.493809985762716	0.297003030589513	0.385191636313545	0.503922770153762	0.500213162004919	0.443395696543612	0.0641032436567359	0.435242988876009	0.363070647298073	0.518598373465421	0.564393868442639	0.549137228917799	0.181094338613531	0.359133293953372	0.389803099292465	0.398355309804106	0.375409305310269	0.4847278116843	0.564455797559515	0.0617488613391708	0.151737012341634	0.0833226933648889	0.288042928326891	0.417148978824834	0.589898511568748	0.230455231434227	0.359023424895192	0.508094799197025	0.478500281373519	0.442097376117431	0.397735064969824	0.264176531256086	0.543390004906122	0.561051768758134	0.0249074559108758	0.417636662146714	0.456375368480793	0.585024616464927	0.253980476165701	0.526138886565591	0.122786888917467	0.439994335465686	0.565026710256427	0.478633750155209	0.348327176184733	0.377962148433438	0.452043987182241	0.452946893391614	0.435316876620319	0.209859116383454	0.423227778812584	0.550762245965915	0.371382758933055	0.560957859686513	0.334581704945837	0.380516303693212	0.532720507131425	0.367498718871082	0.563220459206965	0.273856589167833	0.267939249917646	0.468632961480329	0.734206623447335	0.454611884550281	0.370673446504549	0.584709542559504	0.249469784380553	0.498584141835028	0.484645743783735	0.123428551473035	0.383059709066124	0.529770311355951	0.542589686219749	-0.0260941493379841	0.262544318802172	0.582703691425427	0.190105401011521	0.507492670443083	0.401099737891948	0.569280458917999	0.370186658000689	0.23872747725882	0.647707125017666	0.497878360263824	0.443181832387301	0.459909263024714	0.292152684875535	0.207330677867452	0.357024605035349	0.412126230781371	0.553061170659966	0.506579618664863	0.634135925107146	0.530442641300608	0.530067484925437	0.424192709153273	0.178812194406459	0.460522754329961	0.781389966447812	0.39142074864383	0.344852255705722	0.339307150876467	0.514041052087848	0.504303452413049	0.331113428602133	0.251016335591393	0.273181264168818	0.0413801133839977	0.60850641836436	0.389726315308115	0.520965883875211	0.456363587914142	0.356628612756454	0.452818590078544	0.182639809146526	0.360786382927934	0.295461874758197	0.421802561300599	0.417195736607112	0.463778447469962	0.478276987855926	0.546186744586971	0.605115574737676	0.404568418705632	0.322434945798026	0.402880509649168	0.428117360184472	0.398622477429127	0.48499100407888	0.166408877592849	0.204644271025357	0.511674866107358	0.670374006311634	0.311022004548419	0.480314985201365	0.419340124778955	-0.0427087702896057	0.200433866894675	0.468057621377375	0.570311912307885	0.273377473082396	0.370490141520479	0.126813888194585	0.385535120638029	0.446264458100661	0.484678560263503	0.468549508662897	0.271141103660076	-0.00324715179266466	0.371358817555791	0.506536738977341	0.614310545238409	0.428723916362422	0.460075980852305	0.410168231355834	0.530429535376924	0.53732205834191
"AAL"	0.478733319255726	1	0.313224107164976	0.227348048114974	0.380704064690403	0.212358674325767	0.359917996786922	0.366206444430553	0.452536284088009	0.292828784460745	0.410177995603704	0.511265779701644	0.0292043679486642	-0.0158431788591161	0.260823299003794	0.324636047638317	0.410048732383883	0.144152352129965	0.421210320506457	0.329147179223097	0.292221557524671	0.365042174829906	0.692817048669863	0.274105567707702	0.393548196293779	0.418262870053621	0.175968142244658	0.43331408720295	0.263068852864258	0.516514531839296	0.287085118862176	0.152899339005385	0.372165791465456	0.388245036789606	0.388671079956252	0.338506471905769	0.351302305682179	0.452246383499529	0.514562713547181	0.197318233490859	0.0373450580477575	0.23812512443334	0.12529315915934	0.380785693332388	0.352874558591715	-0.0483725539227017	0.212373098669944	0.400253003629413	0.201323675964607	0.36411982670948	0.510506466855278	0.330244388033524	0.302691253248587	0.260286305550422	0.21907744646684	0.284020912275863	0.48136208214037	0.216894464064704	0.188841203658299	0.358769319485946	0.483830635250126	0.448643406177312	0.489773062522637	0.138745675613006	0.349658926243097	0.44421030245513	0.319045532783981	0.227813940454484	0.499279523455242	0.403244524517036	0.322439859746101	0.546828956682147	0.162713922244141	0.2517614154033	0.420556939685067	0.323342357300625	0.0857204016930312	0.48702286255195	0.151418318131066	0.525795802636676	0.422525716459204	0.401446779451104	0.420282219644935	0.328704943491977	0.439284860773873	0.131900408638054	0.21349808646187	0.295235774498935	0.261424164424502	0.354297256189619	0.178682369139106	0.00424515075852709	0.493976860891168	0.293846738218859	0.115722069871739	0.134270172793452	0.450303341804574	-0.10134166653475	0.193306100863209	0.145916493625828	0.492888131828415	0.315302602196412	0.303441092507035	0.209163677919889	0.193055632146138	0.0832820321020939	0.324200627049981	0.0782781470976047	0.355778749893819	0.330215052035263	0.366220507624031	0.309485704142603	0.457366393625957	0.305080410821872	0.243429628832209	0.192561217404438	0.279223665380186	0.143490381952099	0.329649762440308	0.214678718189322	0.0126468484757296	0.826487024136514	0.301370669555874	0.241943173649147	0.489524014450021	0.06769055542161	0.375334010528666	0.465376078194012	0.328319744750905	0.413120388533071	0.108600357557638	0.156942971617407	0.36568776676723	0.224461917697612	0.275365693359197	-0.0550079448532752	-0.0310266204547979	0.307445258956006	0.29432725663885	0.248286373656326	0.232560351598424	0.395698255993252	0.307404444292107	-0.17791182056087	0.36790222621322	0.282982804691963	-0.0419317251173726	0.285625920046108	0.328327117980091	0.39121829186842	0.424913523642485	0.196430893304195	0.249492786366343	0.305310081870489	0.232442613144664	0.160641132904394	0.259864901130865	-0.0615653785754957	0.103945158087825	0.397547609314159	0.0578731271750198	0.266832778840476	0.223983105554464	0.166280070747746	0.284470759760691	0.394241033448968	0.0343641865302263	0.487569873447883	0.230720358613274	0.342265018348124	0.255940140186986	0.382808430428853	0.384879649651196	0.141808747946782	0.323615339035479	0.37730159444718	0.313493372917824	0.361526736521753	0.497676769332439	0.38297908521772	0.415418217271663	0.121470038892135	0.281936626627274	0.408023736857277	0.395293072782283	0.36623703681567	0.197808966405168	0.304053302718282	0.117018521019946	0.421820358156574	0.415378284201555	0.415994115941745	0.381196735493039	0.365328398439357	0.371290810592927	0.284722609873574	0.422934359708109	0.332787786865037	0.520154361947189	0.237555590812382	0.310329371665683	0.310523600556128	0.445778175959225	0.41944161180284	0.32746971528913	0.309085430007899	0.395479285429184	0.276929605503493	0.487672112304938	0.341617889805992	0.357922289831322	0.385057332942634	0.39875359401566	0.0478538912102986	0.277468943190643	0.468041628658085	0.0110728056774874	0.25006088596489	0.372234568487909	0.379035106143756	0.201073266791116	0.228489112723441	0.431252604786581	0.305884074615031	0.206540379396793	0.259364046867784	0.4345936118323	0.461348651074314	0.39316174222499	0.425454228917154	0.380532465053932	0.24791023525613	0.22642719723789	0.247994496586159	0.434421341386695	0.520647005681754	0.376300638922013	0.38275522613755	0.200707024178478	0.375861126900965	0.243043422378765	0.330758083846212	0.508779271531906	0.0942932001816627	0.0500081133426378	0.471200897475593	0.390942818057017	0.215963874510477	0.111393918463139	0.377252080866643	0.193768237750474	0.348464680397834	0.386193315108222	0.252256210154287	0.138050308805529	0.408792261606678	0.30150349716528	0.491549389301925	0.324216385249071	0.358102149377792	0.393595503852986	0.189465761853026	0.140031908062088	-0.0644014746873348	0.323298042357479	0.460637744974179	0.688986583311661	0.35718378803973	0.399519558407423	0.367722688659988	0.443898275320431	0.0132933621864353	0.538121227797045	0.408942456066026	0.262741510057782	0.438904724484782	0.178964290769643	0.566053947103832	0.336889321049529	0.290365908468161	0.41617127428723	0.213943191981647	0.495813697091368	0.450686022693644	0.0226993190898108	0.155111075129481	0.305145969843075	0.392759632181495	0.351288522545889	0.160510405123812	0.0188168824557758	0.245703385934023	0.300633011793635	0.421409140702873	0.445277023319642	0.289144507208656	0.297148243791788	0.560523957537425	0.435445394489791	0.383100253183614	0.344852816541447	0.434734896155261	0.171829606309048	0.385060693639657	0.381979810193884	0.42091303338634	0.237328071098214	0.363434151745468	-0.0473529444631507	-0.0996536613299966	0.276184542929025	-0.00256698572993879	0.334319439629737	0.161733646055022	0.381251461853209	0.237024093546098	0.386706075691979	0.410949940726939	0.488128998584814	0.362835212960328	0.319788724220671	0.329240317896941	0.406021947592095	0.401029902178782	0.382587706974715	0.020651565294893	0.398751567483796	0.232587170964627	0.454369686137199	0.49401430092009	0.453779547156237	0.142730274822126	0.347069213620973	0.30356158737016	0.382500018215576	0.298547244151536	0.379457853760109	0.46049716356363	-0.008337174581654	0.123175294403115	0.0255804243909221	0.166637528905361	0.290550629204166	0.502688788040232	0.148097737502167	0.284563309878589	0.414830830176123	0.421178423803392	0.343862441849677	0.321609777674656	0.192207567827402	0.483894189641487	0.378234921665575	-0.0476073049022394	0.243333870623275	0.304680136621321	0.471417273832266	0.160783658608836	0.474793393096223	0.0315730357718869	0.388965961498944	0.424719022348306	0.374850138554103	0.227443746736557	0.245656541597511	0.386132656909757	0.339706935018603	0.487010951675201	0.030061128372053	0.1732912037002	0.525571002331664	0.378747781257394	0.466047245211918	0.313014550330034	0.270034606835943	0.443824198965403	0.30178190536511	0.377241263678308	0.229145958348549	0.224983537661266	0.449205124638021	0.406827689116216	0.29673823982585	0.384063926450062	0.481538694543691	0.291058738051954	0.388404080482616	0.256778281703776	0.0479049641498289	0.355442767231324	0.404035404658403	0.404541565430571	-0.0708643029810636	0.182680183380341	0.400941693564438	0.0428680712471528	0.377662052659394	0.293629205378095	0.433659101460657	0.414074055562206	0.118113356734087	0.437829894386533	0.397838369127533	0.451424190720941	0.225955344501982	0.196527830619431	0.167799954974782	0.23683826568129	0.348630448209831	0.445833061992894	0.23308774174517	0.565155496185824	0.50752604542379	0.501155750488658	0.265530716480887	0.217838113926892	0.281284695082245	0.442718118542699	0.292628667477548	0.38739114360114	0.283743913431471	0.402505196068896	0.394841995597871	0.301834727589988	0.158299146193299	0.253456302595413	0.0510197843991674	0.460961032700585	0.264912653719991	0.46614801893509	0.408269984064807	0.271772445624093	0.832441200976046	0.122670270976895	0.238394387316142	0.285510271500175	0.280324135802529	0.39823302137764	0.416823547590883	0.432859183837869	0.508100030838096	0.47803898296647	0.403300711937933	0.366300924917328	0.270995623206467	0.35341135691442	0.247647179208932	0.298230010781034	0.0850790437292599	0.212739007980106	0.440936797019129	0.304052161714643	0.347638216049361	0.33312877433702	0.475881174218737	-0.111957418230333	0.11361950995798	0.432507919795841	0.430367736021559	0.187089350972572	0.273437463792591	0.0937880948656409	0.326787111581106	0.336371503969218	0.404149099072688	0.361546320050826	0.302251547663658	-0.0778304852442474	0.259956263183988	0.262038023939891	0.451047380657685	0.393797701581531	0.267929056677805	0.319291615954303	0.461602923005473	0.380881421907945
