""	"A"	"AAL"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVY"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CE"	"CF"	"CHD"	"CHRW"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DD"	"DE"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FMC"	"FRT"	"FSLR"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPWR"	"MRK"	"MRO"	"MS"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"ON"	"ORCL"	"ORLY"	"OXY"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PNC"	"PNR"	"PNW"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TPR"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"VFC"	"VLO"	"VMC"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	1	0.298914865012213	0.322726408316114	0.320078532457258	0.280663942628061	0.272624498892021	0.370467361336096	0.31063269580104	0.305396438188759	0.451174360094338	0.299512333754418	0.333187803413754	0.381133866673202	0.360658149874933	0.372267145909072	0.33385705266391	0.246557235376047	0.22717465652991	0.268313388402939	0.32275482695067	0.199160440469987	0.265566124212669	0.299243909864996	0.37006116532719	0.279831611129354	0.394159600005823	0.268571800656139	0.433685744674383	0.367421971055573	0.227209946843346	0.216854168227755	0.391904752649299	0.236670288137769	0.401603306631994	0.409729569115053	0.461084375530684	0.263712826978094	0.334305368425776	0.332931187321844	0.273824719681423	0.329813169288778	0.240178888531548	0.371475729539423	0.282190000029839	0.35233246768006	0.405017832212719	0.449307467037534	0.322336431950568	0.292590434909026	0.332756474026908	0.298864202422932	0.450057997871698	0.316386255014882	0.209412963642542	0.240028805576051	0.410285516324217	0.224084284510158	0.300010714514354	0.371087585256844	0.139396184377016	0.201093451338872	0.153987784478286	0.303899476452499	0.252847325731449	0.367032556695991	0.375452169615965	0.273064336452849	0.436816996558796	0.221680076289407	0.349606572162506	0.40336516265269	0.312019743777378	0.348527092879748	0.308363183034304	0.391920226101868	0.230916542039097	0.250595766580436	0.334325109744473	0.360870577215735	0.316018385482895	0.299553474190217	0.353836896906792	0.31072523259709	0.291523885341999	0.22947326949193	0.334042941846411	0.449656037981573	0.22266710869425	0.335455007601739	0.344117348014907	0.0171042727847589	0.451060317719484	0.31535636519532	0.235707370062366	0.316033457341122	0.234739890622437	0.324677108507464	0.410770530729769	0.346339296008144	0.304764262622557	0.416538987822073	0.337981790415131	0.383469622279124	0.284951678329552	0.28546865334473	0.509726769707086	0.348052190173413	0.414412697292986	0.365948037117025	0.164325024515951	0.247910513669808	0.403446536061501	0.435095773690401	0.270116637704508	0.279112096937898	0.446352258216377	0.202561199661111	0.215265742840143	0.37719857620802	0.355913991738489	0.24298200268043	0.371329428361422	0.187835024024806	0.303879705644637	0.252269279797535	0.419742628427815	0.360635628412244	0.270648386222179	0.295359064536758	0.395485538937942	0.201804897235393	0.293068197297345	0.379463705605473	0.429795756885766	0.353821740847309	0.253333031057952	0.275736216428432	0.407225167286147	0.415025114692174	0.26341631884947	0.448884509084022	0.429521691835051	0.181909167482646	0.358463248819616	0.3532640419092	0.27737271080691	0.290075209856479	0.280632037570084	0.288786718738051	0.48176300726728	0.380391974482929	0.264746192017688	0.366394642724608	0.203508008517295	0.310563164985909	0.231275191740569	0.327581504983634	0.332421671234066	0.454304865934397	0.287616187400864	0.244812629082127	0.440638485950924	0.41111844710256	0.277728114868645	0.370440607558522	0.35862418634113	0.36780051761976	0.354936993942353	0.320236487774689	0.453509314940026	0.216360878396843	0.299276418448616	0.41106840447641	0.415386251276322	0.378305270289677	0.246391917736655	0.292364725514104	0.34112403526518	0.372788960585353	0.417982841324989	0.30134901560499	0.37530017138788	0.443439675399196	0.320415646867046	0.277685711722051	0.324028670644984	0.254570013595141	0.269124210811045	0.397112500466338	0.358248542731134	0.315093582680151	0.141462739229487	0.320650516506888	0.374946954285476	0.32106564990535	0.243847210820429	0.481891488286815	0.274918270715354	0.462962589832266	0.274180725407662	0.207452155520515	0.128349489082987	0.371652769101007	0.432419115127877	0.436671220024638	0.416398806795339	0.346422648540853	0.138834437023617	0.467803461613255	0.337039828547356	0.397379792519347	0.418835124028168	0.319801612755208	0.344539820586037	0.287333240487666	0.312561108838006	0.337306574069665	0.159320110430245	0.352490076441445	0.381806680388388	0.437771547114581	0.258452349635923	0.188118048102304	0.244834076262679	0.317924752114255	0.21452303225308	0.361308243270234	0.276502362796283	0.360226688673116	0.357540168976455	0.35254260833162	0.269181895360615	0.21970118251639	0.24343757095236	0.312476674049022	0.277279350895364	0.346189649066983	0.409741874485616	0.317830871770002	0.150559278703138	0.353962762419971	0.265791172165874	0.306971918909733	0.203230395206073	0.450683235216266	0.282494222866146	0.188572651473847	0.259989876275065	0.311649559450991	0.311377310691305	0.339833111822435	0.475069632013389	0.159475983688213	0.418911532449133	0.126551132066399	0.336905203821325	0.228345865891767	0.220775595159624	0.437926040998502	0.416141991394324	0.379369802417662	0.34179319352124	0.304274194624452	0.37810589000708	0.216867922408969	0.245396823049946	0.372206663670032	0.307201398340905	0.333563696604823	0.203308895295477	0.341749609131634	0.402963545419994	0.349952372415511	0.364118799364505	0.394137322478872	0.287411439348098	0.449651996607263	0.48906945118773	0.385354625626019	0.217439149704314	0.30301991054978	0.25254819229384	0.294869740090564	0.297017920980964	0.375049622917475	0.370965759747356	0.439029913692372	0.356722892778526	0.390320885034565	0.375495308223339	0.301720213754018	0.41824112012696	0.365307941347306	0.379546766538479	0.384945259130819	0.287877834477495	0.21942493344038	0.400273193660047	0.207101331710605	0.355359223611943	0.310234150290229	0.346600007555442	0.387006367863525	0.300068088064157	0.0695726507893197	0.465060880155013	0.312202028011518	0.402217715870658	0.273658883758907	0.200686241943446	0.397650802010149	0.337218327163565	0.40590023018941	0.253985715895369	0.274330095584026	0.296404995946091	0.333152138290988	0.373604612176522	0.35415118362235	0.303109097058665	0.228075626034024	0.463674950908059	0.240196627576019	0.322652964528328	0.382522886127945	0.364873379634244	0.480086169257193	0.398810762396319	0.354896507677826	0.268025925314755	0.401326797398859	0.39176492252552	0.305772264699918	0.299624633925227	0.427085021885549	0.314140780060722	0.330638737030966	0.339010074710716	0.333413899272187	0.451223747052198	0.386084155573896	0.430863489743123	0.374276564239231	0.34815386528952	0.283658317374949	0.386669592337802	0.339163726175804	0.328545916776832	0.340976994347348	0.386272463045368	0.338499499979619	0.325075594921014	0.330084794055965	0.334137851991237	0.393397625913969	0.376096178444068	0.347842541287437	0.276636887456797	0.255334713282446	0.470672592813003	0.283293133597785	0.146802094635973	0.41022052415098	0.362791957708204	0.155868209425574	0.375474835170798	0.446201362920343	0.243006089182264	0.344902000277514	0.374395117784194	0.192116724399181	0.303987154230828	0.289666455439207	0.185361338659067	0.226004744551113	0.414180356485686	0.376980600870813	0.0434202472259152	0.415190096166707	0.270365708894803	0.323644004765594	0.288746377746909	0.320464738018239	0.224035835849413	0.291300279456536	0.424116589005098	0.36325098104531	0.350986068243094	0.279615325416113	0.219380753551746	0.204118420643841	0.424797479561343	0.339630700764549	0.239540792544244	0.362313970424796	0.463885832463736	0.266756877086268	0.299571225553744	0.161728277058985	0.380246118979277	0.253350172453047	0.444803209158741	0.50873745837767	0.383939074614046	0.412295996012612	0.248274548288231	0.250836775202192	0.305400927685349
"AAL"	0.298914865012213	1	0.197629991534705	0.183010355792979	0.278199658408864	0.227850222159802	0.220310733306365	0.183192961136001	0.108134849494561	0.266069879568627	0.190265183250036	0.164393517316215	0.191051092500436	0.17047190477545	0.205908449424322	0.277340439916106	0.187741158540861	0.132228869467921	0.212985195044171	0.230703567091604	0.0153197786673469	0.553333048203553	0.110378954586591	0.272911600279743	0.21107515140363	0.256284188756405	0.152182419639179	0.310382817360222	0.255066241694862	0.162714288325574	0.237277572104126	0.222105027612616	0.170226700894586	0.0658978714912779	0.246216466843836	0.293397726366105	0.292933212733491	0.237177465480576	0.239038145369146	0.283806055818264	0.193871427060437	0.218641650291472	0.290699922723407	0.256646568364629	0.283972117033735	0.346629360094431	0.229435187507504	0.225630305561435	0.225339601002936	0.273022682432675	0.183132635424069	0.362168516710084	0.172031025562522	0.0390047702709313	0.153672201928935	0.283165841495662	0.185456998153187	0.280823695126589	0.264306113355428	0.112927516811415	0.213073893549097	0.087276067960889	0.244982969563627	0.275340384457531	0.336431061695808	0.288435953211127	0.265104430289222	0.230207748549932	0.182834346848437	0.279237973466518	0.284762479454907	0.280997195261908	0.193381890323251	0.159740212667161	0.2263363643417	0.0888004837819878	0.281573339893751	0.248903930441802	0.296924284289888	0.293914661071759	0.185547655362164	0.295952588430056	0.31069033912494	0.23209641743032	0.138441932926484	0.202054479524713	0.261185872737658	0.23467028768364	0.21396829574276	0.260272623107735	0.169772715659463	-0.00238683500086051	0.267895947018876	0.163408125594509	0.218386749396696	0.266452864856974	0.161353410245558	0.262471036633051	0.265534457135045	0.197046118153433	0.280651183663767	0.151250276872486	0.0188178296024696	0.336884317146645	0.130494893529375	0.0971449955142033	0.158706990830629	0.252657072439261	0.142492859060203	0.113435690669117	0.233404860195974	0.28880978318826	0.311316951385258	0.236007302755139	0.240686737744942	0.275668757810762	0.222126366771144	0.210004380769154	0.232841987298274	0.24057622394559	0.169725830908767	-0.0128090070259259	0.141182521315409	0.289511458210601	0.227176078311032	0.206245032515549	0.207767069547129	0.204061901700719	0.257914664641588	0.168908567272281	0.206829329097624	0.147354572922345	0.261765816398673	0.226843942310974	-0.025879374800768	0.118939235932659	0.32018235484235	0.0875344924526159	0.149929922803132	0.315196350815386	0.214606074414744	0.209045121432329	0.143564111559477	0.158997994120633	0.283479330154768	0.223210171913547	0.250705055021508	0.0986565915916422	0.258428574552932	0.207331845265023	0.259790258247016	0.316946615507212	0.168223833079793	0.089863567453053	0.227005251019003	0.194645214761811	0.241768863495202	0.247647011997061	0.194374999112648	0.289167918150057	0.125547960397513	0.228320049532088	0.291381741136369	0.201058311138775	0.230464398726524	0.158075629578916	0.273120940163797	0.257737326622333	0.282550433137291	0.344213723233546	0.128566865648025	0.138759661168697	0.350671466550608	0.299114868059633	0.0454433027635142	0.136089605605685	0.244422876252262	0.314808350096153	-0.0312595140256533	0.295740915883024	0.210686260972878	0.28993693260725	0.229804783570108	0.167691251704545	0.19091914625595	0.351742275731488	0.173900698955295	0.146896259362739	0.190172813162498	0.265762174471601	0.227597966904092	0.115571711006181	0.224921961588394	0.201583606611663	0.162887132199432	0.252128765271656	0.288887214171056	0.215443850704172	0.308136602865156	0.27167556627503	0.123266064946252	0.0651342483570773	0.191165810506608	0.305850646245107	0.283801036429524	0.211048793545901	0.330063681648588	0.0694955759363887	0.237745762367282	0.242220593084937	0.225348285906846	0.341424745355289	0.177867255936971	0.256800219010566	0.306790214919472	0.212108570040168	0.190658079912007	0.288047841358723	0.162110148452705	0.279258844780203	0.249024680498698	0.19486619782782	0.292129964139145	0.0703748630031978	0.339495563910847	0.106954651351519	0.306890184998032	0.236235884381332	0.195121635612537	0.371925077230135	0.21223698286093	0.527113193950486	0.244361712818355	0.244559432429155	0.155801675725773	0.306140828404683	0.313639956889603	0.242957920890018	0.236408636648561	-0.0252393991912732	0.203116887764205	0.272694671921463	0.138301187451012	0.139517242830783	0.29673545520993	0.292266127629635	0.331778145470717	0.232903891274666	0.213135934533001	0.223078521960823	0.236844633576496	0.167624804613087	0.104055851753657	0.22013114670729	0.174478357040109	0.130295895029933	0.118408494264957	0.190411952291973	0.00206112856736816	0.331461322559357	0.18117562382712	0.251523708234025	0.274285528321711	0.195592800388382	0.148145682566575	0.244679995023617	0.225595523147352	0.179864653665473	0.115811564536325	0.126351276013222	0.164158531343502	0.314262297501056	0.26873484925494	0.129322144405037	0.291282370735798	0.126638778001718	0.327620670446498	0.200473596479619	0.178506084784208	0.218473629106028	0.272128399821424	0.322392407344108	0.131461611871889	0.163147293229531	0.179485930892343	0.306644119442419	0.033487467774632	0.216680911418063	0.21882632905809	0.208425978363874	0.305908322813319	0.162862670653656	0.197793954838019	0.313051907474128	0.299781686526868	0.135199713356985	0.228467328964375	0.210655886675873	0.254548706231583	0.246774326758753	0.312640886707542	0.268120466451773	0.228546299179156	0.179243381383313	0.117176803502733	0.270293591720396	0.136387652923978	0.311743346953318	0.286375923837571	0.0547097171992878	0.233900822598386	-0.0428387796287439	0.197433122760358	0.265269995809885	0.303614545125011	0.210768441007056	0.305397420014996	0.266119234959518	0.325016471903997	0.339586510917605	0.117227069735525	0.259961685100018	0.254583237752986	0.138788634493069	0.28361545122258	0.224581018453178	0.262681346098943	0.277382143876712	0.248172205094412	0.269110189060532	0.272873987312135	0.263279233589065	0.327255681105297	0.28228345662189	0.0748303899288636	0.196220341640723	0.153910822934395	0.191278010760414	0.333331434753316	0.228439594075923	0.30880853306114	0.219685440170421	0.275215699586713	0.180399924876792	0.0639154042354693	0.313734754533246	0.195222175536951	0.256145055471361	0.0835237590309615	0.212747076474944	0.161968387702871	0.177764220524233	0.186081972647222	0.233208393147891	0.244727596587816	0.293463752078171	0.241378633134324	0.351827519522659	0.255260553316651	0.251112664702137	0.297699975396178	0.0693102346377053	0.329551762024994	0.246376758073379	0.226330335864972	0.183955439349323	0.192649956760632	0.250416236281546	0.113312900722436	0.325105049032957	0.195767136887071	0.749068482999664	0.349423493227291	0.134975849417742	0.156632406469235	0.247441201871752	0.28473698514791	0.0415583029139717	0.271384375958273	0.278745546859736	-0.0146970862099707	0.189795282724902	0.250424318241094	0.160046233507126	0.251550378192288	0.28771822545987	0.193894483782069	0.21378241533374	0.105226022239361	0.158466483473417	0.226613626886356	0.285484015849143	0.281476536106023	0.254198570771434	0.184853978286296	0.140717540014179	0.260864845721048	0.2273145935688	0.0670664953874122	0.271325462039894	0.266886130380589	0.250463627829978	0.0838467388017464	0.162902446558911	0.278754808556083	0.134711702802166	0.177161235918253	0.249694564367007
"AAPL"	0.322726408316114	0.197629991534705	1	0.133312793993381	0.311340871710828	0.211817571467795	0.341558018735956	0.26332053536494	0.176308701870451	0.298629677361174	0.292062630652221	0.240384491693387	0.272432167916684	0.280710516511935	0.286722300206615	0.366102013097422	0.226499653288915	0.193341070702025	0.230656122887602	0.265026972706543	0.241989697045414	0.192849354855748	0.175483243697893	0.363933481749309	0.222167725741379	0.299402526791069	0.259594311046861	0.363860880754265	0.244947959405808	0.346526099071602	0.19316009048466	0.240748627671304	0.188730824980544	0.225321254386245	0.331672306364869	0.322628933441291	0.319511064179536	0.28918366188933	0.265786850704028	0.26851686458739	0.406146743846982	0.224774516514694	0.320004539064521	0.365924792656912	0.348144889127008	0.30774186451434	0.341514166445941	0.2109492268641	0.225502440483023	0.280601633758307	0.247668395913807	0.371580749362186	0.268523664848191	0.133856667681938	0.141408853375215	0.276266321295391	0.218832635898231	0.265140059161892	0.214392273458784	0.19646843238912	0.105558618846321	0.0962576795807207	0.239229868505487	0.309753161194174	0.280963872341719	0.217211833758761	0.162126869301888	0.300060924724665	0.251597808626989	0.329325977951959	0.269403667258562	0.337537189835388	0.311654077280868	0.237015167142553	0.321994576765958	0.166219758743288	0.241095982056319	0.226861397678635	0.23830090323154	0.210643976777564	0.191734133613615	0.202686440737641	0.232127824573227	0.291320220777877	0.306266224987316	0.377426436861877	0.279234211996909	0.0879204394314357	0.252324741172931	0.262367914988766	0.0486258032323202	0.292693064822089	0.259310335711887	0.188539618598951	0.282938757506008	0.299888093087038	0.234592676623689	0.280454762304794	0.337188480024498	0.301380731746772	0.233773322223894	0.246909920091922	0.287642712708391	0.218819027286073	0.171708462108534	0.287533825058969	0.229877404671252	0.308572022466135	0.344014740921146	0.14817690636514	0.256249094441379	0.370208674922346	0.41682721998572	0.232331316378262	0.271659870904679	0.280958431000831	0.0740759100691392	0.23894899538172	0.254042963761905	0.264139585882802	0.0995496471687375	0.257577518917711	0.131267520233045	0.324312732835184	0.26891063646904	0.304618770992601	0.248989890534537	0.305069724855214	0.280965166353101	0.304450435453397	0.173627203722221	0.124786305103809	0.25730342083632	0.375918439641972	0.211175677524672	0.391278929355093	0.312882527969468	0.346968765951155	0.240053872084656	0.299002623843556	0.320847770334185	0.273809060350441	0.157939087072533	0.233180863780272	0.325058835710514	0.262056563039153	0.250744074978514	0.196194393777849	0.291054056792562	0.328561339863645	0.295149050111117	0.28688939968989	0.215567122925436	0.283408585809567	0.308735308409133	0.207280486681898	0.31050300983157	0.279564764151123	0.265397305871189	0.262886880318906	0.228332354050163	0.383301283590315	0.343408747713613	0.264195227373894	0.260239925900963	0.186910476552607	0.293285181378363	0.354423836251454	0.485941956431252	0.337093240983287	0.206280693914281	0.29970338553461	0.394486990699746	0.337874022373158	0.29143450901874	0.29075846642099	0.299539902912466	0.257605473928022	0.236106049402222	0.339190223331875	0.307761358156454	0.29846196597007	0.385634297738249	0.248605856939581	0.186904068466833	0.31843085763639	0.165822110715045	0.222681887316931	0.321932733947293	0.42906596428682	0.384219922309421	0.0569101928993812	0.231194979782899	0.273990269486745	0.291392510345413	0.264222072100107	0.387711715836111	0.240779758689178	0.328584386184465	0.152961013366169	0.223348276860161	0.271369593883871	0.274134449930642	0.287508702393498	0.334424852836687	0.315584485934431	0.319575226475303	0.0156283668223182	0.318892047870813	0.108964428667715	0.355250791456812	0.327246377583081	0.241736670998326	0.272744947307984	0.28723251407373	0.356917243061895	0.28084684430979	0.223286969283405	0.265717808585497	0.283794387713858	0.392134342210146	0.197634861176382	0.17327132304496	0.119123317596668	0.325230027695666	0.144551074933281	0.213425421268425	0.250392408577101	0.284848434595845	0.295924432311557	0.394081264609071	0.199592513072214	0.231807249257384	0.170429363265334	0.326917042450333	0.287818342021629	0.256332621444298	0.268255705998306	0.183751163978306	0.241978518438713	0.137439385557923	0.264273054822028	0.226518662902916	0.144280807432467	0.290856682424211	0.267144626976465	0.234382595488305	0.205940154058713	0.277634993230006	0.29243446200278	0.211736506730348	0.376048701692401	0.275624432262924	0.248881245703508	0.163632385088853	0.251303559537469	0.190188704425874	0.147640733058374	0.306018375026211	0.333923880314268	0.397295994300404	0.218979542466048	0.221110672829888	0.28003457802048	0.246494153515213	0.280772073469677	0.310652313848263	0.210926730114409	0.154933977331548	0.347028899685947	0.225622762657365	0.372999043627226	0.31047245776699	0.316267162468858	0.20070416056534	0.388665048281911	0.349957666557558	0.393913426912854	0.397688137929522	0.21801998375191	0.31015921147033	0.200804347161031	0.202711912092339	0.242200126196239	0.429175241327626	0.342247969952555	0.269021812224767	0.292693954287792	0.361646752490322	0.281853034812159	0.277385729075859	0.211080975389754	0.254090155986288	0.250152438800554	0.307186545666277	0.1805064606479	0.134372965829054	0.31067241026769	0.252963124898796	0.281544683713261	0.276196250402052	0.251400630715241	0.289438926574239	0.188155605293543	0.0476036026030447	0.368901347877784	0.219704076123833	0.282778510416031	0.293661240814017	0.171324140216003	0.26277150052238	0.31730039199027	0.30780199998075	0.296185221333326	0.289119377349353	0.186248299613764	0.256483913741236	0.331364368931859	0.339312886166358	0.251584697373936	0.235283472063819	0.325241078610924	0.348850631142002	0.244023738438623	0.303960606231574	0.287053064656313	0.356464174622535	0.193685814755466	0.366848371653356	0.332548378922449	0.318172661938308	0.264732851633734	0.250158103776005	0.180992753325534	0.275948791665619	0.272833240615064	0.309347722637546	0.214326794996585	0.329346992547787	0.236918879999542	0.309866452964135	0.384674027345149	0.349520487276284	0.416865044742499	0.137908398655206	0.307253072097603	0.398109603092973	0.231590401661435	0.293665917044395	0.282029096918424	0.189631785199381	0.209046830333148	0.315730663013763	0.155876472690703	0.432202491471794	0.258034179134332	0.228959145817837	0.248753446711084	0.262766028302216	0.374300331697342	0.261135939379192	0.114205738354715	0.322132863580167	0.2509574072251	0.138441706216042	0.321673980192171	0.386148112573942	0.213309989511176	0.279229810544048	0.349810320270102	0.209700605573797	0.238524425187252	0.273884813956573	0.137429699330859	0.221181612289999	0.28546727172788	0.299137177095598	0.0650210175522975	0.373317006917845	0.22248676954011	0.259020500446284	0.31769860837522	0.333691480750918	0.155945888184455	0.29424070397305	0.282329269658494	0.327319959456793	0.373989330266096	0.160539067978916	0.242868462510792	0.346525331840735	0.267662599237802	0.263889842372747	0.132776784199723	0.224372521403765	0.323383302362911	0.176030686474003	0.200026269158515	0.198119174807857	0.300181741912413	0.304468918166566	0.308372690298475	0.303021010894557	0.176277066406747	0.298565087160312	0.133224143961609	0.280620734861731	0.203992520301727
