""	"A"	"AAL"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVY"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CE"	"CF"	"CHD"	"CHRW"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DD"	"DE"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FMC"	"FRT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KEY"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYV"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPWR"	"MRK"	"MRO"	"MS"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PNC"	"PNR"	"PNW"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDY"	"TECH"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TPR"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UDR"	"UHS"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"VFC"	"VLO"	"VMC"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	0	69.2113073795115	40.7631431887899	67.2666882452005	50.1472757968106	28.6441953652853	23.801230990671	21.2993229772521	189.330956292003	26.3518357803782	51.4183348189432	37.8664750642581	45.7658652253089	91.3087366613991	15.5344608336945	23.089486032124	63.1095427096506	32.3064373725128	300.162100710098	140.009776410675	113.883453381683	31.7396910524226	52.0562188877818	13.409728482153	69.0738377272544	21.8133903779672	38.025110493767	49.4413613481129	84.9924073653219	107.138154949667	22.6190929227699	6.10132013566605	69.9363012979236	16.0903917629484	44.6431257156184	104.808308355358	67.0931721803116	63.1687759898458	30.8183265907014	117.246940838401	45.7855055737596	60.3090590279104	35.387389284144	34.9173466093553	54.8180509852101	61.383190825434	14.7348714262121	55.0604393325331	72.9387422744075	58.0723016923128	46.9064554717739	30.3428169527827	28.8370123529565	17.2337758923832	42.9905979652739	37.305677498684	143.729211844266	98.7770481411799	32.6170164535167	50.5224328659845	11.025311824557	93.4044624883092	23.4250058775673	123.435367709146	34.6563420007269	69.2586737271086	15.0080917092834	66.8775905346923	33.9409267864685	93.9768196216408	76.9343081521778	45.4773767739472	10.1292526493364	16.1407052593833	47.9415907120586	59.3078715175274	65.0276768905699	20.0906957958839	37.9505923984761	54.397841229671	39.4286734123998	24.3653722046302	124.209338724281	96.9488697400928	95.9549939332964	34.4459088651059	64.7022457164515	67.9201970295585	23.5255574975409	13.2075446056429	35.3041188607409	28.061853555098	23.7382523955167	86.9942231864446	63.7140747221139	107.944363715764	8.11851247322916	29.5641031187595	92.2068707183088	34.7536429052225	97.309963363618	11.0777671835769	35.2622517627067	116.161435566943	53.6927928875245	63.3590996848966	38.3270373453701	28.5803722457422	68.4591992575315	44.5952048069358	99.7789569187391	67.1670466496297	92.7541981768118	115.542524902988	61.2602197207925	69.4143446679116	18.9139977278283	13.5128999043025	35.898445148788	52.3557550788351	24.7390601380953	27.4465292125906	78.4071850823094	21.1247637758571	103.785886099245	66.2751133894685	38.9325572350398	16.5557586806892	25.6451378151875	27.1943559417561	53.9320881149942	29.1778197963762	36.4257131659071	42.1359464765314	34.5793986004026	151.38371415535	91.3882581018012	32.5283606895017	83.1737423743604	106.007791509721	25.0207744963762	71.2023461897138	36.7271145953721	52.6951538431482	98.9941668289657	127.044860032897	52.3059313832489	21.6953566376388	8.80764765418875	19.6243562754645	56.2507753826715	21.6526800615926	67.8865426278435	25.9830890840915	40.7487147730278	43.5043062937748	16.2644380229003	26.8546328327319	74.7688461325511	85.5872552512921	76.8118314289481	25.2265258986887	42.9196535602648	61.7549540379766	52.8147245046138	50.4477746256732	40.5641270464738	34.3876738782221	22.3385713278905	16.1475110854306	119.623409061942	98.0146062126812	8.06692584159629	25.9967892029539	46.0644794654669	29.8646833306342	12.6668195489046	37.3950053049288	23.1758021196636	57.4816018496275	33.9612840032313	74.6067219408601	53.0193239538531	46.0226348383523	69.7200955389819	28.4361259089537	45.7164056057584	15.9267588493123	28.0079124508272	277.35949530767	53.4012313569697	37.5081636707959	69.8316352911615	434.465197665433	97.1415376675479	80.5894199364024	60.1246927099936	17.729719234034	24.7610548255347	75.2414591024284	51.5636591796603	79.5997460181762	22.2093636675556	110.779143789203	51.3356505827743	15.0108405217625	30.3033142159274	25.1121767535733	46.4318995729045	101.932513159092	57.4576740817509	59.8939621172518	49.8770322853448	19.6878929441025	46.2646168784334	125.04107257832	53.5446403563672	63.3398679197587	67.342187266015	63.24555337169	78.9928044517178	10.8816914573035	68.1101588049056	24.7443889768162	100.798875911395	110.107304062308	25.6038085029202	74.2369726531922	19.8380810302498	256.33017252956	210.225213559621	80.6033161522586	61.100810251469	7.3809585331835	51.1764521611925	18.606394270785	19.2862367749895	16.3866503030907	68.4075701234958	45.0246627072152	49.1270878227031	38.8723315463863	40.7179212703302	63.8577409623302	26.7675293212404	51.5224011962004	24.3095277871426	15.9741401925125	183.930704100939	51.1168719071125	88.2490538638696	53.5241874031974	74.8659484466321	98.5198881485681	121.266527453156	75.3752491409762	26.1116963919962	25.8993280093103	44.5008728879731	63.022268421412	42.6973304630186	26.9772181647098	39.1873254997865	63.8801326368691	35.1152623819235	28.136408796979	49.759607309623	29.6370006682879	41.9257005685788	34.9126870550318	22.2156148617313	91.192090827825	41.2936295414127	201.466158824696	155.573383723542	48.5092445010531	63.0566950919394	43.9674334667355	148.446124059035	50.0950702293426	29.0172367221616	102.088600552392	6.14893672277452	71.4299674612538	11.1108115691594	81.319770255517	56.8986097027996	75.1186658676807	27.0680171550246	42.8584500932464	46.951671983809	59.6405235426231	35.0643249347643	49.2413535307899	65.4429078905488	59.8109197472136	21.7759244136852	52.1406621450696	56.8981544129556	15.2293510009667	59.1608962336955	30.1561293394447	49.3384433005794	63.676934991894	27.9329455763072	86.3388944424187	40.0309186901652	81.2421763231527	72.2759160102099	19.9099052988005	37.0035219744612	61.6172251235196	45.0512619865524	37.8968600630355	56.590273217729	43.6840090024244	46.3194417601673	30.0733088188561	33.6569124893131	54.3139713669422	15.6988015900581	31.8847687929236	47.7549421260614	33.3394849274909	118.212461872576	49.7744405791361	44.1379562246845	18.1798154730991	57.9793664481059	53.7878822496365	92.1073801692136	59.3043280541572	19.6886694543032	36.8872256917661	66.0703511931654	51.1700697066489	21.0060564317529	191.370065517726	38.7063535048419	51.6754702937209	27.6361679891335	12.2416583766746	33.8016346152743	38.0401781811805	33.4969470933799	101.272187052211	28.6467016667882	90.8040807853398	9.90363604365847	11.6715055550813	37.2512446729733	11.7267010461931	23.6851836720901	50.5761319092764	105.130047451742	28.6680083211305	88.1692930805839	57.5346825399843	42.2318177898186	20.079084778067	51.1974862949641	7.81030431077601	71.1379956557269	17.2930757215796	56.149445611808	130.691507168406	103.384063901459	55.4473956311	73.1035946644343	31.022515719769	14.4504689170519	53.3709302829183	51.3734813852416	102.743903117144	35.7984307985005	56.6509859100121	10.421556041429	71.5757866324032	69.4586547841632	68.6645650803092	37.0707451112608	55.9967879752479	34.3469871974908	20.6137712203593	16.6473276181862	52.4872078639881	56.6187888869849	9.55553372966093	76.6200324655471	40.3971880012429	20.5946559622655	36.3650473365533	205.723370364819	5.6532070118721	116.084734983165	64.3503879720676	71.9750030448289	55.978365915871	45.2980454510366	24.5956415465815	43.6199401489891	27.2522768861801
"AAL"	69.2113073795115	0	63.6673608366571	41.7407339524428	27.5908874613528	48.4871376133668	82.0256236940522	98.0784945043465	131.086686880585	48.5881345069949	107.279557248198	43.4737622262961	46.4908466680917	39.4255395242362	60.4766761781017	66.2726318129448	30.5516823249074	85.2302849298911	232.376538998124	82.1146433469206	100.015175000109	31.3146383721936	30.5585133681621	72.876092291455	155.553193674011	34.0523674862084	93.8623148028243	28.1543854414406	47.2688436971857	154.242826995054	48.5343346534064	66.0503973490036	80.4404881261155	69.8182084432123	33.4759933074762	51.5021161370802	37.4614251566386	27.5589827153412	52.6073756221314	59.4437857018454	34.1418573776395	77.7448583068833	37.042633840322	40.5347511182221	22.2910641771394	28.9291400785871	62.2994972877921	36.9789900695353	26.9602534540495	47.6344802239235	41.0799503578669	50.7423761407395	43.138727100924	49.8629505606285	32.6754205643427	35.0644726349596	77.6431283241395	56.4233789043029	31.4933065843289	28.8357854128001	65.878603327306	156.185767272318	52.1090582391252	65.2372938490409	36.8426745006556	31.3929751851625	72.9517023598348	59.3967086218984	37.0177374785049	46.2316228455384	39.4318093954046	108.949892058575	46.9566448404145	44.0300578461495	47.5920948640228	30.3463065815239	52.1571048461411	76.8719883494268	43.208258180021	25.7343979492788	36.0249369882902	51.86720055009	53.8972853101632	40.8258638889129	49.4285248403726	62.1095098379207	134.454425026722	36.3865614528847	80.4718561405996	66.0373705642372	32.9380083594057	48.2227872629341	39.0352798134407	31.15018382692	39.3158063126932	54.7866346412046	84.4882874376788	76.7561006064418	52.8795155857184	51.8786055766958	33.2744207904351	58.6499045649961	33.8372355877841	53.5989375497708	46.9041963888491	25.2925099418913	48.737175711464	35.8582830605556	29.05096697533	50.1685906516036	162.003778899298	30.4854534170795	39.8026907347981	68.9831736098109	42.2692446828345	40.735245736257	48.1127697256945	60.2556950783232	46.0463573057043	31.4161043892616	59.3779418525002	53.231787790034	150.58368451571	72.4032147264799	165.530580770859	30.2332910971019	49.1345971080788	69.4242585023215	72.5018121333893	62.1539471286826	30.8853149243017	74.9829041333022	27.7195027292319	35.6490955330437	89.5525201664526	94.156205280544	49.3423548291089	45.3560511126369	33.615889050259	50.1951232283611	30.9788032907875	31.9730332767516	39.396703509875	35.7353351790197	52.8780202140114	185.120712655618	31.4684396843149	69.6722060368996	67.8976538183756	44.2521393672324	19.7078363147788	34.7612328231378	27.5444040930511	79.0164127919328	33.3264163106621	108.716797023446	52.6106825085494	44.1495554098585	33.6892927654172	42.8994241830944	33.7827732280303	49.3107013746625	50.2983339968901	46.0156923175749	30.3600547079719	30.8915232511972	72.5099338647904	51.0570540285867	47.8703890239054	84.411361042612	45.225217280326	48.8673975679943	54.6086750774304	62.0899059972961	41.6053901292482	46.1004682653532	79.1207304082045	45.3313770978621	48.0336540464987	55.7023630793412	36.0362082977223	42.4014483048164	33.4073190892158	34.0101631200607	29.3783436869783	58.4646913331369	60.1327465062208	51.0066422941987	43.5268882737355	215.634624436548	53.7119251201367	41.612471517188	30.7854677820115	365.247283250508	171.682648460424	129.422030437351	36.1619977090434	51.7422977353476	50.7202595816714	128.392853531241	99.9335762528731	40.015134869196	35.9849442672762	67.7757181010217	53.7156490707297	63.643048037936	58.6045654499421	53.6623178052891	37.0346855598869	151.306024138095	31.1062556008547	30.9693394742195	41.7006306467042	86.6597290234132	33.2055911678097	72.6742662369017	29.0187580108446	33.6738004021491	27.9914490159347	128.944178696989	36.9708589454242	68.1283133305515	42.255135998245	60.2286122072707	53.5405795775781	49.682776042342	86.2878547812553	39.9703354634164	65.0803967364924	185.529977446638	139.261352720538	47.255238639879	22.2292437520438	64.3945950923778	34.7633857283026	54.7267477892883	71.5629154027436	67.0933150822407	35.1306821517896	104.430012394377	32.7165442831681	27.4888898769044	105.607756036912	30.2941535050611	71.6308343401889	48.6648228176362	81.2544147381431	43.6216331960955	131.052361545431	38.1063344260345	48.6829905161275	30.6458155312281	157.947309456685	49.0225373620396	57.9702110400677	39.0150090291439	59.1932515613128	65.1088409600901	36.0206292702017	28.6634877281766	55.8442971834956	110.581791002244	43.0382783126978	33.9819114225584	89.1773264266114	81.7382283252146	26.6113095630529	50.9170872562804	40.0549655694801	41.038212818912	44.9597087910407	51.7643342060637	33.2391683014086	128.692768740801	122.717444011375	133.118389038891	36.9515361039505	41.79701567226	79.4783321087663	25.8703657474875	60.6363292337308	44.8084229093589	64.1238688625686	39.8550392318278	51.3788185233049	26.7240539303208	27.8779155429573	43.5897942435118	57.9254795189327	40.6981535812696	48.5166711473922	23.0344110830827	48.0671844652271	102.064765982104	43.7918181300291	127.333478574163	57.6262027312394	35.3213981085609	35.3780851157203	90.8514607985184	35.9788464324469	48.5866470463698	29.8001311070446	31.9272228279672	36.9252546900446	48.4893963000544	56.0022747107475	31.4335452367953	123.026761730821	95.3457598634861	99.1080227920661	34.9060977892701	65.6812869874511	38.7559527298663	35.322384318087	34.4068765810838	23.6092210733896	53.5904230850492	45.7531045753294	29.0705224652995	62.3648669880213	35.8600205309249	29.4024157796532	96.8372361045541	59.3287969251925	38.5063018567885	31.812091722137	58.6162250298804	32.6025194567601	42.111105757491	49.074651248772	30.0678463245712	49.3800978362713	50.127499925623	33.8952719234159	35.6658120035133	70.2208657156729	117.61334523982	40.0805739460638	53.1332832159307	57.1259970767845	51.0236549540533	44.0408638993388	43.4407903688096	37.0549978331918	55.5775526146147	41.3057447491043	58.1699869153616	77.8198243571871	82.8555556357028	41.5913462335337	81.8540410051893	63.3273080892474	42.0301155091196	53.7234676930654	57.2018372579604	45.7286571294977	42.9964385635005	37.3129126417182	90.4319329019	91.08434560451	55.8610527927277	129.19263143229	66.9747362915747	32.3329724358084	70.0915284167576	51.5863624981975	40.9930437860312	132.41340308986	35.3208367654385	45.2571434383485	87.8861621052597	30.5263482158056	37.6678877131746	49.0132230332928	38.1113938503435	60.5381692699436	52.2418543408666	32.4422716358284	44.1409587893759	49.5417878332052	29.8460485507813	61.3111065291802	64.3150903989192	69.5369209687457	33.2708093176764	31.0206945573131	54.5711201092077	33.4938561549678	42.6787249680381	49.2385524637516	47.810986370293	140.261163415097	67.5383706109756	64.5308061644963	31.1293825171417	34.8226773058513	33.4917935475069	27.0727416330787	61.6656086030736	121.856679849798	47.8699056330528
"AAPL"	40.7631431887899	63.6673608366571	0	81.4228400322846	56.8281060426207	30.9765032258676	11.7900699512464	45.640618605602	218.284675551571	30.2717241079672	36.9189672372019	34.0842445054612	23.7532260837694	100.333580010469	35.1739597263627	15.1340027597837	76.8678733046776	19.6565728715724	327.384754913084	162.687326884894	141.412104851996	27.7306149891799	44.6829791587572	21.2565417547154	88.5293355932394	35.9082666691143	25.1976833781848	65.448322248377	104.675909353943	78.2191604041233	61.8693158521085	40.5873825347835	117.180836734795	27.8973264541377	64.3573384565632	127.358292002672	85.843324672589	61.9626863485923	7.55582853973157	140.084358654334	60.4070743616225	97.7427204061577	41.6157940699877	39.493382350116	74.7874147267953	60.7384450782398	25.6149041553857	50.4368092116715	89.9977382097517	89.3125666786486	52.9582994116736	24.7924737195555	15.0187055909653	24.8091311822895	28.1060068149478	55.4760324654098	160.436542693938	127.279331493934	49.698602527596	45.9954709456874	38.5878470830835	76.1234562582135	38.5122063944067	146.488592426858	35.4450166480996	82.0371577795443	38.6439634729252	106.665465155336	38.3537531111353	120.052209694922	92.327632782222	29.1461446867081	34.8859438376075	41.7947254380805	57.2575540571497	73.2173203570731	100.107970478317	24.6560548762654	42.5565993216922	61.1847028195137	57.4571991038623	28.9244179398014	135.782419270044	122.871666253033	123.662059309581	12.8472753955637	90.4398190682511	50.2000478705508	39.4512193256767	24.2201227692955	56.1278535303387	49.761271805916	53.8541156045451	102.089705785732	82.4875933463134	130.974225548638	35.0178444918627	22.5143486858658	117.877083464339	70.9206430296401	121.302930240491	29.5016164196305	36.9424870333559	137.588472456851	81.8027177333218	64.8773384794679	26.5530977650785	28.0822535225072	93.576956443648	68.8876169254237	77.8303787122221	88.8929967671754	117.25891902669	135.388365106368	80.2881917407724	94.3355376222559	37.7037846732569	28.3411700993085	22.2217276344524	62.2517889663679	49.7689035672115	13.2462459699407	119.026445343795	15.3631402372192	79.0267510842057	71.6317722991318	28.1922721547617	19.4241525650556	17.2713243324601	17.6700624684233	75.6444313162527	27.1038681002339	37.1132845754978	66.8713302064917	31.8483129746388	174.581870692983	113.102033938539	18.3364512371298	79.4366188209329	125.678273022282	45.6337774904938	71.0680331923849	50.4810194378482	59.2250784015748	130.428651406375	98.9291213112754	52.6348843482572	20.182005125066	51.5881623115159	27.2003501949647	56.9673537365457	46.2907311229595	70.8646219422735	29.2151631118157	31.8276269000057	30.3086990604107	30.0246593246284	39.0302698758158	103.525674940924	106.535311123878	97.4889248622071	24.6955397675425	18.3786349715991	78.7308459250378	51.8138878491228	55.0481674040664	84.8995237392885	13.9259559369645	25.6314585926477	46.0853671523752	143.808491903441	123.472569659074	34.0438800598766	69.590277044195	38.3823523433977	36.0100538114343	30.1215567629195	63.5115539373026	26.685541804759	81.8234813659478	60.1604046704448	96.480595673146	58.9684157820804	58.6117360205218	82.2665906629336	36.4315891601731	38.3870654065911	43.7979905268901	22.6240913660695	302.681842751629	77.9994809708531	68.1549212184422	73.0045729957014	460.318354441192	94.6950640020569	48.048889674644	54.1705306303777	37.3863481394212	17.3749481976973	47.228010328753	49.030736175769	93.088363870965	48.6354065565182	138.425959980666	79.8317605816556	44.5121760589969	17.3504940677544	46.2752899253398	39.9333054967144	71.9718589722233	70.7420507133759	65.9546474514004	75.3415544608154	19.4767914335711	42.0090618052581	149.73716984401	62.0952575562768	74.2541668119937	75.5426770617099	48.7906917852684	91.3379048217032	34.3062377347709	88.1093101188238	32.0101159068757	125.369699072551	132.919042681255	33.8913241990031	99.0235568312135	43.5091071862015	280.025078190166	237.669422980173	99.6041617938078	68.8995523919862	37.7323370357701	49.4758127442137	49.3415834782503	29.7363033441793	22.1519030393032	84.9688547917212	34.7396187424409	48.601787746567	60.6474612761802	33.8068000212195	78.7771174648104	25.2230777586731	81.2927611004494	19.0982849610535	30.8593504356656	218.875869590377	37.4563643619045	113.050848676334	53.4310695430384	97.4172082079265	114.587067782691	142.40047601561	90.3525465706982	18.3051136571998	25.8959576602028	57.8674751996511	83.0220641902332	82.0056321031008	41.9256298636052	72.1233285296648	47.484609308709	47.2906651384073	46.0725860966216	45.0763804366644	18.6644591785824	66.7201336674816	26.6578253735729	59.3179807385384	116.078622249307	53.9548316116481	229.797346200944	181.477623656272	60.9268492983392	74.563094551477	66.4918488262009	170.709143382467	43.9472987006203	56.3493084211244	118.761910636675	38.1124352667452	95.5861916051152	33.3787757000797	85.8220892085277	66.4846523275764	89.3200175050821	40.2252872220376	43.3913013312191	66.0534329985348	68.7262676981646	34.5794845193204	44.3452253316422	90.803218475488	50.2210386321346	29.7862656270407	57.5745593140116	79.3599370021503	58.0552250422518	45.1551979455961	69.5076645020627	71.5782400082528	65.5922548507769	40.1694367270207	107.488164008683	18.5598777618083	100.777799130243	50.7353374693021	62.5303882866278	30.0080424555024	75.8022355586982	12.1045042061808	48.1106034600483	80.9211047725238	46.1278141669919	64.2641901167304	71.3474833948953	35.6490392823762	79.0931857702763	21.8324435303265	54.7283461870309	62.4478088202441	36.9762225636404	141.421642426275	81.2654720610686	65.2197377431533	20.2255068983369	61.9992115635579	30.288760567866	114.34925643853	64.4051347908427	33.9258196669969	24.2626618714381	77.4553107304368	51.460043523443	17.1551014549809	221.493862738276	62.156782386596	78.0394533043824	22.341401953035	32.5405514282255	52.8473738691483	33.5895367827592	27.5951124842575	121.740388880986	36.2851053905189	115.540656556698	30.0233511252657	40.6047560101897	34.9549310241082	26.846420819709	15.0473706336379	57.4481343040225	130.289990905259	19.5269161703445	112.842186707695	73.9837747058168	26.2697648799916	61.9238592949545	31.1717829543003	42.3935254828922	53.7972047535191	31.7340039361831	81.5088650260811	154.484812143845	127.192853464323	70.392649848188	52.7309231396635	57.6105408906865	42.9983020818158	106.739132870332	56.7099411349689	109.120078263485	72.2240151595714	82.8158796001199	34.9752820793378	89.634007980799	66.535316810905	91.4851906907704	72.9000081336703	77.3437371472813	43.3615490742907	20.4913395500548	38.6083475413719	50.8482643394562	63.5141576057286	35.2346125601332	102.512891208669	20.3613624708566	33.1614768742347	63.1621881330743	229.975211242325	30.0725652094274	143.586929942815	58.6237276355539	86.82541018586	70.1618033810793	55.4898010456024	14.8225291725088	48.2269810618197	55.1688443703226
