""	"A"	"AAL"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"APTV"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVGO"	"AVY"	"AWK"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBOE"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CE"	"CF"	"CHD"	"CHRW"	"CHTR"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DG"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FLT"	"FMC"	"FRT"	"FSLR"	"FTNT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GM"	"GNRC"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HCA"	"HD"	"HES"	"HIG"	"HII"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KDP"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMI"	"KMX"	"KO"	"KR"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYB"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPC"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"NXPI"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PARA"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PM"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SPGI"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRGP"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSLA"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"V"	"VFC"	"VLO"	"VMC"	"VRSK"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WELL"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"XYL"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	1	0.184580778613949	0.409686075493056	0.326691868207156	0.284795553065355	0.523717234141424	0.516320709468935	0.609014147632537	0.368296966446048	0.576699044676468	0.511759040221323	0.238906250018452	0.154189937300123	0.37706455530618	0.60380744000846	0.450916935052447	0.331092329273012	0.429550110247028	0.335445606996279	0.570011290582831	0.361955526187721	0.301108440526359	0.389793319615193	0.554140274984508	0.42868607281464	0.555002311826535	0.468519884229662	0.571438494605454	0.226353450928012	0.307345953998692	0.403895450663703	0.456456254855842	0.440075477363164	0.539262023398315	0.537680981369065	0.531529356731506	0.408296764963501	0.358536480879405	0.220533169944752	0.264099008929663	0.260722665347569	0.52935193846719	0.410412697965123	0.264144383050557	0.193251646833901	0.516993979508707	0.17671420336511	0.482981884158654	0.495434386066752	0.413608314567181	0.434731304146847	0.428814980922577	0.211981411491069	0.505663194147337	0.599396556196562	0.382384969357782	0.423544330343477	0.500751101084395	0.464232095828673	0.32785529698055	0.52372253372769	0.254905053018793	0.503169596483372	0.45555782479026	0.276483985274079	0.446153299956973	0.577676211930835	0.358448032853593	0.377828559950536	0.50508031327794	0.262867178040365	0.341576858804275	0.538791913069269	0.400022760823963	0.267121105128697	0.447011715828449	0.305286253778815	0.352490180455447	0.511114712897457	0.546044303590253	0.489673643306904	0.176689740598865	0.226487069901475	0.2863996890819	0.399865795408721	0.425856872831098	0.323324981490906	0.231506817192238	0.543277979829848	0.449392235903495	0.231399311594211	0.360744666935438	0.528369180163326	0.185010733026039	0.256948259339716	0.248113006628907	0.489737602655253	0.422360544220017	0.457849983788293	0.395778762439219	0.314382353460157	0.204480716844468	0.306920735224479	0.20870588875655	0.384945408900761	0.427753925567689	0.320159606040647	0.470893947541682	0.475527317072916	0.435858848232458	0.248822999666907	0.371748710983016	0.319874371430239	0.505407401367248	0.204059679796264	0.234766298207766	0.537297325527673	0.511723629740961	0.415156489237751	0.162880436164671	0.370624494254884	0.358998724864102	0.628454514424479	0.409197292308111	0.245737171824516	0.349246886174597	0.48375596787446	0.290558763693502	0.327475027612583	0.26414269084539	0.113685802474132	0.36937293118392	0.456543174270952	0.291362496872645	0.400561858467826	0.340558189941559	0.396480648959249	0.147985904477533	0.364097925937562	0.278527695012818	0.193700799418873	0.469994616145747	0.270705531784639	0.528494781242178	0.516668383890984	0.587711265753106	0.374069644752551	0.244266237996049	0.283274692964914	0.238308083667058	0.247498182701099	0.546707830387238	0.223023273535659	0.244011618150484	0.128134845337992	0.364088362669534	0.310560297899602	0.277528379314137	0.448930522940624	0.35705619234518	0.441285445783214	0.363709293510987	0.49758104537911	0.0883662103096832	0.428305213000944	0.54234970768588	0.375180211590083	0.398296444025906	0.498277131395843	0.354583835868805	0.566740885248087	0.288726653651907	0.264340556969386	0.344921973825092	0.476455079033602	0.516319615244054	0.499041475665471	0.317281456483388	0.305266137151425	0.430445480007486	0.326458469759977	0.396703056068404	0.151612802076067	0.396656501253978	0.450714148200658	0.465230957885294	0.363913790587004	0.507720967390872	0.374109038402858	0.366435468531662	0.343004035089768	0.531580064325658	0.273408574719803	0.336317669707289	0.45407500427517	0.532149617364369	0.338334397445546	0.462601621350772	0.556317815310706	0.416198469386726	0.445719299327162	0.545138122346849	0.497521097038158	0.22528005539828	0.274156476687845	0.578924104806185	0.418984722959385	0.301178683051727	0.459770542945515	0.570441941923339	0.496866045445308	0.342489499984873	0.281213566402228	0.488114003395336	0.50174524896601	0.475562030042377	0.415981476775476	0.404265087194171	0.415219636077397	0.37064176969737	0.534960037924979	0.600091498785909	0.574705225666221	0.339782778455138	0.443940183333892	0.543374506241545	0.363737318608754	0.353712755978535	0.454581595479641	0.298084455359871	0.171072072502586	0.464021061128083	0.378386575314437	0.474602998239301	0.188551013667804	0.439864185374756	0.347267195842412	0.357075058194872	0.26848392526371	0.531735686234552	0.381067083026414	0.3664714441679	0.442893597865175	0.476724004567544	0.380682470218982	0.448457979934434	0.2398444708791	0.247403121271811	0.517017861521069	0.283089118812566	0.437052904960824	0.5110703157402	0.462371677283714	0.435394673755027	0.20838503635229	0.582348012721668	0.422177658774794	0.324648748229797	0.577955758439285	0.24908111314676	0.479077263977899	0.319671617124656	0.489318511434897	0.569841800739671	0.492541303183375	0.383640103394647	0.405804004608003	0.231848170258814	0.394430508640374	0.451787433370604	0.564474795727019	0.217693577047931	0.201576506467077	0.180031860183926	0.461813014424132	0.353025994846775	0.416991397033022	0.263548830663228	0.504700257153414	0.54453289216368	0.26235725358354	0.471412426325275	0.432778615585623	0.454418190683623	0.682104079675455	0.441936618926044	0.453116824806084	0.433197432401289	0.201318679940686	0.174661027243402	0.158316385782231	0.265129187709603	0.323132588195318	0.422637994357987	0.263424427067339	0.427507987704718	0.355563914662053	0.512957155447021	0.52152541669694	0.453240143939539	0.376125171756648	0.47991874626497	0.162646936901473	0.315103646171832	0.394417846007279	0.553406791304455	0.545619289245654	0.524403047110605	0.226236915327705	0.563955786862421	0.518764889126599	0.522204900319977	0.553960054596574	0.280395241779168	0.2563484872428	0.191785635342043	0.295295561249657	0.323705945199241	0.520478444798884	0.274881590796319	0.375374574127066	0.513977953591846	0.363530074059125	0.493303690181909	0.478761955358176	0.291374347201935	0.507315977166506	0.366828015903561	0.226866594517172	0.33346416415728	0.352402588982885	0.493975644188804	0.145732334933165	0.53843430148053	0.293856237903618	0.343747436738741	0.375005084115131	0.569901831202485	0.511474373077375	0.494586760490886	0.308341928435315	0.349219824975806	0.437096165539614	0.517493447156111	0.574894255036788	0.463024830239301	0.465712003199028	0.500522203921242	0.459341702123847	0.579528520555652	0.271748060138016	0.23897142599701	0.59569276681475	0.676160717699004	0.323718692667837	0.297859918705011	0.495609991633473	0.354890007313675	0.309769231442112	0.29504648668671	0.498129906666404	0.445411879646742	0.446557048139931	0.104495145448892	0.353497572413723	0.451498754018881	0.268093828224133	0.408918291172041	0.509596524852917	0.48353485864747	0.303752353360695	0.134287242630333	0.518896672056181	0.437963170344216	0.531055897439035	0.426131334637698	0.283860707959723	0.308019745370448	0.385752442907483	0.504898452381603	0.393827106189563	0.594570472436387	0.591960332609696	0.513650543180127	0.432924878080735	0.2621621842927	0.38235747387462	0.706626483656049	0.181575797584073	0.368224598150268	0.373748511952613	0.507163884050413	0.554247082600105	0.356252278455976	0.218320812833337	0.299692736585603	0.383080903765224	0.435681844143281	0.393395747283646	0.578169507363297	0.461703038490494	0.408524459207748	0.127305144082285	0.284102051548995	0.375807794760168	0.401819310479246	0.313627369446817	0.488433765521825	0.463326339742209	0.371882287354416	0.518159193829421	0.418993972421657	0.405381504587366	0.411418769541602	0.387955375596338	0.275956932881664	0.256957731401569	0.173701318899626	0.299701488136556	0.192121502225216	0.448457529614297	0.681836694129884	0.255082656565948	0.490081818579356	0.322921580065548	0.2185690986735	0.216517225445332	0.548982764203616	0.446558000468359	0.336702037400996	0.481263759627196	0.299070914964089	0.323104315347281	0.430951687864717	0.408081752388153	0.390346439843338	0.182872056414762	0.511781094268682	0.596369323431997	0.464395349189955	0.367689346991014	0.522147233127816	0.428540942612443	0.47963434430167
"AAL"	0.184580778613949	1	0.215308079504175	0.0993190189235283	0.167048631821357	0.0348960987976362	0.0866030414186736	0.195116569780658	0.0880717561580633	0.162918296168646	0.0959716272141495	0.11241907463447	0.0966759483495951	0.188870606609217	0.206193851574099	0.164349013210237	0.156686209310289	0.255342534617441	0.0815970396385641	0.222673254184021	0.123437046974034	0.540533839594634	0.0948724864703712	0.123975649031597	0.211885960408551	0.172477208254725	0.231632228004571	0.120608088076507	0.210934930625329	0.133104673802259	0.0516687304764022	0.154258072812185	0.207033619063187	0.0152084572272149	0.149056330442622	0.0201289702633752	0.145422006758006	0.273676420577989	0.106030561803739	0.0799759064882675	0.275535373376335	0.115310326893859	0.137109752268433	0.186397679023808	0.0173451261833731	0.198693128499843	0.235369932597096	0.159184204754466	0.249975685237021	0.227302102996158	0.0948626697327025	0.1932862628464	0.144458592616924	0.204080439386432	0.157239147769868	0.0825698067950123	0.1345102938406	0.205960103969469	0.146634584243703	0.0456835846712402	0.105851251005608	0.104594370813667	0.115097737682839	0.209524617697012	0.283149582154562	0.20837226187962	0.128588521667007	0.0714731848561803	0.252692964907388	0.242570781669683	0.0739077547913451	0.0578174719878481	0.205552950517766	0.243748847223441	0.0893400606833183	0.136923928304045	0.218126004364641	0.181235194726306	0.151360549707782	0.171475208067887	0.214217306002493	0.285048377150721	0.0880900978968021	0.128605481223467	0.0756339700230822	0.195536818663456	0.14098755436334	0.167232339163133	0.267231008852951	0.160084773502728	0.206619438351196	0.154062090204991	0.125473939063281	0.200899382765478	0.127709158886483	0.128966291781619	0.191219732094832	0.241336537918746	-0.040072405397415	0.108476506205622	0.0681402147951344	0.0360798238795165	0.0994316401898904	0.246980818418659	0.0979000116872076	0.0871505027658312	0.00689837583574496	0.142407337939993	0.243472135131766	0.183188490299365	0.00570883336403127	-0.0100375614318139	0.20749939093081	0.00946305718539848	0.146256716372826	0.755184933019551	0.162088978878278	0.200083540058524	0.114284423253831	0.163407449661635	0.117486882382731	0.258264125654462	0.118034140648699	0.24320996881901	0.212354981715635	0.114467266910066	0.0905649906697267	0.158218569125032	0.198395591405835	0.138463249459943	0.0407579740198694	0.181432149051248	0.0152861747884749	0.189507593876377	0.031456004922801	0.16002837000304	0.200067993130589	0.0650613945138282	0.126970907269233	0.180007911728276	0.0514347294947455	0.0510098734631606	0.0506843678902479	0.236788340776248	0.143600089099644	0.00333104959106066	0.156157748910553	0.254607299932116	0.0266975012090437	0.0818802347559078	0.246145192348923	0.181252473783714	0.0839110352155649	0.106985866536153	0.00753109729111725	0.168390814177681	0.143554151484409	0.225224293025444	0.232641031307062	0.0273928348217682	0.141132896893953	0.101155034534861	0.311958689911233	0.171150573036543	0.11012454189018	0.134643318177356	0.131210219236701	0.210235272798052	0.167454545435869	0.0462208287374044	0.178839101639846	0.330990836358387	0.0341628083738276	0.0669519973875381	0.128639171462717	0.206785238782719	0.0306849684452842	0.196867551472268	0.144174217704967	0.191887946126064	0.0249066382462172	0.208158012495495	0.0681843857642551	-0.0200720922976916	0.19592659469759	0.16231308872489	0.10711422511762	0.183449935705719	-0.0188433989203737	0.0127873716010484	0.122985682590941	0.273369836270307	0.0855701293769452	0.16911551487131	-0.0901648077587301	0.202896267700825	0.168645370196817	0.138663102859646	0.182950021709893	0.121494157551819	0.0840109014338629	0.220674807389667	0.274821520773885	0.170413556487286	0.0924465735523114	0.103213039533482	0.037063238530419	0.0598797065387458	0.191812270427453	0.23609665495313	0.210182963973665	0.249343893754984	0.18377710804212	0.144331527912509	0.156639885161461	0.205803207329159	0.0816233574408687	0.131945976681761	0.132741760046959	0.0876370446890952	0.161942512577888	0.214787908197008	0.147159249388879	0.20998486959955	0.122025248468396	0.184428327175111	0.169520984021719	-0.00528257390231745	0.196074519930264	0.137266736390979	0.0771787757807079	0.230517518865004	0.229444187867107	0.107395086776915	0.0855641319054813	0.0857485331892662	0.119003255933542	0.174771146521406	0.102491795773317	0.0328657860506479	0.262924817292649	0.0852802853772849	0.0386858262539713	0.213472171451667	0.136235335974993	0.17092022198871	0.157581250897857	0.0318104889052147	0.171654367616789	0.58263239021961	0.13846410457034	0.180947186834231	0.154107995423601	0.144424281031954	0.202036209571254	0.25127471510213	0.278765382590946	0.107972817063187	0.127095694014266	0.0737161709891305	0.129448290823446	0.0886177772990494	0.238970586861166	0.127292668227569	0.229260000656059	0.197131899882344	0.173660924118182	0.0119736862860837	0.173111583346152	0.15457348375724	0.15095337246297	0.0828516607854461	0.161828489827118	0.1477426314655	0.192818896864664	0.0505555536195657	0.112457067830071	0.0833163665300692	-0.0120680390173876	0.239288223214588	0.0824266195933555	0.104253615134943	0.0292293661360847	0.227673383353729	0.174629284817654	0.135862151051423	0.104422970026988	0.254861652400998	0.144987937482884	-0.0208314167143324	0.132799049309168	0.0473637387547085	0.104794751167085	0.113163336214629	0.044352048846461	0.161967822061765	-0.0652497404629243	0.182794784106878	0.102075051804122	0.1489100271121	0.196906495071406	0.0511774599470162	0.263634343601747	0.180932863546761	0.0971653325309052	0.178099161353168	0.132871991723179	0.166011389135593	0.128572481389693	0.00778698317789167	0.224904893226128	0.176874930407339	0.126864000452859	0.184113290286417	0.285945793790289	0.123223685635142	0.0942151405114786	0.0805357768873424	0.125896246863886	0.00577204895576099	0.148642309694728	0.0906739265716767	0.312002145490035	0.170938488460977	0.224248251588678	0.125855875728932	0.224607851170252	0.195866962343297	0.146582871794482	0.129272091727932	0.256526885571553	0.206216114255073	0.0751773744355948	0.134163137248272	0.232288509668514	0.0717479961818782	0.245705196989021	0.00792631484903919	-0.00919992966359941	0.200102005833975	0.24889688058782	0.149015432233371	0.257208831604319	0.146136648413383	0.172413301671368	0.0994525993094814	0.171236698981246	0.101015643724695	0.111675652168126	0.147664403699797	0.189672702080349	0.0333009219898793	0.124216013246549	0.166460338269099	0.144314603065784	0.124839246191836	0.19355252882782	0.175197551881863	0.161418021404808	0.051047195187209	0.0570443852924224	0.227721592607635	0.216882126011769	0.129772206883611	0.275285853458841	0.134337968539556	0.202815831030262	0.106932306253914	0.12772403915695	0.1078083589065	0.115709095583282	0.0947668648813881	0.0797116364610564	0.128147297412158	0.208863833631654	0.140692417064402	0.159135143650188	0.0684630846829001	0.171030505345148	0.170266555930125	0.153877655058043	0.0815159217939466	0.121984474872501	0.229931930276696	0.242205600913423	0.102770489668605	0.140371882824463	0.196369086995637	0.01485835454986	0.0718815848145631	0.105460889510663	0.191744046296577	0.175235007902254	0.217182346080877	0.161487857782801	0.104349547742609	0.114570156155401	0.232377268147999	0.0653080081511292	0.138586062785537	0.229841754073409	0.0779669524425052	0.691069071491224	0.222801473668307	0.159576226329975	0.172196815897335	0.109626514786487	0.147439684937134	0.24608878564415	0.227124274736138	0.226251846674208	0.0950467593560582	0.0708597521273855	0.119922573006932	0.208850631845851	0.213416010887349	0.0777561956918519	0.133491961083031	0.24922153341647	0.128266627399741	0.205892009108207	0.201438959004886	-0.0574668662527907	0.220688016891903	0.080232220594319	0.191124751223486	0.288413772735167	0.198301778420132	0.165425395275655	-0.0255350183116942	0.129329229724468	0.116574150973208	0.270753659866408	0.19091574969866	0.203423595907494	0.0675251738392934	0.115684392536248	0.0079783207231352	0.176945985786191	0.132260552819071	0.156210832828842	0.186389636708056	0.0397011523135041	0.243145904693416
"AAPL"	0.409686075493056	0.215308079504175	1	0.244073322247427	0.139312442777304	0.282876710942191	0.293951809153005	0.316889654736411	0.195605472214726	0.346015884686465	0.279182297932589	0.0728785434161102	0.0854008330550713	0.218925601359034	0.405460830547901	0.325334921718224	0.229298099954966	0.303236762981116	0.27689263362398	0.372091566242606	0.236662896597486	0.211910643964613	0.288887002098638	0.357445852668545	0.29842451974185	0.402593899232205	0.252077245990622	0.345840915908441	0.277214334512626	0.277336206291829	0.249708587064796	0.2853785428866	0.325896466898028	0.323910952827698	0.331274399054615	0.311359990079247	0.24379256425486	0.296502540247924	0.129385980437291	0.246016093729515	0.224735031791257	0.43639110441754	0.25300523738968	0.192717972623053	0.190793675244329	0.382049528172722	0.211906049927762	0.419293439628595	0.290056976112042	0.32284136663323	0.239676627799507	0.388623332582709	0.217569405533849	0.296118759801294	0.397136531639521	0.303300483197226	0.279239514728852	0.336942911968472	0.27862208957899	0.332122060307271	0.298159593824816	0.224749858776921	0.321952106443207	0.348748763198601	0.205394556431717	0.26589615400388	0.360654576374869	0.229254645882033	0.283201171224615	0.256590872569948	0.132681415005376	0.223114052317845	0.320026546712875	0.198496729683597	0.164722992962835	0.32216928268452	0.259154832625883	0.210171603816599	0.348005779381285	0.320753047613996	0.429628497494261	0.187701685633667	0.19561721296568	0.248028094270445	0.27590040859395	0.368728393725954	0.332697301911288	0.113974253670393	0.336960399931348	0.305307254152067	0.206342593806553	0.327764541293621	0.31137919278043	0.123179998136433	0.162235301124634	0.110778014854595	0.386874607566317	0.230771540003861	0.303134454740744	0.278701474978989	0.226565053270785	0.133431288174755	0.24589858876386	0.220014918415679	0.269662434031777	0.317357421090213	0.262924637804151	0.349888868756537	0.302694120737504	0.330332092735765	0.225186756777709	0.169808028718735	0.18083380239089	0.318274083348087	0.110290540845913	0.15763999957799	0.369560638061076	0.367581943450513	0.370326251329374	0.225364363534563	0.215967559690096	0.32014786046093	0.362471728418142	0.314496284047866	0.269541369199542	0.303884517903771	0.362953190576833	0.295647217045907	0.29283568906897	0.148260934024631	0.0614891927510312	0.257558775712049	0.317533912309537	0.276986595922453	0.271384604099543	0.300929238874359	0.282570618642698	0.117283301217243	0.310561687913558	0.124071059561884	0.138581538891362	0.336829857195642	0.244544908704404	0.377308675936219	0.331026662368522	0.347975648234413	0.306203680181696	0.203711865090349	0.234650277789175	0.0762501687427401	0.158317287026594	0.326212279239838	0.145990912131341	0.161727110224676	0.0853934144369211	0.282526163330573	0.251168309699307	0.197280825542529	0.357610698505978	0.232512416221814	0.409696598131273	0.205547346053277	0.283691213000497	0.135633773501863	0.290901683454109	0.280659974845002	0.33891136297684	0.282414068030753	0.378371338059075	0.224081604539195	0.398324005238977	0.269735901398968	0.21333917338753	0.291325249486571	0.315332681488865	0.314341851639559	0.206171202924975	0.157438289914535	0.190552182090845	0.307940806533647	0.272412577408487	0.342948007948283	0.108527807555907	0.390449250726906	0.326191782194624	0.347599765049818	0.332542951506972	0.267275697780776	0.213798462216132	0.249393125383079	0.320655017398193	0.361750795487394	0.0988705448787951	0.338538481701349	0.177421731284662	0.283578608993242	0.180223363489912	0.368675532842992	0.347667527869502	0.208653021536908	0.24571868228125	0.339330892644359	0.323933931267396	0.181512990861845	0.219927592816313	0.330920076807716	0.291745333963742	0.300430249763739	0.306171713135401	0.392554573934662	0.362546242852452	0.280092430640706	0.22716347960585	0.324826683895442	0.299025413351943	0.36941643525029	0.272191015654154	0.191457436280171	0.434961836802084	0.342582620914187	0.356233542192007	0.401447199931322	0.377084602303092	0.249467817876288	0.303964233151826	0.37703589274389	0.194845707253815	0.0573129995926268	0.26444912734991	0.0771623788851204	0.085797890048018	0.319142198832198	0.305304107616206	0.288168578637143	0.211954808926681	0.421970316172763	0.237256722973534	0.29792240020249	0.168457404840868	0.229483062901428	0.33953008935222	0.222387256085093	0.340896174027492	0.317728624497679	0.22431640693578	0.399616868949634	0.135132764218661	0.128921389084533	0.279117420500783	0.166955598305909	0.438549604875677	0.292942276546607	0.208317361732437	0.401124159938249	0.235634371360665	0.433046150064224	0.311510648193303	0.327036703172851	0.327062262871328	0.215812286804395	0.325584120969865	0.228376553739772	0.355161117605562	0.304905420533096	0.334614624827816	0.271753591288873	0.256485916048113	0.0359378152991499	0.298276092392993	0.27595917734177	0.362807650267578	0.139951960074018	0.258429838983265	0.146435302613215	0.367722707172021	0.168347797175994	0.297833562162111	0.198337850991854	0.268281892885555	0.234510926107687	0.195025737715936	0.299256702707459	0.229853418065654	0.319172835078541	0.374390133432208	0.261209760644372	0.242830283554422	0.310517530876925	0.151760122572452	0.229764759146053	0.20960998029926	0.114562712906567	0.258082320851663	0.334432394299313	0.197119635843582	0.248878819545946	0.231771432990595	0.350691118434005	0.382368602303849	0.27393140794082	0.210809067514661	0.262304778598482	0.215051500136773	0.213530107076907	0.319319986755314	0.32231211928756	0.289026208239891	0.345919553573038	0.17157375008325	0.325704406133308	0.398330751403569	0.330331149676636	0.280357333462135	0.155730636521274	0.283627562102686	0.0705832348171698	0.0926357921443976	0.23997479164783	0.353173303338085	0.213851078076498	0.262480218173075	0.31582164685024	0.326791626588164	0.300588737255952	0.325191922445702	0.362660390302609	0.262982109450996	0.297869718344597	0.123154397419873	0.315181300413763	0.22090717974862	0.349186135933353	0.0660366625565734	0.314418008562663	0.229840198495831	0.21239509176504	0.249410639346384	0.364742423166655	0.45238291319915	0.309517688789147	0.242822432804714	0.281610293798138	0.265515368231789	0.366016531116514	0.325556083370213	0.395976835211155	0.332714582634133	0.26467571877977	0.167751418105209	0.384202310428379	0.336406787926649	0.223433722330204	0.41971432281044	0.343054804846088	0.266238073717945	0.285595057155652	0.213163611134542	0.219178036347213	0.362224217531118	0.260893364241736	0.345008126016133	0.356762138229141	0.314693822840431	0.0602685705225542	0.2998662111635	0.25874843127363	0.11854981042827	0.352492401929126	0.351679857212746	0.297391813658404	0.166187078852529	0.133219590703943	0.376677232151024	0.394072760977199	0.373290730952737	0.260087038556423	0.244896552550866	0.163349017933148	0.378609744593599	0.382288359548584	0.267706563629232	0.384127427123154	0.332401174799865	0.329822801952168	0.329171746217693	0.183498070237833	0.381732926466353	0.351456493239867	0.140237817925012	0.207685062015924	0.268835192177256	0.260538750260155	0.397123109231664	0.151310849996843	0.174302771490565	0.293788666219407	0.225170999838069	0.334240571655068	0.30656683732659	0.345183731877737	0.421434143632669	0.329232892010773	0.116986152727241	0.208736771133751	0.26644736040299	0.342350579637488	0.302812671464099	0.359507675689801	0.315917655507259	0.31643087113922	0.343778436334515	0.316421593310973	0.343051618360499	0.277510966678186	0.357010642921734	0.178155623768993	0.218807619074789	0.158498112303174	0.311511244115205	0.15370627342131	0.275651543681599	0.337387986927422	0.195913550622118	0.299132481002515	0.186776268095725	0.118560411453518	0.230286330297394	0.376314052951098	0.257346769071923	0.224522849359337	0.38244034227276	0.141168954555588	0.178071369516325	0.253398356404102	0.346086252915622	0.335206241443233	0.126023792168067	0.280057100542958	0.353452323400753	0.346309068129488	0.275648611515733	0.355526337037268	0.263416608239444	0.403067171888622
