""	"A"	"AAL"	"AAPL"	"ABT"	"ACGL"	"ACN"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AIZ"	"AJG"	"AKAM"	"ALB"	"ALGN"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMP"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVY"	"AXON"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BG"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BR"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BX"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CBRE"	"CCI"	"CCL"	"CDNS"	"CE"	"CF"	"CHD"	"CHRW"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CME"	"CMG"	"CMI"	"CMS"	"CNC"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CRL"	"CRM"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DAL"	"DD"	"DE"	"DFS"	"DGX"	"DHI"	"DHR"	"DIS"	"DLR"	"DLTR"	"DOV"	"DPZ"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"DXCM"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"ELV"	"EMN"	"EMR"	"EOG"	"EQIX"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EW"	"EXC"	"EXPD"	"EXPE"	"EXR"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FIS"	"FITB"	"FMC"	"FRT"	"FSLR"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GOOGL"	"GPC"	"GPN"	"GRMN"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"ICE"	"IDXX"	"IEX"	"IFF"	"ILMN"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"ISRG"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LDOS"	"LEN"	"LH"	"LHX"	"LKQ"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"LVS"	"LYV"	"MA"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDLZ"	"MDT"	"MET"	"MGM"	"MHK"	"MKC"	"MKTX"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOH"	"MOS"	"MPWR"	"MRK"	"MRO"	"MS"	"MSCI"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDAQ"	"NDSN"	"NEE"	"NEM"	"NFLX"	"NI"	"NKE"	"NOC"	"NRG"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"OMC"	"ON"	"ORCL"	"ORLY"	"OXY"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PFG"	"PG"	"PGR"	"PH"	"PHM"	"PKG"	"PLD"	"PNC"	"PNR"	"PNW"	"PODD"	"POOL"	"PPG"	"PPL"	"PRU"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SRE"	"STE"	"STLD"	"STT"	"STX"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"T"	"TAP"	"TDG"	"TDY"	"TECH"	"TEL"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TMUS"	"TPR"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UAL"	"UDR"	"UHS"	"ULTA"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"VFC"	"VLO"	"VMC"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WBD"	"WDC"	"WEC"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"WYNN"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBH"	"ZBRA"	"ZION"
"A"	1	0.391627299942506	0.51812657292523	0.461562627844889	0.460064482338983	0.556351225594078	0.614164161176843	0.603922730288049	0.441400543268248	0.529155367736353	0.510963513955214	0.563049699292973	0.466903457721449	0.416125037069269	0.527442280194831	0.502869309216005	0.464717083683613	0.40713662789338	0.435678636416198	0.588314391132579	0.387732386852604	0.417280254097244	0.535826506443388	0.513010014074627	0.47821321584116	0.651206258131422	0.336143861787053	0.579647939571385	0.664539424802014	0.553523306591169	0.534976415776573	0.494560650011297	0.541752192867627	0.360305041893676	0.540939057876768	0.575275142554249	0.588941854074719	0.410905388710405	0.34163860730921	0.617166509524268	0.602074155230685	0.415544945042833	0.618169938560708	0.500069343520411	0.502977338340215	0.56376432562811	0.591616163385501	0.478896053210786	0.527442823541934	0.55678342478973	0.396564526418656	0.620793613438384	0.422984427898909	0.357550156061509	0.413264265033121	0.532177695654914	0.348996556885412	0.570797130324364	0.547429517287872	0.484866516177124	0.316488704788352	0.393220489583174	0.441082434285784	0.564512526871613	0.538612765286256	0.587210184353736	0.58213507482276	0.342709541399845	0.449374726256222	0.613121775548154	0.472595605568473	0.524512915461221	0.629799047405311	0.540707541113226	0.352004021710954	0.523250651651469	0.355593575857221	0.46027003068286	0.51394525269093	0.399329838343535	0.542346948832614	0.376464161451591	0.476885763140006	0.49536299233069	0.525738085513539	0.467468995592006	0.326683434873858	0.593686328498311	0.551348316083133	0.329384967836344	0.521670233864442	0.579483423282669	0.440414976088007	0.447481776827969	0.378237065638971	0.50115471482933	0.32881084005554	0.40693258750351	0.544479287644412	0.415251202524058	0.462163339517131	0.704638232215042	0.453356714339614	0.527994513370014	0.554414393432348	0.329909243254163	0.570774435071415	0.433819876502711	0.471051307896468	0.568321234760628	0.365679672435921	0.624538351135433	0.514979267841903	0.529683386628734	0.38129047175399	0.463031994877547	0.609824255610067	0.6097940309243	0.545047013209435	0.432394444521847	0.631739998976731	0.43952519907365	0.432025322961163	0.542606819528267	0.552361244307439	0.414325660373832	0.395019635929912	0.352806732674642	0.50811219803739	0.514851295295493	0.575551639736022	0.495267679622587	0.648612910197748	0.414804527597555	0.543130476620455	0.369288021196887	0.226436876945855	0.499668526112305	0.64200235183419	0.387037524592827	0.553992337798993	0.56490201588026	0.363306178386195	0.401928937984633	0.558586257524281	0.607725175336497	0.419812342456317	0.412809758503781	0.434874511836087	0.538123405020783	0.476341095151156	0.5595305307236	0.394892433085203	0.497587724479678	0.453282608839779	0.599161355791029	0.519668553400144	0.470228357326074	0.491127854057031	0.554103806152992	0.501160776962943	0.563790117505328	0.386838738657639	0.540936895990797	0.549959610138234	0.383256733500852	0.59394907521809	0.564100840048698	0.51948506730817	0.40387784033398	0.433836597726599	0.541644567512366	0.54476112082104	0.479814166303776	0.596167578205249	0.480527620070532	0.375821328748191	0.511086068479019	0.555831957842121	0.351045865394613	0.463502304258995	0.416051017708428	0.525781809617698	0.407682689192626	0.383304163122214	0.444580918093878	0.616628747445602	0.553582299538499	0.294105139691479	0.470509943417239	0.604241625201883	0.419314459349981	0.280693223969474	0.527446841876134	0.582844251402936	0.496552767368198	0.488238091362481	0.582954735083314	0.461873951406735	0.506136258275097	0.447230316646652	0.663248426194566	0.59105896158886	0.499063390702928	0.5645613366814	0.435967984935121	0.473921976239461	0.466954676325697	0.621956818590402	0.576056938395641	0.573310646438241	0.498870895829413	0.594656243410129	0.579122823732411	0.475103710655734	0.576727652942762	0.531654287455707	0.465332707730169	0.434739297473199	0.554852307651831	0.557421456933526	0.470737757787673	0.402658933811424	0.41490348075032	0.424818107277691	0.589249465838822	0.312740817629744	0.491847479084699	0.352735759743256	0.481990064737695	0.285567118900335	0.521175219639868	0.556876325956395	0.511660814301769	0.51078962775176	0.5642576253404	0.451109334594197	0.418512630929114	0.565588325505144	0.476550678453322	0.560954849026942	0.542000527436819	0.503367103843611	0.496388498523977	0.621572064109367	0.510971647859194	0.528401712154437	0.474502271485584	0.465953136502887	0.519107823230385	0.441333347482103	0.502465708938753	0.449200983096143	0.409861089554602	0.433562496870871	0.555528680477396	0.639865754303133	0.409869899133942	0.49958963589538	0.389361671861111	0.359399301210729	0.440621300862481	0.391843871407948	0.465187353695634	0.569435750471543	0.543233458144442	0.563466399542179	0.502493543321668	0.43766655804284	0.569006986469397	0.474260530713984	0.533921622340197	0.366872626173814	0.507968621821341	0.237712655589768	0.395397309032085	0.53450984463454	0.520733036657502	0.515009331846771	0.415641928981506	0.596236694168387	0.528022316578992	0.584133206165703	0.468998176798896	0.475007104935599	0.426990605582647	0.469061283009246	0.426938095822097	0.458993346835306	0.608753724954685	0.52067445531344	0.645916281365232	0.480979611175295	0.416791528130788	0.560029908884102	0.634657845173884	0.482500976374393	0.511613731252503	0.454846476013388	0.424936949274003	0.616111920921395	0.559417453746014	0.481877326941836	0.502046072682841	0.588132343387259	0.458679772422851	0.532844425967941	0.508984875252512	0.483600411532498	0.539327654723897	0.466286382716779	0.295433923531693	0.461641768729538	0.600186239276996	0.477301889998199	0.576061070759233	0.536452024778119	0.554666871838987	0.508827649057089	0.381801141511172	0.542238225860568	0.529064048253323	0.551558449457414	0.433663219513395	0.34979511421235	0.584442569331627	0.608708471599743	0.508206742940814	0.42058201337783	0.590674548907883	0.491771510531662	0.580652048309508	0.509366746543704	0.530245270534975	0.615969265069977	0.534750690225784	0.559139174213887	0.520759219241217	0.56065103289771	0.499272261130822	0.511769993172784	0.329286975228437	0.454603041221699	0.550891221196296	0.510971371489175	0.449683307558382	0.618924235039708	0.487991719171883	0.420714758456894	0.49181917456549	0.496332242837947	0.363524089567778	0.450472596066786	0.593878652802415	0.406739141757038	0.431850223030275	0.477098023265555	0.615218814798771	0.308690256393945	0.521265977292017	0.537739953800895	0.425457050498361	0.549777784306538	0.57583901868998	0.46003685662349	0.514163674279831	0.526572933736062	0.576721085986791	0.605220096156106	0.503937204823518	0.515251005242905	0.457925939013257	0.623828938784089	0.535591772775099	0.396712886575913	0.443225678174929	0.585821198728529	0.328398208659823	0.580831279561894	0.536947991399565	0.533452885898509	0.330450414693982	0.556022519986036	0.25507822351398	0.349472566615782	0.317460899343685	0.531158694695088	0.560065594996181	0.383411907796903	0.533661720247164	0.464201888926942	0.500986058391702	0.474141365839759	0.535944867668592	0.41606047778837	0.566710185652729	0.599349151794622	0.549175749847268	0.476142986281794	0.556369851642779	0.487408352757225	0.529663839192382	0.428111287265073	0.524637765347974	0.43477632243542	0.607890105147608	0.446945828324789	0.476409911716355	0.395883786887086	0.478243326848839	0.546163273963592	0.49374482124796	0.51976969426889	0.483669156852807	0.529687509630698	0.562687030614846	0.423796747070625	0.543222637428144	0.431975560007858
"AAL"	0.391627299942506	1	0.351740827442738	0.394077010143559	0.42995139079915	0.375938659622595	0.361201259399412	0.35366528875918	0.272396782214888	0.406389384647476	0.321078776656449	0.293279511081906	0.303608930022016	0.215549030164176	0.413449556908462	0.381749922869487	0.318816148977278	0.453662416315418	0.273689227387154	0.300834463273742	0.351901089582889	0.734447439256136	0.512972964868728	0.383543059659789	0.340285437687816	0.411482082805958	0.267866985593718	0.496639600905603	0.400366825976591	0.399939635248277	0.402181430550837	0.414330933256913	0.421848218740995	0.0372958629022712	0.35681486518889	0.376314392298278	0.479062151173583	0.274750531397083	0.226792368207084	0.529089983402903	0.41793571810222	0.31338668795671	0.460163495509458	0.529769652896305	0.347940329040053	0.501432081901083	0.458876795197275	0.372429356499534	0.487767213603499	0.505996879515234	0.287509281401599	0.52557834563848	0.212569249164405	0.298422744357909	0.341718010698788	0.482516390139051	0.279002718047884	0.477507482703344	0.391459874053698	0.322735422230142	0.310841516483845	0.318648695524174	0.264730097042064	0.407016106830682	0.400150271146184	0.486052217037862	0.501835221362812	0.279712502505496	0.391207642958666	0.325776778529777	0.467253438394123	0.424918412051984	0.375691111201126	0.567079623174401	0.233256067731062	0.199022814015986	0.14956890920168	0.312951229529139	0.477335243733576	0.319584524969637	0.495036358644791	0.354537491161687	0.472186161715087	0.527190980849919	0.413294828486897	0.380441531099153	0.363937172500732	0.30343593351273	0.339813300564109	0.220554875758061	0.281649840450489	0.515002898476891	0.39035611384938	0.110472546950493	0.342412604253386	0.471547901053932	0.347479757446888	0.38982202432133	0.534033195885473	0.26106547519085	0.322129073686922	0.414730609514879	0.380064862625957	0.340605002997841	0.538683320448323	0.085949727197814	0.388989071689091	0.374769549716777	0.123528343258223	0.259544846062232	0.779852533573134	0.451154172799612	0.255400750773162	0.398085123336557	0.345625130109501	0.490142911976244	0.499548769162607	0.438162527857513	0.394757587258399	0.430429484925864	0.454358123307655	0.502410111924555	0.517678302693005	0.29678773266865	0.290952342729392	0.270535865734789	0.0489919440032667	0.321318385630209	0.358514943052074	0.444351106483688	0.407952030302383	0.343489387202906	0.413595092227685	0.403173575529485	0.253128880044492	0.382008856162806	0.239991325845214	0.35009166282927	0.304250694593721	0.0481944687520113	0.333516070512	0.503160965231409	0.0962057911134426	0.307227208869442	0.492988744854999	0.356748997372612	0.10334214126869	0.159158461186336	0.158783339726881	0.48816390639101	0.3663429470609	0.467759652760574	0.453123431727581	0.457670983752882	0.0711479715899429	0.439277303185066	0.587953204510244	0.160809586016766	0.334651366318943	0.438553069770314	0.362722874229379	0.401605392790704	0.374131876989039	0.251842655199999	0.484755779775341	0.199892597912019	0.341150822596543	0.450978997780972	0.363272232051249	0.359208661823326	0.353050250733523	0.474210055519144	0.316109567183079	0.368121391754524	0.499149974381843	0.387406358626574	0.361937214423027	0.442215687881576	0.466456217216475	0.0661513525288939	0.425209444875852	0.457441061559928	0.519668722079855	0.0339926006042177	0.327043891268971	0.228699371228522	0.409735107642574	0.37951485725154	0.347515225977392	0.452052612788685	0.549794974598855	0.353213492100308	0.269129468956618	0.214004001846614	0.400362397603612	0.395398598330807	0.363676736199876	0.442188072092471	0.300239933540905	0.365027299834059	0.358225749054252	0.390019624924063	0.436229609203511	0.423154261688733	0.440688842380675	0.324538866047853	0.317603477710072	0.410635189714044	0.487603191660422	0.547157969314246	0.26669459762306	0.545533609725544	0.425835686651086	0.452309146097971	0.326234213234256	0.364402686728996	0.522324835063476	0.420518367819595	0.481904476023912	0.529689100718125	0.383720427942718	0.394752780463224	0.384508007749527	0.34738715198829	0.403120065899371	0.338969640568358	0.223738827875173	0.534706469992811	0.318528288563556	0.300940851499265	0.293007806569061	0.324675009285813	0.34582272466035	0.253647928733506	0.511991256657799	0.366077282044747	0.607716606548009	0.382293774180613	0.501814689801715	0.343035121539291	0.467712144255718	0.567353416624026	0.507114154811302	0.455200161804337	0.445253170060393	0.338983854919226	0.503882940535364	0.380085710117761	0.368993875136824	0.486954988587187	0.398055838858136	0.484732027318046	0.390844693515898	0.423339808502806	0.401921915254452	0.465942313654566	0.449557993819695	0.299976645937699	0.324625268203287	0.221378008877825	0.103922804142624	0.293309781150609	0.225419197319933	0.177333047786296	0.5216832537751	0.332871884364081	0.323859751787082	0.390139272755037	0.48330138918213	0.36836500666847	0.261679093989696	0.463534903574934	0.220369284480499	0.190877457334769	-0.0915451303013964	0.352386401575754	0.366463240458836	0.411372246608949	0.326358938725974	0.161440767243921	0.455951425688593	0.423385035852072	0.45208396754245	0.292926507943597	0.214328431359496	0.531696747224318	0.484212606699473	0.513933195634353	0.176179468000325	0.315599899709581	0.358790459404438	0.416667324547527	0.564247384207321	0.0539822084416981	0.488324019525554	0.458499152268996	0.323641944306298	0.481543572135258	0.191006658613458	0.391560041557278	0.466613429998064	0.493579523987862	0.348188478704659	0.419483738532742	0.407281687275651	0.531856469163312	0.330249372352714	0.495050476398781	0.478371286023275	0.388944273027019	0.331365685483333	0.255941828430325	0.453859900518768	0.465130374936357	0.230777564699028	0.461799908872865	0.514411825946757	0.475145442855187	0.350925987944308	-0.0123087081930453	0.290481592462231	0.543492865374274	0.512472248640641	0.418761567215079	0.371135079823616	0.417046682551832	0.434967558345003	0.489619929438143	0.297949497420089	0.376846442937957	0.400559507454924	0.393546879663361	0.471136702824327	0.292771997352693	0.469456386671044	0.301631332298143	0.372966617635107	0.469256367115594	0.492418222121027	0.453221134258977	0.459330143680669	0.351032317043916	0.117631066027572	0.415030913945871	0.377271079351563	0.310870945702826	0.527027720860883	0.251084493704686	0.325363603052122	0.253383720616853	0.477362438951208	0.174761479384932	0.423263280159242	0.507901066418662	0.241658721976237	0.344724951105314	0.488065916846147	0.379304818281541	0.127047647355429	0.396426448284092	0.372517479536819	0.329782009337089	0.377040521440936	0.381506298114226	0.507797393871007	0.369087811481865	0.508148101507979	0.499751999694693	0.439370146611054	0.326555131056705	0.499397310265231	0.339030888622678	0.507129244307576	0.517089787959417	0.382365607215013	0.365914863094325	0.384424233276886	0.22594758749058	0.286146729260604	0.343951138721359	0.325899806987603	0.800069356139916	0.4828892498457	0.276615992553632	0.307633099969148	0.375610232911095	0.422978738338219	0.557456119319546	0.230606614277491	0.548851527377266	0.440985274948647	0.272039689799278	0.39465282814149	0.357058157337639	0.301260658933574	0.458570505218166	0.376701950533242	0.429082438804248	0.322129205343529	0.448770531612001	0.320928117846089	0.409542114064616	0.292347913207538	0.512448748025569	0.416445202966524	0.382836969365569	0.10118685417451	0.455280105935886	0.44913184479038	0.391487810278504	0.408082959615185	0.430894703474077	0.294431053088491	0.148504029143744	0.408718935283524	0.4424212483979	0.267611227131555	0.378605667369747	0.434814853875974
"AAPL"	0.51812657292523	0.351740827442738	1	0.280943973622601	0.320692731106247	0.45121560381377	0.560067670051134	0.520051192646439	0.433847752162697	0.477231776534322	0.414201395605904	0.381835303878547	0.279729848379221	0.281758509862462	0.421479900114227	0.368883289277183	0.331917954332445	0.354355615480702	0.425917086029085	0.511648992099297	0.302381597962277	0.361355471318565	0.398822745067136	0.520859710553921	0.450840768270442	0.54779699359708	0.277516769205325	0.475157344146206	0.52730871323379	0.585512553610687	0.517282789907261	0.434921395657958	0.436931169928606	0.385698307740358	0.483848685125558	0.499808827164095	0.459311107157074	0.334854068354116	0.338832608109076	0.457671283472527	0.481376305016448	0.415315671065886	0.553158000795724	0.446441692014886	0.417448436226457	0.449031464002062	0.505987407542777	0.305054429067463	0.390609899263761	0.456527621257651	0.306141951469392	0.501017893835879	0.403143068006576	0.304703438795926	0.376317495110626	0.510989203024339	0.39715239197675	0.48275295448735	0.441761206638826	0.369708680347365	0.247468753455337	0.299513306365134	0.343451977525512	0.455377406116837	0.392168502952376	0.475869764544289	0.476793506090066	0.198706219071942	0.283016167115232	0.497284894697665	0.324890433416644	0.445894986230484	0.539626600638282	0.396002677676714	0.245107938610517	0.523270544228152	0.364931033265583	0.269034455793824	0.432791587342297	0.268530636088331	0.436566216118745	0.284570256590648	0.319924823836368	0.354559479897864	0.445975965317808	0.463307626028588	0.38319224121477	0.482223275914116	0.390042469500635	0.165416895799874	0.385468299165438	0.449471332573586	0.233698188593343	0.430049751493663	0.261526788755558	0.453957421884456	0.210736513324312	0.316161113269053	0.428166042915619	0.248216415528576	0.511601850960504	0.599692519660405	0.386795628939825	0.378788288731671	0.44521178277759	0.440588921854484	0.618030914663807	0.455102011594894	0.464818368359866	0.340558532581001	0.304546313805467	0.458073358018684	0.53322089577676	0.408660465301521	0.288160017276293	0.402107151046061	0.518850309114594	0.476950757248001	0.440943028889809	0.377359185459187	0.517811940000271	0.343347913057879	0.369684306943147	0.341740590334188	0.297427386509337	0.296663501731878	0.400663583371649	0.222462671762929	0.559929658427403	0.539254995167621	0.445951394953043	0.261555382930665	0.529650381239657	0.311118161186411	0.322267987326299	0.340537836310251	0.117437459113121	0.443056702507333	0.500910500515428	0.462916328700931	0.53309081735724	0.428770414264423	0.411194776919071	0.314014145015224	0.44710462392307	0.521159176223951	0.292764778608795	0.278336500553586	0.364178533440777	0.4293075187892	0.507790925106424	0.40352170488768	0.404700538099575	0.474249028070532	0.481861710480693	0.478305881345709	0.379475658170973	0.277990014413438	0.473476719870103	0.461504730091612	0.413469682776326	0.459441754195901	0.252325820826641	0.501851487227735	0.456621886239407	0.472565223738378	0.411712580437641	0.548515355025555	0.420173178331113	0.498755234417335	0.272841578288472	0.406474115069515	0.440361008627427	0.627025265464152	0.503958882109303	0.415494105079839	0.358012701488292	0.443486680567515	0.48012165099552	0.438990104553993	0.435097102712588	0.297625926792298	0.446866441184439	0.406140318768224	0.222584479973518	0.374910806028652	0.456886671443005	0.498383896227685	0.245269533291659	0.432860910222704	0.454341218589185	0.339309350076697	0.197064338754961	0.447553310588199	0.530324907071485	0.514413068781845	0.373630428453959	0.508631438066959	0.443496143853691	0.336224291765641	0.340033394428515	0.601055493878989	0.506628010870646	0.432006374716215	0.434124094727229	0.28659041649312	0.394357408359895	0.450439094008615	0.538694475463838	0.513791869440722	0.587445325303044	0.455735528526671	0.423423180600009	0.481373253219753	0.323390894643922	0.574777605744401	0.405061743489438	0.316165061262006	0.456709624002973	0.420914700086534	0.486264594183834	0.348245671384911	0.335966625352341	0.318572743161297	0.352977918632043	0.483210153557137	0.269633750445324	0.403244759578182	0.307787879528955	0.481176559648534	0.359378385787951	0.374655092387207	0.408216042215309	0.374415583022536	0.462092119351754	0.542710391329666	0.323868820037846	0.278176372131924	0.483497067908967	0.462392971245821	0.423740267763516	0.491868753521754	0.400856781169579	0.444482086926928	0.551645560238313	0.378144726180159	0.422258535959417	0.279849737115044	0.306946147811407	0.437801420875077	0.342922539249782	0.42167310655631	0.320194192336084	0.454462927014629	0.450147158684267	0.410908562053631	0.480866829860798	0.384811235974981	0.403415714820014	0.222832503263825	0.386859182811362	0.493389200352578	0.339116945314107	0.442438432937949	0.470197829901212	0.393690704903045	0.532232933033587	0.495114584637761	0.306313074454752	0.401549877038194	0.349400830935629	0.522922321790749	0.334687238358238	0.322793017064201	0.135929329232522	0.407428300893736	0.382899347253495	0.427550104305798	0.339774000062023	0.374729344229272	0.436576734253861	0.524081005475861	0.515937465018157	0.507103374113476	0.370370297360565	0.336605414297408	0.379071452808684	0.331240908929692	0.424219132479194	0.432005685410673	0.454865636067286	0.605025764391664	0.457018158356103	0.461795673524	0.47762776000681	0.539988390736311	0.328125021133086	0.408237279604089	0.332192431821865	0.308148520680021	0.438165002391537	0.385820734488699	0.337286207862676	0.385415403483455	0.524345019742775	0.429777571920778	0.466519305127998	0.398917924794203	0.400609294552192	0.511491379164744	0.282811528219048	0.241501887133582	0.282314453787374	0.44826572908427	0.351053765901082	0.435614514836753	0.434238443711297	0.498915081067988	0.534556741021911	0.377598760461753	0.514031163777924	0.424685615286614	0.436696646305141	0.399489559371447	0.341398775992934	0.462364235420415	0.464912999868902	0.433560785668315	0.3653775809397	0.477941034729407	0.309336360686027	0.512572085300091	0.397455316695986	0.38088947418749	0.487096367270904	0.327506244913091	0.496584186038191	0.401897428832622	0.472900825615872	0.450048418552711	0.394071870877607	0.27352159261364	0.489283549369269	0.465816541921891	0.449849268287754	0.325835803170008	0.487294302831799	0.363075594283571	0.350641645576928	0.481764651947925	0.395249502511006	0.32132461685911	0.360286621856845	0.498779915268656	0.391034913660588	0.382003845358589	0.372534168486723	0.525385647305922	0.166384773542229	0.393927865886002	0.370183721645639	0.344494205758981	0.457931594123125	0.495541170627304	0.404476245512555	0.419633973004893	0.462778860493943	0.405816683158473	0.430599063957876	0.423847167410951	0.453470064251123	0.423330000940527	0.504501910966293	0.457633668634628	0.318606875577636	0.427999540027729	0.507189163777497	0.27621300451652	0.467512291547612	0.462337427260802	0.439729303721711	0.294877021806373	0.443929528589869	0.234484904136466	0.267192264107896	0.312537568942966	0.408254050479207	0.342849799332822	0.295123227881203	0.381008447975125	0.431149774314867	0.438994848176147	0.425328104169313	0.502879074888229	0.387614503099479	0.413436367844593	0.474087808360161	0.498797783851416	0.297389380266738	0.446708995215231	0.359353356613186	0.519907088841389	0.286465534994358	0.397601520852529	0.301019623039698	0.398151122275966	0.430610885590053	0.378843241960262	0.280188749341332	0.383625250886761	0.419032074773313	0.402281525664948	0.272714151083131	0.405909543307407	0.382399839642149	0.393880347898867	0.310398225782535	0.480142244553085	0.334193842493413
