""	"A"	"AAPL"	"ABT"	"ACGL"	"ADBE"	"ADI"	"ADM"	"ADP"	"ADSK"	"AEE"	"AEP"	"AES"	"AFL"	"AIG"	"AJG"	"AKAM"	"ALB"	"ALK"	"ALL"	"AMAT"	"AMD"	"AME"	"AMGN"	"AMT"	"AMZN"	"ANSS"	"AON"	"AOS"	"APA"	"APD"	"APH"	"ARE"	"ATO"	"ATVI"	"AVB"	"AVY"	"AXP"	"AZO"	"BA"	"BAC"	"BALL"	"BAX"	"BBWI"	"BBY"	"BDX"	"BEN"	"BIIB"	"BIO"	"BK"	"BKNG"	"BLK"	"BMY"	"BRK.B"	"BRO"	"BSX"	"BWA"	"BXP"	"C"	"CAG"	"CAH"	"CAT"	"CB"	"CCI"	"CCL"	"CDNS"	"CHD"	"CHRW"	"CI"	"CINF"	"CL"	"CLX"	"CMA"	"CMCSA"	"CMI"	"CMS"	"CNP"	"COF"	"COO"	"COP"	"COR"	"COST"	"CPB"	"CPRT"	"CPT"	"CSCO"	"CSGP"	"CSX"	"CTAS"	"CTRA"	"CTSH"	"CVS"	"CVX"	"D"	"DD"	"DE"	"DGX"	"DHI"	"DHR"	"DIS"	"DLTR"	"DOV"	"DRI"	"DTE"	"DUK"	"DVA"	"DVN"	"EA"	"EBAY"	"ECL"	"ED"	"EFX"	"EG"	"EIX"	"EL"	"EMN"	"EMR"	"EOG"	"EQR"	"EQT"	"ES"	"ESS"	"ETN"	"ETR"	"EXC"	"EXPD"	"F"	"FAST"	"FCX"	"FDS"	"FDX"	"FE"	"FFIV"	"FI"	"FICO"	"FITB"	"FMC"	"FRT"	"GD"	"GE"	"GEN"	"GILD"	"GIS"	"GL"	"GLW"	"GPC"	"GS"	"GWW"	"HAL"	"HAS"	"HBAN"	"HD"	"HES"	"HIG"	"HOLX"	"HON"	"HPQ"	"HRL"	"HSIC"	"HST"	"HSY"	"HUM"	"HWM"	"IBM"	"IDXX"	"IEX"	"IFF"	"INCY"	"INTC"	"INTU"	"IP"	"IPG"	"IRM"	"IT"	"ITW"	"IVZ"	"J"	"JBHT"	"JCI"	"JKHY"	"JNJ"	"JNPR"	"JPM"	"K"	"KEY"	"KIM"	"KLAC"	"KMB"	"KMX"	"KO"	"KR"	"L"	"LEN"	"LH"	"LHX"	"LLY"	"LMT"	"LNT"	"LOW"	"LRCX"	"LUV"	"MAA"	"MAR"	"MAS"	"MCD"	"MCHP"	"MCK"	"MCO"	"MDT"	"MGM"	"MHK"	"MKC"	"MLM"	"MMC"	"MMM"	"MNST"	"MO"	"MOS"	"MRK"	"MRO"	"MS"	"MSFT"	"MSI"	"MTB"	"MTD"	"MU"	"NDSN"	"NEE"	"NEM"	"NI"	"NKE"	"NOC"	"NSC"	"NTAP"	"NTRS"	"NUE"	"NVDA"	"NVR"	"O"	"ODFL"	"OKE"	"OMC"	"ORCL"	"ORLY"	"OXY"	"PAYX"	"PCAR"	"PCG"	"PEAK"	"PEG"	"PEP"	"PFE"	"PG"	"PGR"	"PH"	"PHM"	"PLD"	"PNC"	"PNR"	"PNW"	"POOL"	"PPG"	"PPL"	"PSA"	"PTC"	"PWR"	"PXD"	"QCOM"	"RCL"	"REG"	"REGN"	"RF"	"RHI"	"RJF"	"RL"	"RMD"	"ROK"	"ROL"	"ROP"	"ROST"	"RSG"	"RTX"	"RVTY"	"SBAC"	"SBUX"	"SCHW"	"SEE"	"SHW"	"SJM"	"SLB"	"SNA"	"SNPS"	"SO"	"SPG"	"SRE"	"STE"	"STLD"	"STT"	"STZ"	"SWK"	"SWKS"	"SYK"	"SYY"	"TAP"	"TDY"	"TECH"	"TER"	"TFC"	"TFX"	"TGT"	"TJX"	"TMO"	"TRMB"	"TROW"	"TRV"	"TSCO"	"TSN"	"TT"	"TTWO"	"TXN"	"TXT"	"TYL"	"UDR"	"UHS"	"UNH"	"UNP"	"UPS"	"URI"	"USB"	"VFC"	"VLO"	"VMC"	"VRSN"	"VRTX"	"VTR"	"VZ"	"WAB"	"WAT"	"WBA"	"WDC"	"WEC"	"WFC"	"WHR"	"WM"	"WMB"	"WMT"	"WRB"	"WST"	"WY"	"XEL"	"XOM"	"XRAY"	"YUM"	"ZBRA"	"ZION"
"A"	0	73.1263813877449	223.984101210011	208.768244968182	306.794180077637	194.409407066738	114.476158318362	175.076131103533	45.8560964140621	233.621896214031	218.884443286405	243.30165641858	218.981028744092	219.916970970771	116.161686544286	167.704846467508	188.703932001229	76.2865352236047	231.830339202172	100.490594660056	398.357017466337	174.231131242568	138.33150623294	188.98611154737	60.7117717756252	110.755804012922	124.92745728163	85.8613531325232	288.672512614059	155.909519899288	267.778245570631	196.700963687803	172.257756122128	100.266083346044	267.922463086122	75.338466117768	149.846307155141	90.3531815227304	238.051392333699	130.349839795366	121.887728270703	212.121228384775	143.081268809109	134.637898038526	142.721621523828	181.203484996021	151.748209560881	158.833583240777	214.897433788797	60.0807960146443	425.886547576417	110.791899570393	168.620439023076	299.482422883912	65.7302353517743	121.964464303467	265.400535081136	205.132104167049	148.4606836834	351.481759021485	95.1563642658489	241.725337866779	77.1686752093992	87.9339084436978	112.847835554481	102.208045290635	215.545907110717	240.867748184163	198.384336013895	103.80577784209	93.8063629974948	190.712299795347	81.4869427657158	83.8508742880673	147.61685060242	341.731084782205	180.197565348244	185.749485819696	225.268367947508	492.681881443479	56.8010670594771	87.8857523317807	63.5475737598522	206.91884383687	127.460673459264	43.9705847458075	106.366472956666	179.417553686065	219.134338170455	33.8899411331415	164.488804343357	150.248211414775	274.618243012633	73.1276322526391	105.515860600647	731.251467542783	201.065213062431	185.893174473474	214.286618069026	163.421940190702	142.717203315776	172.468597735381	195.120343112375	306.832330954338	175.448673548635	328.911404662509	99.175182316968	38.205620384269	148.971493535796	159.896254045539	201.051586860281	435.764567881815	102.89980408956	99.0452387402697	128.310035098031	209.480920012849	448.505907024474	216.361626068751	367.083714231748	172.700794530173	312.626758416144	125.253388024248	247.41455640268	304.603191741442	148.523135054531	57.9558071515295	197.100570259523	78.6638656291281	115.890499694883	143.398498197566	216.730601626939	112.007859857616	205.276563780393	100.559719771846	147.794355233052	195.799223215506	202.257740610808	217.428394898852	157.170209616329	30.0997437685814	166.394507444532	174.930976739864	163.6760330243	289.243614920172	112.678163457148	123.208274799411	52.3001745487751	153.552665716544	50.3103132272694	58.4811360091704	54.0036790963743	188.993716677996	248.717097358851	116.901244008878	77.0506629216139	74.8992699540496	108.324031554362	244.27053807095	266.426073700954	168.009073596066	152.471080374129	70.9894518334638	138.3225147358	247.388895911436	163.640275146542	43.2168479019073	90.5597424891299	198.156025638362	76.0187771304435	73.9355941691235	81.5825484879414	109.734533985738	48.3525727525215	101.637446898897	312.579493514611	207.175229158416	132.724416560194	208.965344999435	324.710279451389	160.430047544446	416.759962561381	103.981250739697	107.155172992578	156.484144752038	241.646518692401	25.4879556456842	131.171645221252	215.769857273424	148.307814461265	190.020227390074	247.061914359261	315.975404193778	677.14769594782	149.888229996957	207.0906667694	252.219455170601	177.06652462301	75.2539937926801	23.9730352572277	294.127087809271	191.226616741975	210.677550095699	82.8168781773281	91.3452697208892	105.974897656847	192.07059666899	219.220534823707	265.97596731228	231.632898110428	112.464750361689	164.406682707751	144.03526132838	207.760100054269	138.554896631475	142.394554124395	254.969997355461	98.4382099542008	195.269504274028	169.596818212721	155.967032342799	50.9013455179476	28.8367592142063	210.207527052198	159.157794486534	196.66722197144	181.274102386325	263.490472243801	51.7334254318646	243.215605109273	111.965485827601	286.765947871565	94.6441021585544	231.870593733305	245.957687587341	57.3085949164932	329.017778415899	320.364101723134	226.298933477398	90.6601748788905	277.594640325688	98.5895739262023	155.532781554547	108.126520759564	160.359252446023	300.46896590379	119.565285859914	233.847601080216	247.547565865176	209.399980970578	230.977458253787	254.964372766908	88.2785853402692	164.164031982183	81.5591433449593	238.574368379296	234.973240349681	241.770139346643	71.2999750211986	276.45713304261	270.894125478067	72.1351646424866	291.475384043954	179.714045839628	121.129847029047	428.220426110879	267.066728976653	87.4496160280062	86.3935257422553	212.699925405906	183.424785506528	122.265816648872	466.647213663611	263.111271749595	144.543331406562	166.532355543313	82.7923387602691	159.717959525981	93.5199613361435	74.1543217075839	152.882669958572	145.961139734677	385.906248109257	431.689895576123	274.770979371884	160.346732245956	119.114567882429	159.121453075584	184.445512747519	240.863195677229	150.861756201906	67.7138658809772	221.566528827555	183.947276152379	200.123423263076	165.707765859036	62.418123106109	293.558697760987	142.678784852231	112.193701629167	110.487769254679	212.061941042172	200.787527465235	219.066299352563	287.113848278999	239.999336817442	48.9098083720694	167.902114843844	200.18417906619	71.1251665358872	151.527625942658	291.817599829652	175.61939737672	166.270353412729	260.022533515356	40.2381877794675	96.1343225893363	76.6625124117741	57.0396147979594	156.448718558689	76.4588406757836	59.8220463460909	205.526377556056	470.797192147109	380.115386160329	145.41643300757	109.654674609757	165.474125339324	130.981321019757	110.826073509239	305.632124597051	175.161677370951	43.3412277047345	576.438634560878	169.547483360781	89.3357354629614	76.9994856291511	469.021211659886	207.312896006515	52.5743710427769	186.350038529994	175.966491476656	55.0101738494911	190.011795684107	234.556838750365	76.9491321385694	262.111983679228	82.1379301374292	66.7106986750973	248.527403329589	169.504199240983	282.036708595396	90.8555467078714	58.0893332225358	106.66911777244
"AAPL"	73.1263813877449	0	177.295010940886	159.755378469034	263.322375733493	163.650179604019	118.572079952387	136.311165967755	75.8850842058207	186.499106223295	172.271059061716	192.641097078548	178.036987763186	171.008951203031	172.124321458163	197.161278924657	148.094995038574	101.910807569774	189.151925418697	76.2283727643354	359.285366063281	130.163663225147	96.1018004633916	159.406988735098	105.509980709085	86.965895791284	135.62262782338	105.948079940201	239.751363295323	126.420026484662	220.277108485962	151.62523215187	141.359373615901	146.024515235212	217.88866715628	93.6422581177576	112.027002379535	125.068900718904	194.675081712905	92.8871681873142	113.017323643837	168.336947352591	107.216878802996	85.1821693623754	113.691895906036	132.92219574593	143.081376278882	129.849707214619	170.295644317492	73.3374573570771	386.137337494119	113.536482123679	130.369392898038	250.834152347257	76.3442844302197	103.786624484721	212.523132707634	156.684796083368	131.163747882963	301.845181308959	107.186686044392	191.846585631125	59.1982626890197	168.535361978501	117.687897891965	150.562507528937	173.134200679996	196.144344649924	148.081615906563	106.664330511525	116.307938923733	148.980723078373	116.020913393839	124.692204326904	146.644856105716	292.915284326241	144.402083070602	136.144522518881	181.012073987915	442.010979324231	85.713129413764	131.941615077203	109.900572095232	160.479989140161	85.412873706843	82.9460853006168	123.051670867665	138.909144179877	175.961769707939	89.4509232546008	133.237894011174	110.14101085254	226.042468387762	108.621897874975	107.45685974004	683.089552082405	163.238166899922	144.26883356071	167.820157384018	111.248642730685	98.6934637963002	140.844187576371	148.855388989243	254.441025887773	222.744486042848	284.450514532351	98.1025593910129	59.375724071759	118.740170338101	125.325187089937	154.494485678994	387.765087043529	110.26557622463	87.8081433986848	103.336967457616	163.068050671816	401.815761833367	169.301239143058	319.696978366553	125.462178216544	261.657285669305	96.0580662130433	202.659635620993	256.833701427467	116.318195978141	85.6598409043375	148.071624158333	150.001840440865	123.420815854621	112.022509994941	169.803044930247	142.215976035268	159.51596604041	99.8361535760369	128.100367877436	150.79922155402	150.097698622839	174.559334090736	112.79267046353	59.4135307168386	127.475635308255	140.459202684074	147.363675819302	249.20254737103	95.517194382525	89.1954131171911	95.7120416228613	108.498174432757	91.9534223079802	92.4049306276474	79.0634464259798	138.825699880278	202.865340787798	78.2553913568299	123.930636600488	52.4512744853539	114.246007185527	202.112097241968	213.406692319609	136.646970267027	152.547691680273	99.629600923766	86.002401360273	214.070857288711	130.25355791702	71.8404376751618	137.81732771886	166.074090864191	127.714938640346	140.103287135336	120.710334083758	106.695489463752	57.7646177606806	98.7450674324319	260.316957310957	163.312512915613	105.429117230399	163.343218048571	283.973100076622	127.713783941728	401.988096695052	73.6428316193515	107.081750737135	135.113631718032	189.833283832445	41.0893744382974	118.362168106162	174.272177766567	118.64261272944	143.910595598746	204.000980510752	270.977969253025	629.210976630808	111.439468431615	165.569641354554	207.225337050131	128.689423364521	94.122384297362	49.0740012024804	250.101378405544	141.623823836412	162.566826287735	106.525115804934	104.117567876121	71.7314336415795	159.575823671841	180.653496795324	230.826295229653	186.649982128402	102.393384665959	128.040397568329	106.317735034235	158.540312369635	114.335952876222	98.6523241169118	214.047149601947	85.9832974550731	151.564857727166	124.205928951963	113.605813680449	109.735449586842	70.9602613130111	161.138820478049	115.996292939983	168.606433039028	139.63863721788	215.592031783621	77.3364880789494	194.898506136752	114.709744877686	243.90240404943	104.462540902978	216.062416738353	199.14362877766	104.87997563672	289.07478511158	270.370982346302	178.249665883651	80.3269395239749	230.938452288452	93.4237065156459	112.068112794029	175.797976072468	120.7304910139	253.697508832509	93.1675582920921	182.272454544947	194.703553515074	164.786964655495	183.428967108366	204.0064995439	168.685296234679	135.281703637414	121.858443671579	201.166060476981	183.833671106991	193.503621871049	75.213013741263	229.030385278961	225.714055492405	110.952414589325	247.031408505847	132.582399287154	160.548854312851	394.508212488238	222.955216734391	156.102755723311	162.371498450433	165.184064470469	155.089537510652	107.876361148635	433.116637608025	214.167026926229	115.805414821538	142.178929357232	102.362130706281	126.904577767291	106.743469691032	85.4382464287452	122.72926705616	122.502862383502	357.589977432924	409.38821221873	237.977500199278	120.3838378952	78.0419133324746	117.036308226691	152.492160422377	192.940722693826	112.491480573798	153.937282120367	172.381866296119	134.506563000303	153.078020726273	143.086131757513	109.982861448875	245.00616307106	103.959848126785	105.861527882367	129.017650381736	166.438902400533	161.361616716079	173.525294068919	242.51957216667	197.194883015703	41.2935708815151	128.931956187614	149.651282433991	94.8312020244702	130.222852485562	251.281995230136	150.369865490429	117.868845604855	213.889196406478	47.2084239573911	162.092302196771	106.199679841593	70.3041250847492	136.664721357854	101.658065700019	86.4017667373444	156.033298484349	425.547138552357	325.501387018064	119.475697761769	104.601392728587	116.855607512578	117.176591443448	113.030141394343	266.038388545524	127.869512946107	85.8803658158877	544.988310321166	145.496827578164	99.0444624072437	149.040014894388	443.629131853877	162.576991578112	59.6117012995976	136.624242595238	131.255800003406	97.6586317097689	151.774920640075	193.319600350138	102.671653368956	224.086189424365	110.637063716225	123.00294643279	201.148308634803	126.726360377409	232.701115337923	118.454276411197	82.3446002718507	138.017785443664
"ABT"	223.984101210011	177.295010940886	0	47.1723128435763	105.643380116263	119.912359779608	105.150843001397	37.0760796581765	162.545313332817	15.2973514620167	16.754897807674	38.5869751427643	13.6615610821186	10.6073118811177	214.916501245349	389.471151789276	35.5842562841166	154.178848911252	23.6644251695681	145.092332434144	295.763161917605	38.6006590101783	71.1023203637655	103.403148068648	273.87714403443	93.5291187333019	181.450539285528	136.1594475434	67.4591382345031	62.1513155630419	86.600714480016	24.9469023026935	55.0677859060415	220.99378535434	35.6212462583401	147.864899059136	71.0131096093023	156.187393986836	28.6375006085099	69.0008494501405	109.892346183116	16.0651125514636	63.7472694996703	125.372621537144	54.8834356269982	39.0728020787245	75.8557715936086	48.3246980141028	10.3997482693518	294.612068286842	214.096399423157	116.579641987712	44.7630895414669	53.7251072791868	135.161213532526	93.6157430462669	33.3990234907347	28.532186136338	77.5466504262859	105.784355328125	136.215427401288	15.8055444773257	116.325759280323	283.164625464819	125.875410621779	192.007251384495	36.4551862715642	15.0283326660989	37.8950503144027	123.356700923305	156.9282594557	30.2067962987455	167.763237396586	184.162919812372	148.914909354186	102.92583195472	40.4363691297619	35.6301570645837	14.695428952071	250.144560998797	161.262783903977	169.339322902904	179.481771352822	23.1181089572675	89.2613942129066	182.723719038046	157.042210258181	32.3393240860986	27.4602105191999	196.004472617809	35.5245547816171	60.9551410195685	39.8937307026563	173.556970575396	111.237951219496	514.093360269155	29.990184881698	28.4466088046438	82.8569689187702	48.6674932685226	65.7773166006144	41.3998974995644	23.9388911433441	68.7939992475415	188.469344107154	122.724733198297	138.702581916457	193.817396885087	67.275658659885	55.4273009813604	10.1427886321902	214.738938306951	165.452648703346	117.596060392994	88.0089697317357	19.2073579709217	211.472976894494	22.4229529460207	149.626453072945	42.9774480545734	81.0207834335358	80.5307299762737	16.0200958666392	83.4997789375509	60.7434097900534	155.719792795508	49.0300194824581	292.180959993021	144.165319303062	71.2648477620086	18.0775641222073	335.647427481517	24.5096353435046	137.82929334487	82.3234714580747	19.1892883049028	39.8287503345995	12.9051962938564	52.595110167701	170.428198266946	50.3844996483655	34.7005768821544	75.2886783925096	134.258450182213	97.6057771939288	77.0015958844687	171.215083937223	57.9643666175888	177.653987457137	171.997330413688	174.875112691679	31.4382927073824	16.9520066307168	95.5948615070266	153.38080905872	127.040838652083	133.930536937795	43.8744211126928	51.4817045919867	34.6605125678428	73.6427643312969	167.835459524692	72.6902070918413	86.3311300544422	50.62696032893	178.949541106762	277.749501369359	156.673251997074	216.714122250266	218.480393956974	176.949759067382	121.323363656392	170.413233289148	118.914595534781	94.633535036043	14.5073649507213	70.3177288100291	24.03639063299	117.446576864155	65.6746613197698	265.204906464855	95.2987523893403	125.487175828112	64.3712190413854	37.559718676577	202.794665868141	96.5353389994321	41.571918705826	82.0384046398238	22.0381388602422	28.5025389162297	95.3188296367006	444.645903336234	67.0012574931206	34.9956997576388	14.0312085129901	39.1345152305714	159.490273834505	224.182409371814	72.9970478771199	39.0391974744206	23.1466954393524	152.654243309727	134.727008741537	102.100462732978	34.6868670642583	16.0971705327116	83.3562128848698	42.2431614058338	112.864878323593	41.3571076445687	79.8070769930212	20.4687380708073	77.3277025626154	61.1108610951188	28.405117122417	122.067760227219	22.6427587796675	39.2111325846141	60.8656248552433	222.915615325132	224.11777150197	19.1824504200947	38.9044965865828	172.079093965926	44.1376374164402	27.9387413958221	155.407961805995	24.0574441105165	143.861633076228	46.2480285299783	148.847220114329	136.887284213109	32.1569649438837	180.644908437312	168.605223349599	85.8525612936571	27.1648096971748	130.02955087658	46.7779425703317	120.364978536956	80.4649380909213	231.268537317314	53.318891474144	87.7763855456852	81.8606260336823	42.554161742799	34.9949763567359	19.9114301145445	13.3522171722825	45.1047329026751	242.226322184133	50.2034620033548	164.889295847011	40.7235477509637	28.6577685213491	17.8757718409725	127.56630621256	37.6864433104261	52.6754077001603	163.458337414543	70.5756612964598	42.3752680473669	350.772762996841	264.635276150421	38.4119991463345	302.813216026554	289.063492507325	25.0413365602038	93.5557607660561	98.6574163266891	265.170722317108	37.6517869714658	55.7902742270295	74.7076526398732	140.780833638038	51.6639242515442	134.584292586094	129.962584518478	70.1503681406272	73.4257101437763	200.231096597604	256.137885546289	81.2069735447891	61.6480322463203	91.6152063365667	50.488078733358	36.9559922576696	63.1363064420784	59.2830502673071	257.705793126776	16.872840002929	47.9941459045372	16.3826363934567	45.9874297780696	208.365869491978	65.018758333874	64.2904923384572	102.675199075427	182.937106670777	18.7927753449539	21.5510315944651	14.3221275870128	78.0044987646797	81.3286545936847	183.880558776504	41.1760728679732	26.4296480851427	141.555883775917	52.53293315799	86.9662173911543	135.984579359757	41.2228437785935	28.0900981959562	166.501777669057	208.017418133825	169.03386281398	149.484981942765	151.023053773745	169.300022460454	275.859318724122	37.5961605072736	251.661770931916	134.980360673703	65.3201514015214	118.769247575448	59.5470400634572	79.1134645771889	104.265664078326	110.963262998964	47.8694492118508	228.903037965178	379.394494173822	54.2847305132223	116.502639938199	243.480712499468	288.203161492493	15.5986060050605	152.645880902726	35.57618890912	35.6824613962604	164.091704574454	32.3540877831203	79.5294042142678	164.444163771374	50.6002606104026	160.207186783645	198.742615307853	20.9800339226058	42.0369366329424	60.1691802872369	155.781119852244	169.173475080907	157.184524700339
"ACGL"	208.768244968182	159.755378469034	47.1723128435763	0	95.5684950800723	74.6433012561378	126.600052048156	66.1582890661212	141.311663510493	44.2673597301822	45.5870342865936	48.4500651242138	68.7437933115524	46.0215914990834	243.38707803057	418.05977095789	39.319731274873	181.357629334774	74.4470369652508	92.0988102920779	231.965440437011	55.9973861128215	71.4355004488986	41.2655422773234	294.567798290543	94.4457069761698	206.467481558382	163.301389463114	72.0114654103341	85.9841997114919	65.8961273817359	37.8193328307575	89.6666750198658	232.950386725296	58.4119090755327	171.682747569821	92.4009499053575	186.716456301239	87.2277222838023	79.1673102409449	133.010356939732	45.7882315011306	84.9658330300119	78.5527390249781	56.7448912569232	45.4884414714267	90.0454701477565	45.187632016163	38.388829549116	260.031090883029	211.102082781976	139.000095031314	69.4330702098401	97.5259636927935	137.364408730833	115.008174764151	56.6405474090132	25.184102984458	106.734210995473	139.894222829152	158.358330151688	43.4458157688655	105.89126647742	306.990811320793	146.447664263253	221.712484801665	30.8297378512407	63.7295457477617	24.0483135693109	150.821588363654	182.782890735327	54.1601924317441	190.27536443413	212.208275649591	175.662983341875	129.753939973052	68.7484055433112	28.5963848556115	50.5722634337234	271.934113194016	149.223181651443	199.645816194432	204.885682767619	31.514693007606	50.5107082593468	181.678593645082	180.987619906888	51.9107147895329	34.8851436952488	199.734369106076	70.1394227361314	74.7167043563609	67.6576372719719	195.925869083161	128.2998219732	502.756018816068	71.4961463180314	60.3874988929393	27.9986483810514	48.7092783886299	67.180142632077	80.8072968991297	36.3781688936625	92.947204764458	221.431437208049	107.533479513942	151.190886750025	169.148949828866	92.3256530869201	79.319592857011	41.0393680229084	209.755532421215	172.821317944522	128.357449746991	106.443910562079	53.7479205221288	234.505873061013	34.6474581379635	146.571426508313	46.2870390528758	98.7990862087557	82.7681955269332	75.9290714376317	86.2636846065993	83.5337865870866	176.637253876131	31.2713078988911	317.950774646584	170.143953609937	90.0048742394598	37.7616745751517	354.369579344485	49.1151285872811	157.62258606773	110.29495611831	43.1617489856243	18.5726819192141	56.7738360354244	68.4934397646732	158.997125664809	41.061546011594	56.3392793558144	120.013923949866	102.155441299236	111.908660319938	71.4740738014657	171.612486260342	59.0689728049484	205.949976050796	195.691764699866	196.777133032161	27.5411135864378	65.3648311749315	66.3101989563751	179.632373327701	100.3099308545	161.049573214491	60.4747094929139	46.2108103226943	68.0138607853029	113.554840927271	192.156614969652	63.7504275423492	50.4922159657252	71.0449834138758	199.456256112116	250.332606116321	91.6373637853863	227.508647833957	244.535889419553	205.85271954432	150.603142039082	174.005357291706	142.543292284163	105.057407239451	54.0112570825919	72.8287687472814	20.3824413213602	110.691001811768	94.4001390427176	243.33336235636	87.1702949209728	155.42862589888	95.0209126007477	26.5437446218268	169.222456139212	120.624526745952	64.1660415666355	100.923665672597	54.8735113427005	92.2596986970164	115.904605689944	459.163945763414	32.3331366690571	44.5491292276086	64.3607872414063	32.2483888790059	184.235131474107	195.75536383165	82.1254476551582	27.1201929857121	31.1167738457011	178.686699059861	159.259812296869	72.0148085542171	82.730526045403	74.6923309245138	53.9823099834454	48.6211856383327	138.285680084446	54.4569148516846	59.2567046862652	32.4450704488423	101.785170145323	68.4984941977947	76.3930103667397	133.218743613929	55.4894679206535	48.4182113638345	46.4714510272803	247.754787077586	225.010063001935	34.837307382668	49.1939961959336	134.795838757628	58.9807440367793	68.6007987876911	174.288589671896	75.3780317262089	164.197666412931	79.7131757329655	172.442135848346	104.568144508942	42.3196426224709	200.940981602252	148.831044898578	111.709133945616	26.1606957957479	115.92550673133	92.235999803975	140.804852379977	40.3611812157375	257.741676859281	71.9933888361527	84.1939414425101	87.884304663555	27.9601730001717	28.9132775895871	55.5078783026267	36.2659387127343	35.2467195737391	268.246079057292	75.4859809973675	191.262864281195	107.011959286077	29.1921999816474	56.462506323387	143.271544952716	75.1630162508503	63.2336521436224	189.655026948075	126.1621732356	44.2869771845303	370.451850007301	227.902392068306	66.3255766491429	330.383831864208	306.299242333415	23.8674507450074	58.9481168070313	118.982705524525	256.537784378342	73.20536011017	71.8284803381098	44.8079326348358	156.003539008503	75.6570086179695	160.912422869784	139.192646539325	94.4295901830406	98.3235087290946	191.465829305797	234.995125918581	73.6791311869023	34.1542796019371	94.2041739622957	48.0857871794965	82.605596990761	30.8084899878229	69.3343567093224	288.230356752879	39.7337393744502	26.0918684698445	35.5874891384891	81.1122159475027	218.934460851562	75.8046222052508	75.6335260034473	129.237549810524	134.786991259947	47.5964978124607	74.2730446150947	51.5034555239729	91.675714092617	58.7896457905099	150.149285005928	60.3553521447768	35.1694899866308	161.66652969559	84.063040414236	88.1320475223327	109.55174761282	47.0057769223551	83.4537923500198	146.154539247109	236.195781804679	194.862042547405	148.316348169599	87.963539470281	199.006636060636	284.452577803085	19.76097568757	241.579129038546	156.13210962573	87.9799424784279	143.958281151171	67.9981207911213	102.595487908106	129.993547008441	94.9994115748742	30.7121537390321	232.41923030106	372.271950332321	87.0944577389341	132.323054724987	275.130891833372	274.92775124025	63.4523940071969	140.460513080082	32.0131396352729	54.9510848670558	188.410884470236	75.7055945956951	36.6317808594032	192.786886384922	114.36927135213	178.640837140728	223.917466332977	57.9762473475125	56.5221331819854	60.7828446529662	184.296401101153	175.222785798881	179.814717239676
