Date,A,AAPL,ABT,ACGL,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AJG,AKAM,ALB,ALK,ALL,AMAT,AMD,AME,AMGN,AMT,AMZN,ANSS,AON,AOS,APA,APD,APH,ARE,ATO,ATVI,AVB,AVY,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BEN,BIIB,BIO,BK,BKNG,BLK,BMY,BRK.B,BRO,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CCI,CCL,CDNS,CHD,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CNP,COF,COO,COP,COR,COST,CPB,CPRT,CPT,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CVS,CVX,D,DD,DE,DGX,DHI,DHR,DIS,DLTR,DOV,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,EMN,EMR,EOG,EQR,EQT,ES,ESS,ETN,ETR,EXC,EXPD,F,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FITB,FMC,FRT,GD,GE,GEN,GILD,GIS,GL,GLW,GPC,GS,GWW,HAL,HAS,HBAN,HD,HES,HIG,HOLX,HON,HPQ,HRL,HSIC,HST,HSY,HUM,HWM,IBM,IDXX,IEX,IFF,INCY,INTC,INTU,IP,IPG,IRM,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,K,KEY,KIM,KLAC,KMB,KMX,KO,KR,L,LEN,LH,LHX,LLY,LMT,LNT,LOW,LRCX,LUV,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDT,MGM,MHK,MKC,MLM,MMC,MMM,MNST,MO,MOS,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,NDSN,NEE,NEM,NI,NKE,NOC,NSC,NTAP,NTRS,NUE,NVDA,NVR,O,ODFL,OKE,OMC,ORCL,ORLY,OXY,PAYX,PCAR,PCG,PEAK,PEG,PEP,PFE,PG,PGR,PH,PHM,PLD,PNC,PNR,PNW,POOL,PPG,PPL,PSA,PTC,PWR,PXD,QCOM,RCL,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SEE,SHW,SJM,SLB,SNA,SNPS,SO,SPG,SRE,STE,STLD,STT,STZ,SWK,SWKS,SYK,SYY,TAP,TDY,TECH,TER,TFC,TFX,TGT,TJX,TMO,TRMB,TROW,TRV,TSCO,TSN,TT,TTWO,TXN,TXT,TYL,UDR,UHS,UNH,UNP,UPS,URI,USB,VFC,VLO,VMC,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WFC,WHR,WM,WMB,WMT,WRB,WST,WY,XEL,XOM,XRAY,YUM,ZBRA,ZION,label
2000-01-03,-0.0711571943163287,0.0850803889085865,-0.0367451239368308,-0.0929358217438625,-0.0254512646063212,-0.0306809369756387,-0.00581638532143969,-0.0355156329607351,-0.0110234990848488,-0.0135261822448491,-0.0217092055667543,-0.030562650410169,-0.053090561017431,-0.0396278265399817,-0.0174486433349452,0,-0.0640175521234441,-0.00370740478832143,-0.0235502893964199,-0.0015797791595169,0.0687624832818083,-0.00315291905961423,0.0468378290810771,-0.0417632095755196,0.160454538187184,0.00543972329581832,-0.0253178079842908,-0.0087216527149987,-0.079118211852482,-0.0226015346259998,0.0103132219689981,-0.0177613295786392,-0.0187659828017148,0.0712111799584403,-0.0201260986082548,-0.0207965348896892,-0.0559564906183319,-0.0556848155380871,-0.0306283894901171,-0.0354898849819572,0.010860063801247,-0.023030247274701,-0.065601195943608,0.134774400864122,-0.0282345124625998,-0.0116079734785783,-0.0522311922254466,-0.033046485355948,-0.0779615414697146,0.0785154192878785,-0.0337210299674595,0.00388712298508631,-0.0361652764680693,-0.01128769039468,0.0499212383753691,-0.0457208054000726,-0.0142351158218688,-0.0495086840494556,0.00833886771984727,0.0294290195462614,0.0328172411164736,-0.0394835784576406,-0.0510803663809765,-0.0196436773692552,0,-0.0261924253949513,-0.0159759959337242,-0.0266682470821618,-0.0213877238729272,-0.0432287345508224,-0.0239039201172164,-0.0368675192125254,-0.0238836249550705,-0.0209168889232587,-0.0557072672739389,-0.0279211578993484,-0.0423882062097278,-0.0207991395859199,-0.0366198430310121,0.0240662021425657,-0.0249666227304628,-0.037929223886854,-0.109199291964992,-0.0344608879445754,0.00929374719146114,-0.134009289885709,-0.0141209021599673,-0.0184258228444545,-0.0810290802389087,-0.129748203714659,-0.0533013271907916,-0.0352438685086098,-0.0289500703589451,-0.0134476354138027,-0.0115929886361772,-0.0184945826361644,-0.0413954149889695,-0.0369435151916842,0.0213097865867495,-0.0116280379951221,-0.0336128439446659,-0.046283655578641,-0.0509106529927297,-0.0382238034904172,0.0280047778051138,-0.01532362193849,0.18529332718311,0.120972831024485,-0.0374946289432776,-0.0219789067187754,-0.0516074281662431,-0.0194620308906597,-0.0333881945060393,-0.0176004543357742,-0.0265605754804406,0.00313207146594685,-0.124783564281769,-0.0117814746336247,0.00537796336531682,0.0063030511704878,-0.0205028724105776,-0.0173603415560626,-0.019608471388378,-0.0253547022269478,-0.0142531148531981,-0.0175990917551045,-0.0572369530114022,0.00283554065224312,-0.00794305380233373,0.0418571205367271,-0.0281582849663935,0.04711792297707,-0.00575917822204497,-0.00472814119594656,-0.0490150463627774,-0.041141943331175,0,-0.0725197335258292,-0.0311756174684481,-0.0303027254811363,0.0394835784576384,-0.0373315895804867,-0.0261475590183249,-0.056574456233272,-0.0306960871571818,-0.0644606673540142,-0.0398986253770612,-0.049399045152017,-0.0263243779782765,-0.0621962078699054,-0.0531706536102332,-0.0404549546923163,-0.0459975285847047,0.0425596144187959,-0.017486019932587,0.0314850431739742,-0.00939670613506371,-0.0532327752939537,0.0225321133555581,-0.022597422862086,-0.0794017309251498,-0.0251621203822694,0.0726633927190266,-0.0043491836185019,-0.00627375344887948,-0.0565801939596411,0.40134552314717,0.0554155116700295,0.00731386239017606,-0.0167506845979992,-0.0603754762220441,-0.0966084019317,0.0866287901514156,-0.0560097685927912,-0.0133632278121638,-0.0173809465488257,-0.029327615094523,-0.0424258441022283,0.00111690257329267,-0.0114323937134233,0.0116960397631911,-0.0640495172801376,-0.0306499523439636,-0.0643879073862506,0,-0.0263771545126676,-0.0231885486627972,-0.0276151670329734,-0.0349380513612791,0.00370272837747443,-0.027225063531986,-0.0192612354136761,-0.01723001738771,-0.0285027845281358,-0.0142361937861804,-0.0774181840012354,-0.0254110524246576,-0.0692917804713864,0.00714288751238001,-0.0162503575987998,-0.00576115043507119,-0.03416381236431,-0.00751437192172011,-0.0170131699267304,-0.0045398042384146,0.0409286554984338,-0.0228633644430716,-0.0619805076835189,-0.0627512105634756,-0.0714870440102269,-0.0627697781628227,-0.0122700925918129,-0.011879246133383,-0.0364130522762292,0,0.0189497487796619,0.0223371798461502,0.0065272446547886,-0.0179816859735946,-0.0558200700976896,-0.00162873466205715,0.0118144834137617,-0.0187381367348185,-0.0764270125057855,-0.0284305512049965,0.0180740183955619,-0.0371206073761657,-0.018122407004149,-0.014648149237333,-0.0294861656544636,-0.0222584706009452,-0.0182136464926654,0.0230880182877073,-0.0489128131999488,-0.00916428701127203,-0.00277333511089839,0,0.00579991959354853,0.0454623740767572,-0.0128155538517919,-0.0316970867432547,0.052140393125204,0,-0.0386475995594227,0,-0.0184494471167584,-0.034238025433909,0.00250941160542428,-0.0217810265888043,0.0452038694301193,-0.0174133753251988,-0.0221411258772153,-0.0339345590999955,-0.0499504550548129,-0.0632948503723148,-0.00654090382323291,-0.0533059630359478,-0.0618754037180871,-0.0268628323066817,0.0141629161639045,-0.0417815340149588,-0.0306214295670937,0.00264084660520858,-0.0739942711871411,-0.00212615246643022,-0.0575665368091125,0.0180083651089262,-0.0612585684086504,-0.00300450902029925,0,-0.0670619304053886,-0.0219477836425712,-0.0557385641054635,0.0220298764173004,-0.0210585054014159,0.0308476032272571,0.0125871155054713,-0.0613522072571429,-0.0357484874425299,-0.00845671001822357,-0.0392207131532811,-0.00601469394148202,-0.0408219945202584,0.0167658803527027,-0.0332256476283215,0.00730772482862774,-0.0423111980717243,-0.0196795579464504,-0.0214287482869775,0.0119761910467138,-0.01798854340473,-0.0324352757531523,-0.0140476410132506,-0.00403575064912931,-0.0187105409128234,0,-0.046363600665662,-0.0236098656391344,-0.0468835858988519,0.0916391679026463,-0.0181151247433049,-0.0370794279685085,-0.0350845171133214,0,0.0606032545233493,-0.0655895783552447,-0.0587624024790565,-0.00191815915590698,-0.0189696409922879,-0.00638038974321087,0,0.139983027906012,-0.0505242060041775,-0.0206934959519844,-0.00752826642079107,-0.0117612002571303,-0.0381315861623373,0.0563423502276033,0.062868390828787,-0.0230835284112292,0.0659579677917974,0.00605450890870829,0.0341330063694585,0.0117901618395937,-0.0145247510271274,-0.028518763559175,-0.0260215746622818,-0.0677636518865223,-0.0127475728225013,-0.0384564177762636,-0.0141202547766883,-0.00419948123731917,0.0689928714869512,-0.0459289318883995,-0.0266682470821626,-0.0320576965266661,-0.0287101058824315,-0.0238724362064833,-0.0610425696984467,-0.00991916250773794,-0.0331855489856472,-0.0512447573740236,0.0109923004424886,0.0172446114875293,-0.0341360200197896,-0.0276783874221407,-0.0225536606680707,-0.0274340280834853,-0.0259754864032611,-0.0283269396474593,-0.00551667004870193,-0.034767789445123,-0.0381546149712841,-0.0643695879502459,2000
2000-01-04,-0.144966918188334,-0.0105154265214891,-0.0646675101750517,-0.0976807192852121,-0.110842873075718,-0.0809719891383328,-0.0158082645490074,-0.0355156329607351,-0.0605358093952759,-0.0135261822448491,-0.0102634593883693,-0.0697192456866702,-0.0786118030869395,-0.0896184856562851,-0.0629584325327977,-0.0880108773227137,-0.0640175521234441,-0.0163116195280855,-0.0552217050189354,-0.0517540746219112,0.00665922748259651,-0.00630583812751606,-0.0363857887186413,-0.051952069247682,0.0595998156142701,-0.0231441654320802,-0.0473069036033087,-0.0229915201095655,-0.120506923642496,-0.0528545986458381,-0.0250005104826799,-0.0396921769416245,-0.0435334263439153,0.0381260553933149,-0.0420220022476116,-0.0337772814224779,-0.0923703962723673,-0.0594001587614648,-0.0320766541178388,-0.0946102849020295,-0.0229632085195267,-0.0452460382363814,-0.0844503728082229,0.132403701392829,-0.0541798797432623,-0.0292302019719403,-0.118637403198784,-0.0625608228008326,-0.104762462193301,0.134887725416424,-0.0777314942952555,-0.0751693398053641,-0.070065523867759,-0.01128769039468,0.0671260248496066,-0.0457208054000726,-0.0304274129441288,-0.109657152685331,-0.01124114298659,0.0176711872393556,0.0193497034681192,-0.0745401755804281,-0.0520132712245447,-0.0316365966246632,-0.0870113769896297,-0.0496953449595946,-0.0494920771452313,-0.0305225389348557,-0.0223498202402366,-0.0684575636195254,-0.0502511643852375,-0.0777464051680349,-0.0998420947347929,-0.0484098297043872,-0.0436211730680236,-0.0170598287914793,-0.104039032492444,-0.0125357921469659,-0.055297658969015,-0.0481866549284382,-0.0798348204396774,-0.073979851147673,-0.228018640370545,-0.0596360147277059,-0.0493299813575115,-0.106842987293265,-0.0445377010244983,-0.0573906724477036,-0.108105893042599,-0.159720101984957,-0.0610951990843491,-0.0352438685086098,-0.00555014459357706,-0.0134476354138027,-0.0132078446563848,-0.020459559103006,-0.0782693681588181,-0.0725968137096915,0.0794393458809179,0.00738559881919132,-0.0518429099048462,-0.05291823081735,-0.0487031007666819,-0.0233889150874503,0.00839440748448572,-0.0365333291233636,0.0392495641198338,0.00401188879585335,-0.0633769459517084,-0.0093108084686625,-0.0840823849429799,-0.022604064150885,-0.0237930015061909,-0.0349991300520769,-0.050539696400163,-0.00878924689785554,-0.124783564281769,-0.0190694282755708,0.0386726424986745,0.0063030511704878,-0.0314437842692038,-0.0515376857645857,-0.0172815916680467,-0.0328631179508732,-0.0308245477789716,-0.0509816179809971,-0.113059706215784,-0.0551254440969938,-0.0863040559200978,0.0124024928995015,-0.0281582849663935,0.0330032300986061,-0.0757727061761455,-0.0481124755342525,-0.0897549344003609,-0.0532473471682383,-0.00319489089652025,-0.03418941314296,-0.0707249611032396,-0.0762089634989617,-0.00888200438605735,-0.0551044342674801,-0.0456044090976388,-0.152786962983149,-0.0408205150383145,-0.125298170102535,-0.067674280011635,-0.0446961536064418,-0.0915343385390372,-0.0914850611248965,-0.155692699629486,-0.0593015443919277,-0.0781579606032932,-0.0131138787754896,-0.0349720479358524,-0.0492350126857046,-0.0232757884256836,-0.100927317294323,0.0148690163896783,-0.0601903327683016,-0.071885611655703,-0.0206559335696905,0.0355967057917501,-0.09720108314211,-0.052768410473811,-0.068057786835568,0.456830360171054,0.00497650374414072,0.0156209675468286,-0.0414174218401225,-0.138068674454459,-0.125673756039082,0.00171925884974278,-0.099558359403366,-0.0301407407290941,-0.0232436620142364,-0.08048599409712,-0.076852152045761,-0.0837759918263462,-0.0483577748129379,-0.0337168751273526,-0.0845664565067797,-0.065999057487701,-0.0757287988792439,-0.00948998818485003,-0.0685557374269281,-0.0317813532533603,-0.0547858665335796,-0.0316837795715699,0.0360325722431654,-0.0333384887737299,-0.0272925268711048,-0.0517167131484731,-0.0666954863945861,-0.0457075392045745,-0.0465057776722959,-0.0254110524246576,-0.120772637995177,-0.0377485829466696,-0.0432729666310575,-3.31908543355075e-05,-0.0401993154992346,-0.0326520350923095,-0.037565912534384,-0.0815197273478787,-0.0279105690766721,-0.0512944979168284,-0.0551585176699191,-0.0715199215015673,-0.0929034487600968,-0.0504398160815629,-0.0260228942894701,-0.0573193202701903,-0.075480627276341,-0.0445676978790619,0.0271758589885196,-0.000498949603479293,-0.0295322233510489,-0.0568049593811077,-0.128485140522811,-0.0359595696809502,-0.0666644425124444,-0.050776779820537,-0.096482528290699,-0.0667921097452012,-0.00561537823386515,-0.0197709597417605,-0.0949137790107134,-0.00407978082851201,-0.0838209311557776,-0.00958063338426829,-0.0123783463814714,-0.115247271791254,-0.112823108877398,-0.0194340069184893,-0.0297649867680437,-0.037337670437644,-0.00639174385524977,0.0219678488453798,-0.0252280953297016,-0.0641174556003755,-0.0448481588844868,-0.0753251705999247,-0.0587202652632425,-0.0779615414697115,-0.0646485884222544,0.00773749670785207,-6.29714660538294e-06,-0.0146271335566476,0.0182182552107366,-0.0547929212475949,-0.0414870572441985,-0.069569308217922,-0.0882793152980702,-0.108265333213782,-0.0222101332443143,-0.083166851652163,-0.0767686567656606,-0.0145115601644786,-0.00529591018196363,-0.07525840041301,-0.00646121151113421,0.00264084660520858,-0.285429231476827,-0.00425230493456985,-0.0437077866444279,-0.0846546754899181,-0.0935860099321207,-9.02707445304962e-06,-0.0606246218164346,-0.094864776862154,-0.0759180144018176,-0.0895632140434332,-0.0192275893730709,-0.0256189864694276,-0.00786424162331356,0.00388383382561019,-0.105118679474643,-0.0743919043267814,-0.0722155654664811,-0.0794028999331028,-0.0536722399147375,-0.0542372902017476,-0.0159142045271304,-0.0463792430831436,0.0451880192798815,-0.0786742905902296,-0.0320627176571504,-0.0348794949932054,-0.000143429151987395,-0.0907173334884931,-0.0218606926374008,-0.0245645658925603,0.00683670477287635,-0.0494247828956826,-0.0567894509903208,-0.100799565109068,-0.0609719595054355,-0.0676626147982569,0.0257304852566105,-0.0289440508626655,-0.0673576025935625,-0.0471521037651367,-0.0337261938356406,-0.00849939086985441,-0.0942956960253759,-0.0867386326412758,-0.0242027435104644,-0.0623925406500415,-0.059640700941772,-0.0380480676375243,0.119642158474304,-0.0796228794694925,-0.03383874706722,-0.0296473039706534,-0.0154601645247745,-0.0575639322050658,0.0266063057869714,0.0164198786679717,-0.0395159361549767,0.0884000170754078,-0.0394948323885965,0.0130990675607177,-0.00128248910233919,-0.0158988743020183,-0.0597266018931071,-0.0371730011375421,-0.0997291725264372,-0.0231345090358291,-0.0480542532107627,-0.017380193315564,-0.0131446451225481,-0.0182839707971129,-0.0459289318883995,-0.0586918850578092,-0.046238177270423,-0.0770429572331847,-0.0607906864253404,0.102172014507729,-0.0031891753463974,-0.0821004986329769,-0.0883389652434918,0.00691218760971424,-0.00565306974152813,-0.0709717829163632,-0.0578227716295049,-0.0125878330049357,-0.0645757352902703,-0.00367634464405286,-0.047119552108619,-0.00551667004870193,-0.0543684130858843,-0.0520909067472422,-0.110854002889296,2000
2000-01-05,-0.210966612842341,0.00385990486745436,-0.0699090273005101,-0.0177238091346563,-0.0951415305808426,-0.0690294684687859,-0.0316759336465019,-0.0437113779413375,-0.119767915836217,0.0147639013384329,0.0260864517250632,-0.0639919640224221,-0.0786118030869395,-0.0850150094518539,-0.054360251972682,-0.161414374669281,-0.0480350894968179,-0.0143212102167297,-0.0221684347661603,-0.0928310210660166,0.00872205449026309,-0.00630583812751606,-0.00683927615289381,-0.0277452751164117,-0.0811144226601551,-0.0286116563912723,-0.0258138879682109,-0.02619557983721,-0.107132379462129,-0.0546427906207144,-0.0632767196940999,-0.0555339717438719,-0.0132127016623418,0.0420263457246588,-0.0420220022476116,0.000715089385078027,-0.0970314713244511,-0.0712161138048178,0.0334320186718113,-0.0847281772456267,-0.0026206204124094,0.00330466164316601,-0.0974404004778757,0.118703901550908,-0.0471587174814548,-0.0177600118393619,-0.0592500742176032,-0.0707143850128881,-0.118821444931051,0.253324625832177,-0.111444324268623,-0.0810106409214187,-0.0549090967889669,-0.0178346108173241,0.136053812194604,-0.0410459720991829,-0.0243445535821523,-0.074565207710676,-0.0281282215834255,0.0434363909490314,0.0570806842013951,-0.0613354453638757,-0.0657887501019432,0.00810301094834154,-0.105456218924534,-0.0474514132085085,-0.0540279135924696,-0.0259422244635484,-0.0102445150997202,-0.0997045795098057,-0.0259676032658351,-0.080530407452301,-0.124956557094655,-0.0471694339124679,-0.0161724944024568,0.0231705908514894,-0.123487659352237,-0.00624935109626768,-0.0726754374048728,0.0226315845182608,-0.0643257467545477,-0.0795454373192479,-0.230964705203944,-0.0571192677095184,-0.0419028340602889,-0.122705672419184,-0.0246807683586135,-0.0411721349920804,-0.0927333286372398,-0.16026385517348,-0.00638624150263378,-0.0145864447928549,0.0275010799716444,0.0283056350898279,0.0194388429136967,-0.0286730940699669,-0.0646351125515378,-0.047080645311157,0.117000515586517,0.00614650198545474,-0.0463539685011204,-0.0193609663711944,-0.0158108903449926,0.0215990328022233,-0.0789400286628984,-0.0328918759537512,0.00148034392747576,0.0629757729708682,-0.0414267950703042,0.0279386026852422,-0.0947799792789313,0.0478421237295628,0.039306374768342,-0.0600967911400704,-0.0208344094071347,0.0115634550756565,-0.145929227585419,-0.010441194551817,0.0644005115707849,0.0183894689983795,-0.0370466521080421,-0.0498881856719017,0.0256420157862605,0.012925398683429,-0.024455852563574,-0.0476136470020497,-0.0791265128508459,-0.0230769827349787,-0.0863040559200978,0.0542185692031261,0.00985637067871181,-0.0311566348496622,-0.0236398561615705,-0.0503770781673258,-0.0965794158025486,-0.0284717407418362,0.00369244259873436,0.0362778426894941,-0.0723396879020438,-0.135454521838706,-0.0110972066394532,-0.0498093265454297,-0.0425140806849853,-0.179386787064665,-0.0456669059042543,-0.158256853572422,-0.0599768020262813,-0.0762271955776948,-0.135409164760991,-0.101988240981956,-0.110043350000243,-0.067078877690156,-0.0966741683413185,0.0293357288295655,-0.0470034493619491,-0.0448676876554612,-0.0064416086049941,-0.0422003696563367,-0.0158869438439931,-0.0511788208226646,-0.0567939882726306,0.0342326877291788,0.0713825255904468,-0.0668622431742799,-0.0504697020734766,-0.0632948690757663,0.390998992753728,0.0252482454508316,0.204315534900131,-0.00877237379178064,-0.157595461922808,-0.147965478734288,-0.0313874972154784,-0.0885548623048089,-0.0765317938771333,-0.0116227544804102,-0.0711580310934563,-0.0962548807468123,-0.086191264867769,-0.0336841179384201,-0.0387242977410389,-0.0902668819339116,-0.0741392601598849,-0.0898123386231221,0.00166253865607136,-0.104377902805711,-0.0405282964677062,-0.0547858665335796,-0.0211047129950819,0.0523235544893921,-0.038457917643372,-0.0229952953241873,-0.0862035422978772,-0.0738328871518339,-0.0316845431955795,-0.0410572244329742,0.0210827996884579,-0.118608487379469,-0.0594748436209169,-0.0432729666310575,-0.00579415007190187,-0.0204541479361934,-0.0679489113233619,-0.0174428961608702,-0.078756503795861,-0.033687574697245,-0.0686187703211471,-0.0154714862925883,-0.0865166954439528,-0.076423949996782,-0.0420912465312224,0.0301221491550372,-0.0850721491251174,-0.0295137737401091,-0.0160452125718308,0.0379860604165909,0.0366347789196115,0.0140916500849304,-0.0316516009912139,-0.160872405090961,-0.0258264718204763,-0.0915658428952777,-0.0465646888891907,-0.116004541143993,-0.0829100905523035,0.00119762309193772,0.00897682025540436,-0.0625501528262105,0.0407496629527693,-0.0323377533361916,0.00200120070139964,-0.0305906746663269,-0.04781802077722,-0.0865207402013379,0.00310873284997926,-0.0593878329558466,-0.0360828421093347,-0.0156437376169635,0.142751157333203,-0.0176978012472611,-0.0900455213252052,-0.0828421615574056,-0.0697771049792875,-0.0531941452730819,-0.0322634096593925,-0.012488522243163,0.0782702989241173,0.0153689348917854,0.00864600329650611,0.00395326628890458,-0.0377012071090167,-0.0497304109520684,-0.0627658946657961,-0.0847853846169974,-0.119409375607974,-0.0445258083262788,-0.0735734254247443,-0.0621118424461816,0.0116319620304621,-0.00529591018196363,-0.0486713296501157,0.0232245544294403,0.00528169320638638,-0.285429231476827,0.0132912724536205,-0.0437077866444279,-0.108104354228784,-0.0395993191958502,-0.00301350897282571,-0.0804016760437016,-0.094864776862154,-0.0935604362093728,-0.0997959741925233,-0.00469736197393278,-0.0256189864694276,0.00251167137715735,-0.000123691791167224,-0.118400035169265,-0.0540238511130413,-0.0941801785104506,-0.0880441698168151,-0.0657275336443564,-0.112473365095207,-0.013444728211236,-0.0513562614897271,0.0474999568550572,-0.0701565808371277,-0.0387505915505543,-0.0226682172370772,-0.0385156197706218,-0.0704823190699492,0.0323219379011843,-0.0245645658925603,0.0352001777085857,-0.0552925497815504,0.0184185685747043,-0.0789555653863104,-0.0297644633508019,-0.0823611796894351,0.0519338910388842,-0.000643754206154035,-0.0518340687362919,0.00163694650654977,-0.014020610651555,-0.00398722958694453,-0.114464034133674,-0.0750580722345705,0.0340526112383659,-0.0838528031302836,-0.087402401236742,-0.0420534249816593,0.0819056909033835,-0.0777332645386284,-0.0243896619430332,-0.0234190881340185,-0.01177504542963,-0.0429801429586175,0.0219680163948035,-0.00243121733999119,-0.0526393000865175,0.110842049618948,-0.0204743065383347,0.0439877935547766,-0.00354373726282586,-0.0101939242630698,-0.0453578412571216,-0.0371730011375421,-0.102245068418519,-0.0188113525731295,-0.00530163391358529,0.0695365303383713,-0.0882144544019408,-0.0488659026923243,-0.0459289318883995,-0.0277218584393603,-0.0496223150233356,-0.0221976928043656,-0.0522909966187182,0.0872599784022821,0.0444802417666934,-0.0853146954574362,-0.0807022893717278,0.00691218760971424,0.0482984165335267,-0.0928976326425109,-0.0732607367386128,-0.0164727383455388,-0.0162656728252021,0.02162526021194,-0.000870595585542922,0.0154205944371846,-0.0479241221861659,-0.0309784729226432,-0.106654760186993,2000
