mu,omega,alpha1,alpha2,beta1,beta2,shape,tick,ar1,ma1,ma2,gamma1,gamma2,skew,ar2,ar3,ma3,eta11,eta21,ma4,label
0.00138843799985826,4.55529412770382e-06,0.0495729707790408,,0.926197965123327,,5.90184558716248,BAX,,-0.125068812997962,,,,,,,,,,,2007
-0.000632185341589381,4.83492545956118e-05,0.141864969489572,,0.763444861657597,,4.94449520744997,BBWI,0.0630980207002807,,,,,,-0.145591992286021,,,,,,2007
0.000265989288567327,2.80480279137282e-07,1.09235296265675e-07,,0.998999817917559,,5.52602953531088,BBY,,,,,,,,,,,,,2007
0.000788623316730829,1.32072808877594e-05,0.110668526638061,,0.792964316183665,,4.94343914971653,BDX,,-0.166810224365255,,,,,,,,,,,2007
0.00152204537337337,6.03176834423253e-06,0.0871854461657773,,0.908755974165266,,5.28772235213218,BEN,-0.120346023513494,,,,,,,,,,,,2007
0.00134024510671292,2.93706973147628e-06,4.72610896619176e-08,,0.998999851881855,,2.80492609587655,BG,,,,,,,,,,,,,2007
0.000401726266698975,6.11275209358892e-06,7.98279078310458e-08,,0.998999918358347,,2.21984815111567,BIIB,,,,,,,,,,,,,2007
0.000355530562500574,3.67821648897601e-05,0.00863558251998533,0.0376159271565304,1.09737952003879e-07,0.604382910341105,4.34537776358278,BIO,,,,0.119059241329897,0.577670731306993,,,,,,,,2007
0.000748786063202994,6.85851719860378e-06,0.119331538131902,,0.879668456762469,,4.02811603611994,BK,,,,,,,,,,,,,2007
0.00332550543025079,4.18765975150327e-05,0.0343025654327874,,0.871417848277067,,3.139941488187,BKNG,0.911781797293627,-1.06393798692981,0.16496531581609,0.186558790164212,,,,,-0.0710277199494763,,,,2007
8.35235522207126e-05,2.71132143341193e-06,0.0499204751593693,,0.949079401577213,,4.80448733238798,BLK,,,,,,,,,,,,,2007
0.000218953345766573,3.08491106618685e-05,0.0998095492594882,,0.7764695565986,,4.21392902718652,BMY,,,,,,,,,,,,,2007
0.000356771402317293,8.04631323570654e-07,0.0921212036975158,,0.0205069701427264,0.886371716425201,4.89226766280361,BRK.B,0.062318108792304,,,,,,,,,,,,2007
-0.000494873174789719,1.32662025638379e-05,0.21937280388736,,0.779625605778772,,3.41631232033553,BRO,0.761507411192488,-0.874206387683412,,,,,,,,,,,2007
-0.0013150896331517,7.67043747444313e-07,1.57074174894929e-08,,0.998999952206023,,5.00870935126948,BSX,,,,,,,,,,,,,2007
0.00142287973268419,3.10008052965568e-06,1.83282497409881e-09,,0.998999990566467,,2.47106702140613,BWA,,,,,,,,,,,,,2007
-8.63182016722528e-05,3.72563569817321e-06,3.45224697570683e-06,0.0772002853794619,0.823753528462637,8.58445675207145e-06,99.9923030035952,BXP,,,,,,,,,,0.988747239310201,0.0453573336715651,,2007
-0.0011880005795538,1.14126794327194e-05,0.116163667643398,,0.882836258532569,,3.21301213159848,C,,,,,,,,,,,,,2007
-0.000704489139403065,5.6559867487959e-07,2.58524044161719e-06,6.62715389494228e-06,0.998990779181127,,3.19913768148296,CAG,,,,,,,,,,,,,2007
0.000101084039542678,2.39410350645732e-05,0.119838353345126,,0.796973104954809,,2.75803232154052,CAH,,,,,,,,,,,,,2007
0.00127135884962587,1.3066081045195e-06,0.0278016193132796,,0.970176525971958,,5.63797308385142,CAT,,,,,,,,,,,,,2007
0.000732947364612254,1.32438612970972e-05,0.225922977853692,,0.765203437239507,,4.11677681665158,CB,,-0.160670910638025,,,,,,,,,,,2007
-0.0011990338203107,7.77112756111795e-06,0.027112282264202,,0.971887689018687,,3.94058307721026,CBRE,,,,,,,,,,,,,2007
0.00131749743049641,2.31293542231764e-05,0.0793536211050003,,0.845583259911559,,8.20619740713554,CCI,,,,,,,,,,,,,2007
-0.000370670828261126,4.83010723049969e-07,1.19320508929269e-08,,0.998999976418194,,5.40399609942618,CCL,-0.00369553042143118,,,,,,,,,,,,2007
0.000576547400191647,6.66172569532092e-06,0.0247568611702456,,0.950606204974127,,3.42421334341536,CDNS,,0.0223455608224908,,,,,,,,,,,2007
0.00319303229063224,1.55648615932679e-05,0.115386485295397,,0.853864097707357,,4.872171622702,CE,,,,,,,,,,,,,2007
0.00693373599884777,1.88698068819706e-05,1.15784090717579e-08,0.0601458045852571,0.935484886980804,,4.09945163126201,CF,,-0.0692417955490724,,0.505542286289471,-0.498803784303582,,,,,,,,2007
0.000515419620925951,7.29108015573009e-06,0.0280296321371436,,0.81741910182274,,4.42884720807405,CHD,-0.021783691881443,,,0.266582468843328,,,,,,,,,2007
0.000129282326768752,2.13291239185902e-06,4.28892050705942e-09,,0.998999741785468,,2.73184045940374,CHRW,-0.0708471204259928,,,,,,,,,,,,2007
0.00133330608745443,1.75097681782337e-05,0.129414445045362,,0.794276479952713,,22.8898185994291,CI,,-0.101597087757593,,,,,,,,,,,2007
-0.000306484504314987,1.35748800414949e-05,0.146853347823293,,0.852146652973072,,2.87514103610264,CINF,-0.303633766567329,0.188774081562585,-0.634576677648457,,,,0.454738068326816,,,,,,2007
0.000657823146660209,2.71835861288955e-06,0.0753326688251405,,0.893631615610685,,59.9931879350462,CL,,-0.0570995976274141,,,,0.963566542266692,,,,,,,2007
0.000364548449427921,1.11882185702231e-05,0.124807555004576,,0.779566676176765,,4.10536712222816,CLX,,,,,,,,,,,,,2007
-0.000169962912640615,1.00691675737365e-05,0.134863813271398,0.0141238389342185,0.586954638126677,0.263057619272453,3.80889097002531,CMA,,,,,,,,,,,,,2007
-0.000399643124699464,8.31544607690837e-07,4.95487030144846e-09,,0.227486614543297,0.771513283893203,3.31313375572516,CMCSA,,,,,,,,,,,,,2007
0.000526369941147128,6.6283727798374e-06,3.77573282593682e-06,2.49348946630355e-06,0.999984608033946,,6.99801419396869,CME,0.87800694684078,-0.910610842063561,,0.307755925761505,-0.358509388227539,,,,,,,,2007
0.0015646383380355,1.55871590533554e-05,1.39804045589318e-08,,0.029822363640486,0.969177620903559,2.44834720238767,CMG,,,,,,,,,,,,,2007
0.00300000880597863,1.04533307111861e-05,0.0387075979841971,,0.960292397090283,,3.18460702630731,CMI,,,,,,,,,,,,,2007
0.000300197737706746,8.61882621199064e-06,0.0821422403353149,,0.864041411103825,,6.68394642314073,CMS,,,,,,0.785212935342848,,,,,,,2007
7.34397144132604e-05,6.99708702641808e-06,1.16507590905988e-07,,0.999999895609541,,4.55678752882091,CNC,,,,-0.0275095808009706,,,,,,,,,2007
0.000663282433749988,2.4399734578164e-05,0.103422780880188,,0.770965568748226,,13.7223461570012,CNP,,,,,,,,,,,,,2007
0.000274052499538307,1.25491262210961e-05,0.156512510222796,,0.842487451867704,,3.86576571553169,COF,,-0.0727909900154385,,,,,,,,,,,2007
-0.000474495718875397,2.14294352712071e-05,0.0311856567030219,,0.866728534238811,,3.28807064466889,COO,1.48468584834776,-1.42477319197936,0.685879674692466,,,,-0.761912172479278,,0.131749765755388,,,-0.101865058761884,2007
0.00117723155827856,2.84831843853006e-05,0.0525110368961481,,0.833998093961794,,46.7751514894814,COP,-0.00436177086750352,-0.116664748434534,,,,0.71043476392739,,,,,,,2007
0.00107067804623422,4.98675097621634e-06,0.0572102453057126,,0.921132138748488,,4.47183961493991,COST,,,,,,,,,,,,,2007
-4.67176607929325e-05,4.31469738528637e-06,0.139852774321302,,0.848548724641076,,4.16942257131843,CPB,0.885439463704777,-0.97449670010586,,,,,,,,,,,2007
0.00094043653805807,3.30517602013222e-06,0.0244042585799374,,0.974595324136631,,2.82092105427676,CPRT,,,,,,,,,,,,,2007
-0.00164366114311381,7.81845739720026e-06,0.0315936672929716,,0.889893499264848,,6.92586283985038,CPT,,0.105292719779892,,0.144356161469455,,,,,,,,,2007
0.00143303191454545,7.3213336885696e-07,2.99375013483494e-08,,0.998999929413673,,2.61630373375639,CRL,0.950545197436097,-0.999999913302615,,,,,,,,,,,2007
0.00248359513570964,0.000123263743330038,0.145601503232274,,0.680613297178431,,8.35946909667083,CRM,,-0.0268814322472341,,,,,,,,,,,2007
0.00105662141516985,4.69519421295178e-05,0.1529625159963,,1.41726910283607e-09,0.682452582349774,5.76918046569328,CSCO,,,,,,,,,,,,,2007
-0.0013430659752085,2.97412962157646e-06,1.38289075441767e-08,,0.998999983144801,,2.98336298980299,CSGP,,,,,,,,,,,,,2007
0.00107930488360386,6.11311421723324e-07,5.76215927955045e-10,,0.998999944970666,,10.5373852139716,CSX,,,,,,,,,,,,,2007
-0.000201204328681233,2.24745074007368e-06,1.7149529167986e-07,,0.99899963839014,,2.49651365555818,CTAS,-0.0563176235633788,,,,,0.965124448408544,,,,,,,2007
0.00157695679293938,1.59398524885401e-05,0.053548461446489,,0.902256306762049,,59.9997596997848,CTRA,-0.0573759781034933,,,,,0.911933358755468,,,,,,,2007
-7.94764104202098e-05,9.31418433986517e-06,8.43465089509646e-09,,0.998999989653626,,2.3701236705302,CTSH,,,,,,,,,,,,,2007
0.000841080213611019,2.16443884895234e-07,5.41847297087253e-09,,0.998999983166565,,5.30058905125102,CVS,,-0.113700361424057,,,,,,,,,,,2007
0.00138233245969633,8.36878468687947e-06,0.0455587197726242,,0.913946099619372,,35.4624329560274,CVX,-0.143400348788,,,,,,,,,,,,2007
0.000704962589619435,1.141259998674e-05,0.108247995857944,,0.802717254158167,,12.830891540791,D,,,,,,,,,,,,,2007
-1.20123196718094e-05,3.45899346334071e-07,3.92614380396035e-07,,0.998999589812438,,5.23829739502103,DD,,,,,,,,,,,,,2007
0.00264485858832866,1.67594213416391e-05,0.0427421967707677,,0.918388078705081,,9.96957471115792,DE,,,,,,,,,,,,,2007
-0.000344523995822686,0.0001029107811916,0.214182082707174,,0.0343411061939714,,4.33586801804419,DGX,-0.0364693849995127,,,,,,-0.0503870114665489,,,,,,2007
-0.0028884580370441,5.35386434033197e-05,0.024661512738032,0.199214052755561,0.104593954067029,0.594835851088229,34.099384604636,DHI,,,,0.00576342916700062,0.036996700264354,,,,,,,,2007
0.00080779221728133,1.15530305119658e-05,0.0985173614450465,,0.831009477314476,,8.32021731334089,DHR,0.0716304250512757,-0.121237532686262,-0.708628037191907,,,,0.571143691554456,,,,,,2007
0.000341605430056792,1.70632895358398e-05,0.1462765813538,,1.72228403596979e-09,0.760099285343526,5.25050709339212,DIS,,-0.206443251777856,-0.186575066649191,,,,,,,,,,2007
0.00133683121015501,1.27503935726451e-05,0.126489046343431,,0.853789197547958,,35.8182516925467,DLR,,,,,,,,,,,,,2007
0.000878761960381654,1.6413439101201e-05,0.0979020710162914,,0.884421015318891,,4.33203128458839,DLTR,0.19336014633208,-0.27806097490466,,,,,,,,,,,2007
0.000272432134344508,1.39631145982842e-06,0.0345806121052439,,0.96441919950997,,5.72225136447158,DOV,,-0.109176614643264,,,,,,,,,,,2007
-0.000472062406830356,1.7545471731788e-05,2.33017894926361e-08,,0.893133012369391,,2.68606122618508,DPZ,,-0.122813494910939,-0.0354170783267182,0.211733870937802,,,,,,,,,2007
-0.000315095175953544,3.68163341279628e-06,7.87758061099674e-10,,0.998999984218353,,2.33277495299921,DRI,,0.0781703261152937,,,,,,,,,,,2007
0.000709082642682374,2.20235298605356e-05,0.218370802505013,0.0605151129734598,4.59944605955043e-08,0.622200444476499,5.04028622457313,DTE,0.985395589922793,-1.07622156198509,0.938549716608221,,,,-0.825813504794994,,,,,,2007
0.000302540933727732,4.16227953457861e-05,0.200298304085868,,0.535032878906048,,7.70674790661523,DUK,,,,,,,,,,,,,2007
0.000158778389364464,3.76564013503322e-06,0.0192308249843635,,0.960857381567264,,5.46201533791301,DVA,-0.421126073641519,0.537532411483589,,,,,,,,,,,2007
0.00147212771021306,1.30314322280885e-05,9.19399358109297e-08,0.0671553918886377,0.881563904924136,1.19313917068524e-06,59.9976223165396,DVN,0.0381560029735744,,,,,1.04433387998108,,,,,,,2007
-0.00248063115376484,5.11409678859667e-06,9.21375842391375e-10,,0.998999989879103,,3.00598608641297,DXCM,,,,,,,,,,,,,2007
0.000653533561811064,1.55223578531726e-05,0.0231058202370834,,9.29121690018503e-13,0.931525721327482,14.3778107479521,EA,-0.098048958400809,,,,,1.17961643902776,-0.0231013066679721,,,,,,2007
0.000275392810573186,0.000243639487683495,0.288325179319275,,4.46442495917241e-12,,10.2558473106654,EBAY,,,,,,,,,,,,,2007
0.000210260460805516,1.59164381999505e-05,0.118463579961167,1.60904059560159e-12,0.78341839871627,,17.0442688702908,ECL,,,,,,,,,,,,,2007
0.000657738027694172,6.39507993212274e-06,0.14459029732346,,0.794949895277709,,10.1202484651314,ED,,,,,,,,,,,,,2007
0.000969647760128911,5.94981287306171e-06,0.0963057513447591,,0.902694241322422,,3.05763738757526,EFX,,,,,,,,,,,,,2007
0.000914333472746554,5.22702565231154e-06,0.119839302551597,,0.860459302103436,,4.51114702544138,EG,,,,,,,,,,,,,2007
0.00173049349556036,7.36557021943024e-06,0.0921711020003022,,0.892561465432371,,4.29331454441021,EIX,0.614349407882921,-0.772674085335055,0.682413766345289,,,,-0.541125647956547,,,,,,2007
-0.000602057744506302,1.15915966576897e-06,8.09014331585558e-10,,0.998999969333814,,2.48912723275002,EL,,,,,,,,,,,,,2007
0.00106673024936339,1.61444950722781e-07,8.74809001726161e-06,,0.998983399426936,,5.05285817332013,ELV,,,,,,,,,,,,,2007
0.000542086216540231,1.31775281484018e-05,0.0815058949342088,,0.869936516415258,,5.71955895235374,EMN,,,,,,,,,,,,,2007
0.00115707497203258,6.02977215001769e-06,0.0506669090640406,,0.937872016402064,,3.7065418054961,EMR,,-0.0879452618723523,,,,,,,,,,,2007
0.00160368517712167,5.66478929864462e-05,0.100288661620776,,0.705541526384039,,59.9999999999922,EOG,1.07947300645928,-1.04417743854526,0.147896995948477,,,1.20240739422915,-0.228692107727527,,,,,,2007
0.00120992864085546,1.54612972790462e-05,0.0283008156116088,,0.945956136845641,,6.84016955687656,EQIX,0.921473014900979,-0.99999922802238,,,,,,,,,,,2007
-0.000831454002104197,1.81694483765615e-05,0.112117838537248,,0.855203721389102,,6.90155158380113,EQR,,,,,,,,,,,,,2007
0.00172515539322768,1.22191586193351e-05,0.129131646478838,,0.820459260270579,,5.91335961000092,EQT,0.0199876095276451,,,,,,,,,,,,2007
0.000806621072373874,5.35886490333582e-06,0.119282273088185,,0.860682249388498,,7.59862240279879,ES,,,,,,,,,,,,,2007
-0.000333321831282636,1.70665074010018e-05,0.0703108878755051,,0.881328530581628,,13.8631325809283,ESS,,,,,,,,,,,,,2007
0.00168540470318576,1.53087991914747e-05,0.226658046461196,,0.772341952033887,,4.53969014064693,ETN,,-0.0816010430948197,,,,,,,,,,,2007
0.00221218509150935,6.284534117347e-06,0.076164376971941,,0.901041664881529,,5.59024476207916,ETR,0.333322910237709,-0.405636366386386,0.947716873543899,,,,-0.923924742010133,,,,,,2007
0.00109019654869829,4.03852383737093e-07,1.03830821603701e-08,,0.998999966343795,,3.04441315067848,EW,,,,,,,,,,,,,2007
0.00182844262216615,1.65223771679125e-05,0.131245152506237,,0.822466194797695,,13.7725438138995,EXC,,,,,,,,,,,,,2007
0.000718275262909332,7.5516214988726e-05,0.362253536264026,,0.65581995512563,,10.3837673596559,EXPD,-0.0968244893733155,,,-0.369693018945997,,,,,,,,,2007
0.00156324092163914,6.6422714771179e-07,7.80016639083699e-09,,0.998999878056577,,3.12849617186118,EXPE,,,,,,,,,,,,,2007
-0.000858939533413246,6.26019083144237e-06,0.0723807733557439,,0.912481956731446,,25.7714898983207,EXR,,,,,,,,,,,,,2007
3.05717270672678e-05,1.58229834965095e-05,0.0788972543106421,,0.890163610156642,,11.0826159212162,F,,,,,,,,,,,,,2007
0.000630125562878717,1.89146015174849e-06,0.0409561007703068,,0.957190610254736,,3.82075957439888,FAST,,,,,,,,,,,,,2007
0.00298172209997125,2.48531288554894e-05,0.0453047670983992,,0.92362355812151,,14.4671429578782,FCX,-0.0998601524556884,,,,,0.667736270834491,,,,,,,2007
0.000735992332904955,3.61941156760917e-06,0.0302948538120882,,0.968705138842169,,3.27153170087713,FDS,,,,,,,,,,,,,2007
-0.000796890951509511,3.39411781636488e-07,2.07535144120861e-07,,0.998999753977218,,7.65591644311326,FDX,,-0.140831050757232,,,,,,,,,,,2007
0.00152442220211487,8.4368182338382e-06,0.101211397585323,,0.859456285507847,,10.9334201580917,FE,,,,,,,,,,,,,2007
-0.000982157697756184,5.27651487410962e-05,0.111371164897927,,0.0050670953970535,0.882561723943392,2.79582375177701,FFIV,,,,,,,,,,,,,2007
0.000243789959558075,8.20786263712306e-07,0.0147080595862352,,0.984291913265823,,4.05730850832751,FI,,,,,,,,,,,,,2007
-0.000640055178017949,2.41112962198752e-06,0.016407063961253,,0.982592901848258,,2.66887605209321,FICO,,,,,,,,,,,,,2007
0.00131782231323548,3.1976549082185e-06,1.30273109869617e-08,,0.998999955778797,,2.36432991122612,FIS,0.516826615575998,-0.529168086482893,,,,1.12353539324844,-0.0563248767311814,,,,,,2007
-0.000223504752585716,1.20235163857257e-05,0.0296554366605492,0.178516244575974,0.0246263704061506,0.766201943943442,4.43030871331139,FITB,-0.235598388027722,0.125073484236648,0.828512358642965,,,,-0.743230587856,,,,,,2007
0.00162231609265114,7.96770397938726e-05,0.112251288247606,,0.56843674481522,,4.06880575294626,FMC,,,,,,,,,,,,,2007
-7.94637005056465e-06,6.72671058316607e-06,0.0383911782063106,,0.943507728278547,,17.8992058927621,FRT,,,,,,,,,,,,,2007
0.0079875962271768,0.00010453280091157,0.048648814210777,,0.91872426508307,,3.25547719429082,FSLR,0.947359023244275,-0.999999989585498,,,,,,,,,,,2007
0.000863144210221907,1.04189038722871e-05,0.0435861523083888,,0.89752574754994,,6.84465816080648,GD,,-0.206350778929718,,,,,,,,,,,2007
6.49640923229823e-05,6.08455147657586e-06,0.103172660416277,,0.856814066711346,,7.10098478215271,GE,,,,,,,,,,,,,2007
0.00022345078327688,1.01602821332355e-06,2.91939888185869e-09,,0.99899996198655,,3.03789009258954,GEN,,,,,,1.07916280708391,,,,,,,2007
0.00136706768499321,1.67694902221623e-06,6.06185360115914e-11,,0.998999988301933,,2.8582004717803,GILD,-0.149305748885706,,,,,,,,,,,,2007
0.00039436704460174,2.68197677331629e-06,0.0907820772334768,,0.893673453519693,,4.89528525495839,GIS,,-0.135725087557342,,,,,,,,,,,2007
0.000140514999647022,1.79049973544875e-06,0.0717339362005523,,0.918750803744879,,7.38065894450511,GL,,-0.147496205455081,,,,0.864506152863499,,,,,,,2007
0.000426590172149443,1.96135587729414e-05,2.0133389128017e-08,,0.897052004504617,,4.39569661661898,GLW,,,,0.120754654780472,,,,,,,,,2007
0.00194735311630209,1.00525491769162e-05,0.0628861145184158,,0.893238583728558,,6.38779466358861,GOOGL,,,,,,,,,,,,,2007
0.000440610533787137,2.9061906267677e-06,0.0613743365660715,,0.923100913662623,,6.0125466212735,GPC,0.791244061250888,-0.935855280921724,,,,,,,,,,,2007
0.000259472565959062,8.94679946881178e-07,1.50425964035191e-08,,0.998999626915871,,2.61057084015873,GPN,-0.846906913374052,0.865323357100714,1.00293269018827,,,,-0.979996824293302,-0.00624058642128999,,,,,2007
0.00225766779065136,2.02393827204619e-05,0.138338353263126,1.00551004482749e-07,0.860661523218812,,4.46327628941169,GRMN,,,,,,,,,,,,,2007
0.000961519060351038,8.81054330197332e-06,0.087935491934213,,0.903819427734556,,5.70943503437634,GS,,,,,,,,,,,,,2007
0.00149836446816318,3.10136814835871e-06,0.0435147862547055,,0.943839882126206,,8.32457205996627,GWW,,,,,,,,,,,,,2007
0.000765006642944968,3.15569417248288e-07,4.09750544010906e-08,,0.998999810011572,,10.334065903207,HAL,-0.020651502131179,,,,,0.780865375100373,,,,,,,2007
0.000593431104865237,6.03411514744075e-06,0.0960256826238814,,0.902974275077242,,3.98697624091435,HAS,,,,,,,,,,,,,2007
-0.000376292611081004,1.00561425209237e-05,0.184374779350905,,0.814625219326519,,3.59668429753732,HBAN,,,,,,,,,,,,,2007
-0.000960242423251129,8.2982520182303e-06,0.121670241610727,,0.850277047983143,,7.1614409800455,HD,,0.0707894510053587,0.0729218123946177,,,,,,,,,,2007
0.00215682120998651,1.13378005533091e-05,0.0823848945129045,,0.900666308391632,,36.7479021110973,HES,-0.118869710470922,,,,,,,,,,,,2007
0.000316867579520766,3.95387854586848e-06,0.0690448270110635,,0.929955160681442,,3.35337320018795,HIG,,-0.227379502109061,,,,,,,,,,,2007
0.000913612349115344,3.08661532425238e-07,1.29921051737161e-06,,0.998986427263755,,4.84684799465666,HOLX,,,,,,,,,,,,,2007
0.00155923061884792,1.27166876984973e-06,0.0252665891157178,,0.97373114963616,,5.30820926137249,HON,-0.687416843220145,0.633963316250478,0.0421089061148285,,,,,,0.193714436489946,,,,2007
