mu,omega,alpha1,alpha2,beta1,shape,tick,ar1,ma1,ar2,ma2,eta11,eta21,beta2,gamma1,ma3,ar3,skew,gamma2,ar4,ar5,ar6,ma4,label
-0.012862855074286,0.000705910943439418,0.0114062241757328,0.165973716732659,0.742762066438626,4.76830395498022,AKAM,,,,,,,,,,,,,,,,,2000
0.000162754428587222,0.000285207348610985,0.288588918280088,,0.435192359546884,11.3407245934933,ALB,-0.188385628024648,,,,,,4.8913819038802e-15,-0.165452348213782,,,,,,,,,2000
-0.00230881668759919,5.22916999706152e-05,0.114543127175215,,0.838866054084388,5.43196995760536,ALK,,,,,,,,,,,,,,,,,2000
0.00191914116675011,3.87076962890453e-05,0.0271582971143013,,0.936087299424316,4.20854028320713,ALL,-0.299412027452504,0.235667352825729,-0.149645509627367,,,,,,,,,,,,,,2000
-0.000732155476994551,0.000299717052874735,0.131964640162305,,0.75892701399048,99.9157990951558,AMAT,,,,,,,,,,,,,,,,,2000
-0.00185538604708763,2.743289622663e-05,1.0110656120548e-07,,0.989772093373194,7.7224330758186,AMD,-0.0642201776311644,0.0453758772603422,-0.991513243988511,0.97224987098126,,,,,,,,,,,,,2000
0.000757838598600986,0.000417972749554011,0.480331796022523,,0.100486548775889,3.43431666858324,AME,-0.0465029082965661,-0.153472896170956,,,,,,,,,,,,,,,2000
0.000705251792365937,0.00126749440402958,0.102216062944797,,0.0678933268978427,28.0173393349015,AMGN,-0.394808008714012,0.284262327785095,,-0.233008706693759,,,5.12538332428546e-06,,-0.275797931762555,,,,,,,,2000
-0.000272520441092143,3.68405774519756e-05,1.19918635999406e-10,0.0702081418715367,0.907977079228702,9.87416805516523,AMT,0.906474059427682,-0.77895837765703,-0.122404497479183,-0.0822642324202533,,,,,,,,,,,,,2000
-0.00769960204161936,7.74896186993815e-06,2.77374345451207e-09,,0.998999988676428,5.58871535723584,AMZN,-0.196985535246501,0.20132043715213,,-0.210312219239571,,,,,,,,,,,,,2000
0.0010850028484449,9.3479946190613e-05,0.184567935725592,,0.795417938804218,3.2928110438761,ANSS,,,,,,,,,,,,,,,,,2000
0.000391457863655693,1.37267733349987e-06,0.00129598850945866,,0.993728010965271,3.95194675612353,AON,-0.782666801606442,0.939869906253709,-0.671616375946925,0.699095258005945,,,,,,,,,,,,,2000
-0.000481122635119868,0.000117055974402487,0.316684267849072,,0.570207389540188,3.98783292354287,AOS,,,,,,,,,,,,,,,,,2000
0.00203688478299402,6.97660325803245e-06,2.780276925484e-06,,0.992546691258366,12.1993029211661,APA,0.754537700438434,-0.744363893141834,-0.974374782449593,0.915718684037128,,,,,,,,,,,,,2000
0.000865157029900283,1.36683184413982e-05,0.0419253273283571,,0.937897310885884,7.35731982671928,APD,,0.120855853533114,,-0.1648414377681,,,,,,,,,,,,,2000
-0.00254068347120897,0.000233824341621732,0.0167579311187119,,0.840740299885869,2.93650079251386,APH,,,,,,,,0.249376963373618,,,,,,,,,2000
-0.00126658140304042,2.7711113912878e-07,0.000325669535038634,,0.0405477337621888,4.72699365518136,ARE,0.989421946241346,-0.991764627680207,,-0.0408321215947791,,,0.966792713935888,-0.0175829690654255,,,,,,,,,2000
-0.000681455311984315,0.000221813629126528,0.380800840255708,,0.3798103021777,4.18898167241989,ATO,,,,,,,,,,,,,,,,,2000
-0.00188514084926859,1.72586918796099e-06,5.5546817506033e-12,,0.998999872282968,3.44649549960522,ATVI,-0.0642845072224245,,,,,,,,,,,,,,,,2000
0.000876634721648196,1.9400910099014e-05,0.188902718211032,,0.637480252111539,4.14607438367774,AVB,-0.74129855771623,0.826951756970674,0.0702189927388397,,,,,,,-0.0516843115156874,,,,,,,2000
-0.000609532816493841,0.000294541184822272,0.371496625002392,,0.275743989982022,5.85061328973643,AVY,-0.75865942989722,0.824569915841399,,,,,,,,,,,,,,,2000
3.95068498119371e-05,4.51136404408672e-07,2.75168597208969e-11,1.8103201935215e-09,0.998999943952376,99.9927961969834,AXP,0.0321445994094598,,-0.207003628230186,,,,,,,,,,,,,,2000
-0.00108076565023746,4.5897930859443e-05,0.24290515196038,,0.71895103536037,8.14675463154638,AZO,-0.1181529976048,,,,,,,,,,,,,,,,2000
0.00227961258792594,2.94624151769693e-05,0.0379692559421712,,0.918704990004606,11.7705398475863,BA,-0.11005552114242,,,,,,,,,,,,,,,,2000
0.00033230101527229,0.000476714166502686,0.286171929887604,,0.147240108187511,15.1695326257256,BAC,-0.400143576585992,0.478722337943934,-0.0451665422807278,,,,,,,,1.24696844802783,,,,,,2000
6.82061397103957e-05,0.000197737984220741,0.200465539255583,3.88876233393519e-15,0.446088002208091,5.63328551417814,BALL,,,,,,,,,,,,,,,,,2000
0.00126743143161692,6.23772910953801e-09,7.58099790632743e-05,5.38929039209763e-05,0.997869464033126,5.60665970033311,BAX,1.33488668228781,-1.38657734732939,-0.482023510282123,0.37043426423992,,,,,,0.0870353621346652,1.03041425104426,,,,,,2000
-0.00210445575673484,4.66554825513273e-05,0.0581331405240503,,0.906430138693283,5.12832637387254,BBWI,0.0855043379117509,,,,,,,,,,,,,,,,2000
0.00111145403494475,9.09333022402409e-05,0.019883034808812,,0.953353231143914,3.68026762781735,BBY,-0.0621238407284955,,,,,,,,,,,,,,,,2000
0.000653660362057434,0.000513671649810256,0.456737182734743,,1.80072974028334e-07,4.60262612750813,BDX,0.95446513294597,-0.99999999,,,,,0.0336867979753611,,,,,,,,,,2000
0.000722662047360437,2.75203359299116e-06,0.0113850660739759,,0.999977250975105,21.3249974986174,BEN,0.116769503028756,,-0.174798289810592,,,,,-0.0346682192891047,,,1.20993786397582,,,,,,2000
0.00464653686689201,3.81952645268718e-05,0.0481847823327699,,0.940443871676761,7.40782672329752,BIIB,,0.0644120492397113,,-0.238757658266103,,,,,,,,,,,,,2000
0.000498366092786415,0.000357245315070329,0.367156794593261,,0.045468938521009,6.52668494798869,BIO,0.139384948800441,,,,,,,-0.319626451555991,,,,,,,,,2000
0.000761637481271855,5.3342270587035e-08,0.160757536536578,,0.0761674549365876,16.296016302895,BK,-0.0139450945077203,0.0588802162451509,,-0.281776973037004,0.999966469894548,0.0419986598787367,,,0.0846780874639392,,,,,,,,2000
-0.00796835295909584,0.000806167204669626,0.136426041747503,,0.781925197486832,3.29865032133621,BKNG,-0.101203393414049,0.122578546240065,,-0.03415071169275,,,,,,,,,,,,,2000
0.00371902318488965,2.57931726426651e-06,0.245129504205196,,0.629431672377283,3.78234584897351,BLK,-0.300927037502515,0.466451289536214,,,0.998374893993244,3.55316426488924e-06,,,,,,,,,,,2000
0.00240218947817469,0.000182795949063359,0.125329469290551,,0.689585534549803,3.49379737817053,BMY,0.282109526532124,-0.216733537043154,-0.834911597652017,0.758088598136317,,,,,,,,,,,,,2000
-0.00104484021440718,0.000100897189909212,0.159853019758666,,0.675286558393584,3.93279983206503,BRK.B,0.139149561456622,,,,,,,,,,,,,,,,2000
0.00210697545385697,1.59623934572937e-05,0.0656815029603917,,0.9100215753556,3.42200497266643,BRO,,0.0920346258645073,,,,,,,,,,,,,,,2000
-0.000117778088332013,0.000878426755701003,0.297946293237082,,9.03169119894096e-23,5.07098092582812,BSX,,,,,,,0.000682587285483234,-0.0354447030079147,,,1.28965228996814,,,,,,2000
-0.00111901916050245,5.24509629695624e-05,3.25732720177219e-08,0.0709107701706992,9.92180942887327e-08,5.28968182376025,BWA,,,,,,,0.833063970014342,,,,,,,,,,2000
0.00110548908747767,2.41416831316204e-07,2.83621917291579e-07,,0.998999387651812,3.95216350353285,BXP,0.0654729918173246,,,,,,,,,,,,,,,,2000
0.00104592822436284,2.79662613382854e-05,0.0187283640877311,0.0233203954346497,0.913572412604869,99.9994379140849,C,0.770355466827118,-0.767199043771613,-0.165395653981574,,,,,,,0.0568667562861235,,,,,,,2000
0.000904410786615883,1.51034289420944e-06,0.0829430707897985,,0.569760517826559,4.20593079065485,CAG,,,,,0.998656037934649,0.0278457674513357,,,,,,,,,,,2000
0.00328290508961495,9.72740022728146e-06,0.0328359113276512,,0.949186449805736,10.2260084134299,CAH,,0.0785654336680427,,,,,,,,,,,,,,,2000
-0.000520322453217115,5.42553532418844e-06,4.33380753733901e-09,1.6764638805084e-09,0.981805778028873,12.4690843043986,CAT,,,,,,,9.40378881728562e-07,0.17059750507491,,,,-0.151537629367526,,,,,2000
0.000366111662147358,7.76470456460031e-05,0.0611938636150515,,0.817327225628681,7.87025671992083,CB,,,,,,,,,,,,,,,,,2000
-0.00468502863939494,0.000191896839517536,2.18857109972221e-09,,0.787301906214332,4.45589201620513,CCI,,,,,,,,0.423396120518554,,,,,,,,,2000
-0.00172680877344475,1.21577346432744e-05,2.52818145119851e-07,,0.9918413113107,3.53231167973583,CCL,0.167321748720365,-0.195162887803262,,,,,,,,,,,,,,,2000
0.000702555142310105,0.000238082061316879,0.104410507675098,,0.746770484958311,6.21123176927079,CDNS,0.12236137165658,-0.0824185542668801,0.696179551929707,-0.824319884006065,,,,,,,,,,,,,2000
5.58705181854007e-05,2.84593853922519e-07,0.00169584031280585,,0.224961777789878,3.93579947875805,CHD,,,,,0.999830499930779,0.0177598915092905,,,,,,,,,,,2000
0.000600014748615284,0.00139788725502489,0.155891287989941,3.11254553948827e-15,1.47685090676914e-07,2.99107464014071,CHRW,,,,,,,,,,,,,,,,,2000
0.00176904237638423,3.31833632627028e-05,0.0419717591203103,,0.897509288256106,99.9947117608527,CI,,,,,,,,,,,,,,,,,2000
0.000894196710487038,2.03787668191592e-06,0.0485857805612815,,0.946561409993039,19.537503560463,CINF,0.887965936292351,-0.91907808300287,-0.969931593267623,0.994043212166184,,,,,,,,,,,,,2000
-0.000775499310910823,2.53357462418777e-05,0.0168154006732267,,0.947875158140102,4.06670405579942,CL,,,,,,,,,,,,,,,,,2000
0.000187741582468307,0.000184376914816543,0.245911364879648,,0.633201414929907,5.96951751637282,CLX,,,,,,,,,,,,,,,,,2000
0.000989119258471458,1.37341967326282e-05,0.0480337619335382,,0.929650474452784,6.24138750008817,CMA,0.13207227632024,,-0.13171616572321,,,,,,,,,,,,,,2000
-0.000574119567684935,2.66262507114238e-13,0.0108030484545128,,0.986848712493956,10.9242672138252,CMCSA,,-0.135746677772157,,,,,,,,,,,,,,,2000
-0.00297832297934342,0.000134819119665308,0.169429169884167,,0.709207503583236,3.94807420988513,CMI,,,,,,,,,,,,,,,,,2000
0.00193200821283084,8.70182194795506e-05,0.0773174309294853,,0.744871436309366,3.99515076957951,CMS,-0.481171831571569,0.453569287187002,,-0.064068724384304,,,,,,,,,,,,,2000
0.00301781985063949,2.58128640018097e-05,0.110597663695488,,0.84148004263967,89.2361468481577,CNP,,,,,,,,,,,,,,,,,2000
0.00213734162773784,3.31248817581092e-05,0.0484983925475925,,0.921109061497772,13.1263623520541,COF,,,,,,,,,,,,,,,,,2000
-0.000224016236299894,5.61156933685814e-05,0.176953579452424,,0.789336105128686,3.12790939416328,COO,,0.053842051450986,,,,,,,,,,,,,,,2000
0.00112149152288242,4.61271322198338e-07,1.75582864873321e-08,1.40017919483552e-08,0.999839083703351,10.825272768859,COP,-0.941148888411026,0.958555504840531,-0.137025962708354,,,,,0.0985415305025056,,-0.0669962352091506,,-0.100219858757613,,,,,2000
0.00235901342251479,5.60819552706824e-07,0.118047930296932,,0.0208728989957274,6.59689650449202,COR,,,,,0.99964615180846,0.000207648300404377,0.521080928505825,,,,,,,,,,2000
-2.29288713413885e-06,4.61476974040388e-06,5.41872190847369e-06,,0.995576192828223,8.89144213877689,COST,-0.330414479082634,0.44937994991293,-0.623812301309384,0.577827174574937,,,,,-0.12298661889194,,0.820544838212664,,,,,,2000
-0.000489139762291181,1.1535717632521e-05,0.0535724947853286,,0.928216909840175,5.83551815114515,CPB,0.458243836310948,-0.573564077074155,,,,,,,,,,,,,,,2000
0.000768981592192544,0.000141764802174064,9.00878436038648e-09,,0.786470599940029,4.4410053246768,CPRT,0.345419940444178,-0.619077910673348,0.173109263150421,,,,,0.298054130582925,,,,,,,,,2000
0.00142826757896797,5.90262906322e-05,0.197318104844462,,3.18897135608713e-15,20.4737965299007,CPT,1.27340013745366,-1.34018353717075,-0.899264051455638,0.909371380903317,,,0.153366867183524,0.153175718577647,,,,,,,,,2000
0.000288709121062928,3.8185038383041e-07,0.172832964563199,,0.634343102712519,29.3945750136708,CSCO,,-0.221216179710913,,,0.999783906828965,0.000137221218766719,,,,,,,,,,,2000
-0.00314123693640157,2.18096305445183e-06,2.59638355389179e-10,,0.998999480904335,4.87917233731641,CSGP,-0.00990768651465662,,,,,,,,,,,,,,,,2000
-0.00189332572521129,1.04956836615999e-06,0.144010899830228,,0.41744072935655,8.16438847005563,CSX,,,,,0.998494293698193,0.000376088250612017,,,,,,,,,,,2000
0.000954855858717017,1.05334876102052e-05,0.195284067754668,0.00292061169416403,0.0562104234658812,5.76663759791393,CTAS,,-0.0897642388061584,,,0.99577013091557,0.0562080225956259,,,,,,,,,,,2000
0.00224241255363628,1.63934300160664e-05,0.000938154058816585,2.57610677271489e-05,0.999997159545669,10.7841607190328,CTRA,0.0475948953598399,,,,,,,0.024444379844494,,,,-0.0606193734688852,,,,,2000
0.00158916457999235,0.000260652746909959,0.00731429502183414,0.00919941739211623,0.833419200181481,5.79047876989451,CTSH,-0.00873108566779037,,,,,,,0.371336595757538,,,,-0.204942427573009,,,,,2000
0.000652096269429137,9.44402046563469e-06,0.0352341975675563,,0.953826950139155,4.89544115062239,CVS,-0.638189397911824,0.635714002680675,-0.0195334072290472,,,,,,,0.0853306852981694,,,,,,,2000
-0.000157116813706737,1.23373876631707e-05,5.7849657171411e-09,0.0437527242616769,0.919798312080102,10.0229849876575,CVX,1.48764683188102,-1.49981129651346,-0.794229281170165,0.705700321378252,,,,,0.0945288388475763,,,,,,,,2000
0.00219685863404363,0.000176331201644521,0.193054866179837,,0.263830335469286,16.0390921513163,D,0.838164515896874,-0.789843436643685,-0.0964085837426812,,,,,,,,,,,,,,2000
-0.000256142401597482,5.93166234537925e-05,0.0730627854076689,,0.862448923313677,4.31747896398765,DD,,,,,,,,,,,1.29400011155838,,,,,,2000
0.000208957365861852,1.27424997326483e-06,2.98264293273418e-07,7.40486986415375e-08,0.999999981694674,5.84888208230254,DE,,-0.102100557080842,,,,,,0.0628291989321234,,,1.10942099166901,-0.067371933299626,,,,,2000
0.005465050929745,0.000433970947011583,0.225910136251289,,0.604982023803979,3.59019671912104,DGX,,,,,,,,,,,,,,,,,2000
0.00122567552840942,1.73828635064809e-06,0.0848780741432586,0.00293701423908883,0.465995264483909,9.52460898790826,DHI,,,,,0.998318447464482,0.000418257313155856,,,,,,,,,,,2000
0.00071908799984666,0.000445421847101952,0.151895068591545,9.91453971638889e-22,4.69118300799103e-07,8.38402543440862,DHR,0.0550350601625816,,,,,,0.0133507299162783,,,,,,,,,,2000
-0.000187899600779649,1.3743088532947e-05,0.011081672850317,,0.968522483456361,5.51629028351451,DIS,0.223216697341508,-0.267661074817144,-0.810637133262088,0.816315387208884,,,,,,,,,,,,,2000
-0.00166833168709869,0.000529216145760974,0.337251921699141,,0.502097311128312,3.98966315234998,DLTR,,-0.00151731415067768,,,,,,,,,,,,,,,2000
-0.000207013325423544,8.22901546630826e-05,0.0913099219941554,,0.73683866792621,6.5526418660552,DOV,-0.800222002302844,0.915251189413967,-0.00209910654688029,,,,,,,0.0297040205053293,,,,,,,2000
0.00178191917917855,3.59097114253424e-07,0.437526614384212,,0.0685938337676359,3.51421385715982,DRI,,,,,0.999872864089787,0.0213995081408922,,,,,1.13531315179745,,,,,,2000
0.00161683866454445,4.25781625315974e-06,0.0539529779509211,,0.999549919859388,10.3435529451795,DTE,-0.0242387881993051,,0.0801469238678462,,,,,-0.135983082397156,,0.0782325523776022,,,-0.137619321678256,,,,2000
0.00239590282896463,2.50946748140663e-07,2.94344824680456e-09,,0.998999970736515,59.9997907106714,DUK,0.91530976815387,-0.751572848614473,-0.214060671613233,,,,,,,,0.805686681079945,,,,,,2000
0.00240666318538827,4.96708619497734e-13,0.000136590045972759,,0.997125185195264,3.97618073964488,DVA,,,,,,,,,,,,,,,,,2000
0.00156095549504946,8.3760770299653e-07,1.50023139102289e-09,,0.99899989580785,5.08548169725685,DVN,,,,,,,,,,,,,,,,,2000
0.00101134680578881,6.6875305620955e-05,0.045508254443276,,0.930809822502928,17.2725067251946,EA,0.402358381772095,-0.560200547098585,-0.0518137707200506,,,,,,,,,,,,,,2000
-0.00238299281766017,0.000521181675785086,0.102824623658037,,0.791274254714686,10.4611092409951,EBAY,-0.109371167750678,,-0.0801503557881481,,,,,,,,,,,,,,2000
-0.000140117040094886,4.77738901896579e-07,0.0234912867634892,0.0224855461702115,0.926315204802453,7.18506480535057,ECL,,,,,,,,-0.17001630167302,,,,0.211413005701033,,,,,2000
0.00105435680638155,6.18753323493335e-13,0.00784001722029062,3.44001486122493e-05,5.40689226708106e-05,96.3635778329603,ED,0.733946350592124,-0.663060228883175,-0.729025941403506,0.834339649935308,,,0.968084722119693,0.111726255174446,,,,-0.0719678709413305,,,,,2000
0.000607921595591684,3.69036831620966e-06,0.00345644276091482,,0.988173541434051,4.52739259622522,EFX,0.802164180930282,-0.775830063826701,,,,,,,,,1.10642078076798,,,,,,2000
0.00456340619126732,5.23670194983585e-05,0.0867154148152653,3.70355311768397e-07,0.338409196237772,6.97905989203038,EG,1.04200227492999,-0.999999989952597,-0.248508290305777,,,,0.507865588302433,,,0.150202627387315,,,,,,,2000
0.0010482105456339,0.000109865081045668,0.00750824326599725,0.210824916973578,0.75180697773819,2.87886246082474,EIX,,-0.0397499416477015,,,,,,0.529307387998424,,,1.06690336274259,-0.563802497435469,,,,,2000
-0.00046761132702726,8.25444733645967e-05,0.141580137710345,,0.763199543098012,4.26760643162698,EL,,,,,,,,,,,,,,,,,2000
-0.000918687861295392,3.78134883952895e-12,2.16600192073267e-05,,0.998465704933057,5.21990505899631,EMN,,,,,,,,,,,,,,,,,2000
0.00126192914154028,4.05706408090947e-07,1.14128789454396e-07,,0.998999005042186,26.0510130004113,EMR,,,,,,,,,,,,,,,,,2000
0.00434246583830064,5.41826173684757e-07,5.17016523190679e-09,,0.998999963352673,5.89867760896321,EOG,0.00404450272056643,,,,,,,,,,,,,,,,2000
0.00124736481303464,7.59223861642177e-05,0.275932415616245,,0.0798268985819576,9.36681734908363,EQR,,,,,,,,,,,,,,,,,2000
0.00246484975175821,2.04283120196077e-11,8.20839657703637e-06,5.2994964838864e-06,0.999965647385756,5.93197284118847,EQT,,-0.121395133973006,,,,,,0.243849081282162,,,,-0.247058943653847,,,,,2000
0.00106865130120719,1.36294616474077e-05,0.0547388067359324,,0.897130485780093,6.79668015490204,ES,,,,,,,,,,,,,,,,,2000
0.00143763207560219,3.10389214869251e-05,0.262685881491597,,6.99240007410505e-10,6.32778447431468,ESS,1.23998765462314,-1.21357471431131,-0.432995152338584,0.305948502973437,,,0.472706461258138,,0.180867154478077,,,,,,,,2000
-0.00108945839937714,0.000307619199304592,0.33293913657873,,6.7970292524554e-10,6.15414295955216,ETN,,,,,,,3.51484977183017e-14,,,,,,,,,,2000
0.00299652202986778,1.43251718903945e-12,1.11223672535705e-05,,0.998685642160096,4.92714245013829,ETR,,,,,,,,,,,,,,,,,2000
0.00293718016175656,5.8660740074719e-07,1.99064951952541e-12,,0.998999968553017,39.9625638364238,EXC,-0.828115264977045,0.802944908350424,-0.496357879088779,0.367207128679981,,,,,,,,,,,,,2000
0.00036565981528467,2.75873335733951e-05,0.0458329286890694,,5.34556530126555e-09,4.29419312932354,EXPD,,-0.120161427445564,,,,,0.940430477243942,,,,,,,,,,2000
-0.00151600582137413,1.86115449828816e-06,0.00783777229628921,,0.99116221414402,3.23046019904571,F,,-0.272764309280662,,,,,,,,,,,,,,,2000
0.000831771906495319,0.000631903973749499,0.216865068671219,,0.332148510039829,5.46941854315006,FAST,,,,,,,,,,,,,,,,,2000
-0.00352359512872746,5.120395213075e-05,0.0282933810083286,,0.928814378562499,5.3414472933445,FCX,,-0.110138065742658,,0.0529454889147135,,,,,,,,,,,,,2000
8.77700133490686e-05,0.000202779039043792,0.0272941150188046,0.107820593343913,0.689562379580758,15.5016151991031,FDS,,,,,,,1.09870503066977e-11,,,,,,,,,,2000
0.00066407362546706,0.000627774236446091,0.244911961139999,,1.13365365867661e-07,5.26643123462094,FDX,0.0699276027325465,-0.0228483198925499,,-0.117953756096254,,,8.5760776547196e-14,,,,1.36972959117261,,,,,,2000
0.00158013188859853,1.44953751165326e-07,2.19643247940456e-08,,0.998999940487635,11.225110920083,FE,0.0556657100954705,,,,,,,,,,,,,,,,2000
-0.00578183887185586,0.000251998488883454,0.102683166143843,,0.862172835863717,12.7420226090929,FFIV,,,,,,,,,,,,,,,,,2000
0.00128963834235205,3.34407793394071e-06,1.29345420165017e-05,,0.997497200038551,5.87417814014291,FI,,-0.236811255997929,,,,,,,,,,,,,,,2000
-5.76412013129664e-05,0.00026778544495179,0.284343656354009,,0.278196652919313,5.37799982885983,FICO,,,,,,,,,,,,,,,,,2000
0.000672275327639405,0.000419219889981135,0.240911745668318,,0.206659396217125,99.9999811227334,FITB,,,,,,,,,,,,,,,,,2000
0.000620844617535852,1.66236867010962e-07,0.210680628136643,0.00551318918644256,0.0771350059366406,14.8638108318802,FMC,-0.0279171826871061,,,,0.999581656258141,0.00275170271059377,,,,,,,,,,,2000
-4.80629175573228e-05,1.89373836140653e-11,0.00449824625697906,,0.993716558689981,6.82749779651811,FRT,,,,,,,,,,,,,,,,,2000
0.00185217959799271,0.000117782840116637,0.00395073717278744,0.183422501558265,0.19197235773154,9.65454748138213,GD,0.0769558426320952,,-0.0250540348222885,,,,0.364470557359592,,,0.0298999441152496,,,,,,,2000
-0.000130495432419032,1.14661854619614e-06,3.30730404844318e-05,,0.997369118552332,15.9927489565355,GE,-0.0443205350710277,,-0.189185422567919,,,,,,,,,,,,,,2000
-0.00180958164919268,1.31406790615526e-06,2.10054546160876e-10,,0.998998928612638,6.70813745631305,GEN,0.697434743872058,-0.821178395613541,,,,,,,,,,,,,,,2000
0.00100079114343789,2.13808232919375e-06,2.0776867301071e-09,,0.998999776891877,20.4087530483754,GILD,,,,,,,,,,,,,,,,,2000
0.00030437160440013,2.2139828018153e-06,0.137959393485731,,0.000103092273794005,7.50032572084433,GIS,-0.0144291346496083,,,,0.991068313159931,6.76007146106662e-05,,,,,,,,,,,2000
0.000925567004204166,1.02480868813323e-06,0.226377034239971,,0.00941641762967497,8.46799785886743,GL,,,,,0.99859194534544,0.00151606751196186,,,,,,,,,,,2000
0.00229584692318664,0.000149857794027975,0.0770486379078006,,0.865356474320205,27.7332663673434,GLW,,,,,,,,,,,,,,,,,2000
0.000149943998893397,6.26872521581806e-06,0.0103335558297407,,0.971576747341629,4.42979764826802,GPC,,,,,,,,,,,1.25782182202195,,,,,,2000
0.000432474433824733,0.000181306182932393,1.73019310578987e-11,,0.800399272273212,10.0303572111855,GS,,,,,,,,0.12099865395636,,,,,,,,,2000
-0.0025788749004481,1.28374431518195e-05,1.87871950883194e-08,,0.210913001112492,5.94438354409757,GWW,1.30209119086404,-1.35482212945197,-0.65095600668974,0.800087278641568,,,0.77306669045113,,,,,,,,,,2000
-0.000694224303670158,1.72236108567671e-10,0.010365902674691,,0.986909992129948,13.6602498089717,HAL,,,,,,,,,,,,,,,,,2000
0.000803818652387013,0.000975569211692533,0.211721901436725,,6.72792893611317e-07,3.50187899436879,HAS,,,,,,,,,,,,,,,,,2000
-0.000726561019408869,2.81426669671477e-13,1.35780130232532e-05,,0.173089418132865,5.92834930442017,HBAN,0.447744048013762,-0.54436892519193,-0.90779219624809,0.955091982772681,,,0.824382417838385,,,-0.0105556164591034,,,,,,,2000
-0.00118091546990078,2.75800477150674e-05,0.00382224054086999,,0.970922197889621,5.38456777773352,HD,-0.526966118590554,0.529885676577041,-0.147333404524664,,,,,,,,,,,,,,2000
0.000688936923954346,6.24582376591354e-07,8.86214116637963e-11,,0.998999956250481,7.88002577693307,HES,,,,,,,,,,,,,,,,,2000
0.00165884729456229,0.000771125191046541,0.466652649246618,,1.54111680503803e-15,14.8234610865115,HIG,-0.649959000939282,0.63441942961199,0.00373999169094946,-0.131457270543762,,,,-0.376972114751843,,,,,,,,,2000
-0.00209054125345756,9.7202102744931e-07,9.40966685693117e-09,,0.998999766314144,8.25126464306463,HOLX,,,,,,,,,,,,,,,,,2000
-0.00102934548502688,2.87518158531325e-06,0.23074477306686,,0.167282387202511,4.54421926512917,HON,,-0.0692839751228289,,,0.997666066211539,4.8818442073519e-05,,,,,,,,,,,2000
-0.00113536082184678,0.000991690892198789,0.108334264410953,0.230479896110797,4.40790308384814e-15,99.9999969499017,HPQ,-0.0975991465353585,,-0.0366176266086369,,,,,0.132352621020935,,,,-0.00665098366375361,,,,,2000
-0.00116706063715981,6.85741823330965e-05,0.0932289765807489,,0.828623807785401,3.73878477751519,HRL,,-0.230370810141304,,,,,,,,,,,,,,,2000
0.00388038470458287,6.56919145472353e-05,0.350903581577263,,5.82851984207129e-07,4.85289825142916,HSIC,,,,,0.991216369504967,0.169341086273017,0.604237386834067,,,,1.17003924684354,,,,,,2000
