Date,A,AAPL,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,AMAT,AMD,AME,AMGN,AMT,AMZN,ANSS,AON,AOS,APA,APD,APH,ARE,ATO,ATVI,AVB,AVY,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BEN,BG,BIIB,BIO,BK,BKNG,BLK,BMY,BRK.B,BRO,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBRE,CCI,CCL,CDNS,CHD,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPB,CPRT,CPT,CRL,CRM,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CVS,CVX,D,DD,DE,DGX,DHI,DHR,DIS,DLR,DLTR,DOV,DPZ,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESS,ETN,ETR,EW,EXC,EXPD,EXR,F,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FMC,FRT,GD,GE,GEN,GILD,GIS,GL,GLW,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HD,HES,HIG,HOLX,HON,HPQ,HRL,HSIC,HST,HSY,HUM,HWM,IBM,IDXX,IEX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,K,KEY,KIM,KLAC,KMB,KMX,KO,KR,L,LEN,LH,LHX,LKQ,LLY,LMT,LNT,LOW,LRCX,LUV,LVS,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPWR,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OXY,PAYX,PCAR,PCG,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PNC,PNR,PNW,POOL,PPG,PPL,PRU,PSA,PTC,PWR,PXD,QCOM,RCL,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SEE,SHW,SJM,SLB,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SWK,SWKS,SYK,SYY,T,TAP,TDY,TECH,TER,TFC,TFX,TGT,TJX,TMO,TPR,TRMB,TROW,TRV,TSCO,TSN,TT,TTWO,TXN,TXT,TYL,UDR,UHS,UNH,UNP,UPS,URI,USB,VFC,VLO,VMC,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WM,WMB,WMT,WRB,WST,WY,WYNN,XEL,XOM,XRAY,YUM,ZBH,ZBRA,ZION,label
2005-01-03,-0.00917055197220806,-0.0173862943230945,0.000428632668370454,-0.015625317903081,-0.0236098656391306,-0.0168773595409846,-0.0144593980105863,-0.0158123918031139,-0.0113379899373949,-0.0137969819253025,-0.0187222378522582,-0.00936226850161503,-0.00881710341014896,-0.00326838757323955,0.0054669840035988,0.00489796897554573,0.00552318065611335,-0.0162479396442299,-0.0171968802818578,-0.0178324762955562,-0.0208183714160146,-0.00971447313227758,-0.0165098089638045,-0.0280930286929424,-0.000560852510495202,0.00202444980766714,-0.0131292914417966,0.00517960847223709,0.00590889606037459,-0.0118045215605442,-0.020925501973029,-0.0463411188625602,0.00137907279225757,-0.00902261759963929,-0.0195392919101756,-0.0274294438783969,-0.0276330066370925,-0.0120241929668028,-0.0134297804918173,-0.0542076559157336,-0.0081938470549292,-0.00615183748328807,-0.0155736065618584,-0.0113430857724617,-0.0137364797278865,0.00231347702952478,-0.0206283373450484,-0.000505008006695285,-0.0140060795053634,-0.00172438611488657,-0.000526361973727685,-0.00481566017178814,-0.00349223333789972,-0.00931917160809226,0.00591717702808836,-0.0193419516476805,-0.00744371703456137,-0.0126822608127508,0.010279930619749,-0.0360863897744208,-0.0203270402058005,-0.0158980904550852,0.00186625248567829,-0.00749833097443897,-0.016821692070506,-0.0253414744760905,-0.00783293822118969,-0.0180456567447722,-0.0139185302910625,-0.00556813688492808,-0.00435414330862027,-0.0149837984634109,-0.0110478349077665,-0.0194349126386055,0.00428362733700727,-0.0225350512611668,-0.00971957519523636,-0.00971600891505853,-0.0123962282768804,-0.0483289675199052,-0.0179425609421697,-0.00575817329968498,0.0112242497215174,-0.0214677296241048,-0.00488067155386318,-0.00155950977945807,-0.0318267180982077,-0.00907307431011439,-0.0105908995347317,-0.00604028682133162,-0.0490561569891943,-0.00589972212718903,-0.0144485876062315,-0.0202749938614109,0,0.000649420955825875,-0.00650815814056205,-0.0160886025998108,-0.0307504724505057,-0.0118822690787255,-0.00155434693224166,-0.031140704093291,-0.00384558971185944,0.00142609782751357,-0.0198187564585131,-0.00861893079883958,-0.0241036022656629,-0.0207680818754343,0.00179694567670108,0.00886923774077975,-0.00802656551476622,-0.0182873238741301,-0.0152847583648956,-0.018923417663367,-0.00861572450290904,-0.0111156364827125,-0.00430980512454138,-0.0451994960387072,-0.013055015701644,-0.0193540430360302,-0.0152017842140544,-0.0103389777951777,0.0197328460603217,-0.0115673141075971,-0.00846532724213089,-0.0039404604401998,-0.0219789067187737,-0.00747634535214869,-0.0201735948122419,-0.0697839434306289,0.0111681011877383,-0.020383226989011,-0.0248698455718328,-0.0187421818097362,-0.0123673305907324,-0.0171444717816684,-0.0170102579530069,-0.0124376679562341,-0.0192445801743517,-0.0187866796946499,-0.00300526146546276,0.0047700260801804,-0.0124225199985561,-0.0270430053497881,-0.0245985033979719,-0.0111288095331217,-0.00405782955988698,-0.0348787573702527,-0.00423887930552258,-0.0363676441708747,-0.00819560896495464,0.00527149349351097,-0.0175443096509089,-0.0101187864737384,-0.0249746791360437,0.00246271844267021,0.0169365095308969,-0.00745843962361414,-0.0164287236257561,-0.00438481804007429,-0.00511074366255837,0.0501748726208147,-0.0100365806007146,-0.0141065473580744,-0.0320668757966613,0.00870860568619136,-0.02308028355101,-0.0315842976368814,-0.0145532714100378,-0.00364446647564343,0.00838774721870106,-0.0374742420355165,-0.00738545099059573,-0.00987752680523069,-0.00311130218455924,0.00380771521456169,-0.0242142581205946,-0.0229494458272268,-0.0174931574475172,-0.0214748925957107,-0.0180123816352129,-0.0137800610278189,-0.00845520241175768,0.00292665290294369,-0.0280439009015177,-0.0174245048912125,-0.0224009366891667,-0.0356634840380079,-0.0137755084104203,-0.0255450548890286,0.000238043071399297,0.00372439909098254,-0.0225548533101834,-0.0589237951793684,-0.00886745028532099,-0.00562650261659137,-0.00879653812933512,-0.0299480807626811,-0.0170905891349564,-0.00842938399440318,0.0475696449383327,-0.0082331054038054,-0.0137013807908457,0.00358239891825018,-0.00674008392984504,-0.0136622261699024,-0.00848563408504521,-0.027864231967206,-0.0193316851753771,-0.0277568839986637,-0.00240442529880891,-0.0224858133320871,-0.0121647296162672,-0.0120697240873313,-0.0227374797454907,-0.0272326540214092,-0.0135442251077562,-0.00884961527698147,-0.0244181228133922,-0.0176371414861065,0.00640417593389708,-0.0395113122738429,-0.0129831808249783,0.0105689513492351,-0.00877198607283702,-0.00701086364318293,0.00109439135409906,-0.00751412427176579,-0.0224386672334469,-0.0124741742251762,-0.0228261919372383,-0.0207128982489113,-0.00484360180039056,-0.00867738183112454,-0.0148191895530152,-0.0160180171544466,-0.0164559022270758,-0.0642798832174552,-0.0237612536704823,0,0.00401289527380788,0.00902261759963752,-0.00772204609390959,0.00687583284746607,-0.00738010729762095,-0.0473396038377221,-0.0277620353160408,-0.0277683295195259,0.0068210639625037,0.000748223005355264,-0.00817284175587485,-0.0183422698050961,-0.00468842429432081,-0.0287494132859831,-0.00491401480242804,-0.0107892151862692,-0.0114363843166396,-0.0472601485708051,-0.0338176555390491,-0.0181621825169984,0,-0.0131471202062334,-0.0179125976071512,-0.0184054275427159,-0.0157770262819406,-0.0239569836845357,-0.0367781503023816,0.000848536325837701,-0.0369088567506175,-0.0107335556431081,0.0125644142875512,-0.0195422811750965,0.00331518181912571,-0.022272635609123,-0.0228539250041488,0.000887508378645929,-0.03150552109246,-0.0201548019784599,-0.0207150712796134,-0.00784317746102392,-0.00870516922733389,-0.0159660712450775,-0.00499328865398807,-0.0164983119764694,-0.00932522095021371,0.00199510359095445,0.0314429290353764,-0.0140941038001268,-0.00897431828022111,-0.0115311975991905,0.00271974453717183,-0.0152621153849033,-0.0129391823712002,-0.00632484602255357,0.00281734417062651,-0.0134408640391124,-0.00470323508309445,-0.0202175605306412,-0.00810450181193856,-0.0398321054484034,0.00747201483870175,-0.0280243675532041,-0.00188857468786852,-0.00534120433626573,-0.0156452163357947,-0.0186306758631303,-0.00959917026382584,-0.0303576261433616,-0.0143045351982409,-0.0189579137446159,-0.00569131160401826,-0.016277063332141,-0.011463633372753,-0.0117521835920815,-0.0406488193531414,-0.0095866522099155,-0.00339229789813889,-0.0179457485391974,-0.01083434216571,-0.0197577277268941,-0.0254035676001396,0.00803968058591131,-0.0114930842558758,-0.00489831668353302,-0.0411643483618533,-0.00291460422008516,-0.0071868892504563,-0.0138181832210007,-0.0111958874336509,-0.0164109636035308,-0.0104139061174533,-0.0238919214247328,-0.045364149486153,-0.00838193602043758,0.00692443620760352,-0.00107561589373839,-0.0218745824789446,-0.0477832481618372,0,-0.0241295015836953,-0.0070093744925761,-0.00397246285105002,0.0131647470912113,-0.0158054851351968,-0.0297287053678796,-0.00763909181549849,-0.0245578507816657,-0.00250650859079116,-0.0112045990128631,-0.0170373254195688,-0.0233194423451484,-0.0217233569154356,-0.00871957728713024,0.00484392766292929,-0.00457913258055243,-0.0214235054270708,-0.0179686935428176,0.0168166995677903,-0.0180332755696582,-0.0202580155225056,-0.0205445292316324,-0.0105392138881633,-0.011299555253931,-0.0161469296863324,0.00282129521165686,-0.0053971737255627,0.00527705710084625,-0.00865806274311565,-0.0169356683638466,-0.052917613111084,-0.0257827506145181,-0.0314415258348184,-0.0317181802707847,-0.0117432542176905,-0.000493827170523709,-0.022291651052833,-0.0220406502125745,0.0510587086258325,-0.0092679069307815,0,-0.0265619865666951,-0.00386910042557576,-0.00231448099846965,-0.0137886832356542,-0.0477777854533581,0.00998407087877728,-0.00894384156147443,0.01072929028979,-0.0032782029059959,-0.0206846659089144,-0.00993934190255885,-0.0230893335663978,-0.0100143898444061,-0.00765961191675846,-0.00927913867942642,-0.013776047544118,-0.0094521453988432,2005
2005-01-04,-0.0356615231506052,-0.00734613924097449,-0.00969746772346458,-0.0286291355694264,-0.0468405041587837,-0.0432032019753323,-0.041642767610248,-0.0266277490827821,-0.0272478368760705,-0.0799953273849696,-0.0265300588520402,-0.0131550254565553,-0.0460840078667666,-0.00427290427446103,0.00881144938660805,-0.0149361874413723,-0.0162489729447121,-0.0650130209094169,-0.0580705059785478,-0.0318837534854686,-0.067906423186007,-0.0130067131757733,-0.0354009576737867,-0.0841531779376485,-0.0266914689688336,-0.0140032549126967,-0.0262585854261168,-0.0500460830394931,0.0105766951373567,-0.0210676062274614,-0.0432165361749172,-0.054075942664556,-0.0179541787447837,-0.0405463195954835,-0.0353851928393425,-0.024874368701628,-0.0532296932538126,-0.0231079061555295,-0.0271976618596058,-0.0958053649181574,-0.0232079591188427,-0.0177179482993185,-0.0348824401322448,-0.0250567955758783,-0.0137364797278865,0.00028479501871681,-0.0289152100288926,-0.0275061727863992,-0.0255155223632487,-0.00835077094130599,-0.0298959669488902,-0.0280541374843879,-0.00209875956891781,-0.0246975727048674,0.0122556805276701,-0.0223228744626307,-0.0184329854483193,-0.0277823050607862,0.0116566466137873,-0.0394655820528724,-0.0397123735827816,-0.0328967078680658,-0.00667983415222162,-0.0108996422848769,-0.0450788943945785,-0.0361659704377295,-0.0215814315861812,-0.0237213205009295,-0.0296670948892728,-0.0100898705311083,-0.0374840489941236,-0.0275548230711402,-0.0153798097049037,-0.0265699052367113,-0.010969301702735,-0.0293986110511351,-0.0201248222337656,-0.016292715744671,-0.0379627459138547,-0.0633390990881931,-0.041246916998942,-0.0192461568743271,-0.00191102263848253,-0.0312486879092306,-0.0234591691236925,0.00662331805316985,-0.0381784472680328,-0.0169430463713082,-0.0285162229074268,-3.64850648839621e-05,-0.084624056406685,-0.0269040174525417,-0.0362016922561448,-0.0345430859297964,-0.0401321014263183,-0.0359584084718654,-0.0281998800498033,-0.0300938782097409,-0.0453156607795329,-0.023047559976662,-0.0129346753684046,-0.037825812007336,-0.0084324209453609,-0.0204210675295946,-0.0434846120924398,-0.0197747165963372,-0.0682394950733681,-0.0309210958287914,-0.0090529467934265,0.0133136028037812,-0.0401709420017153,-0.022827320001497,-0.0113604681205197,-0.0214496416364717,-0.0088476001385096,-0.0210343190706037,-0.000522466229991858,-0.0475122961295009,-0.0416736559408093,-0.0437170091203609,-0.0278055401626559,-0.0133147157347642,-0.0164830640284996,-0.0208779331320967,-0.0109660465317662,-0.0242463880549577,-0.035106903739151,-0.100187700106015,-0.0316504628380029,-0.0845775435110716,-0.00843932367687028,-0.0264815967136188,-0.032646440152455,-0.0283363053486704,-0.0334726843218561,-0.0440391612981926,-0.0245837491280221,-0.0337501465483191,-0.0258459529386871,-0.0352052685550811,0.00669974335999712,0.00134894675854214,-0.0404290959964911,-0.066260014678068,-0.0446464404609104,-0.0289541743160118,-0.00735355567179707,-0.0838973011710117,-0.0170100381864401,-0.0769886478661541,-0.0163912183121117,-0.00194238946394631,-0.0622235202212744,-0.0239607778833998,-0.0506359954163401,-0.00966510602632653,-0.0141986424693252,-0.0320526239428924,-0.0194504503538244,-0.0144300515631687,-0.0205224172618474,0.00675620831577728,-0.019156529203027,-0.0318584517678924,-0.0704374014273481,0.0021516391710672,-0.0397284275418062,-0.030565984501659,-0.0171363573676515,-0.00972600438136784,-0.00456311990096514,-0.0356564402526034,-0.0184113909794552,-0.062581897946788,-0.0210634774616788,-0.00289074053468708,-0.0258099833198433,-0.0195101326102171,-0.0262008083217526,-0.0110897162091088,-0.0200350139020273,-0.0317643811289817,-0.0191636843533631,0.00201031967071819,-0.046733544165492,-0.0458383063153207,-0.0534724538428587,-0.0734054253076293,-0.0336388447407037,-0.0581107462857211,-0.0241032689871817,-0.0143476461817611,-0.0508307190135504,-0.0924374685442447,-0.0250495656582097,-0.0119042705941046,-0.0329734309060581,-0.0297389502413906,-0.0403251005502766,-0.00257116384967393,0.0118477839402831,-0.0113916013682608,-0.0519435177916855,-0.00672405776185947,-0.0103291028883805,-0.0178002990161482,-0.0202812555107355,-0.059933550306044,-0.0188760195674775,-0.0348653731432983,-0.0164314547815935,-0.0490628951749943,-0.0124492443850477,-0.0584820016064662,-0.0269606600856935,-0.0712463029946395,-0.0542285797273081,-0.0221538470433291,-0.041116862168331,-0.0218412685525028,-0.0148283970096558,-0.0747108792766853,-0.041648562729142,0.0301682285968026,-0.0124175511013043,-0.0223716206578173,-0.0204889107866122,0.00056248767630751,-0.0395061269466993,-0.0252702823317987,-0.0376725602971718,-0.02465143255074,-0.0094849155280553,-0.0148677517543773,-0.0224086863731814,-0.0275911674462255,-0.0159379748334413,-0.0875025892304216,-0.0467592523404212,0.00303490369515247,-0.00418417261608317,-0.0338971146009721,-0.000871973843052598,0.0368262516586431,-0.0634681266631509,-0.0712661225608464,-0.0318136820006141,-0.0387269330985665,-0.00404401698851664,0.00448375635730103,-0.0281392492215454,-0.0226164133854014,-0.0186228176899991,-0.056665553035362,-0.0347688336041283,-0.031466818520988,-0.0235496366817146,-0.0651962074719366,-0.0551253392396544,-0.0336454155681769,-0.0143264152800078,-0.0345305439474457,-0.0375213831190703,-0.0264501928207003,-0.0557041817271873,-0.0324308884026526,-0.0430994061681252,-0.0474101871485642,-0.0651925242117655,-0.0198695885418645,0.00535546731838599,-0.0362177375160241,0.00272203064499355,-0.0930375792127906,-0.0486960904433168,-0.00244767467537033,-0.0423556660796012,-0.0400102003405294,-0.0535588669166115,-0.0153835452835326,-0.0225238829376364,-0.0243062135984143,-0.0121066893149375,-0.0164983119764694,-0.0103026998445601,-0.0106110727407287,0.0212610176230248,-0.0350418064565489,-0.0471599298702733,-0.0282308728081198,0.00222445198843046,-0.0222498181819596,-0.0349908408754128,-0.00767678521610682,-0.0229014011512015,-0.0359951609080648,-0.015838746920502,-0.0273379710989943,-0.020740284131872,-0.0726173030041237,-0.0385626332952925,-0.0343099461641437,-0.00637978820563268,-0.0153100284945893,-0.0318407153661844,-0.096549079792382,-0.012976499469204,-0.0259524636268931,-0.0292642388271538,-0.0298139148189032,-0.0111858279097038,-0.0315288872419448,-0.0302569372974096,-0.0271744358186584,-0.0368494037706439,-0.0128716082820124,-0.0149735342779793,-0.0300230880862846,-0.0173206975906346,-0.020399247561481,-0.0482368060322531,-0.0255520273642653,-0.0232128657732067,-0.0142901654785812,-0.0485048961942032,-0.0237951971367116,-0.0505754668410365,-0.0144149649740319,-0.0220790614307521,-0.0167386991659778,-0.0128704719479921,-0.0456267255459709,-0.0432567847219535,-0.0124618350652241,-0.0117769614625917,-0.011015244012894,-0.0381307488014375,-0.0670422209820547,0.0131770488055589,-0.0402381342658352,-0.0175420785822884,-0.0242648395163679,-0.0088166384262669,-0.0342264289852975,-0.090126003099035,-0.00597585034933279,-0.0324812481104552,-0.0133489359008524,-0.0147922500395513,-0.0293682614803166,-0.045731636369479,-0.028098494916448,-0.0367642491515705,-0.000836992699469685,-0.0265887886866646,-0.020880304472484,-0.037841419129007,-0.0266335805069368,-0.0418745764259648,-0.041069415906775,-0.0410890739386343,-0.0284411309059276,-0.0176113898352118,-0.0263080786955828,-0.0218666361373354,-0.0181154508892641,-0.0161126233930016,-0.0134587594723492,-0.0252759912150239,-0.05269769382834,-0.0368284159848894,-0.0644207772814028,-0.0460069071419839,-0.0238557447889791,-0.0106663744757759,-0.0532569883452808,-0.0386330653937708,0.0434830072444594,-0.0344930003557061,-0.000593471827508019,-0.0320802084657384,-0.00306492592515317,-0.0196583662811171,-0.0248717126814448,-0.0557822870266669,0.00752000042104672,-0.0117035584694458,0.0186878297578967,-0.018719941417913,-0.022778499125183,-0.0248860265380355,-0.0297429976406193,-0.018053656698176,-0.0208881681791945,-0.00965361907265727,-0.0324285931780084,-0.0230681378604483,2005
2005-01-05,-0.0360763816112303,0.00130988200593518,-0.0211237475744496,-0.0343293810597635,-0.050549300650749,-0.0484748230134881,-0.0373209689337299,-0.0433519930025255,-0.0313141546729505,-0.0729253833395428,-0.0353434271611129,-0.024871933352274,-0.0482794426497325,-0.0115787146017777,0.0254239893730264,-0.0231519465967678,-0.0214923675369468,-0.0804677030072551,-0.0810582790101249,-0.0328141872394644,-0.0893209369777388,-0.0207707122029008,-0.0519103907415881,-0.105239671865328,-0.0450803474418556,-0.0297141791726899,-0.0349917508219791,-0.0584237550054026,0.0105766951373567,-0.0478311480792147,-0.0751235884837944,-0.0572415563526305,-0.0170922057049322,-0.0631162650284132,-0.0823145882357397,-0.0314754700150637,-0.0394653965223429,-0.0714214902975976,-0.0392760664368405,-0.0904634523183964,-0.0322961199237228,-0.0112781629083198,-0.0189867027987591,-0.0363996937631186,-0.0374364752626959,0.0109400094644558,-0.017688671235651,-0.0216249826890127,-0.0309876894113578,-0.0226672097067058,-0.0545782648779652,-0.0268542041683812,-0.0225258966670482,-0.0232028560486366,-0.000112459324112857,-0.0314236581009002,-0.021560242620235,-0.026081136306639,0.0128040400072986,-0.0246814005018795,-0.0553392508973324,-0.0716932698524693,0.00569557715433811,-0.0207958471002611,-0.0473158490841415,-0.0547973630063751,-0.022752333543054,-0.0521408840481192,-0.00592687942569914,-0.0118265554142135,-0.0367606247203048,-0.0242890905113817,-0.00659410280619899,-0.0327176463652252,0.00738391045347142,-0.0515350532398973,-0.0250578037754547,-0.0266710350526649,-0.0289940303600071,-0.0503297107789179,-0.0839356749684144,-0.032734143332987,-0.0182676740413483,-0.0491063606069833,-0.0332437509976662,0.0269570011583828,-0.0310682519851677,-0.0188192725832266,-0.0248059047993237,-0.0077608428169712,-0.104557653590247,-0.0606102708250564,-0.0427418551566583,0.0550037995364237,-0.0396150704961893,-0.0461830230567197,-0.0319486314643392,-0.0326045202375135,-0.057132899413012,-0.0320649163733838,0.00378445951364936,-0.0315649700007702,-0.0153949768128543,-0.0335534493129129,-0.0527994216822084,-0.033261851467764,-0.0885259034066022,-0.0358092721662121,-0.0144630442342857,-0.0206553970415774,-0.0171737586296208,-0.0420873212673678,-0.0215236139161823,-0.0499744296105168,-0.0146608273592292,-0.0285633373337256,-0.00584896740634655,-0.0606930444913662,-0.0324813933529371,-0.0472458914495936,-0.0372430071755606,-0.0241158503479267,-0.0104568105698618,-0.0333495630427708,-0.0270175465408052,-0.0429923724646112,0.000896290333530336,-0.110243510617425,-0.0403892338490094,-0.0922967513979747,-0.0292404058038084,-0.0582188886219315,-0.0364441973349142,-0.0373949302178027,-0.0690737805599798,-0.0580925465761045,-0.040391176958507,-0.0437354260823732,-0.0404745382502247,-0.00526217448916821,-0.0253100609480277,-0.0144857082458935,-0.0394554065126381,-0.0770335517845911,-0.0629494541518869,-0.0301730604497144,-0.0154858812949495,-0.0888270136883213,-0.012046685244037,-0.0756286780427918,-0.0206218002391151,-0.0181401352006013,-0.0820769114214764,-0.0598442653334693,-0.0515918593760509,-0.0157104543400617,-0.0286586243164787,-0.0455744745926565,0.000459869235542421,-0.0146054042810839,-0.0316286928864551,0.00161875923418919,-0.0301106883342231,-0.0425050251804319,-0.12224783641578,-0.0023757993978093,-0.0539370179175156,-0.0428699129473431,-0.024906070893678,-0.0162143093002649,-0.0137290537037598,-0.0417406469314852,-0.0226040580299973,-0.067319103490385,-0.0238911412490318,0.00139176823647569,-0.0351017855433188,-0.0205155423623793,-0.0603107889036293,-0.0353240137546299,-3.50342976735973e-05,-0.0375087094939769,-0.0211944020883775,0.00621469277386266,-0.0674385621781243,-0.0470054767283611,-0.105468731916793,-0.0754067102642055,-0.0430877846508321,-0.0688413907504511,-0.010160011193878,-0.015841059124761,-0.039104387947464,-0.100449107055521,-0.0371609069264225,-0.00609509007401754,-0.0250469392389394,-0.046829996703195,-0.0624186626767691,-0.00705777849324829,0.0173483290518417,-0.0120224937946689,-0.0578412443211865,-0.00465742306628059,-0.00430199184549074,-0.0243108360874259,-0.0629227521961479,-0.0752863280952339,-0.0358861702508452,-0.0387362391349964,-0.0210045212258475,-0.057073243062933,-0.0107438749776035,-0.0673342480731106,-0.0392790563635638,-0.0813203571905977,-0.09751504185368,-0.011987941380821,-0.0173034922113472,-0.0278024622793704,-0.0231965656991269,-0.106687218652023,-0.041648562729142,0.0173839607868818,-0.0497452204456106,-0.021736797012561,-0.0345471415619973,-0.00726545467379847,-0.0692853492454767,-0.0255881462568942,-0.0418250044518756,-0.0325444698135307,-0.0168859960233728,-0.0213065475401633,-0.00497069779551851,-0.0380561610110659,-0.0284507201644884,-0.0851598474794681,-0.047131830319626,-0.00612529607623236,-0.0164435398980841,-0.0817059055611766,-0.00267382830103335,0.0301237752263692,-0.0857528181448396,-0.109626366591391,-0.0253043209424857,-0.0504923136119503,-0.00982397362721554,0.00223574999638076,-0.0398344655746937,-0.0241009530087448,-0.018427964679866,-0.0672420741862594,-0.044618216683515,-0.0412462657695716,-0.036204761310126,-0.0629501617193155,-0.0931569247619202,-0.0393674134284527,-0.0261947940348409,-0.0199295933685897,-0.0495193876014605,-0.00865671636654952,-0.0542017218743843,-0.0361420039704645,-0.0515370612644466,-0.0385488226632997,-0.0750590709862365,-0.0709972517855263,-0.0544272408212887,-0.0429241784154089,-0.00203303235321917,-0.122044999903822,-0.0457869019083259,-0.00355816385308638,-0.0476792652552786,-0.0467800476180353,-0.0846049196635265,-0.0274760086634751,-0.056321989709561,-0.0373325072502352,-0.0109579760335474,-0.0232142069590772,-0.0216024194661321,-0.000317072997793488,0.0219676096837027,-0.05235452107619,-0.0550229887697634,-0.0397615580538792,-0.039741138498435,-0.0309922779098272,-0.0641122166066419,-0.029992474384271,-0.0612489752214079,-0.049732074580581,-0.0300159043952123,-0.0370271946355802,-0.0563536530294351,-0.0931885574827146,-0.0261568177283332,-0.0561994739026907,-0.00214359898178851,-0.0293693388773859,-0.0746392542617949,-0.0900804298177008,-0.0188944311195165,-0.0461993806110185,-0.0517911510059402,-0.0404326208056702,-0.00981695609915256,-0.0521245854828278,-0.0272229322798586,-0.0261877972308583,-0.0451914314909799,-0.0203532902372063,-0.0223542265430845,-0.0593570282592047,-0.0435270320298135,-0.0124154971561667,-0.0541041450522157,-0.050636706666511,-0.0372026642348351,-0.0113205187987744,-0.0455249529385352,-0.0340326446971413,-0.0770004474285511,-0.0203991062176991,-0.0663579040785611,-0.0147745765047652,-0.0254909768984585,-0.0519680995376348,-0.0512010032019279,-0.0189977888670571,-0.0216680017351205,-0.0391461303835766,-0.0409916324734331,-0.0691625804834211,0.0144197027415534,-0.0389296652618953,-0.0128968788107502,-0.0488836238071093,-0.0356721548438422,-0.0355122414119696,-0.102481416965436,-4.84377369164291e-05,-0.0330588137938418,-0.0125790169666623,-0.0187793366222648,-0.0320211684642818,-0.0448460044139127,-0.0363028083336128,-0.0407901504850816,-0.0024568195994501,-0.0428442938268228,-0.0318080930785694,-0.059749666487206,-0.0352857834275243,-0.0711420294752301,-0.0383643913088293,-0.0604128699414407,-0.0616565490454366,-0.0113398498203926,-0.0229067294473841,-0.0308266990714715,-0.0201065098806884,-0.0364217205211109,-0.00836363521981143,-0.0385451663220949,-0.0729271402213739,-0.0401288358356747,-0.0894272813590097,-0.0641423895093058,-0.0595179484643099,-0.0121485225065844,-0.0750657536426882,-0.0316087656081601,0.0699537653803444,-0.0568825717427809,-0.0077384997808988,-0.0752131471461456,-0.00193926316848825,-0.0187919573570959,-0.0329195846676738,-0.0625509017676346,0.00884431570005795,-0.014038201637566,0.0186878297578967,-0.0145638556951893,-0.0117850126979211,-0.0359355948951549,-0.0348269838920672,-0.0296871678391676,-0.0232221664997326,-0.0174220015232051,-0.0667817095157357,-0.0266018816819631,2005
