mu,omega,alpha1,beta1,gamma1,skew,shape,tick,ar1,ma1,ma2,alpha2,beta2,ar2,ar3,ar4,ar5,ma3,gamma2,eta11,eta21,ar6,ma4,ar7,ar8
5.08702551558039e-05,2.80509883735284e-05,0.0451382718705962,0.868901395355718,,0.8865148031329,3.01773896912875,FFIV,,,,,,,,,,,,,,,,,
0.000270957454344361,1.646365181745e-06,2.72166935649048e-07,0.974116743202883,0.212412888151342,0.910315579868291,3.48932506175921,FIS,0.652640966792152,-0.74560403452061,,0.00987438615642479,,,,,,,-0.197577895104027,,,,,,
0.000536345646362196,2.20022637204253e-05,0.0241574234338389,0.68769109427494,0.257597719471406,,9.05032860150313,FISV,,,,,,,,,,,,,,,,,
0.000680302743635496,2.46426468991816e-05,0.0873408923084077,0.734262886232069,0.211941982990668,,7.95314121254575,FITB,,,,,,,,,,,,,,,,,
-0.000181426766513875,2.71105731645697e-05,2.50038113253751e-10,0.815095922229193,0.138572706783677,,4.15027772920162,FLIR,,,,,,,,,,,,,,,,,
-0.000788396623896568,0.000283585303155928,0.141409611436026,0.0447729188115683,,,7.56481683578665,FLS,,,,,,,,,,,,,,,,,
0.000281909766408933,1.89433846290664e-05,2.41219567696296e-09,0.848451317135482,0.177153152423688,,4.020087318251,FLT,,,,,,,,,,,,,,,,,
-0.000655834766664662,2.19341462676346e-05,0.0254912701320531,0.832448751817787,0.20670997247205,,5.001262943157,FMC,,,,,,,,,,,,,,,,,
0.00125251524415291,3.06704714339e-05,0.256822788065989,0.629578886808113,,,6.39203227002653,FRC,0.0929705794793805,-0.116597035299806,-0.65234023736669,,,0.561221844092742,,,,,,,,,,,
0.000455813650947823,3.83988529579468e-05,0.0970988754761705,0.61126908146205,,,7.7578086202531,FRT,0.788862734702077,-0.837669715952298,,,,,,,,,,,,,,,
0.00108204524972299,4.79731715268309e-06,0.00933711309837707,0.981895850951683,,,3.18242562932102,FTNT,,,,,,,,,,,,,,,,,
0.000263678160570968,6.09707885648383e-06,0.0105717956407339,0.900913103749579,0.0953704094599715,,5.13165786299171,GD,,,,,,,,,,,,,,,,,
3.20582446922123e-05,1.36775425689833e-05,0.108925581208867,0.669427858570335,0.387621180252821,,4.53628922426546,GE,,,,,,,,,,,,,,,,,
0.00011615698239195,0.000101820882659206,3.31224133319694e-20,0.535245240686057,0.240405324122282,,4.61031920249008,GILD,,,,,,,,,,,,,,,,,
0.000426609527702372,4.79488417285664e-05,0.165052257144907,0.433315611644808,,,4.69420547791771,GIS,,,,,,,,,,,,,,,,,
0.000541718640885714,1.17251546533493e-05,0.0807374314636943,0.72566358092493,0.221124502586187,,7.25969278094873,GL,,,,,,,,,,,,,,,,,
0.000422718748947683,7.01269600717279e-06,0.106198232115256,0.87948286282646,,,3.80337931216358,GLW,,,,,,,,,,,,,,,,,
0.000204164762683033,8.343064668778e-05,0.150816956024158,0.554786248622287,,,4.1595795067853,GM,,,,,,,,,,,,,,,,,
0.00058304932233165,1.42208588985293e-06,0.0150121274552398,0.975739426372291,,,3.90930147638414,GOOG,0.990220908996223,-0.968679612419708,,,,-0.0616380937238866,,,,,,,,,,,
0.000386772782193046,1.26774383107083e-05,0.00909581484240992,0.853836299553329,0.188113421327055,,4.26297451006975,GOOGL,,0.0237430192844535,,,,,,,,,,,,,,,
6.17881111838292e-05,3.7964160689983e-05,0.116445371239954,0.634866423865508,,,6.59124345542382,GPC,,,,,,,,,,,,,,,,,
0.00138682843427261,1.61114310661993e-05,0.0045631911615508,0.990499009882503,,,2.10000032635583,GPN,,,,,,,,,,,,,,,,,
-0.000764416842153409,5.89159138877561e-06,0.0216525243460907,0.977347403850278,,,2.67815089430903,GPS,,,,,,,,,,,,,,,,,
5.08044599902652e-05,1.59034728953771e-07,6.34675319681789e-09,0.998999975776077,,,3.19562978921866,GRMN,,,,,,,,,,,,,,,,,
0.000820112335295249,1.15786131278635e-05,0.129111774392174,0.829944235082505,,,6.47777721457019,GS,,-0.0441753365342615,,,,,,,,,,,,,,,
9.82067390292714e-05,9.6033881974046e-06,0.0322513738827063,0.916671242779333,,,4.440256037895,GWW,0.725081241592134,-0.718495931274407,0.9754778711571,,,-0.989338722977004,,,,,,,,,,,
8.4654860803834e-05,1.74230502632469e-05,2.41709539507135e-08,0.908638543270298,0.117832296381605,,10.8325514778186,HAL,,,,,,,,,,,,,,,,,
0.000596859273887992,0.000118150712842582,0.228740367385403,0.384058303133489,0.15190407496508,,3.02838523251279,HAS,,,,,,,,,,,,,,,,,
0.000153300917143685,2.52065046135762e-05,0.0275080627990087,0.746946062158815,0.320265678370211,,7.3439955748267,HBAN,,,,,,,,,,,,,,,,,
0.000523444032044442,7.60441452192048e-05,2.40391705628307e-05,0.861602032463476,0.311930709594453,1.0280447649116,2.44631831353003,HBI,,,,0.158103773401608,,,,,,,-0.427433905920005,,,,,,
0.00053773337261519,2.57886780320016e-05,0.11144001402525,0.815815382762104,,,3.89884328246082,HCA,0.492966598733174,-0.581909778515849,,,,,,,,,,,,,,,
0.000316166331521361,1.07417328577643e-05,0.0397504822973049,0.786823368488109,0.220734361681419,,6.31485620654727,HD,0.850348940822755,-1.01057110801687,1.02732275569892,,,-0.85167237454042,-0.156120486098042,0.0192166383618227,,,,,,,,,
-0.0018067749137335,1.07276284642219e-05,1.19353678114245e-07,0.928884855244706,0.130273477862048,,6.55558681912421,HES,,,,,,,,,,,,,,,,,
0.000500465398342757,2.29275762767745e-05,0.038506449989064,0.928194711835047,,,6.25903634733719,HFC,-0.0670306458863783,,,,,-0.00591984377416257,0.0929052096940532,,,,,,,,,,
0.000551435439362244,3.38109935249265e-05,0.139551814869608,0.700664501348299,,,4.19819296242256,HIG,0.373545411787815,-0.53124379480366,,,,-0.031140163069863,,,,,,,,,,,
0.000656807873156801,4.577530723395e-05,0.155885464039375,0.675004547500735,,,4.36242155719159,HII,,,,,,,,,,,,,,,,,
0.00031747401386227,1.0482428691086e-05,0.0926346171746313,0.871638419936901,,,5.47981286487199,HLT,0.639417142249381,-0.624613303684458,1.00562074369359,,,-0.985218992058969,,,,,,,,,,,
0.000765301975275114,5.8725387198183e-05,0.159563625431696,0.660918887339682,,0.856294592269907,3.46172778766317,HOLX,,,,,,,,,,,,,,,,,
0.000385580705868612,2.22792055055054e-05,0.00769256647621074,0.683857732202122,0.323526829063691,,4.69865808573693,HON,0.78285890349544,-0.868214471133804,,,,,,,,,,,,,,,
-0.00132336684551314,7.40770768329853e-06,0.215757972091567,0.014054574098394,,0.870999664366296,3.14047571276102,HPQ,,,,0.399302854869926,,,,,,,,0.990275311570999,0.0140545703857125,,,,
0.00110170995705745,1.53229007865431e-05,0.163454280032286,0.0896629562273235,,,3.19142171343189,HRL,,,,0.666975041871846,0.00330516157707581,,,,,,,0.991055411504233,0.0171673457661803,,,,
0.000316883890383859,8.565723528663e-05,0.0360066406006772,7.20189316254463e-06,0.313159964122346,,5.24828021638181,HSIC,,,,,0.25403260494497,,,,,,,,,,,,
-0.000936973570239382,1.91268546348164e-05,0.125949919484454,0.82241845563711,,0.821074582940228,8.6693871442815,HST,,0.0955693429227005,-0.0544575239469202,,,,,,,,,,,,,,
-2.8239616756294e-05,8.12416118804894e-14,1.58414687372634e-05,0.998878588793675,,,3.75497092530331,HSY,,,,,,,,,,,,,,,,,
0.000322513395213035,5.04894822956835e-05,3.4359753240314e-11,0.670043862034974,0.657911266537444,,2.81399392560314,HUM,0.324066636733678,-0.31616570837095,0.987179553908202,,,-0.990984690362738,,,,,,,,,,,
-0.000998606869465146,0.000704720117461383,0.435308886481561,2.58883893887017e-14,,,2.97677223471584,HWM,,,,,0.0355497226742821,,,,,,,,,,,,
0.000363046577878107,1.92578537119419e-05,0.121860464199756,0.768041443361142,,,4.96993862064181,IBM,,,,,,,,,,,,,,,,,
0.000326535282053211,0.000189898715943744,0.37402329555074,0.167423455510951,,,2.74064705514248,ICE,,,,,,,,,,,,,,,,,
0.00131919984346162,6.72780274658366e-06,0.30979438080274,0.0481659391900242,,,2.54593107860433,IDXX,,,,,,,,,,,,0.987290617879887,0.00157701849896262,,,,
0.000482380089317214,2.03179865570412e-05,0.126473624178134,0.711764082261887,,,7.59303953268122,IEX,0.452537902514818,-0.48052491907072,0.869753049153824,,,-0.804687416735826,,,,,,,,,,,
0.000945759550693078,8.79788871050375e-05,0.256375315513367,0.363695042177105,,,3.57835988093598,IFF,,,,,,,,,,,,,,,,,
0.00061098813028922,0.00011330461679586,0.191207828735493,0.0120584281924637,,,3.06875033457511,ILMN,,,,,0.672816863119535,,,,,,,,,,,,
-6.7611940152154e-05,7.35232825260449e-05,0.00500621096751649,0.824524036046672,0.192407891076882,,6.50108479089678,INCY,,,,,,,,,,,,,,,,,
0.000150420756040201,8.4050943008962e-05,0.108569744146717,2.82631241677548e-16,,,4.55108622734247,INFO,0.388396146247224,-0.381580509589285,,0.389485769724737,,-0.0199663178572333,0.0142406512327246,-0.043200807118762,,,,,,,,,
0.000109378111644134,2.54710710755878e-05,0.0105185455853076,2.68106944086555e-07,0.176206820058754,,5.57063466119106,INTC,,,,,0.785621207217776,,,,,,,,,,,,
0.00088098358334108,2.01048150329402e-05,0.0855918970211295,0.811199896215476,,,4.12431566151815,INTU,,,,,,,,,,,,,,,,,
0.000241921991274263,1.30710398091582e-05,0.0414831750407444,0.902608523642778,,,5.62724067219292,IP,,,,,,,,,,,,,,,,,
0.000181643626802301,3.734720342341e-05,0.151552305373194,0.659312309639427,,0.925633779303452,5.99143309119065,IPG,-0.0413693597530392,-0.0429436183018322,,,,-0.0187286064397774,-0.0441807073811952,,,,,,,,,,
0.00124510560275394,0.000235457757725953,0.312294785843827,0.148988292239026,,,3.80151703512872,IPGP,,,,,,,,,,,,,,,,,
0.000489433243784004,4.40588868329615e-05,7.16499362993553e-07,0.265466330325928,0.365925635877468,,7.30794620369833,IQV,0.875671342680608,-0.888405429371246,1.01395158028821,,0.342594607090903,-0.999536204795971,,,,,,,,,,,
0.000769971391597932,0.000111995290381736,0.169862044151442,0.393496830352303,,,5.00325903990364,IRM,,0.0786635733667761,,,,,,,,,,,,,,,
0.000667582240904757,7.37631657449568e-05,0.19692120501031,0.450076696086558,,,3.94653366207547,ISRG,,,,,,,,,,,,,,,,,
0.000312908579628305,3.30935431244678e-05,0.0968184041861018,0.693454468169367,,,4.549762417022,IT,,,,,,,,,,,,,,,,,
0.000820710551567034,1.01487943003991e-05,0.106560056972458,0.818909906310773,,,5.13720022805984,ITW,-0.154758001307575,0.166310472752649,1.0073818284018,,,-0.957559252377075,,,,,,,,,,,
-0.000212077663592669,2.63681706172215e-05,0.0746354185440517,0.734417255526965,0.246605912916562,,6.53984893542666,IVZ,,,,,,,,,,,,,,,,,
0.000349813785314679,7.45253988377452e-05,0.101957094156812,0.62932909447375,,,5.31319183358733,J,0.0178019511607535,,,,,0.0467437781945793,,,,,,,,,,,
0.000328928109808634,2.18858443887489e-06,0.0135420279483915,0.973408622680708,,,8.8447799268579,JBHT,0.437578359077606,-0.365803958627384,,,,,,,,,,,,,,,
-0.000250708119038125,3.29508694773748e-05,0.0606204954955506,0.784554464213961,,,3.88639594902552,JCI,,,,,,,,,,,,,,,,,
0.000305741383704954,1.36692514115154e-05,0.0169381047482725,0.722641712910871,0.288279265378192,,11.8175764845302,JKHY,-0.138393060513959,0.0449690752474348,0.960990079177764,,,-0.913452545551083,,,,-0.0472088330153046,,,,,,,
0.000243205328595114,2.6359688193633e-06,5.33287609169225e-07,0.903097663326117,0.134708311625664,,5.70766198586769,JNJ,-0.538642589205113,0.494813765791588,-0.152733354357204,,,,,,,,,,,,,,
0.000943045708222462,1.6485248292562e-06,0.103701155196492,0.630652268984569,,,2.88295650451106,JNPR,,,,,,,,,,,,0.995896498225341,7.47617611388396e-06,,,,
0.000518452505549007,1.50976126022641e-05,0.0747710936312984,0.741295743332719,0.300195560299651,,4.79349034241895,JPM,,,,,,,,,,,,,,,,,
0.000418194795336175,4.73402601571697e-07,0.0174546899798155,0.999144895753583,-0.0397216836772485,,4.37848630522515,K,0.362964179301376,-0.415201655945238,0.789826866533182,,,-0.801788335690723,,,,-0.09152894709427,,,,,,,
0.000513874937927535,5.89070129189178e-05,0.193552774047865,0.625252855515802,,,7.29025451991729,KEY,,,,,,,,,,,,,,,,,
0.000220751933461325,1.84841224100511e-06,6.16915464372189e-09,0.983707796731464,0.0194420852249097,,4.34441952655872,KEYS,,,,,,,,,,,,,,,,,
0.000157782852791099,5.05722809985327e-05,0.118519581734363,0.584355458381333,,0.795020698202334,14.5128718532739,KIM,,,,,,,,,,,,,,,,,
0.000327406850734017,7.09190447584375e-06,4.16295299246826e-12,0.92619262620935,0.080693935348388,0.858802532612934,3.80324220515996,KLAC,,,,,,,,,,,,,,,,,
0.000445920999503574,1.88147833119196e-05,0.0884375886178715,0.751363135829684,,,4.41777685364433,KMB,,,,,,,,,,,,,,,,,
-0.00118631665589239,3.90419092579822e-06,0.12881435745963,0.870185642251114,,,9.93435599774511,KMI,0.105700115287408,-0.0804368905020155,0.940599212256323,,,-0.918767813670963,,,,,,,,,,,
-3.82059819924483e-05,2.318799986122e-06,2.17902076087861e-08,0.961572686500203,0.0662976178465488,,4.88128554179562,KMX,,,,,,,,,,,,,,,,,
0.000202219094926852,3.99067631531456e-05,0.240277601023817,0.311504596018501,,,5.1492408669855,KO,,,,,,,,,,,,,,,,,
0.000204361662011273,1.67735407414223e-07,0.000581086440039604,0.0494023922875284,,,2.90620382105863,KR,,,,,,,,,,,,0.999107507049025,0.000606923213567515,,,,
-0.000316885865382187,1.01309158767038e-05,0.0428391802963014,0.92854947026921,,,3.97390151369217,KSU,,,,,,,,,,,,,,,,,
7.87412186991584e-05,1.18254085817278e-05,0.0104661116492301,0.805125614272968,0.183077990873365,,8.16702149147117,L,0.590737961514539,-0.66912844273565,,,,0.00177121485243878,,,,,,,,,,,
3.30163962124213e-05,2.84783984445872e-05,0.04967042445191,0.844204833024085,,,4.7469403017294,LB,,,,,,,,,,,,,,,,,
0.00136975175948442,0.00029905847287373,0.248517061157432,2.1141759891891e-13,,,3.2873236967542,LDOS,,,,,,,,,,,,,,,,,
0.000172850615159292,3.92274228414642e-07,0.0062291419914185,0.991639712503152,,0.886595943873151,4.22816811900872,LEG,,,,,,,,,,,,,,,,,
0.000168658062902252,8.53917254599785e-06,0.0374528051156602,0.932883247107973,,,8.26127232360615,LEN,,,,,,,,,,,,,,,,,
0.000298178466555288,1.22148018738042e-05,6.82994618894657e-09,0.841664819326992,0.168172681326344,,4.84070807280415,LH,-0.0534256906613852,,,,,,,,,,,,,,,,
0.000904327645248568,6.88065281910233e-05,0.216539033265626,0.439148703831405,,,4.01289493844828,LHX,,,,,,,,,,,,,,,,,
9.92177032770979e-05,8.24912261016005e-05,0.317656587645844,0.421597218306415,,0.814662232167223,3.82251202817142,LKQ,,,,,,,,,,,,,,,,,
-0.000151134939379481,3.98970302917613e-06,0.045476767506624,0.0369581680610151,,,3.64681863507988,LLY,-0.0989429598540045,,,0.159352018191523,,,,,,,,0.98693840885348,0.0369574639014799,,,,
0.000697236389646638,6.87335129872545e-06,0.0923779006157747,9.11801104348353e-10,,,4.52658722125099,LMT,,,,,0.847644509048633,,,,,,,,,,,,
0.000342501429520918,5.24265215891081e-05,0.0612607997156323,0.713309896571081,0.209362654905315,,4.9260674939563,LNC,,,,,,,,,,,,,,,,,
0.000407759544268067,1.6993538196921e-07,0.547378901482803,0.00705629355902315,,0.848084638263572,2.40048933200569,LNT,,,,,,,,,,,,0.99978206734255,0.00079898676079811,,,,
0.000437851493505717,2.08149580441956e-05,0.108656365613226,0.779776189026362,,,5.46094103724092,LOW,,,,,,,,,,,,,,,,,
0.00126848538451107,1.54275096804334e-05,8.37742092719799e-08,0.897540145669382,0.104273896957328,,4.63829691001751,LRCX,,,,,,,,,,,,,,,,,
-0.000686033904765023,4.90917709480434e-05,0.169693855323154,0.701789963138764,,,3.97401844806282,LUMN,,,,,,,,,,,,,,,,,
-2.81030074184155e-05,4.95803737611256e-05,0.0638928242932499,0.84410650128024,,,3.92843506975074,LVS,0.0157488293900904,,,,,-0.0381438536350959,-0.0423599993300568,,,,,,,,,,
0.000244305455365113,4.41353957465375e-06,2.23798823430348e-10,0.950728947239909,0.0712669728899003,,6.94501500199347,LYB,0.898332098474802,-0.963085360200733,0.286942763389285,,,-0.296352324965971,,,,,,,,,,,
0.00012815648053771,4.42773393074669e-05,0.0966746157025624,0.710367736859114,,,6.37570059367458,LYV,,,,,,,,,,,,,,,,,
0.000509747928065467,1.23766584270069e-05,3.21660830192026e-07,0.817566141823035,0.205309977737511,,7.1582017212177,MA,-0.108754205012398,,,,,-0.0735598676286592,,,,,,,,,,,
0.000642367496560772,0.000109228690917235,1.13785811776828e-12,0.27541862126506,0.172330470061018,0.835322348760296,10.1285640743838,MAA,0.041361542596867,,,,,,,,,,,,,,,,
7.20140963003618e-05,4.73778075296381e-05,0.123174155109873,0.644653518405825,,,4.53450423864125,MAR,,,,0.0720128332569779,,,,,,,,,,,,,
0.000112251986995341,1.93553076143103e-05,1.18426178628857e-07,0.876553241708844,0.115170092694246,0.835057941843113,4.58828098387379,MAS,,,,,,,,,,,,,,,,,
0.000548048834762364,3.53293590913774e-05,0.00833116088507282,0.446581876605464,0.542867253249983,,5.51758311255506,MCD,,,,,,,,,,,,,,,,,
0.000343582879616409,3.74578004527068e-05,4.75954332515155e-12,0.777338573833998,0.181054019315973,,5.01308715269775,MCHP,,,,,,,,,,,,,,,,,
-0.000646941740901314,5.6891329941865e-05,0.376758654025026,0.525904496010843,,0.86472001059512,3.43512463320812,MCK,,-0.0844579343219078,,,,,,,,,,,,,,,
0.000249302937511419,1.80358073758002e-05,0.020484234457083,0.79957617408193,0.205929997418319,,4.24425006678396,MCO,,,,,,,,,,,,,,,,,
0.000792742396114186,8.05608181388322e-06,0.161816204640209,0.592063522491073,,1.05030401381805,3.91056483539186,MDLZ,-1.21506902615058,1.06250404067669,0.322019289919708,0.0198306401672895,,-0.487161569934054,,,,,,0.978753633438551,0.0732865043158276,,,,
7.4212071570296e-05,3.46560502106234e-05,0.033553859605062,0.624100479845917,0.275091677098621,,4.78603515087755,MDT,,,,,,,,,,,,,,,,,
0.000734998730885464,0.000105137399122163,0.282301431169386,0.404460469927897,,,5.155391681118,MET,,,,,,,,,,,,,,,,,
0.0008430243977424,6.94481982153333e-06,1.48593979390726e-05,0.947996599699562,0.0705665928399186,,5.52790248018625,MGM,,,,,,,,,,,,,,,,,
0.000572040932797563,1.83650406506834e-05,7.86435150825826e-08,0.85916414905,0.148140069183903,,3.72763507214966,MHK,,,,,,,,,,,,,,,,,
0.000599648363348642,2.53205317957051e-05,0.171438127550476,0.627116077291205,,,5.753899452594,MKC,,,,,,,,,,,,,,,,,
0.00116232344933147,7.33253243460744e-06,0.0374107575056997,0.936842934730688,,,6.49432131694757,MKTX,,,,,,,,,,,,,,,,,
0.000621746301606566,7.90944012522769e-06,2.57013513204991e-08,0.944872455917369,0.0801830793636683,,4.4996636556539,MLM,0.0310463300885453,,,,,-0.0792787098859704,0.0375740753229944,,,,,,,,,,
0.00031354368718098,8.38429397760423e-06,0.0148623387108025,0.78323693265199,0.268211058355496,,5.42719958649423,MMC,,,,,,,,,,,,,,,,,
0.000384494217033998,5.29374237927682e-06,0.122890710994922,0.845171261350973,,,3.85310424200481,MMM,0.302196598762857,-0.440145176376433,1.02995161891723,,,-0.969497612842098,,,,-0.107892714715949,,,,,,,
0.000120926088324379,7.242150307235e-05,0.00105713289686105,0.857246178417905,,,2.55178489465544,MNST,,,,,,,,,,,,,,,,,
0.001040106743962,5.60734573543596e-07,0.0291234784095877,0.967629148880909,,,4.60545366923735,MO,,,,,,,,,,,,,,,,,
-0.000768066755166471,2.49215306220529e-06,0.0690432190628798,0.929956714463514,,,9.33985601720932,MOS,-1.02276000805673,1.03222085861306,0.961416623540873,,,-0.977595509054497,,,,,,,,,,,
0.000341447150233289,7.95464507016532e-05,0.0247086651113484,0.876225185973324,0.364956737232737,0.873084317443869,3.28562817955381,MPC,,,,0.0025923088576401,,,,,,,-0.345828068300142,,,,,,
0.000437693125469878,4.03115107223847e-05,0.0947371674230707,0.758397404331104,,,5.29806045431088,MPWR,0.0152634948548626,-0.0340941688188499,-0.998066880298739,,,0.929337885949017,,,,,,,,,,,
9.41930214943092e-05,1.30847348626064e-05,2.39462980287172e-11,0.828809773018772,0.191460420942141,,4.90291817458495,MRK,0.862367619091656,-0.955078488023141,,,,-0.00776071686051536,0.0677499651285553,,,,,,,,,,
-0.0017725262289412,5.13673897864334e-06,1.07682591281658e-08,0.951781138379456,0.0944376918969408,,7.15984840784257,MRO,,,,,,,,,,,,,,,,,
0.000298388949213974,1.95776013272165e-05,0.0372837530057843,0.826400158611249,0.16223535612744,,5.66669636842999,MS,,,,,,,,,,,,,,,,,
0.00119724649598855,3.02922872211767e-05,0.216264066855234,0.623600384987262,,,6.61969009221821,MSCI,,,,,,,,,,,,,,,,,
0.00022387318879078,5.1308215625598e-05,0.0220067192264125,0.680777764279084,0.334462151697936,,3.13685999496872,MSFT,,,,,,,,,,,,,,,,,
0.000261603766469932,3.7821673136375e-05,0.133387839571545,0.662234363449615,,,3.49112820770441,MSI,,,,,,,,,,,,,,,,,
0.000143202496774097,1.56994913846641e-05,0.067795646424268,0.779315670369939,0.196444347670538,0.84998171531831,5.38097712630446,MTB,-0.0476916839011583,,,,,-0.0921688325760287,,,,,,,,,,,
0.00053582923316058,3.67252661061188e-06,5.9722551991996e-07,0.949640419751265,0.056625847767534,0.803103061726794,6.3086033283499,MTD,,-0.129240951659209,-0.147282334643872,,,,,,,,,,,,,,
-0.000928181256222002,3.46552990754744e-06,0.032690752856463,0.966309234015885,,,3.84428782959121,MU,0.546102134225829,-0.486168649403318,-0.170991853128443,,,0.161704012002237,-0.0396501011268816,-0.0197175627144173,0.0422326773278804,,,,,-0.0624840461928149,,0.140849712694002,-0.111122711334405
-0.000224960064106894,7.86527777767671e-06,0.00936443961683002,0.924134772272138,0.0945334632679088,0.930752368648703,3.40960838482775,MXIM,,,,,,,,,,,,,,,,,
0.000150503974592286,5.79081888767392e-05,0.122138689846359,0.787322909313049,,,4.01198376319156,NCLH,,,,,,,,,,,,,,,,,
0.000101720687660318,9.44368542181709e-07,1.10715329305867e-08,0.938491291034177,0.121017367142405,,9.24070883458535,NDAQ,-0.949944219296601,0.950323892405333,-0.0381648932438283,,,,,,,,,,,,,,
0.000629625280966433,1.28240890245331e-07,5.93703714886389e-08,0.998999911165231,,,4.55083816480332,NEE,,,,,,,,,,,,,,,,,
0.00136816052485317,6.91723149514695e-06,0.0249295212815508,0.969461946164255,,,4.59532598252454,NEM,,,,,,,,,,,,,,,,,
2.59033164303017e-05,1.4507271468111e-07,0.532105393766546,0.000365417521947796,,,2.12377919136452,NFLX,,,,,0.0159077650985343,,,,,,,0.999981775879807,0.0142078242516537,,,,
0.000366713892077725,2.07777807399612e-05,0.000472264025232323,0.77871695876374,,0.892244208638722,3.165374413555,NI,,,,,0.1380873483696,,,,,,,,,,,,
-0.0001138089045218,1.46559578884772e-05,0.00380501159997125,0.948034721051845,,,2.71370132341907,NKE,,,,,,,,,,,,,,,,,
0.000469171584926924,9.2904849636228e-05,0.306494598790529,5.5080964190347e-10,,,2.90670180764683,NLOK,,,,,0.48711685201076,,,,,,,,,,,,
0.000304824860722621,5.16163566177934e-05,0.254984557276934,0.508818423392272,,,4.02209035277989,NLSN,,,,,,,,,,,,,,,,,
0.000741983353588398,1.04646345333397e-06,0.0264597454916892,0.966893623974538,,,3.87117051650019,NOC,1.6376365242221,-1.67996605054834,0.761522540875839,,,-0.660601786878042,-0.072976676835446,,,,,,,,,,
-0.00128083640018313,1.34308106151881e-05,0.025368110300341,0.95336354460713,,,5.77396563388475,NOV,,,,,,,,,,,,,,,,,
0.00132363367724548,8.77004212291671e-05,0.0512100657125408,0.810420738878073,,,3.12328306804188,NOW,,,,,,,,,,,,,,,,,
-0.00203264286359775,1.28494634718382e-05,0.0527378748783704,0.936301819773295,,0.820894447862482,6.14863738953953,NRG,,,,,,,,,,,,,,,,,
-2.46334376815873e-06,1.11001698966757e-06,0.0017843976265272,0.968938803558497,0.0565533889212268,,3.72129485967809,NSC,,,,,,,,,,,,,,,,,
-0.000221307920388758,1.52158173383243e-06,0.272068597703898,0.226725336262097,,,3.79274673488246,NTAP,,,,,,,,,,,,0.996047882216195,0.000152563117013058,,,,
0.000343510131912438,2.25242902899636e-05,0.0768320008653499,0.739796974097151,0.256897605340067,,4.29072065606242,NTRS,,,,,,,,,,,,,,,,,
0.000118701194630327,3.44370548986668e-07,1.58899617190516e-10,0.998999979716148,,,6.33310856589804,NUE,0.379863432807959,-0.419098049924417,0.835822601871467,,,-0.781365944096755,,,,,,,,,,,
0.00219624070709359,0.00024786759447311,0.0447773446909252,0.449018516711692,0.35685384781585,,2.91003550837102,NVDA,,,,,,,,,,,,,,,,,
0.000522465331645458,1.65521971750016e-05,0.148102876061466,0.729249334820828,,,6.92929062121722,NVR,,,,,,,,,,,,,,,,,
0.000655965999966197,5.10568668727419e-05,0.429932180134767,0.428764319404848,,,5.78635766393833,NWL,,0.00701567331677161,-0.0909128977389136,,,,,,,,,,,,,,
-0.000176751146965935,3.6607482662574e-05,0.169172186566183,0.72682410390567,,,4.94963182319157,NWS,,,,,,,,,,,,,,,,,
-0.000116329304526709,4.67043511332731e-05,0.165004237558598,0.708814237904177,,,4.525303767117,NWSA,,,,,,,,,,,,,,,,,
0.000487452171714559,0.000109462376582771,0.141245199029461,0.284987937246017,,0.771560106884302,5.61884194676664,O,,,,,,,,,,,,,,,,,
0.000441244963955352,4.62382933699154e-05,0.154334376536967,0.67660010557209,,,5.12260580799738,ODFL,,,,,,,,,,,,,,,,,
0.000212135116843624,4.65988246567191e-06,1.82284538200904e-10,0.947738178981899,0.0891374850514204,,7.6943868422795,OKE,0.355531489855536,-0.35152986884428,0.974817062640285,,,-0.97870225820256,0.034320365367311,-0.0526565358792387,0.000877325741326369,,,,,,,,
0.000203523933340076,1.24944454677402e-05,0.114719530106475,0.786337577291238,,,21.6205288768389,OMC,,,,,,,,,,,,,,,,,
-2.20530851463437e-05,3.94489918537592e-05,0.278648951731393,0.559845938901039,,,3.82186820236443,ORCL,0.00540357381015962,-0.117334087171014,,,,,,,,,,,,,,,
0.000926859811628568,7.78544523079214e-06,2.9423378249131e-08,0.914150642325959,0.0909565681764131,,3.73899910650029,ORLY,0.744964867635068,-0.849723410993564,,,,,,,,,,,,,,,
-0.000425312449129434,2.04717532844177e-06,2.26684607496559e-08,0.953730047784074,0.0801241309362531,,6.95430713172239,OXY,,,,,,,,,,,,,,,,,
0.00226419027949317,4.67147582015573e-06,0.265218189165137,0.0289317703588033,,,3.14120975274264,PAYC,,,,,,,,,,,,0.99839078875353,0.0289317694284172,,,,
0.000655180588183793,1.80250723158584e-05,4.10035254796484e-09,0.74723812156942,0.269447858108635,,4.01474690612993,PAYX,,,,,,,,,,,,,,,,,
0.000504452627072983,2.25416331442633e-05,0.253168058987296,0.631613528807754,,0.809500366011319,7.18503440289199,PBCT,,,,,,,,,,,,,,,,,
-0.000157964609028986,5.00039601800493e-05,0.118316812454022,0.709270434182195,,,3.95114223350753,PCAR,,,,,,,,,,,,,,,,,
-0.000616657074156046,1.9179481890375e-05,0.0674100258385364,0.868624249429404,,0.724674044947778,4.24320654538405,PEAK,0.041007582817341,,,,,,,,,,,,,,,,
5.32537727003855e-05,5.17887705431988e-06,0.0212014997471937,0.947424466314883,,0.831815861623236,8.09703492108191,PEG,-0.096284165668242,,,,,-0.00211642027834496,,,,,,,,,,,
