mu,ar1,ar2,ar3,ma1,ma2,ma3,omega,alpha1,beta1,gamma1,skew,shape,tick,ma4,ma5,eta11,eta21,ar4,ar5,ar6,ar7,alpha2,beta2,gamma2,ar8,ar9
-0.000723328797079202,0.673987185378505,,,-0.76772926431051,,,1.05492488283244e-05,0.127129399302545,0.773266342429748,0.197208512744648,,5.8519479955642,HBAN,,,,,,,,,,,,,
-0.00106923967080861,,,,,,,7.06742677595925e-06,0.146671764449711,0.852328221993815,,,8.39041070416219,HD,,,,,,,,,,,,,
0.000962031328919006,-1.83774638535215,-0.86369039799557,0.0467827569480166,1.84025191712609,0.793958157364367,-0.123505405841408,7.25708960136314e-06,0.121014765410205,0.877959353530933,,,12.3288637576623,HES,,,,,,,,,,,,,
-0.000660943013891471,-0.459734221353323,,,0.462104983091925,-0.0641542871855487,,2.16394449198882e-05,0.0202997016630851,0.878842071923876,0.18706112241059,,6.03782492928577,HFC,,,,,,,,,,,,,
-0.000428159508248534,2.08042840986921,-2.04749555896586,0.911165003997483,-2.15304006105943,2.12252589277671,-0.908869180693127,3.94583587034656e-05,1.52493922016521e-09,0.778712209881959,0.440575572656649,,3.26533797466229,HIG,,,,,-0.0929375356088568,0.0584294878514501,,,,,,,
-0.00015737406891203,,,,,,,0.000264210571614491,1.62095948646564e-11,0.46220428044468,,,3.53850734972505,HOLX,,,,,,,,,0.3475549772571,,,,
9.87901609019726e-05,-0.292831071689014,0.212477033216551,,0.222332444105508,-0.227974677194468,0.0910318819084797,8.56037506071277e-06,0.00650939303109087,0.904726044089261,0.134517590338385,,9.9063989419887,HON,,,,,,,,,,,,,
0.000178796824466462,-0.788024700878392,-0.968247786464867,,0.772687594837111,0.933888999343625,,1.17923254681921e-05,0.00200433842271962,0.862078210928999,0.244572854826704,,5.30085251495867,HPQ,,,,,,,,,,,,,
0.000228885194140898,-1.0686438386259,-0.976473953041514,,1.08667089049735,0.983050198142131,,1.09128220199284e-05,0.172728943153003,0.798572135989183,,,4.0628322166039,HRL,,,,,,,,,,,,,
0.000759624595320841,-1.79796276721331,-0.974542702835189,,1.82323382685182,0.995013896665389,,1.02215846852666e-05,0.146798949498909,0.837534406801268,,,4.43247685199264,HSIC,,,,,,,,,,,,,
-0.00202483646228436,,,,-0.136502675938937,,,1.55965462011589e-05,0.0220198027689246,0.873893168712072,0.206174054343298,,9.94956905300315,HST,,,,,,,,,,,,,
-0.000453570489975687,-0.80924404236434,-0.993315747647667,,0.794397677352381,0.972363774032551,,4.22518512792306e-06,0.0560932864140147,0.942906708333217,,,3.22408945368513,HSY,,,,,,,,,,,,,
-8.23901762437681e-05,,,,,,,1.83687881841307e-05,0.101085208461665,0.88599061959381,,,4.32291367349747,HUM,,,,,,,,,,,,,
-0.000406515834256044,-1.83100189887801,-0.865005845949253,,1.89159737044581,0.9266041804689,,4.40602634159938e-05,2.29126830959521e-13,0.15473874127066,0.191404693165344,,6.33313369710017,HWM,,,,,,,,,0.102409198904588,0.585557438524129,0.0828150082798032,,
0.000145914335442558,,,,,,,9.12362631466955e-06,0.0164012805986315,0.864913647981962,0.169539086912514,,11.0904797339295,IBM,,,,,,,,,,,,,
0.00135288760756525,,,,,,,1.12511728602326e-05,0.0383077408331366,0.113618572073288,,0.985237516089347,3.74475110068197,IDXX,,,0.987678090135119,0.192939006574496,,,,,,0.694238952722445,,,
0.00101081085478462,,,,,,,7.13804670920858e-05,0.30851963600972,0.690480350077014,,,2.86958514859532,IEX,,,,,,,,,,,,,
-0.00037483815434588,,,,-0.179467521758453,0.0158942711706447,,7.82598192115201e-06,0.0812275115784233,0.91687129268386,,,3.45974603222578,IFF,,,,,,,,,,,,,
-0.000373240791595431,-0.632396401140798,,,0.5426700587911,,,5.05301883923063e-05,0.00994441254407112,0.893388872951549,0.146285935737876,,5.60705633702519,INCY,,,,,,,,,,,,,
0.000618552689712431,-0.734580301704078,-0.30746393075196,,0.69932123968918,0.217304179047835,,1.0440815259346e-05,0.0918943451716125,0.899495648805532,,,5.16357489858404,INTC,,,,,,,,,,,,,
-4.36066548219246e-05,-0.131759879728253,-0.0738985089201268,,,,,2.70660211019528e-05,2.13326570303563e-08,0.876113089260367,0.154386690409418,,4.22759342505275,INTU,,,,,,,,,,,,,
9.47645216707017e-05,-0.908630161338093,-0.0524508698868719,,0.854891014638115,,,8.30843952857579e-06,0.120343542126184,0.875625804235812,,,7.41795050895804,IP,,,,,,,,,,,,,
-0.00163367838870478,,,,,,,1.67169183241661e-05,0.0740497175665553,0.83615820844122,0.177583878480487,,4.56769697339634,IPG,,,,,,,,,,,,,
0.000227824433212798,0.558839845971831,,,-0.523725474485093,-0.0028591978508211,,1.32577910425308e-05,0.131298981320769,0.86770099459973,,,3.4780201289228,IRM,,,,,,,,,,,,,
0.000883278057260212,,,,-0.102214173380624,,,1.16831443978164e-05,0.0832550678331009,0.915287216890925,,,4.40604652382687,IT,,,,,,,,,,,,,
-0.000405405864836561,-0.367832913205497,-0.609489326287076,,0.292772707613669,0.541155398943924,,9.44852240575356e-06,2.58625057125686e-06,0.895190368124896,0.175459317268518,,5.91161948849687,ITW,,,,,,,,,,,,,
-5.15891672062613e-05,,,,-0.0107362052334866,-0.0353096611291749,,1.58378115313976e-05,0.0135759726081403,0.900160047411604,0.168129909821847,,5.54218666876254,IVZ,,,,,,,,,,,,,
0.00272805495368405,,,,,,,0.000147239167747509,0.437396125375073,0.561601991908766,,,4.07550696810798,J,,,,,,,,,,,,,
0.000139395698977273,-0.108527587123398,,,,,,8.02509222896598e-06,1.19523052164249e-08,0.938659234860901,0.11978178700442,,9.99511775150224,JBHT,,,,,,,,,,,,,
-0.000546422546828624,,,,,,,1.17114124323019e-05,7.81900608622774e-11,0.882176832156931,0.233644957552507,,4.03842521507281,JCI,,,,,,,,,,,,,
0.000531995184234229,0.879265333132131,,,-0.914202728110185,,,1.35205385484968e-05,0.136043203531068,0.849111220892354,,,6.12950646107182,JKHY,,,,,,,,,,,,,
-0.000178935298088319,-1.88962347112968,-1.01287057241627,-0.0105147383156604,1.91636937721831,1.0333589860278,,4.47090683533949e-06,0.0554530779365272,0.811775970695176,0.218552301895586,,5.3921137458815,JNJ,,,,,,,,,,,,,
0.00115888084854653,,,,-0.0861270017137149,-0.0589216438230481,,3.75772364918161e-05,0.107555578135844,0.859758465821646,,,6.06190572371112,JNPR,,,,,,,,,,,,,
-0.000333451458521134,0.955550555748002,,,-0.991305661354649,,,1.20815182438238e-05,0.0243950175603297,0.83458189114929,0.280046151691293,,5.79134925421329,JPM,,,,,,,,,,,,,
0.000253282675625866,0.201570093548427,-0.0799359053367646,,-0.356659393574808,,,2.88873541437078e-06,0.100597525612658,0.893814847036636,,,5.13029445836737,K,,,,,,,,,,,,,
-0.000981655103385716,-1.41595224290798,-0.911814417768726,,1.39105630718749,0.873661046524459,-0.0721976024913349,1.87413068932507e-05,0.186071263358375,0.812928736492702,,,3.58335183854773,KEY,-0.0312886550998806,,,,,,,,,,,,
-0.000816008125119615,,,,-0.0843363771756353,,,1.33917912068708e-05,0.144717520862811,0.854282443055942,,,12.3315105350295,KIM,,,,,,,,,,,,,
-0.000555111327561483,-1.02581892689843,-0.660643481737947,,0.951202274374652,0.645076590539221,,6.49231924933199e-06,1.16844244890796e-12,0.899993134576459,,,6.1244539301759,KLAC,,,,,,,,,0.0990067643333668,,,,
-0.000101519073527784,,,,-0.195360162822332,,,2.28724696907234e-06,0.0873326510803456,0.908131760399204,,,5.98199971389727,KMB,,,,,,,,,,,,,
-0.00137325754449124,,,,,,,3.47034915390039e-05,0.000102346781094514,0.999999989999791,-0.00689753046188966,1.01912313357242,2.15193325944241,KMX,,,,,,,,,,,,,
0.00036076304090871,-1.11851986657146,0.363262226491803,0.652478058764156,1.12214556313452,-0.445064785884608,-0.706695796560684,5.80746675391078e-06,0.198660415855151,0.797153130431992,,,5.5638318226266,KO,,,,,,,,,,,,,
0.000499387943626226,,,,-0.169898536084828,,,6.40043282686914e-06,1.40807401574697e-07,0.943735682152148,0.0922379210694256,,5.6276175060186,KR,,,,,,,,,,,,,
0.000376857458349484,,,,-0.0193873041805777,,,9.05790665565294e-06,0.00585812445062222,0.943076449670524,0.0996640770888144,,5.48817691787588,KSU,,,,,,,,,,,,,
0.000108531508540534,0.567245620617404,,,-0.645422721215186,,,1.16573251476628e-05,0.0108130375047183,0.860735221072573,0.210920289333891,0.812896496530328,6.68344684065611,L,,,,,,,,,,,,,
-0.00128034146487334,,,,,,,1.97936325591323e-05,0.0369079342139053,0.891849743998773,0.118553943076553,,4.7680025524804,LB,,,,,,,,,,,,,
-0.000574562780094512,,,,,,,8.71222301510194e-06,0.119991876356047,0.87900806812473,,,5.15156667362838,LEG,,,,,,,,,,,,,
-0.00414905670590865,,,,0.0966333509763724,,,1.92358569091708e-05,0.152124833116164,0.84687516668763,,,14.1463858854004,LEN,,,,,,,,,,,,,
0.000371739374153703,,,,,,,2.48322411253421e-07,0.119083802666206,0.0175312310161761,,,3.6908865995971,LH,,,0.999220014050469,8.84981219580792e-05,,,,,0.468839773134019,,,,
0.00101871928015687,-0.0982395878586108,,,,,,9.45599964591741e-06,0.0606382574878305,0.933305533520682,,,3.50748043046526,LHX,,,,,,,,,,,,,
5.86085511802197e-05,0.642555693194976,-0.0546307280795334,,-0.671627890483003,,,4.31871330617143e-06,0.205610127119993,0.206714549706815,,,6.57011829952556,LLY,,,0.980272335186176,0.0842304068160557,,,,,,,,,
0.000451640210638788,0.360081998961185,0.198439544842164,,-0.56628076332711,-0.106268393947961,,6.13407604154099e-06,0.0929951304010577,0.897660780377233,,,5.23463267425298,LMT,,,,,,,,,,,,,
-0.000732012823085058,0.508603158170934,,,-0.602449937844428,,,1.36469143003138e-05,0.0415440548451997,0.842823961654056,0.241796179400321,0.895928228979372,4.2014345871752,LNC,,,,,,,,,,,,,
6.88621499268188e-06,0.197250093788252,-0.422325779854569,,-0.287075596073844,0.453129963862551,,1.54714334149966e-05,0.168968453134326,0.787676384550076,,,7.07915608529625,LNT,,,,,,,,,,,,,
-0.00155861376315695,,,,,,,9.02097728602674e-06,0.102518378342825,0.896481577946509,,,4.56703264148072,LOW,,,,,,,,,,,,,
-0.000439513601261057,-1.01696281608261,-0.69291883730982,,0.923526377533489,0.650791071461755,,7.51339994212441e-06,0.0727493664194064,0.924830517829297,,,6.00596304846725,LRCX,,,,,,,,,,,,,
0.00031816598369513,,,,-0.0638738791171794,-0.0924978014373193,,8.26469030296517e-06,4.10602051877424e-09,0.87151211394667,0.254975735015666,,3.66883181209087,LUMN,,,,,,,,,,,,,
-0.000591078430507914,,,,-0.127921244064151,,,3.41261482546192e-06,0.0782167490474291,0.920783151834692,,,6.41023648580629,LUV,,,,,,,,,,,,,
-0.000383293128122748,0.815679372950723,,,-0.881131599675042,,,1.57066124036407e-05,0.0701753245246458,0.83193032324221,0.193788663644131,,6.08358643051346,MAA,,,,,,,,,,,,,
-0.000824413647205135,,,,,,,1.09439611451284e-05,0.123506192021476,0.875490735626518,,,7.23530482029166,MAR,,,,,,,,,,,,,
-0.00197593279185862,,,,-0.0711623095728085,,,6.05462726865379e-06,0.0671011632876385,0.931898831221018,,,5.09445787482635,MAS,,,,,,,,,,,,,
0.00082462160192986,,,,0.0189427602801602,-0.121651941393577,,9.46593387197392e-06,0.00841880947930441,0.877033329437344,0.162822031151701,,7.58032292326357,MCD,,,,,,,,,,,,,
2.57050333104873e-05,,,,-0.0732454993764757,,,2.91549297025516e-06,0.0483673452420712,0.950632644082481,,,4.09925420070078,MCHP,,,,,,,,,,,,,
0.000185891945498263,-0.630122113808616,-0.928503258886125,,0.576349897463575,0.93433879440816,,9.64493641461191e-06,0.00525119155396977,0.858770475266968,0.264422700202489,,4.32748144337552,MCK,,,,,,,,,,,,,
-0.0020822398019457,,,,,,,3.89459904798251e-05,0.155520354552349,0.8289724796673,,,5.84301153701078,MCO,,,,,,,,,,,,,
-0.000392012552076513,,,,,,,2.71385934211964e-05,1.95250948183773e-08,0.753882736982924,0.307172177386145,,4.33980014503423,MDT,,,,,,,,,,,,,
-0.00214644860920975,,,,0.0245174082629834,-0.0743114748731367,,1.88034947191408e-05,6.80871283004717e-09,0.912009453876905,0.173980735224768,,4.52410585658539,MGM,,,,,,,,,,,,,
-0.00143213074253726,,,,,,,6.63867598558408e-06,7.00718263327113e-08,0.939666662747408,0.118666529216423,,6.39877909586841,MHK,,,,,,,,,,,,,
-0.0003223968095394,,,,-0.106077120771151,-0.0333470103676444,,6.4900141663826e-06,0.145272929825809,0.853726865368921,,,4.10071348523236,MKC,,,,,,,,,,,,,
-0.000188928404238225,,,,,,,1.55459559178201e-05,0.0290041068015711,0.886032738235338,0.150528610504612,,9.81167232269397,MLM,,,,,,,,,,,,,
-0.000106496792974969,-0.680906823240405,-0.117088485771301,,0.518778748349792,,,6.66625719294296e-06,0.0874383793940208,0.911561568242289,,,4.15452059060206,MMC,,,,,,,,,,,,,
3.87308393218927e-05,-0.317204223421635,-0.0500118897580628,,0.359222584473254,,,2.74204916715716e-06,0.0151386736694627,0.911294560561298,-0.0260895787613623,,4.11958652962677,MMM,,,,,,,,,0.0502546115739452,,0.0688863013861592,,
4.05359438329471e-05,,,,,,,1.08921661835811e-05,0.0407182505231348,0.958281702062013,,,3.47459216332815,MNST,,,,,,,,,,,,,
-0.000939778370808443,,,,,,,0.000154235313433477,0.446119328628587,2.2263271638987e-10,,0.792875520257279,3.01683583143272,MO,,,,,,,,,0.552859701995477,,,,
0.0036084009856548,,,,-0.0576140339184987,,,4.53693163957076e-05,0.0935502080518526,0.888279824361776,,0.834599097047814,6.22947167238979,MOS,,,,,,,,,,,,,
-0.000315044722457622,-0.902688731270254,0.0163691039366628,,0.911112099340556,,,3.14954397197208e-05,0.267930277265734,0.715608269493836,,,4.08111753839223,MRK,,,,,,,,,,,,,
0.00157297385448127,,,,-0.0398717293404938,-0.0581118042241373,0.0146462272826739,0.000109746288592758,0.166355601371534,0.530823845879444,,,4.80107417654049,MRO,,,,,,,,,0.289706827078636,,,,
-0.000691575738065435,1.42638755927331,-0.612450375553798,,-1.39194323969421,0.528109655568939,,3.53332983219027e-05,0.027700742386731,0.817016797976118,0.308564913525047,,3.90272295969373,MS,,,,,,,,,,,,,
-6.55253412959838e-05,-0.938690761128673,-0.338607249294031,,0.881757791570825,0.223219063269258,,2.88467640052428e-06,0.031244258688964,0.77642578694762,,1.02595300409083,6.56416872007051,MSFT,,,0.991814611687789,0.0476361065534757,,,,,0.0170507582407649,,,,
-0.000959261139718483,,,,,,,1.86026538270141e-05,0.183722565554892,0.815277343233364,,,4.75387993566136,MSI,,,,,,,,,,,,,
-0.00118719579443806,0.95766628598412,,,-0.999999982631696,,,2.23180740431862e-06,2.28361001182724e-08,0.712363187428484,,0.972853123345094,5.46947029940688,MTB,,,0.991478238169383,0.133301042194827,,,,,,,,,
0.000133480224974634,,,,,,,3.70921278817215e-05,0.125138430494882,0.0145719254876926,0.3572399535159,,3.8083831424187,MTD,,,,,,,,,,0.645277043009879,,,
-0.00198393033535295,,,,0.0481469314836123,,,1.47396722617581e-05,0.103201968860322,0.895798016813652,,,7.24182373252985,MU,,,,,,,,,,,,,
-0.000931612205104936,,,,,,,3.69057198627406e-05,0.11230012508024,0.844172587770914,,,5.07566175311881,MXIM,,,,,,,,,,,,,
0.000517573057789102,,,,-0.0487213602427949,-0.0478471576707518,-0.0255919211013494,2.13386283955923e-05,0.0479480235494559,0.777236248787779,0.277815281270586,,5.27374282321507,NEE,,,,,,,,,,,,,
0.000152969870202742,,,,-0.054093376305409,,,1.11720937028492e-05,0.112664854982413,0.886308855977673,,,5.82109967472094,NEM,,,,,,,,,,,,,
2.1409915356272e-05,,,,-0.161071094491043,,,1.16517551966945e-05,0.189480985031657,0.797706482162713,,,5.06995349921366,NI,,,,,,,,,,,,,
0.000748948094302959,,,,,,,1.68845109213636e-05,0.149147601376195,0.925540703826339,-0.149721128625653,1.01800254025351,3.00448153152539,NKE,,,,,,,,,,,,,
-0.000148086493474127,,,,-0.0872602979621892,-0.0758627885417899,0.0928147009495075,2.21067839228512e-05,0.0661803286093005,0.904363238031779,,,3.46626723866184,NLOK,,,,,,,,,,,,,
0.000471386319463675,,,,-0.153450517057893,-0.0289706349748375,0.0260260004083741,2.04832584226579e-05,0.29198498655077,0.0309906043213532,,,5.06279323574579,NOC,,,,,,,,,,0.64121382931421,,,
0.00199827948448724,,,,-0.0999321042701475,-0.0668908213755688,,0.000109552603777163,0.00651926571441837,0.80571071448063,0.237079624659574,0.869027500613395,4.55896141897068,NOV,,,,,,,,,,,,,
0.000366856759772486,,,,-0.0952203759358029,-0.0710669883930313,,6.25288502985969e-06,0.0446693752088709,0.94725939559553,,,7.24726922079146,NSC,,,,,,,,,,,,,
-0.000624847338470054,,,,-0.041231451652081,-0.0352683895996473,,3.47449076443836e-05,0.0928741229041914,0.877855410099551,,,4.59820922544259,NTAP,,,,,,,,,,,,,
0.000359635064294917,,,,-0.210791448723047,-0.00172767089890187,,9.93450732581382e-06,0.0664504955423638,0.850421176461074,0.164256620149907,,6.11514277256573,NTRS,,,,,,,,,,,,,
0.000172404535679227,-0.11149343597473,-0.0183115924535015,,,,,2.5457983743601e-05,0.0331088231431297,0.876838482813973,0.151310190839634,,6.64771061335241,NUE,,,,,,,,,,,,,
1.7944522215071e-06,,,,,,,2.26590973229986e-06,0.0250102367286857,0.44853977679002,0.101070850539782,0.990434492890318,4.33719865348396,NVDA,,,,,,,,,0.0251438918496874,0.47537970383959,-0.0871959250278778,,
-0.00184445738762258,,,,,,,9.53145589590302e-06,0.00140176199798135,0.958502039558218,0.0781915260306718,,10.2350896643371,NVR,,,,,,,,,,,,,
-0.000935603239799405,,,,-0.0923810202121896,,,7.35288588657967e-06,0.0903070865720939,0.908692907257383,,,3.97143741055352,NWL,,,,,,,,,,,,,
-0.000192257765792145,0.655760539716788,,,-0.793010970780256,,,2.52594578364151e-05,0.221931538952253,0.776784530111723,,,6.59410128340722,O,,,,,,,,,,,,,
-0.000547567450506212,,,,,,,8.22016038478896e-06,0.010097968713273,0.953131999875276,0.0715400210769369,,6.47396473791053,ODFL,,,,,,,,,,,,,
0.000313897742848725,,,,-0.0247685392626991,-0.0864259640768932,,1.7480313864416e-05,0.0741256776431671,0.782221052191238,0.222543573613452,,4.96880330191985,OKE,,,,,,,,,,,,,
-0.000861618171762537,,,,-0.049196472636433,,,2.11261475571331e-05,0.295886636724504,0.850919715246741,-0.29650618554547,,3.61759353067444,OMC,,,,,,,,,,,,,
0.000632521269407507,0.522907986708982,,,-0.672481601190798,,,8.91124493765633e-06,0.00496178385235679,0.915476493311638,0.126302581142597,,7.27804033650724,ORCL,,,,,,,,,,,,,
-0.000797817601255531,,,,,,,1.13534613928688e-05,0.0501512079718512,0.86955342848185,0.158590650766795,,4.88468552518153,ORLY,,,,,,,,,,,,,
0.00191061998800178,-0.0972278968930267,-0.108475258609758,-0.000354822737095535,,,,6.74383743178092e-06,0.11242826935891,0.886571713524751,,,25.4307235413702,OXY,,,,,,,,,,,,,
-0.000771572295370891,,,,,,,5.02123716093694e-06,0.00544110846180189,0.923815286465943,0.129341415812531,,13.0516423041775,PAYX,,,,,,,,,,,,,
-0.000675747607073957,,,,-0.159193129993456,,,7.85620088567503e-05,0.456721071614829,0.542278921692161,,,3.55509809991111,PBCT,,,,,,,,,,,,,
0.000950157004934351,,,,,,,3.05484002702896e-05,0.10701988757739,0.885814388820441,,,3.90188770544478,PCAR,,,,,,,,,,,,,
-0.000849254848938128,0.608034103119082,,,-0.662400852044104,,,1.29050579129244e-05,0.151750738288805,0.847249230485772,,,8.90639218655968,PEAK,,,,,,,,,,,,,
0.000723364134380597,,,,,,,8.7051302000557e-05,1.94602681091893e-09,0.578235017659489,,0.868023099776208,3.36063542923812,PEG,,,,,,,,,0.385127808480845,,,,
-2.05731450988451e-06,-1.37805858926098,-0.998230525700355,,1.29161043273926,0.866686450622009,-0.0955617913119401,9.71207356288357e-06,0.0305142568763617,0.756299105451525,0.333872145976273,0.97310053497382,10.3266898406641,PEP,,,,,,,,,,,,,
-0.000567005712592671,,,,0.00177645134690409,-0.0787963042775877,,5.61624482434212e-06,0.11257702520545,0.871873850897434,,,7.79271554834388,PFE,,,,,,,,,,,,,
0.000356889051181489,-0.853611519133691,0.791606582956939,0.86931261915677,0.807637272075141,-0.911813250653377,-0.829950881809682,4.94720054803975e-06,0.166035501331001,0.83296409501987,,,3.81230105178089,PG,,,,,0.125210467758489,,,,,,,,
-0.000481360516911684,0.790406052101042,,,-0.848808789809878,,,1.14567415204715e-05,0.163633461930109,0.835366429016738,,,4.23482916544615,PGR,,,,,,,,,,,,,
0.00178653440819859,,,,,,,5.84491696862032e-06,1.08650686384741e-08,0.676347679296932,,0.958307222138241,5.0587431866983,PH,,,0.981249022921492,0.14515673326384,,,,,4.87462535731643e-10,,,,
-0.00339389699695064,,,,,,,2.67178555137742e-05,0.147932326888571,0.851067624756747,,,9.83718375479843,PHM,,,,,,,,,,,,,
0.000568583265784704,-0.43369347754058,-0.711470187552062,0.354823818357888,0.338315957982529,0.564951114405341,-0.471246899181284,1.51022156487077e-05,3.14648820864806e-08,0.866403152777813,0.224574019825484,,3.58584103349403,PKI,-0.0390666980428463,,,,,,,,,,,,
-0.000435392964274887,,,,-0.0639832466172102,-0.00395367870962703,0.00145277657423476,1.08607036047215e-05,0.0699598467628172,0.86473925584647,0.128601578807534,,7.97651934761492,PLD,-0.0171912307526825,,,,,,,,,,,,
-0.000548073869874813,0.812782155480924,,,-0.886026102786201,,,8.05306158541765e-06,0.0593291945338787,0.814140784946705,0.251060032799337,,8.0163637195219,PNC,,,,,,,,,,,,,
0.000617491786565574,,,,,,,1.44932499406169e-05,0.12149062407306,0.857801055633745,,,5.94040299635538,PNR,,,,,,,,,,,,,
-0.000527379508577668,,,,-0.0863975053909128,-0.0926220006688486,,9.82498303526571e-06,0.144767322253917,0.837637910435198,,,4.7942476048722,PNW,,,,,,,,,,,,,
-0.00208790094769321,,,,,,,7.72805492174645e-06,0.0754384457079155,0.923561553231579,,,3.56063664043883,POOL,,,,,,,,,,,,,
-0.000302699434993707,-1.35510605917327,-0.495128872485599,-0.0974794338692384,1.24758927489641,0.320702806202263,,9.35892685245806e-06,1.05009800453032e-10,0.901727802318989,0.163489731947541,,7.9842607354345,PPG,,,,,,,,,,,,,
0.000962327816837689,-1.18272963147327,-0.42161227428295,-0.131143681416849,1.156712325562,0.302474922155814,,1.2071535143809e-05,0.150494362345655,0.832302278795844,,,6.59408398980293,PPL,,,,,,,,,,,,,
0.0014523795027508,-0.969290558230486,,,0.99221087014759,,,1.81772699383093e-05,0.0847207760895697,0.89517575349314,,,3.53876596446988,PRGO,,,,,,,,,,,,,
-0.000883956867741345,0.666159323473468,,,-0.765326620901351,,,9.01606766208867e-06,0.0962466702847152,0.902753306661992,,,10.0165988053156,PSA,,,,,,,,,,,,,
-0.000848718436512709,,,,,,,8.30962862109236e-06,0.0801729606278315,0.918826994663019,,,11.7114914423738,PVH,,,,,,,,,,,,,
0.00118640210913522,,,,,,,2.84434534026638e-05,0.0377448624100675,0.850357453473509,0.19415881767309,,7.55285345499266,PWR,,,,,,,,,,,,,
0.00180520671103462,0.85977432639483,0.0152411941155351,0.0920475913734325,-0.891838808664837,,,1.22740448329386e-05,0.133615139645854,0.865384771790192,,,8.18552999540213,PXD,,,,,-0.0561685858004908,,,,,,,,
-3.87392033648258e-05,-0.952145573750198,,,0.893876195221291,-0.127087807252717,-0.0739875510064592,2.33466696600424e-05,0.0377121520578941,0.848748567875416,0.175102682111241,,6.76595032836339,QCOM,,,,,,,,,,,,,
-0.00167362876154171,,,,0.0236103376100583,-0.0529843767709369,,1.2027947534142e-05,0.00965806606907571,0.887976444265195,0.202730972997636,,10.5532424349801,RCL,,,,,,,,,,,,,
0.000110303136998972,,,,-0.011495271767781,-0.0226298392603347,0.00546976009372735,6.51746173717699e-06,0.05231695162588,0.84814835008117,0.197069325221315,,4.65342917649691,RE,,,,,,,,,,,,,
-0.000870084075810467,,,,0.0070597439892946,,,1.08709277010808e-05,0.149746217584344,0.849253765122492,,,15.4984768998079,REG,,,,,,,,,,,,,
-0.00116634306124417,,,,,,,5.61348203240763e-06,0.017894316399739,0.981105682366914,,,4.63140322775473,REGN,,,,,,,,,,,,,
-0.00197271261534472,-0.967047704374269,-0.890793631695065,,0.939813391222265,0.856202926942189,-0.0527477396000676,1.3491641691409e-05,0.0872942043816477,0.813392385021411,0.196626819940651,,4.67161246940679,RF,0.0161295933122774,,,,,,,,,,,,
-0.000274620018241236,-0.0346848555897917,,,,,,8.09652428531548e-06,0.0866276857435141,0.912372235096227,,,4.63597111447789,RHI,,,,,,,,,,,,,
-0.000387328509420839,-0.163548770840245,0.632155187805849,,0.0825441350885597,-0.751453159325665,,2.63242964853044e-05,0.0676671856427701,0.816904800203288,0.228855998200749,,4.60024981254877,RJF,,,,,,,,,,,,,
-0.000420746259123705,,,,0.0693662614784961,-0.101180057970989,,1.24811357111454e-05,3.49293250453014e-07,0.901219719607765,0.190298524953001,,6.96297589955305,RL,,,,,,,,,,,,,
-0.000626354030247554,,,,,,,2.50095860678802e-05,1.01048243399014e-08,0.87782983286053,0.158885773358964,,3.92620829676531,RMD,,,,,,,,,,,,,
0.000608924650110491,,,,-0.0413892301762585,-0.0459461453189087,0.0989679442525219,1.06903692760509e-05,0.087027139826721,0.911972757491603,,,3.78995641494255,ROK,,,,,,,,,,,,,
5.05572152300141e-05,-0.841714197850664,0.104264926636331,,0.670097267036943,-0.24787128233257,,2.0851478614005e-05,0.251471203467491,2.42943580169438e-08,-0.13992865437997,,3.30909969667738,ROL,,,,,,,,,,0.817493080144894,,,
0.000410458700624356,,,,-0.119174460083374,-0.0563953840232391,,1.18866707794599e-05,0.0120711965360217,0.872489680691135,0.225597462925518,,4.51034452715645,ROP,,,,,,,,,,,,,
-0.000346176440905131,0.704186817334038,,,-0.765771665481783,,,1.02407116542009e-05,0.0100186105518571,0.89201908853947,0.193850556595623,,9.1692953552339,ROST,,,,,,,,,,,,,
0.000672273930261038,,,,,,,9.96395093376706e-05,0.511516747253429,0.487482098564265,,,3.02364557891533,RSG,,,,,,,,,,,,,
0.000127436780560036,-0.620497591438513,-0.290359184000851,,0.48983063650169,0.180921599221299,,5.31909779832993e-06,0.0122952577712079,0.899890863594428,0.142766059407174,,13.2138064387062,RTX,,,,,,,,,,,,,
0.000310119078252294,,,,0.00571937179766165,-0.0153580090227828,,3.10290405537539e-05,0.00483060978822526,0.81406732396782,0.311470371817381,,8.6330724212855,SBAC,,,,,,,,,,,,,
-0.00243514943810695,-0.609502167904961,-0.993338023244847,,0.627936103344505,1.02445102340996,0.0350819237856026,5.30305796768862e-06,0.0197018193897626,0.920455845258346,0.117684664761353,,8.2209733631578,SBUX,,,,,,,,,,,,,
0.0012448848015972,0.648079566786013,,,-0.768237534218488,,,1.62453299463239e-06,0.0237059643166082,0.896215031850622,-0.0880563614412926,,6.96620917645048,SCHW,,,,,,,,,0.0231150481792428,,0.183834426106665,,
-0.00240328730357366,,,,-0.0793423657180485,,,3.85880097369039e-05,0.194640410687405,0.868793329863632,0.320694265031316,,2.83062496070333,SEE,,,,,,,,,0.00118812702006987,,-0.452137077485775,,
-0.000309942454021711,0.566700394983491,,,-0.723239162903874,,,4.42003770456989e-06,0.0196202105604052,0.936445098616506,0.0858692649297181,,4.92115176168128,SHW,,,,,,,,,,,,,
-0.000252296520431733,,,,,,,7.12898608605374e-06,0.00297294517653236,0.883483831924357,0.225086435352699,,5.57300471093775,SIVB,,,,,,,,,,,,,
