mu,ar1,omega,alpha1,beta1,shape,tick,ar2,ma1,ma2,eta11,eta21,beta2,alpha2,skew,gamma1,gamma2,ma3,ar3,ar4,ma4,ma5,ar5,ar6,label
0.00124464788186593,,1.00813226590699e-06,0.0243563186740596,0.96838453906693,10.6987098188135,ARE,,,,,,,,,,,,,,,,,,2003
0.000558192396874081,-0.175819202136125,8.01246480898291e-12,0.0096120879649098,0.988172218080231,7.9170214869253,ATO,,,,,,,,,,,,,,,,,,2003
0.000367687703415804,0.964477364871205,1.16720191953168e-06,1.0876547123446e-08,0.998999942468172,3.81227588773124,ATVI,,-1.08221860441461,0.0501325169569564,,,,,1.12837489883507,,,,,,,,,,2003
0.000976149981996281,,2.73397343895347e-08,4.72626516537575e-08,0.99999986388995,29.7046650889297,AVB,,0.108594792818633,,,,,4.22902889596464e-08,,0.144823801673163,-0.146823743096238,,,,,,,,2003
0.000207235190376208,,0.000128795602745781,0.205925983858987,0.306620721628953,4.25530511916515,AVY,,,,,,,0.074230090363834,,,,,,,,,,,2003
0.0065003106436588,,5.01019922532523e-05,0.0926219770308825,0.896090960797517,5.24190396408252,AXON,,0.10598369640293,-0.012017239477145,,,,,,,,-0.14430353055062,,,,,,,2003
0.000963509131692919,-0.073000009175328,1.70574744889003e-07,0.0273451511624945,0.968310377308964,10.778633859547,AXP,,,,,,,,,,,,,,,,,,2003
0.00190770242738935,,1.37909858861976e-12,2.07367680456313e-05,0.997548297346807,5.53983898967209,AZO,,,,,,,,,,,,,,,,,,2003
0.00102342419207251,0.902643973056656,2.94055100374942e-06,0.0285292152658916,0.96044104829888,9.28513370392194,BA,-0.438128563273892,-0.994184743206416,0.62679999624304,,,,,,,,,,,,,,,2003
0.00147249001409229,,7.08768397835937e-05,0.0485873591968726,0.4290078079803,5.20224873078885,BAC,,,,,,,,,,,,,,,,,,2003
-3.89277555533141e-05,0.00775404130100809,5.03573699148599e-05,0.0565733064805485,0.640995044330929,5.36052800557636,BALL,,,,,,,0.0920399671894123,,,,,,,,,,,2003
0.000790004429527591,,4.85413446517103e-12,9.24929326761719e-05,0.990599284935249,3.75962075313018,BAX,,-0.0157681940730827,,,,,0.000131843046406032,0.907426380963298,0.089984739050012,-0.0821816866224644,,,,,,,,2003
0.00120065978662372,-0.953477943840318,6.35765165259547e-13,0.00125099450512364,0.57326792028776,96.0969989584124,BBWI,,0.899537629034819,,,,0.388714618776408,0.0316377370883221,,,,,,,,,,,2003
0.00237159444181894,,1.58645327752479e-11,0.00140191026782723,0.996539429842128,7.64128934670242,BBY,,,,,,,,,,,,,,,,,,2003
0.00117326957264211,,2.17850982895599e-12,0.00992713880843709,0.987245586350346,4.96134900091002,BDX,,,,,,,,,,,,,,,,,,2003
0.0018900669738981,-0.0561281020750716,2.91618708945072e-05,2.94000804518016e-15,0.766445125691439,98.2674104574398,BEN,,,,,,,0.10211653191304,,,,,,,,,,,2003
0.000838688714602599,,1.78694773921704e-13,4.9793132054741e-05,0.997792872234817,3.93319610696982,BG,,,,,,,,,,,,,,,,,,2003
-5.94871123222087e-05,,4.47738551434281e-06,0.038589760669618,0.952853772320587,8.10823085181435,BIIB,,,,,,,,,,,,,,,,,,2003
-0.000121490660417874,,1.27698442745854e-06,0.028538529837048,0.967059104955232,2.59326652237851,BIO,,,,,,,,,,,,,,,,,,2003
0.00107875258008224,0.00974379554997306,6.19057340544906e-06,1.54642946741227e-07,0.906050245330201,11.6767596875174,BK,,,,,,,0.0696311448417954,,,,,,,,,,,2003
0.00351299143985096,,0.00100030502454579,0.299941833123391,0.181827698471351,2.55960574655317,BKNG,,,,,,0.404416222865543,,1.20165789819593,,,,,,,,,,2003
0.00197250475629555,0.951237098934124,3.99589693671038e-08,0.00015375691398418,0.279550210959577,11.134965766282,BLK,,-1.06617339568879,0.0394110327701677,,,0.718986264355948,,,,,,,,,,,,2003
0.00105712230441279,-0.0634801904789605,1.75710740468162e-12,0.000125654313151338,0.990259340372594,9.04577450691556,BMY,-0.0355357665878936,,,,,,0.000368399216674538,,0.19790891507108,-0.18627291739179,,,,,,,,2003
0.000913625805073239,,1.89783841073783e-06,0.108770785778814,0.36935123622768,3.89252563038641,BRK.B,,,,,,0.508249354913173,,1.10622326591309,,,,,,,,,,2003
0.000136592397520189,,7.09872070969761e-08,0.0141181070328398,0.982483978369293,5.52891049161848,BRO,,,,,,,,,,,,,,,,,,2003
0.00168037022101292,,2.83800617972693e-07,1.95177633005856e-08,0.998999869136452,6.67452549883601,BSX,,,,,,,,,,,,,,,,,,2003
0.00215511505455793,-0.472543541589149,5.91620871912008e-14,0.00228807224007855,0.995048279367749,5.8270934957819,BWA,,0.529345554214459,-0.0866076923564796,,,,,,,,,,,,,,,2003
0.00125910056268068,,2.16401874975658e-05,0.296093834588253,0.122927646093493,99.9992243978125,BXP,,,,,,0.329190962315371,,,,,,,,,,,,2003
0.0012202387845243,-0.971069971911349,2.42774927079528e-14,0.0400553472183086,0.955245048595237,64.6107494897466,C,-0.0297907315002814,0.906870880734913,,,,,,,,,,,,,,,,2003
0.000364865362562224,,1.23343111806912e-05,0.0711586796707438,0.851587252032799,5.73839348938685,CAG,,,,,,,,,,,,,,,,,,2003
0.000148511083039852,-0.102372128905298,6.30160912101345e-05,0.260777879505305,0.669361898172585,2.82307513708334,CAH,,,,,,,,,,,,,,,,,,2003
0.00205263040372454,-1.66283957251878,6.2350842603015e-15,0.000104027004469514,0.997988611953476,7.01473032298405,CAT,-0.89675537450258,1.72002973242462,0.948766641158564,,,,,,,,-0.0150971156756162,,,,,,,2003
0.000933747033282225,,2.39022077294121e-12,0.0115859584557217,0.982826985772456,4.73728241932419,CB,,,,,,,,,,,,,,,,,,2003
0.00208636817384922,,4.46995148735728e-12,0.029735952108932,0.965711542619539,8.29755577503789,CCI,,,,,,,,,,,,,,,,,,2003
0.00144324354564153,-0.0445248913463736,8.02681345468443e-06,0.0656002405076363,0.907650562886579,7.11597111055442,CCL,,,,,,,,,,,,,,,,,,2003
0.00154828796328784,-0.467998253101539,6.41296833888271e-05,0.0152229396874038,0.861468243505235,4.2149501755232,CDNS,-0.918187657537867,0.401327637896273,0.897011026592274,,,,,,,,,,,,,,,2003
0.000467373456681593,-0.920324682789234,6.02779617205583e-08,0.177197430565381,0.357794283511872,2.39378148282277,CHD,,0.798069991366236,-0.0513745192870891,0.999897105238136,0.00895417182469434,,,,,,,,,,,,,2003
0.000605047238469173,-0.128821565105833,2.86707357838027e-07,4.7994958359479e-07,0.998997803855285,8.86038994508117,CHRW,,,,,,,,,,,,,,,,,,2003
0.00085034756234646,,0.000181459549280321,0.215829364225521,0.298717413997297,4.11049402550442,CI,,,,,,,,,0.288291043911276,,,,,,,,,2003
0.000900641206485603,1.15665357897254,5.90670595904336e-16,0.00225318543031649,0.968574838184201,25.1221843576981,CINF,0.369565498789529,-1.4111336952408,-0.0711739031200021,,,,0.0254948236292562,,,,0.494033812389715,-0.54719630290629,,,,,,2003
0.000200332039308072,-0.868118169236759,1.01081377270958e-06,0.00927849794435645,0.978803809164653,4.53774600344315,CL,0.106012872799251,0.952838332275665,,,,,,,,,,,,,,,,2003
0.000907276411960182,-0.155687169327772,1.7909413756102e-14,0.000121311212504609,0.997594897589502,6.78128158707495,CLX,,,,,,,,,,,,,,,,,,2003
0.000989829943196425,-1.60671458369291,3.14644133966504e-09,0.0215522442294432,0.975372843599502,6.28750524518884,CMA,-1.2307915824053,1.58582648341244,1.06126581974344,,,,,,,,,-0.329565101308281,-0.120275064335696,,,,,2003
0.000684796987236184,-0.0347553652527542,2.22044940822057e-16,0.0498386755108235,0.944761962689136,24.5041128806087,CMCSA,-0.406517152780194,-0.0750383717434855,0.325632301056869,,,,,,,,-0.929853980073135,0.772578371873814,,,,,,2003
0.0024534715730541,,8.40595957639985e-05,0.152573838852431,0.679957489652941,3.77957927968439,CME,,0.0939114915380634,,,,,,,,,,,,,,,,2003
0.00101863900910472,-1.53955882773421,8.81120877497108e-13,1.77312268650873e-05,0.997799163330431,5.15139496643223,CMI,-0.569510833760172,1.6497308214289,0.694443925808731,,,,,,,,,,,,,,,2003
0.00170269432741381,,1.18396349244477e-10,0.0127163204273833,0.977229728638035,4.98260749142793,CMS,,,,,,,,,,,,,,,,,,2003
0.00212178345826911,,9.28766692879264e-05,0.0818954208992622,0.77902672088463,5.92421148176841,CNC,,,,,,,,,,,,,,,,,,2003
0.00042971079538958,,1.27756908664528e-11,0.0105499021978972,0.982538663077693,4.43563343923189,CNP,,,,,,,,,,,,,,,,,,2003
0.00223541557888209,-0.272460069904017,8.96523674926136e-13,0.0190502230374331,0.975707791315354,7.2796195476129,COF,,0.200470674654248,,,,,,,,,,,,,,,,2003
0.0017529551807031,-0.0383189399728665,3.68910918136286e-13,5.38981019501896e-06,0.998393789761231,5.42804978532992,COO,0.0652032965197365,,,,,,,,,,,,,,,,,2003
0.00128876803552077,,1.75462572103267e-06,0.0219506047050694,0.947733158167611,24.9169410472334,COP,,,,,,,0.0110646321698913,,,,,,,,,,,2003
-0.000105870801743876,-0.698612961178579,6.28796114904792e-12,1.06659169409064e-05,0.998858056660785,5.13180823944241,COR,0.124544764246813,0.755139597450066,,,,,,,,,,,,,,,,2003
0.00177730737632553,,3.11694003436689e-12,4.61249127611091e-05,0.996197283660728,5.64327624709164,COST,,,,,,,,,,,,,,,,,,2003
0.000227234152226568,-0.07740667170479,0.00011955646958707,0.238408647127706,0.110227001703539,5.96035426181763,CPB,-0.00333394777505641,-0.0263866430951008,0.0516864923175372,,,,,1.06872657598345,,,0.828054247102174,-0.835933009708951,,,,,,2003
-7.49533974630862e-05,-0.357126711412959,7.64124941889317e-07,8.52538354403229e-15,0.998999396374912,2.88784957151341,CPRT,0.138526973780721,0.339554358675441,-0.172396755797745,,,,2.22532238563037e-10,,,,-0.75044471291329,0.818508670193896,,0.0393337282962289,,,,2003
0.00167954225949021,,5.45648750360097e-06,0.0733504131085756,0.85263249747406,10.5878814664066,CPT,,,,,,,2.88120042170167e-09,,,,,,,,,,,2003
0.00122266872245986,,2.95834517363315e-12,1.29765787529099e-05,0.996961351571658,3.73796571457628,CRL,,,,,,,,,,,,,,,,,,2003
0.00244215333788944,-0.0421059254209202,6.77325418496256e-12,0.00282295937390679,0.995754471293426,36.9184380980172,CSCO,,,,,,,,,,,,,,,,,,2003
0.00284244972364971,,6.00672223951133e-07,1.97589347235762e-08,0.998999793587915,6.43482524715452,CSGP,,,,,,,,,,,,,,,,,,2003
0.00104423662229543,-0.199100002950429,1.4640557490935e-05,0.0731819584876564,0.863972094001029,12.4326333313302,CSX,,,,,,,,,,,,,,,,,,2003
0.000843613707792934,-1.06186606041878,3.27580283688599e-05,0.0440767038152493,0.883675737044196,5.49450273892385,CTAS,-0.214023243473584,0.914851431192725,,,,,6.49434695703536e-17,,,,,-0.100222443969866,,,,,,2003
0.000670011308206082,-0.0297385529357437,1.05913550927743e-07,4.32783599157368e-08,0.998999889183534,27.1102422437265,CTRA,,,,,,,,,,,,,,,,,,2003
0.000902806476967219,,2.4729850578708e-06,1.898777930972e-09,0.998999978650128,3.4897449487248,CTSH,,0.117983387422078,,,,,,,,,,,,,,,,2003
0.00172827647369576,,8.69126088634978e-07,0.175290365067747,0.0108099947599483,6.11241589406836,CVS,,,,0.997247999057233,0.000474332653185882,0.261015104428303,0.028993426198442,,,,,,,,,,,2003
0.00118239795692726,-0.0163968141366314,2.72580762002847e-05,0.113839132098338,1.68186753769771e-08,59.242462578035,CVX,,,,,,0.617981133188031,,1.23054855566203,,,,,,,,,,2003
0.000855836872432898,-0.976701114132904,3.40154722391333e-06,0.0533283881385012,0.908781752755203,7.90768267312766,D,,0.86945019219828,-0.0912986829104718,,,,,,,,,,,,,,,2003
0.000727661412487155,,5.9614920018319e-06,0.059142817425757,0.907627179764813,10.1034152638454,DD,,,,,,,,,,,,,,,,,,2003
0.000997777129987658,-1.72509351453639,4.55259779469726e-08,1.44105868432622e-09,0.998999996722396,7.7119147326304,DE,-0.763042591291476,1.73140231402856,0.787387061827294,,,,,,,,,,,,,,,2003
0.00125467270540143,,1.52759326672147e-12,0.0181604739077509,0.977613084061088,6.53877645146951,DGX,,,,,,,,,,,,,,,,,,2003
0.00409420776494187,-0.0740687335707535,8.36380215917285e-07,7.31529181807956e-06,0.99870585170218,6.0980915083713,DHI,-0.110641804369741,,,,,,,,,,,,,,,,,2003
0.00150789853170784,-0.11212042391611,2.56074539574074e-16,0.0160867730513549,0.982008098934978,45.9170394956924,DHR,,,,,,,0.000701045383443191,,,,,,,,,,,2003
0.00141519607550165,-0.0920391253256749,3.46185701492853e-12,0.0280716810513479,0.966848475129685,12.3375354264827,DIS,,,,,,,,,,,,,,,,,,2003
0.00122706582846989,-1.67604259925114,7.59635758785504e-06,8.82210302282377e-10,0.970577017367339,7.25893870655241,DLTR,-0.945281972027389,1.77330676626775,1.02916034893931,,,,0.0137626778412312,,,,,,,,,,,2003
0.000443569754402478,-0.946025445745109,2.53880357424226e-12,0.00594026188884353,0.98857242334557,5.71590734808399,DOV,-0.00177663939090586,0.900694207365994,,,,,,,,,,,,,,,,2003
0.0013819952721499,,4.83449979733441e-07,2.59304212462394e-05,0.996807468407845,3.66570252284968,DRI,,,,,,,,,,,,,,,,,,2003
-0.000270946756581717,-0.985353836194754,6.97606062197551e-05,0.238053426783839,2.49860010727816e-12,7.62177804771378,DTE,,0.963704123247624,,,,0.313662853199995,,0.940856267596276,,,,,,,,,,2003
0.0010568243964047,,8.15358924752662e-07,0.0123576586925947,0.979379462083822,4.97479192810556,DUK,,,,,,,,,,,,,,,,,,2003
0.00156567887572608,,3.59477991904941e-07,6.26389541678049e-06,0.998610283257984,3.25222082611304,DVA,,,,,,,,,,,,,,,,,,2003
0.000667777417201729,-0.394708605673611,4.19485216244685e-12,0.00163544023300882,0.996889132869133,7.58009906939934,DVN,,0.499061683053261,,,,,,,,,,,,,,,,2003
0.00260702000712119,-1.015573439406,0.000302368247872927,1.45188589925818e-12,1.60563438039941e-07,17.8990422887305,EA,-0.192909207991951,0.976714815633585,,,,,,,0.366422021357479,,,-0.132927836204782,,,,,,2003
0.00242912135731182,,5.68806510041475e-07,3.03691418926361e-07,0.99899944786141,10.7693786036949,EBAY,,,,,,,,,,,,,,,,,,2003
0.00042953526631436,-0.133461920994533,8.58247476081191e-08,9.78393304409469e-07,0.259112495921957,59.9908457135482,ECL,,,,,,0.739884224536021,,1.01183281726489,,,,,,,,,,2003
0.00061054146938804,,2.72511111601242e-06,0.105088231537166,0.865489650054119,9.12468410413152,ED,,,,,,,3.41824636621264e-09,,,,,,,,,,,2003
0.000216492937754263,-0.124171942558817,5.30334740648844e-12,0.020805438337816,0.975334941309933,9.14918194449219,EFX,,,,,,,,,,,,,,,,,,2003
0.00104420591346755,,2.5536174920757e-06,5.25516408915238e-08,0.143874744359743,4.11565382894238,EG,,,,,,0.781013176998161,0.00816763263916931,,0.0511151202449229,0.0598935828499534,,,,,,,,2003
0.0021622605810545,-0.114314929743391,5.17468156361357e-06,0.167311919365268,0.812854820800042,24.6396487316016,EIX,0.282159664340295,-0.424306090982861,,,,,,,,,,0.0633892082224222,,,,,,2003
0.000759774716517417,,8.4255050484958e-13,1.40672680570585e-05,0.998839856294346,4.61940480277661,EL,,,,,,,,,,,,,,,,,,2003
0.00118889209415701,,6.76863029482084e-05,0.288581245842403,9.32019549180384e-10,9.0427144626019,ELV,,,,,,0.508387304304819,,,-0.0401658212227198,,,,,,,,,2003
0.000122674073666688,-0.944590584567968,2.68298680575104e-06,0.0345923416385222,0.032758081598886,6.30038071700789,EMN,,0.911211677361492,,,,0.916461992381368,,,,,,,,,,,,2003
0.00129659508225334,-0.93397656281769,1.30176214773765e-06,0.029714640588382,0.960743758310058,13.4828923274166,EMR,-0.0118543141512153,0.865838628876606,,,,,,,,,,,,,,,,2003
0.000530952935464213,,5.8349655486657e-13,0.0177936416767216,0.979790876620954,10.4306359912813,EOG,,,,,,,,,,,,,,,,,,2003
0.00474890782809914,0.221289823141658,0.000255410017467332,0.156344134668321,0.798695711572219,3.74582434867928,EQIX,-0.840377084017236,-0.207929038940538,0.799987792551086,,,,,,,,,,,,,,,2003
0.00102597118410485,0.93565139328914,3.3991936876756e-15,0.0294272388937849,0.96725333452501,55.1238554898257,EQR,,-0.999792489302608,,,,,,0.689235319535162,,,,,,,,,,2003
0.00035990783570428,,6.69303606171036e-12,0.0292971971079944,0.969009631553896,3.66153223206326,EQT,,,,,,,,,,,,,,,,,,2003
0.00147063423568479,-0.11975935724163,1.56243452362165e-05,0.122272613779949,0.782502228834913,6.4319279930202,ES,,,,,,,,,,,,,,,,,,2003
0.000990210695696025,,6.37218884891125e-06,0.0404164856345445,0.895702023409623,5.90659606743563,ESS,,-0.185508243881466,,,,,,,,,,,,,,,,2003
0.00111625505633366,-0.049976572204056,1.81612000805333e-11,0.0256306872784472,0.971844619852811,8.49093643510857,ETN,,,,,,,,,,,,,,,,,,2003
0.000670778985954922,-0.104794016703711,1.1636907128713e-07,0.0114031498414124,0.984816494174929,6.7540721302225,ETR,,0.153996514507107,0.0382753323578285,,,,,,,,,,,,,,,2003
0.00109310568722203,,2.71706917494938e-12,4.0695050847337e-05,0.998011218308627,4.20650438385009,EW,,,,,,,,,,,,,,,,,,2003
0.00129351490128037,-0.50529593413157,1.85199220556901e-15,0.0454889359374241,0.00837983060855015,53.9661502859543,EXC,,0.43832156913453,,,,0.938410300376469,,,,,,,,,,,,2003
0.000460565347407089,-0.152362034112205,1.12335657899532e-07,2.58356445872114e-09,0.998999983771648,5.12096480209302,EXPD,,,,,,,,,,,,,,,,,,2003
0.00114097552948776,-0.0931563024578599,0.000124876211442747,0.194566376374158,0.600801170365706,7.43716134663696,F,,,,,,,,,,,,,,,,,,2003
0.00407996579194935,,6.72992289718764e-07,3.93832444561328e-07,0.998998090026822,7.99923896860854,FCX,,-0.0779389273404297,-0.16490167437347,,,,,,,,,,,,,,,2003
0.00133912174678685,-0.83124279753391,3.45171908932447e-07,2.13441976650952e-08,0.998999760724334,5.00940809039466,FDS,0.111682411512805,0.90290833252143,,,,,,1.04462708563442,,,,,,,,,,2003
0.0007000523070663,,1.71662735981905e-12,0.0012886419573482,0.997483993096692,6.78358796457688,FDX,,,,,,,,,,,,,,,,,,2003
0.000986773586311251,,7.65169866019016e-06,0.0628156505550616,0.905835733600981,3.61876222789253,FE,,,,,,,,,,,,,,,,,,2003
0.0035394951313526,-0.0544242922725097,8.61201383798369e-08,2.96793824317638e-07,0.998998762370209,6.95189839512606,FFIV,-0.223399955497411,0.0851265166318567,0.10369997158816,,,,,,,,-1.05490785759852,0.884860430548803,,-0.147759422741389,,,,2003
0.000700355849723679,-0.943473570754177,6.44889692343663e-06,0.0436402168044604,0.938533653848325,59.9977559195784,FI,0.0223398889213805,0.944491542213322,,,,,,0.916813964657285,,,,,,,,,,2003
0.000770495123457402,,7.03770304857037e-07,0.00242132849703194,0.994733902314299,3.6926241065751,FICO,,,,,,,,,,,,,,,,,,2003
0.00129933428358362,,1.60434773740412e-12,0.00066240654449644,0.998183026352735,8.76414547619675,FIS,,,,,,,,,,,,,,,,,,2003
0.000414076402943737,-0.954516764270012,4.78319948080492e-12,0.0296899477776207,0.966391631959218,19.9909674810307,FITB,-0.0127655738940681,0.873416443244458,,,,,,,,,,,,,,,,2003
0.00262750275284184,-0.966920989745795,4.3038967095373e-06,0.00587826335908532,0.9754474764357,5.39385566733067,FMC,,0.932956695190504,-0.0484571975187362,,,,,,,,,,,,,,,2003
0.00124616187251833,,9.53744960183146e-06,0.163692555165285,0.715790145525914,19.1902599233366,FRT,,,,,,,,,,,,,,,,,,2003
0.000677472559607193,,6.56959537528425e-14,0.00641955862602209,0.990947881377611,3.77214980571943,GD,,,,,,,,,,,,,,,,,,2003
0.000977852403492069,-0.0681469576404473,3.60704041424977e-13,0.0211045413899183,0.975510389605563,23.9984015396735,GE,,,,,,,,1.16501642961819,,,,,,,,,,2003
0.00234761008936793,-0.0498968184470826,3.63979818723898e-07,0.0156413167431946,0.981005083655853,4.14688935770667,GEN,,-0.0406927944505068,,,,,,,,,,,,,,,,2003
0.0024422409995972,,2.64741236253612e-12,3.45557123222728e-06,0.998927013107422,5.98626584612106,GILD,,,,,,,,,,,,,,,,,,2003
-0.000158620331278515,-1.02236092940507,1.67105249184722e-06,0.0193584748933038,0.96137128681635,6.19804291518451,GIS,-0.0657983087423797,0.932300131116765,0.0128561460739129,,,,,,,,,,,,,,,2003
0.000937467810875409,-0.122744458056188,3.22856580481768e-12,0.0334729838181504,0.962170498886409,8.18363969533615,GL,,,,,,,,,,,,,,,,,,2003
0.00320569791436348,0.0951184785875944,0.000218259727210392,0.151374519160946,0.657632340803438,5.63280412783561,GLW,,,,,,,,,,,,,,,,,,2003
0.000411026564950174,0.0640534611364185,5.69904054315062e-07,0.0492171677388723,0.941209734103112,30.5731845188895,GPC,,,,,,,,,,,,,,,,,,2003
0.00100800210008348,,2.54920168435748e-12,2.70345856092708e-05,0.998790164991293,5.70328117122335,GPN,,,,,,,,,,,,,,,,,,2003
0.00252140868704885,,1.36035839434278e-05,5.70285559183418e-08,0.999999969795869,2.65771891786454,GRMN,,,,,,,,,-0.0275000403713919,,,,,,,,,2003
0.00135735196971576,,5.17214439727258e-13,0.0199375048845356,0.000268760973093586,18.099328304566,GS,,,,,,0.952863267034976,,,0.0394548771873881,,,,,,,,,2003
-0.000333467561571986,,5.18599326357998e-14,3.62184837479472e-05,0.998571895947339,5.45767023355591,GWW,,,,,,,,,,,,,,,,,,2003
0.00121636162098785,,7.21274702169875e-06,0.0104323941599223,0.948887340234033,59.9720616790139,HAL,,,,,,,0.0186527405607589,1.09684742664561,,,,,,,,,,2003
0.000878643568180095,,2.58908879191532e-06,0.0124603930140949,0.977833901652219,3.24842398718426,HAS,,,,,,,1.77931835385712e-08,,0.873600258521951,-0.856189080242751,,,,,,,,2003
0.000858748550978631,-0.153049228858976,7.59286359560771e-14,0.0119770536013084,0.985640004684399,44.3313399908265,HBAN,0.752262336653563,-0.0251489792469188,-0.767135773262527,,,,,1.02764722735282,,,,,,,,,,2003
