mu,ar1,ma1,omega,alpha1,beta1,skew,shape,tick,ar2,ma2,eta11,eta21,alpha2,beta2,ar3,ar4,gamma1,ma3,gamma2,ar5,ma4,label
0.00110697904496215,-0.0996937432516288,,2.39357565658377e-05,0.169923359046082,0.705459348098371,,4.59285536463638,FDS,,,,,,,,,,,,,,2016
0.00117887902846785,-0.00895581703500878,,2.02910175733971e-07,2.5903566864885e-05,0.994636990820131,,3.86295336842629,FDX,,,,,,,,,,,,,,2016
0.000271025554532148,-1.35078080232535,1.2316981410965,1.48534663940983e-06,2.45267314612502e-05,0.9916315329083,0.803163206714726,5.70312010971709,FE,-0.770752583475239,0.662566370589128,,,,,,,,,,,,2016
0.00134436787654672,,,1.61631553824169e-13,1.23836028324975e-05,0.997343316794155,,3.67078880869632,FFIV,,,,,,,,,,,,,,2016
0.00055167431900211,-0.13240808493084,,1.12490985308087e-06,0.0172718597556184,0.969406503407401,,6.44476883007567,FI,,,,,,,,,,,,,,2016
0.000421163308963049,,,4.84481140000844e-14,0.000138690034368523,0.996831031983861,,3.910639768976,FICO,,,,,,,,,,,,,,2016
0.000608784136842709,,-0.089890632131979,3.53561709857969e-05,0.238800759718976,0.599246796297552,0.926080295188889,3.9146755927025,FIS,,-0.137474227205994,,,,,,,,,,,,2016
0.00171039546447498,,,3.13088023310755e-05,0.204625053869177,0.724321814309537,,5.52687977460712,FITB,,,,,,,,,,,,,,2016
0.00089762155881438,-0.847782271948753,0.74998308626793,2.47320935248385e-05,0.0880786444100963,0.839852493537827,,3.35395205653397,FLT,,,,,,,,,,,,,,2016
-0.00120247798283804,0.99423998956879,-1.05332864620547,6.26904720622179e-05,0.174672903071239,0.717314302237102,,3.75748256203695,FMC,,0.0235763001174664,,,,,,,,,,,,2016
0.000431498467789132,,,3.2099386911363e-06,0.0155183090162883,0.958061874365294,,5.34581383551443,FRT,,,,,,,,,,,,,,2016
-0.00107927919198381,0.0640502570535781,-0.0717691067893107,0.000522437883337781,0.138598402419856,0.424721774092593,,2.74932513138347,FSLR,-0.0597479508048307,,,,,,,,,,,,,2016
0.000367941763311233,,,6.8947066461254e-06,0.0267567831080656,0.954112855164443,,3.8593077320753,FTNT,,,,,,,,,,,,,,2016
0.00113704238147295,,,1.70691903674567e-07,0.00782416152139047,0.988109094890437,,5.08620269400018,GD,,,,,,,,,,,,,,2016
-7.15927427933902e-06,,,5.70444948754059e-06,0.292877123039668,0.70612282436085,,4.04556692960396,GE,,,,,,,,,,,,,,2016
0.00109383034894571,,,3.81291049679103e-05,0.213463739577387,0.769411432115785,,2.58014752711692,GEN,,,,,,,,,,,,,,2016
-0.000723523001577354,-0.0884848648705606,,1.19145303165486e-13,6.02069271594213e-05,0.997223000112537,,4.99168520593879,GILD,,,,,,,,,,,,,,2016
0.000578358412097187,,,1.16104629309381e-07,1.44187628361748e-06,0.998990416686177,,3.97626213403303,GIS,,,,,,,,,,,,,,2016
0.000944240289066792,,,1.06879527566612e-05,0.17233992799533,0.754121560564972,,5.74178975006079,GL,,,,,,,,,,,,,,2016
0.0016278652201111,,,5.07826073292801e-06,0.0875279411051385,0.889877290634316,,3.48219078245892,GLW,,,,,,,,,,,,,,2016
0.000589682846057676,,,0.000123031857429801,0.169389517554707,0.089497322648525,,5.56271803282315,GM,,,,,,0.266461549862505,,,,,,,,2016
0.00128924729980799,,,2.86564340847862e-12,4.78429883826515e-06,0.997758990921227,,4.05371098879296,GNRC,,,,,,,,,,,,,,2016
0.000547445898367172,,,7.93347286854184e-06,0.125404387892789,0.831690420963562,,4.45803462723025,GOOG,,,,,,,,,,,,,,2016
0.000510139360934189,,,8.96891940649427e-06,0.109967794629847,0.838992032178491,,4.35133590720641,GOOGL,,,,,,,,,,,,,,2016
0.000737898683295233,,,8.76577248858373e-05,0.199698067094929,0.004653755510885,,7.69256454438003,GPC,,,,,,0.210497550069489,,,,,,,,2016
0.000940629139018009,,,6.1447494784324e-05,0.214163549142574,0.664145972825852,,3.47788470069862,GPN,,,,,,,,,,,,,,2016
0.000874272664666733,,,7.70748418880208e-07,2.78490521832891e-05,0.994070718422988,,3.61759930218137,GRMN,,,,,,,,,,,,,,2016
0.00120856600215118,,0.00809665595987307,1.80323721241837e-05,0.15848298031373,0.789608341296854,,5.50705421489499,GS,,,,,,,,,,,,,,2016
0.00066725352181708,,,4.46183174142886e-07,6.99640673615322e-05,0.997277018497788,,3.96295604817587,GWW,,,,,,,,,,,,,,2016
0.0014759441998365,,,1.92732962986084e-14,0.00127720050417661,0.996683573579642,,9.05023959656148,HAL,,,,,,,,,,,,,,2016
0.000482870862524385,,,3.61327184614018e-05,0.153026052952529,0.707755001972735,,3.54184155146672,HAS,,,,,,,,,,,,,,2016
0.000774851123117462,,,4.34093944371035e-05,0.156735995300996,0.73610356658134,,4.66648615811905,HBAN,,,,,,,,,,,,,,2016
0.00106223552283773,,,5.58890045550854e-05,1.26116923070129e-09,0.55985819680726,,4.35478722809289,HCA,,,,,0.235380794730336,,,,,,,,,2016
0.000502987057350233,,,8.31184885460775e-06,0.10813153594406,0.832683486438133,,4.98391442052687,HD,,,,,,,,,,,,,,2016
0.000254700084946658,,,6.50355541774877e-05,0.140292918003061,0.792291960303323,,6.10575734352025,HES,,,,,,,,,,,,,,2016
0.000775454616731897,0.454881893713799,-0.5891133325803,1.41956487619663e-12,4.35380236283672e-05,0.997244856668362,,4.59653132154565,HIG,,,,,,,,,,,,,,2016
0.00104263426518225,,,4.24251469034191e-05,0.111813227117507,0.109306711511185,,4.87155597504793,HII,,,,,5.04417504020431e-14,0.448123919712495,,,-0.0788488540617432,,0.26039830259787,,,2016
0.00103750469516482,,,1.3939189381373e-05,0.152973426773232,0.80058132764879,,6.07172062491943,HLT,,,,,,,,,,,,,,2016
0.00141928158306504,,,5.82303037551634e-05,0.130090608836828,0.686931783354947,,3.2325423993258,HOLX,,,,,,,,,,,,,,2016
0.000645939235127638,0.72650005592649,-0.796301115047714,3.70366034278293e-11,0.000943359247210467,0.99567225298431,,4.23050401159072,HON,,,,,,,,,,,,,,2016
0.000600258982712882,,,1.59988380775868e-05,0.0980387707612273,0.866519528374855,,4.4020930246669,HPE,,,,,,,,,,,,,,2016
0.0014185942938094,,,3.24073279514959e-05,0.194121959531475,0.743477373393612,,4.82949122080969,HPQ,,,,,,,,,,,,,,2016
-0.00038671127106698,,,5.48322292702342e-07,3.7494710113733e-05,0.996435565392831,0.862015465101726,4.693470010432,HRL,,,,,,,,,,,,,,2016
0.000101010026746135,-0.147920769281258,,8.89121648654139e-14,0.000617337773013626,0.998345243695158,,3.87333844398694,HSIC,,,,,,,,,,,,,,2016
0.000559075830373714,,0.126548939321824,1.77496704192215e-05,0.137941661434122,0.812114321929094,,8.43116365178931,HST,,-0.034218828029213,,,,,,,,,,,,2016
0.000368237724632048,,,3.31973010011628e-07,0.000226749569838245,0.993370370921515,,3.25133176064707,HSY,,,,,,,,,,,,,,2016
0.000186814341731956,,0.0236307089482188,1.40824675725749e-05,0.238375164329438,0.76062480187304,,3.45000025299606,HUM,,,,,,,,,,,,,,2016
-0.000317736948021713,1.09319601578,-0.999992318206427,5.29458111099642e-07,0.0227571906407448,0.97075536136933,,4.68593091969863,HWM,-0.114599638928031,,,,,,,,,,,,,2016
0.000895835176969254,,,1.06775586463519e-05,0.117027614624143,0.819132952526129,,4.04929918586381,IBM,,,,,,,,,,,,,,2016
-8.05605104650655e-06,,,1.37539690378616e-05,0.175429411852548,0.764480867529102,,3.71948202779905,ICE,,,,,,,,,,,,,,2016
0.00180191493389769,,,5.12906463730084e-06,1.13739801470207e-06,0.974666019814516,,3.44103705243445,IDXX,,,,,,,,,,,,,,2016
0.000776615503988816,0.892578142666013,-0.866314390342919,1.74658194659555e-05,0.116537555491226,0.751547922439297,,5.0055746503749,IEX,,,,,,,,,,,,,,2016
0.00109574113854036,-0.215633901321331,0.195608076899168,9.95090360376196e-05,0.491024554397389,0.243660814572775,,2.93504917572645,IFF,-0.987798209482034,0.991455808558483,,,,,,,,,,,,2016
0.000128080230003274,,,1.69479383204286e-06,0.000929216457794313,0.990058685334547,,3.63615859287622,ILMN,,,,,,,,,,,,,,2016
-7.43108985114429e-05,,,1.29797564171557e-05,0.0202112224241464,0.959798449399357,,6.15447307379146,INCY,,,,,,,,,,,,,,2016
0.00129309354963342,,,5.45744885876971e-06,0.409745823602408,0.0670404730811288,,2.85085851993579,INTC,,,0.996779039361219,0.0670404654666494,,,,,,,,,,2016
0.000328764779615897,-0.160329228796564,,1.29130021652687e-05,0.160166828952152,0.752049600094199,,8.695458203073,INTU,,,,,,,,,,,,,,2016
0.00202226793420916,,,7.21348773112148e-12,0.00964859928464988,0.54572441939051,,5.68738779494569,IP,,,,,,0.43970923979728,,,,,,,,2016
0.000534216725783448,-0.148785559055254,0.0783735731774576,5.52932924651925e-05,0.245028282684579,0.460004586660247,,4.25534997845207,IPG,-0.160835520274728,0.0980468022656774,,,,,0.810851834388377,,,-0.915864268983476,,,,2016
-8.18037989464111e-05,,,3.93051978555981e-05,0.19370290836689,0.66335437383672,,4.38182179742905,IQV,,,,,,,,,,,,,,2016
0.00157564302877352,,0.0745463112092277,5.96603798510133e-06,0.0455337163791558,0.929830215675047,,4.63949571941159,IRM,,,,,,,,,,,,,,2016
0.00142577031880869,,,7.02995517393649e-05,0.281601493298639,0.504260474302127,,2.88435823075435,ISRG,,,,,,,,,,,,,,2016
-0.000207714874219683,-0.0409231096737961,,4.1427640914251e-05,0.169332875296788,0.584330689956996,,3.91730347452535,IT,,,,,,,,,,,,,,2016
0.00127884831204289,-0.00076291497390937,,1.11432974243873e-05,0.115435714918172,0.781117479918883,,4.42130170644255,ITW,0.0588338452467655,,,,,,-0.00711550566903098,0.0364777054868365,,,,,,2016
0.000827006993407411,,,4.95867976650081e-05,0.212339179300555,0.677799054347966,,5.12451781861425,IVZ,,,,,,1.22668091262866e-07,,,,,,,,2016
0.000607959438552745,,0.0240284472155273,6.17965512742036e-05,0.144374039855595,1.04784499266812e-17,,4.73627421747135,J,,,,,,0.620869543553091,,,,,,,,2016
0.0014111818190288,0.0772422707740947,,6.25278510035007e-12,0.00792440358601453,0.98947196125829,,10.573999817551,JBHT,,,,,,,,,,,,,,2016
0.000665283947534751,,,5.48234638201242e-05,0.066388281157895,0.743951762130557,,3.22950803557584,JCI,,,,,,,,,,,,,,2016
0.000207001238589171,-0.313142939194154,0.204129678942692,4.30155436364937e-05,0.300401837515016,0.34565175886308,,6.01959344806163,JKHY,,,,,,,,,,,,,,2016
0.00049055702758819,-0.0892732783962704,,4.93082385506307e-06,0.0520670278159545,0.87269070150678,,3.80005870528476,JNJ,,,,,,,,,,,,,,2016
0.000593474920717021,,,0.00043991479996674,0.484675622694599,3.72570549800192e-09,,2.4626951663245,JNPR,,,,,,,,,,,,,,2016
0.000814528108675232,-0.0404162500427023,,1.61182513494652e-05,0.307481077779585,0.691518268955687,,3.29740288929558,JPM,,,,,,,,,,,,,,2016
0.000605317757929231,,,4.01500750784962e-08,0.250860536841222,0.235047975715726,,3.17281713885347,K,,,0.999810285313077,0.00621776099983411,,,,,,,,,,2016
0.000219564810453757,,,1.68261574790006e-07,0.000304015416993888,0.997361416602156,,5.48151963794369,KDP,,,,,,,,,,,,,,2016
0.000824086964229918,0.823866221142446,-0.789298950016818,0.000247144393938603,0.22939152506892,5.64715177348986e-10,,6.82123627603494,KEY,,,,,,,,,,,,,,2016
0.00121718118095554,,,5.79652371329492e-13,6.12624968138248e-05,0.997171179966029,,5.60370874732115,KEYS,,,,,,,,,,,,,,2016
0.000716296295671442,,,3.40614773386478e-05,0.239795513978943,0.592145564335458,,4.89348874968322,KHC,,,,,,,,,,,,,,2016
0.000687794386420606,0.529097539859429,-0.495555346265357,4.15208959318878e-05,0.330273973946341,1.76893024031481e-16,,9.58540977477788,KIM,-0.730284345215715,0.750665747743093,,,,0.436606594653911,,,,0.066943710114022,,,,2016
0.00159765346114094,,,3.86721636404121e-06,0.0304775403859543,0.938433420739996,,4.14862253830156,KLAC,,,,,,,,,,,,,,2016
0.000379709490437883,,,1.7471463864734e-13,0.00029013677418905,0.998317126809726,,6.09618215871228,KMB,,,,,,,,,,,,,,2016
0.000537805203285105,,,2.24971840648531e-05,0.110938459587461,0.84479224805599,,28.4212379040059,KMI,,,,,,,,,,,,,,2016
0.00108069027870257,0.518361838081362,-0.575419166319152,1.53765119024511e-05,0.0366443337496063,0.930813920617238,,5.7799334221674,KMX,,,,,,,,,,,,,,2016
0.000169521576327053,0.350103165940152,-0.493760584062225,2.10618605508437e-12,4.01204799031573e-05,0.99886141122172,0.834682598292959,4.29462086725982,KO,,,,,,,,,,,,,,2016
-0.00135403570703907,,,0.000113335123487064,0.112809312006575,0.0879415513957365,,4.16733543415335,KR,,,,,,0.391330082000444,,,,,,,,2016
-0.00142312762284453,0.989833873965421,-1.0359910956817,1.42720742348177e-05,0.192861834291305,0.717172307518697,,5.36915053923892,L,,0.00204533460076021,,,,,,,,,,,,2016
0.00138945609786032,-0.116284127981074,,9.37342886750891e-06,0.0780653889869956,0.883876907151731,,5.2635796911808,LDOS,,,,,,,,,,,,,,2016
-0.0002656633364076,0.813704524572282,-0.875705112915806,8.54635254726946e-06,0.0355262400285683,0.926558511945064,,6.8882317808276,LEN,-0.0246299691969951,,,,,,0.0841721470459023,,,,,,,2016
0.000906549263564919,,,8.68294410329479e-06,0.109543754813098,0.83951909174876,,4.42343838333379,LH,,,,,,,,,,,,,,2016
0.00166295140959271,,,3.19719073703087e-05,0.160822752175803,0.681602181441103,,3.28527618948458,LHX,,,,,,,,,,,,,,2016
0.000972930222653394,,,1.7787012691181e-05,0.127036097542389,5.69198726278106e-08,,4.38328644217975,LKQ,,,,,,0.801243281532763,,,,,,,,2016
-0.000347984460268967,0.363029811725358,-0.517308104068324,3.43351477682465e-06,0.00863942879900377,0.970128379088883,,3.47813048346295,LLY,0.332010413694469,-0.137315998577454,,,,,,,,,,,,2016
0.000801294649875706,0.661138167925687,-0.664814452406927,5.8263900713347e-06,0.0336597261216049,0.89860739815942,,3.49439713994761,LMT,0.0507503401271889,,,,,,,,,,,,,2016
0.00211138732242183,-0.858251650677135,0.903696326650616,2.84790761424695e-07,1.6857717577663e-08,0.999999973633238,,3.80039823500219,LNT,,,,,1.40777184696539e-08,,,,0.170746909791517,,-0.172746971889615,,,2016
0.000441078538759624,,,1.35619689613382e-05,0.0706477269926997,0.86150109746757,,3.61134352849153,LOW,,,,,,,,,,,,,,2016
0.00213436094205858,,,1.27641514795784e-05,0.0579739851370469,0.899073614621462,,4.35736022395053,LRCX,,,,,,,,,,,,,,2016
0.0016156492360882,,,9.38891231053376e-13,1.63995845288012e-05,0.998644669455439,,4.25521082850577,LUV,,,,,,,,,,,,,,2016
0.00151151671723131,,,3.47945467599616e-06,0.00904811317620831,0.978701363152311,,3.68006135739112,LVS,,,,,,,,,,,,,,2016
0.000658105163933027,,,1.77343716132754e-06,0.0240088275310795,0.967641590647461,,6.06626462791214,LYB,,,,,,,,,,,,,,2016
0.00060144702739632,0.895786403829164,-0.934251029785593,4.98477695432194e-07,0.00734267877510196,0.987632446744187,,7.64285239750952,LYV,,,,,,,,,,,,,,2016
0.000977640965168395,-0.159754693558943,,7.29913393951022e-06,0.140778487655342,0.804989014379519,,7.37331027580668,MA,-0.016016528131276,,,,,,0.0436483570766237,-0.103884163625411,,,,-0.214058017130128,,2016
0.00114093467679911,,,2.16726221704983e-07,4.50127242313909e-09,0.998999982921511,,6.44840655580177,MAA,,,,,,,,,,,,,,2016
0.00104048951414767,,,3.3477973423435e-05,0.232287853331612,0.645134594210768,,4.60262453809115,MAR,,,,,,,,,,,,,,2016
0.00125718401029792,,,2.97035265184464e-05,0.114949863075427,0.795234213296783,,3.77780350178307,MAS,,,,,,,,,,,,,,2016
0.000856942953001567,,,1.96998643930012e-13,0.000133372261571314,0.994804637327282,,5.62260688295625,MCD,,,,,0.0001421574293569,,,,0.241691578894206,,-0.237300702429843,,,2016
0.0016387346714091,,,1.74186222752437e-07,0.0051913706607399,0.991353607723051,,4.94134730875058,MCHP,,,,,,,,,,,,,,2016
1.40661935403437e-05,,,9.02512965192653e-05,0.480478690478975,0.510066190801053,,2.78521911141899,MCK,,,,,,,,,,,,,,2016
-0.000114785723695461,0.40555207783234,-0.484659190274379,1.48454373885985e-05,0.108947844761663,0.382220673028567,0.90689742041056,3.91602008078084,MCO,0.11583931817187,,,,,0.438330965955602,-0.0278058136746755,-0.0171068521898668,,,,,,2016
0.000198170531578056,,,2.93208671385919e-05,0.230224873904576,0.72628718322287,,3.43776450767858,MDLZ,,,,,,,,,,,,,,2016
0.000363489578120655,,-0.165445331817923,6.12215511899386e-07,9.72821627491128e-05,0.993146175439606,,4.1670115368206,MDT,,,,,,,,,,,,,,2016
0.000441937359609457,0.989244108410172,-0.999871852418907,5.03884519654831e-07,0.514522582967834,0.113766478590687,,2.5757165602764,MET,,,0.999838146676797,0.0283577867852524,,,,,,,,,,2016
0.000172316288271229,,,9.48371544191775e-06,0.0145095971905408,0.875954859773244,,4.01259117518848,META,,,,,1.99941472003877e-07,,,,0.295661381904991,,-0.156972167576842,,,2016
0.00152128896088276,,,2.1614983862441e-05,0.122190249818573,0.816103463033583,,7.51633100058738,MGM,,,,,,,,,,,,,,2016
0.000844180348967182,,,4.82430163848409e-05,0.163175755525309,0.692606924850225,,3.06645617102933,MHK,,,,,,,,,,,,,,2016
0.000704971452081778,,,2.82167348290111e-05,0.171847715706682,1.1190782360357e-17,,4.20727865084616,MKC,,,,,,0.621736204550815,,,,,,,,2016
0.000834533217449843,,,2.69377027551728e-05,0.129900510613684,0.755643667342457,,17.9741829460229,MKTX,,,,,,,,,,,,,,2016
0.00113401829997746,-0.623545414381324,0.635545994812759,4.64121068433014e-05,0.130057821445994,0.742212136823728,,4.08887931961173,MLM,-0.977989374391459,0.977751926088728,,,,,,,,,,,,2016
0.000782275527389146,-0.123971583344533,,6.32888243397791e-06,0.157524593273837,0.780411621996009,,4.15500570635924,MMC,,,,,,,,,,,,,,2016
0.000533024494622257,-0.137572408637061,,6.22396268892516e-06,0.178620357070728,0.767627568002432,,3.84135383535631,MMM,,,,,,,,,,,,,,2016
-0.000409339713669191,-0.0584172483784581,,4.8322075508896e-05,0.216288558290923,0.648190116129352,,3.71076351797326,MNST,,,,,,,,,,,,,,2016
0.0013435109958302,0.201210264840011,-0.0801677869260871,2.74355934980615e-05,0.205930252779593,0.508444542722211,,5.00682434316931,MO,-1.01409957195258,1.01535185944084,,,,,,,,0.126897740988702,,,,2016
0.000415968502920145,,,2.7827238833943e-06,8.88079040143803e-06,0.991989352401628,,3.28633395697107,MOH,,,,,,,,,,,,,,2016
0.000154751852336152,,,3.79187484967473e-05,0.0406961855895862,0.908992026642032,,42.6959627259598,MOS,,,,,,,,,,,,,,2016
0.00113572531252103,,,2.60385911070604e-05,0.0810293716840367,0.884201158184425,,5.30328752825076,MPC,,,,,,,,,,,,,,2016
0.00143959908799397,0.846278312311196,-0.893699350790219,5.16084702332022e-12,0.000951675559405768,0.996841083302728,0.809540180637127,5.93513485264514,MPWR,,-0.0622841781327488,,,,,,,,,,,,2016
0.000247757012589178,0.35773255769991,-0.491352546434104,3.03351383469198e-06,1.00566733679212e-07,0.976234206472271,,4.44123249070441,MRK,,,,,,,,,,,,,,2016
0.000114995162170161,,,3.66038454403433e-12,0.00927866732885106,0.986457141000859,,6.13525400270632,MRO,,,,,,,,,,,,,,2016
0.00166284281949876,,0.0211095400109222,2.3185813431214e-05,0.138353841104062,0.809832800099544,,4.75141149733396,MS,,,,,,,,,,,,,,2016
0.000840083276988267,,,4.26236527815628e-05,0.200438614972689,0.538532272076512,,6.15697621868714,MSCI,,,,,,,,,,,,,,2016
0.000463238066273047,,,4.72107887450436e-06,0.119404482718688,0.878971555014503,,3.27757352129184,MSFT,,,,,,,,,,,,,,2016
0.000708449346130835,0.508873812710656,-0.357652121489363,1.24109760050465e-12,0.000285654375403115,0.996921203163293,,4.62933575314476,MSI,,,,,,,,,,,,,,2016
0.000609088118777331,0.0852302207943549,-0.285821905679545,1.70437655887264e-05,0.159541838515467,0.746277224157001,,4.61830433330268,MTB,0.927814815120095,-0.911114973091505,,,0.032392300141916,,,,,0.144610327824778,,,-0.00421881405904583,2016
0.000886607052068836,,0.169609716230253,2.35912626145491e-11,0.0155577048400766,0.981963286569588,,4.3399971778,MTCH,,,,,,,,,,,,,,2016
0.00133736893001956,0.63123169042961,-0.920939207980111,0.000110975178237212,0.286209450229654,2.48082670994704e-13,,5.67330773593092,MTD,0.132213723738894,,,,,0.0613701081603731,0.0604897594769478,-0.0108153466876963,-0.0242316676141297,,,,,2016
0.00184365852501733,,,1.08348590529391e-05,0.0498142825209035,0.940227494849163,,4.4600872058057,MU,,,,,,,,,,,,,,2016
-0.000476869980510434,,,0.000279990194868538,0.30608272704068,0.374372752377605,,3.92572616710851,NCLH,,,,,,,,,,,,,,2016
0.000952348960225384,-1.78617926669817,1.9456067187971,1.18368615018606e-05,0.161954658474853,0.738793622334543,,7.97705797984448,NDAQ,-0.793278198199379,1.05449012047866,,,0.00142883474917012,,0.114311449239364,,,,,,,2016
0.00102486078349066,,,3.17259391825289e-06,2.01272375542613e-07,0.98540584910822,,3.75956493633081,NDSN,,,,,,,,,,,,,,2016
0.0011445749395865,,,2.90871144131432e-07,3.11172725824958e-09,0.998999993973374,,3.77425482517976,NEE,,,,,,,,,,,,,,2016
0.00330796162778876,-0.254018669497904,0.182784306423344,4.51150507052811e-07,5.10332756442132e-09,0.998999837657557,,4.32550072917426,NEM,-0.180500775757953,,,,,,,,,,,,,2016
0.000567638003346992,-0.84355609605086,0.762140926320629,3.21616858373909e-12,9.13577147042761e-06,0.995840256242957,,4.11453122393681,NFLX,-0.862739602086068,0.844329632388052,,,,,-0.845587819027444,,,0.842536112492124,,,,2016
0.00129488217292856,-0.833015664243618,0.817094238068624,6.31407374280107e-06,0.0319898587131292,0.925001400110036,,5.4239343707674,NI,-0.0347046491418256,,,,,,-0.043852332278505,-0.099060225519991,,,,,,2016
-0.000694169042761631,,,5.00754385255373e-05,0.122996417174368,0.623588527923116,,9.17530793638451,NKE,,,,,,,,,,,,,,2016
0.000787135031036358,-0.63828730316043,0.517178737548871,5.43673533603771e-06,0.05782160563119,0.883270068824223,,4.33037165198232,NOC,0.0074384681315484,,,,,,0.0903620553217558,,,,,,,2016
0.000329651933968708,,-0.0743123711925794,6.88482010225733e-05,3.96407330687142e-12,0.854703467922482,,3.38705094746794,NOW,,-0.0663590737113672,,,,,,,0.0689332557563542,,,,,2016
0.00136504405622536,,,4.46238129125014e-05,0.0587061776034951,0.897432297107675,,6.09700902384062,NRG,,,,,,,,,,,,,,2016
0.0017665886888118,-0.00135463634070099,,3.14648521471509e-11,0.011057802090008,0.984505838289521,,4.61686424413661,NSC,,,,,,,,,,,,,,2016
0.00092568724482645,0.747690721508856,-0.719583015967311,9.30372970807251e-13,1.22917461925459e-05,0.997208428871925,,4.72499775515688,NTAP,,,,,,,,,,,,,,2016
0.000535885962838288,,,2.98854697139132e-05,0.096521929684462,0.743963589039111,,3.49792994705974,NTRS,,,,,,,,,0.213707565247609,,,,,2016
0.00116545687489151,,,3.01267573410532e-08,1.0927136701212e-10,0.998999956015123,,5.89690227445384,NUE,,,,,,,,,,,,,,2016
0.00321845124968757,,,2.70966405034869e-05,0.031442891039466,0.0225361247760329,,3.04044443968043,NVDA,,,,,,0.893731556129526,,,,,,,,2016
1.88141334565304e-05,0.0250014666893667,,3.11999259731969e-05,0.304545063439785,0.0463733097391913,,5.55214150762115,NVR,0.0417542068512257,,,,,0.408813326098678,0.126561856616092,,,,,,,2016
0.000126858871341193,-1.1071889328381,1.00000000975607,5.28574311491392e-05,0.199785796875112,0.645562550305838,,5.53753646824812,NWS,-0.131800202109659,,,,,,,,,,,,,2016
0.00036561673137202,,,6.3229919719223e-05,0.222191689338609,0.609935412800319,,5.10503971806107,NWSA,,,,,2.11789846165969e-11,,,,,,,,,2016
-5.56108713318526e-05,,,3.40734677637936e-06,0.153019835352782,0.845980158807447,,3.32382706767091,NXPI,,,,,,,,,,,,,,2016
0.00174635274930541,0.329457514700825,-0.327122399562081,1.78467511006608e-05,0.0482088350508344,0.50048715008017,,4.6929111685795,O,-1.01967667958151,1.0157530463948,,,,0.36330711983365,,,,,,,,2016
0.00109338546038821,,,2.99066242908678e-05,0.159603752355985,0.756792863048713,,3.98978013327762,ODFL,,,,,,,,,,,,,,2016
0.00301051960568693,,,9.85835271429593e-06,0.0724066067579266,0.90682039695946,,7.41907828440484,OKE,,,,,,,,,,,,,,2016
0.000581954950421877,-0.068543091873394,,1.70693340133849e-05,0.179196194829693,0.68911895467476,,9.74528283664661,OMC,,,,,,,,,,,,,,2016
0.00196095532265973,,,7.80780378344706e-05,0.123012318420937,0.728134704279882,,6.58476681269097,ON,,,,,3.9524350674382e-11,,,,,,,,,2016
0.000252295657103326,-0.177895341217986,,1.32013271021099e-05,0.190993303358702,0.785582747065676,,2.92537391006505,ORCL,,,,,,,,,,,,,,2016
0.000563184280095988,0.060895361522704,-0.158232584891142,2.24432837842251e-06,0.0156822053530506,0.963609564499385,,4.67780536153501,ORLY,0.789741234101573,-0.809225320108684,,,,,,,,,,,,2016
-0.000616028691385252,0.513776335952705,-0.659389090888398,9.74130937864481e-06,0.116344396994135,0.852485901680358,,5.27731120276259,OXY,0.335393444499033,-0.379635768917912,,,,,0.10181196878963,,,,,,,2016
0.0012441179127061,,,1.18956521773742e-15,0.000740980789785308,0.996126728431294,,4.16781099416559,PANW,,,,,,,,,,,,,,2016
0.00121617830803413,-1.96429816356456,1.91083074531862,1.25414703702325e-05,0.0977689472826261,0.836236071561116,,7.84198122449365,PARA,-0.96910264258995,0.906703712239101,,,,0.00291902480717206,,,,,,,,2016
0.00282547514927481,-0.675210372575276,0.480131514377581,9.54076977982951e-05,0.204480186376075,0.686103305374171,,3.6624677760228,PAYC,-1.02974643241102,0.941158211147731,,,,,,,,-0.196776672981137,,,,2016
0.000751709619371641,0.762096660120624,-0.737700196472382,3.46388902021715e-13,0.00216056644142617,0.995184077084711,,4.68333861340653,PAYX,,,,,,,,,,,,,,2016
0.000245086516451358,,,3.28956976483606e-05,0.160166041643196,3.55803631195064e-09,,3.61954490762789,PCAR,,,,,,0.74777684005974,,,,,,,,2016
0.00133247592259813,,,9.29546546035625e-05,0.177575303902132,2.813629262692e-10,,4.363231749027,PCG,,,,,0.140699391249053,,,,,,,,,2016
6.22106693485058e-05,,0.121281001519431,2.44024955826795e-05,0.08129739801492,0.483442361027311,0.761906040348793,3.66258681917996,PEAK,,,,,,0.363289382470252,,,,,,,,2016
0.00105141585013717,,,2.11845585014201e-07,7.87646116968114e-09,0.998999991294138,,5.8937409527691,PEG,,,,,,,,,,,,,,2016
0.000624044132198405,,,2.03497105693523e-05,0.269236876481854,0.468940185589081,,6.54720975574054,PEP,,,,,,,,,,,,,,2016
-0.000240283878370912,,,4.89812362410805e-05,0.304827865289706,0.365908629967273,,4.46679212328283,PFE,,,,,,,,,,,,,,2016
0.00193074028773194,,,1.77370645886597e-05,0.0899281002364626,0.851009706256995,,4.40789632985691,PFG,,,,,,,,,,,,,,2016
0.000602530294857967,0.678870784902844,-0.811875503048484,1.26753257490037e-05,0.258107715162067,0.601451999471581,,7.96590459936621,PG,,,,,,,,,,,,,,2016
0.000337552536779245,-0.688235957894137,0.753098377976419,1.82193689785494e-13,0.000273537687664783,0.998122773090211,,8.71825809312709,PGR,,,,,0.000343196546860326,,,,,,,,,2016
0.00100084638802229,,,3.55917567460528e-05,0.177487215135268,0.676742271620992,,4.06976347084513,PH,,,,,,,,,,,,,,2016
