mu,ar1,ar2,ar3,ma1,omega,alpha1,beta1,eta11,eta21,shape,tick,ar4,ar5,ar6,skew,gamma1,beta2,alpha2,gamma2,ma2,ma3,ma4,ma5,label
0.000924363095729606,-0.75577751838032,0.0335253364218492,0.134264336674003,0.613800617811878,4.09659932221984e-06,0.0264843019147873,0.939304092396515,,,4.10756840189129,EG,,,,0.860539891891613,,,,,,,,,2019
0.00140169757796711,,,,,5.84252797388445e-08,2.48956783287232e-08,0.998999954675249,,,4.12384611503218,EIX,,,,,,,1.87241774200875e-09,,,,,,2019
0.00184953896558469,-0.0446784937745067,-0.0605133171582553,0.0286079274226748,,3.83886207429792e-05,0.261083029369719,0.590494394127749,,,4.01805351976329,EL,,,,,,,,,,,,,2019
0.000847871904658911,1.38684694148447,-0.962464866725077,,-1.39012181167302,0.000206831356753566,0.240768668706748,0.114563607936627,,,3.6516169328129,ELV,,,,,,,6.07155044167456e-09,,0.997519748426153,,,,2019
0.000564902275559421,,,,,5.25635566684648e-06,4.41306568611012e-07,0.291605014862222,,,4.74803123463284,EMN,,,,,,0.693624849980902,,,,,,,2019
0.00134938303824371,,,,,2.47891263508939e-05,0.222629029259263,0.659381967376868,,,11.7592200011265,EMR,,,,,,,,,,,,,2019
0.00782972377484822,,,,,0.000109223896477695,0.0240202437386688,0.916344128764543,,,3.55314323142402,ENPH,,,,,,,,,,,,,2019
-7.76451916141814e-05,,,,,6.00377354841857e-07,1.67366930400008e-09,0.99899990090144,,,7.73063266053465,EOG,,,,,,,,,,,,,2019
0.00282338356241849,,,,-0.1199886039688,3.0792808791348e-07,8.84064076180443e-08,0.998998703849978,,,3.28733867378881,EPAM,,,,0.895621867670771,,,,,,,,,2019
0.00181483959642739,,,,,1.43113554146187e-07,9.6338822115241e-10,0.998999932103745,,,7.15303057748651,EQIX,,,,,,,,,,,,,2019
0.00089848875194746,1.74097438283348,-0.879304074164253,,-1.75554244188852,3.99785614285827e-08,0.0673439327536305,0.250586655152435,0.99948521744748,0.00406375006568048,8.04838668484923,EQR,,,,0.748122615706309,,0.473319268093255,0.0143685088307156,,0.873861802710378,,,,2019
-0.001801561264728,-0.0692190439822324,,,,3.00440510469443e-05,0.0337918372283247,0.938702360269338,,,18.587536358129,EQT,,,,,,,,,,,,,2019
0.00126079338330334,-0.00590241572227652,,,,5.8715742135173e-08,7.02365208969571e-09,0.998999979300661,,,6.90185134476677,ES,,,,,,,,,,,,,2019
0.00127013597623436,-1.33050952583398,-0.544665457147522,,1.38050520744462,5.79660398600976e-06,0.0447294783585399,0.887765428301312,,,5.6003764700646,ESS,,,,,,,,,0.490943720900206,,,,2019
0.00147835007324868,0.234386487168238,-0.992694606781121,,-0.250732641829555,2.00782384903656e-06,0.0836085419162619,0.906428111574878,,,6.6477094219524,ETN,,,,,,,,,1.00125026963401,,,,2019
0.00142027367481982,0.618568412821109,-0.11579767192446,,-0.708825877908791,3.18859511448376e-16,0.000877657429610813,0.110631330843065,,,11.4285144314359,ETR,,,,,-0.0704803738321351,0.905920531430056,0.000760942699505743,0.0205049582548287,,,,,2019
0.00132611518323052,,,,,2.08180730066614e-12,1.9888893431197e-06,0.998929819343185,,,4.53459573423955,ETSY,,,,,,,,,,,,,2019
0.0011825672970965,-0.0068155247314493,,,,1.21900789375563e-07,0.000226927619302968,0.997291998525544,,,4.84293204585057,EVRG,,,,,,,,,,,,,2019
0.00135777234538892,-0.399058045383336,-0.0995729963682175,,0.312026581951471,1.47316857164519e-12,2.92264070206903e-05,0.998725238581326,,,4.56162212594081,EW,,,,,,,,,,,,,2019
0.000707636002721405,0.0420985226255142,,,,6.90766415968777e-06,0.0400109797689038,0.885730117136016,,,7.46336937039623,EXC,,,,,,,,,,,,,2019
0.00120886622222574,0.046683550167678,-0.0239133633649881,-0.020844760333225,,1.60305977109539e-05,0.0890549234322772,0.810830123389987,,,8.69891234865619,EXPD,,,,,,,,,,,,,2019
0.00128461296030229,,,,,1.20454627878182e-05,0.00533802754076325,0.925253823321041,,,3.43099420255347,EXPE,,,,,,,,,,,,,2019
0.00102537008249769,-1.34313269230786,-0.893108792334927,0.0587947679666084,1.42801167631268,6.28986660125798e-05,0.163579627458634,1.18250571126818e-09,,,11.4871135233672,EXR,,,,0.901396606946944,,0.189494407867354,,,1.00896109283574,,,,2019
0.00103673111238383,-0.0839142181708791,,,,1.75664393604832e-11,2.94300446137878e-05,0.998012743230752,,,4.56665027678657,F,,,,,,,,,,,,,2019
0.0013593014321212,,,,,4.67310078326718e-07,3.70553372392097e-10,0.998999835328822,,,4.79600066953194,FANG,,,,,,,,,,,,,2019
0.00102146610851455,,,,,0.000272868889739051,0.092111610504597,7.63156900118855e-09,,,3.68427022727558,FAST,,,,,,,,,,,,,2019
0.00139462113263676,,,,,0.000253667213590756,0.103917670514392,0.548069799253409,,,4.19065628159732,FCX,,,,,,,,,,,,,2019
0.00258406077376531,0.434937490959811,0.0196142661811213,0.0715101264354963,-0.545460785811241,1.89389637660428e-06,0.000108121493637963,0.992059090047074,,,3.38904394381795,FDS,,,,,,,,,,,,,2019
0.00113988186529214,,,,,7.29483957699274e-07,2.51009589956175e-09,0.998999528198446,,,3.72259111421015,FDX,,,,,,,,,,,,,2019
0.0013580331788801,1.32418281603168,-0.71743090565749,,-1.34818656882256,8.42714747770604e-08,0.0701620922589551,0.261324604796243,0.99898256244712,0.0157427071979964,4.94275946301124,FE,,,,,,,0.00372405577377152,,0.602347406054429,,,,2019
0.0001397056747113,-0.14736886890146,0.0744241864720791,0.0269463752060572,,1.26216727439341e-05,0.000114246528324272,0.168612853405496,,,4.1232030608885,FFIV,-0.0367766633703516,,,,-0.0366986804870818,0.724608326233224,7.17042431126062e-05,0.143364858553873,,,,,2019
0.00112619941613534,-0.052175587129814,-0.128708963160484,-0.00681136035894479,,2.98845109127928e-05,0.182366746943806,0.214230424167379,,,5.95784757253125,FI,,,,,,0.454883072332463,,,,,,,2019
0.00367801409326322,-0.0447211511048069,-0.00244377219632062,0.0070204287904592,,0.000226997902751961,0.237562042474511,6.73394988071542e-08,,,4.11077250409686,FICO,,,,,,,0.1092873439433,,,,,,2019
0.00135823917551019,0.521705387039317,-0.0103203015320581,-0.0772994083014318,-0.635180352288799,3.93197143677359e-05,0.168578819849559,0.541547299906069,,,6.57476111463839,FIS,-0.0702057058953729,,,,,,,,,,,,2019
0.00151661331510571,-0.00465527687353587,0.0526786703757142,,,1.50579579956764e-05,0.0691645192694025,0.868427261804259,,,5.87761028438623,FITB,,,,,,,,,,,,,2019
0.0017487493066739,,,,0.00831648514817628,1.32138337156178e-05,0.0957865487030649,0.851769620817242,,,3.64635737457451,FLT,,,,,,,,,,,,,2019
0.00153941207641541,,,,,1.58679493428856e-12,1.0301080110982e-05,0.998885282687593,,,3.21742801745293,FMC,,,,0.917339307147721,,,,,,,,,2019
0.000684090781290434,-0.0329621582385904,,,,1.52973226088801e-13,4.29785424869954e-05,0.99889612446164,,,6.20726755217606,FRT,,,,0.836058203760273,,,,,,,,,2019
0.00220584446298415,,,,,2.37604218832374e-07,2.18645362694267e-10,0.998999950742623,,,4.36032425258433,FSLR,,,,,,,,,,,,,2019
0.00163878986482269,1.78592205598856,-0.985326897783388,,-1.78969327478525,1.09528928821645e-12,4.34842329214394e-05,0.219624824703895,,,4.41565465892175,FTNT,,,,0.931772848509117,,0.778020808087077,,,1.00599783475843,,,,2019
0.0010082422863855,0.567815771655284,-0.0204820844991541,-0.0300001300548924,-0.522682098131276,8.20593938313129e-06,0.0429728018318958,0.913488329665633,,,6.87912638716762,FTV,,,,,,,,,,,,,2019
0.000688161341797876,,,,,4.05220714962919e-11,1.43812460841456e-07,0.998999847674779,,,14.4599572477847,GD,,,,,,,,,,,,,2019
0.000233996264198881,-0.0591376946054001,,,,7.45033108236044e-05,0.0949187812824682,0.805012782181919,,,3.33393612037718,GE,,,,,,,,,,,,,2019
0.000665988879310884,,,,,1.0773003792151e-05,0.0343308915958152,0.934824350679543,,,2.7129846732871,GEN,,,,,,,,,,,,,2019
0.000915170671210885,,,,,5.76231589715292e-06,0.00560247873208119,0.999977419268368,,,15.4497645988665,GILD,,,,,-0.0643423704622813,,,,,,,,2019
0.00170698122971261,0.106032616883793,-0.80703158919437,,-0.160186889122023,4.89555577523181e-05,0.106732643798275,9.89887633320916e-16,,,5.0623239652227,GIS,,,,,,0.496723730850735,,,0.823160108022323,-0.0949098282219239,-0.0756358881678914,,2019
0.00166103816245555,-0.41665959453781,-0.0252864984934115,-0.0772769506169843,0.294354845640628,6.03591004393389e-06,0.0805812904285958,0.854972721437244,,,5.90987312130248,GL,,,,,,,,,,,,,2019
0.000676303751967284,-0.0195231454476162,-0.0160633141731525,-0.0135067393129918,,1.07864353157698e-06,3.98735775176062e-05,0.99794367538822,,,3.1050175996535,GLW,,,,,,,,,,,,,2019
0.000512264151170622,,,,,3.84688510063178e-07,4.87183916287825e-10,0.9989999548049,,,3.54524169695935,GM,,,,0.871571796681803,,,,,,,,,2019
0.0023277612535972,-0.832993946919963,-0.0909595178010629,,0.777209494515201,5.41744883854572e-07,1.31500721906567e-09,0.998999910809836,,,3.77803571230648,GNRC,,,,,,,,,,,,,2019
0.00134338632754738,0.0333112412655419,-0.0847391765700245,-0.102284585674347,,1.37089703473165e-06,0.0247647592579527,0.959648417681061,,,3.95983041825741,GOOG,,,,,,,,,,,,,2019
0.0013765724060976,0.0362003609260096,-0.0952186879479702,-0.106395795586426,,1.47161644117586e-06,0.0253627022546142,0.95882513187921,,,4.07255543885059,GOOGL,,,,,,,,,,,,,2019
0.00156335227505085,0.0720111070153169,,,,5.16422641525736e-06,0.0700710099018742,0.889734884285092,,,5.48091158385691,GPC,,,,,,,,,,,,,2019
0.00155555126654968,1.0933883957597,-0.119722530146196,0.012475985368388,-0.999999989846483,2.8876589564493e-05,0.199362397973113,0.638419843749743,,,10.5070797651612,GPN,,,,,,,,,,,,,2019
0.00162419595783928,,,,-0.048069182629211,6.87256667722091e-14,1.21731800769385e-05,0.998716653659217,,,2.74412106171999,GRMN,,,,,,,,,,,,,2019
0.00148743908852888,0.340547713856923,,,-0.391736024387177,1.05007546547299e-07,3.00171076136871e-07,0.998999692911924,,,4.36062937307686,GS,,,,,,,,,,,,,2019
0.00106524429626357,,,,,1.06035236935521e-05,0.032925243039159,0.924234279291884,,,4.5158481102489,GWW,,,,,,,,,,,,,2019
-0.000315200373385119,,,,,1.62499182262048e-06,3.0320009993524e-05,0.997469134090814,,,5.96170234341902,HAL,,,,,,,,,,,,,2019
0.00166577352121317,,,,,4.40464034354945e-05,0.0344311646135133,0.802142017337049,,,2.95090047839337,HAS,,,,,,,,,,,,,2019
0.000895203324959696,,,,,2.7427266952648e-05,0.102753720605971,0.775287751135336,,,5.1813414675257,HBAN,,,,0.843790008492825,,,,,,,,,2019
0.00189777840881434,,,,,4.02739751590848e-05,0.037784964052974,0.797100502828168,,,4.506510718584,HCA,,,,,,,,,,,,,2019
0.001459444639658,0.642638904982381,-0.0574150455455806,-0.0514576834672726,-0.533730151611777,7.3892528778294e-08,2.29539477396247e-10,0.998999990469687,,,5.85652543551924,HD,,,,,,,,,,,,,2019
0.00174329132995411,-0.0177543533574778,,,,2.02979047004094e-06,9.18322485440789e-06,0.995485398664495,,,6.29818111432209,HES,,,,,,,,,,,,,2019
0.00134142617997317,-0.585677685093827,-0.144512486833432,-0.0915447618418245,0.435642182240208,1.88156938892217e-06,1.67247437579522e-05,0.97851976034388,,,4.61362425331381,HIG,,,,0.821241723158948,,,,,,,,,2019
0.00147790929762473,0.0732628969520273,-0.0457830591331569,-0.0133666757865638,,0.000137108903730174,1.67868158658074e-16,0.0637171659576033,,,5.8278604764135,HII,,,,,0.211283123713083,,,,,,,,2019
0.00169075556641729,0.732055398351528,-0.0152694856381083,-0.0892066787848041,-0.713418460590111,1.64256209441186e-08,3.09569366336979e-08,0.998999948520738,,,5.61060216102372,HLT,,,,,,,,,,,,,2019
0.000557243576813256,0.913129974821668,0.177125046741111,-0.15685522500143,-0.999999564773586,1.72495387792727e-07,2.41529098661963e-07,0.9989979771099,,,3.6049912458546,HOLX,,,,,,,,,,,,,2019
0.00150483199785746,-0.115146091251247,-0.0280816127428994,-0.0405403048411092,,3.01266712939269e-06,0.0336599884290935,0.942257843921837,,,4.18967942007979,HON,,,,,,,,,,,,,2019
0.00167206945112154,,,,,5.19147915542089e-07,3.24033035319037e-05,0.998274719112703,,,4.6620174019856,HPE,,,,,,,,,,,,,2019
0.0019174082322315,,,,,5.00502636084416e-08,0.00390694984559638,0.995092805066174,,,2.73165922453872,HPQ,,,,,,,,,,,,,2019
0.000625061855184613,-0.118081950469557,,,,1.20851579276246e-12,5.41036585394435e-05,0.998776510681215,,,5.89559193823879,HRL,,,,,,,,,,,,,2019
0.000726820305604969,0.848641629502309,-0.0573700182899328,-0.0527907345152632,-0.791485650566153,4.39000371518455e-12,6.2443216625082e-05,0.998846755252056,,,8.25085649454073,HSIC,,,,,,,,,,,,,2019
0.000660498939692146,,,,,7.2069040469802e-07,3.72135981866895e-05,0.994741932155156,,,8.95528412738655,HST,,,,,,,,,,,,,2019
0.00164852996355345,0.0221660723594763,,,,5.45213550267118e-07,0.0548025697950519,0.944196913530879,,,4.15515716094591,HSY,,,,,,,,,,,,,2019
0.00142407564349494,,,,,2.95789413897215e-06,0.0137508037328875,0.977275785621509,,,4.33745971295383,HUM,,,,,,,,,,,,,2019
0.00270120032516904,0.0914039992865786,,,,2.5370597761699e-06,0.00316107891157861,0.983948582705901,,,3.42920810895478,HWM,,,,,,,,,,,,,2019
0.00143203882839272,-0.0658108036107939,0.0619747592228111,0.0250389303865174,,7.44528886310655e-07,5.84382193787227e-05,0.996079938958459,,,3.02155501887636,IBM,,,,,,,,,,,,,2019
0.000909127047656478,0.837565079853629,-0.0528658214572013,-0.0230614578772383,-0.854137509429119,6.43837929943867e-05,0.196656827812514,0.129699975997608,,,22.0289279361337,ICE,-0.0455407270567643,,,0.664715771555488,,1.3373042179646e-14,,,,,,,2019
0.00220670826720601,-0.045556459069401,-0.0783984695438731,-0.013854382077808,,1.47168977132932e-07,2.04860848367312e-07,0.998999529673711,,,4.69878582280977,IDXX,,,,,,,,,,,,,2019
0.00140246807632358,0.083933381215487,-0.115842313659187,-0.0220726086644241,-0.157854277632254,1.38162164254403e-07,0.0843222858188943,0.381508194221795,0.998957712537007,0.00249773797082104,6.73144666389622,IEX,,,,,,,,,,,,,2019
0.00122695409559754,,,,,1.3280481199613e-05,0.0319117898266563,0.950192858671532,,,2.40751325918273,IFF,,,,,,,,,,,,,2019
0.00204797402360144,-0.930788653099112,-0.962336174899587,0.0379170640856246,0.943102054491827,1.04696211029808e-11,0.00227104889924512,0.994073281195585,,,4.30797546491159,ILMN,,,,,,,,,0.962178573615048,,,,2019
0.000864094407608543,0.134252551203617,0.0639002567682407,,-0.134554244791259,9.92172127044698e-12,0.028531738582404,0.0302172799148364,,,6.18675204141867,INCY,,,,,,0.93695221505689,,,,,,,2019
0.00149127492839722,0.0357732850029133,-0.0116557245975417,0.039083563536995,,2.72068289883056e-13,1.95092679761013e-05,0.976470130339245,,,4.11100259222706,INTC,,,,,0.0372902345037727,,,,,,,,2019
0.00178525590106712,,,,,0.000124331215876424,0.167909640692173,2.86677521450153e-10,,,5.08310963318098,INTU,,,,,,0.238047048265917,0.0560740144832825,,,,,,2019
0.00200913762028795,-0.665367460092826,-0.175103550480155,,0.701098280520596,9.89787020824599e-08,6.53191529232811e-07,0.998998310446933,,,8.02733155783344,INVH,,,,,,,,,0.0141084633486407,,,,2019
0.0011316368278285,-0.803481834883202,,,0.820306687789989,1.16715256564576e-06,0.059304441695166,0.935272750536137,,,6.35289159629065,IP,,,,,,,,,,,,,2019
0.00130246663639263,,,,,1.90288014779272e-05,0.0503830092812746,0.853882420509459,,,4.37738480034104,IPG,,,,,,,,,,,,,2019
0.00120055161226739,0.752161663082843,-0.0689288416118673,-0.038714434604231,-0.72485217300811,1.73128898932872e-07,2.05811080377092e-08,0.998999862666871,,,4.45231865653343,IQV,,,,,,,,,,,,,2019
0.00166418811516144,,,,,3.6721861136302e-05,0.0342030623534637,0.863385514582856,,,5.16824906673999,IR,,,,,,,,,,,,,2019
0.000182309419197528,,,,,3.59021796887094e-07,0.0218645551015593,0.977132085439475,,,3.84057692687568,IRM,,,,0.768768892995797,,,,,,,,,2019
0.000975322624598903,0.424239485928281,-0.154808962198649,-0.0549059955526053,-0.476078413746443,1.26472179385493e-11,0.00827263840018284,0.989333054074748,,,3.52808787331131,ISRG,,,,0.821201834183464,,,,,,,,,2019
0.00154148237651059,,,,,1.9645342605915e-05,0.0121130905819956,0.856011949146113,,,4.00557085127198,IT,,,,0.82604301931629,,,,,,,,,2019
0.00155893501759552,-0.800175769630102,0.0159557207220261,,0.776598679408638,1.37899569068341e-05,0.0303246009171406,0.903718961507388,,,4.41109575981611,ITW,,,,,,,,,,,,,2019
0.000911147985614625,,,,,3.34352020555864e-07,5.94834286735098e-07,0.998996786565948,,,6.06618244529962,IVZ,,,,,,,,,,,,,2019
0.00186998983983732,,,,,8.36646587820203e-10,5.14197392842777e-07,2.45026904037853e-06,,,6.96684714365303,J,,,,,,0.980906382508759,0.0180283566476928,,,,,,2019
0.000687648578645383,,,,,5.60823393721291e-12,0.044551562229657,0.953708757896939,,,5.73902884693045,JBHT,,,,,,,,,,,,,2019
0.00149764519989969,1.26487785696848,-0.538414908793414,0.0840930941779391,-1.35726764543668,1.16483740393107e-07,5.01861458887766e-09,0.998999962852498,,,5.23409106749898,JCI,,,,,,,,,0.51733161015242,,,,2019
0.00143742048825145,-0.0216631094104116,-0.000135298474424602,-0.00308164671147147,,6.67058810175116e-06,0.0434292329473836,0.891876568274602,,,4.91658012736984,JKHY,,,,,,,,,,,,,2019
0.00110531088842518,,,,,4.61562301674193e-07,6.07584655874427e-05,0.995157063336564,,,4.03799406887967,JNJ,,,,,,,,,,,,,2019
0.000571816461030534,0.0430786752518161,-0.107437679813499,0.015061244062427,,5.94864295971221e-07,6.95591033699507e-05,0.997688726766927,,,4.49040534016332,JNPR,,,,,,,,,,,,,2019
0.00132175425824433,-0.891449992020989,,,0.85941260276878,7.19545819204412e-06,0.0349266122426947,0.920842187522354,,,3.7087442082572,JPM,,,,,,,,,,,,,2019
0.00137260605651354,,,,,8.58325775161439e-06,0.0705867638348852,0.92841322356272,,,2.49953715079038,K,,,,,,,,,,,,,2019
0.000443194942588686,,,,,4.14912134257788e-14,0.00114598656469412,0.997709656326579,,,4.08602503053143,KDP,,,,,,,,,,,,,2019
0.0015243911265572,0.915282661283691,,,-0.963755773700141,0.000171825100376024,0.0640110334022537,8.52842292119642e-12,,,5.3175273199991,KEY,,,,,,,0.308145025614481,,,,,,2019
0.00262263949754461,-0.846669674727702,-0.128143653836445,-0.0627641115267099,0.718702502704067,4.39292035618881e-05,0.104743414090904,0.802847887713633,,,3.42501081123425,KEYS,,,,,,,,,,,,,2019
0.00150931905070563,,,,,0.00032559830823551,0.237351769748771,0.60497528880322,,,2.17686732237943,KHC,,,,,,3.73082886432924e-08,,,,,,,2019
0.00167021442138999,,,,,5.07278866193518e-08,4.67242843088055e-08,0.998999860442473,,,7.79194382563399,KIM,,,,,,,,,,,,,2019
0.00283600877801049,-0.0722079381233054,-0.00859199308054493,0.0263407053237266,,6.56327665799385e-05,1.96135117157291e-07,0.639616023438573,,,4.32624231841982,KLAC,,,,,0.344176563343344,,0.105881072973196,-0.123619622436516,,,,,2019
0.00138007786040753,-0.0885890123760359,,,,1.55137510566416e-05,0.163459398958967,0.738040933974861,,,4.62633563699927,KMB,,,,,,,,,,,,,2019
0.001605726539248,-0.761794047169729,,,0.794112528796002,8.81056810205377e-09,7.64462324768259e-08,0.998999884259551,,,7.26619230662499,KMI,,,,,,,,,0.0557506018140599,,,,2019
0.00183837003285117,,,,,1.07025296988904e-08,4.82375024772799e-09,0.998999960869567,,,5.25635133297513,KMX,,,,,,,,,,,,,2019
0.00119431813137155,-0.306973858112933,0.460337813657259,,0.225715755037352,1.04042035927002e-05,0.0831932179476286,0.795617724972108,,,3.98188506424213,KO,,,,,,,,,-0.65620834889267,,,,2019
0.000668932145451641,,,,,1.69186010416254e-07,9.25637783399899e-10,0.998999910432932,,,3.58692361834889,KR,,,,,,,,,,,,,2019
0.00180633238591798,,,,,2.06500516261793e-06,3.47302234043776e-05,0.986818429462184,,,3.14761870292419,L,,,,,,,,,,,,,2019
0.00246424065182439,,,,,2.78047118222051e-07,2.02591189014407e-05,0.998932007097991,,,3.44378797792491,LDOS,,,,,,,,,,,,,2019
0.00103036432667978,,,,-0.0701659514587684,1.8225800146693e-11,0.00218573677623276,0.996304889055318,,,12.7257170862875,LEN,,,,,,,,,0.112819037215799,,,,2019
0.00114689788990167,-0.10197056932135,-0.00522429618919438,-0.0756199164068657,,2.0404108697346e-07,0.12773311526746,0.211943658886083,0.998535528541755,0.00106041224251356,6.87084349251139,LH,,,,,,0.423426330101066,,,,,,,2019
0.00134109541888453,,,,-0.0979144397558019,2.1812572125284e-07,1.06409718331429e-08,0.99899985464469,,,3.62023740167839,LHX,,,,,,,,,,,,,2019
0.00146673541217236,-0.351098688552041,-0.0253382869841076,,0.287539875609833,6.89190247419394e-12,0.0196666431399881,0.977978898412293,,,5.61378510808586,LIN,,,,,,,,,,,,,2019
0.000324092097281597,1.11934696414222,-0.185977701828761,0.0254047769308637,-0.959071520481077,0.000136980088608798,0.0586999429190666,0.417350341097937,,,3.61798880626534,LKQ,,,,,,,,,,,,,2019
0.00140368362643354,-0.129147381682607,0.0167888262536215,-0.0330300627998114,,9.50079152461516e-05,0.245363960246313,5.32847617053992e-13,,,6.09169486568737,LLY,,,,,,0.204231142590658,,,,,,,2019
0.00154827788172548,-0.514842271919629,-0.0866073119033649,-0.11080207834225,0.441610291427181,4.55077902242905e-15,0.000263472746001712,0.998468826985856,,,7.26699920256425,LMT,,,,,,,,,,,,,2019
0.00114224312191844,0.765922413029695,-0.176545420505131,,-0.756554214507547,7.44087213509122e-09,2.5704083220051e-07,0.998999592502479,,,16.5175925955123,LNT,,,,,,,,,,,,,2019
0.00134811100398563,,,,,1.80429624250624e-15,7.30080691604368e-05,0.997443695661544,,,4.05219008005641,LOW,,,,,,,,,,,,,2019
0.00203887130832262,-0.604232683950253,0.0578148776591059,,0.636573618059762,1.29568052452227e-08,1.97251695351962e-09,0.998999844772365,,,3.62923650069827,LRCX,,,,,,,,,,,,,2019
0.00038169295166205,-0.932055827578204,-0.758515569949793,0.0975729248495627,1.02337590742523,4.08859068537253e-13,0.00639338032813113,0.990624647907997,,,4.73086004533612,LUV,0.0829721400165952,,,,,,,,0.885521682267502,,,,2019
0.00108702847796989,-1.26061353460519,-0.954873646322251,,1.24548657068109,1.46839998176926e-05,5.15247463396277e-09,0.856147034614443,,,5.97482055312306,LVS,,,,,0.214684890269638,,,,0.987531125925224,,,,2019
0.0010458952193167,,,,,6.00408273709854e-07,0.067750785002358,0.931249181128224,,,3.86079183057575,LW,,,,,,,,,,,,,2019
-3.54645603345405e-05,-1.97396899179042,-0.993226442474193,,1.97776777545993,6.74968091099135e-09,2.59117857523328e-08,0.998999964066548,,,3.56757563947789,LYB,,,,,,,,,0.997925071029539,,,,2019
0.00226451287264414,0.0304599899693,,,,1.07556448757208e-06,4.39505241680433e-10,1.36489314139807e-05,,,3.22052732132916,LYV,,,,,,0.998986276079832,4.43242501089712e-08,,,,,,2019
0.00245382055782102,0.294464511667274,0.201675405259492,-0.101642255918881,-0.39822739107582,7.98869135662761e-06,0.125546094173456,0.445989156068791,0.988525520325774,0.124712076681027,3.06113363088037,MA,,,,,,,6.19252457463517e-11,,-0.276106862385362,,,,2019
0.00191335162364189,0.0047518749163164,,,,7.66322884621818e-06,0.0735138719125014,0.844217493671652,,,4.53178926890379,MAA,,,,,,,,,,,,,2019
0.00210934189930355,0.0448929254043276,0.0852057737151562,-0.0121824038107399,,1.35600925736494e-07,0.086754640654664,0.721282900798128,0.999475140010191,0.0235728270991832,5.78622019590254,MAR,,,,,,,,,,,,,2019
0.0019665022085347,,,,,7.04796062195763e-06,0.0765219527345418,0.900262146644683,,,3.73244261566291,MAS,,,,,,,,,,,,,2019
0.00106603936170758,-0.0878655580087135,-0.960210334464453,,0.0851298320698858,3.5819581303506e-05,0.183869627570579,0.411856338612141,,,4.67841210596971,MCD,,,,,,,,,0.900221586361558,,,,2019
0.000994662281605437,1.06759124942154,-0.155304044260161,0.0481320500378255,-0.999999959156724,1.18738607701817e-07,2.60306769874006e-08,0.998999889627731,,,7.91255125197125,MCHP,,,,,,,,,,,,,2019
0.00193441185886558,,,,,1.04272151689428e-06,1.04189806931228e-05,0.997524789689279,,,3.93340003103855,MCK,,,,,,,,,,,,,2019
0.00182675134265667,0.0199897181549566,0.366010155576454,-0.157260486133218,-0.070056075553766,4.79992060872338e-06,2.60009375911044e-07,0.886058204267292,,,3.63712816597554,MCO,,,,0.747191975249911,,,0.0992268025869622,,-0.416523885017377,,,,2019
0.00157146436677459,-0.300717403487951,-0.0461342909272217,0.00109270294739112,0.231901716255962,4.40864746567548e-06,0.0461018043965092,0.9035118289236,,,4.2090824616909,MDLZ,,,,,,,,,,,,,2019
0.00115053742997757,0.443121476070296,-0.0787188962772175,-0.0103124340355154,-0.469253794717012,5.43074243667908e-16,5.99757431199418e-05,0.998739403292681,,,4.58594221472188,MDT,,,,0.779370727315177,,,,,,,,,2019
0.00155367205471549,,,,,5.38890271496386e-05,0.258724040859353,0.436440303068162,,,5.07454861066576,MET,,,,,,,,,,,,,2019
0.00175450603065596,-0.0936834783656879,-0.03435157952841,,,9.41794957480525e-13,9.33689868631649e-05,0.998211194253492,,,5.07912603382144,META,,,,,,,,,,,,,2019
0.00220283868267513,-0.208115441507778,,,0.23917952380309,7.64998685983481e-16,0.0528025067816947,0.942380422301754,,,4.52802782718693,MGM,,,,,,,0.000492858597802377,,,,,,2019
0.000864933879036038,,,,,1.1909371618976e-06,0.00172729791546059,0.993733279158243,,,3.73595805855147,MHK,,,,,,,,,,,,,2019
0.00141834171985785,0.0101371417220806,,,,4.55120182430539e-13,0.000187154628181261,0.997905192368061,,,3.5444993625706,MKC,,,,,,,,,,,,,2019
0.00441091291050363,,,,0.151111099694922,5.57007397905499e-06,0.0403117588364743,0.945098438406964,,,3.51944896747956,MKTX,,,,,,,,,-0.0159274624218475,,,,2019
0.00162883102122043,,,,-0.0160861048710693,1.55417171895601e-12,3.39975065962138e-05,0.999973700512121,,,5.67909223184253,MLM,,,,,0.207702649460628,,3.58339099384478e-05,-0.212719823462494,-0.196583353206078,-0.00939816244646383,,,2019
0.00163101664461586,,,,,2.08287159554321e-05,0.153926174865295,0.655739426607377,,,4.27044062760881,MMC,,,,,,,,,,,,,2019
0.000181884746811032,,,,,6.43407559191143e-07,0.00255362006242776,0.996446281975379,,,3.02270412586644,MMM,,,,,,,,,,,,,2019
0.00161240150538823,-0.113049856512575,1.32152337610626,-0.206840831383014,0.0775056520926593,3.79797002953592e-06,0.0582094867818352,0.936497271297151,,,2.85011096441369,MNST,-0.873281469250566,,,,,,,,-1.41082320357345,0.274018293803183,0.899355241276414,-0.0361543571001691,2019
0.000679420251726394,,,,,3.39484679142612e-12,0.01054752120693,0.98705449571728,,,4.53538217301843,MO,,,,0.796134645151556,,,,,,,,,2019
0.000951511278776931,0.788788415116752,0.120383127588671,-0.0616704994875253,-0.869760310317005,8.35350885788022e-12,0.0046679821860656,0.993163311779512,,,4.73945764373018,MOH,-0.0244577580161487,,,,,,,,,,,,2019
-0.00089964909076441,,,,,5.20111753207139e-06,0.0300813459565307,0.965112934770407,,,5.08078661403603,MOS,,,,,,,,,,,,,2019
