mu,ma1,ma2,ma3,omega,alpha1,beta1,shape,tick,ar1,ar2,ar3,eta11,eta21,ma4,ma5,gamma1,alpha2,gamma2,skew,beta2,ar4,ar5,ar6,label
0.000511205881321314,-0.702461302444776,0.0684206264287653,,7.0936996959013e-05,0.0752633455245188,0.87824930254758,17.2953479254259,FFIV,0.6282595205498,,,,,,,,,,,,,,,2008
-0.000342359309260658,,,,2.90313470474832e-05,0.00980391913476667,0.825055930226337,9.90657366507291,FI,,,,,,,,,0.136195823552857,,,,,,,2008
-0.00013274641392131,,,,0.000107409099209437,0.268005885912496,0.724859470614721,4.08253018312839,FICO,,,,,,,,,,,,,,,,2008
-0.00132561866235489,-0.784089082084006,,,4.54984683726415e-05,0.102724455767516,0.858660095621933,4.61637153814038,FIS,0.716507999726994,,,,,,,,,,,,,,,2008
-0.00400747970383752,-0.142083691074121,-0.0997612330900602,,0.000104263024794782,0.0284639478752732,0.90386573644861,3.80052148720677,FITB,,,,,,,,0.0914586897321875,,,,,,,,2008
0.00251909052199057,,,,3.05642481899041e-05,0.0602357715202464,0.829387997212187,3.8553861679391,FMC,,,,,,,,,0.109376153784818,,,,,,,2008
-0.000919946909401903,-0.122016694052334,,,1.42679858146764e-05,0.108890642199855,0.890109346725248,7.49286388521107,FRT,,,,,,,,,,,,,,,,2008
-0.00011560348471836,,,,7.31092023006324e-05,0.103659883024887,0.880492218229339,6.59134564957601,FSLR,,,,,,,,,,,,,,,,2008
-0.000778162255669172,-0.179360192536009,0.0485412692969128,0.0448501231319949,1.04982855656236e-05,0.109280064544898,0.878811389357281,4.44621838620672,GD,,,,,,0.0875845611772574,,,,,,,,,,2008
-0.00202102148498451,-0.208537309683066,,,4.17452975444267e-05,0.212784809987724,0.786215146502691,3.55125358431148,GE,,,,,,,,,,,,,,,,2008
-0.000473171965354596,-0.138035905142254,-0.111890276053059,0.105469492677409,3.72454697617526e-05,0.118183761956256,0.868114778810657,3.33493114145295,GEN,,,,,,,,,,,,,,,,2008
0.000902937786333962,-0.139022083584136,,,2.42412091067117e-05,0.0774919794920145,0.891052168801268,5.59820970559841,GILD,,,,,,,,,,,,,,,,2008
0.000837539695543991,-0.105976470989542,-0.190131511725501,,7.43744848497386e-06,2.05795770344621e-07,0.902463236837919,10.3214673428304,GIS,,,,,,,,0.117568209566097,,,,,,,,2008
-0.000428851179627372,,,,1.27301558408683e-05,0.179586931665893,0.819412859239636,9.47322873770935,GL,,,,,,,,,,,,,,,,2008
-0.00195888865811607,,,,1.52527427034964e-05,9.24061210234382e-09,0.919248755534508,9.05515873704239,GLW,,,,,,,,0.127795836732649,,,,,,,,2008
-0.00360918670998882,-0.0677140285343455,-0.0591493135454148,,5.52192325108001e-05,0.0759542474647095,0.886562564711717,3.62241412852754,GOOGL,,,,,,,,,,,,,,,,2008
-0.000897131179557882,,,,7.09220279576107e-06,3.38813952792674e-08,0.927793860293974,7.82241548322887,GPC,,,,,,,,0.117727176488309,,,,,,,,2008
0.000819625808724202,-0.86132936236394,,,4.69318362570966e-05,0.109214075614306,0.828550788850704,4.43905662358701,GPN,0.780410495464146,,,,,,,,,,,,,,,2008
-0.0050495659011375,,,,2.92051957904176e-06,0.014002123443776,0.984997840985115,7.50037913820024,GRMN,,,,,,,,,,,,,,,,2008
-0.0052480446626444,1.29512804241476,0.267786900918263,,6.31270181176127e-05,0.163678698576948,0.821804494357323,4.70507900529421,GS,-1.1902186486927,-0.246972007034537,,,,,,,,,,,,,,2008
0.000542095664912072,,,,1.03916845121563e-05,0.116076051606867,0.868344519504176,76.8334265098358,GWW,,,,,,,,,,,,,,,,2008
0.00170040750962327,0.720782269855639,1.03369691123038,,3.02841914391931e-05,0.153331622473816,0.829653531996956,10.3243814467434,HAL,-0.733318904667728,-1.01874080401827,,,,,,,,,,,,,,2008
0.00117754300070254,-0.158802663079622,,,4.25961029644054e-05,1.33602956875937e-09,0.872919309085323,14.1128477935883,HAS,,,,,,,,-0.0475803558919407,1.390670313333e-08,0.189427480882474,,,,,,2008
-0.00327115773123715,-0.738800571343938,,,0.000114855747982101,0.247926236917232,0.751073764266239,8.71307963858642,HBAN,0.55227096232916,,,,,,,,,,,,,,,2008
0.000454261847454947,,,,4.87541739217158e-05,0.132625481815839,0.826196254400312,17.6030554886241,HD,,,,,,,,,,,1.35395847148973,,,,,2008
0.00020087674983704,0.618047083953228,0.40000146690799,-0.121673871770388,5.17715694391263e-05,0.11770378643034,0.869060487528533,7.63458639611892,HES,-0.678943061743052,-0.562577870184514,,,,,,,,,,,,,,2008
-0.00304139893396394,0.0138710005162964,-0.164081778346998,,0.00011944482847834,0.199421407852062,0.799578578890111,2.9409265801506,HIG,,,,,,,,,,,,,,,,2008
-0.00303991753238889,,,,8.60634252465409e-06,0.0244996816112616,0.974500276311872,3.67060034709875,HOLX,,,,,,,,,,,,,,,,2008
-0.00135770688297293,,,,1.81250063462596e-05,0.113808605181014,0.864112923429015,15.5879311396701,HON,-0.0789623632914647,-0.108569746763422,0.0160002066572144,,,,,,,,,,,,,2008
-0.00087428613126755,-0.999999975833715,,,2.78429959202852e-05,0.19310744823525,0.376262617378002,6.96360616015381,HPQ,0.95456501905874,,,,,,,,1.70560057440436e-07,,,0.394511490717505,,,,2008
-0.00034357228792505,,,,1.50948804510038e-05,0.129381384487691,0.831718437958421,4.38612610118937,HRL,,,,,,,,,,,,,,,,2008
-0.00118677390225713,0.538657350785233,,,1.61819859698945e-05,0.0873049248974462,0.882176854080101,4.60218998334038,HSIC,-0.623034415612768,-0.110770402247934,,,,,,,,,,,,,,2008
-0.000847734367463325,-0.260570716548393,,,3.09134062888267e-05,0.158063659269991,0.840936333326434,11.6734874505692,HST,,,,,,,,,,,,,,,,2008
-0.00109334710414378,-0.114150490003596,,,6.31977990259428e-06,0.0425944846222736,0.956405498877823,3.08345314202887,HSY,,,,,,,,,,,,,,,,2008
-0.00218316262915088,,,,0.000128856121469755,0.137976559567521,0.780231232872569,4.49164822560477,HUM,,,,,,,,,,,,,,,,2008
-0.00261306472885934,1.41590798669875,0.97785953563252,,0.000161572024376364,1.38815062689382e-15,0.0587289147358886,49.9154747304113,HWM,-1.38323753531518,-0.967779703558817,,,,,,0.241073529816068,0.159217076750896,0.0626649878522959,,0.538741366779694,,,,2008
0.000218500808728492,,,,7.93689588094916e-06,0.125565510868412,0.856226983883604,99.9995328789959,IBM,,,,,,,,,,,,,,,,2008
-0.00248081643816623,-0.638249422483528,,,7.91780823309453e-05,0.150943419912916,0.840027844129084,5.61003360574018,ICE,0.524508293733952,,,,,,,,,,,,,,,2008
-0.000620000369222154,0.587574036984496,0.539272731137701,,3.18845197315384e-05,0.162806767056476,0.817116083386381,4.68661915273877,IDXX,-0.629782415198712,-0.668292609597828,,,,,,,,,,,,,,2008
0.00042643152205823,,,,1.16169209915655e-05,0.103394796268691,0.895604168096286,5.70789440498976,IEX,,,,,,,,,,,,9.76061878084662e-07,,,,2008
-0.000993348860998404,-0.200802279703091,0.0343400939705756,,3.10308618571488e-05,0.203322950910131,0.156590172985001,4.33269648265807,IFF,,,,,,,,,,,,0.616888802453275,,,,2008
0.000253949917467877,,,,4.75419707604883e-05,0.118045750207853,0.880954157845993,2.88892747123277,ILMN,,,,,,,,,,,,,,,,2008
-0.0012726982723515,,,,9.58333852115728e-05,0.0466471548605846,0.838816056907362,6.18018130979877,INCY,,,,,,,,,0.0875759604041894,,,,,,,2008
-0.000786700430942462,0.313718301684819,-0.481819149308931,-0.538640114385689,1.88212110800741e-05,0.0681560652374211,0.912534956069188,6.67185175386487,INTC,-0.418471467710673,0.329551182401629,0.648871759228596,,,,,,,,,,0.112905602235232,,,2008
-0.000103624377851256,-0.238473414721422,,,2.02820806761938e-05,0.0663082315423925,0.908173560437761,6.15493090985391,INTU,,,,,,,,,,,,,,,,2008
-0.00120859132872397,-2.92373364425203e-05,,,6.89443382425693e-05,0.0404142527157535,0.732305140659745,5.3958679062321,IP,,,,,,,,,0.189121552966249,,,,,,,2008
-0.000843232522395655,,,,2.53135540707667e-05,0.153988630657061,0.843453641610737,7.28413715247523,IPG,,,,,,,,,,,,,,,,2008
-0.000259932838763467,0.0411092591986264,-0.0575669826933295,,5.77749813300302e-05,0.20470227304172,0.793950149869594,3.48375850265236,IRM,,,,,,,,,,,,,,,,2008
-0.00181306733663633,,,,0.000201423691731118,0.27620621405519,0.722787289246691,2.84166375905897,ISRG,,,,,,,,,,,,,,,,2008
0.000324872076859266,-0.120207983349149,,,3.27301482354699e-05,0.0715520626218785,0.905379984238187,5.87371021434551,IT,,,,,,,,,,,,,,,,2008
-0.000370710810045714,,,,1.20068532011847e-05,0.125056193754168,0.855563123584603,59.9984302984388,ITW,-0.220416142355132,-0.119118499669854,0.0258676440015564,,,,,,,,1.02540633475425,,,,,2008
-0.00164182635129616,-0.0322698918234624,-0.0714423320107307,,4.01549988128402e-05,0.134659714942538,0.863252694582788,5.63197044537086,IVZ,,,,,,,,,,,,,,,,2008
-0.000605293402307742,0.509948435870139,,,4.62505709230445e-05,0.152126107055197,0.825473342678446,99.9791400291026,J,-0.491427241255498,-0.0336497969957386,,,,,,,,,,,,,,2008
0.000549031814528838,,,,6.08795324345831e-05,0.0970500892207952,0.857306178759267,7.98220479347651,JBHT,-0.170525197699277,,,,,,,,,,,,,,,2008
-0.000530236078169202,,,,1.24976690927685e-05,0.144919850817491,0.854080111050271,5.11581688335464,JCI,,,,,,,,,,,,,,,,2008
-0.000790408804265052,-0.999999980487194,,,7.065477666449e-05,0.209590329108451,0.731129579939586,4.85406305432197,JKHY,0.941138382602982,,,,,,,,,,,,,,,2008
0.000541877486826113,1.6559481547934,0.710265138403404,,5.62619378842703e-06,0.196086868193523,0.786714714783219,9.71948450255051,JNJ,-1.69448429643813,-0.943161113635789,-0.207882671738984,,,,,,,,,,,,,2008
-0.00229106492052601,-0.0906659736802161,-0.0443290344507697,,7.85869707672648e-05,0.131045751328214,0.822471033661578,5.3927303323865,JNPR,,,,,,,,,,,,,,,,2008
-0.00206407047331643,-0.829023168191486,,,0.000149237648271515,0.285155448429145,0.678957844083731,10.5522165288778,JPM,0.711711759453397,,,,,,,,,,,,,,,2008
2.90095038269534e-05,,,,8.53955751484192e-06,7.87999431340797e-09,0.911954000113502,7.29473206299507,K,-0.111019167124222,-0.246693105990995,-0.0351328951549593,,,,,0.38065540515549,1.38456256173553e-08,-0.269830346690072,,,,,,2008
-0.00387867134573996,,,,0.000109681822784086,0.0990047583871046,0.899995197213191,3.12669808658273,KEY,,,,,,,,,,,,,,,,2008
-0.000845529068361801,-0.172661129550897,,,3.80286541408228e-05,0.142768638529665,0.853964474657322,7.98354138463848,KIM,,,,,,,,,,,,,,,,2008
-0.00222075247813369,,,,2.59961192748966e-05,0.0826032907089765,0.89959305028516,9.0234476662117,KLAC,,,,,,,,,,,,,,,,2008
-0.000443485773992327,-0.2045766575546,,,2.83796341384158e-06,0.0904891538769644,0.908510063423138,5.45244437100019,KMB,,,,,,,,,,,,,,,,2008
-0.00375450928165097,,,,5.54242045155632e-05,0.144977191802954,0.854022780067598,4.09339675376432,KMX,,,,,,,,,,,,,,,,2008
-0.00128930479541383,-0.0686260548708453,-0.119587200500843,,1.16826913827923e-05,0.0645598029230425,0.819416217061287,20.7696387125523,KO,,,,,,,,0.173376222780708,,,,,,,,2008
0.000267184509913432,-0.944440052782933,,,0.000247955511012052,0.141159575077883,0.35899560395908,11.2284419072174,KR,0.712214215432097,0.101596906817336,,,,,,,,,,,,,,2008
-0.000800202412148649,-0.735761453783386,,,2.32349698766064e-05,0.134199298620913,0.857287274434307,4.69569230585907,L,0.651932870182218,,,,,,,,,,,,,,,2008
0.00118977373272442,0.653847318145781,-0.218425770889575,,6.58893955235502e-05,0.244379637069907,0.488408206513122,5.340642340701,LDOS,-0.869791727380454,,,,,,,,0.153584841809968,,1.08605407615969,,,,,2008
-0.00437594244807076,,,,0.000288358927879623,0.155014791715885,0.789752620800289,18.7201493474632,LEN,,,,,,,,,,,,,,,,2008
-0.000372941440029007,0.842601040806646,-0.116990251242872,,2.81586711119162e-05,0.145420188869017,0.768915215394656,4.62589562763098,LH,-0.895830130452168,,,,,,,,,,,,,,,2008
0.000534721284857789,,,,3.54603094084727e-05,0.0724122493362795,0.906789132226631,3.44620728424493,LHX,,,,,,,,,,,,,,,,2008
-0.0030753389268879,,,,0.00112722096097852,0.435952069648905,3.1446696985476e-11,3.60196513751197,LKQ,,,,,,,,,,,,,,,,2008
-0.000770439421247247,0.518958484142421,0.0503456627344312,0.970829629990603,1.56908904697875e-05,0.189089457887479,0.776680278266193,13.1558875905808,LLY,-0.824859740380951,-0.351546751628197,-0.924494453444442,,,0.757954829934085,,,,,,,-0.968397584205669,-0.368392293223445,,2008
0.000308952004462983,0.0819496950410326,0.159142435411473,,5.71395923272642e-06,0.104557860181638,0.894442127533527,5.38050718153384,LMT,-0.24819175752311,-0.16468397112499,,,,,,,,,,,,,,2008
-0.0010864820984643,-0.143473090314405,,,8.33101444572814e-06,0.0715387297317742,0.844892973618801,8.17110767855713,LNT,,,,,,,,0.152709084971253,,,,,,,,2008
-0.00152643254705411,,,,4.81020255419732e-05,0.1030432816266,0.862087227957187,6.90267525263738,LOW,,,,,,,,,,,,,,,,2008
-0.00168309003999904,,,,5.87902361681797e-05,1.85299671425797e-07,0.847550735985331,99.9994819213416,LRCX,,,,,,,,,0.113085625178464,,,,,,,2008
-0.000108968106380494,,,,4.26698296683298e-05,0.0654722529932142,0.895960664361129,21.5040333540119,LUV,,,,,,,,,,,,,,,,2008
-0.00630076351484958,-0.549588728687146,,,8.57904865149474e-05,0.237207430969436,0.761792542054935,13.7079914925895,LVS,0.656920204170524,-0.0309924625845185,-0.133127585038569,,,,,,,,0.97732761480552,,0.00887901329491583,,,2008
-0.00162092043261941,,,,2.87344381746258e-05,0.0598310318829166,0.939168952216969,5.13894174761979,LYV,,,,,,,,,,,,,,,,2008
-0.00117811157980979,,,,9.50827847965419e-05,0.222132482451276,0.755245509395796,4.24614660110548,MA,,,,,,,,,,,,,,,,2008
0.000813231914484225,-0.733182070269929,,,2.28401473975157e-05,0.17033818960356,0.828661786587023,9.8874534391773,MAA,0.53231074181409,,,,,,,,,,,,,,,2008
-0.0017753889185759,,,,2.90767865751296e-05,0.137039249405785,0.847180801518038,99.999765022443,MAR,,,,,,,,,,,,,,,,2008
-0.00260975761545088,,,,9.1505931666711e-06,0.0488637215523912,0.950135702694351,5.99582332355452,MAS,,,,,,,,,,,,,,,,2008
0.000315823281540902,-0.0574795612110647,-0.233170548108657,,1.47305404866351e-05,6.26779834072738e-08,0.863024484958381,10.780937524083,MCD,,,,,,,,0.202734656627677,,,,,,,,2008
-0.000374486625365219,,,,2.08809559452602e-05,0.0830029005014067,0.896462225235457,7.5706058223556,MCHP,,,,,,,,,,,,,,,,2008
-0.000837719535811041,,,,2.99957427722264e-05,0.156053152672141,0.808995266815028,5.83763997817752,MCK,,,,,,,,,,,,,,,,2008
-0.000733855012080585,,,,9.67665730021325e-05,0.132830799717333,0.824518223323212,7.11036611888322,MCO,,,,,,,,,,,,,,,,2008
-0.000309952757718096,-0.0545892778153427,-0.115362194165857,,1.67121804165689e-05,0.165389977099328,0.793601619598339,5.83005529439228,MDLZ,,,,,,,,,,,,,,,,2008
0.00014161623501224,,,,1.22798598610015e-05,0.158461921061028,0.813393509500451,12.2475358789656,MDT,,,,,,,,,,,,,,,,2008
-0.000772859977222185,,,,3.38584538548873e-05,0.29828943445399,1.78637040612524e-08,8.83128530245794,MET,,,,,,,,,,,,0.700710545780976,,,,2008
-0.00619173126290793,0.0410014556561405,-0.115128767520368,,3.98877475441335e-05,0.112822576109643,0.884618778053135,6.19947176001642,MGM,,,,,,,,,,,,,,,,2008
-0.00195075810415134,,,,1.35820722880585e-05,0.102498120173691,0.894206256789968,12.7533044773051,MHK,,,,,,,,,,,,,,,,2008
-0.000111084104423331,-0.135556638361021,-0.0696119730971251,0.0944808951934708,7.54957207518937e-06,0.0342017168771245,0.883549965096426,7.34934647235345,MKC,,,,,,,,,0.0562248395740096,,,,,,,2008
-0.00130368137960604,-0.540456004875295,-0.702199603334179,0.880680080353158,0.000119423488113345,0.20702397893398,0.791976022458627,3.75419130205534,MKTX,0.475688007992555,0.640339258743964,-0.860377129709476,,,,,,,,,,,,,2008
-0.000959665768904333,,,,6.51626149256375e-05,0.24026758563056,0.688902330951014,18.4967217318542,MLM,,,,,,,,,0.0540376278049956,,,,,,,2008
0.000348031344777355,-0.223369199369289,,,3.04186423985087e-05,0.115783888548918,0.849318726635859,7.30308537424926,MMC,,,,,,,,,,,,,,,,2008
-0.00124269402221704,-0.138706186492554,-0.152118579686875,0.0462187652274552,1.40063590971767e-05,0.00352109639518797,0.860540208397605,59.9993659838574,MMM,,,,,,,,0.209129097936973,,,1.1168243042291,,,,,2008
-0.0029235650214317,,,,2.90369885848469e-05,0.0425188522893227,0.952198744234924,3.7767220324854,MNST,,,,,,,,,,,,,,,,2008
-0.00042741089865458,-0.0416300507684825,-0.141137702736315,,3.51874969915172e-05,0.246651538657851,0.70320255334794,5.23607413500062,MO,,,,,,,,,,,,,,,,2008
-0.00104565183395695,,,,3.79825978680483e-05,0.121382275684915,0.87761765906884,3.19564159384952,MOH,,,,,,,,,,,,,,,,2008
0.00167660879353018,,,,0.000100672900842014,0.0820328195706638,0.89514664763788,5.12620072349687,MOS,,,,,,,,,,,,,,,,2008
-0.000123217916071255,,,,1.46734440284785e-05,0.0680118440674226,0.93098814325928,6.57359128259339,MPWR,,,,,,,,,,,,,,,,2008
-0.00143180867650351,-0.0165022674027485,-0.0608905376317587,,8.38027072662671e-05,0.303461090453411,0.674536563668245,4.14769879465084,MRK,,,,,,,,,,,,,,,,2008
-0.00163041333243201,0.480520058685181,,,6.10850375237249e-05,0.189675459711754,0.787844370079934,7.44436952145081,MRO,-0.507481196710909,-0.111329699967415,,,,,,,,,,,,,,2008
-0.00337628329993766,-1.05371725140872,0.247391445353546,,0.000196080982451379,0.285540607003035,0.713459344976086,4.02829226320303,MS,1.12971198456802,-0.407891036217399,,,,,,,,,,,,,,2008
-0.000609040475932498,0.0145604890542922,-0.67995715176044,,9.14123544375023e-05,0.230831801363207,0.325429772301567,20.3600217980689,MSCI,0.00220058363224798,0.570681889673684,,,,,,,,,,0.403705861132821,,,,2008
-0.0017758396129522,-0.114083297224519,-0.167657664967796,,5.34993422550007e-05,0.206816644705304,0.733889401847352,9.31298342528429,MSFT,,,,,,,,,,,,,,,,2008
-0.00415480644380419,,,,0.000115082804886783,0.294505662142719,0.682783268308598,7.10717700311248,MSI,,,,,,,,,,,,,,,,2008
-0.00227250307162761,,,,4.97141605314193e-05,0.118491019190661,0.860547023367131,5.46658038582735,MTB,,,,,,,,,,,,,,,,2008
-0.00131757789501412,0.707447412769481,,,4.73949969291433e-05,0.271046276806932,0.680288548064662,5.14057198296048,MTD,-0.602688463381659,,,,,,,,,,,,,,,2008
-0.00136596459244295,0.0717994055859324,,,4.32344726778038e-05,7.45124870224697e-08,0.854545792408518,9.02014633745285,MU,,,,,,,,,0.144454113626366,,,,,,,2008
-0.00397189322566052,,,,5.73944518335521e-05,0.139725401231265,0.846297720427181,8.44733381260197,NDAQ,,,,,,,,,,,,,,,,2008
0.00105690949955516,,,,4.07444772571464e-06,0.0460376954847829,0.952962293051128,3.85870915846617,NDSN,,,,,,,,,,,,,,,,2008
-0.000827796507959915,-0.0626490740553028,-0.0567742510148217,-0.0647192708108292,1.52796245526023e-05,5.0078295855877e-09,0.850909186120653,6.3844878395571,NEE,,,,,,,,0.200196796699307,4.07282496299864e-07,0.0566358649665065,,,,,,2008
-0.000218131391008256,,,,2.58754850630543e-05,0.113910468735504,0.872965191720928,12.2781669831114,NEM,,,,,,,,,,,,,,,,2008
0.00108384332297185,,,,0.000287223272314476,0.188062272152239,0.682319218253211,3.87416737035275,NFLX,,,,,,,,,,,,,,,,2008
-0.000733300719789089,-0.201174054130238,,,8.88175945320237e-06,0.127961850552352,0.860688754495741,7.0381140984354,NI,,,,,,,,,,,,,,,,2008
0.000151491998856794,,,,2.24036916526455e-05,0.12554748544865,0.861265011826592,4.86222861009874,NKE,,,,,,,,,,,1.09512440272982,,,,,2008
-0.000563975840905899,-0.165675791059351,,,4.33341011168759e-05,0.388880804891933,2.59124972333648e-07,4.7376184269491,NOC,,,,,,,,,,,,0.582615659839372,,,,2008
7.15013698037716e-05,,,,2.07633757452063e-05,0.19577781507626,0.803222183773572,10.2874418599354,NRG,,,,,,,,,,,,,,,,2008
0.00102132429142237,-0.137920141580184,-0.0998801578602328,,1.45564221267189e-05,0.0536160905708959,0.935800792566667,5.64870858792153,NSC,,,,,,,,,,,,,,,,2008
-0.000550601595862996,,,,2.02164821633195e-05,0.0903522198992184,0.897092006476646,9.48264220487038,NTAP,,,,,,,,,,,,,,,,2008
-0.000414217560328839,-0.265632429123101,-0.143223467670205,,3.75849653115956e-05,0.185331392783749,0.806741571829267,9.76255075155342,NTRS,,,,,,,,,,,,,,,,2008
0.00110243799887157,-0.153261046270404,-0.0794580204829904,,4.24452413415091e-05,0.105539057778179,0.885444478716997,5.0520796392554,NUE,,,,,,,,,,,,,,,,2008
-0.00412729511746386,,,,1.63466242390007e-06,0.0238113788621336,0.975188619076787,4.66090043704406,NVDA,,,,,,,,,,,,,,,,2008
-0.00121154854234558,,,,0.000144096864913178,0.136364757305564,0.766097972549282,25.8514855967728,NVR,,,,,,,,,,,,,,,,2008
-0.000406586674464823,-0.699673936030077,,,4.31035326039271e-05,0.243602318220714,0.755396644144651,6.04541533306504,O,0.512458963908055,,,,,,,,,,,,,,,2008
0.000203377268511405,,,,9.9170997768166e-06,0.035096597548273,0.963903396464626,6.15799696409507,ODFL,,,,,,,,,,,,,,,,2008
-0.000237705062149759,-0.125799894869543,-0.127161224057654,,1.56282051397151e-05,0.191764810458447,0.807234762519797,4.66436230004092,OKE,,,,,,,,,,,,,,,,2008
-0.00102889667103203,,,,6.41587296093887e-06,0.104084633271749,0.894915204733343,9.38219826361797,OMC,,,,,,,,,,,,,,,,2008
-0.00278202594800186,,,,0.000166449972383013,0.147535410951596,0.78798029139213,6.53008045981836,ON,,,,,,,,,,,,,,,,2008
-0.000104629989399178,-0.239239977126208,-0.0138702842403626,,1.67776407563576e-05,0.079258173823746,0.900288779223712,7.87415555447376,ORCL,,,,,,,,,,,,,,,,2008
-0.00138080373447672,,,,5.41811171901594e-05,0.132794593255003,0.808153602413807,8.01215291306384,ORLY,,,,,,,,,,,,,,,,2008
0.000840469494473385,0.188859307685362,,,3.30945875122972e-05,0.120718699548856,0.865207437440364,14.5353672614766,OXY,-0.261549588680464,-0.132117368880709,,,,,,,,,,,,,,2008
-0.0002015249469733,,,,8.9117350778177e-06,0.0942169472249694,0.891989458716099,99.9997810075895,PAYX,,,,,,,,,,,,,,,,2008
-0.000483900491396088,-0.681141647491883,,,4.45933571621267e-05,4.67878584061078e-08,0.836477408089579,24.5870790617068,PCAR,0.493062856501943,,,,,,,,0.133370623099625,,,,,,,2008
-4.22811810395889e-05,-0.705587028370706,0.966106523113415,,1.49610302093836e-05,0.215583797654308,0.332869973314532,5.68815870346217,PCG,0.466237560721609,-0.83512273822525,-0.185853753095517,,,,,,,,,0.433921906550672,,,,2008
-0.000470163453753702,-1.5911437268385,0.74751526939297,,3.34232605642825e-05,0.0899531760149116,0.84200637587945,9.82028118046165,PEAK,1.36125757781425,-0.569204353980712,,,,,,0.116431454823225,,,,,,,,2008
-0.00110772738281233,-0.118353039566069,-0.11613954996646,,1.84340314469813e-05,0.0680828587550969,0.862239476344464,8.00000872749832,PEG,,,,,,,,0.0811937623010439,,,,,,,,2008
-0.000293423509271062,1.00068297397492,0.877214603376159,-0.183160826132848,8.26806377981926e-06,0.24331895503916,0.742833392637455,16.4179264949389,PEP,-1.14481101903635,-1.05013465142163,,,,,,,2.11775826000911e-08,,,,,,,2008
-0.00101966401293103,-0.0931293325265782,-0.158012397250803,,1.03769991311335e-05,0.14196912365064,0.844415150345635,7.14298603942993,PFE,,,,,,,,,,,,,,,,2008
-0.00282340833239515,1.89194990532787,0.945632926147823,,5.81736359620261e-05,0.189736750621405,0.809263250444368,6.54277455411521,PFG,-1.78760675418949,-0.862415741520223,,,,,,,,,,,,,,2008
-9.44032564818825e-05,1.67552697759367,0.404631238055149,-0.365973264128581,7.57185189154657e-06,0.149205781617851,0.829000466599446,6.43315163061738,PG,-1.77695816980851,-0.793882169267316,,,,-0.0671533557539639,,,,,,,,,,2008
-0.000231604286784665,-0.773003220819313,,,4.28462578823285e-05,0.133202530186362,0.829239315025365,4.71909176718309,PGR,0.698157430863294,,,,,,,,,,,,,,,2008
-0.000726243379569244,,,,2.16849366969306e-05,0.105487220811751,0.873695803313076,10.3668717849686,PH,-0.062529479978675,-0.056897559316325,,,,,,,,,,,,,,2008
-0.00106992910475343,,,,0.000308635150299798,0.097801326446983,0.820313869202812,11.0410774427548,PHM,,,,,,,,,,,,,,,,2008
-0.00104460928812801,,,,1.3252906450416e-05,6.60340552356848e-08,0.883850610753511,16.1922130079446,PKG,,,,,,,,,0.107927610460792,,,,,,,2008
-0.000781765403009883,-0.142463971122955,,,2.99389170417126e-05,0.165852268200792,0.833147716422822,8.42981429759823,PLD,,,,,,,,,,,,,,,,2008
-0.00256148837337103,,,,4.2396765580131e-05,0.0466280844571014,0.806660618564229,10.0363107562977,PNC,,,,,,,,0.291422575171487,,,,,,,,2008
0.00031544657716422,,,,1.79838041366851e-05,0.122795928087257,0.862912298032139,7.37600846883752,PNR,,,,,,,,,,,,,,,,2008
-0.00090639077690226,-0.157762237457701,-0.112837848289955,,8.69847931992012e-06,0.110204331999944,0.861931407208138,11.0600631656861,PNW,,,,,,,,,0.0105879092552489,,,,,,,2008
-0.00362501770508912,0.155698037990501,,,4.06725324634675e-05,0.111177055470121,0.879330168756002,24.8900094037321,PODD,,,,,,,,,,,,,,,,2008
-0.00149357657305132,,,,8.82381085266612e-06,0.0245573176021167,0.970773060639292,8.2827411990413,POOL,,,,,,,,,,,,,,,,2008
-0.000829010269279809,-0.0797716589456722,,,1.25625791296429e-05,0.102461996872608,0.887029246954064,10.4038482098727,PPG,,,,,,,,,,,,,,,,2008
-0.000508534126696165,0.872401487042975,-0.171084056961337,-0.19629762612722,9.17801003931427e-06,0.110612886059911,0.877135852336113,6.14380614217727,PPL,-0.908825169397932,,,,,-0.0284628389703048,-0.0243972304054611,,,,,,,,,2008
-0.00143855146390774,-0.0167516428743948,-0.0476323972973295,,3.32861263920343e-05,0.189841451037876,0.809158539558747,8.03080154101706,PRU,,,,,,,,,,,,,,,,2008
0.000564301048226743,-0.649085848543845,,,1.91197349057815e-05,0.102990582978908,0.894851670442541,9.06315364317197,PSA,0.370368511932889,,,,,,,,,,,,,,,2008
-0.000552125621279058,-0.149494901865653,,,7.99949048312957e-05,0.229401353914261,0.71676269476034,8.86927225621103,PTC,,,,,,,,,,,,,,,,2008
0.00133297515304567,,,,5.93316137512311e-05,0.141403514381134,0.843916797531596,5.75594683853352,PWR,,,,,,,,,,,,,,,,2008
0.0019018537280031,-0.378279955282013,-0.0706877573806282,0.1000096822903,2.4430314494418e-05,0.0820613040946194,0.865938029380063,26.3726043480368,PXD,0.345945130062568,,,,,,,,0.047340472647166,,,,,,,2008
0.000119563733561976,-0.406014057932405,,,2.32941679395172e-05,0.0593172399505601,0.920016719652114,5.49172805463503,QCOM,0.245964337936809,,,,,,,,,,,,,,,2008
-0.00431592218183806,0.0440690782852845,,,8.54626685774249e-05,0.12052142719813,0.850704551205147,9.45349341001405,RCL,,,,,,,,,,,,,,,,2008
