mu,omega,alpha1,beta1,shape,tick,gamma1,ar1,ar2,ar3,alpha2,skew,beta2,gamma2,ma1,ma2,eta11,eta21,ma3,ar4,ma4,ar5,label
0.0022625983803196,4.83945001809419e-05,0.0233130350812613,0.815648316276248,9.84840679471521,HAL,,,,,0.0591432957301992,,,,,,,,,,,,2005
6.63788105721331e-05,1.33092224663521e-05,0.0938053161043155,0.824266228113317,59.9987442535466,HAS,,-0.124542074646657,,,,1.15038432653202,,,,,,,,,,,2005
-0.000126221641247786,1.24214822145726e-07,7.07736670485832e-09,0.998999966035342,11.6031319170971,HBAN,,,,,5.58545492038532e-09,,,,,,,,,,,,2005
-0.000479747678400949,2.63679174425142e-05,0.0738489458251406,0.759917388435275,17.7953503835086,HD,,,,,,,,,,,,,,,,,2005
0.00257676427697871,1.06542216533734e-05,0.0373803852036337,0.941566838649579,6.58133679927935,HES,,-0.0784962233318611,,,,,,,,,,,,,,,2005
0.000452463526519585,1.87834180662307e-08,9.48707121755853e-10,0.998999966791121,7.2377470288048,HIG,,,,,,,,,,,,,,,,,2005
0.00163148674184222,2.43188461437782e-06,8.20788669721377e-11,0.998999949125361,3.02764489256769,HOLX,,,,,,,,,,,,,,,,,2005
-1.33414208116353e-05,1.21726764841678e-07,4.25561898163669e-06,0.998979966043135,6.31048215675927,HON,,,,,,,,,,,,,,,,,2005
7.69009871547562e-05,8.76642073254095e-08,1.06922751221224e-07,0.998999889954456,3.29585799804297,HPQ,,,,,,,,,,,,,,,,,2005
0.00013707639042182,1.03678809040596e-07,1.21339987882448e-09,0.998999958135819,3.21448225583199,HRL,,,,,,,,,,,,,,,,,2005
0.000671027636056409,2.78162014994486e-05,0.0877221502272822,0.747333786707908,8.86495391075677,HSIC,,0.0716359117817309,,,,,,,,,,,,,,,2005
0.000662163200425364,1.09839414937306e-05,0.0837187885432495,0.850807046351413,7.17624577232531,HST,,0.681138073412291,,,,,,,-0.738486145185998,,,,,,,,2005
-0.000127684856184412,1.47715646163783e-07,2.09934096482525e-09,0.998999983072325,4.94403297806208,HSY,,-0.806342442317676,,,,,,,0.823421297621817,,,,,,,,2005
0.00194493424482911,4.01042095933486e-07,1.3239650937054e-08,0.998999810381904,4.63022956959711,HUM,,,,,,,,,,,,,,,,,2005
-0.000253426943429684,1.25586618571279e-07,1.54999635775597e-06,0.998995249804369,10.684422674316,HWM,,,,,,,,,0.178921564047822,,,,,,,,2005
-0.000801207782805622,1.98863770717285e-06,0.0289058666654966,0.953279190077484,4.42587659851234,IBM,,,,,,,,,0.0719541977820352,0.0512320831840568,,,0.122071825121342,,,,2005
0.00092670460314579,1.36005419620119e-06,0.000491030140255525,0.999983792341383,3.98128225110416,IDXX,0.173558019906729,,,,2.05528671523301e-05,,,-0.19742876216314,,,,,,,,,2005
0.000703201062240213,4.55539908487928e-05,0.197991348888488,1.13778481012e-11,12.0536462171437,IEX,,-0.0675636180046033,0.10667799446796,,,,0.530585878296642,,,,,,,,,,2005
-0.000788006897293825,4.9136289200288e-08,3.96977149502226e-09,0.998999985043867,5.61315467490018,IFF,,0.373318100858091,-0.0810293861796331,,,,,,-0.557406354632791,,,,,,,,2005
0.00200045329926155,0.000116954920386985,0.0403960212862291,0.87711836172977,3.01424064672848,ILMN,,,,,1.27003335208334e-12,1.00264940861064,,,,,,,,,,,2005
-0.00235449301450654,3.07764709783613e-06,0.000720695432001387,0.994129762788963,2.72630133536948,INCY,,,,,,,,,,,,,,,,,2005
0.000307799806076434,6.21286631813226e-07,3.05316229164094e-05,0.999986013201178,30.7774593335511,INTC,-0.00759304904952617,,,,,,,,,,,,,,,,2005
0.000604428256645062,2.34594047956108e-12,5.46953068366595e-05,0.998386612676915,5.56418972922684,INTU,,0.537281881786444,,,,,,,-0.549056795229841,,,,,,,,2005
-0.000816627796793514,1.11146406350194e-07,1.65006901576813e-07,0.998999615691442,20.7764277957474,IP,,,,,,,,,,,,,,,,,2005
-0.00126952654648546,2.42824388357427e-06,1.54380245090242e-09,0.99453600534168,2.55610763158805,IPG,,,,,,,,,0.0919157603147323,,,,,,,,2005
-0.000232757789517597,4.89418009610721e-07,6.3891132157459e-05,0.997657305617061,2.94689608419604,IRM,,,,,,,,,,,,,,,,,2005
0.000969101885949975,6.95628734165724e-07,7.73154227425703e-09,0.998999864699189,2.81433925132812,ISRG,,-0.1128817938187,,,,,,,,,,,,,,,2005
0.000361752236512986,2.64770162440649e-07,2.64455040560485e-05,0.99810159199475,3.83678122788519,IT,,,,,,,,,,,,,,,,,2005
-5.60387728047765e-05,2.28847147950214e-05,0.112514362117534,0.666384680341771,99.9999999575158,ITW,,,,,,,,,,,,,,,,,2005
-0.000432551188345391,5.91878326129235e-07,6.21500930362692e-05,0.996874160532233,3.22721078289498,IVZ,,,,,,,,,,,,,,,,,2005
0.000727415036809334,8.88845893712476e-05,0.097587712429941,0.600660594584911,4.13522410592089,J,,-0.0420738580778111,,,,,,,,,,,,,,,2005
3.94690552885655e-05,4.04318053281597e-07,9.03633652987051e-10,0.998999912576465,36.832980058387,JBHT,,,,,1.71073917782893e-09,,,,,,,,,,,,2005
-0.000466522120108083,2.22704742595932e-07,3.9198039442871e-09,0.998999866098688,3.73757801293743,JCI,,,,,,,,,,,,,,,,,2005
-0.000229226806389632,5.89494109204682e-05,0.181018435626436,0.467706023109319,6.46087566298294,JKHY,,-0.136211136964635,-0.0603184753978926,,,,,,,,,,,,,,2005
-0.000766438455150343,4.51425920133407e-06,0.0592197619379915,0.881714391664393,4.89498689981514,JNJ,,,,,,,,,,,,,,,,,2005
-0.000832673572845784,7.44012699559784e-05,0.128280320746086,0.657860840127187,7.3185691891866,JNPR,,,,,,,,,,,,,,,,,2005
0.000158444662869244,7.13367960485299e-06,0.0975728007555443,0.805982700120364,21.6612957920826,JPM,,-0.651605345440303,-0.718184015148772,,,,,,0.684809380643358,0.792497593179918,,,,,,,2005
-2.74112969283027e-05,2.69911435183532e-08,7.56565682635454e-07,0.998998284045333,5.20376919581355,K,,-0.322103970317974,-0.852279604105441,,,,,,0.246646244821864,0.844019282845549,,,,,,,2005
3.94929131867613e-06,3.06289313298982e-08,2.99847165672352e-07,0.998999348527819,59.998845190464,KEY,,,,,2.25022446841711e-07,1.10714289279464,,,,,,,,,,,2005
0.00123220506226136,8.37098850049361e-06,0.0640771235677959,0.867436834081129,6.87881069362284,KIM,,0.10443049837816,0.0373098884316536,-0.0652314553385737,,,,,,,,,,-0.120465926929677,,,2005
-0.000288819531797053,2.67175850831014e-08,6.94941635129562e-08,0.998999685514536,8.17024233971495,KLAC,,-0.112502029760239,0.102805540071796,,,,,,,,,,,,,,2005
-0.00023544930328956,8.18874098837368e-16,0.00021894302971816,0.42682154424539,26.6445081922493,KMB,-0.0387110615039182,-0.175323137386779,,,,,0.591188526449296,,,,,,,,,,2005
-0.000946532339675839,2.22906020160582e-07,8.94624442460194e-10,0.998999935768295,3.7091255682563,KMX,,,,,,,,,,,,,,,,,2005
-0.000228567327256334,2.48989087015523e-08,4.71356707553114e-08,0.998999935423808,8.99563922563868,KO,,-1.00912406680864,-0.108322471518652,-0.0681849221490539,,,,,0.938476967008665,,,,,,,,2005
8.87597898299693e-05,3.15434118954433e-07,0.000371735476813427,0.99622381179995,4.77108457205928,KR,,0.795092038839825,-1.01443294514493,,,,,,-1.04864841631737,1.25916779016284,,,-0.227503988116016,,,,2005
0.00106942961176006,1.24324628597489e-05,0.12988699453463,0.774560766272957,8.19542754455446,L,,-0.129312689359632,,,,,,,,,,,,,,,2005
0.000673972109199481,3.42034780637753e-05,0.0557731001150901,0.859595379083324,8.23943912407235,LEN,,,,,,,,,,,,,,,,,2005
8.98345058745815e-05,2.38784236978922e-12,0.00019199367926226,0.998596447662851,8.32585511085362,LH,,-0.0549929720882201,,,,,,,,,,,,,,,2005
0.000352072638651754,9.85066788247636e-08,2.55234114223632e-09,0.991344579975811,2.88317396110261,LHX,-0.242745433825335,,,,1.45983322434068e-10,,,0.258056098579563,,,,,,,,,2005
0.00254894438593951,2.56964230324787e-07,1.70841616316807e-08,0.998999940680002,5.19810486281294,LKQ,,-1.02986980712675,-0.232135190572234,-0.172318718917478,,,,,0.974656053800315,0.0552901960908402,,,,,,,2005
-0.000210275675455995,4.32666116062957e-05,0.131636459539986,0.526268808442723,7.81814968300714,LLY,,,,,,,,,,,,,,,,,2005
0.000488449838679213,1.11975069653448e-05,0.139167271860084,0.733993930198466,10.4513814337678,LMT,,-0.676214572035717,-0.138084341659466,,,,,,0.612702298320789,,,,,,,,2005
0.000574965159362936,5.08082401319073e-06,0.0485334469087631,0.901843807162322,5.60963601252466,LNT,,0.592629957768016,,,,,,,-0.681260060664766,-0.0561616853079355,,,-0.0522529113068106,,0.190174765973568,,2005
0.00027468371705231,1.76688987218544e-05,0.0962223821678573,0.807984945492849,8.41439003076083,LOW,,,,,,,,,,,,,,,,,2005
0.000711166218503246,4.72040233351211e-06,7.95190066890325e-05,0.987506913842265,5.50030538455885,LRCX,,-0.601077766047745,,,,,,,0.535318323474613,,,,,,,,2005
0.000593565025637617,1.60372854309442e-08,0.0907549827322667,0.212113648175823,4.04469566650835,LUV,,-0.205263200676659,-0.0370183320889001,,,1.21695211929952,,,,,0.999958466283597,0.0178889374323564,,,,,2005
-0.00112230963665131,3.50288489224752e-05,1.78653881135575e-12,0.886996719788023,22.4375439176545,LVS,,,,,0.0522852731074752,,,,,,,,,,,,2005
0.00137327396158058,4.60507879281281e-07,0.000126160174944795,0.999950743661821,4.52432010610187,MAA,0.199993376672135,,,,0.000250605740653789,,,-0.203734319321922,,,,,,,,,2005
2.19607467836344e-05,1.30618482728431e-05,0.0610992985757952,0.865870832712532,5.14948744956629,MAR,,,,,,,,,,,,,,,,,2005
0.000327893325641128,2.40283527826567e-07,1.48792657129213e-06,0.998998151190492,4.00462489397839,MAS,,,,,,,,,,,,,,,,,2005
-0.000123506023463315,3.96182768930037e-06,0.0403708849390651,0.942452473984652,9.05315209611001,MCD,,,,,,,,,-0.0952927097629794,,,,,,,,2005
-0.000157327565292867,1.62840411548241e-06,5.16325828309191e-09,0.992709726131799,7.04146875408197,MCHP,,,,,1.93751946628935e-12,,,,,,,,,,,,2005
0.00123397741191126,3.52056817094196e-06,0.0152294474460777,0.962864743853394,4.28549558569044,MCK,,,,,,,,,,,,,,,,,2005
0.00147230029175453,4.13888548469615e-08,1.68717036255178e-07,0.998999497836292,6.23272092394888,MCO,,-0.516185675847385,,,,,,,0.442684848892762,,,,,,,,2005
-0.000849226466205734,4.84067339049537e-07,6.79124455265881e-05,0.999976346968388,5.43963586889198,MDLZ,0.0559084878195771,-0.0544394516882337,,,7.07326657739663e-05,,,-0.0652730326680351,,,,,,,,,2005
0.00055194995904306,3.78887848855698e-06,0.043302450907442,0.911718205785973,22.1740147198091,MDT,,,,,,,,,,,,,,,,,2005
0.000383260933063504,1.77122967673338e-13,0.000318836746811653,0.997455375804526,6.59995010032322,MET,,,,,,,,,-0.1673788592452,,,,,,,,2005
-5.58123975263101e-05,5.00650259702025e-07,6.86337345786318e-10,0.998999846596284,4.73596039493116,MGM,,,,,,,,,,,,,,,,,2005
-0.000260132314095099,2.72147538449907e-07,7.91204216550937e-08,0.998999912627056,6.06208752419185,MHK,,,,,,,,,,,,,,,,,2005
0.000396556465501635,3.75251201053376e-07,3.51166489803064e-05,0.997143458967133,2.88777079127033,MKC,,,,,,,,,,,,,,,,,2005
-0.00356741550016574,0.000673268528513456,0.20072390900035,0.144950067905064,3.75845186882951,MKTX,,-0.0234532608006964,,,,,,,,,,,,,,,2005
0.00154358140914601,5.77907139713006e-06,0.0302918780654329,0.945665931610595,6.39732576175076,MLM,,,,,,1.14288898757123,,,,,,,,,,,2005
-0.000860265072472409,5.20487985839998e-07,0.000111264305579429,0.996988341565904,6.40502223678619,MMC,,,,,,,,,,,,,,,,,2005
-3.30787868639414e-05,2.05241351485737e-05,0.199291507132261,0.608191490744769,6.60691811601859,MMM,,,,,,,,,,,,,,,,,2005
0.00446916269222272,6.11570314106237e-12,4.68657902079853e-06,0.998863847552099,5.26003583485858,MNST,,0.570512234858108,-0.135355467839831,,,,,,-0.506926724765525,,,,,,,,2005
0.000662120766509288,4.90190822986629e-07,4.13268949144961e-05,0.999967378527461,3.73395163770279,MO,0.302357786665971,-0.0515030499687808,-0.0511108693670459,-0.194651344978401,3.02060231971225e-05,,,-0.314427741588243,,,,,,,,,2005
-0.000102446607486861,0.000811873192622752,0.145337627714907,0.745631704198337,2.10000377624269,MOH,,,,,,,,,,,,,,,,,2005
0.000504312651527002,6.09333608852094e-05,0.0385480502832307,0.0844490528889682,4.63644232291732,MOS,,-0.159909314950146,0.0334072827712705,-0.0910219719487571,0.159957989855459,,0.533045451946254,,0.180547921149972,,,,,,,,2005
0.000799384800125005,1.20036095772188e-06,6.90820203370628e-09,0.998999823925583,3.68229275181539,MPWR,,,,,,,,,,,,,,,,,2005
3.56954863380172e-05,7.32785169322895e-07,6.23432690672644e-09,0.998999872282807,2.50353141064077,MRK,,-0.0115405138043131,,,,,,,,,,,,,,,2005
0.00234428846558937,5.76021149333957e-07,0.100729446950481,0.660409684821611,14.2313541396465,MRO,,,,,,0.635828500347831,,,,,0.998503250892568,0.000609902505233712,,,,,2005
0.000300863676330213,1.47000608672897e-05,0.158068746195646,0.0181256260907125,17.8060955306786,MS,,,,,,,0.738915720282192,,-0.0949527344879354,,,,,,,,2005
-0.000996536266526056,5.59819994660789e-06,0.147494277150893,0.792365876733167,6.55377444958681,MSFT,,,,,,,,,,,,,,,,,2005
0.00113493980006039,1.58409208835755e-06,9.49417199233171e-05,0.9931084732074,6.0092271646832,MSI,,,,,,,,,,,,,,,,,2005
0.000137076737597012,1.98824008145584e-15,0.0153886511595628,0.218693280873341,28.7772778023571,MTB,,0.633844663141167,,,0.00508508487387727,,0.757747042270689,,-0.754179418472952,,,,,,,,2005
4.14045568407752e-06,5.801220971125e-07,0.000178896946359067,0.996915177657044,2.85859380427651,MTD,,,,,,,,,,,,,,,,,2005
-0.00016596135867745,4.7628466973352e-07,1.7506540268588e-08,0.998999932843834,9.08836926748766,MU,,,,,7.28893049768772e-10,,,,,,,,,,,,2005
0.00427533139788507,0.000357029815453145,0.19498973987352,0.419062099713826,4.4164537710607,NDAQ,,-1.03611562923132,-0.509639871941185,-0.048184421573219,,1.05489643423331,,,1.12704428901876,0.603587206518008,,,,,,,2005
0.000148290546694758,5.91058131012071e-07,3.85745494555491e-05,0.998268829588594,5.47296329181252,NDSN,,-0.201076287353697,,,,,,,,,,,,,,,2005
0.000677039629398245,3.3326388571532e-06,0.0152380631664695,0.941080208538006,59.9996218415421,NEE,,,,,0.0162406385825112,1.09218414942136,,,,,,,,,,,2005
-0.000219112995677595,1.42549326125186e-06,0.0144764871990087,0.984523412675963,4.98984013674532,NEM,,0.0641562409936941,-0.150644219296041,,,,,,,,,,,,,,2005
0.00147280580389439,2.04477495623072e-06,1.57901812299696e-10,0.998999937886637,4.2807560877062,NFLX,,,,,,,,,,,,,,,,,2005
0.000349480820311794,1.3865806054741e-05,0.217886300246608,0.655892863288237,59.9930025930222,NI,,,,,,0.947245628199603,,,,,,,,,,,2005
0.000117634727940958,2.7816418091407e-07,0.224340529386496,0.301169612421782,5.86136995523768,NKE,,,,,,,,,,,0.998235449537092,0.00150444141041563,,,,,2005
0.000678110077443039,9.71079734582255e-06,0.0877878992571929,0.784103850276259,15.5114793186664,NOC,,,,,,,,,,,,,,,,,2005
0.00185542115561222,2.08546532018692e-05,0.146570987203262,0.803074061419471,4.0743138182862,NRG,,,,,,,,,0.199549752498611,,,,,,,,2005
0.0012258807446052,5.42421203851737e-05,0.179911808455565,0.631388138686357,4.78081436506403,NSC,,,,,,,,,,,,,,,,,2005
-0.00101611418961934,3.20339750836442e-05,0.0849130125034231,0.840766496288095,7.13813871109937,NTAP,,,,,,,,,,,,,,,,,2005
0.000346235477745955,2.54135850111772e-12,1.4735915169621e-05,0.176521873087727,59.9737649061302,NTRS,,,,,0.0180289830669154,1.12696406432593,0.802527527886411,,,,,,,,,,2005
0.00149527368864672,7.34166813171345e-06,0.0402428379018727,0.943735758896524,26.5874437285775,NUE,,,,,,,,,,,,,,,,,2005
0.00109551896800316,1.21872405250402e-11,1.02964244746173e-05,0.998860573618747,5.90487228820611,NVDA,,,,,,,,,,,,,,,,,2005
0.000268679018391221,1.04733965818636e-05,0.106844518173808,0.862776043355458,5.98441001125562,NVR,,,,,,,,,,,,,,,,,2005
0.000518950512324495,0.000136512840508383,0.232542703443241,1.63107811044352e-10,7.67625483806478,O,,,,,,,,,,,,,,,,,2005
0.00116103432677339,4.69001615710332e-05,0.0735575546842789,0.854074049547927,8.78383837993871,ODFL,,,,,,,,,,,,,,,,,2005
0.000538819048854557,1.58292678959702e-05,0.0635071448887778,0.838562319593012,14.747588160145,OKE,,,,,,,,,,,,,,,,,2005
-9.32953995947125e-05,2.5758107787913e-08,7.7245195723984e-09,0.998999933691536,7.23831235215014,OMC,,,,,,1.17746098809123,,,,,,,,,,,2005
-0.000400924518599,0.000482725515615053,2.86225264473616e-10,0.493327453615232,9.86863347677992,ON,0.233311354798545,,,,,,,,,,,,,,,,2005
-0.000337708573651276,9.82975365736224e-12,0.0238741557886642,2.44379721552243e-05,4.92941277757909,ORCL,,-0.0762961896176776,-0.0101636083083232,-0.127607681155584,,,0.971623163903222,,,,,,,,,,2005
0.000770606088848181,9.77786725433919e-07,9.40001659547003e-09,0.99899998011886,3.19941398754992,ORLY,,,,,,,,,,,,,,,,,2005
0.00172339639496985,2.41541140895349e-05,0.0814652508686186,0.846920992071784,99.99949145434,OXY,,,,,,,,,,,,,,,,,2005
-0.000562715140972472,1.5298213959151e-06,4.19968481569343e-06,0.990018123731135,3.71101591765355,PAYX,,,,,,,,,,,,,,,,,2005
-0.000282762155593198,3.4135507174851e-05,0.297861981212009,0.525766321358447,46.8280066905243,PCAR,,-0.356320494930722,-0.421691513559738,,,,,,0.353472545897073,0.251243704801696,,,,,,,2005
0.000620487934280882,4.96348560479346e-05,2.12822126556696e-15,0.453544533226059,14.0742519349734,PCG,-0.0293726811615951,0.587584970359724,,,0.205121783457807,0.742533880569785,,-0.135845399899257,-0.733944704014924,,,,,,,,2005
0.000387043118507081,8.54459683867879e-05,0.250225598677321,8.60443267143128e-12,12.2553300528674,PEAK,,,,,,,0.243700046257907,,,,,,,,,,2005
0.00118148624633157,2.96983361656673e-07,3.8845240176837e-08,0.99899988401678,20.2951593042762,PEG,,,,,2.0817678666876e-08,,,,,,,,,,,,2005
0.000477394754887628,7.92262721305188e-09,1.74599866267779e-05,0.998977479878553,10.0934108114531,PEP,,,,,,1.11497816184751,,,,,,,,,,,2005
-0.00132654103981907,3.44561892611232e-06,0.00397697633023275,0.975936967605504,3.88056673500659,PFE,,,,,,,,,,,,,,,,,2005
0.000490310350858586,2.80600034093031e-12,4.94159347023878e-05,0.0134536552830349,5.9759313373785,PFG,0.0379758722859125,,,,4.25847578763724e-05,,0.980066081318985,-0.0293570405309942,,,,,,,,,2005
0.000193837430839271,1.77194679776849e-06,9.84585632190274e-08,0.96315463356587,27.0040759364283,PG,0.0305014354501834,,,,,,,,,,,,,,,,2005
0.00133240762477466,7.76334183737406e-05,0.180710205968653,0.286070958353858,8.27036751004239,PGR,,-0.690125769150903,,,,1.32515291976881,,,0.542685880034708,-0.227104560491526,,,,,,,2005
8.60018385313243e-05,1.87644597811402e-14,0.000129038421372227,0.997579497911577,5.55400589245726,PH,,,,,,,,,,,,,,,,,2005
0.000717557751587141,6.23685771316679e-07,1.59966325565171e-08,0.998999670688099,4.94011084066336,PHM,,,,,,,,,,,,,,,,,2005
-0.000391827235440041,3.13167286584558e-07,5.92848203973527e-09,0.998999948995659,4.1398902912495,PKG,,,,,,,,,,,,,,,,,2005
0.00133346510862592,2.12336675138458e-08,0.010390805746996,0.785269685105577,6.56177554620774,PLD,,0.378616257586776,-0.968922607054334,,,,,,-0.342280290701856,1.0025653744518,0.999840859059646,0.00193269868263629,,,,,2005
0.000615336685618146,9.18025269071693e-08,0.0393564964816307,0.357243240120203,10.339980707783,PNC,,,,,0.0301914569402456,1.17500939366234,0.45499866067664,,,,0.998968247921045,0.00125888041605889,,,,,2005
0.000282703425372065,1.17733694167269e-06,2.05354607735654e-08,0.998999911544141,2.86072614086328,PNR,,,,,,,,,,,,,,,,,2005
0.000169295614995594,1.68281889781246e-05,0.0658204906315894,2.69815306632598e-06,59.9985261344332,PNW,,,,,0.157903513974783,0.862422890824658,0.579526967196372,,,,,,,,,,2005
-0.000263073276284939,1.35775907904234e-05,0.138839875193783,0.80659761263009,5.13956225113475,POOL,,1.1874936846193,-0.960465070672905,,,,,,-1.21522498084465,1.03872551524814,,,-0.0321148184517775,,,,2005
-0.000280804645767442,1.63405133977862e-05,0.1531452567089,8.35256096938393e-07,99.9998710265002,PPG,,,,,,,0.706125519041243,,,,,,,,,,2005
0.000953042032920991,1.92581528872323e-05,0.176903484499306,0.689831846779376,5.40818616264922,PPL,,0.814890643335055,-0.14641690801325,,,,,,-0.796032937123219,,,,,,,,2005
0.000445944975714693,8.85968221822561e-07,3.56260812071453e-05,0.994884482314511,4.43305933276401,PRU,,-0.103927893765128,,,,,,,,,,,,,,,2005
0.00109361705262987,1.37527731421165e-07,1.83799499554037e-07,0.998999493602809,6.51766796439535,PSA,,0.955374115773894,-0.00364959139454324,-0.0198353889300046,,,,,-0.999999865186007,,,,,,,,2005
-0.000656478629131647,3.840556338983e-11,0.00901312737602747,0.989100091918781,8.8720971024862,PTC,,0.475490521569737,,,,,,,-0.56461312414382,,,,,,,,2005
0.00129597355179246,7.06086404427155e-07,4.29132439855372e-08,0.998999574714511,5.44201674579168,PWR,,,,,,,,,,,,,,,,,2005
0.00199618560166645,1.5355755366528e-05,0.0493790322774429,0.915861666208549,8.80084933750821,PXD,,,,,,,,,,,,,,,,,2005
-0.000294271844684397,2.01332960868983e-11,2.51040330688285e-05,0.998735214624304,4.90965558634591,QCOM,,,,,,,,,,,,,,,,,2005
-0.000477083343826969,4.18036295070865e-07,1.33996309811944e-05,0.997747834823864,4.75704479196078,RCL,,,,,,,,,0.167302432477721,,,,,,,,2005
0.000661994448210319,4.29860324313669e-05,2.16496958186758e-14,0.533960615126081,9.92838724076127,REG,0.239539729042555,-0.522745701117192,0.131612564893086,0.0327763811842103,,,,,0.713918034575741,,,,,-0.105293683949863,,,2005
-0.000435393607158503,3.58266588207241e-05,4.24727104856563e-10,0.981013466253357,3.90634508639421,REGN,,,,,,,,,-0.0122445108898613,,,,,,,,2005
-0.000115335404252224,1.12180433715263e-05,0.0550430038461623,0.834112894350425,6.67949061186141,RF,,-0.706972888977462,,,,,,,0.5856680051997,-0.179196645587693,,,,,,,2005
-1.29259692813008e-06,1.03897646480397e-07,2.6253844393695e-08,0.99899980232019,3.24085411063033,RHI,,-0.08890323487475,,,,,,,,,,,,,,,2005
0.000710169740934199,1.28353457733073e-07,5.27571887394573e-10,0.998999979056209,7.37939905871797,RJF,,,,,,,,,,,,,,,,,2005
0.000770860707698144,1.44066815738667e-06,1.59493645615604e-08,0.998999967464254,2.9338290071275,RL,,,,,,,,,,,,,,,,,2005
-0.000238148375856391,1.55696959709066e-06,5.8815962216904e-10,0.998999963414293,2.45604433296485,RMD,,,,,,,,,,,,,,,,,2005
0.000677197509038564,7.75201121368089e-14,0.00053398633488852,0.994632031328752,4.83745033170008,ROK,,,,,,,,,,,,,,,,,2005
0.000376848120077104,9.55349725084918e-08,1.15485067819747e-09,0.998999994845082,10.8809424330274,ROL,,-0.254850903248094,,,,0.988407350702566,,,,,,,,,,,2005
-2.70564894366527e-05,7.27362357655696e-05,0.0807126072148288,0.4206350202728,4.07846407759726,ROP,0.312218852001805,,,,,,,,,,,,,,,,2005
0.000247530253899389,1.39780859753509e-05,0.0808621385642252,1.13126883256665e-10,6.39061340205592,ROST,-0.137009877645277,-0.00111862189448569,,,0.0078943812284612,,0.943971955927002,-0.00700946736173603,,,,,,,,,2005
0.000283730145452877,2.10901671880777e-07,2.85524561966108e-09,0.998999969983224,4.60858873841649,RSG,,,,,,,,,,,,,,,,,2005
0.000301258483274857,6.79909209512455e-08,1.46725551757552e-07,0.998999703312405,19.2549869447939,RTX,,,,,,,,,-0.114078056510212,-0.116696375972712,,,,,,,2005
-7.67197181744698e-06,7.13028615214751e-05,0.194509093148147,0.567227692703665,5.34431301200882,RVTY,,,,,,,,,,,,,,,,,2005
0.00218640139317219,3.60610313681314e-08,2.98746752574065e-08,0.998999962118955,9.19666334739295,SBAC,,,,,,,,,,,,,,,,,2005
-0.000640590295707832,2.32749317721695e-06,1.66964381854178e-05,0.989546852355075,5.21469324734854,SBUX,,,,,,,,,,,,,,,,,2005
0.000296020883015456,5.97761010089798e-05,0.102845600838785,2.19335830315985e-11,16.39109687838,SCHW,0.0592640165299587,,,,,1.15359437319538,0.634961591324528,,,,,,,,,,2005
-0.000160099491843669,2.57887438501657e-15,0.000389735484794962,0.997823592868566,4.36042331755322,SEE,,0.0189686157457887,0.321248632462746,-0.279603888836739,,,,,-0.0537017038504224,-0.330182345216614,,,0.279226924928594,0.0354157544032079,,0.165837794830984,2005
0.000126751743436006,2.13601492691048e-07,0.249072362019941,0.245797709580242,3.24890299330025,SHW,,0.395804556717332,,,,,,,-0.556839457783858,,0.999238087561138,0.00587111246283714,,,,,2005
6.62663745913616e-05,2.32788385387574e-08,0.00221908789257723,1.35327562259849e-06,5.21905275111569,SJM,,,,,,,0.996779554454164,,,,,,,,,,2005
0.00166039618492266,3.86890745865825e-07,3.01220521264618e-09,0.998999969803926,8.82657288371644,SLB,,-0.0525107327976096,,,,,,,,,,,,,,,2005
0.000369137692708631,9.18041982569089e-05,0.0105870683881418,0.0729148789614801,3.47811801262894,SNA,0.612919679441855,,,,,,,,-0.142712873418894,,,,,,,,2005
5.51457418346712e-05,1.57544138441098e-12,5.84281530564574e-06,0.998959771598729,4.12657086008272,SNPS,,-0.722813450558965,0.0214773445723757,,,,,,0.695457708979958,,,,,,,,2005
0.000127203887590431,1.79286561316427e-05,0.165303696535202,2.57673366980901e-09,59.9999662977405,SO,0.227837869510257,,,,,0.95440836740386,0.509528370027507,,,,,,,,,,2005
0.00132703163954418,0.000100052800945646,1.19923031586925e-22,0.0825920873185334,8.01969990754997,SPG,0.453557395372526,-0.573098602346836,,,,,,,0.702743480501563,,,,,,,,2005
0.000479896689265173,5.83224631668709e-05,0.126592966393154,0.456003783357667,4.64584348042088,SPGI,,,,,,,,,,,,,,,,,2005
0.00146798492074799,6.88898609899325e-06,0.209665032814837,0.751811970929031,57.2567785399976,SRE,,,,,,0.95712873913903,,,,,,,,,,,2005
0.000610493841081852,8.4161905517686e-05,0.0302390712213464,0.60095757725219,4.34819865527507,STE,,-0.0787570599034501,-0.0623733069602799,,,,,,,,,,,,,,2005
-6.39418850580318e-05,2.4985761133323e-07,3.44747862197747e-07,0.998999336223809,51.1920263694267,STLD,,,,,,,,,,,,,,,,,2005
-0.000216739081975185,1.64709906793311e-05,0.0483858806671721,0.841327599940496,5.83296745278337,STT,,,,,,,,,,,,,,,,,2005
0.000864803253597491,3.83593807762052e-07,1.83691074037039e-07,0.998998970742092,9.27027521851737,STX,,,,,,,,,,,,,,,,,2005
3.45589553513552e-05,2.81239818101507e-07,6.26831833760878e-07,0.998994406117281,4.60301916044973,STZ,,,,,,,,,,,,,,,,,2005
-0.000437677466638498,8.66823568276124e-08,2.19766351179252e-08,0.998999919039188,3.73843790324387,SWK,,0.374699920785796,,,,,,,-0.551923076313448,,,,,,,,2005
