mu,ar1,ar2,ma1,ma2,omega,alpha1,beta1,shape,tick,skew,beta2,alpha2,gamma1,gamma2,ma3,ma4,ar3,eta11,eta21,ar4,ar5,ar6,label
0.00237389681869022,,,,,5.78758052062327e-06,5.08064414024484e-06,0.997093676008919,2.22162932024395,EXPE,,,,,,,,,,,,,,2017
0.00111222239104106,-0.486482222668968,,0.653821933318773,,3.4157236683499e-06,0.0364927186796033,0.0813902319348463,4.64729148425678,EXR,,0.857621988351689,,,,,,,,,,,,2017
0.000441501127632671,-0.0732503347540738,0.0306883255098139,,,1.65137332053502e-07,0.0204444684632323,0.497688809177742,3.60181038137346,F,,,,,,,,-0.0960782519891525,0.998875868428227,0.0085271075656292,,,,2017
0.00154984374177139,,,,,9.52104382012874e-05,0.13386378909855,0.00623959159494194,5.27501768503179,FANG,,0.610344484381731,,,,,,,,,,,,2017
0.00102564695086949,,,,,4.77379297748158e-07,0.000401131173654639,0.99751891854576,3.73233111141836,FAST,,,,,,,,,,,,,,2017
0.00088490775825067,0.00195908266134245,-0.0584982268951143,,,7.78871541893479e-07,9.36050288481846e-05,0.997394471287173,5.94209246046311,FCX,,,,,,,,,,,,,,2017
0.00124685388005017,,,,,2.93351080561312e-07,1.18863018569361e-08,0.998999973851117,2.75417468499042,FDS,,,,,,,,,,,,,,2017
0.00118913170205353,,,,,1.27345934778515e-07,4.46516947100107e-09,0.998999980199159,4.63204537702509,FDX,,,,,,,,,,,,,,2017
0.000135506713047672,,,,,7.3048350793254e-08,6.43417748940922e-06,0.998984819783591,8.3832193311944,FE,,,,,,,,,,,,,,2017
0.000461131208595122,,,-0.194772257863198,,3.35307159530102e-07,8.63103044121666e-08,0.998999656088718,2.77150315410437,FFIV,,,,,,,,,,,,,,2017
0.00097151231219769,-0.104572550176688,,,,4.59003293911957e-08,8.41426994155829e-06,0.998983117374215,4.77236480022593,FI,,,,,,,,,,,,,,2017
0.00093513034374079,-0.0695126184868969,-0.120477440046997,,,3.79791214639861e-08,2.75803756485206e-05,0.99997951253263,7.08567175552166,FICO,,,2.3635039853177e-05,0.228826630688551,-0.231288424274424,,,,,,,,,2017
0.0016544167915035,0.0123867351049179,0.97720139984878,-0.030620182445245,-1.02749680487701,1.44382534011351e-05,0.12470633809932,9.22874684948862e-09,4.28302367585916,FIS,0.913026013477236,0.57728092416371,,,,,,,,,,,,2017
0.00143196865016709,,,,,1.78647112612666e-11,0.0372163152628449,0.953908391605225,5.76723672032262,FITB,1.05802807896452,,2.58228421063754e-05,-0.196738670477805,0.206014535326737,,,,,,,,,2017
0.000967279391397853,,,,,5.24064560158467e-07,0.0222790585673029,0.976071374767266,2.80162868313145,FLT,,,,,,,,,,,,,,2017
0.00172529535503508,,,,,3.60649951019502e-07,1.23131713755797e-05,0.998629471400262,3.06053050249242,FMC,,,,,,,,,,,,,,2017
-2.98010909152979e-06,,,,,7.2727105103037e-08,1.51703926966196e-08,0.99899995560578,11.1334929978154,FRT,,,,,,,,,,,,,,2017
0.000429661585355108,,,,,0.000369346398955202,0.402853544085043,0.209520577897614,3.66133829358671,FSLR,,,,,,,,,,,,,,2017
0.00180827427923095,,,,,5.16032656820017e-12,2.75646058325841e-05,0.12538320913665,2.72720295401689,FTNT,,0.888663047443958,,-0.0316805110168662,,,,,,,,,,2017
0.00112168860268188,,,,,7.05102676906547e-08,1.49587642435146e-07,0.998999692456966,9.80431743711433,FTV,,,,,,,,,,,,,,2017
0.00103636731300215,-0.41791858337848,0.373902961357856,0.416489371971313,-0.542270704026296,6.49431125500815e-08,8.12059221785938e-08,0.99899986575351,5.6875639198836,GD,,,,,,,,,,,,,,2017
-0.000810268293277475,,,0.137179026448433,-0.0532097198798693,2.68242972053639e-05,0.608122122244761,0.63516427116969,2.96359117298395,GE,,,,-0.488572788714292,,,,,,,,,,2017
0.00194276038904473,,,,,9.01572727845907e-05,0.405156228504698,0.261722142267046,4.32799624811046,GEN,,,,,,,,,,,,,,2017
-3.54288686466543e-05,0.119936324437743,-0.074356804397424,,,4.00639405937887e-07,4.06164694010461e-10,0.998999961518595,3.10593645806636,GILD,,,,,,,,,,,,,,2017
0.000270890360891676,,,,,3.77718428737406e-05,0.243817804439943,0.508877154066893,3.97354521930012,GIS,,,,,,,,,,,,,,2017
0.000930310915501226,,,,,1.3702165378436e-08,1.82700997502942e-06,0.998996722719792,5.79051955093554,GL,,,,,,,,,,,,,,2017
0.00132321587983072,,,,,3.81003324344947e-12,1.97464500270389e-05,0.998888665807766,3.39309172490987,GLW,,,,,,,,,,,,,,2017
0.00105297195203604,-0.542411543614114,0.071408799040858,0.590011181052224,,3.31699327788657e-06,0.0300086467700047,0.949673469144251,4.42857967117431,GM,,,,,,,,,,,,,,2017
0.00105043578821021,,,,,1.60629213863339e-05,0.0577615519923517,0.893670982811993,3.11529199795092,GNRC,,,,,,,,,,,,,,2017
0.00138362074879044,0.066966382565319,,,,9.43083317584456e-07,0.0318141466856152,0.967185767998793,3.14137609102473,GOOG,,,,,,,,,,,,,,2017
0.00132235814455885,0.0764380668042689,,,,9.75867124641985e-07,0.0272072476515672,0.971792418093635,3.09090154910999,GOOGL,,,,,,,,,,,,,,2017
0.000709405923664011,,,,,5.33476778483272e-07,5.32381608022387e-05,0.997718091194392,3.07460759808229,GPC,,,,,,,,,,,,,,2017
0.00156975329856628,0.879701694028228,0.077239554750975,-0.999982919185386,,8.24685103587919e-08,1.87978762305928e-06,0.998978910757483,3.81540652850107,GPN,,,1.95659378205405e-06,,,,,,,,,,,2017
0.000826144722361095,-0.169290073934547,,,,1.2772166491762e-12,0.00373168409727291,0.99963236420674,4.76604405084992,GRMN,,,,-0.0115927039016841,,,,,,,,,,2017
0.000422427515059719,,,,,1.38613743867218e-07,2.66261230752458e-08,0.99899995226087,4.68969659264857,GS,,,,,,,,,,,,,,2017
0.000441020481736775,,,0.0661893445628981,,3.42405342292019e-06,3.29592322027517e-08,0.993895168423595,2.45477903769984,GWW,,,0.00510479746400546,,,,,,,,,,,2017
-0.000279562121514566,0.0897453176829605,,,,1.20171533668958e-07,3.68393066812378e-09,0.99899997032215,8.16434995003084,HAL,,,,,,,,,,,,,,2017
0.000501164269739323,,,,,1.16752177988937e-06,4.9158496614255e-09,0.998999929983179,2.33163767895758,HAS,,,,,,,,,,,,,,2017
0.000731605073125821,,,,,7.84424933993569e-08,1.62187109332862e-08,0.998999965755475,5.01365656779178,HBAN,1.03268480631615,,,,,,,,,,,,,2017
0.000329119867720988,,,,,2.51846250398477e-05,0.0651798470701092,2.80503621099785e-07,5.43314416072477,HCA,,0.780260554793539,,,,,,,,,,,,2017
0.00157729166860437,,,,,5.74244112265484e-06,0.075262826101765,0.838787261162715,7.00104574784997,HD,,,,,,,,,,,,,,2017
-0.001321673550322,,,,,1.67881798908289e-07,0.0280665901764641,0.246615217044568,11.0707487640037,HES,,,,,,,,,0.999579768376505,0.000351332623894178,,,,2017
0.000947192197582175,,,,,1.57518017527226e-07,0.0031252790098419,0.995165847387097,4.38058581489871,HIG,,,,,,,,,,,,,,2017
0.00109576220154194,0.858928215194601,,-0.851564817892472,,1.23394180210843e-05,0.0417779286296565,6.86993874268106e-10,4.29361244768528,HII,,0.851823324298257,,,,,,,,,,,,2017
0.00144588202418406,,,,,5.37519024054034e-06,0.0671881983471032,0.876008742252564,12.6116228963468,HLT,,,,,,,,,,,,,,2017
0.000580507838352727,,,,,7.18187623670741e-07,8.10189626730558e-06,0.998988062197325,2.75977824492183,HOLX,,,,,,,,,,,,,,2017
0.000941839451543519,,,,,4.21384590794883e-08,0.195175223269687,0.200492989903175,8.48638014504374,HON,,,,,,,,,0.998893622446755,0.00246418716115508,,,,2017
0.0012373933467553,,,,,8.29585928178076e-07,1.16621396642724e-09,0.998999994330438,2.84722053191907,HPE,,,,,,,,,,,,,,2017
0.00124753186416731,,,,,6.82180386630667e-08,8.57326330225233e-09,0.998999983836604,3.13751546449651,HPQ,,,,,,,,,,,,,,2017
0.000708905003530158,,,,,1.93669483003816e-07,8.40469382222441e-09,0.998999983817336,3.71042345147223,HRL,,,,,,,,,,,,,,2017
0.000709991970960187,-0.143514140516102,,-0.0349699826670978,,2.84246377638468e-05,3.94164755167272e-05,0.712456559483629,3.19809322293674,HSIC,,,,0.195881334666609,,,,,,,,,,2017
0.00058464776661205,0.826619147793818,-0.0411100544324365,-0.927508653527814,,1.1593157367261e-13,0.000111277170710331,0.998766640986129,6.29626637206082,HST,,,,,,,,0.0794781394195918,,,,,,2017
0.000469781514950218,-1.74315107480945,-0.895170668251596,1.6475278413664,0.820783964416841,4.04023376020098e-06,0.0409340679490915,0.894987585020679,4.71905416085104,HSY,,,,,,,,,,,,,,2017
0.000916464314782851,1.16523691533425,-0.707626837037573,-1.25173443769308,0.862910849226177,4.6926224776507e-05,0.0979531075113959,0.571087953237442,3.77542566907761,HUM,,,,,,,,,,,,,,2017
0.00234875766139791,,,,,5.9759172830719e-06,5.04919164820639e-06,0.990615089042406,4.25081786511372,HWM,,,1.15068260797784e-05,0.146763708843722,-0.159245815571631,,,,,,,,,2017
-0.000128679579125577,,,,,1.52388338863296e-06,0.00549566091751848,0.968178342799076,3.6788453188766,IBM,,,,,,,,,,,,,,2017
0.000926185122395641,-0.822142468667865,,0.773326716899428,,1.65685753428964e-07,3.73587663078685e-08,0.998999893796111,3.61501327914081,ICE,,,,,,,,,,,,,,2017
0.00147818491297047,,,,,1.47242572695821e-06,5.31663366910792e-09,0.975682731209096,2.89899902567005,IDXX,,,1.38547451198381e-09,0.406857593612485,-0.360224064314163,,,,,,,,,2017
0.00112024193012882,-0.104291445082365,,,,4.71710090671933e-15,0.000320783237698798,0.997724478992654,6.23156226808982,IEX,,,,,,,,,,,,,,2017
0.00115351719173586,,,,,7.59348737095629e-09,5.8979840689753e-09,0.998999946690215,4.94684397074969,IFF,,,,,,,,,,,,,,2017
0.000507304142761169,,,,,6.28056798232706e-07,9.8964192290365e-08,0.99899624186803,2.68023434526562,ILMN,,,,,,,,,,,,,,2017
-0.000423323158982287,,,,,1.22931223254796e-07,2.6014571509594e-08,0.99899990873548,4.49362949947225,INCY,,,,,,,,,,,,,,2017
0.000888692452616231,,,,,3.42251654321452e-05,0.134386829902345,0.606418873130043,3.39161135904751,INTC,,,,,,,,,,,,,,2017
0.000786913575617716,,,,,5.05137658323399e-07,6.92639495194302e-10,0.998999889686854,2.44562099216486,INTU,,,,,,,,,,,,,,2017
0.000935934873246438,,,,,1.66931033795308e-05,0.183591907998634,0.155832448925697,6.62226484628939,IP,,0.609563706447057,,-0.123130417554997,,,,,,,,,,2017
0.000530915035398294,,,,,1.33333080916704e-06,0.0155597925859303,0.983440031229476,2.84892760923063,IPG,,,,,,,,,,,,,,2017
0.00123277348994891,,,,,1.13399608147674e-05,0.234887832639275,0.813123485769899,5.87951680228269,IQV,,,4.62946259225686e-17,-0.0568866662487576,-0.183033048795939,,,,,,,,,2017
0.00128759519005598,-0.0668961368467293,-0.0953937372850596,,,3.80071573742231e-08,3.4822868231712e-09,0.998999981689468,4.69187589897519,IRM,,,,,,,,,,,,,,2017
0.00229400408827754,,,,,1.13598977525198e-06,1.31708828499379e-06,0.998997205790361,2.43244465737931,ISRG,,,,,,,,,,,,,,2017
0.00127111319748956,-0.966004239141104,-0.0365708483684508,0.962626627258233,,2.67962228015524e-05,0.0863562435561757,0.636460106076317,3.94416191243048,IT,,,,,,,,0.0436595901940984,,,-0.0510178688006787,-0.102842866351724,-0.0794524036017164,2017
0.0014381113883425,,,-0.0734832216773234,0.168509609902998,3.9633520785019e-07,0.000315243392803876,0.996851936744146,3.07597530034795,ITW,,,0.000268088362882257,,,-0.0721842586448361,,,,,,,,2017
0.000990098622821394,,,,,1.13527193174703e-12,0.00654985210234031,0.990382160915907,4.80323289891578,IVZ,,,,,,,,,,,,,,2017
0.000327102050224211,,,,,5.74096324057489e-12,4.98263722560336e-05,0.998597578114085,4.2803004985232,J,,,,,,,,,,,,,,2017
0.000850563118215359,,,,,1.82435872076257e-07,2.80419529398183e-07,0.998999311512281,7.60482084044839,JBHT,,,,,,,,,,,,,,2017
0.000530412155602263,0.0213253524667278,,,,1.31308837224113e-07,9.839994315544e-05,0.997258545346105,4.75970018550549,JCI,,,0.000126608357105522,0.251475568989731,-0.250983124363081,,,,,,,,,2017
0.0011965948948305,,,,,8.02040068366712e-09,4.47903471183666e-05,0.999450035750531,5.54976146983461,JKHY,,,3.48311616026605e-05,0.109659873333248,-0.110758294580627,,,,,,,,,2017
0.000654110068612089,,,,,1.15310488493732e-07,3.50117714852148e-05,0.998940994339327,3.76202634893206,JNJ,,,,,,,,,,,,,,2017
0.000803067302517456,,,-0.0991489711026309,,5.43639217334694e-06,0.152156152429732,5.79324617972227e-09,2.9494449663343,JNPR,,0.899539208258443,,-0.105390851431984,,,,,,,,,,2017
0.0011289575620223,,,,,9.84997457907981e-08,1.0157069819551e-06,0.998997415002364,4.43494175535354,JPM,1.18784878929065,,,,,,,,,,,,,2017
-0.000434622181543096,,,,,2.13045935003508e-05,0.160442412155753,0.762635058452298,2.90252988037558,K,,,,,,,,,,,,,,2017
0.00105767176917207,,,,,2.65238491769901e-05,0.13415265743574,0.689833609411791,2.52304088110887,KDP,,,,,,,,,,,,,,2017
0.000645080258027757,,,,,3.637314940412e-08,6.56725914163533e-08,0.998999876018313,6.74006473773677,KEY,,,,,,,,,,,,,,2017
0.000681523674491929,,,,,1.15130079078504e-07,3.1708438765538e-08,0.998999890223164,5.09707930400356,KEYS,,,,,,,,,,,,,,2017
-0.000104353685578321,,,-0.0574500216407577,,2.13264482761706e-07,9.26411206563529e-10,0.998999904866502,2.64342388684651,KHC,,,,,,,,,,,,,,2017
-0.0015458546279327,,,,,1.60748269816963e-05,0.0954939959816806,0.396627848327734,8.12863711669104,KIM,0.890285681848876,0.450103582801281,,,,,,,,,,,,2017
0.00245367429770631,,,-0.152494636230264,,4.56678533938843e-06,0.0709111737048749,0.928088779639594,3.22291843725503,KLAC,,,,,,,,,,,,,,2017
0.00047178025131276,,,,,1.50384917807783e-07,0.0434901976273502,0.441849920849202,5.25259752257721,KMB,,,,,,,,,0.998062917293238,0.000431374283068785,,,,2017
-0.000640760216992662,-0.0362307229096885,-0.137393987182575,,,5.48241564322869e-08,3.87596967171694e-06,0.998990914630348,7.49298502062406,KMI,,,,,,,,,,,,,,2017
-0.000365251916579614,,,,,1.58279202293716e-08,6.53965263702191e-09,0.998999951356378,5.1130579121199,KMX,,,,,,,,,,,,,,2017
0.000713261022108202,1.66417522553977,-0.742484636518571,-1.63481747399345,0.680024020439867,3.84303682626269e-08,7.31696813071214e-05,0.998900302161553,5.28747545313666,KO,,,,,,,,,,,,,,2017
0.00124870829932319,-0.748224955312267,,0.78218112035538,,0.000218099753621844,0.422149709152124,0.103760834554347,3.45871558209689,KR,,,,-0.30277557481908,,,,,,,,,,2017
0.000350414172770137,-2.39850441839995,-2.17088677887572,2.32006260674428,2.05564263661875,1.13709393356865e-08,6.58233530845347e-10,0.998999998542643,7.36023118545325,L,,,,,,0.624379910230824,,-0.686137877297157,,,,,,2017
0.000780735297838077,,,-0.110856606718892,,1.54440513906321e-12,1.51842402027195e-05,0.999969954101462,5.98894373976543,LDOS,,,1.98481073835905e-05,0.0833964447056621,-0.0855319671791994,,,,,,,,,2017
0.00127469408149267,0.110881681787966,-0.17394312744331,,,1.53348277490705e-07,1.18756715257746e-08,0.998999942136105,4.92292862150752,LEN,,,,,,,,,,,,,,2017
0.000799597237564162,0.0920158165373184,-0.215263483135021,-0.139130833069907,0.241502184919748,1.46851616465841e-07,1.18986575322171e-06,0.998996594191869,3.78497159405965,LH,,,,,,,,-0.153345049122483,,,,,,2017
0.00136820385767135,,,-0.124038336629307,,6.49983780297762e-06,0.0938794661773785,7.89353253948921e-07,6.37619898150184,LHX,,0.818941362351901,,,,,,,,,,,,2017
0.00120319356029996,,,,,2.44494405569684e-08,9.56802759981303e-09,0.998999988701916,6.18305815285626,LKQ,0.960718179401885,,,,,,,,,,,,,2017
0.000908286423963248,,,,,7.71455732956666e-13,0.00136134324948653,0.997456249003828,5.19253395371058,LLY,,,,,,,,,,,,,,2017
0.0012483013566811,-0.0299662835113984,,,,4.61927426057515e-08,3.24292188505933e-06,0.99899562557043,7.27055690342331,LMT,,,,,,,,,,,,,,2017
0.000619573855875316,,,-0.0977836623692356,,3.27608134423899e-08,0.0143870536734998,0.999984769048965,22.8895817557709,LNT,,,6.36480994271162e-05,0.0487944419421421,-0.079696342866355,,,,,,,,,2017
0.00055100987618289,,,-0.142073183975482,,9.92118251799573e-06,3.67143650246766e-12,0.919453685918972,2.85617609114902,LOW,0.843707838013488,,,0.106554417620426,,,,,,,,,,2017
0.00302474202203552,,,,,5.97808638493956e-05,0.186206457029643,0.633854159434129,4.88179327558176,LRCX,,,,,,,,,,,,,,2017
0.000973980377717292,,,,,3.45018012486247e-10,0.00293375904535512,0.995785169530258,4.42506122255528,LUV,,,,,,,,,,,,,,2017
0.00134764718195507,,,-0.0752737096699962,,7.75504996864629e-08,4.96974018674103e-07,0.998998356230681,5.06718032337183,LVS,,,,,,,,,,,,,,2017
0.00165756128036243,,,,,7.53630898375499e-08,5.58736595596077e-07,0.998998857895201,10.7687475730162,LW,,,,,,,,,,,,,,2017
0.000913660148734613,,,-0.105201894900455,,4.68695919117342e-12,3.06872104450647e-05,0.998792893573653,4.54788758861143,LYB,,,,,,,,,,,,,,2017
0.00220928055276234,0.964756216320768,,-0.99999999,,4.36816215934779e-05,0.212102152833875,0.527515293290418,4.65037032473822,LYV,,,,,,,,,,,,,,2017
0.00159803741259112,-0.0571044603080487,,,,6.7388646208051e-08,0.0687465872212946,0.33060643754504,3.72531592288274,MA,,,0.133319554587598,,,,,,0.999191455933512,0.00118095115577628,,,,2017
0.000547743477167307,,,,,1.17998429494378e-07,0.000172168629737128,0.998280734008676,3.93815681554446,MAA,,,,,,,,,,,,,,2017
0.00165676285869796,,,,,6.32046012309855e-07,3.06134463527019e-05,0.996214523386513,3.27842319042984,MAR,,,,,,,,,,,,,,2017
0.000749764867463092,-0.3307825221205,-0.946999655414664,0.307535732504621,1.01011343487053,1.1429917315159e-07,0.271129228192407,0.316724371920387,9.68831575612608,MAS,,,,,,,,,0.999043725216741,0.00309981228948745,,,,2017
0.00132278097003292,0.285603159954144,,-0.424541791817148,,2.59156247213214e-07,0.0222957455017915,0.976704237266324,2.98105195576703,MCD,,,,,,,,,,,,,,2017
0.00219001169912746,,,-0.161326193138988,,2.18046125009466e-07,0.0740471485259407,0.744605158491082,4.24896091089297,MCHP,,,,,,,,,0.99889279264498,0.00149031066137678,,,,2017
0.000880896661870071,0.112631675285458,-0.0980237337580856,,,6.09583961580977e-07,8.97244932579628e-10,0.998999934309008,3.03221581422533,MCK,,,,,,,,,,,,,,2017
0.001767693267833,0.818342282683212,-0.947880110291874,-0.778829398642749,0.923962240035701,2.42889535923788e-06,4.12321431856426e-05,0.963615797071253,6.33946855766446,MCO,,,,,,,,,,,,,,2017
0.000172665964608459,-0.308138683426361,,0.195972690300347,-0.0811781525624263,1.94320573670657e-07,0.108449935195812,0.67456574924787,3.57860654119193,MDLZ,,,,,,,,,0.998314503917046,0.00545781067755204,,,,2017
0.000777702881856843,-0.629321275224693,,0.518118172221386,,1.92068405210726e-06,0.0206116258189762,0.774774223210074,3.53135886262172,MDT,1.06239665079227,0.18554097120688,0.000328795985684077,,,,,,,,,,,2017
0.000328325426042268,1.17015403624086,-0.947472663413826,-1.21832863507958,0.959165661958422,9.72067400475125e-13,7.25043447831314e-05,0.997672177038631,4.07737319155848,MET,,,,,,,,,,,,,,2017
0.00170004879005303,0.885767396576085,,-0.924081942002904,,3.69848764770484e-06,0.0469910094634798,0.919999530839211,4.42900220133297,META,,,,,,,,,,,,,,2017
0.0012418868344652,,,,,5.63360560709593e-12,5.08298627503561e-05,0.998903065978129,5.70181668968685,MGM,,,,,,,,,,,,,,2017
0.00119465231401608,-0.0634474568490395,0.0817787770357476,,,1.09379010803497e-07,2.6994133255605e-08,0.9989999434616,4.80676632822533,MHK,,,,,,,,,,,,,,2017
0.0010867378541377,,,-0.0878682277023013,,1.65464909368084e-06,0.0351003887659052,0.956528504491901,3.12787739894899,MKC,,,,,,,,,,,,,,2017
0.00133791273639201,,,,,2.16008327813756e-07,1.04905546417056e-08,0.998999853576021,3.29806322239671,MKTX,,,,,,,,,,,,,,2017
-5.61348481897528e-05,,,-0.188544971967428,,2.91814772822378e-07,1.87214009969281e-08,0.998999833208062,5.50170218770175,MLM,,,,,,,,,,,,,,2017
0.000885794662506616,,,,,9.95027635528172e-08,5.26440324413504e-05,0.998945953629092,3.78212238373964,MMC,,,,,,,,,,,,,,2017
0.00112755052925536,,,0.0847448327272165,,3.07504616188176e-07,0.00942360270027729,0.988114235996147,3.13912219626851,MMM,,,,,,,,,,,,,,2017
0.00115405180924208,1.80667976547669,-0.983003112634049,-1.80228310059385,0.971277045452657,1.25228351369999e-12,0.00020673762007096,0.99622980325817,4.39219830484531,MNST,,,,,,,,,,,,,,2017
0.000765693307243478,,,,,2.21452645372409e-06,2.15361923543965e-08,0.998999976875977,2.21066392097145,MO,,,,,,,,,,,,,,2017
0.0014666849627168,,,0.0899235220890114,,2.88091290361442e-06,6.31494495115917e-06,0.994477247526469,2.70845224168896,MOH,,,,,,,,,,,,,,2017
-0.000546815140984076,0.0890301824080109,-0.0948734129593813,,,3.93027913896596e-07,2.7688787737549e-06,0.99898365507094,4.35694241665666,MOS,,,,,,,,,,,,,,2017
0.00154372793037352,-0.260553339294996,-0.0378822449903012,0.135166981329088,,2.74701273241693e-07,0.12293222882195,0.780273137282831,7.35998577180064,MPC,,,,,,,,,0.999252106873757,0.0243800585480344,,,,2017
0.0021339110558614,-0.10913326509619,,,,2.10302089999345e-07,4.87684945288138e-09,0.998999936688206,4.73084426034007,MPWR,,,1.54764656193884e-08,,,,,,,,,,,2017
-9.62767806886074e-05,0.025907897821192,,,,5.952393718887e-05,0.25848321890536,0.0630349320271577,3.81248879648248,MRK,,,1.42897761841214e-18,,,,,,,,,,,2017
0.000434291384790091,1.43781643613871,-0.936028409363275,-1.47426274396684,1.01603109604955,2.09835097947774e-06,1.68993369395259e-07,0.999999907149802,6.72134187352517,MRO,,,1.19378730750953e-07,0.0291294551404924,-0.0368324137649106,,,,,,,,,2017
0.000924056049587369,,,,,1.20597513184203e-12,0.00446531934146282,0.99308499018185,7.24761360956983,MS,,,,,,,,,,,,,,2017
0.00157884130950663,,,,,3.84515506027719e-05,0.154892451532348,0.595130466362304,4.22229126418335,MSCI,,,,,,,,,,,,,,2017
0.00113528748327857,,,-0.0944808591929538,,2.11416407090422e-06,0.0238096316125632,0.957221355467338,3.39052646264053,MSFT,,,,,,,,,,,,,,2017
0.000411646235914117,,,,,6.42854174518442e-08,8.571465802373e-09,0.998999938840083,5.47832867175988,MSI,,,,,,,,,,,,,,2017
0.000533655098813971,,,,,1.39169705605087e-07,5.51797700483682e-09,0.99899996085494,5.31125776139112,MTB,,,,,,,,,,,,,,2017
0.00179854212527877,,,,,1.22766090103701e-06,1.17033255546458e-08,0.998999965542363,3.87482191124993,MTCH,,,6.87801984766387e-09,,,,,,,,,,,2017
0.00173749134029448,,,,,2.05105167256469e-07,7.14923265289151e-10,0.998999915159195,3.26187123889623,MTD,,,,,,,,,,,,,,2017
0.0029402497628882,,,,,1.11502386093005e-06,3.01286401078055e-07,0.998999698409678,4.7094701016741,MU,,,,,,,,,,,,,,2017
0.000900932561788325,,,,,2.53755479987922e-07,3.03022943755468e-08,0.998999729729205,5.67838511501929,NCLH,,,,,,,,,,,,,,2017
0.000558555115040258,,,,,7.98937391403992e-08,6.07203310863994e-08,0.998999864154716,4.33781297522902,NDAQ,,,,,,,,,,,,,,2017
0.00168698934024327,,,,,7.93940273778525e-08,3.42967727982422e-06,0.996929803512841,3.05982947990587,NDSN,,,,,,,,,,,,,,2017
0.00141353958828495,-0.133436261855977,,,,2.3764750517549e-05,0.203853951931859,6.95662375523898e-10,11.3732849180036,NEE,,0.340802658700969,,,,,,,,,,,,2017
0.000261379089182595,-0.141880636993544,,,,1.89213076161269e-12,0.00487869648738931,0.992478306503116,6.1215533757007,NEM,,,,,,,,,,,,,,2017
0.00116083924545169,,,,,1.29343645602878e-06,1.53312476215459e-05,0.997802622850588,2.85991374705478,NFLX,,,,,,,,,,,,,,2017
0.000944595408983718,,,,,6.52646327551642e-06,0.0547187151569893,0.863032830668607,9.66214186208497,NI,,,,,,,,,,,,,,2017
0.000723356917022254,,,,,1.53481192965015e-07,9.2617623041864e-06,0.998952826097254,3.31554864673536,NKE,,,,,,,,,,,,,,2017
0.00104325015161558,,,,,1.68755984608257e-07,0.0044341392885088,0.993456673727446,6.1497816614524,NOC,,,,,,,,,,,,,,2017
0.00272874927451086,-0.0800114946713095,0.0195929813535594,,,2.21331122095277e-07,5.60035627063482e-09,0.99899995315351,4.09891368918838,NOW,,,9.14001940222209e-10,,,,,,,,,,,2017
0.00148321427386191,,,0.145687070264081,,2.63810912459634e-11,3.18746624794094e-06,0.997410848176411,4.74465556325082,NRG,,,,,,,,,,,,,,2017
0.000980821150015315,-0.0772459399797801,0.00415194137001375,,,9.87800588961035e-08,5.70031734179388e-07,0.0138629768601213,4.42538472427828,NSC,,0.98513582955187,1.06895119661014e-07,,,,,,,,,,,2017
0.0010200436066287,,,,,3.06798157908741e-06,2.82504166215814e-11,0.992291320196296,2.53530464476519,NTAP,,,,,,,,,,,,,,2017
0.00128675036967931,,,,,6.43955068327973e-08,3.07947028062811e-09,0.998999978537532,3.33501743754845,NTRS,,,,,,,,,,,,,,2017
0.000769995121942501,,,,,1.50080562766585e-09,1.62925375509126e-06,0.998989093639937,4.68582812673506,NUE,,,,,,,,,,,,,,2017
0.00257971184976816,-0.0709980060784935,,,,1.11874037275662e-05,0.0198067286125435,0.960895946169233,3.26650141323196,NVDA,,,,,,,,,,,,,,2017
0.00242410773382727,0.506793684935173,,-0.596057884717726,-0.0898775123757339,3.39010685790516e-07,1.95198017568071e-08,0.998999801201611,3.02375461980872,NVR,,,,,,,,,,,,,,2017
0.00110618140325971,,,,,9.03696115027747e-08,1.72666412360181e-09,0.998999976095465,5.44432901524068,NWS,,,,,,,,,,,,,,2017
0.00103720612125044,,,,,1.28736114139397e-07,2.32008004081577e-08,0.998999952544552,3.81814109365184,NWSA,,,,,,,,,,,,,,2017
0.00058444806589476,,,,,2.82650327915433e-06,0.214759580081558,0.64315282277142,3.67522948138995,NXPI,,,,,,,,,,,,,,2017
0.000471085077505292,-0.52856878716368,-0.440893772759702,0.490965235843427,0.481892443746704,1.15245049821604e-08,0.00743880664280608,0.990754033573857,9.33074116074766,O,,,,,,,,0.120940066205273,,,,,,2017
0.00122369138966496,,,,,9.0791971869326e-08,0.166695023188116,0.0928831172507978,9.09516215433336,ODFL,,,,,,,,,0.999391351708734,0.000587921750170448,,,,2017
0.000131697259725251,,,,,3.99017725115947e-06,0.0377646842546343,0.940950901017489,5.10988261814619,OKE,,,,,,,,,,,,,,2017
-1.58836943332511e-05,,,,,1.75562763326282e-05,0.32470203120456,0.791710437644118,3.13149762042582,OMC,,,,-0.344446125060967,,,,,,,,,,2017
0.00297082600644377,,,,,2.31094469742663e-05,0.0440418255842124,0.897583020513918,3.89551285462877,ON,,,,,,,,,,,,,,2017
0.000976134060461978,,,0.0700684077717762,,3.43953905090636e-07,9.69683917383563e-10,0.9989999722767,2.46714230219269,ORCL,,,,,,,,,,,,,,2017
-0.000339868940696782,,,,,9.9998072222927e-06,2.11126178088127e-07,0.990852392020263,2.27296595908849,ORLY,,,,,,,,,,,,,,2017
